dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma
2021,0.055,0.002032396875,0.05042710703125,0.05957289296875,825863093.242175,1.64,0.051666869125,0.058333130875,0.006666261749999999,0.0,1.0,8000,0.0001250000000000001,True,20813.53313662982,1.4879727672195582e-05,0.5,0.0,-2942.302268640557,13682.671510509093,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,1**2 * RBF(length_scale=0.147),0.03991491610836469,0.5442943105686093,0.14739559608280783,0.14739559608280783,0.03628628737124062,1.0,1184.519169618444,402,17,385,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,4.06201920231798,19.639331569216612,267.8090668529538,72.52303814077052
2021,0.056,0.002040554,0.0514087535,0.0605912465,908307770.0832897,1.64,0.05265349144,0.059346508560000004,0.0066930171200000055,0.0,1.0,8000,0.0001250000000000001,True,6606.078875233014,4.217378895903028e-06,0.5,0.0,-8813.034436816013,5846.174015236522,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.4**2 * RBF(length_scale=0.318),0.03936931061422127,0.5368542356484718,0.14538081426998897,0.3182053831181665,0.035790282376564786,54.69534652169287,1660.3163772273485,401,18,383,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,8.890831867996802,19.293442180026243,263.0923933639942,155.94068234320997
2021,0.057,0.002048882875,0.05239001353125,0.06160998646875,990460141.6865388,1.64,0.053639832085000005,0.060360167915,0.006720335829999993,0.0,1.0,8000,0.0001250000000000001,True,8887.937385081268,5.11221428448405e-06,0.5,0.0,-1433.653758232371,5889.284728468891,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.63**2 * RBF(length_scale=0.319),0.03884579197431144,0.5297153451042469,0.14344759357172976,0.3185421151442742,0.035314356340283126,58.188927117257585,1657.3373961163127,401,20,381,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.020187486212594,18.959498587400432,258.53861710091496,155.47111991175885
2021,0.058,0.0020573835,0.053370887125,0.062629112875,1071545371.3038446,1.64,0.05462589106,0.061374108940000005,0.006748217880000004,0.0,1.0,8000,0.0001250000000000001,True,15126.41259891184,7.903460847465509e-06,0.12236578476985188,1.1632414104538882,6988.912936326846,6008.966086410567,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.55**2 * RBF(length_scale=0.314),0.038343234920351146,0.5228622943684247,0.14159177865950517,0.31441826015075824,0.03485748629122831,56.92704691829096,1657.164146383447,401,21,380,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.020107116269019,18.63689240258374,254.13944185341464,152.82433253244145
2021,0.059,0.002066055875,0.054351374281249996,0.06364862571874999,1150889904.126247,1.64,0.055611668365,0.062388331634999995,0.006776663269999997,0.0,1.0,8000,0.0001250000000000001,True,18777.308908142102,8.979816892054973e-06,0.036930653428365955,1.7874715469336602,10858.882973841055,6077.554172219853,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.5**2 * RBF(length_scale=0.315),0.03786058932616019,0.516280763538548,0.13980949168539802,0.314904503162417,0.034418717569236534,56.29485289218696,1655.5658948150792,401,23,378,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.149222440637324,18.325055863341635,249.88712540920412,152.41819302801625
2021,0.06,0.0020749,0.055331475,0.064668525,1227252813.0441785,1.64,0.056597164,0.063402836,0.006805672000000006,0.0,1.0,8000,0.0001250000000000001,True,19829.916996786007,8.74491377707892e-06,0.025015736264716048,1.9596948067588649,11941.078096082574,6087.038143078077,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.56**2 * RBF(length_scale=0.315),0.03739687403797581,0.5099573732451246,0.13809710949902224,0.31488767326918793,0.03399715821634164,57.11495367680408,1660.3912044489318,402,25,377,416,14,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.262176305013305,18.023458498229218,245.77443406676204,151.76040930608121
2021,0.061,0.002083915875,0.05631118928125,0.06568881071875,1300256805.7648072,1.64,0.057582377965,0.064417622035,0.006835244069999996,0.0,1.0,8000,0.0001250000000000001,True,18281.862123436287,7.484820346674283e-06,0.05852417589252595,1.5672838791851473,9939.73234481486,6343.119716147709,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.54**2 * RBF(length_scale=0.314),0.03695117130287354,0.5038796086755482,0.13645124307310308,0.31437548479570016,0.03359197391170321,56.8452156284263,1654.2413132310546,401,26,375,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.358648754075565,17.731604114236877,241.79460155777554,150.85804977405826
2021,0.062,0.0020931035,0.057290517125,0.066709482875,1369627573.2157946,1.64,0.05856731026,0.06543268974,0.006865379479999996,0.0,1.0,8000,0.0001250000000000001,True,13008.389501302992,4.974498155682397e-06,0.2827849119101161,0.5745882156179398,3671.4529301332273,6387.789854375742,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.81**2 * RBF(length_scale=0.318),0.0365226217287332,0.49803575084636176,0.13486871889191832,0.3181085532703916,0.03320238338975745,60.975179019626445,1652.4118998070169,401,28,373,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.580895128405885,17.449028071824063,237.94129188850994,151.97937095341516
2021,0.063,0.0021024628750000002,0.05826945853125,0.06773054146875,1435296529.9367187,1.64,0.059551960885,0.066448039115,0.006896078229999998,0.0,1.0,8000,0.0001250000000000001,True,8933.237381336283,3.208090508096878e-06,0.5,0.0,-3710.5523519365843,6501.856963468574,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.78**2 * RBF(length_scale=0.316),0.03611041971749458,0.49241481432947154,0.13334656208747708,0.31623610026511567,0.032827654288631436,60.49538994502578,1653.809403241012,401,29,372,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.633222571575319,17.17529481584524,234.20856567061688,150.41221608496446
2021,0.064,0.0021119940000000003,0.0592480135,0.0687519865,1495960581.3190005,1.64,0.06053632984,0.06746367016,0.006927340320000003,0.0,1.0,8000,0.0001250000000000001,True,7404.221740068658,2.511303572833212e-06,0.49990260198329145,0.000244140625,-9945.729315953264,6546.4417680293045,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.72**2 * RBF(length_scale=0.315),0.035713809320656736,0.48700649073622815,0.13188198113493682,0.3147780565538841,0.03246709938241521,59.67502353414822,1652.6109895264342,401,31,370,416,15,0.04,0.3,0.0006250000000000006,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.695293467588725,16.909995634768247,230.59084956502153,149.04306383156583
