scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x10,10,50,0.05,15,20,0.0001,0.001,True,,402,1649.1025874887366,1649.1025869975144,-4.912221811537165e-07,-1.2219457242629765e-09,False,False,True
2021_1pct_x10,10,50,0.05,20,25,0.0001,0.001,True,,402,1649.1025869975144,1649.1025874751606,4.77646153740352e-07,1.1881745117919204e-09,False,False,True
2021_1pct_x10,10,70,0.07,15,20,0.0001,0.001,True,,400,1627.7785972783493,1627.7785968934134,-3.849359018204268e-07,-9.62339754551067e-10,False,False,True
2021_1pct_x10,10,70,0.07,20,25,0.0001,0.001,True,,400,1627.7785968934134,1627.7785978664372,9.73023816186469e-07,2.4325595404661727e-09,False,False,True
2021_1pct_x10,10,90,0.09,15,20,0.0001,0.001,True,,398,1616.6653453629096,1616.6653447376339,-6.252757884794846e-07,-1.5710446946720718e-09,False,False,True
2021_1pct_x10,10,90,0.09,20,25,0.0001,0.001,True,,398,1616.6653447376339,1616.6653438123344,-9.252994459529873e-07,-2.324872979781375e-09,False,False,True
2021_1pct_x10,10,110,0.11,15,20,0.0001,0.001,True,,396,1605.2721341191427,1605.9102839206735,0.6381498015307443,0.00161148939780491,False,False,True
2021_1pct_x10,10,110,0.11,20,25,0.0001,0.001,True,,396,1605.9102839206735,1605.9102834831156,-4.375579010229558e-07,-1.1049441945024135e-09,False,False,True
2021_1pct_x10,10,130,0.13,15,20,0.0001,0.001,True,,394,1598.15761544849,1600.2318651711266,2.074249722636523,0.005264593204661226,False,False,True
2021_1pct_x10,10,130,0.13,20,25,0.0001,0.001,True,,394,1600.2318651711266,1600.2318643097692,-8.613574209448416e-07,-2.18618634757574e-09,False,False,True
2021_1pct_x10,10,150,0.15,15,20,0.0001,0.001,True,,390,1589.2067244118891,1591.671476769189,2.464752357299858,0.0063198778392304054,False,False,True
2021_1pct_x10,10,150,0.15,20,25,0.0001,0.001,True,,390,1591.671476769189,1591.671476513566,-2.556230356276501e-07,-6.554436810965387e-10,False,False,True
2021_1pct_x10,10,170,0.17,15,20,0.0001,0.001,True,,386,1572.6109840475224,1575.1787940699696,2.5678100224472473,0.006652357571106858,False,False,True
2021_1pct_x10,10,170,0.17,20,25,0.0001,0.001,True,,386,1575.1787940699696,1575.1787954624037,1.3924341146775987e-06,3.6073422660041416e-09,False,False,True
2021_1pct_x10,10,190,0.19,15,20,0.0001,0.001,True,,382,1574.2606280843243,1575.8997974115427,1.6391693272184966,0.004291019181200253,False,False,True
2021_1pct_x10,10,190,0.19,20,25,0.0001,0.001,True,,382,1575.8997974115427,1575.8997977614376,3.4989488995051943e-07,9.159552092945535e-10,False,False,True
2021_1pct_x10,10,210,0.21,15,20,0.0001,0.001,True,,378,1555.1403359730646,1555.6449896385695,0.5046536655049749,0.0013350626071560183,False,False,True
2021_1pct_x10,10,210,0.21,20,25,0.0001,0.001,True,,378,1555.6449896385695,1555.644990036162,3.975924300902989e-07,1.0518318256357113e-09,False,False,True
2021_1pct_x10,10,230,0.23,15,20,0.0001,0.001,True,,372,1545.9698215593407,1545.9766410946709,0.006819535330123472,1.833208422076202e-05,False,False,True
2021_1pct_x10,10,230,0.23,20,25,0.0001,0.001,True,,372,1545.9766410946709,1545.9766412389981,1.443272594769951e-07,3.879765039704169e-10,False,False,True
2021_1pct_x10,10,250,0.25,15,20,0.0001,0.001,True,,366,1553.1107588073658,1553.1107588215775,1.4211764209903777e-08,3.8829956857660593e-11,False,False,True
2021_1pct_x10,10,250,0.25,20,25,0.0001,0.001,True,,366,1553.1107588215775,1553.110758701236,-1.2034161045448855e-07,-3.288022143565261e-10,False,False,True
