scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
2021_1pct_x10,6,0.05,50,15,0,820403702,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1648.3779260488388,0.42138228621721546,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.774580310079891,1.1,15.0,0.718305354005326,9.795073009163536,0.026203339839390685,86.86392489458494,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,1f1382f104280dc5a93fdc04565db76c5e76068447c827a120b290dc909ec187,True,-0.015641615971509936,-8.884297579982245e-08,3,2,True,False,3
2021_1pct_x10,6,0.05,50,20,0,820403702,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1648.377928682626,0.42136486053359934,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.774134742162774,1.1,20.0,0.5387067371081387,9.794667947420702,0.026202011955669825,86.80963897050005,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,1f1382f104280dc5a93fdc04565db76c5e76068447c827a120b290dc909ec187,True,-0.01838497820198995,-1.044227478469986e-07,3,0,True,True,3
2021_1pct_x10,6,0.05,50,25,0,820403702,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1648.3779283484384,0.4213832084045859,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.774603890050404,1.1,25.0,0.43098415560201614,9.795094445500366,0.02620341011318067,86.86555651910845,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,1f1382f104280dc5a93fdc04565db76c5e76068447c827a120b290dc909ec187,True,-0.016328462797750597,-9.274451427489697e-08,3,0,True,True,3
2021_1pct_x10,6,0.05,50,15,1,2266413609,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1648.3779272921122,0.4213840109451556,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.774624410699001,1.1,15.0,0.7183082940466,9.795113100635454,0.026203471269533374,86.86724542571446,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,1f1382f104280dc5a93fdc04565db76c5e76068447c827a120b290dc909ec187,True,-0.015084308017377117,-8.567801754024396e-08,3,2,True,False,3
2021_1pct_x10,6,0.05,50,20,1,2266413609,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1648.3779275973368,0.4213840859824401,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.774626329373028,1.1,20.0,0.5387313164686514,9.795114844884571,0.026203476987635144,86.86862200539046,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,1f1382f104280dc5a93fdc04565db76c5e76068447c827a120b290dc909ec187,True,-0.015305494185739576,-8.69341730207749e-08,3,0,True,False,3
2021_1pct_x10,6,0.05,50,25,1,2266413609,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1648.3779274579226,0.42134192413958593,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.773548267535329,1.1,25.0,0.4309419307014131,9.79413478866848,0.026200264176342948,86.7917313636087,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,1f1382f104280dc5a93fdc04565db76c5e76068447c827a120b290dc909ec187,True,-0.02194221228338988,-1.2461146333002287e-07,3,0,True,False,3
2021_1pct_x10,6,0.05,50,15,2,4162047500,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1648.3779279356324,0.4213824483020194,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.774584454524957,1.1,15.0,0.7183056303016637,9.795076776840869,0.026203352190795073,86.86396783687778,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,1f1382f104280dc5a93fdc04565db76c5e76068447c827a120b290dc909ec187,True,-0.01254634590976543,-7.126219162868688e-08,3,2,True,True,3
2021_1pct_x10,6,0.05,50,20,2,4162047500,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1648.377925427242,0.4213837987693874,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.774618985447562,1.1,20.0,0.5387309492723782,9.795108168588694,0.026203455101005038,86.86088748571031,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,1f1382f104280dc5a93fdc04565db76c5e76068447c827a120b290dc909ec187,True,-0.020329798150798082,-1.15473258362701e-07,3,0,True,False,3
2021_1pct_x10,6,0.05,50,25,2,4162047500,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1648.3779277861388,0.4213829450862823,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.774597157104331,1.1,25.0,0.4309838862841733,9.7950883246403,0.026203390047430632,86.87661418617796,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.35583663472444016. Increasing the bound and calling fit again may find a better value.,402,9,393,0.04,0.3,0.0006250000000000006,1f1382f104280dc5a93fdc04565db76c5e76068447c827a120b290dc909ec187,True,-0.017655990858833757,-1.0028260033542787e-07,3,0,True,False,3
2021_1pct_x10,6,0.07,70,15,0,2824926960,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1627.5419218854943,0.3534988620173091,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,11.564408754438414,1.1,15.0,0.7709605836292276,10.513098867671285,0.029682895649121393,64.27721094498169,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,0,,400,40,360,0.04,0.3,0.0006250000000000006,2e31c058aff3cfabc7f1bf4930c07ee74a8cdd64a0556ab81d786a693eb97503,True,-0.2277605440516873,-8.277943287085075e-07,3,1,True,False,3
