model,scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
knot_spline,2021_1pct,0,0.065,65,15,0,3048609237,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1212.6848354216295,0.4818010973475384,0.03533208047215282,0.4818010973475384,0.1304723539415717,0.03212007315650256,15.0,1.1,15.0,1.0,13.636363636363635,0.04023420260080855,57.52600680373945,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4818010973475384. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,62088c73816d609155eb79d0bd52ce9f7605644a13112688dd4378e15775f8c5,True,-0.001412890958388571,-9.186238894926522e-08,3,1,True,False,3
knot_spline,2021_1pct,0,0.065,65,20,0,3048609237,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1218.2013088562794,0.6424014631300512,0.03533208047215282,0.6424014631300512,0.1506564973399411,0.03212007315650256,20.0,1.1,20.0,1.0,18.18181818181818,0.05856764427280292,74.03461400522042,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6424014631300512. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,62088c73816d609155eb79d0bd52ce9f7605644a13112688dd4378e15775f8c5,True,-0.003297506469140585,-3.2819175368517256e-07,3,1,True,False,3
knot_spline,2021_1pct,0,0.065,65,25,0,3048609237,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1221.5252302737574,0.803001828912564,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,25.0,1.1,25.0,1.0,22.727272727272727,0.08009505782117883,184.26432098131824,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,62088c73816d609155eb79d0bd52ce9f7605644a13112688dd4378e15775f8c5,True,-0.005187923432207705,-5.871376519040192e-07,3,2,True,False,3
knot_spline,2021_1pct,0,0.065,65,15,1,2926416260,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1212.6848355750728,0.4818010973475384,0.03533208047215282,0.4818010973475384,0.1304723539415717,0.03212007315650256,15.0,1.1,15.0,1.0,13.636363636363635,0.04023420260080855,57.52528766387314,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4818010973475384. Increasing the bound and calling fit again may find a better value.",400,32,368,0.04,0.3,0.0006250000000000006,62088c73816d609155eb79d0bd52ce9f7605644a13112688dd4378e15775f8c5,True,-0.001025095436645527,-6.664904531088828e-08,3,1,True,True,3
knot_spline,2021_1pct,0,0.065,65,20,1,2926416260,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1218.2013089322852,0.6424014631300512,0.03533208047215282,0.6424014631300512,0.1506564973399411,0.03212007315650256,20.0,1.1,20.0,1.0,18.18181818181818,0.05856764427280292,74.02910579757157,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6424014631300512. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,62088c73816d609155eb79d0bd52ce9f7605644a13112688dd4378e15775f8c5,True,-0.0021972538864501517,-2.1868726594788015e-07,3,1,True,True,3
knot_spline,2021_1pct,0,0.065,65,25,1,2926416260,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1221.5252306069453,0.803001828912564,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,25.0,1.1,25.0,1.0,22.727272727272727,0.08009505782117883,184.27730309795922,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,62088c73816d609155eb79d0bd52ce9f7605644a13112688dd4378e15775f8c5,True,-0.005639984869143377,-6.382972087028686e-07,3,2,True,False,3
knot_spline,2021_1pct,0,0.065,65,15,2,1218248751,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1212.6848355607187,0.4818010973475384,0.03533208047215282,0.4818010973475384,0.1304723539415717,0.03212007315650256,15.0,1.1,15.0,1.0,13.636363636363635,0.04023420260080855,57.524655620643856,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4818010973475384. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,62088c73816d609155eb79d0bd52ce9f7605644a13112688dd4378e15775f8c5,True,-0.0014833861594105587,-9.644602544143752e-08,3,1,True,False,3
knot_spline,2021_1pct,0,0.065,65,20,2,1218248751,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1218.2013088604842,0.6424014631300512,0.03533208047215282,0.6424014631300512,0.1506564973399411,0.03212007315650256,20.0,1.1,20.0,1.0,18.18181818181818,0.05856764427280292,74.03409121800259,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6424014631300512. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,62088c73816d609155eb79d0bd52ce9f7605644a13112688dd4378e15775f8c5,True,-0.002930158641968279,-2.916307138413735e-07,3,1,True,False,3
knot_spline,2021_1pct,0,0.065,65,25,2,1218248751,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1221.5252309872687,0.803001828912564,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,25.0,1.1,25.0,1.0,22.727272727272727,0.08009505782117883,184.27710369084295,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,62088c73816d609155eb79d0bd52ce9f7605644a13112688dd4378e15775f8c5,True,-0.005312137123400317,-6.011935819836933e-07,3,2,True,True,3
knot_spline,2021_1pct,0,0.12,120,15,0,3228483767,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1178.3329330321135,0.3606116126040492,0.026444851590963617,0.3606116126040493,0.09765408633176671,0.024040774173603285,14.999999999999998,1.1,15.0,0.9999999999999999,13.636363636363633,0.0521047590040144,34.27673058455147,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.3606116126040493. Increasing the bound and calling fit again may find a better value.",394,117,277,0.04,0.3,0.0006250000000000006,eb19391b1f7a63b784632090bea66d1aed6ce0ce2ae4fda7622782719f862800,True,-0.0005967087231608384,-1.2718114155926037e-07,3,0,True,True,3
