dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,source_csv
2021,0.06,0.0020749,0.055331475,0.064668525,1227360635.1027138,1.64,0.056597164,0.063402836,0.006805672,0.0,1.0,8000,0.000125,True,15870.727310343773,6.998312175013924e-06,0.1012181577840067,1.2746410650019218,7732.344608217373,6076.1000301228,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.78**2 * RBF(length_scale=0.316),0.0373968740379758,0.5099573732451246,0.1380971094990222,0.3163597515593592,0.0339971582163416,60.55150860020132,1665.0599872867313,402,25,377,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.305476344410826,18.023458498229218,245.77443406676204,152.4698788179475,runs/gp_mean/attempt_01/results_single.csv
2021,0.06,0.0020749,0.055331475,0.064668525,1227360635.1027138,1.64,0.056597164,0.063402836,0.006805672,0.0,1.0,8000,0.000125,True,15870.727295209912,6.998312168340538e-06,0.1012174374756766,1.2746451332811906,7732.360420389811,6076.093284831374,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.78**2 * RBF(length_scale=0.316),0.0373968740379758,0.5099573732451246,0.1380971094990222,0.3163596332124855,0.0339971582163416,60.54880434408447,1665.0599873830945,402,25,377,416,14,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.305472863329468,18.023458498229218,245.77443406676204,152.46982178056075,runs/gp_mean/attempt_02/results_single.csv
2021,0.061,0.002083915875,0.05631118928125,0.06568881071875,1300614627.1312468,1.64,0.057582377965,0.064417622035,0.0068352440699999,0.0,1.0,8000,0.000125,True,14782.327857848291,6.050402730921423e-06,0.1707133472569922,0.9513500759502246,6016.907673761237,6329.8321248221155,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.67**2 * RBF(length_scale=0.316),0.0369511713028735,0.5038796086755482,0.136451243073103,0.315584671811169,0.0335919739117032,58.8074500405283,1658.9894287526024,401,26,375,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.394645061367516,17.731604114236877,241.7946015577755,151.43829729267216,runs/gp_mean/attempt_01/results_single.csv
2021,0.061,0.002083915875,0.05631118928125,0.06568881071875,1300614627.1312468,1.64,0.057582377965,0.064417622035,0.0068352440699999,0.0,1.0,8000,0.000125,True,14782.24843712421,6.050370224040875e-06,0.170717862104593,0.9513322824188536,6016.794030318527,6329.8306113287745,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.67**2 * RBF(length_scale=0.316),0.0369511713028735,0.5038796086755482,0.136451243073103,0.31558571927553,0.0335919739117032,58.812017950993614,1658.9894284844945,401,26,375,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.394676243350562,17.731604114236877,241.7946015577755,151.43879993501656,runs/gp_mean/attempt_02/results_single.csv
2021,0.062,0.0020931035,0.057290517125,0.066709482875,1370164552.4973762,1.64,0.05856731026,0.06543268974,0.0068653794799999,0.0,1.0,8000,0.000125,True,12277.063543327702,4.692994103134498e-06,0.3333310410392324,0.4307336037471457,2745.9870608239385,6383.440300291292,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.94**2 * RBF(length_scale=0.319),0.0365226217287332,0.4980357508463617,0.1348687188919183,0.3188160664238681,0.0332023833897574,62.968841939585275,1657.033487891454,401,28,373,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.602204235802516,17.449028071824063,237.9412918885099,152.3173920562782,runs/gp_mean/attempt_01/results_single.csv
2021,0.062,0.0020931035,0.057290517125,0.066709482875,1370164552.4973762,1.64,0.05856731026,0.06543268974,0.0068653794799999,0.0,1.0,8000,0.000125,True,16799.91353869337,6.421885403786651e-06,0.0439174942175653,1.7069304063283717,9509.52063509155,5574.677053279891,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.19**2 * RBF(length_scale=0.382),0.0365226217287332,0.4980357508463617,0.1348687188919183,0.3820306501751766,0.0332023833897574,26.98092786678719,1587.1520138825224,401,28,373,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.506121283239825,17.449028071824063,237.9412918885099,182.5187575173309,runs/gp_mean/attempt_02/results_single.csv
2021,0.062,0.0020931035,0.057290517125,0.066709482875,1370164552.4973762,1.64,0.05856731026,0.06543268974,0.0068653794799999,0.0,1.0,8000,0.000125,True,12276.981480571452,4.69296273406731e-06,0.3333386387579591,0.4307127079554085,2745.8526121833747,6383.4447657688415,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.94**2 * RBF(length_scale=0.319),0.0365226217287332,0.4980357508463617,0.1348687188919183,0.3188168238387899,0.0332023833897574,62.974233740454544,1657.0334876370264,401,28,373,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.602227047867329,17.449028071824063,237.9412918885099,152.317753918423,runs/gp_mean/repairs/m062/attempt_03/results_single.csv
2021,0.063,0.002102462875,0.05826945853125,0.06773054146875,1435561720.2076583,1.64,0.059551960885,0.066448039115,0.0068960782299999,0.0,1.0,8000,0.000125,True,11581.794948991856,4.158468107165668e-06,0.4087062274121455,0.2308743028284275,1486.6879269153796,6467.033466598643,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.93**2 * RBF(length_scale=0.319),0.0361104197174945,0.4924148143294715,0.133346562087477,0.3190788081987408,0.0328276542886314,62.9182722981707,1656.8200408595842,401,29,372,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.719817486601263,17.17529481584524,234.20856567061688,151.76430080780418,runs/gp_mean/attempt_01/results_single.csv
2021,0.063,0.002102462875,0.05826945853125,0.06773054146875,1435561720.2076583,1.64,0.059551960885,0.066448039115,0.0068960782299999,0.0,1.0,8000,0.000125,True,11582.044835153436,4.1585578293234096e-06,0.4086850195802194,0.2309288991686671,1487.0552579310845,6466.999038304985,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,7.93**2 * RBF(length_scale=0.319),0.0361104197174945,0.4924148143294715,0.133346562087477,0.3190816647841048,0.0328276542886314,62.92012076944632,1656.8200411995624,401,29,372,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.719904504252264,17.17529481584524,234.20856567061688,151.76565949308608,runs/gp_mean/attempt_02/results_single.csv
2021,0.064,0.002111994,0.0592480135,0.0687519865,1496342590.3667357,1.64,0.06053632984,0.06746367016,0.00692734032,0.0,1.0,8000,0.000125,True,10688.126582002224,3.6241861742040862e-06,0.4988809834389907,0.0028049622297548,19.133096565344285,6501.109504887827,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.15**2 * RBF(length_scale=0.32),0.0357138093206567,0.4870064907362281,0.1318819811349368,0.3195179631403099,0.0324670993824152,66.36477927664797,1654.941058967691,401,31,370,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,9.84128453782868,16.909995634768247,230.59084956502153,151.28734415926837,runs/gp_mean/attempt_01/results_single.csv
