scope_key,mass_MeV,method,truth,status,checkpoint_status,checkpoint_path,dimuon_factor,ntoys_per_proposal,nvalidation,background_normalization,background_normalization_se,bracket_high,bracket_low,cls,cls_mc_se,ess_b,ess_s,frozen_mc_status,mc_se_sigma,monotonicity_passed,normalization,normalization_se,sampling_readiness,ul_sigma,ul_sigma_high,ul_sigma_low,eps2_ee_raw,eps2_display,eps2_mc_low_ee_raw,eps2_mc_low_display,eps2_mc_high_ee_raw,eps2_mc_high_display,p0,p0_mc_se,status_p0,p0_weighted_estimate_unclipped,p0_ess,source_p0_status
individual_2016_full,108,profiled,gp,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2016_full/m108/result.json,1.0,256,500,1.01562918862347,0.020472449208794354,1.09375,1.078125,0.10195179971546178,0.0049934279784698095,413.33337981561095,478.3048301398808,,0.019390791696011125,True,1.0295214928985514,0.01762822787980576,,1.0859375,1.1317559517241818,1.0401190482758182,4.170196578772856e-06,4.170196578772856e-06,3.994245429996014e-06,3.994245429996014e-06,4.346147727549699e-06,4.346147727549699e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2016_full,108,profiled,stress,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2016_full/m108/result.json,1.0,256,500,0.9860800661254224,0.022296050018250347,1.0078125,1.0,0.09976992797853075,0.0052446250006023655,319.7774755552085,382.60152036007304,,0.018847118828248702,True,0.9773878123578479,0.017103828166286417,,1.00390625,1.0447528529033674,0.9630596470966325,3.855181729297209e-06,3.855181729297209e-06,3.6983233800072022e-06,3.6983233800072022e-06,4.0120400785872155e-06,4.0120400785872155e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2016_full,108,fixed,gp,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2016_full/m108/result.json,1.0,256,500,1.01562918862347,0.020472449208794354,1.03125,1.0234375,0.10090379777497141,0.005866369413891524,266.25864639426743,350.46883544337896,,0.022925076525730656,True,1.0286806597058742,0.01758432389363806,,1.02734375,1.0761831499904322,0.9785043500095679,3.945185972004537e-06,3.945185972004537e-06,3.7576338350266547e-06,3.7576338350266547e-06,4.132738108982419e-06,4.132738108982419e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2016_full,108,fixed,stress,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2016_full/m108/result.json,1.0,256,500,0.9860800661254224,0.022296050018250347,0.9765625,0.96875,0.1008073303469927,0.00613881211803658,232.01395843872763,326.4950174593622,,0.0228866596092377,True,0.976643354488232,0.017123748900903478,,0.97265625,1.021420352834106,0.9238921471658941,3.735176072354105e-06,3.735176072354105e-06,3.5479130900869706e-06,3.5479130900869706e-06,3.92243905462124e-06,3.92243905462124e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2021_10pct,108,profiled,gp,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m108/result.json,1.0,256,500,1.014724459034721,0.014469912466520029,1.359375,1.34375,0.10077985403679343,0.004188367551040502,672.4074095300315,657.0514085331552,,0.018859857943253813,True,1.022457939476338,0.016847791752121977,,1.3515625,1.3963403215687775,1.3067846784312225,1.7911815516749442e-06,1.7911815516749442e-06,1.7318389700938582e-06,1.7318389700938582e-06,1.8505241332560304e-06,1.8505241332560304e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2021_10pct,108,profiled,stress,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m108/result.json,1.0,256,500,1.007798762976333,0.013972958135567051,1.421875,1.40625,0.10089871045152816,0.004032172695595721,780.5562442132783,716.18831020849,,0.017917580743747982,True,0.989566234279784,0.016634986090715346,,1.4140625,1.456993458257746,1.371131541742254,1.8740107563766756e-06,1.8740107563766756e-06,1.8171157623035183e-06,1.8171157623035183e-06,1.930905750449833e-06,1.930905750449833e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2021_10pct,108,fixed,gp,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m108/result.json,1.0,256,500,1.014724459034721,0.014469912466520029,1.421875,1.40625,0.10025222532397586,0.004798601686523066,561.5297766367538,552.4038114684658,,0.023570874404362358,True,1.0200115525442315,0.01709760220589936,,1.4140625,1.4680739138325503,1.3600510861674497,1.8740107563766756e-06,1.8740107563766756e-06,1.802431197135616e-06,1.802431197135616e-06,1.9455903156177354e-06,1.9455903156177354e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2021_10pct,108,fixed,stress,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m108/result.json,1.0,256,500,1.007798762976333,0.013972958135567051,1.453125,1.4375,0.10088684476012201,0.004808660102976039,593.9047631589518,556.3813934241609,,0.023414047912115436,True,0.9898552179278371,0.01680809459388603,,1.4453125,1.4990165339077461,1.3916084660922539,1.9154253587275414e-06,1.9154253587275414e-06,1.8442531600418864e-06,1.8442531600418864e-06,1.9865975574131963e-06,1.9865975574131963e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2016_full,109,profiled,gp,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2016_full/m109/result.json,1.0,256,500,0.9660060579667666,0.01465446459969281,1.515625,1.5,0.09859805357119775,0.004579220905459213,669.8731203689605,589.6859494227996,,0.021440141258949445,True,1.0021323888327285,0.017890564728124392,,1.5078125,1.557647676867541,1.457977323132459,5.956710596397242e-06,5.956710596397242e-06,5.75983351378902e-06,5.75983351378902e-06,6.1535876790054665e-06,6.1535876790054665e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2016_full,109,profiled,stress,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2016_full/m109/result.json,1.0,256,500,1.0164249131754022,0.01779265407420443,1.265625,1.25,0.10175177268458867,0.004845550879170316,571.123072135165,531.7980728560976,,0.020855851033595878,True,0.9646231633941343,0.01732523102355056,,1.2578125,1.306502468025848,1.209122531974152,4.9690694612432955e-06,4.9690694612432955e-06,4.7767166000766645e-06,4.7767166000766645e-06,5.161422322409926e-06,5.161422322409926e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2016_full,109,fixed,gp,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2016_full/m109/result.json,1.0,256,500,0.9660060579667666,0.01465446459969281,1.484375,1.46875,0.09869620924696199,0.00554725935709728,446.54481976479815,455.8044464989601,,0.027392869479071713,True,1.002673815894351,0.017734827065469486,,1.4765625,1.5380650241789806,1.4150599758210194,5.833255454502999e-06,5.833255454502999e-06,5.590285763323153e-06,5.590285763323153e-06,6.076225145682845e-06,6.076225145682845e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2016_full,109,fixed,stress,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2016_full/m109/result.json,1.0,256,500,1.0164249131754022,0.01779265407420443,1.28125,1.265625,0.09876552220092072,0.005492260812577061,390.22591565768886,440.0990319769062,,0.026159709133387884,True,0.9642263524733935,0.017380833001238268,,1.2734375,1.3325230299014403,1.2143519700985597,5.030797032190418e-06,5.030797032190418e-06,4.797375832898294e-06,4.797375832898294e-06,5.264218231482541e-06,5.264218231482541e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2021_10pct,109,profiled,gp,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_remaining_2021_batch001/individual_2021_10pct/m109/result.json,1.0,256,500,1.0223014917147661,0.013381671900208168,1.375,1.359375,0.0985771957996853,0.00428373937401233,611.2000426894488,634.8582851055166,resolved,0.018763175722402485,True,0.9999681478160132,0.015819203375898146,"{""passed"": null, ""reason"": ""unrefined_original_sampling""}",1.3671875,1.4117758244159089,1.3225991755840911,1.8140869830812328e-06,1.8140869830812328e-06,1.7549238478709537e-06,1.7549238478709537e-06,1.873250118291512e-06,1.873250118291512e-06,1.0,0.0,bounded_atom,1.0,8448.0,bounded_atom
individual_2021_10pct,109,profiled,stress,resolved,completed_point,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_remaining_2021_batch001/individual_2021_10pct/m109/result.json,1.0,512,500,1.0142096378896424,0.008558110045726697,1.578125,1.5625,0.09959324050794884,0.002229766728899157,2158.580031955592,3509.576893932007,resolved,0.01058526303922427,True,0.9937754210796308,0.006684425840924125,"{""checks"": [{""covered"": true, ""normalization"": 1.0142096378896424, ""normalization_se"": 0.008558110045726697, ""passed"": true, ""strength"": 0.0}, {""covered"": true, ""normalization"": 0.9935580076023154, ""normalization_se"": 0.006573776874027696, ""passed"": true, ""strength"": 1.491796875}, {""covered"": true, ""normalization"": 0.9937461315737254, ""normalization_se"": 0.006673710984910624, ""passed"": true, ""strength"": 1.5625}, {""covered"": true, ""normalization"": 0.9937754210796308, ""normalization_se"": 0.006684425840924125, ""passed"": true, ""strength"": 1.5703125}, {""covered"": true, ""normalization"": 0.9938063545837392, ""normalization_se"": 0.006695081684226044, ""passed"": true, ""strength"": 1.578125}, {""covered"": true, ""normalization"": 0.9941587608531484, ""normalization_se"": 0.0067891569374131655, ""passed"": true, ""strength"": 1.648828125}], ""interpretation"": ""Additional sampling precision diagnostic; frozen inference target unchanged"", ""passed"": true}",1.5703125,1.5988721155568795,1.5417528844431205,2.0836084777104446e-06,2.0836084777104446e-06,2.045713436376656e-06,2.045713436376656e-06,2.1215035190442334e-06,2.1215035190442334e-06,1.0,0.0,bounded_atom,1.0,36864.0,bounded_atom
