scope_key,scope_label,dataset_set,mass_MeV,n_fit_bins,dimuon_factor,signal_yield_per_eps2_fitted_window,eps2_current_ee_raw,eps2_fixed_ee_raw,eps2_current_display,eps2_fixed_display,fixed_over_current,p0_current,log_p0_current,Z_current,p0_fixed,log_p0_fixed,Z_fixed,signed_r_fixed,Ahat_fixed_window,sigma_A_fixed_window,eps2_hat_fixed_unbounded_ee_raw,eps2_fixed_asimov_ee_raw,eps2_profiled_asimov_ee_raw,eps2_fixed_asimov_display,eps2_profiled_asimov_display,fixed_over_profiled_asimov,fixed_cls_at_limit,inherited_2016_numerical_exception,fixed_background_uncertainty_omitted,conditional_on_frozen_gp,gp_reoptimized,prior_2021_fixed_limit_relative_delta,prior_2021_fixed_r_delta,checkpoint_completed,checkpoint_status,status_profiled,status_p0_profiled,eps2_profiled_calibrated,eps2_profiled_calibrated_ee_raw,eps2_profiled_mc_low,eps2_profiled_mc_low_ee_raw,eps2_profiled_mc_high,eps2_profiled_mc_high_ee_raw,p0_profiled_calibrated,p0_profiled_mc_se,eps2_profiled_asymptotic,eps2_profiled_asymptotic_ee_raw,p0_profiled_asymptotic,status_fixed,status_p0_fixed,eps2_fixed_calibrated,eps2_fixed_calibrated_ee_raw,eps2_fixed_mc_low,eps2_fixed_mc_low_ee_raw,eps2_fixed_mc_high,eps2_fixed_mc_high_ee_raw,p0_fixed_calibrated,p0_fixed_mc_se,eps2_fixed_asymptotic,eps2_fixed_asymptotic_ee_raw,p0_fixed_asymptotic,ratio_fixed_over_profiled_calibrated,checkpoint_path,ntoys_per_proposal,nvalidation,sigma_reference,gp_backend,signed_r_profiled_asymptotic,limiting_truth_profiled,p0_limiting_truth_profiled,p0_profiled_weighted_estimate_unclipped,log_p0_profiled_calibrated,signed_r_fixed_asymptotic,limiting_truth_fixed,p0_limiting_truth_fixed,p0_fixed_weighted_estimate_unclipped,log_p0_fixed_calibrated,numerical_audit_passed
individual_2021_10pct,2021 10%,2021,69,16,1.0,3591215173.6227455,1.4679678560054414e-06,4.5139659374865707e-07,1.4679678560054414e-06,4.5139659374865707e-07,0.3074976007832857,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-4.662492758720433,-16664.449951711944,3572.3931889049372,-4.640337363829186e-06,1.6377422982094811e-06,3.1865616052829116e-06,1.6377422982094811e-06,3.1865616052829116e-06,0.5139528121767092,0.09999999997999882,False,True,True,False,2.220446049250313e-16,0.0,True,completed_point,resolved,bounded_atom,1.6572146414539299e-06,1.6572146414539299e-06,1.5798790410308168e-06,1.5798790410308168e-06,1.7345502418770426e-06,1.7345502418770426e-06,1.0,0.0,1.46872389594771e-06,1.46872389594771e-06,0.5,resolved,bounded_atom,2.5577102685453343e-06,2.5577102685453343e-06,2.413958204677865e-06,2.413958204677865e-06,2.701462332412804e-06,2.701462332412804e-06,1.0,0.0,4.5139659374865707e-07,4.5139659374865707e-07,0.5,1.5433789954337898,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m069/result.json,256,500,6956.904464761723,eigenfeature_rtol_1e-15,-2.3532314549773155,gp,gp,1.0,0.0,-4.662492758720433,gp,gp,1.0,0.0,True
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,69,130,1.0,6335427023.98104,2.0508788261056015e-06,8.337727145621195e-07,2.0508788261056015e-06,8.337727145621195e-07,0.4065441136497393,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-1.2485436845519375,-6243.517283922069,5000.160633075626,-9.854927316326e-07,1.2984913266836213e-06,2.513849062145662e-06,1.2984913266836213e-06,2.513849062145662e-06,0.5165351198831769,0.09999999999948635,True,True,True,False,,,True,completed_point,resolved,bounded_atom,2.5669967195726114e-06,2.5669967195726114e-06,2.47963353866495e-06,2.47963353866495e-06,2.654359900480273e-06,2.654359900480273e-06,1.0,0.0,2.0516708461035406e-06,2.0516708461035406e-06,0.5,resolved,bounded_atom,3.510218770020222e-06,3.510218770020222e-06,3.3891782509261507e-06,3.3891782509261507e-06,3.631259289114294e-06,3.631259289114294e-06,1.0,0.0,8.337727145621195e-07,8.337727145621195e-07,0.5,1.3674418604651162,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/all_2015_2016_2021/m069/result.json,256,500,9682.170277299201,eigenfeature_rtol_1e-15,-0.552938489756725,gp,gp,1.0,0.0,-1.2485436845519375,gp,gp,1.0,0.0,True
individual_2015_full,2015 full,2015,70,66,1.0,106344776.35946976,1.565806608082301e-05,1.891292708368924e-05,1.565806608082301e-05,1.891292708368924e-05,1.2078712010835473,0.5,-0.6931471805599453,0.0,0.014397936735517695,-4.2406703649217805,2.1862697831973477,2.1862697831973477,1263.9136104844113,578.9627811101028,1.1885055888519556e-05,8.935544926645e-06,2.0085717173418666e-05,8.935544926645e-06,2.0085717173418666e-05,0.4448705938401967,0.09999999999974866,False,True,True,False,,,True,completed_point,resolved,bounded_atom,1.859873871636746e-05,1.859873871636746e-05,1.783455549433836e-05,1.783455549433836e-05,1.9362921938396558e-05,1.9362921938396558e-05,1.0,0.0,1.5657934647796525e-05,1.5657934647796525e-05,0.5,resolved,resolved,4.635377957002351e-05,4.635377957002351e-05,4.48417671540369e-05,4.48417671540369e-05,4.7865791986010136e-05,4.7865791986010136e-05,0.3220687752040572,0.012947880275655889,1.891292708368924e-05,1.891292708368924e-05,0.014397936735517695,2.4923076923076923,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m070/result.json,256,500,1298.2998707595875,eigenfeature_rtol_1e-15,-0.6860028469587756,gp,gp,1.0,0.0,2.1862697831973477,gp,stress,0.3220687752040572,-1.1329901686540709,True
individual_2016_full,2016 full,2016,70,52,1.0,2630900423.295462,7.965472499908609e-06,5.173877083051708e-06,7.965472499908609e-06,5.173877083051708e-06,0.6495380008042297,0.0361284385346335,-3.320674952729566,1.7974962238701857,0.004953228387243052,-5.307715715548125,2.5790774684980033,2.5790774684980033,9085.493315061192,3523.7396644552696,3.453377875731502e-06,2.2026987459651776e-06,4.226988417995394e-06,2.2026987459651776e-06,4.226988417995394e-06,0.5211035678706177,0.09999999999988593,True,True,True,False,,,True,completed_point,resolved,resolved,8.95379165265468e-06,8.95379165265468e-06,8.772936170982002e-06,8.772936170982002e-06,9.134647134327363e-06,9.134647134327363e-06,0.1173145553927794,0.005424581159187752,7.96647700515296e-06,7.96647700515296e-06,0.036129874475434,resolved,resolved,1.3250005584645942e-05,1.3250005584645942e-05,1.2982871600539119e-05,1.2982871600539119e-05,1.3517139568752764e-05,1.3517139568752764e-05,0.06436171622632678,0.00338181994101935,5.173877083051708e-06,5.173877083051708e-06,0.004953228387243052,1.4798206278026909,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2016_full/m070/result.json,256,500,6760.619694799951,eigenfeature_rtol_1e-15,1.7974781179522534,gp,stress,0.1173145553927794,-2.1428964441258844,2.5790774684980033,stress,gp,0.06436171622632678,-2.7432362911736057,True
individual_2021_10pct,2021 10%,2021,70,15,1.0,3666273035.390485,1.0904394755562134e-06,3.472264718020587e-07,1.0904394755562134e-06,3.472264718020587e-07,0.3184280096104782,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-6.148048911739149,-22000.589085695163,3576.1680082396156,-6.000804870047531e-06,1.6062710791734202e-06,3.0468012399512482e-06,1.6062710791734202e-06,3.0468012399512482e-06,0.5271991681344865,0.09999999999363733,False,True,True,False,0.0,0.0,True,completed_point,resolved,bounded_atom,1.2661716363758542e-06,1.2661716363758542e-06,1.2025060078378014e-06,1.2025060078378014e-06,1.3340131318470068e-06,1.3340131318470068e-06,1.0,0.0,1.0906375056244365e-06,1.0906375056244365e-06,0.5,resolved,bounded_atom,1.982463019239909e-06,1.982463019239909e-06,1.8723219862624769e-06,1.8723219862624769e-06,2.0926040522173406e-06,2.0926040522173406e-06,1.0,0.0,3.472264718020587e-07,3.472264718020587e-07,0.5,1.5657142857142856,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m070/result.json,256,500,6790.77438701135,eigenfeature_rtol_1e-15,-3.3724145038689635,gp,gp,1.0,0.0,-6.148048911739149,stress,gp,1.0,0.0,True
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,70,133,1.0,6403518235.045417,1.34400194810712e-06,4.902751184852141e-07,1.34400194810712e-06,4.902751184852141e-07,0.36478750583339037,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-3.0963382913120365,-15478.195746185906,4997.685620286979,-2.417139325297186e-06,1.2842786113733333e-06,2.453104780545092e-06,1.2842786113733333e-06,2.453104780545092e-06,0.5235319019222491,0.10000000000010771,True,True,True,False,,,True,completed_point,resolved,bounded_atom,1.6194873870145628e-06,1.6194873870145628e-06,1.5477708090495632e-06,1.5477708090495632e-06,1.691203964979562e-06,1.691203964979562e-06,1.0,0.0,1.3418196620481892e-06,1.3418196620481892e-06,0.5,resolved,bounded_atom,3.2389747740291257e-06,3.2389747740291257e-06,3.1183790107267873e-06,3.1183790107267873e-06,3.359570537331464e-06,3.359570537331464e-06,1.0,0.0,4.902751184852141e-07,4.902751184852141e-07,0.5,2.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/all_2015_2016_2021/m070/result.json,256,500,9549.73653103775,eigenfeature_rtol_1e-15,-1.7563198625565672,gp,gp,1.0,0.0,-3.0963382913120365,stress,gp,1.0,0.0,True
individual_2015_full,2015 full,2015,71,66,1.0,96534796.13261202,1.5349752708402096e-05,2.0413782782915835e-05,1.5349752708402096e-05,2.0413782782915835e-05,1.3299095542915038,0.5,-0.6931471805599453,0.0,0.010923525193494496,-4.516836540843438,2.293016580648087,2.293016580648087,1260.7810386838082,550.7242457274265,1.3060379150248009e-05,9.362302324545035e-06,2.0873959075273587e-05,9.362302324545035e-06,2.0873959075273587e-05,0.44851588962034633,0.0999999999997809,False,True,True,False,,,True,completed_point,resolved,bounded_atom,1.7147617247882134e-05,1.7147617247882134e-05,1.6368963104940417e-05,1.6368963104940417e-05,1.7926271390823847e-05,1.7926271390823847e-05,1.0,0.0,1.5349843754405454e-05,1.5349843754405454e-05,0.5,resolved,resolved,4.856839567319216e-05,4.856839567319216e-05,4.717216679364182e-05,4.717216679364182e-05,4.99646245527425e-05,4.99646245527425e-05,0.25771000348389445,0.01122371922275145,2.0413782782915835e-05,2.0413782782915835e-05,0.010923525193494496,2.8323699421965314,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m071/result.json,256,500,1224.7615150497022,eigenfeature_rtol_1e-15,-0.8524439129555037,gp,gp,1.0,0.0,2.293016580648087,gp,stress,0.25771000348389445,-1.3559203437462461,True
individual_2016_full,2016 full,2016,71,52,1.0,2614840235.647342,5.641448827170459e-06,3.142761224413086e-06,5.641448827170459e-06,3.142761224413086e-06,0.5570840613278022,0.2127003653533062,-1.5478708390843958,0.7970866128030153,0.16920183113058984,-1.7766630095837648,0.9573241644852656,0.9573241644852656,3358.628717751688,3508.710416063379,1.2844489204214077e-06,2.207293811205306e-06,4.199272228530491e-06,2.207293811205306e-06,4.199272228530491e-06,0.5256372273768339,0.10000000001814138,True,True,True,False,,,True,completed_point,limited_mc,resolved,1.8428347635352817e-05,1.8428347635352817e-05,1.8188074468886054e-05,1.8188074468886054e-05,1.8668620801819576e-05,1.8668620801819576e-05,0.10823890824785275,0.004512981898652803,5.643878745438084e-06,5.643878745438084e-06,0.2127050437541626,resolved,limited_mc,2.9646002230113782e-05,2.9646002230113782e-05,2.9366891001177576e-05,2.9366891001177576e-05,2.992511345904999e-05,2.992511345904999e-05,0.17826472493339174,0.006941677776371094,3.142761224413086e-06,3.142761224413086e-06,0.16920183113058984,1.60871733140312,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch002/individual_2016_full/m071/result.json,,500,6675.281021425745,eigenfeature_rtol_1e-15,0.7970705008406486,stress,gp,0.10823890824785275,-2.2234143815724243,0.9573241644852656,stress,gp,0.17826472493339174,-1.724485614777638,True
individual_2021_10pct,2021 10%,2021,71,16,1.0,3806165042.447282,9.22004017783275e-07,2.2243292620789957e-07,9.22004017783275e-07,2.2243292620789957e-07,0.2412494109761942,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-9.707142129317033,-35380.29557644121,3641.1131767689308,-9.295523231880782e-06,1.576269576056349e-06,2.9587225586274465e-06,1.576269576056349e-06,2.9587225586274465e-06,0.5327534247711221,0.09999999999187732,False,True,True,False,-1.1102230246251565e-16,0.0,True,completed_point,resolved,bounded_atom,1.3841441247120025e-06,1.3841441247120025e-06,1.3172506887042924e-06,1.3172506887042924e-06,1.4510375607197127e-06,1.4510375607197127e-06,1.0,0.0,9.222050059673797e-07,9.222050059673797e-07,0.5,resolved,bounded_atom,2.0094681201402673e-06,2.0094681201402673e-06,1.8975947751586887e-06,1.8975947751586887e-06,2.121341465121847e-06,2.121341465121847e-06,1.0,0.0,2.2243292620789957e-07,2.2243292620789957e-07,0.5,1.4517766497461926,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m071/result.json,256,500,6846.091021238728,eigenfeature_rtol_1e-15,-4.018800157046639,stress,gp,1.0,0.0,-9.707142129317033,stress,gp,1.0,0.0,True
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,71,134,1.0,6517540074.227236,9.587545144076227e-07,2.452061622426071e-07,9.587545144076227e-07,2.452061622426071e-07,0.25575489716896976,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-6.96238065903674,-35046.393684031216,5031.00306221178,-5.377242530907884e-06,1.270808865590827e-06,2.402550419225589e-06,1.270808865590827e-06,2.402550419225589e-06,0.5289416011508491,0.0999999999832151,True,True,True,False,,,True,completed_point,resolved,bounded_atom,4.085095444468219e-06,4.085095444468219e-06,3.971607126945055e-06,3.971607126945055e-06,4.198583761991383e-06,4.198583761991383e-06,1.0,0.0,9.59920350026718e-07,9.59920350026718e-07,0.5,resolved,bounded_atom,8.078903839898041e-06,8.078903839898041e-06,7.902554795103182e-06,7.902554795103182e-06,8.2552528846929e-06,8.2552528846929e-06,1.0,0.0,2.452061622426071e-07,2.452061622426071e-07,0.5,1.9776536312849162,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/all_2015_2016_2021/m071/result.json,256,500,9519.47200585108,eigenfeature_rtol_1e-15,-2.9060527262286913,stress,gp,1.0,0.0,-6.96238065903674,stress,gp,1.0,0.0,True
individual_2015_full,2015 full,2015,72,68,1.0,88072274.29444216,1.610036110064495e-05,1.1370025792768662e-05,1.610036110064495e-05,1.1370025792768662e-05,0.7061969431426728,0.5,-0.6931471805599453,0.0,0.34807166427471814,-1.0553468885848074,0.3905318227364731,0.3905318227364731,205.27646725032812,525.7849548113937,2.330772866884876e-06,9.823388359136015e-06,2.176945151185824e-05,9.823388359136015e-06,2.176945151185824e-05,0.4512464796729043,0.10000000000001379,False,True,True,False,,,True,completed_point,resolved,bounded_atom,1.8296525529479626e-05,1.8296525529479626e-05,1.7455942969993778e-05,1.7455942969993778e-05,1.913710808896548e-05,1.913710808896548e-05,1.0,0.0,1.6100273937976017e-05,1.6100273937976017e-05,0.5,resolved,resolved,4.072785908822019e-05,4.072785908822019e-05,3.922811711438743e-05,3.922811711438743e-05,4.222760106205295e-05,4.222760106205295e-05,0.510127468436053,0.01680691658721493,1.1370025792768662e-05,1.1370025792768662e-05,0.34807166427471814,2.225988700564972,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m072/result.json,256,500,1165.3182301053782,eigenfeature_rtol_1e-15,-0.8325871754427883,gp,gp,1.0,0.0,0.3905318227364731,gp,stress,0.510127468436053,-0.6730946463831835,True
individual_2016_full,2016 full,2016,72,52,1.0,2595752479.756637,2.3898834165411996e-06,7.877270686689051e-07,2.3898834165411996e-06,7.877270686689051e-07,0.32960899398555465,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-3.4002497187861556,-11873.890620767756,3490.7876973542207,-4.574353954534596e-06,2.2136724383797035e-06,3.951501841947718e-06,2.2136724383797035e-06,3.951501841947718e-06,0.5602104027588082,0.1000000000015581,True,True,True,False,,,True,completed_point,resolved,bounded_atom,2.1877846859877346e-05,2.1877846859877346e-05,2.1714097703335256e-05,2.1714097703335256e-05,2.2041596016419444e-05,2.2041596016419444e-05,1.0,0.0,2.3904719359786396e-06,2.3904719359786396e-06,0.5,limited_mc,bounded_atom,2.8722208543814335e-05,2.8722208543814335e-05,2.851610332827556e-05,2.851610332827556e-05,2.8928313759353112e-05,2.8928313759353112e-05,1.0,0.0,7.877270686689051e-07,7.877270686689051e-07,0.5,1.3128443913047556,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m072/result.json,,500,6235.516045891152,eigenfeature_rtol_1e-15,-1.4320706133250884,stress,gp,1.0,0.0,-3.4002497187861556,stress,gp,1.0,0.0,True
individual_2021_10pct,2021 10%,2021,72,15,1.0,3860929362.2115345,1.0655329476920496e-06,2.7295889654903627e-07,1.0655329476920496e-06,2.7295889654903627e-07,0.2561712400731172,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-7.682035664656944,-27932.295853695785,3633.1846287229337,-7.234604219150026e-06,1.5500177263849245e-06,2.8526021337920516e-06,1.5500177263849245e-06,2.8526021337920516e-06,0.543369756343987,0.10000000000328935,False,True,True,False,-2.220446049250313e-16,0.0,True,completed_point,resolved,bounded_atom,2.181254897687499e-06,2.181254897687499e-06,2.099537013138616e-06,2.099537013138616e-06,2.262972782236382e-06,2.262972782236382e-06,1.0,0.0,1.0657183352596856e-06,1.0657183352596856e-06,0.5,resolved,bounded_atom,2.6147962438117222e-06,2.6147962438117222e-06,2.5079560695965993e-06,2.5079560695965993e-06,2.7216364180268455e-06,2.7216364180268455e-06,1.0,0.0,2.7295889654903627e-07,2.7295889654903627e-07,0.5,1.1987577639751552,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m072/result.json,256,500,6695.490051934912,eigenfeature_rtol_1e-15,-3.1860636092062236,stress,gp,1.0,0.0,-7.682035664656944,stress,gp,1.0,0.0,True
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,72,135,1.0,6544754116.262615,8.004291009961892e-07,2.1037969047414395e-07,8.004291009961892e-07,2.1037969047414395e-07,0.26283363537421606,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-8.12477256464014,-40687.009795860606,5004.662656148964,-6.216736194070334e-06,1.259149205110094e-06,2.2999098284995037e-06,1.259149205110094e-06,2.2999098284995037e-06,0.5474776399958177,0.09999999999980627,True,True,True,False,,,True,completed_point,resolved,bounded_atom,7.209414782192462e-06,7.209414782192462e-06,7.089212870700493e-06,7.089212870700493e-06,7.32961669368443e-06,7.32961669368443e-06,1.0,0.0,8.018627086689273e-07,8.018627086689273e-07,0.5,resolved,bounded_atom,9.131925390777119e-06,9.131925390777119e-06,8.958872798279828e-06,8.958872798279828e-06,9.30497798327441e-06,9.30497798327441e-06,1.0,0.0,2.1037969047414395e-07,2.1037969047414395e-07,0.5,1.2666666666666666,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/all_2015_2016_2021/m072/result.json,256,500,9150.806704794892,eigenfeature_rtol_1e-15,-3.49033909388161,stress,gp,1.0,0.0,-8.12477256464014,stress,gp,1.0,0.0,True
individual_2015_full,2015 full,2015,73,68,1.0,79943311.6863416,1.8060263608492097e-05,1.0729047890455434e-05,1.8060263608492097e-05,1.0729047890455434e-05,0.5940692850911955,0.5,-0.6931471805599453,0.0,0.45724518647231416,-0.7825355188910901,0.10737640425374842,0.10737640425374842,53.7224301580682,500.36046275311423,6.720065634614776e-07,1.0307952155790491e-05,2.2671594110236966e-05,1.0307952155790491e-05,2.2671594110236966e-05,0.4546637570198963,0.10000000000028735,False,True,True,False,,,True,completed_point,resolved,bounded_atom,1.9700257961794562e-05,1.9700257961794562e-05,1.8878858462779915e-05,1.8878858462779915e-05,2.052165746080921e-05,2.052165746080921e-05,1.0,0.0,1.806026263904313e-05,1.806026263904313e-05,0.5,resolved,resolved,3.8969909192183785e-05,3.8969909192183785e-05,3.759264362843167e-05,3.759264362843167e-05,4.0347174755935897e-05,4.0347174755935897e-05,0.5051318955487134,0.016079317404666508,1.0729047890455434e-05,1.0729047890455434e-05,0.45724518647231416,1.9781420765027327,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m073/result.json,256,500,1101.5721005751784,eigenfeature_rtol_1e-15,-0.6198122674297837,gp,gp,1.0,0.0,0.10737640425374842,gp,stress,0.5051318955487134,-0.6829357045037712,True
individual_2016_full,2016 full,2016,73,54,1.0,2587489365.177783,1.599589239559275e-06,4.788735104957918e-07,1.599589239559275e-06,4.788735104957918e-07,0.2993728006245734,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-6.164885652484401,-21525.24627591664,3489.267307445425,-8.318969950408924e-06,2.220715474775278e-06,3.925800905790677e-06,2.220715474775278e-06,3.925800905790677e-06,0.5656719553708529,0.0999999999956599,True,True,True,False,,,True,completed_point,resolved,bounded_atom,2.8505448869445708e-05,2.8505448869445708e-05,2.8312585920805925e-05,2.8312585920805925e-05,2.8698311818085487e-05,2.8698311818085487e-05,1.0,0.0,1.5999805449916946e-06,1.5999805449916946e-06,0.5,resolved,bounded_atom,3.161501988303457e-05,3.161501988303457e-05,3.138023323017691e-05,3.138023323017691e-05,3.1849806535892224e-05,3.1849806535892224e-05,1.0,0.0,4.788735104957918e-07,4.788735104957918e-07,0.5,1.1090868987129663,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/refined_v1/attempt1_batch001/individual_2016_full/m073/result.json,,500,6175.233870623214,eigenfeature_rtol_1e-15,-2.826066976393351,stress,gp,1.0,0.0,-6.164885652484401,stress,gp,1.0,0.0,True
individual_2021_10pct,2021 10%,2021,73,16,1.0,3987591890.336484,1.6292719997291636e-06,5.002584671138093e-07,1.6292719997291636e-06,5.002584671138093e-07,0.307044168927575,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-3.7704650451183674,-13923.766957364942,3691.43281270011,-3.4917733158971833e-06,1.5238783629508421e-06,2.8444929695902547e-06,1.5238783629508421e-06,2.8444929695902547e-06,0.5357293476349687,0.09999999999989669,False,True,True,False,0.0,-4.440892098500626e-16,True,completed_point,resolved,bounded_atom,3.8097348671199014e-06,3.8097348671199014e-06,3.6918020585399026e-06,3.6918020585399026e-06,3.9276676756999e-06,3.9276676756999e-06,1.0,0.0,1.6299409068250696e-06,1.6299409068250696e-06,0.5,resolved,bounded_atom,5.214743470596745e-06,5.214743470596745e-06,5.066477061990101e-06,5.066477061990101e-06,5.363009879203388e-06,5.363009879203388e-06,1.0,0.0,5.002584671138093e-07,5.002584671138093e-07,0.5,1.3687943262411348,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2021_10pct/m073/result.json,256,500,6895.5088160950745,eigenfeature_rtol_1e-15,-1.6042391243797516,stress,gp,1.0,0.0,-3.7704650451183674,stress,gp,1.0,0.0,True
all_2015_2016_2021,2015 full + 2016 full + 2021 10%,2015+2016+2021,73,138,1.0,6655024567.200608,8.932245805487365e-07,2.550302743038529e-07,8.932245805487365e-07,2.550302743038529e-07,0.28551640859142013,0.5,-0.6931471805599453,0.0,0.5,-0.6931471805599453,0.0,-6.534956051619296,-32961.05002786845,5041.289109399584,-4.952806664353651e-06,1.2471869831555676e-06,2.2915713906220927e-06,1.2471869831555676e-06,2.2915713906220927e-06,0.5442496743760594,0.10000000003669765,True,True,True,False,,,True,completed_point,resolved,bounded_atom,1.135721334157421e-05,1.135721334157421e-05,1.1250772247379558e-05,1.1250772247379558e-05,1.1463654435768862e-05,1.1463654435768862e-05,1.0,0.0,8.939063556365812e-07,8.939063556365812e-07,0.5,resolved,bounded_atom,1.2550128400102162e-05,1.2550128400102162e-05,1.2414982069170253e-05,1.2414982069170253e-05,1.268527473103407e-05,1.268527473103407e-05,1.0,0.0,2.550302743038529e-07,2.550302743038529e-07,0.5,1.105035894162626,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/chunked_v1/attempt1_combined/all_2015_2016_2021/m073/result.json,,500,9271.264328508581,eigenfeature_rtol_1e-15,-3.004738294039544,stress,gp,1.0,0.0,-6.534956051619296,stress,gp,1.0,0.0,True
individual_2015_full,2015 full,2015,74,70,1.0,72985890.13558884,2.172967850118017e-05,1.6184328910819207e-05,2.172967850118017e-05,1.6184328910819207e-05,0.7448029619922916,0.5,-0.6931471805599453,0.0,0.13437250723637484,-2.0071394310713493,1.10595727041807,1.10595727041807,528.6491632047807,478.43153671149605,7.243169360854376e-06,1.0785442014229218e-05,2.3741272180429557e-05,1.0785442014229218e-05,2.3741272180429557e-05,0.45429082031753504,0.09999999998207329,False,True,True,False,,,True,completed_point,resolved,bounded_atom,2.468783278418083e-05,2.468783278418083e-05,2.3758496613313994e-05,2.3758496613313994e-05,2.561716895504767e-05,2.561716895504767e-05,1.0,0.0,2.1729871081827263e-05,2.1729871081827263e-05,0.5,resolved,resolved,4.6670149646807606e-05,4.6670149646807606e-05,4.496493180751344e-05,4.496493180751344e-05,4.837536748610176e-05,4.837536748610176e-05,0.31788943124694347,0.011707301769983323,1.6184328910819207e-05,1.6184328910819207e-05,0.13437250723637484,1.8904109589041098,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p9p13_calibration_20260905/derived/individual_2015_full/m074/result.json,256,500,1053.1439349900336,eigenfeature_rtol_1e-15,-0.23744764903567583,gp,gp,1.0,0.0,1.10595727041807,gp,stress,0.31788943124694347,-1.1460516571450978,True
