mass_MeV,muon_central_eps2,electron_Rb_central_eps2
27.014109522873689,5.7797476614448366e-07,1.235006433590412e-06
27.22248062889032,5.8002883897836599e-07,1.2540312404911118e-06
27.432458988249351,5.8210138086847276e-07,1.273350377103527e-06
27.644056998366892,5.8419258174851384e-07,1.2929684013327946e-06
27.857287152285483,5.8630263380426077e-07,1.3128899416708124e-06
28.072162039411772,5.8843173150349043e-07,1.3331196982893717e-06
28.288694346259696,5.9058007162635866e-07,1.3536624441501906e-06
28.506896857199596,5.9274785329621177e-07,1.3745230261321643e-06
28.726782455213002,5.9493527801084316e-07,1.3957063661760582e-06
28.948364122653249,5.9714254967419687e-07,1.417217462446931e-06
29.171654942011997,5.9936987462853214e-07,1.4390613905145643e-06
29.396668096691602,6.0161746168705067e-07,1.4612433045521592e-06
29.623416871783554,6.0388552216699493e-07,1.4837684385536192e-06
29.851914654852756,6.06174269923225e-07,1.506642107569657e-06
30.082174936728006,6.0848392138228248e-07,1.5298697089630665e-06
30.314211312298493,6.1081469557694578e-07,1.5534567236834227e-06
30.548037481316467,6.1316681418128719e-07,1.5774087175615253e-06
30.783667249206065,6.1554050154623814e-07,1.601731342623887e-06
31.021114527878485,6.1793598473567049e-07,1.6264303384275862e-06
31.260393336553239,6.2035349356300108e-07,1.651511533415775e-06
31.501517802585965,6.2279326062832915e-07,1.6769808462941959e-06
31.744502162302489,6.252555213561137e-07,1.7028442874290083e-06
31.98936076183935,6.277405140333976e-07,1.7291079602662599e-06
32.236108057990833,6.3024847984859118e-07,1.7557780627733458e-06
32.484758619062539,6.3277966293081851e-07,1.7828608889027924e-06
32.735327125731466,6.3533431038983805e-07,1.8103628300786977e-06
32.987828371912812,6.3791267235654749e-07,1.8382903767062062e-06
33.242277265633412,6.4051500202407717e-07,1.8666501197043467e-06
33.498688829911941,6.4314155568948652e-07,1.8954487520626211e-06
33.757078203645889,6.4579259279607009e-07,1.9246930704216878e-06
34.017460642505377,6.484683759762805e-07,1.9543899766785313e-06
34.279851519833912,6.5116917109528389e-07,1.9845464796164904e-06
34.544266327555988,6.5389524729514865e-07,2.0151696965605206e-06
34.81072067709178,6.5664687703968613e-07,2.0462668550580996e-06
35.079230300278866,6.5942433615994858e-07,2.0778452945861608e-06
35.349811050301078,6.6222790390039368e-07,2.1099124682844631e-06
35.622478902624422,6.6505786296572865e-07,2.1424759447157956e-06
35.897249955940431,6.6791449956844356e-07,2.1755434096534635e-06
36.174140433116484,6.7079810347704271e-07,2.2091226678964187e-06
36.453166682153757,6.7370896806498694e-07,2.2432216451125406e-06
36.734345177152356,6.7664739036035764e-07,2.2778483897104299e-06
37.017692519284019,6.7961367109625085e-07,2.3130110747402135e-06
37.303225437772227,6.8260811476191824e-07,2.3487179998237686e-06
37.590960790880011,6.8563102965465933e-07,2.3849775931148564e-06
37.880915566905152,6.88682727932483e-07,2.4217984132895869e-06
38.173106885183294,6.9176352566754616e-07,2.4591891515677317e-06
38.467551997098667,6.9487374290038252e-07,2.4971586337653288e-06
38.764268287102624,6.9801370369493556e-07,2.5357158223790762e-06
39.063273273740059,7.0118373619440479e-07,2.5748698187030091e-06
39.364584610683686,7.0438417267792034e-07,2.6146298649779417e-06
39.668220087776426,7.0761534961805855e-07,2.6550053465742258e-06
39.974197632081648,7.1087760773920907e-07,2.6960057942082758e-06
40.28253530894164,7.1417129207681098e-07,2.7376408861934493e-06
40.593251323044228,7.1749675203746732e-07,2.7799204507257676e-06
40.906364019497602,7.20854341459953e-07,2.8228544682050435e-06
41.221891884913404,7.2424441867713166e-07,2.8664530735919485e-06
41.5398535484983,7.2766734657879303e-07,2.910726558801598e-06
41.860267783153724,7.3112349267542498e-07,2.9556853751341657e-06
42.183153506584382,7.3461322916293891e-07,3.0013401357431918e-06
42.508529782415117,7.381369329883568e-07,3.0477016181420747e-06
42.836415821316486,7.4169498591648028e-07,3.0947807667494034e-06
43.166830982138933,7.4528777459755432e-07,3.1425886954736803e-06
43.499794773055861,7.4891569063594196e-07,3.1911366903381213e-06
43.835326852715319,7.5257913065982448e-07,3.2404362121460492e-06
44.173447031400713,7.5627849639194384e-07,3.2904988991875894e-06
44.51417527220044,7.6001419472140542e-07,3.3413365699882927e-06
44.857531692186548,7.6378663777655326e-07,3.3929612261003083e-06
45.203536563602455,7.6759624299893813e-07,3.4453850549367848e-06
45.552210315059817,7.7144343321839457e-07,3.4986204326501637e-06
45.903573532744787,7.7532863672924235e-07,3.5526799270550694e-06
46.257646961633306,7.7925228736763319e-07,3.6075763005964204e-06
46.614451506715973,7.8321482459005613e-07,3.6633225133635452e-06
46.974008234232336,7.87216693553025e-07,3.7199317261509636e-06
47.336338372914618,7.9125834519396105e-07,3.7774173035665568e-06
47.701463315241121,7.9534023631329301e-07,3.8357928171878883e-06
48.069404618699316,7.9946282965779253e-07,3.8950720487674021e-06
48.440184007058505,8.0362659400516302e-07,3.9552689934872402e-06
48.813823371652532,8.0783200424990359e-07,4.0163978632644866e-06
49.190344772672219,8.1207954149046578e-07,4.0784730901075872e-06
49.569770440467863,8.1636969311772519e-07,4.1415093295247483e-06
49.952122776861714,8.2070295290478709e-07,4.2055214639851284e-06
50.337424356470692,8.2507982109814921e-07,4.2705246064336196e-06
50.725697928039104,8.2950080451023657e-07,4.3365341038600599e-06
51.116966415781825,8.3396641661333943e-07,4.4035655409237271e-06
51.511252920737782,8.3847717763496851e-07,4.4716347436339525e-06
51.90858072213387,8.4303361465465216e-07,4.540757783087759e-06
52.308973278759368,8.4763626170219876e-07,4.6109509792653472e-06
52.712454230350971,8.5228565985744589e-07,4.6822309048843737e-06
53.119047398988599,8.5698235735152234e-07,4.7546143893139424e-06
53.528776790501766,8.6172690966964046e-07,4.8281185225491607e-06
53.941666595886986,8.6651987965545039e-07,4.9027606592472875e-06
54.357741192736022,8.7136183761697508e-07,4.9785584228263673e-06
54.777025146675186,8.7625336143415435e-07,5.0555297096273416e-06
55.199543212815705,8.8119503666801891e-07,5.1336926931406237e-06
55.625320337215385,8.8618745667152624e-07,5.2130658282981245e-06
56.054381658351318,8.9123122270207682e-07,5.2936678558317175e-06
56.486752508604184,8.9632694403574258e-07,5.3755178066992503e-06
56.922458415753901,9.014752380832333e-07,5.4586350065790655e-06
57.361525104486816,9.0667673050762643e-07,5.5430390804341302e-06
57.803978497914471,9.1193205534388927e-07,5.6287499571468457e-06
58.249844719104303,9.1724185512022159e-07,5.7157878742256718e-06
58.699150092621778,9.2260678098124637e-07,5.8041733825845532e-06
59.15192114608476,9.280274928130783e-07,5.893927351396454e-06
59.608184611729698,9.3350465937030036e-07,5.985070973022001e-06
60.067967427989942,9.3903895840487699e-07,6.0776257680144711e-06
60.531296741086237,9.4463107679703407e-07,6.1716135902022824e-06
60.998199906629431,9.5028171068813716e-07,6.2670566318502013e-06
61.468704491235698,9.5599156561560071e-07,6.3639774289004844e-06
61.942838274153956,9.6176135664985813e-07,6.4623988662951563e-06
62.420629248906089,9.6759180853342195e-07,6.5623441833807292e-06
62.902105624939715,9.7348365582207976e-07,6.6638369793966427e-06
63.387295829293684,9.7943764302823877e-07,6.7669012190486627e-06
63.876228508276448,9.8545452476647347e-07,6.8715612381686161e-06
64.36893252915749,9.9153506590129768e-07,6.9778417494617677e-06
64.865436981871483,9.9768004169719866e-07,7.0857678483431909e-06
65.365771180735976,1.0038902379709745e-06,7.195365018864534e-06
65.869964666182057,1.0101664512464028e-06,7.3066591397325818e-06
66.378047206498522,1.0165094889112811e-06,7.4196764904210054e-06
66.890048799589351,1.0229201693768799e-06,7.534443757376748e-06
67.405999674744976,1.0293993222398379e-06,7.6509880403225822e-06
67.925930294426905,1.0359477884465458e-06,7.7693368586571874e-06
68.449871356066339,1.0425664204600534e-06,7.8895181579544064e-06
68.977853793876577,1.0492560824295387e-06,8.0115603165631246e-06
69.509908780679439,1.0560176503623844e-06,8.1354921523093701e-06
70.046067729745715,1.0628520122988997e-06,8.2613429293021894e-06
70.586362296649853,1.0697600684897222e-06,8.3891423648449211e-06
71.130824381139064,1.0767427315759626e-06,8.5189206364535419e-06
71.67948612901651,1.0838009267721024e-06,8.6507083889836182e-06
72.2323799340394,1.0909355920517266e-06,8.7845367418677002e-06
72.789538439831531,1.098147678336101e-06,8.9204372964648042e-06
73.350994541810579,1.1054381496856637e-06,9.0584421435236151e-06
73.916781389130293,1.1128079834944599e-06,9.1985838707613696e-06
74.486932386637761,1.1202581706875832e-06,9.3408955705601112e-06
75.061481196845548,1.1277897159216475e-06,9.4854108477819934e-06
75.640461741919211,1.1354036377883627e-06,9.6321638277057911e-06
76.223908205680189,1.1431009690212456e-06,9.7811891640862302e-06
76.811855035623964,1.1508827567055204e-06,9.9325220473380934e-06
77.40433694495394,1.1587500624912593e-06,1.0086198212847155e-05
78.001388914631008,1.1667039628098181e-06,1.0242253949409781e-05
78.603046195438765,1.174745549093607e-06,1.040072610780317e-05
79.209344310064822,1.1828759279992646e-06,1.0561652109488432e-05
79.820319055198098,1.1910962216342747e-06,1.0725069955448343e-05
80.436006503642361,1.1994075677870896e-06,1.0891018235162022e-05
81.056443006445946,1.2078111201608124e-06,1.1059536135718583e-05
81.681665195047984,1.2163080486104881e-06,1.1230663451071886e-05
82.311709983441276,1.2248995393840708e-06,1.14044405914387e-05
82.946614570351585,1.2335867953671197e-06,1.1580908592842286e-05
83.586416441433968,1.2423710363312777e-06,1.1760109126803859e-05
84.231153371486059,1.2512534991866032e-06,1.1942084510184151e-05
84.880863426678204,1.2602354382378033e-06,1.2126877715177288e-05
85.535584966801025,1.2693181254444414e-06,1.2314532379459549e-05
86.195356647530318,1.2785028506851748e-06,1.2505092816495217e-05
86.860217422709169,1.2877909220260834e-06,1.2698604026002063e-05
87.530206546647889,1.2971836659931631e-06,1.2895111704578844e-05
88.205363576441741,1.3066824278490409e-06,1.3094662256497504e-05
88.885728374306339,1.3162885718739821e-06,1.329730280466237e-05
89.571341109931197,1.326003481651256e-06,1.3503081201739154e-05
90.262242262851515,1.3358285603569304e-06,1.3712046041456306e-05
90.958472624837952,1.3457652310541596e-06,1.3924246670081256e-05
91.660073302305136,1.3558149369920431e-06,1.4139733198074595e-05
92.36708571873865,1.3659791419091249e-06,1.4358556511924541e-05
93.079551617140737,1.3762593303416013e-06,1.4580768286164789e-05
93.797513062494815,1.3866570079363195e-06,1.4806420995578429e-05
94.521012444249038,1.3971737017686345e-06,1.5035567927590865e-05
95.250092478819241,1.4078109606652104e-06,1.5268263194854711e-05
95.984796212110638,1.4185703555318295e-06,1.5504561748029423e-05
96.725167022059537,1.4294534796863027e-06,1.5744519388759073e-05
97.471248621194405,1.4404619491965544e-06,1.5988192782850867e-05
98.223085059216658,1.4515974032239625e-06,1.6235639473657911e-05
98.980720725601415,1.4628615043720365e-06,1.6486917895669175e-05
99.744200352218499,1.4742559390405233e-06,1.6742087388309933e-05
100.51356901597325,1.4857824177850182e-06,1.7001208209955864e-05
101.28887214146779,1.4974426756821654e-06,1.7264341552164165e-05
102.07015550368347,1.5092384727005571e-06,1.7531549554125265e-05
102.85746523068316,1.5211715940773932e-06,1.7802895317338083e-05
103.65084780633443,1.5332438507009971e-06,1.8078442920512565e-05
104.45035007305476,1.5454570794993121e-06,1.8358257434703366e-05
105.25601923457633,1.5578131438344154e-06,1.8642404938677251e-05
106.0679028587337,1.5703139339032042e-06,1.8930952534519194e-05
106.88604888027204,1.5829613671443036e-06,1.922396836347968e-05
107.71050560367691,1.5957573886513167e-06,1.9521521622067458e-05
108.54132170602692,1.6087039715925256e-06,1.982368257839188e-05
109.37854623986691,1.6218031176371075e-06,2.0130522588757731e-05
110.2222286361049,1.635056857388024e-06,2.0442114114517723e-05
111.07241870692972,1.648467250821624e-06,2.0758530739185321e-05
111.92916664875276,1.6620363877341276e-06,2.1079847185813119e-05
112.79252304517121,1.6757663881950541e-06,2.1406139334640063e-05
113.66253886995443,1.6896594030077157e-06,2.1737484241011861e-05
114.53926549005413,1.7037176141769126e-06,2.2073960153579365e-05
115.42275466863634,1.7179432353838941e-06,2.2415646532778152e-05
116.31305856813846,1.7323385124687545e-06,2.2762624069594972e-05
117.21022975334806,1.7469057239203244e-06,2.3114974704624114e-05
118.11432119450724,1.761647181373734e-06,2.3472781647419555e-05
119.0253862704397,1.7765652301157154e-06,2.3836129396146338e-05
119.94347877170192,1.7916622495977961e-06,2.4205103757536311e-05
120.86865290375988,1.8069406539575083e-06,2.4579791867153327e-05
121.80096329018849,1.8224028925477142e-06,2.4960282209971614e-05
122.74046497589742,1.8380514504742121e-06,2.534666464127352e-05
123.68721343038079,1.8538888491417207e-06,2.5739030407870427e-05
124.64126455099164,1.86991764680838e-06,2.6137472169652227e-05
125.60267466624317,1.8861404391489292e-06,2.6542084021471114e-05
126.5715005391334,1.9025598598266478e-06,2.6952961515363503e-05
127.54779937049759,1.9191785810742605e-06,2.7370201683116816e-05
128.53162880238438,1.9359993142838687e-06,2.7793903059185007e-05
129.52304692145998,1.9530248106061387e-06,2.8224165703959725e-05
130.52211226243736,1.9702578615588134e-06,2.8661091227401344e-05
131.52888381153176,1.9877012996447342e-06,2.9104782813035895e-05
132.54342100994421,2.0053579989795294e-06,2.9555345242324198e-05
133.56578375737007,2.0232308759290806e-06,3.0012884919407655e-05
134.59603241553657,2.0413228897569732e-06,3.0477509896237954e-05
135.63422781176558,2.059637043282028e-06,3.0949329898095202e-05
136.68043124256596,2.0781763835461358e-06,3.1428456349502063e-05
137.73470447725208,2.0969440024925043e-06,3.1915002400538571e-05
138.79710976159046,2.1159430376544914e-06,3.240908295356451e-05
139.86770982147576,2.135176672855236e-06,3.2910814690356289e-05
140.94656786663302,2.1546481389181685e-06,3.3420316099662974e-05
142.03374759435081,2.1743607143886694e-06,3.393770750519016e-05
143.12931319324144,2.1943177262669713e-06,3.4463111094016546e-05
144.23332934703032,2.2145225507525138e-06,3.4996650945450491e-05
145.34586123837605,2.2349786139999529e-06,3.5538453060334255e-05
146.46697455271774,2.2556893928869472e-06,3.6088645390800885e-05
147.59673548215426,2.2766584157939754e-06,3.6647357870493137e-05
148.73521072935117,2.2978892633963028e-06,3.7214722445249233e-05
149.88246751148006,2.3193855694683595e-06,3.7790873104264827e-05
151.03857356418658,2.341151021700665e-06,3.8375945911737045e-05
152.20359714558924,2.3631893625295051e-06,3.8970079038998275e-05
153.37760704031052,2.3855043899796199e-06,3.9573412797148476e-05
154.56067256353683,2.4080999585199964e-06,4.018608967019189e-05
155.75286356511216,2.4309799799331042e-06,4.0808254348687802e-05
156.95425043366089,2.4541484241976406e-06,4.1440053763921405e-05
158.16490410074474,2.477609320385132e-06,4.2081637122604978e-05
159.38489604505008,2.5013667575705122e-06,4.2733155942115733e-05
160.6142982966079,2.5254248857569251e-06,4.339476408627915e-05
161.85318344104746,2.5497879168150142e-06,4.40666178017076e-05
163.10162462388064,2.574460125436835e-06,4.4748875754700121e-05
164.35969555482168,2.5994458501047303e-06,4.5441699068715242e-05
165.62747051213867,2.6247494940753091e-06,4.6145251362423016e-05
166.90502434703842,2.6503755263787915e-06,4.6859698788346435e-05
168.19243248808706,2.6763284828340156e-06,4.7585210072102121e-05
169.48977094566209,2.7026129670792449e-06,4.8321956552247527e-05
170.79711631644145,2.7292336516191386e-06,4.9070112220746343e-05
172.11454578792453,2.7561952788880213e-06,4.9829853764059402e-05
173.44213714299067,2.7835026623298243e-06,5.060136060487313e-05
174.77996876449109,2.8111606874948579e-06,5.1384814944473505e-05
176.12811963987602,2.8391743131537218e-06,5.2180401805775797e-05
177.48666936585968,2.867548572428653e-06,5.2988309077022312e-05
178.85569815311825,2.8962885739424915e-06,5.3808727556154717e-05
180.23528683102705,2.9253995029856597e-06,5.4641850995875487e-05
181.62551685243136,2.9548866227013029e-06,5.5487876149405555e-05
183.0264702984569,2.9847552752890105e-06,5.6347002816951995e-05
184.43822988335529,3.015010883227287e-06,5.7219433892894394e-05
185.86087895938721,3.0456589505151357e-06,5.8105375413701828e-05
187.29450152174491,3.0767050639330559e-06,5.9005036606593192e-05
188.73918221350976,3.1081548943236892e-06,5.9918629938949099e-05
190.19500633065124,3.1400141978925171e-06,6.084637116849124e-05
191.66205982706222,3.1722888175288421e-06,6.1788479394237007e-05
193.1404293196332,3.2049846841473843e-06,6.274517710824373e-05
194.63020209336779,3.2381078180508865e-06,6.3716690248155194e-05
196.13146610653445,3.2716643303139163e-06,6.4703248250560293e-05
197.64430999586125,3.3056604241883564e-06,6.5705084105179549e-05
199.16882308176761,3.3401023965307646e-06,6.6722434409889424e-05
200.70509537363921,3.3749966392520881e-06,6.7755539426600072e-05
202.25321757514175,3.4103496407899678e-06,6.8804643137997503e-05
203.81328108957547,3.4461679876040151e-06,6.9869993305164308e-05
205.38537802527333,3.4824583656944982e-06,7.0951841526094135e-05
206.96960120103745,3.5192275621446486e-06,7.2050443295110204e-05
208.56604415162101,3.5564824666871177e-06,7.316605806320638e-05
210.17480113324893,3.5942300732948149e-06,7.4298949299320276e-05
211.79596712918433,3.632477481796645e-06,7.544938455255747e-05
213.42963785533598,3.671231899518401e-06,7.6617635515377941e-05
215.0759097659087,3.7105006429492803e-06,7.7803978087760957e-05
216.73488005909982,3.7502911394344445e-06,7.9008692442365097e-05
218.40664668283597,3.7906109288939188e-06,8.0232063090695334e-05
220.09130834055779,3.83146766556839e-06,8.1474378950296801e-05
221.78896449704669,3.872869119792175e-06,8.2735933412987731e-05
223.49971538429688,3.9148231797938762e-06,8.4017024414149093e-05
225.22366200743463,3.9573378535251488e-06,8.5317954503088774e-05
226.96090615068002,4.000421270517943e-06,8.6639030914493169e-05
228.71155038335826,4.0440816837707802e-06,8.7980565640987792e-05
230.47569806595365,4.08832747166437e-06,8.9342875506818897e-05
232.25345335621375,4.1331671399071935e-06,9.0726282242678744e-05
234.04492121529836,4.1786093235113556e-06,9.2131112561688177e-05
235.85020741397577,4.2246627887992633e-06,9.355769823655527e-05
237.66941853886934,4.2713364354416407e-06,9.5006376177931271e-05
239.50266199874861,4.3186392985272353e-06,9.6477488513976902e-05
241.35004603087276,4.3665805506649003e-06,9.797138267116418e-05
243.21167970737918,4.4151695041183212e-06,9.9488411456325886e-05
245.08767294172489,4.4644156129741441e-06,0.00010102893313997928
246.97813649517539,4.5143284753438227e-06,0.00010259331154093797
248.88318198334326,4.5649178355997786e-06,0.00010418191611223379
250.80292188277986,4.6161935866464879e-06,0.00010579512202837184
252.73746953761423,4.6681657722268587e-06,0.00010743331027393346
254.6869391662467,4.7208445892646441e-06,0.00010909686773355435
256.65144586809186,4.7742403902433053e-06,0.00011078618728329405
258.63110563037338,4.8283636856219082e-06,0.00011250166788342084
260.62603533497372,4.8832251462887676e-06,0.00011424371467263487
262.63635276533324,4.9388356060531681e-06,0.00011601273906374804
264.66217661340613,4.9952060641760634e-06,0.00011780915884084858
266.70362648666611,5.0523476879400259e-06,0.00011963339825796672
268.76082291517002,5.1102718152593792e-06,0.00012148588813927251
270.83388735867345,5.1689899573308857e-06,0.000123367065980822
272.92294221380098,5.2285138013257159e-06,0.00012527737605387982
275.02811082127459,5.2888552131234148e-06,0.00012721726950984375
277.14951747319344,5.3500262400883277e-06,0.00012918720448679117
279.28728742037498,5.4120391138893752e-06,0.00013118764621767876
281.44154687974702,5.4749062533635961e-06,0.00013321906714021414
283.61242304180246,5.5386402674244087e-06,0.00013528194700843313
285.80004407810725,5.6032539580150393e-06,0.00013737677300600172
288.00453914886754,5.6687603231079357e-06,0.00013950403986127317
290.22603841055707,5.7351725597509462e-06,0.00014166424996412931
292.46467302359969,5.8025040671607749e-06,0.00014385791348462751
294.72057516011523,5.8707684498647173e-06,0.00014608554849348884
296.9938780117223,5.9399795208911821e-06,0.00014834768108444953
299.28471579740119,6.0101513050098734e-06,0.00015064484549850732
301.59322377142036,6.0812980420224582e-06,0.00015297758425009443
303.91953823131979,6.1534341901043146e-06,0.00015534644825520078
306.26379652596046,6.2265744291983879e-06,0.0001577519969614851
308.62613706363123,6.3007336644617158e-06,0.00016019479848039747
311.00669932022282,6.3759270297656821e-06,0.00016267542972135099
313.40562384746175,6.4521698912506379e-06,0.00016519447652796993
315.82305228120777,6.5294778509357823e-06,0.00016775253381644614
318.25912734981836,6.6078667503852964e-06,0.00017035020571604256
320.71399288257311,6.6873526744313183e-06,0.00017298810571176706
323.1877938181683,6.7679519549549977e-06,0.0001756668567892616
325.68067621327151,6.8496811747261473e-06,0.00017838709158192901
328.19278725114742,6.9325571713027525e-06,0.00018114945252034416
330.72427525034658,7.0165970409910024e-06,0.00018395459198397495
333.2752896734616,7.1018181428668775e-06,0.0001868031724552534
335.84598113595365,7.1882381028603462e-06,0.00018969586667603593
338.43650141504258,7.2758748179028936e-06,0.00019263335780648092
341.04700345867042,7.3647464601396668e-06,0.00019561633958639304
343.67764139453027,7.4548714812069553e-06,0.00019864551649906179
346.32857053916575,7.546268616576182e-06,0.00020172160393763797
348.99994740714305,7.6389568899654497e-06,0.00020484532837408931
351.69192972028912,7.7329556178195117e-06,0.00020801742753076804
354.40467641700678,7.8282844138595226e-06,0.00021123865055464175
357.13834766165559,7.9249631937032399e-06,0.00021450975819421419
359.89310485401074,8.0230121795572531e-06,0.00021783152297919503
362.66911063879138,8.1224519049819202e-06,0.00022120472940294507
365.46652891526207,8.2233032197303275e-06,0.0002246301741077484
368.28552484691238,8.3255872946625655e-06,0.00022810866607295778
371.12626487120536,8.4293256267360957e-06,0.00023164102680604703
373.98891670940719,8.5345400440738521e-06,0.00023522809053662936
376.87364937648658,8.6412527111108222e-06,0.00023887070441347237
379.78063319109668,8.7494861338207447e-06,0.00024256972870457272
382.71003978562919,8.859263165023845e-06,0.00024632603700032218
385.66204211634721,8.9706070097769516e-06,0.00025014051641982247
388.63681447359915,9.0835412308474668e-06,0.00025401406782039762
391.63453249210613,9.198089754272078e-06,0.00025794760601034571
394.6553731613343,9.3142768750019998e-06,0.00026194205996499074
397.69951483594355,9.4321272626356769e-06,0.00026599837304607752
400.76713724631651,9.5516659672404983e-06,0.00027011750322456207
403.85842150917296,9.6729184252650031e-06,0.00027430042330685864
406.97355013825978,9.7959104655426024e-06,0.0002785481211645827
410.11270705513044,9.9206683153887628e-06,0.00028286159996785938
413.27607760000029,1.0047218606792515e-05,0.00028724187842223706
416.46384854269246,1.0175588382704322e-05,0.00029168999100927847
419.67620809366383,1.0305805103421323e-05,0.00029620698823087086
422.91334591511566,1.0437896653071651e-05,0.00030079393685732055
426.17545313219478,1.0571891346199564e-05,0.00030545192017929559
429.46272234427437,1.0707817934452445e-05,0.00031018203826366041
432.7753476363286,1.084570561337182e-05,0.00031498540821328207
436.11352459038858,1.09855840292895e-05,0.00031986316443085189
439.47745029709228,1.112748328633088e-05,0.00032481645888679826
442.8673233673203,1.1271433953526783e-05,0.00032984646139134734
446.28334394392044,1.1417467072035538e-05,0.0003349543598707918
449.7257137135278,1.1565614162477306e-05,0.00034014136064804877
453.19463591846863,1.1715907232381856e-05,0.0003454086887275488
456.69031536876366,1.1868378783752155e-05,0.00035075758808455012
460.21295845421884,1.2023061820745034e-05,0.00035618932195892493
463.76277315660934,1.217998985747097e-05,0.00036170517315349478
467.33996906196262,1.2339196925915046e-05,0.00036730644433699485
470.94475737292873,1.2500717583980389e-05,0.00037299445835171756
474.57735092125381,1.2664586923656702e-05,0.00037877055852593292
478.2379641803422,1.2830840579315039e-05,0.00038463610899113556
481.92681327792269,1.2999514736131613e-05,0.00039059249500421561
485.64411600880743,1.317064613864189e-05,0.00039664112327461072
489.39009184774937,1.3344272099427345e-05,0.00040278342229652618
493.16496196240405,1.3520430507937112e-05,0.00040902084268630546
496.96894922638319,1.3699159839446018e-05,0.00041535485752501432
500.8022782324179,1.3880499164151866e-05,0.0004217869627063452
504.66517530561487,1.4064488156413381e-05,0.00042831867728989259
508.55786851682217,1.4251167104131654e-05,0.00043495154385991548
512.48058769609361,1.4440576918276788e-05,0.00044168712888964311
516.43356444625681,1.4632759142562207e-05,0.00044852702311122842
520.41703215659049,1.4827755963269121e-05,0.00045547284189143239
524.43122601660036,1.5025610219222897e-05,0.00046252622561311895
528.47638302990856,1.5226365411924412e-05,0.00046968884006266798
532.55274202824523,1.5430065715838204e-05,0.00047696237682338032
536.66054368554762,1.563675598883994e-05,0.00048434855367497453
540.80003053217365,1.5846481782826176e-05,0.00049184911499927869
544.97144696921714,1.6059289354488053e-05,0.00049946583219219486
549.17503928294184,1.6275225676252373e-05,0.00050720050408205276
553.41105565931775,1.6494338447391774e-05,0.00051505495735442992
557.6797461986788,1.6716676105307486e-05,0.00052303104698356773
561.98136293048731,1.6942287836986567e-05,0.00053113065667045325
566.31615982821211,1.717122359063672e-05,0.00053935569928768889
570.68439282432792,1.7403534087501641e-05,0.00054770811733126227
575.08631982542113,1.7639270833858919e-05,0.00055618988337929355
579.52220072742159,1.7878486133204381e-05,0.00056480300055790638
583.99229743094281,1.812123309862466e-05,0.00057354950301429734
588.49687385674849,1.8367565665361888e-05,0.0005824314563971435
593.03619596133376,1.8617538603572771e-05,0.00059145095834444339
597.61053175262532,1.8871207531285261e-05,0.00060061013897891031
602.22015130580917,1.9128628927556265e-05,0.00060991116141105009
606.86532677927187,1.938986014583273e-05,0.00061935622225001033
611.54633243067269,1.9654959427520109e-05,0.00062894755212236034
616.26344463313501,1.9923985915760726e-05,0.00063868741619889358
621.0169418915616,2.0196999669425538e-05,0.00064857811472958621
625.80710485908241,2.0474061677322925e-05,0.00065862198358685397
630.63421635361931,2.0755233872627113e-05,0.00066882139481720204
635.49856137458983,2.104057914753056e-05,0.00067917875720144196
640.40042711972831,2.1330161368122716e-05,0.00068969651682355775
645.34010300204682,2.1624045389499798e-05,0.00070037715764840645
650.31788066692127,2.192229707110822e-05,0.00071122320210834913
655.33405400930781,2.222498329232561e-05,0.00072223721169896666
660.38891919109983,2.253217196828351e-05,0.00073342178758401769
665.48277465860849,2.2843932065934611e-05,0.00074477957120973944
670.61592116018858,2.3160333620369336e-05,0.00075631324492868854
675.78866176398969,2.3481447751384564e-05,0.00076802553263321605
681.00130187585501,2.3807346680309512e-05,0.00077991920039878167
686.25414925735004,2.4138103747091716e-05,0.00079199705713720394
691.54751404393187,2.4473793427647714e-05,0.00080426195526004025
696.8817087632649,2.4814491351482752e-05,0.00081671679135224533
702.25704835366662,2.5160274319582677e-05,0.00082936450685624304
707.67385018270772,2.551122032258363e-05,0.00084220808876661623
713.13243406594734,2.5867408559222581e-05,0.00085525057033553726
718.63312228581333,2.6228919455073575e-05,0.00086849503178912249
724.17623961063578,2.6595834681574609e-05,0.00088194460105490047
729.76211331381489,2.6968237175348317e-05,0.00089560245450051536
735.39107319315087,2.7346211157822749e-05,0.00090947181768390216
741.06345159030866,2.7729842155155008e-05,0.00092355596611504967
746.77958341044575,2.8119217018464278e-05,0.00093785822602958661
752.53980614198258,2.8514423944377482e-05,0.00095238197517433102
758.3444598765268,2.8915552495893237e-05,0.00096713064360500248
764.19388732895754,2.9322693623569234e-05,0.00098210771449631072
770.08843385765363,2.9735939687036915e-05,0.00099731672496455761
776.02844748488997,3.0155384476850112e-05,0.0010127612669030054
782.01427891738217,3.0581123236671401e-05,0.0010284449878301689
788.04628156699118,3.1013252685801959e-05,0.0010443715917512414
794.12481157159414,3.1451871042060848e-05,0.0010605448400328741
800.25022781610517,3.1897078045017595e-05,0.0010769685522914857
806.42289195367084,3.2348974979585533e-05,0.0010936466072953472
812.64316842701624,3.280766469997939e-05,0.0011105829438806177
818.91142448996754,3.3273251654044735e-05,0.0011277815618815832
825.22803022913354,3.374584190796346e-05,0.0011452465230752935
831.59335858575253,3.422554317134186e-05,0.0011629819521408189
838.00778537771794,3.4712464822687599e-05,0.0011809920376333845
844.4716893217601,3.520671793528042e-05,0.0011992810329735681
