dataset,mass_MeV,rebin_factor,bin_width_MeV,observed_r,stress_r,max_score,baseline_replay_error,status
2016,57,20,1.0000000000000009,-0.1029981851505696,-7.8161500366354373,6.4563354662539041e-12,0,exact_fit
2016,58,20,1.0000000000000009,-0.50861978635790761,-7.1426809948196324,6.2067018191669376e-13,0,exact_fit
2016,59,20,1.0000000000000009,-0.71986867494352458,-5.6092723565585167,1.2416898065303883e-10,0,exact_fit
2016,60,20,1.0000000000000009,-0.78916537816897325,-3.1569903271216218,2.89830545674441e-09,0,exact_fit
2016,61,20,1.0000000000000009,-0.70386558969859458,-0.25409751004963188,5.9636172666799325e-09,0,exact_fit
2016,62,20,1.0000000000000009,-0.78846161625901345,2.9378960207141076,8.8975632417387374e-09,0,exact_fit
2016,63,20,1.0000000000000009,-0.95626607753025283,5.8676194001237398,3.0344176726870842e-08,0,exact_fit
2016,64,20,1.0000000000000009,-0.421682803694648,9.0914263042445445,2.2107871089360742e-12,0,exact_fit
2016,65,20,1.0000000000000009,0.48894300527947832,11.657897892578438,3.3643515529035994e-08,0,exact_fit
2016,66,20,1.0000000000000009,0.89496572249698902,12.421614928298329,1.9691036801106065e-08,0,exact_fit
2016,67,20,1.0000000000000009,1.4344259101139185,11.293008656364863,1.0908416975263791e-08,0,exact_fit
2016,68,20,1.0000000000000009,2.1985905352046977,9.0937696709779718,3.2191207949283651e-08,0,exact_fit
2016,69,20,1.0000000000000009,2.123438462506424,5.7498960228104385,1.7242390804028673e-07,0,exact_fit
2016,70,20,1.0000000000000009,1.6288413299249394,0.76009702647969013,3.5796534625376353e-09,0,exact_fit
2016,71,20,1.0000000000000009,0.70088470684491566,-5.0359011957371802,7.6524259151611318e-11,0,exact_fit
2016,72,20,1.0000000000000009,-1.4881430120613897,-9.0346955920069369,1.0634234826056854e-08,0,exact_fit
2016,73,20,1.0000000000000009,-2.8446336379507833,-13.131459891132472,4.4976927182638349e-08,0,exact_fit
2016,74,20,1.0000000000000009,-2.2985599580571874,-17.413016346325822,3.767632872353488e-10,0,exact_fit
2016,75,20,1.0000000000000009,-2.6467391358889558,-17.234259460412304,8.6025903067721288e-09,0,exact_fit
2016,76,20,1.0000000000000009,-2.4315725982255771,-14.487901123158732,1.2443211516721675e-08,0,exact_fit
2016,77,20,1.0000000000000009,-2.1674120633000218,-9.8693325420887188,3.2142018491221336e-08,0,exact_fit
2016,78,20,1.0000000000000009,-1.3929519444674714,-4.2639975829194343,1.6451483375590215e-07,0,exact_fit
2016,79,20,1.0000000000000009,-0.31383471646444605,2.4426572611619246,6.0573693616561286e-08,0,exact_fit
2016,80,20,1.0000000000000009,0.01164027816247739,8.2165032119832127,1.4340075260577123e-07,0,exact_fit
2016,81,20,1.0000000000000009,0.16511253630334879,11.976107581384918,9.6391468362710953e-08,0,exact_fit
2016,82,20,1.0000000000000009,-0.015826723794086558,13.598615160967581,1.2787721992424395e-08,0,exact_fit
2016,83,20,1.0000000000000009,0.083040873387601993,12.606227387671964,4.6245646201370505e-11,0,exact_fit
2016,84,20,1.0000000000000009,-0.1509519023313311,10.898262898034842,1.004099248191892e-09,0,exact_fit
2016,85,20,1.0000000000000009,1.4137146514448324,6.2163933543779528,6.7187648333799643e-08,0,exact_fit
2016,86,20,1.0000000000000009,1.881997269560207,3.858372909149272,7.5582551772868101e-08,0,exact_fit
2016,87,20,1.0000000000000009,2.2560908693865862,1.9109741461248182,7.9671405028847175e-08,0,exact_fit
2016,88,20,1.0000000000000009,2.7418310882784569,0.25775443623191713,8.0020927661905716e-08,0,exact_fit
2016,89,20,1.0000000000000009,2.9908657068277544,-0.92791641717082318,1.1458531740116129e-07,0,exact_fit
2016,90,20,1.0000000000000009,3.3572770017766764,-1.8017351428683042,1.5933062547102139e-07,0,exact_fit
2016,91,20,1.0000000000000009,3.3006811883683307,-2.2345871389137781,8.0357971221634017e-08,0,exact_fit
2016,92,20,1.0000000000000009,2.9794270709548618,-2.4723723035211975,1.6122054236067385e-07,0,exact_fit
2016,93,20,1.0000000000000009,2.3028201030305993,-3.143819681373158,1.0214306456202138e-08,0,exact_fit
2016,94,20,1.0000000000000009,1.3723795895524602,-2.3103245035938871,8.4128686683726528e-08,0,exact_fit
2016,95,20,1.0000000000000009,0.27270358305001802,-2.2056874913066093,6.9498486521268887e-08,0,exact_fit
2016,96,20,1.0000000000000009,-0.7361318449117642,-2.0102436940155339,1.6109974843026009e-07,0,exact_fit
2016,97,20,1.0000000000000009,-1.7526911622621659,-1.7787399058604847,9.8531787173783414e-08,0,exact_fit
2016,98,20,1.0000000000000009,-2.9464345808267747,-1.0618894989666112,3.5726371416799907e-08,0,exact_fit
2016,99,20,1.0000000000000009,-3.5579549901986747,-0.80783885340565875,7.5927794496166712e-08,0,exact_fit
