upper_factor,mass_MeV,mass_GeV,A_up,A_up_ratio_to_k8,eps2_up,eps2_up_ratio_to_k8,A_eps2_ratio_difference,p0_analytic,Z_analytic,delta_Z_to_k8,lml,delta_lml_to_k8,ls_lo,ls_hi,ls_opt,sigma_x,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_opt_over_ls_hi,at_upper_boundary,n_train,blind_lo,blind_hi,sigma_val,row_source,row_source_sha256,row_source_kind,optimizer_repair_applied,review_status,branch_multiplicity,selected_repair_reproduced,repair_reproduction_pending,delta_lml_selected_minus_raw
10,86,0.086,12412.178456357642,1.3661413418589115,5.776550001185669e-06,1.3657903077047768,0.0003510341541346218,0.2744451697310146,0.5994237556556291,0.5994237556556291,2198.373158425026,8.58076681467719,0.0361152484115297,0.4012805379058859,0.4012805379058859,0.0401280537905885,0.9000000000000001,10.0,10.0,1.0,True,656,0.0780773239079599,0.09392267609204,0.00352118937424,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/repairs/m086_attempt_01/results_single.csv,679839973434ea8d4b2582a98a9a32ba6eec40857ddef4ac26918916ddfd8ec8,repair,True,repair_selected_reproduced_max_lml,3,True,False,456.53277719530774
10,87,0.087,14471.903773041357,1.41296102731723,6.903427769176048e-06,1.4128392825192897,0.00012174479794024862,0.1424291493693698,1.0694692032220094,1.0694692032220094,2199.590933412988,8.582845494430785,0.0361442944063151,0.4016032711812789,0.4016032711812789,0.0401603271181278,0.9000000000000001,10.0,10.0,1.0,True,656,0.0789786234930974,0.0950213765069025,0.00356505622529,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,88,0.088,17471.15797183272,1.3188812319962009,8.549293396173736e-06,1.3188024704249761,7.876157122477245e-05,0.0461561360208236,1.6833245931845402,1.2080296956924026,2201.019742866374,8.460736612128585,0.0361753580552862,0.4019484228365133,0.4019484228365133,0.0401948422836513,0.9000000000000001,10.0,10.0,1.0,True,656,0.0798793095961599,0.09612069040384,0.00360919573504,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,89,0.089,20341.223927050567,1.1708653777797704,1.0223707561680764e-05,1.1708632774463765,2.100333393872944e-06,0.0129933441175086,2.2264106431005204,0.9742914915839509,2189.865534140086,7.3947511318979195,0.036208347884445,0.4023149764938338,0.4023149764938338,0.0402314976493833,0.9,10.0,10.0,1.0,True,654,0.0807793875968975,0.0972206124031025,0.00365360551249,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,90,0.09,22723.334591111292,1.046790824630938,1.1739720923474108e-05,1.0464954614286994,0.0002953632022386632,0.003217761800419,2.7247241197713774,0.7186153006239291,2190.5834661676377,7.575876684225477,0.0362431739153345,0.4027019323926062,0.4027019323926062,0.0402701932392606,0.9,10.0,10.0,1.0,True,654,0.081678863475,0.0983211365249999,0.0036982828999999,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,91,0.091,23427.638808884352,0.961557861926518,1.2458203954760251e-05,0.961327617153376,0.00023024477314204095,0.0019524985287655,2.885735887756184,0.449720299781295,2183.08777674095,7.699110718034717,0.0362797475845069,0.4031083064945218,0.4031083064945218,0.0403108306494521,0.9000000000000001,10.0,10.0,1.0,True,652,0.0825777438100975,0.0994222561899025,0.00374322497329,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,92,0.092,22994.16940370964,0.8968449098250496,1.2599127796887231e-05,0.8967604779949364,8.443183011319633e-05,0.0019657711240654,2.8836028610246784,0.1675854753282171,2187.370767934927,6.998188593895975,0.0363179816682444,0.40353312964716,0.40353312964716,0.040353312964716,0.9,10.0,10.0,1.0,True,652,0.08347603578176,0.10052396421824,0.00378842854144,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,93,0.093,20148.01465468393,0.8484069614035279,1.1378751659434383e-05,0.8481206743507006,0.0002862870528272943,0.0082259300229796,2.3987340215734245,-0.08338561856346116,2181.059773579452,6.860969414117335,0.0363577902121137,0.4039754468012635,0.4039754468012635,0.0403975446801263,0.9,10.0,10.0,1.0,True,650,0.0843737471694975,0.1016262528305025,0.0038338901468899,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,94,0.094,14625.54646171088,0.802620989961031,8.523373383051782e-06,0.8022772203230386,0.00034376963799243043,0.0820492369759186,1.391418776972485,-0.22815940692517644,2186.460685281195,7.428629598983207,0.0363990884650147,0.4044343162779418,0.4044343162779418,0.0404434316277941,0.9000000000000001,10.0,10.0,1.0,True,650,0.08527088635276,0.10272911364724,0.0038796060654399,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,95,0.095,10771.41683476988,0.74402237276306,6.484649946562352e-06,0.7438875603664203,0.00013481239663970523,0.2809922491337551,0.5798963782219588,-0.42010061173894997,2187.8420170411296,7.273190068354779,0.0364417928173734,0.4049088090819275,0.4049088090819275,0.0404908809081927,0.9,10.0,10.0,1.0,True,650,0.0861674623109375,0.1038325376890625,0.00392557230625,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,96,0.096,7571.213333536785,0.7106190752684907,4.710407469855927e-06,0.7101571655505419,0.0004619097179487941,0.5,0.0,-0.2103985860503299,2179.3030189109286,6.961446803787112,0.0364858207431834,0.4053980082575936,0.4053980082575936,0.0405398008257593,0.8999999999999999,10.0,10.0,1.0,True,648,0.08706348462336,0.10493651537664,0.00397178461184,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,97,0.097,6032.84732833299,0.7460178396095747,3.883156398713934e-06,0.7455881364228137,0.00042970318676094355,0.5,0.0,0.0,2179.589483825818,6.746977075848918,0.0365310907456133,0.4059010082845926,0.4059010082845926,0.0405901008284592,0.9,10.0,10.0,1.0,True,648,0.0879589634692975,0.1060410365307025,0.00401823845809,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,98,0.098,5168.799761527787,0.7689919324217864,3.44485228635315e-06,0.7687707193801127,0.00022121304167377343,0.5,0.0,0.0,2174.240634596232,7.6188248089133594,0.0365775223059227,0.4064169145102525,0.4064169145102525,0.0406416914510252,0.8999999999999999,10.0,10.0,1.0,True,646,0.08885390962796,0.10714609037204,0.00406492905424,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,99,0.099,4747.719143804308,0.7750829626229719,3.279057936505692e-06,0.7750653338352513,1.7628787720602723e-05,0.5,0.0,0.0,2179.317164174026,7.64723050589464,0.0366250358354543,0.4069448426161592,0.4069448426161592,0.0406944842616159,0.9000000000000001,10.0,10.0,1.0,True,646,0.0897483344784975,0.1082516655215025,0.00411185134289,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,100,0.1,4435.803454257159,0.7777871850040755,3.1750799127679585e-06,0.7772213160306252,0.0005658689734503453,0.5,0.0,0.0,2179.435584082331,8.384974171641261,0.0366735526304778,0.4074839181164202,0.4074839181164202,0.040748391811642,0.9000000000000001,10.0,10.0,1.0,True,646,0.09064225,0.10935775,0.004159,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,101,0.101,4323.185662271717,0.7712902057218349,3.2106618113726344e-06,0.7709360333995773,0.00035417232225765094,0.4999311292015692,0.0001726334915006,0.0001726334915006,2171.986891460774,8.340530329232479,0.0367229948296929,0.4080332758854776,0.4080332758854776,0.0408033275885477,0.9,10.0,10.0,1.0,True,644,0.0915356687714975,0.1104643312285025,0.00420636943489,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,102,0.102,4221.590180457341,0.7661406647709333,3.2559537779539e-06,0.7660642543884538,7.641038247951926e-05,0.4999311292015692,0.0001726334915006,0.0001726334915006,2174.711023469734,8.848472316787593,0.0367732853742021,0.4085920597133574,0.4085920597133574,0.0408592059713357,0.9,10.0,10.0,1.0,True,644,0.09242860397196,0.1115713960280399,0.00425395379024,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,103,0.103,4176.569371357027,0.7596538570945124,3.3427081941886695e-06,0.7589766147392277,0.0006772423552846574,0.5,0.0,0.0,2168.290825262441,9.230619776518324,0.0368243479697852,0.4091594218865024,0.4091594218865024,0.0409159421886502,0.9000000000000001,10.0,10.0,1.0,True,642,0.0933210693802975,0.1126789306197025,0.00430174694209,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,104,0.104,4219.101194350258,0.754989565525829,3.510073417212532e-06,0.7545283310485226,0.00046123447730639366,0.5,0.0,0.0,2172.1379700973152,9.098607314273522,0.0368761070513175,0.4097345227924176,0.4097345227924176,0.0409734522792417,0.9,10.0,10.0,1.0,True,642,0.09421307937536,0.1137869206246399,0.00434974249984,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,105,0.105,4359.578117146812,0.7471886311024729,3.772014771491727e-06,0.7470317946526414,0.00015683644983155443,0.5,0.0,0.0,2164.183832113681,8.868020747026549,0.0369284877491887,0.4103165305465417,0.4103165305465417,0.0410316530546541,0.9,10.0,10.0,1.0,True,640,0.0951046489359375,0.1148953510640625,0.00439793380625,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,106,0.106,4618.877645641289,0.7368049292184471,4.153726895544307e-06,0.7361020413955888,0.0007028878228583224,0.5,0.0,0.0,2166.8603207019546,8.358733023079822,0.0369814158575828,0.4109046206398092,0.4109046206398092,0.0410904620639809,0.9,10.0,10.0,1.0,True,640,0.09599579364076,0.11600420635924,0.00444631393744,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,107,0.107,4877.492454064208,0.741909238519138,4.5648543506278165e-06,0.74135372907599,0.0005555094431480834,0.5,0.0,0.0,2169.4620951321804,7.672957347997908,0.0370348178045041,0.4114979756056014,0.4114979756056014,0.0411497975605601,0.9,10.0,10.0,1.0,True,640,0.0968865296684974,0.1171134703315025,0.00449487570289,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,108,0.108,5393.136130455761,0.7433479002179619,5.257977876606536e-06,0.7431875782119342,0.0001603220060277799,0.5,0.0,0.0,2163.597401271169,7.16259056490162,0.0370886206234218,0.4120957847046869,0.4120957847046869,0.0412095784704686,0.9000000000000001,10.0,10.0,1.0,True,638,0.09777687379776,0.11822312620224,0.00454361164544,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,109,0.109,6198.061127039664,0.7672787380133563,6.287884819002796e-06,0.7662969882207006,0.0009817497926557506,0.5,0.0,-0.1462148093409801,2162.940373822853,6.341374278641979,0.037142751926443,0.4126972436271447,0.4126972436271447,0.0412697243627144,0.8999999999999999,10.0,10.0,1.0,True,638,0.0986668434070975,0.1193331565929025,0.00459251404129,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,110,0.11,8204.753183441295,0.8202541669191167,8.676624853801594e-06,0.8196605165417449,0.0005936503773718016,0.2715567539159618,0.6081115266575678,-0.16796804177049374,2159.847587367074,6.183025066928167,0.0371971398788955,0.4133015542099505,0.4133015542099505,0.041330155420995,0.9000000000000001,10.0,10.0,1.0,True,636,0.099556456475,0.120443543525,0.0046415749,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,111,0.111,10036.349945107728,0.8860603490433203,1.1068727066172742e-05,0.8857856197035991,0.0002747293397211692,0.1086060838946232,1.233975140475757,0.03597762223224543,2160.1472586229147,6.69707308123634,0.0372517131752486,0.4139079241694299,0.4139079241694299,0.0413907924169429,0.8999999999999999,10.0,10.0,1.0,True,636,0.1004457315798975,0.1215542684201025,0.00469078596449,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,112,0.112,11947.001782690591,0.953208108465808,1.3726991296524794e-05,0.9518040645960049,0.0014040438698030844,0.0360346237494268,1.7986804226387756,0.23776010051746388,2150.575113253977,5.839391888147475,0.0373064010162699,0.4145155668474443,0.4084135615798209,0.0414515566847444,0.9,10.0,9.852791891169938,0.9852791891169936,False,634,0.10133468790016,0.12266531209984,0.00474013871104,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,113,0.113,13589.858980905012,0.9966446640006043,1.630156169685151e-05,0.9957466873827756,0.0008979766178286441,0.0106512487026615,2.302579788830225,0.3985844239838048,2149.2920203483136,5.629235633747157,0.0373611330873513,0.4151237009705699,0.4049835398325661,0.0415123700970569,0.9,10.0,9.755731577977942,0.9755731577977941,False,634,0.1022233452140975,0.1237766547859025,0.0047896243492899,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,114,0.114,14773.755455829014,1.0405946894107103,1.8509638227912812e-05,1.0402002390785743,0.00039445033213603153,0.0034101145295281,2.705496871982741,0.5838870449849196,2139.498720559554,5.745311162759663,0.0374158395379236,0.4157315504213743,0.4086205905166018,0.0415731550421374,0.9,10.0,9.82895308528869,0.9828953085288692,False,632,0.10311172389996,0.12488827610004,0.00483923382224,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,115,0.115,14555.93260875954,1.087309560146375,1.901908039723209e-05,1.0857439542213567,0.0015656059250181986,0.003283006990076,2.718089171371048,0.7150861968982967,2141.736335070063,5.439739756715426,0.0374704509618947,0.4163383440210522,0.404706594092667,0.0416338344021052,0.9,10.0,9.720617855755387,0.972061785575539,False,632,0.1039998449359375,0.1260001550640625,0.00488895780625,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,116,0.116,14748.385890130208,1.1610781161148207,2.01396701883723e-05,1.159773709838842,0.001304406275978609,0.0016668123929499,2.935172340728705,1.0263252262342553,2145.0130894881063,5.91077719763598,0.0375248983790423,0.4169433153226931,0.4169433153226931,0.0416943315322693,0.9,10.0,10.0,1.0,True,632,0.10488772990016,0.12711227009984,0.00493878671104,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/repairs/m116_attempt_01/results_single.csv,b9febd1c901a862bffa372b8fc05578b65b69ec2f5f42e18c3f2195e765d0eb4,repair,True,repair_selected_reproduced_max_lml,3,True,False,45.53436568163579
10,117,0.117,14111.096859718393,1.2235156976865422,2.014678121868604e-05,1.222930767421588,0.0005849302649543198,0.002257475284685,2.8397457336763483,1.1857315127080983,2140.7849303455328,5.709704023845461,0.0375791132173123,0.4175457024145812,0.4175457024145812,0.0417545702414581,0.9,10.0,10.0,1.0,True,630,0.1057754009706975,0.1282245990293025,0.0049887106796899,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,118,0.118,12992.922322164512,1.2949096739922,1.9365975601819957e-05,1.2925289402720606,0.002380733720139361,0.0044890229561763,2.612888988141348,1.310831477385642,2142.8663445351035,5.492152786156566,0.0376330272959538,0.4181447477328204,0.4181447477328204,0.041814474773282,0.9,10.0,10.0,1.0,True,630,0.1066628809255599,0.1293371190744399,0.00503871958864,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,119,0.119,11877.010983953807,1.371828252734026,1.8517844914106157e-05,1.3702517399771432,0.001576512756882753,0.0090841183894902,2.3621714673871512,1.4308727883859658,2138.017642518955,6.114763291154759,0.0376865728094525,0.4187396978828062,0.4187396978828062,0.0418739697882806,0.9,10.0,10.0,1.0,True,628,0.1075501931426975,0.1304498068573025,0.00508880304769,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,120,0.12,10225.623083118364,1.456879589305487,1.6687451622543638e-05,1.4560482525787086,0.0008313367267784866,0.0267828654481826,1.930331867757564,1.5079962296346656,2136.5582887463893,5.974183617396193,0.0377396823122025,0.4193298034689174,0.4193298034689174,0.0419329803468917,0.9,10.0,10.0,1.0,True,628,0.1084373615999999,0.1315626384,0.0051389504,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,121,0.121,9160.585483322018,1.505736220007938,1.5619811336064875e-05,1.5030235474211082,0.002712672586829834,0.0492491298106988,1.652178050361048,1.5616219515703083,2134.424930221629,6.736587069672169,0.0377922887038797,0.4199143189319976,0.4199143189319976,0.0419914318931997,0.9000000000000001,10.0,10.0,1.0,True,626,0.1093244108752975,0.1326755891247025,0.00518915072209,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,122,0.122,7703.200696416845,1.507663300270954,1.3748909028602105e-05,1.505785448833555,0.0018778514373991584,0.1137112040203195,1.2070252810333708,1.2070252810333708,2136.9269759064887,6.35142757678841,0.0378443252154722,0.4204925023941364,0.4204925023941364,0.0420492502394136,0.9,10.0,10.0,1.0,True,626,0.11021136614636,0.13378863385364,0.00523939282384,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,123,0.123,6498.21034378506,1.4343969350778354,1.2152175334276594e-05,1.4335397911038736,0.0008571439739617492,0.2157245243880357,0.7867144405546226,0.7867144405546226,2132.005714190223,5.962274754386726,0.0378957253959257,0.4210636155102865,0.4210636155102865,0.0421063615510286,0.9,10.0,10.0,1.0,True,624,0.1110982531908975,0.1349017468091025,0.00528966524849,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,124,0.124,5582.9681481538055,1.336636428350114,1.09137752583273e-05,1.333631791353458,0.003004636996655874,0.3292936207147451,0.4418645268997193,0.4418645268997193,2133.0255570241843,5.671065816515693,0.0379464230993715,0.4216269233263503,0.4216269233263503,0.042162692332635,0.9,10.0,10.0,1.0,True,624,0.11198509838656,0.13601490161344,0.00533995627264,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,125,0.125,4892.082227627594,1.2386919019156988,1.0024146612470265e-05,1.2370965446975202,0.0015953572181786058,0.4433275176920084,0.1425380389155117,0.1425380389155117,2127.552341459924,5.623559087788635,0.0379963524729007,0.422181694143342,0.422181694143342,0.0422181694143342,0.9,10.0,10.0,1.0,True,622,0.1128719287109375,0.1371280712890625,0.00539025390625,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,126,0.126,4371.351044176668,1.1476607949353341,9.386020541734203e-06,1.146918354702115,0.0007424402332192326,0.5,0.0,0.0,2124.775596942022,4.597334165582197,0.0380454479448494,0.4227271993872161,0.4227271993872161,0.0422727199387216,0.9,10.0,10.0,1.0,True,622,0.11375877174156,0.13824122825844,0.00544054589264,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,127,0.127,3752.3143312490383,0.9925392409623865,8.427526100229793e-06,0.9902646083140092,0.0022746326483773505,0.5,0.0,0.0,2128.599087967231,3.8564840111757803,0.0380936442135694,0.4232627134841049,0.3986881760414672,0.0423262713484104,0.9,10.0,9.419402261060243,0.9419402261060246,False,622,0.1146456556558975,0.1393543443441025,0.00549081970849,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,128,0.128,3625.9327595002096,0.9515443430344837,8.539913160198775e-06,0.9502246923127821,0.001319650721701593,0.4999655646006563,8.631674575031098e-05,8.631674575031098e-05,2120.9610365838903,3.3879284817226107,0.0381408762366553,0.4237875137406144,0.3904046284450767,0.0423787513740614,0.9,10.0,9.212273032754569,0.9212273032754565,False,620,0.11553260923136,0.14046739076864,0.00554106256384,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,129,0.129,3546.8585716051657,0.9290759222605609,8.760722975675186e-06,0.9284755627810524,0.0006003594795085387,0.5,0.0,0.0,2123.376369164921,3.5637607293347173,0.0381870792205964,0.4243008802288495,0.392248299336738,0.0424300880228849,0.9,10.0,9.244578967764015,0.9244578967764014,False,620,0.1164196618452975,0.1415803381547025,0.00559126140209,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,130,0.13,3537.13513474893,0.9031200739357883,9.142064317643435e-06,0.9009457867750291,0.0021742871607591807,0.5,0.0,0.0,2114.908738863546,4.023033483551444,0.0382321886108366,0.4248020956759624,0.4005049590915863,0.0424802095675962,0.9,10.0,9.428036329582756,0.9428036329582755,False,618,0.117306843475,0.142693156525,0.0056414029,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,131,0.131,3389.1023705336675,0.8791171637708783,9.188222021337082e-06,0.8777979158970899,0.0013192478737884539,0.5,0.0,0.0,2117.2999884486953,3.7034012402259577,0.0382761400822093,0.4252904453578821,0.3939490521888067,0.0425290445357882,0.9,10.0,9.263059080889963,0.9263059080889965,False,618,0.1181941846976975,0.1438058153023025,0.00569147346769,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
10,132,0.132,3326.7409415939533,0.8511538741190255,9.460039405310172e-06,0.8505702571099145,0.000583617009111026,0.5,0.0,0.0,2112.601560212363,3.704335888235164,0.038318869529735,0.425765216997056,0.3944672209870807,0.0425765216997056,0.9,10.0,9.264900119584176,0.9264900119584176,False,616,0.11908171669056,0.14491828330944,0.00574145924864,study_results/v4p1_2016_ls_upper_optimization_20260804/k10/raw_attempt_01/results_single.csv,8931fcb5f487007b29f2f79b6aa247da857f2d667d0608c7d6e14211815db3eb,raw,False,raw_scan_row,1,False,False,0.0
