lower_factor,upper_factor,mass_MeV,mass_GeV,A_up_upper_over_lower,eps2_up_upper_over_lower,A_eps2_ratio_difference,delta_Z_upper_minus_lower,delta_lml_upper_minus_lower,lower_at_upper_boundary,upper_at_upper_boundary
10,12,126,0.126,1.2431473075985895,1.2431473075985897,-2.220446049250313e-16,0.5791806557793183,0.2409308210267227,True,False
10,12,127,0.127,1.0000000017081916,1.0000000017081916,0.0,0.0,-3.9682663555140607e-07,False,False
10,12,128,0.128,1.0000053267918094,1.0000053267918094,0.0,-8.631674575031098e-05,-6.446553015848622e-07,False,False
10,12,129,0.129,0.9999999704050183,0.9999999704050181,2.220446049250313e-16,0.0,1.7787492652132642e-06,False,False
10,12,130,0.13,0.9999997999675552,0.9999997999675552,0.0,0.0,8.518072718288749e-07,False,False
10,12,131,0.131,1.000005374545582,1.000005374545582,0.0,0.0,6.256623237277381e-07,False,False
10,12,132,0.132,1.0000214018515055,1.0000214018515055,0.0,0.0,2.7360329113435e-07,False,False
10,12,133,0.133,1.0000000023887954,1.0000000023887952,2.220446049250313e-16,0.0,3.3081832953030244e-06,False,False
10,12,134,0.134,1.0000485041692153,1.0000485041692153,0.0,0.0,1.3978997230879031e-06,False,False
10,12,135,0.135,0.9999888149271743,0.9999888149271744,-1.1102230246251565e-16,0.0,4.2075726014445536e-07,False,False
10,12,136,0.136,0.9999999953096255,0.9999999953096252,2.220446049250313e-16,0.0,-2.2221652216103394e-06,False,False
10,12,137,0.137,1.0000177962045564,1.0000177962045562,2.220446049250313e-16,0.0,2.339013917662669e-06,False,False
10,12,138,0.138,1.0002282394103255,1.0002282394103255,0.0,6.103515625e-05,1.3430135368253104e-06,False,False
10,12,139,0.139,1.0002023040913912,1.0002023040913914,-2.220446049250313e-16,0.0,1.0545190889388323e-06,False,False
10,12,140,0.14,0.9999938104667407,0.9999938104667403,4.440892098500626e-16,0.0,-1.1166457625222392e-06,False,False
10,12,141,0.141,0.9363545515438403,0.9363545515438404,-1.1102230246251565e-16,0.0,0.034322975016948476,True,False
10,12,142,0.142,0.9326556500523142,0.9326556500523141,1.1102230246251565e-16,-6.103515625e-05,0.032311654469140194,True,False
10,12,143,0.143,0.9211431827086133,0.9211431827086133,0.0,6.103515625e-05,0.036629518697736785,True,False
10,12,144,0.144,0.9995877988684573,0.9995877988684571,2.220446049250313e-16,6.103515625e-05,-1.0377984835940879e-06,False,False
10,12,145,0.145,0.904647932067257,0.9046479320672569,1.1102230246251565e-16,0.0,0.11577338157803752,True,False
10,12,146,0.146,0.8964314558532698,0.8964314558532696,2.220446049250313e-16,0.0,0.17146097039722008,True,False
10,12,147,0.147,0.8863627200850932,0.8863627200850932,0.0,2.5281589500310983e-05,0.3425400732780872,True,False
10,12,148,0.148,0.8821852241275717,0.8821852241275717,0.0,-6.103515625e-05,0.31804241189320237,True,False
10,12,149,0.149,1.0000388068636012,1.0000388068636012,0.0,0.0,-5.5424734455300495e-06,False,False
10,12,150,0.15,1.0001389579054214,1.0001389579054214,0.0,0.0,-3.5438188206171617e-06,False,False
10,12,151,0.151,0.9999999941792994,0.9999999941792995,-1.1102230246251565e-16,3.0412985284056226e-06,-2.6746924959297758e-06,False,False
10,12,152,0.152,1.0000071059608022,1.0000071059608024,-2.220446049250313e-16,1.493452164913478e-05,3.207787813153118e-08,False,False
10,12,153,0.153,0.9999798771576309,0.9999798771576309,0.0,-3.729443814426414e-05,7.671560524613596e-07,False,False
10,12,154,0.154,0.9999205442168686,0.9999205442168687,-1.1102230246251565e-16,-0.00015266758035581418,-4.54931978310924e-07,False,False
10,12,155,0.155,1.0000029781588244,1.0000029781588244,0.0,2.1914495762498376e-07,-1.9210974642192014e-06,False,False
10,12,156,0.156,0.9999999857934552,0.9999999857934552,0.0,-4.756924205651103e-07,-2.706112809391925e-06,False,False
10,12,157,0.157,1.0000025617990136,1.0000025617990134,2.220446049250313e-16,4.210457228093212e-05,-1.5021569197415374e-06,False,False
10,12,158,0.158,1.0000000058561427,1.0000000058561427,0.0,1.3766800642800447e-05,-9.29738689592341e-07,False,False
10,12,159,0.159,0.9999999958121517,0.9999999958121517,0.0,3.693084684508463e-06,-6.879272405058146e-07,False,False
10,12,160,0.16,0.9999999999409172,0.9999999999409172,0.0,8.397456248143698e-07,-2.406900421192404e-07,False,False
10,12,161,0.161,0.9999957826637274,0.9999957826637275,-1.1102230246251565e-16,-3.573969975412261e-05,-2.1849427866982296e-07,False,False
10,12,162,0.162,0.9999999989474945,0.9999999989474944,1.1102230246251565e-16,2.4774296703000687e-07,2.2880994947627187e-06,False,False
10,12,163,0.163,1.0000000153695663,1.0000000153695663,0.0,-2.1679322651957378e-05,-6.754471542080864e-07,False,False
10,12,164,0.164,1.0000070932773144,1.0000070932773144,0.0,2.749303912219503e-05,-8.506758604198694e-07,False,False
10,12,165,0.165,0.9998675477182466,0.9998675477182467,-1.1102230246251565e-16,-0.0004947385889988443,8.559891284676269e-07,False,False
10,12,166,0.166,1.0000665730994924,1.0000665730994924,0.0,0.0002500816132802175,2.969763954752125e-07,False,False
10,12,167,0.167,0.9999384380006713,0.9999384380006711,2.220446049250313e-16,-0.00022731400153852555,1.6044609765231144e-06,False,False
10,12,168,0.168,1.0000513967949765,1.0000513967949767,-2.220446049250313e-16,0.00015343783785404241,1.1374399946362246e-06,False,False
10,12,169,0.169,0.9999689185493463,0.9999689185493463,0.0,-9.440005280714203e-05,1.7556367311044596e-06,False,False
10,12,170,0.17,0.9998013798960377,0.9998013798960377,0.0,-0.0006793493751647978,-5.12188307766337e-07,False,False
10,12,171,0.171,0.9999955815994293,0.9999955815994293,0.0,3.0517578125e-05,3.906858182745054e-06,False,False
10,12,172,0.172,1.0000000234983535,1.000000023498353,4.440892098500626e-16,0.0,-4.0364657252212055e-06,False,False
10,12,173,0.173,0.9999948661957144,0.9999948661957144,0.0,0.0,6.927780304977205e-07,False,False
10,12,174,0.174,1.0000000156393185,1.0000000156393187,-2.220446049250313e-16,0.0,-1.7844422472990118e-07,False,False
10,12,175,0.175,1.0000053654041785,1.0000053654041787,-2.220446049250313e-16,0.0,6.019772627041675e-07,False,False
10,12,176,0.176,1.000010545532773,1.0000105455327728,2.220446049250313e-16,0.0,1.7314960132353008e-07,False,False
10,12,177,0.177,0.9999946368956747,0.9999946368956746,1.1102230246251565e-16,0.0,3.374966127012158e-06,False,False
10,12,178,0.178,0.9999998659223782,0.9999998659223781,1.1102230246251565e-16,0.0,-8.89108378032688e-08,False,False
10,12,179,0.179,0.9999996936108088,0.9999996936108088,0.0,-3.0517578125e-05,-4.047114998684265e-08,False,False
10,12,180,0.18,1.0000000091104937,1.000000009110494,-2.220446049250313e-16,0.0,2.2582566998607945e-06,False,False
12,15,39,0.039,0.9998146141827485,0.9998146141827484,1.1102230246251565e-16,0.0,1.1649690350168385e-06,False,False
12,15,40,0.04,0.9999360802331468,0.9999360802331465,3.3306690738754696e-16,0.0001220703125,-2.473611857567448e-07,False,False
12,15,41,0.041,0.9999658935873293,0.9999658935873295,-1.1102230246251565e-16,0.0,4.377216100692749e-08,False,False
12,15,42,0.042,0.9999936734484379,0.9999936734484379,0.0,-3.0809940662970825e-06,1.1651263776002452e-06,False,False
12,15,43,0.043,0.9998802460061544,0.9998802460061547,-2.220446049250313e-16,-0.00017842912920029708,-3.9194537748699076e-07,False,False
12,15,44,0.044,0.9999889152586837,0.9999889152586834,3.3306690738754696e-16,-7.5501660254218e-05,4.883331712335348e-07,False,False
12,15,45,0.045,0.999930145715403,0.9999301457154026,3.3306690738754696e-16,-0.0002851269498707065,-1.4160414139041677e-06,False,False
12,15,46,0.046,0.9999999958443003,0.9999999958443001,2.220446049250313e-16,7.517419845504136e-06,1.6536614566575736e-07,False,False
12,15,47,0.047,0.9999737540740701,0.9999737540740702,-1.1102230246251565e-16,-8.05092070863822e-05,1.2927948773722164e-06,False,False
12,15,48,0.048,0.9999458232078312,0.9999458232078311,1.1102230246251565e-16,0.0,2.1461837604874745e-06,False,False
12,15,49,0.049,0.9999645566067584,0.9999645566067584,0.0,0.0,1.0265166565659456e-06,False,False
12,15,50,0.05,0.9999908303808276,0.9999908303808276,0.0,0.0,1.352448180114152e-06,False,False
12,15,51,0.051,0.9999917525615096,0.9999917525615096,0.0,0.0,4.529283614829183e-09,False,False
12,15,52,0.052,0.999959820410126,0.9999598204101261,-1.1102230246251565e-16,-8.121601267749301e-05,-1.7868114809971303e-07,False,False
12,15,53,0.053,1.0000382144350894,1.0000382144350894,0.0,8.242420277349005e-05,-8.051756594795734e-09,False,False
12,15,54,0.054,0.9999917507136428,0.9999917507136427,1.1102230246251565e-16,-2.3063314630644705e-05,1.5416530914080795e-06,False,False
12,15,55,0.055,0.9998021864508909,0.9998021864508908,1.1102230246251565e-16,-0.0004534620532554712,-1.158069608209189e-06,False,False
12,15,56,0.056,1.0000683295668158,1.0000683295668156,2.220446049250313e-16,0.0001632681222479837,-4.776388777827378e-07,False,False
12,15,57,0.057,1.0000825626670031,1.0000825626670031,0.0,-8.730458064299795e-06,-9.202835826727096e-07,False,False
12,15,58,0.058,0.9999999999507244,0.999999999950724,4.440892098500626e-16,0.0,2.7829810278490186e-07,False,False
12,15,59,0.059,0.9999999960289354,0.9999999960289355,-1.1102230246251565e-16,0.0,-1.0845228644029703e-06,False,False
12,15,60,0.06,0.9999950207111118,0.999995020711112,-2.220446049250313e-16,0.0,6.094833224778995e-07,False,False
12,15,61,0.061,0.999955105036501,0.9999551050365014,-4.440892098500626e-16,0.0,-8.031611287151463e-08,False,False
12,15,62,0.062,0.9999898236123178,0.9999898236123177,1.1102230246251565e-16,0.0,1.0911312529060524e-06,False,False
12,15,63,0.063,0.9999948009225588,0.9999948009225589,-1.1102230246251565e-16,0.0,3.3810920285759494e-07,False,False
12,15,64,0.064,0.9999953656922466,0.9999953656922467,-1.1102230246251565e-16,0.0,-6.328864401439205e-07,False,False
12,15,65,0.065,1.0000691046373626,1.0000691046373626,0.0,0.00022429034937077041,-2.2675294530927204e-06,False,False
12,15,66,0.066,0.9999944821160044,0.9999944821160046,-2.220446049250313e-16,-2.1372337632330485e-05,-5.053352651884779e-07,False,False
12,15,67,0.067,1.000018516375165,1.0000185163751651,-2.220446049250313e-16,0.0001254152253225005,8.971910574473441e-07,False,False
12,15,68,0.068,0.9999980767961131,0.9999980767961133,-2.220446049250313e-16,-5.636444005752139e-06,4.997054929845035e-07,False,False
12,15,69,0.069,1.000009697401767,1.000009697401767,0.0,2.5862125903497457e-05,2.168174432881642e-06,False,False
12,15,70,0.07,1.0000043437596848,1.0000043437596846,2.220446049250313e-16,7.925220464111149e-06,1.0870735422940925e-06,False,False
12,15,71,0.071,0.999993892247201,0.9999938922472009,1.1102230246251565e-16,-7.814302831921083e-06,1.9363142200745642e-06,False,False
12,15,72,0.072,0.9998445118250783,0.9998445118250785,-2.220446049250313e-16,0.0,-1.992469606193481e-06,False,False
12,15,73,0.073,0.9999389376290618,0.999938937629062,-2.220446049250313e-16,0.0,5.576748662861064e-08,False,False
12,15,74,0.074,1.0000066954055102,1.0000066954055102,0.0,0.0,-2.0865850274276454e-06,False,False
12,15,75,0.075,0.9999929361778654,0.9999929361778654,0.0,0.0,6.460104486905038e-07,False,False
12,15,76,0.076,1.0000524074844643,1.0000524074844643,0.0,0.0,-9.429140845895745e-08,False,False
12,15,77,0.077,1.0000000011783876,1.0000000011783876,0.0,0.0,-6.538425623148214e-07,False,False
12,15,78,0.078,1.0000317249715602,1.0000317249715605,-2.220446049250313e-16,0.0,5.846050044056028e-07,False,False
12,15,79,0.079,0.9999594192710978,0.9999594192710979,-1.1102230246251565e-16,0.0,-1.6149788280017674e-06,False,False
12,15,80,0.08,0.9999956123350631,0.9999956123350627,3.3306690738754696e-16,0.0,1.8022683434537612e-07,False,False
12,15,81,0.081,0.9999958250651286,0.9999958250651285,1.1102230246251565e-16,0.0,2.555761966505088e-07,False,False
12,15,82,0.082,0.9999753712844744,0.9999753712844742,2.220446049250313e-16,0.000244140625,-2.586471055110451e-07,False,False
12,15,83,0.083,1.0000000040831214,1.0000000040831214,0.0,-8.56040023278215e-06,-2.6775765036290977e-06,False,False
12,15,84,0.084,1.0000350351390555,1.0000350351390552,2.220446049250313e-16,-0.000244140625,4.1175098886014894e-08,False,False
12,15,85,0.085,0.9999789670611543,0.9999789670611544,-1.1102230246251565e-16,-8.084043391076712e-05,-3.0148567020660266e-06,False,False
12,15,86,0.086,1.0001869341304934,1.0001869341304939,-4.440892098500626e-16,0.0007756150486963875,-5.663105184794404e-07,False,False
12,15,87,0.087,1.000008174030815,1.000008174030815,0.0,4.0664114562716236e-05,1.6471253729832824e-06,False,False
12,15,88,0.088,0.9999964080356768,0.9999964080356769,-1.1102230246251565e-16,-2.004780066444667e-05,3.3546757549629547e-07,False,False
12,15,89,0.089,0.9999966697569973,0.9999966697569973,0.0,-1.5481348962786967e-06,3.5175730772607494e-06,False,False
12,15,90,0.09,0.9999876445844089,0.9999876445844088,1.1102230246251565e-16,-5.8882130924864384e-05,-2.353348918404663e-06,False,False
12,15,91,0.091,0.9999921927893303,0.9999921927893302,1.1102230246251565e-16,-4.7022850461431176e-05,-2.058633526758058e-06,False,False
12,15,92,0.092,1.0000081234796196,1.0000081234796196,0.0,0.00011712401668706462,-1.389761564496439e-06,False,False
12,15,93,0.093,0.9999961588702159,0.999996158870216,-1.1102230246251565e-16,6.758460602895866e-05,2.6256734599883202e-06,False,False
12,15,94,0.094,0.9999512982007673,0.9999512982007673,0.0,-5.647494631766392e-05,-2.164238139812369e-07,False,False
12,15,95,0.095,0.9998560265594224,0.9998560265594222,2.220446049250313e-16,-0.0002544403806419293,-6.635791578446515e-07,False,False
12,15,96,0.096,1.0000054596573371,1.0000054596573371,0.0,0.0,4.5990964281372726e-07,False,False
12,15,97,0.097,1.0000630891474422,1.0000630891474422,0.0,0.0,1.7292823031311855e-06,False,False
12,15,98,0.098,1.0000000019487774,1.0000000019487774,0.0,0.0,1.1113575055787805e-06,False,False
12,15,99,0.099,1.0000169251600097,1.0000169251600097,0.0,0.000244140625,-1.1974279914284125e-06,False,False
12,15,100,0.1,0.9999999995515,0.9999999995515002,-2.220446049250313e-16,0.0,-3.664230007416336e-06,False,False
12,15,101,0.101,0.9999728467929648,0.9999728467929648,0.0,-0.000244140625,3.755049874598626e-06,False,False
12,15,102,0.102,0.9999999924535535,0.9999999924535538,-2.220446049250313e-16,0.0,-2.686668267415371e-06,False,False
12,15,103,0.103,1.0000227020288062,1.0000227020288062,0.0,0.0,2.5795843612286262e-06,False,False
12,15,104,0.104,1.0000219216475774,1.0000219216475776,-2.220446049250313e-16,0.0,2.0205488908686675e-06,False,False
12,15,105,0.105,1.0000336234983414,1.0000336234983411,2.220446049250313e-16,0.0,7.933645974844694e-06,False,False
12,15,106,0.106,1.0000038857396372,1.0000038857396372,0.0,0.0001726334915006,1.9482486095512286e-06,False,False
12,15,107,0.107,0.9999964234475435,0.9999964234475434,1.1102230246251565e-16,0.0,5.697606411558809e-06,False,False
12,15,108,0.108,1.0000127935079484,1.0000127935079484,0.0,0.0,-6.626496542594396e-07,False,False
12,15,109,0.109,1.0000748616694735,1.0000748616694735,0.0,0.0,8.673578122397885e-08,False,False
12,15,110,0.11,0.9997746561176954,0.9997746561176958,-3.3306690738754696e-16,-0.00041716348364018163,-2.0210136426612735e-06,False,False
12,15,111,0.111,1.0001034546583338,1.0001034546583338,0.0,0.00014304055834402085,-4.4349189920467325e-06,False,False
12,15,112,0.112,1.0000045444187085,1.0000045444187087,-2.220446049250313e-16,-4.6310623205148005e-06,3.067012585233897e-06,False,False
12,15,113,0.113,1.0000019710055852,1.0000019710055852,0.0,4.090322714267458e-05,-1.5567266018479131e-06,False,False
12,15,114,0.114,0.999999999349892,0.9999999993498918,2.220446049250313e-16,-4.323721238819189e-07,-1.4864190234220587e-06,False,False
12,15,115,0.115,1.0000069990468894,1.0000069990468894,0.0,5.224579902129989e-05,-2.776982910290826e-06,False,False
12,15,116,0.116,0.9991772681244145,0.9991772681244144,1.1102230246251565e-16,0.0018673330426008938,1.111207893700339e-06,False,False
12,15,117,0.117,1.0001139168030317,1.000113916803032,-2.220446049250313e-16,0.0009040017583608062,1.8049013306153938e-06,False,False
12,15,118,0.118,0.9995689407708389,0.999568940770839,-1.1102230246251565e-16,-0.0025424112879641747,-3.417858806642471e-06,False,False
12,15,119,0.119,1.0000684726174582,1.0000684726174582,0.0,0.0004650632550906586,2.4058936105575413e-06,False,False
12,15,120,0.12,0.9998959803337223,0.9998959803337224,-1.1102230246251565e-16,-0.0005421274945631716,-3.2782381822471507e-06,False,False
12,15,121,0.121,0.9999844261581553,0.9999844261581556,-3.3306690738754696e-16,-7.69143843486475e-05,6.8983258643129375e-06,False,False
12,15,122,0.122,0.9999912618263519,0.9999912618263516,3.3306690738754696e-16,-3.711272279138811e-05,6.568034223164432e-07,False,False
12,15,123,0.123,1.0001225633517796,1.0001225633517794,2.220446049250313e-16,0.00045518270819044915,-1.2324653653195128e-07,False,False
12,15,124,0.124,0.9999858101169266,0.9999858101169266,0.0,-4.642091170548035e-05,-3.578054929676e-06,False,False
12,15,125,0.125,0.9999838541878612,0.9999838541878612,0.0,-5.958447968001934e-05,2.445514837745577e-06,False,False
12,15,126,0.126,1.0000296368647894,1.0000296368647896,-2.220446049250313e-16,9.145582717828837e-05,2.208328623964917e-06,False,False
12,15,127,0.127,0.9999999968658683,0.9999999968658682,1.1102230246251565e-16,0.0,9.390673767484259e-07,False,False
12,15,128,0.128,0.9999999839943379,0.999999983994338,-1.1102230246251565e-16,0.0,-6.115169526310638e-07,False,False
12,15,129,0.129,1.0000000218673137,1.000000021867314,-2.220446049250313e-16,0.0,-1.997592789848568e-06,False,False
12,15,130,0.13,0.9999999747733572,0.9999999747733574,-2.220446049250313e-16,0.0,-6.538821253343485e-07,False,False
12,15,131,0.131,0.9999892516033312,0.9999892516033312,0.0,8.631674575031098e-05,3.865516191581264e-07,False,False
12,15,132,0.132,1.0000053499993518,1.0000053499993518,0.0,0.0,5.089455044071656e-07,False,False
12,15,133,0.133,0.9999894351247317,0.9999894351247317,0.0,0.0,-1.0649682735675015e-06,False,False
12,15,134,0.134,0.9999784444850353,0.9999784444850353,0.0,0.0,-2.3738712116028182e-06,False,False
12,15,135,0.135,1.000005595640184,1.0000055956401839,2.220446049250313e-16,0.0,4.805365279025864e-07,False,False
12,15,136,0.136,0.9999650362871008,0.9999650362871009,-1.1102230246251565e-16,0.0,1.644575604586862e-07,False,False
12,15,137,0.137,0.9999822075071372,0.9999822075071371,1.1102230246251565e-16,0.0,-1.669332959863823e-06,False,False
12,15,138,0.138,0.9999239305824449,0.999923930582445,-1.1102230246251565e-16,-6.103515625e-05,-2.162727469112724e-06,False,False
12,15,139,0.139,0.9998108216474754,0.9998108216474751,2.220446049250313e-16,0.0,-1.5265650290530175e-06,False,False
12,15,140,0.14,0.9999505037411737,0.9999505037411741,-4.440892098500626e-16,0.0,1.2435416465450544e-06,False,False
12,15,141,0.141,0.9999737797430099,0.9999737797430097,2.220446049250313e-16,0.0,2.508430043235421e-06,False,False
12,15,142,0.142,0.999744679915928,0.9997446799159281,-1.1102230246251565e-16,0.0,-2.7102578314952552e-06,False,False
12,15,143,0.143,0.9999168040958525,0.9999168040958525,0.0,0.0,5.50257846043678e-06,False,False
12,15,144,0.144,0.9998954801347116,0.999895480134712,-3.3306690738754696e-16,-6.103515625e-05,1.606036221346585e-06,False,False
12,15,145,0.145,0.999918238314864,0.9999182383148638,2.220446049250313e-16,0.0,1.8521859601605684e-08,False,False
12,15,146,0.146,0.9999705557995696,0.9999705557995697,-1.1102230246251565e-16,0.0,-2.2849403649161104e-06,False,False
12,15,147,0.147,1.0000507740894724,1.0000507740894724,0.0,-8.631674575031098e-05,2.7713904273696244e-06,False,False
12,15,148,0.148,0.9998678555135704,0.9998678555135704,0.0,6.103515625e-05,2.784104708553059e-06,False,False
12,15,149,0.149,0.9999902835675697,0.9999902835675697,0.0,0.0,2.7824248718388844e-06,False,False
12,15,150,0.15,0.9998795770335603,0.9998795770335603,0.0,0.0,4.45610930910334e-06,False,False
12,15,151,0.151,1.0000237155326708,1.0000237155326708,0.0,5.024486173771381e-05,9.447790034755599e-07,False,False
12,15,152,0.152,1.0000071015739196,1.0000071015739196,0.0,1.5909055063767497e-05,1.5084060578374192e-07,False,False
12,15,153,0.153,1.0000335381781384,1.0000335381781384,0.0,6.457101214285554e-05,-1.0507737897569314e-06,False,False
12,15,154,0.154,1.0000413131265098,1.0000413131265098,0.0,8.142913945496932e-05,-4.297635314287618e-07,False,False
12,15,155,0.155,0.9999970462330906,0.9999970462330906,0.0,-5.013667804032451e-06,2.5875860956148244e-06,False,False
12,15,156,0.156,0.9999999975566739,0.999999997556674,-1.1102230246251565e-16,2.3111139135778558e-07,2.0477796169871e-06,False,False
12,15,157,0.157,0.9999974421571561,0.9999974421571562,-1.1102230246251565e-16,-3.866962758425352e-05,6.301315806922503e-07,False,False
12,15,158,0.158,1.0000141968823353,1.0000141968823355,-2.220446049250313e-16,8.4023428873925e-05,1.014595000015106e-06,False,False
12,15,159,0.159,1.000000000147469,1.000000000147469,0.0,-2.594290766655405e-07,-2.3272086764336564e-06,False,False
12,15,160,0.16,0.9999643981459524,0.9999643981459526,-2.220446049250313e-16,-0.00020677745678088222,-9.179893822874874e-08,False,False
12,15,161,0.161,0.9999620215492936,0.9999620215492936,0.0,-0.00018837036365670912,-3.127252057311125e-07,False,False
12,15,162,0.162,1.0000348160993633,1.0000348160993633,0.0,0.00022932248096996233,-2.5849994926829822e-06,False,False
12,15,163,0.163,0.9999957012773971,0.9999957012773971,0.0,3.2610706246494203e-06,8.322112989844754e-07,False,False
12,15,164,0.164,1.0000449136205385,1.0000449136205385,0.0,0.00018014531169674441,1.7119095900852699e-06,False,False
12,15,165,0.165,1.00013249654379,1.00013249654379,0.0,0.0004792983369430459,-2.968273292935919e-06,False,False
12,15,166,0.166,1.0000166416020853,1.0000166416020853,0.0,6.299012253441205e-05,-2.696284354897216e-06,False,False
12,15,167,0.167,0.9999160281126672,0.9999160281126674,-2.220446049250313e-16,-0.00029421770514592716,-4.012404133391101e-07,False,False
12,15,168,0.168,0.9998086886629852,0.999808688662985,2.220446049250313e-16,-0.0006495584006760424,-9.897958079818636e-07,False,False
12,15,169,0.169,1.0004102151564747,1.0004102151564747,0.0,0.0014021639780282813,2.813198989315424e-07,False,False
12,15,170,0.17,1.00019470593103,1.00019470593103,0.0,0.000656181258873699,-1.0414087228127755e-06,False,False
12,15,171,0.171,1.0000044173556561,1.0000044173556561,0.0,-3.0517578125e-05,-2.0602128643076867e-06,False,False
12,15,172,0.172,1.0000978316590328,1.000097831659033,-2.220446049250313e-16,-3.0517578125e-05,-3.221684892196208e-07,False,False
12,15,173,0.173,0.9999791539283048,0.9999791539283047,1.1102230246251565e-16,0.0,1.6540511751372833e-06,False,False
12,15,174,0.174,1.0000053267480218,1.0000053267480218,0.0,0.0,1.10046130430419e-07,False,False
12,15,175,0.175,0.9999946319101173,0.9999946319101168,4.440892098500626e-16,0.0,2.2496328710985836e-06,False,False
12,15,176,0.176,0.9999893033653897,0.9999893033653897,0.0,0.0,1.0519956958887633e-06,False,False
12,15,177,0.177,1.000000108994113,1.0000001089941133,-2.220446049250313e-16,0.0,-5.888341547688469e-07,False,False
12,15,178,0.178,1.0000002708383482,1.0000002708383484,-2.220446049250313e-16,0.0,-1.9100029930996243e-06,False,False
12,15,179,0.179,1.0000001850634084,1.0000001850634084,0.0,3.0517578125e-05,-5.692072591045871e-07,False,False
12,15,180,0.18,0.9999999871150411,0.9999999871150408,3.3306690738754696e-16,0.0,-1.3933845366409514e-06,False,False
15,20,39,0.039,1.0000333486847095,1.0000333486847097,-2.220446049250313e-16,0.0,6.306072464212775e-08,False,False
15,20,40,0.04,0.9999219052428452,0.9999219052428451,1.1102230246251565e-16,-0.0001220703125,-1.5988343875505961e-06,False,False
15,20,41,0.041,0.9999962060473124,0.9999962060473123,1.1102230246251565e-16,0.0,-2.790893631754443e-07,False,False
15,20,42,0.042,0.9999873520532461,0.999987352053246,1.1102230246251565e-16,-2.8827543852902315e-05,1.474008968216367e-06,False,False
15,20,43,0.043,1.0001137823212911,1.0001137823212911,0.0,0.00016627186062481702,-5.577503543463536e-07,False,False
15,20,44,0.044,1.0000110873816588,1.000011087381659,-2.220446049250313e-16,7.351404059141586e-05,-6.6439406509744e-07,False,False
15,20,45,0.045,1.0000452020420114,1.0000452020420114,0.0,0.0001827762047796888,7.154349077609368e-07,False,False
15,20,46,0.046,1.0000059544870215,1.0000059544870217,-2.220446049250313e-16,7.196391504205035e-06,-5.602696546702646e-07,False,False
15,20,47,0.047,0.9998720613297679,0.9998720613297677,2.220446049250313e-16,-0.0004130270730266228,-1.0085386747960001e-06,False,False
15,20,48,0.048,1.0000503128629263,1.0000503128629266,-2.220446049250313e-16,0.0,-1.6434205463156104e-06,False,False
15,20,49,0.049,1.0000000026242661,1.0000000026242661,0.0,0.0,-1.1987831385340542e-06,False,False
15,20,50,0.05,1.0000045595272435,1.0000045595272435,0.0,0.0,-3.7254721974022686e-07,False,False
15,20,51,0.051,1.0000000007918401,1.0000000007918401,0.0,0.0,8.996630640467629e-07,False,False
15,20,52,0.052,0.9999933028479663,0.9999933028479661,2.220446049250313e-16,-1.1815507550611004e-05,-2.509405021555722e-07,False,False
15,20,53,0.053,0.9999088823690062,0.9999088823690062,0.0,-0.0002080008751331741,2.2896620066603646e-07,False,False
15,20,54,0.054,1.000008249579413,1.000008249579413,0.0,2.253109143146581e-05,-1.2531650099845137e-06,False,False
15,20,55,0.055,1.0002201913499227,1.0002201913499225,2.220446049250313e-16,0.0005038285232200623,-9.963800948753487e-07,False,False
15,20,56,0.056,0.9999627300098164,0.9999627300098166,-2.220446049250313e-16,-8.475924802398005e-05,-6.82462086842861e-07,False,False
15,20,57,0.057,0.9999174415093978,0.9999174415093979,-1.1102230246251565e-16,1.7438672814799796e-05,1.6894682630663738e-07,False,False
15,20,58,0.058,0.9999954390363924,0.9999954390363924,0.0,0.0,7.07956132828258e-07,False,False
15,20,59,0.059,0.9999804049750847,0.9999804049750848,-1.1102230246251565e-16,0.0,-1.3585895430878736e-07,False,False
15,20,60,0.06,1.0000099625209524,1.000009962520952,4.440892098500626e-16,0.0,7.78393768996466e-07,False,False
15,20,61,0.061,1.0000149675528682,1.000014967552868,2.220446049250313e-16,0.0,-2.2628591977991164e-07,False,False
15,20,62,0.062,0.9999999811841297,0.9999999811841297,0.0,0.0,5.659840098815039e-07,False,False
15,20,63,0.063,0.999994792576934,0.9999947925769339,1.1102230246251565e-16,0.000244140625,-3.470977389952168e-07,False,False
15,20,64,0.064,1.000083359815807,1.000083359815807,0.0,0.0,5.3846633818466216e-08,False,False
15,20,65,0.065,0.9999341923557654,0.9999341923557655,-1.1102230246251565e-16,-0.00021713297141490173,2.010217940551229e-06,False,False
15,20,66,0.066,1.0000000000919356,1.0000000000919353,2.220446049250313e-16,-8.425448205784392e-08,6.20760147285182e-07,False,False
15,20,67,0.067,1.000004626989668,1.0000046269896683,-2.220446049250313e-16,3.720585674549248e-05,-4.142611942370422e-08,False,False
15,20,68,0.068,0.9999980751297454,0.9999980751297455,-1.1102230246251565e-16,1.4364737648264736e-06,-1.3499857232091017e-06,False,False
15,20,69,0.069,0.9999980607056103,0.9999980607056101,1.1102230246251565e-16,-6.190374371772833e-06,-2.087147095153341e-06,False,False
15,20,70,0.07,1.000000001245063,1.000000001245063,0.0,-3.4154672963193633e-06,-2.216515895270277e-06,False,False
15,20,71,0.071,0.9998870652085451,0.9998870652085449,2.220446049250313e-16,-0.0002588874189232149,-1.5942941899993457e-07,False,False
