dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma
2016,0.039,0.0017496509804900001,0.0350632852938975,0.0429367147061025,43389808.38216169,1.64,0.0361305723919964,0.0418694276080036,0.005738855216007199,0.0,0.3,6000,4.999999999999449e-05,True,1597.1769188232456,3.144025316624666e-05,0.5,0.0,-597.3003020540701,1145.124192828829,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.77**2 * RBF(length_scale=0.44),0.0394970657621359,0.5266275434951453,0.14422289248791206,0.4403449326309957,0.04388562862459544,76.91903603701246,1627.979563013835,688,20,668,720,32,0.03,0.21,0.0002500000000000002,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,10.033921045036758,22.574254066987987,300.99005422650646,251.6758699541748
2016,0.04,0.0017829184000000002,0.0359884336,0.0440115664,52570696.684880696,1.64,0.037076013824,0.042923986176000004,0.005847972352000005,0.0,0.3,6000,4.999999999999449e-05,True,1508.977316937002,2.3903656312269134e-05,0.5,0.0,-1420.404470769025,1245.5310703517432,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.01**2 * RBF(length_scale=0.441),0.03924733606075055,0.5232978141433406,0.1433110085497268,0.4405966091182324,0.04360815117861172,81.19151333595362,1623.6898161902027,688,24,664,720,32,0.03,0.21,0.0002500000000000002,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.103537921468446,22.01297381907694,293.5063175876925,247.12101749481766
2016,0.041,0.0018162700852900004,0.0369133923080975,0.0450866076919025,61901508.114257045,1.64,0.038021317060124404,0.0439786829398756,0.005957365879751195,0.0,0.3,6000,4.999999999999449e-05,True,1667.5516811814186,2.1886663665650102e-05,0.5,0.0,-1613.3003585950746,1381.1515886438447,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.28**2 * RBF(length_scale=0.43),0.03901149524464547,0.5201532699286062,0.14244983964998562,0.43026832133683623,0.04334610582738385,68.58202600878147,1620.1045829803206,688,28,660,720,32,0.03,0.21,0.0002500000000000002,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,9.926343165641761,21.47890644711939,286.38541929492516,236.89666246313587
2016,0.042,0.0018497161774400001,0.037838138600760005,0.04616186139924,71080669.47714433,1.64,0.0389664654689984,0.045033534531001604,0.0060670690620032025,0.0,0.3,6000,4.999999999999449e-05,True,2055.57286284654,2.2935986474499726e-05,0.4999827823003121,4.315837287515549e-05,-897.011413768469,1500.4784184752061,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.24**2 * RBF(length_scale=0.432),0.03878876514198728,0.5171835352264971,0.14163654430691008,0.43167034609583554,0.04309862793554142,67.82894563126722,1609.0487691386572,686,31,655,720,34,0.03,0.21,0.0002500000000000002,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.015872123387418,20.970117261811904,279.6015634908254,233.37112545194128
2016,0.043,0.00188326655089,0.038762650260497494,0.0472373497395025,79877938.98186673,1.64,0.0399114428565404,0.046088557143459594,0.006177114286919194,0.0,0.3,6000,4.999999999999449e-05,True,2317.5663064476603,2.2476164931357217e-05,0.5,0.0,-435.82383882123196,1548.242410410946,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.69**2 * RBF(length_scale=0.438),0.03857843428468515,0.514379123795802,0.14086852460635158,0.4376372604389717,0.0428649269829835,75.55147644626119,1608.239588343047,686,35,651,720,34,0.03,0.21,0.0002500000000000002,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,10.209681696476581,20.484850785701916,273.13134380935884,232.38200680203857
2016,0.044,0.0019169308134400003,0.03968690566976,0.048313094330239996,88170464.51232432,1.64,0.040856233465958396,0.0471437665340416,0.006287533068083204,0.0,0.3,6000,4.999999999999449e-05,True,2433.4774868198047,2.0894735391218868e-05,0.49997565049559606,6.103515625e-05,-238.57772891404827,1561.4836632803676,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.98**2 * RBF(length_scale=0.451),0.038379850355610756,0.5117313380748101,0.14014339862293787,0.45083859839816676,0.04264427817290084,99.61135509878405,1599.84272145736,686,39,647,720,34,0.03,0.21,0.0002500000000000002,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.572077139405332,20.021510472115974,266.9534729615463,235.18772573180192
2016,0.045,0.00195071830625,0.0406108838109375,0.0493891161890625,95866701.24041651,1.64,0.04180082197775,0.048199178022249996,0.006398356044499995,0.0,0.3,6000,4.999999999999449e-05,True,2502.5212805400733,1.9323368234669425e-05,0.5,0.0,-270.7579870012264,1614.0195710183966,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.44**2 * RBF(length_scale=0.445),0.03819241363910777,0.5092321818547703,0.1394589765047153,0.4445816681310609,0.04243601515456419,89.07330550087151,1590.749715546741,684,42,642,720,36,0.03,0.21,0.0002500000000000002,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.476517800075396,19.57864111734701,261.0485482312935,227.90664685241555
2016,0.046,0.0019846381038400003,0.04153456426636,0.05046543573364,103018813.2418674,1.64,0.0427451935097024,0.0492548064902976,0.0065096129805952,0.0,0.3,6000,4.999999999999449e-05,True,2827.600202418693,1.987599953997692e-05,0.457533578835806,0.10664936071813232,174.94863441941186,1652.0057373268487,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.16**2 * RBF(length_scale=0.441),0.03801557132270239,0.5068742843026985,0.13881323966593737,0.44088761958052675,0.042239523691891545,83.98440266639464,1590.4999341203427,684,46,638,720,36,0.03,0.21,0.0002500000000000002,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.437798086846353,19.15491355786605,255.39884743821398,222.15013343111278
2016,0.047,0.00201869901409,0.0424579272182975,0.0515420727817025,109551764.28567222,1.64,0.0436893336168924,0.0503106663831076,0.006621332766215196,0.0,0.3,6000,4.999999999999449e-05,True,3536.004336589614,2.2876042943647904e-05,0.2645857090443775,0.6292713598173258,1068.150636280328,1700.7978450072142,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.8**2 * RBF(length_scale=0.437),0.037848812523726454,0.504650833649686,0.13820432262686008,0.4367027426858146,0.04205423613747383,77.42116872508565,1589.5818142644396,684,50,634,720,36,0.03,0.21,0.0002500000000000002,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,10.384274755538266,18.749111313549705,249.98815084732936,216.32880366896785
2016,0.048,0.00205290957824,0.04338095344896,0.05261904655104,115441252.35326856,1.64,0.0446332282916864,0.0513667717083136,0.0067335434166272,0.0,0.3,6000,4.999999999999449e-05,True,4303.137406295061,2.5868324210014304e-05,0.13477261558374953,1.1041104443724443,1924.945707618807,1744.6631305757132,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.8**2 * RBF(length_scale=0.437),0.03769166393552248,0.5025555191402997,0.1376304971159307,0.4367870542196843,0.04187962659502498,77.49526812943272,1589.2120285578833,684,54,630,720,36,0.03,0.21,0.0002500000000000002,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.429583301766394,18.360118894197125,244.8015852559617,212.7648771526267
