scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x100,18,50,0.05,15,20,0.0001,0.001,True,,402,2108.7034262247166,2108.703471318369,4.5093652261130046e-05,1.1217326433116928e-07,False,False,True
2021_1pct_x100,18,50,0.05,20,25,0.0001,0.001,True,,402,2108.703471318369,2108.7034395370306,-3.178133829351282e-05,-7.905805545649955e-08,False,False,True
2021_1pct_x100,18,70,0.07,15,20,0.0001,0.001,True,,400,2080.0148418892095,2080.0148426349815,7.457720130332746e-07,1.8644300325831865e-09,False,False,True
2021_1pct_x100,18,70,0.07,20,25,0.0001,0.001,True,,400,2080.0148426349815,2080.014855289231,1.2654249530896777e-05,3.1635623827241945e-08,False,False,True
2021_1pct_x100,18,90,0.09,15,20,0.0001,0.001,True,,398,2062.6394509958345,2062.6394201554576,-3.084037689404795e-05,-7.748838415589937e-08,False,False,True
2021_1pct_x100,18,90,0.09,20,25,0.0001,0.001,True,,398,2062.6394201554576,2062.639406364199,-1.3791258425044362e-05,-3.465140307800091e-08,False,False,True
2021_1pct_x100,18,110,0.11,15,20,0.0001,0.001,True,,396,2055.3882664568273,2056.4077576349905,1.0194911781632072,0.0025744726721293114,False,False,True
2021_1pct_x100,18,110,0.11,20,25,0.0001,0.001,True,,396,2056.4077576349905,2056.4077273824796,-3.025251089638914e-05,-7.639522953633621e-08,False,False,True
2021_1pct_x100,18,130,0.13,15,20,0.0001,0.001,True,,394,2049.1313049887003,2051.5777361733517,2.4464311846513738,0.0062092162046989184,False,False,True
2021_1pct_x100,18,130,0.13,20,25,0.0001,0.001,True,,394,2051.5777361733517,2051.5777190420595,-1.7131292224803474e-05,-4.348043711879054e-08,False,False,True
2021_1pct_x100,18,150,0.15,15,20,0.0001,0.001,True,,390,2023.9116367521913,2026.4750009110655,2.563364158874265,0.006572728612498115,False,False,True
2021_1pct_x100,18,150,0.15,20,25,0.0001,0.001,True,,390,2026.4750009110655,2026.4750048724834,3.9614178604097106e-06,1.0157481693358232e-08,False,False,True
2021_1pct_x100,18,170,0.17,15,20,0.0001,0.001,True,,386,2011.2609894724278,2013.23661982375,1.975630351322252,0.005118213345394435,False,False,True
2021_1pct_x100,18,170,0.17,20,25,0.0001,0.001,True,,386,2013.23661982375,2013.2366270908274,7.267077307915315e-06,1.8826625150039677e-08,False,False,True
2021_1pct_x100,18,190,0.19,15,20,0.0001,0.001,True,,382,1997.3373355569984,1998.5050077067121,1.1676721497137805,0.0030567333762140853,False,False,True
2021_1pct_x100,18,190,0.19,20,25,0.0001,0.001,True,,382,1998.5050077067121,1998.5049632221608,-4.448455138117424e-05,-1.1645170518632e-07,False,False,True
2021_1pct_x100,18,210,0.21,15,20,0.0001,0.001,True,,378,1986.579365856109,1986.9179348321234,0.33856897601435776,0.0008956851217311051,False,False,True
2021_1pct_x100,18,210,0.21,20,25,0.0001,0.001,True,,378,1986.9179348321234,1986.9179321198055,-2.712317836994771e-06,-7.17544401321368e-09,False,False,True
2021_1pct_x100,18,230,0.23,15,20,0.0001,0.001,True,,372,1973.840025893489,1973.8515956060628,0.011569712573873403,3.110137788675646e-05,False,False,True
2021_1pct_x100,18,230,0.23,20,25,0.0001,0.001,True,,372,1973.8515956060628,1973.8515998484609,4.242398063070141e-06,1.140429586846812e-08,False,False,True
2021_1pct_x100,18,250,0.25,15,20,0.0001,0.001,True,,366,1953.9668975821517,1953.9668929970992,-4.585052465699846e-06,-1.2527465753278268e-08,False,False,True
2021_1pct_x100,18,250,0.25,20,25,0.0001,0.001,True,,366,1953.9668929970992,1953.9668540008827,-3.899621651726193e-05,-1.0654703966465008e-07,False,False,True
