scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x10,7,50,0.05,15,20,0.0001,0.001,True,,402,1650.2231951312622,1650.2231956080716,4.768094186147209e-07,1.1860930811311466e-09,False,False,True
2021_1pct_x10,7,50,0.05,20,25,0.0001,0.001,True,,402,1650.2231956080716,1650.223195354348,-2.5372355594299734e-07,-6.311531242363118e-10,False,False,True
2021_1pct_x10,7,70,0.07,15,20,0.0001,0.001,True,,400,1626.036267481201,1626.0362664935012,-9.87699877441628e-07,-2.4692496936040698e-09,False,False,True
2021_1pct_x10,7,70,0.07,20,25,0.0001,0.001,True,,400,1626.0362664935012,1626.0362673996062,9.061050150194205e-07,2.2652625375485512e-09,False,False,True
2021_1pct_x10,7,90,0.09,15,20,0.0001,0.001,True,,398,1616.8696423279512,1617.091603329497,0.2219610015458784,0.0005576909586579859,False,False,True
2021_1pct_x10,7,90,0.09,20,25,0.0001,0.001,True,,398,1617.091603329497,1617.091602033418,-1.2960790627403185e-06,-3.2564800571364787e-09,False,False,True
2021_1pct_x10,7,110,0.11,15,20,0.0001,0.001,True,,396,1603.3661340364506,1605.9488069744484,2.5826729379978133,0.0065219013585803365,False,False,True
2021_1pct_x10,7,110,0.11,20,25,0.0001,0.001,True,,396,1605.9488069744484,1605.948806295099,-6.793493412260432e-07,-1.715528639459705e-09,False,False,True
2021_1pct_x10,7,130,0.13,15,20,0.0001,0.001,True,,394,1603.560581982254,1607.0744101044224,3.5138281221684338,0.008918345487737142,False,False,True
2021_1pct_x10,7,130,0.13,20,25,0.0001,0.001,True,,394,1607.0744101044224,1607.074407256704,-2.8477184059738647e-06,-7.2277116902889966e-09,False,False,True
2021_1pct_x10,7,150,0.15,15,20,0.0001,0.001,True,,390,1591.847530425591,1596.1027627370092,4.25523231141824,0.010910852080559589,False,False,True
2021_1pct_x10,7,150,0.15,20,25,0.0001,0.001,True,,390,1596.1027627370092,1596.102759759184,-2.977825261041289e-06,-7.635449387285357e-09,False,False,True
2021_1pct_x10,7,170,0.17,15,20,0.0001,0.001,True,,386,1573.7161968998898,1577.3764055256229,3.6602086257330484,0.009482405766147794,False,False,True
2021_1pct_x10,7,170,0.17,20,25,0.0001,0.001,True,,386,1577.3764055256229,1577.3764037659525,-1.7596703401068226e-06,-4.558731451053945e-09,False,False,True
2021_1pct_x10,7,190,0.19,15,20,0.0001,0.001,True,,382,1565.4115304659822,1567.542234709069,2.1307042430867114,0.005577759798656313,False,False,True
2021_1pct_x10,7,190,0.19,20,25,0.0001,0.001,True,,382,1567.542234709069,1567.5422336962206,-1.0128483154403511e-06,-2.6514353807339034e-09,False,False,True
2021_1pct_x10,7,210,0.21,15,20,0.0001,0.001,True,,378,1562.1219498650146,1563.6363095726213,1.5143597076066726,0.004006242612716065,False,False,True
2021_1pct_x10,7,210,0.21,20,25,0.0001,0.001,True,,378,1563.6363095726213,1563.6363090040556,-5.685656105924863e-07,-1.5041418269642497e-09,False,False,True
2021_1pct_x10,7,230,0.23,15,20,0.0001,0.001,True,,372,1554.295090462398,1554.7825598634518,0.48746940105365866,0.0013104016157356416,False,False,True
2021_1pct_x10,7,230,0.23,20,25,0.0001,0.001,True,,372,1554.7825598634518,1554.7825616567025,1.7932507034856826e-06,4.820566407219577e-09,False,False,True
2021_1pct_x10,7,250,0.25,15,20,0.0001,0.001,True,,366,1537.5651364499079,1537.5664879655117,0.00135151560380109,3.6926655841559836e-06,False,False,True
2021_1pct_x10,7,250,0.25,20,25,0.0001,0.001,True,,366,1537.5664879655117,1537.5664899559076,1.9903959582734387e-06,5.438240323151472e-09,False,False,True
