model,scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
regional_blend,2021_1pct,0,0.065,65,15,0,1046070068,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1180.9409009204649,0.39022581298413395,0.03533208047215282,0.4818010973475384,0.1304723539415717,0.03212007315650256,12.148970243087213,1.1,15.0,0.8099313495391475,11.044518402806556,0.031025432943881243,31.6287630674777,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,895df69cce1818ca3e4ed6a8a4bb6e7caf10f4d8dd1332224dea81f851b84720,True,-0.0005564736361882998,-2.581476928217016e-08,3,0,True,True,3
regional_blend,2021_1pct,0,0.065,65,20,0,1046070068,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1180.9409009296044,0.39022220070361613,0.03533208047215282,0.6424014631300512,0.1506564973399411,0.03212007315650256,12.148857781309799,1.1,20.0,0.6074428890654899,11.044416164827089,0.031025086073707096,31.627876231063194,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,895df69cce1818ca3e4ed6a8a4bb6e7caf10f4d8dd1332224dea81f851b84720,True,-0.0006426021309666671,-2.980988394105624e-08,3,0,True,True,3
regional_blend,2021_1pct,0,0.065,65,25,0,1046070068,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1180.9409009009848,0.39022466211754636,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,12.148934412951272,1.1,25.0,0.48595737651805093,11.044485829955702,0.031025322431482497,31.627612965206357,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,895df69cce1818ca3e4ed6a8a4bb6e7caf10f4d8dd1332224dea81f851b84720,True,-0.0006432355184682674,-2.983957422460351e-08,3,1,True,False,3
regional_blend,2021_1pct,0,0.065,65,15,1,2414423426,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1180.9409008935672,0.3902249703897425,0.03533208047215282,0.4818010973475384,0.1304723539415717,0.03212007315650256,12.148944010444861,1.1,15.0,0.809929600696324,11.044494554949873,0.031025352033424092,31.62824095306871,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,895df69cce1818ca3e4ed6a8a4bb6e7caf10f4d8dd1332224dea81f851b84720,True,-0.00044185400232154984,-2.0497524484294188e-08,3,0,True,False,3
regional_blend,2021_1pct,0,0.065,65,20,1,2414423426,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1180.9409008792952,0.3902249581172941,0.03533208047215282,0.6424014631300512,0.1506564973399411,0.03212007315650256,12.14894362836452,1.1,20.0,0.6074471814182261,11.04449420760411,0.031025350854957917,31.627803132868433,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,895df69cce1818ca3e4ed6a8a4bb6e7caf10f4d8dd1332224dea81f851b84720,True,-0.0006026488029494968,-2.795678709519929e-08,3,0,True,False,3
regional_blend,2021_1pct,0,0.065,65,25,1,2414423426,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1180.9409009348817,0.3902247414606398,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,12.148936883154034,1.1,25.0,0.4859574753261614,11.044488075594575,0.03102533005042893,31.627891891596608,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,895df69cce1818ca3e4ed6a8a4bb6e7caf10f4d8dd1332224dea81f851b84720,True,-0.0005951563249091057,-2.7609183767135957e-08,3,1,True,True,3
regional_blend,2021_1pct,0,0.065,65,15,2,3362985571,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1180.9409008950663,0.39022309408343364,0.03533208047215282,0.4818010973475384,0.1304723539415717,0.03212007315650256,12.148885595063932,1.1,15.0,0.8099257063375955,11.04444145005812,0.031025171860619285,31.62786898520808,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,895df69cce1818ca3e4ed6a8a4bb6e7caf10f4d8dd1332224dea81f851b84720,True,-0.0006620184430088904,-3.0710703503033754e-08,3,0,True,False,3
regional_blend,2021_1pct,0,0.065,65,20,2,3362985571,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1180.940900900144,0.39022598288877686,0.03533208047215282,0.6424014631300512,0.1506564973399411,0.03212007315650256,12.148975532758941,1.1,20.0,0.607448776637947,11.044523211599037,0.031025449259049525,31.628954170849184,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,895df69cce1818ca3e4ed6a8a4bb6e7caf10f4d8dd1332224dea81f851b84720,True,-0.0007715307597623829,-3.579126391059299e-08,3,0,True,False,3
regional_blend,2021_1pct,0,0.065,65,25,2,3362985571,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1180.9409009250357,0.3902252348627754,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,12.14895224433124,1.1,25.0,0.4859580897732496,11.044502040301126,0.031025377429543533,31.62819621784476,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,895df69cce1818ca3e4ed6a8a4bb6e7caf10f4d8dd1332224dea81f851b84720,True,-0.0004906039138529236,-2.2759049881561638e-08,3,1,True,False,3
regional_blend,2021_1pct,0,0.12,120,15,0,164489346,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1156.4611362967644,0.3446238507426906,0.026444851590963617,0.3606116126040493,0.09765408633176671,0.024040774173603285,14.334973085895328,1.1,15.0,0.9556648723930219,13.031793714450297,0.04937506807026304,36.495090072109235,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,bfa7e921ea4f622ba2b3ecd7eeb3782a89dfdc2974ca76bfe6d13a637c2bc888,True,-0.0008002884072971925,-1.5972046750234377e-07,3,0,True,True,3
regional_blend,2021_1pct,0,0.12,120,20,0,164489346,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1156.4611362844516,0.34462530294538174,0.026444851590963617,0.4808154834720657,0.11276122606222494,0.024040774173603285,14.335033491715901,1.1,20.0,0.716751674585795,13.031848628832636,0.049375314037371325,36.49527386210377,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,bfa7e921ea4f622ba2b3ecd7eeb3782a89dfdc2974ca76bfe6d13a637c2bc888,True,-0.000653374742738936,-1.3040049055876064e-07,3,1,True,False,3
regional_blend,2021_1pct,0,0.12,120,25,0,164489346,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1156.4611362856585,0.3446256161274282,0.026444851590963617,0.6010193543400821,0.12607088335067795,0.024040774173603285,14.335046518835751,1.1,25.0,0.57340186075343,13.031860471668864,0.04937536708268709,36.49564295183654,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,bfa7e921ea4f622ba2b3ecd7eeb3782a89dfdc2974ca76bfe6d13a637c2bc888,True,-0.0006909013423592225,-1.37890174956446e-07,3,1,True,False,3
regional_blend,2021_1pct,0,0.12,120,15,1,184211952,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1156.4611362682547,0.3446251825527218,0.026444851590963617,0.3606116126040493,0.09765408633176671,0.024040774173603285,14.335028483863029,1.1,15.0,0.9556685655908687,13.031844076239116,0.04937529364582796,36.49557765586377,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,bfa7e921ea4f622ba2b3ecd7eeb3782a89dfdc2974ca76bfe6d13a637c2bc888,True,-0.0006604744306064018,-1.318173142263279e-07,3,0,True,False,3
regional_blend,2021_1pct,0,0.12,120,20,1,184211952,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1156.4611362987666,0.3446251503831167,0.026444851590963617,0.4808154834720657,0.11276122606222494,0.024040774173603285,14.335027145736193,1.1,20.0,0.7167513572868097,13.031842859760175,0.04937528819709173,36.49560398933035,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,bfa7e921ea4f622ba2b3ecd7eeb3782a89dfdc2974ca76bfe6d13a637c2bc888,True,-0.0005706376563961746,-1.1388769364516897e-07,3,1,True,True,3
regional_blend,2021_1pct,0,0.12,120,25,1,184211952,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1156.4611363907957,0.34462523681392154,0.026444851590963617,0.6010193543400821,0.12607088335067795,0.024040774173603285,14.3350307409118,1.1,25.0,0.573401229636472,13.031846128101634,0.04937530283633485,36.49574062037111,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,bfa7e921ea4f622ba2b3ecd7eeb3782a89dfdc2974ca76bfe6d13a637c2bc888,True,-0.0006951791892537228,-1.387436850989372e-07,3,1,True,True,3
regional_blend,2021_1pct,0,0.12,120,15,2,1394638453,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1156.461136296086,0.3446257817219901,0.026444851590963617,0.3606116126040493,0.09765408633176671,0.024040774173603285,14.335053406906855,1.1,15.0,0.9556702271271237,13.031866733551684,0.04937539513032911,36.49674513528373,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,bfa7e921ea4f622ba2b3ecd7eeb3782a89dfdc2974ca76bfe6d13a637c2bc888,True,-0.0006520246679146368,-1.3013106122505589e-07,3,0,True,False,3
regional_blend,2021_1pct,0,0.12,120,20,2,1394638453,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1156.4611362923501,0.3446227676079603,0.026444851590963617,0.4808154834720657,0.11276122606222494,0.024040774173603285,14.334928031825003,1.1,20.0,0.7167464015912501,13.031752756204547,0.04937488461434373,36.49275535553459,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",394,117,277,0.04,0.3,0.0006250000000000006,bfa7e921ea4f622ba2b3ecd7eeb3782a89dfdc2974ca76bfe6d13a637c2bc888,True,-0.0007300174705894777,-1.4569563984706301e-07,3,1,True,False,3
