scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct,19,50,0.05,15,20,0.0001,0.001,True,,402,1655.4079746164255,1655.4079736626738,-9.537516234559007e-07,-2.3725164762584595e-09,False,False,True
2021_10pct,19,50,0.05,20,25,0.0001,0.001,True,,402,1655.4079736626738,1655.40797242447,-1.238203822140349e-06,-3.0801090102993756e-09,False,False,True
2021_10pct,19,70,0.07,15,20,0.0001,0.001,True,,400,1626.7808718953672,1626.7808720862797,1.9091248759650625e-07,4.772812189912656e-10,False,False,True
2021_10pct,19,70,0.07,20,25,0.0001,0.001,True,,400,1626.7808720862797,1626.7808716352408,-4.51038886239985e-07,-1.1275972155999626e-09,False,False,True
2021_10pct,19,90,0.09,15,20,0.0001,0.001,True,,398,1623.0019088432177,1623.153666133715,0.15175729049724396,0.00038129972486744714,False,False,True
2021_10pct,19,90,0.09,20,25,0.0001,0.001,True,,398,1623.153666133715,1623.1536668210074,6.87292413203977e-07,1.7268653598089875e-09,False,False,True
2021_10pct,19,110,0.11,15,20,0.0001,0.001,True,,396,1615.3960376588384,1617.814650946656,2.4186132878176068,0.006107609312670724,False,False,True
2021_10pct,19,110,0.11,20,25,0.0001,0.001,True,,396,1617.814650946656,1617.814651790075,8.434190021944232e-07,2.1298459651374325e-09,False,False,True
2021_10pct,19,130,0.13,15,20,0.0001,0.001,True,,394,1596.2947849571874,1599.7625880068317,3.467803049644317,0.008801530582853597,False,False,True
2021_10pct,19,130,0.13,20,25,0.0001,0.001,True,,394,1599.7625880068317,1599.7625899354834,1.9286517272121273e-06,4.895055145208445e-09,False,False,True
2021_10pct,19,150,0.15,15,20,0.0001,0.001,True,,390,1586.3545712314424,1590.7196763807162,4.365105149273859,0.011192577305830407,False,False,True
2021_10pct,19,150,0.15,20,25,0.0001,0.001,True,,390,1590.7196763807162,1590.7196796725837,3.291867415100569e-06,8.440685679745048e-09,False,False,True
2021_10pct,19,170,0.17,15,20,0.0001,0.001,True,,386,1576.2513912266731,1579.452535556849,3.2011443301757936,0.00829312002636216,False,False,True
2021_10pct,19,170,0.17,20,25,0.0001,0.001,True,,386,1579.452535556849,1579.4525373425017,1.7856527847470716e-06,4.6260434838007035e-09,False,False,True
2021_10pct,19,190,0.19,15,20,0.0001,0.001,True,,382,1569.8374031475191,1572.5169960414019,2.6795928938827274,0.007014641083462637,False,False,True
2021_10pct,19,190,0.19,20,25,0.0001,0.001,True,,382,1572.5169960414019,1572.5169953171494,-7.242524588946253e-07,-1.895948845273888e-09,False,False,True
2021_10pct,19,210,0.21,15,20,0.0001,0.001,True,,378,1560.886752403139,1562.3094955945364,1.4227431913973305,0.0037638708767125145,False,False,True
2021_10pct,19,210,0.21,20,25,0.0001,0.001,True,,378,1562.3094955945364,1562.3094963414012,7.468647709174547e-07,1.9758327272948536e-09,False,False,True
2021_10pct,19,230,0.23,15,20,0.0001,0.001,True,,372,1557.70514517141,1557.9978403114046,0.292695139994521,0.0007868148924583898,False,False,True
2021_10pct,19,230,0.23,20,25,0.0001,0.001,True,,372,1557.9978403114046,1557.9978412821501,9.707455319585279e-07,2.6095309998885156e-09,False,False,True
2021_10pct,19,250,0.25,15,20,0.0001,0.001,True,,366,1546.6695550050742,1546.6695573073437,2.302269422216341e-06,6.290353612612953e-09,False,False,True
2021_10pct,19,250,0.25,20,25,0.0001,0.001,True,,366,1546.6695573073437,1546.669555540154,-1.7671895875537302e-06,-4.8283868512397e-09,False,False,True
