dataset,study,study_label,mode,lslb,n_groups,n_nonzero_groups,n_toy_rows,rms_pull_mean_all,rms_pull_mean_nonzero,median_abs_pull_mean_nonzero,pull_width_median_all,pull_width_median_nonzero,pull_width_rmse_nonzero,cov1_abs_resid_mean_all,cov2_abs_resid_mean_all,sigma_ratio_median_all,fallback_rate_max,refit_ok_rate_min,pilot_score_lower_is_better,subset_rank_within_dataset
2015,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,15,12,150,0.3937369235916454,0.4268260200399021,0.3487489634125341,0.7380853654803742,0.7337039673106412,0.259554852498539,0.13063333333333338,0.046699999999999985,1.0228056643771073,0.0,1.0,0.31941672597563187,1
2015,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,15,12,150,0.6612516556508029,0.7366385430194256,0.4305006331681298,0.8623333321754871,0.865901269616637,0.20731679042300097,0.13243333333333335,0.0697,1.0412212418105928,0.0,1.0,0.4361412333824253,2
2015,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,15,12,150,1.846539664686804,2.0632265721928373,1.2670801500576943,0.9282379100987499,0.9343653659644862,0.1393794309341051,0.2809,0.2575666666666667,1.045965712758228,0.0,1.0,1.0185627014071241,3
2015,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,15,12,150,4.90142166664258,4.862541812272293,4.388415731196515,11.685478090274314,11.718502786900057,15.22262627995375,0.6360333333333335,0.8678333333333332,1.002764850344189,0.0,1.0,9.108882974835053,4
2016,profiled_lslb1p0_subset,"profiled bkg, lslb=1.0 subset",profiled,1.0,15,12,150,0.5443642576627108,0.5409078156257922,0.39339897747522906,0.9479878717291789,0.9474534881172849,0.11104613509474817,0.07192666666666667,0.052099999999999994,1.0216512359192937,0.0,1.0,0.29997714449090984,1
2016,profiled_lslb0p75,"profiled bkg, lslb=0.75 subset",profiled,0.75,15,12,150,0.792303090886597,0.8627467000975267,0.6775829772320707,0.9470360385577332,0.9775923569811252,0.13973005122124668,0.20987333333333333,0.08970000000000003,1.0489767553078646,0.0,1.0,0.46849667142678136,2
2016,profiled_lslb0p5,"profiled bkg, lslb=0.5",profiled,0.5,15,12,150,2.189346884788181,2.430479590794012,1.8130248657139225,1.2357922599339421,1.2404473963254081,0.37211875104857356,0.35834,0.3599666666666666,1.0507198792739871,0.0,1.0,1.2970520538291637,3
2016,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,15,12,150,12.612069613889329,12.543861409757186,6.094278939136526,11.458319916416364,11.460986743621127,12.665606824179669,0.6627,0.9011666666666667,0.9997619065008649,0.0,1.0,11.417684705271585,4
