dataset,mass_GeV,toy,injection_toy,strength,inj_nsigma,sigmaA_ref,sigmaA_ref_prefit,sigmaA_ref_matched,sigmaA_ref_mode,sigmaA_ref_matched_ok,sigmaA_ref_error,integral_density,A_per_eps2_unit,sigma_val,sigma_x,kernel_ls_policy,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,f_win,f_full,f_train,f_train_frac,n_train,n_train_low,n_train_high,n_blind,blind_nsigma,train_exclude_nsigma,signal_model,inj_shape_mode,inj_background_mode,extract_background_mode,A_hat,sigma_A,Zhat,pull_param,Nsig_win,Nsig_train,success,nll,toy_mode,refit_gp_on_toy,refit_ok,refit_restarts,refit_optimize,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,refit_fallback_used,refit_error,source_model,source_label,source_root,container,function_tag,toy_hist,toy_index,qmu_tilde,tmu_tilde,sqrt_qmu_tilde,sqrt_tmu_tilde,qmu_A_test,qmu_branch,qmu_ok,qmu_nll_fixed,qmu_nll_unbounded,qmu_nll_null,study,study_label,mode,lslb,source_csv,pull_correct,delta_z,recovery,recovery_bias,sigma_ratio_refit
2015,0.03,0,0,0.0,0.0,2098.833620493346,2095.415231993355,2098.833620493346,matched_refit_bonly,1.0,,818305799.9999993,1347154818.174278,0.0015043442127557,0.04892806617657,resolution_scaled_local,1.0,8.0,0.04892806617657,0.3914245294125607,0.1383894695351874,0.151423409643738,20.57182430236396,0.1383894695351874,1.0,0.1383894695351874,1.0,0.9800131788719496,1.0,0.0199868211280504,0.0199868211280504,572,106,466,28,2.25,2.25,default,full,fixed_hist,fixed,-10706.034773935542,2095.966055296004,-5.107923740885001,-5.107923740885001,0,0,True,-63696159.62652863,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/sdf/home/e/epeets/src/hps-gpr-main/outputs/funcform_toys/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_0,0,0.0,0.0,0.0,0.0,0.0,boundary,True,-63696169.38282759,-63696169.422757804,-63696169.38282759,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/2015_toy/inj_extract_toys_2015.csv,-5.107923740885,-5.107923740885001,,,0.9986337339132827
2015,0.03,1000000,0,0.0,0.0,2102.6212393351566,2107.0724501484483,2102.6212393351566,matched_refit_bonly,1.0,,818681999.9999993,1347774146.110848,0.0015043442127557,0.04892806617657,resolution_scaled_local,1.0,8.0,0.04892806617657,0.3914245294125607,0.1383894695351874,0.1629102124976215,20.71645301924555,0.1383894695351874,1.0,0.1383894695351874,1.0,0.9800131788719496,1.0,0.0199868211280504,0.0199868211280504,572,106,466,28,2.25,2.25,default,full,fixed_hist,fixed,-24757.044526700367,2095.514950013476,-11.81430107503703,-11.81430107503703,0,0,True,-63745322.27354421,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/sdf/home/e/epeets/src/hps-gpr-main/outputs/funcform_toys/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_1,1,0.0,0.0,0.0,0.0,0.0,muhat_gt_test,True,-63745348.3433604,-63745348.43110056,-63745348.3433604,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/2015_toy/inj_extract_toys_2015.csv,-11.814301075037024,-11.81430107503703,,,0.9966202713124275
2015,0.03,2000000,0,0.0,0.0,2089.67542993959,2103.224468949193,2089.67542993959,matched_refit_bonly,1.0,,817959999.9999993,1346585536.9396532,0.0015043442127557,0.04892806617657,resolution_scaled_local,1.0,8.0,0.04892806617657,0.3914245294125607,0.1383894695351874,0.1672339509356258,20.830430441410822,0.1383894695351874,1.0,0.1383894695351874,1.0,0.9800131788719496,1.0,0.0199868211280504,0.0199868211280504,572,106,466,28,2.25,2.25,default,full,fixed_hist,fixed,21314.80090863926,2095.575727975792,10.171334122689116,10.171334122689116,0,0,True,-63665285.83660512,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/sdf/home/e/epeets/src/hps-gpr-main/outputs/funcform_toys/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_2,2,0.0,0.0,0.0,0.0,0.0,muhat_gt_test,True,-63665286.80444339,-63665286.83655023,-63665286.80444339,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/2015_toy/inj_extract_toys_2015.csv,10.171334122689117,10.171334122689116,,,1.002823547595797
2015,0.03,3000000,0,0.0,0.0,2109.567195158584,2127.947837446007,2109.567195158584,matched_refit_bonly,1.0,,819023199.9999993,1348335854.489257,0.0015043442127557,0.04892806617657,resolution_scaled_local,1.0,8.0,0.04892806617657,0.3914245294125607,0.1383894695351874,0.1403885396978847,20.98075679557801,0.1383894695351874,1.0,0.1383894695351874,1.0,0.9800131788719496,1.0,0.0199868211280504,0.0199868211280504,572,106,466,28,2.25,2.25,default,full,fixed_hist,fixed,-47891.92168265863,2095.9183961075305,-22.850088902126103,-22.850088902126103,0,0,True,-63721115.95190364,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/sdf/home/e/epeets/src/hps-gpr-main/outputs/funcform_toys/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_3,3,0.0,0.0,0.0,0.0,0.0,muhat_gt_test,True,-63721139.097250536,-63721139.097267,-63721139.097250536,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/2015_toy/inj_extract_toys_2015.csv,-22.850088902126103,-22.850088902126103,,,0.993530047735679
2015,0.03,4000000,0,0.0,0.0,2102.014479242316,2106.818817898432,2102.014479242316,matched_refit_bonly,1.0,,818528399.9999993,1347521278.5641782,0.0015043442127557,0.04892806617657,resolution_scaled_local,1.0,8.0,0.04892806617657,0.3914245294125607,0.1383894695351874,0.162707106766297,20.745883536100887,0.1383894695351874,1.0,0.1383894695351874,1.0,0.9800131788719496,1.0,0.0199868211280504,0.0199868211280504,572,106,466,28,2.25,2.25,default,full,fixed_hist,fixed,-22878.81782607001,2096.022868836871,-10.915347425940048,-10.915347425940048,0,0,True,-63704039.8780684,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/sdf/home/e/epeets/src/hps-gpr-main/outputs/funcform_toys/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_4,4,0.0,0.0,0.0,0.0,0.0,boundary,True,-63704041.88167591,-63704043.30787814,-63704041.88167591,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/2015_toy/inj_extract_toys_2015.csv,-10.915347425940046,-10.915347425940048,,,0.9971495865206387
2015,0.03,5000000,0,0.0,0.0,2084.0929125136627,2074.701142409388,2084.0929125136627,matched_refit_bonly,1.0,,818797199.9999993,1347963796.7708502,0.0015043442127557,0.04892806617657,resolution_scaled_local,1.0,8.0,0.04892806617657,0.3914245294125607,0.1383894695351874,0.1498141751156043,20.65948003648318,0.1383894695351874,1.0,0.1383894695351874,1.0,0.9800131788719496,1.0,0.0199868211280504,0.0199868211280504,572,106,466,28,2.25,2.25,default,full,fixed_hist,fixed,45196.59055437209,2096.2148635448098,21.56104860259519,21.56104860259519,0,0,True,-63725182.08802176,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/sdf/home/e/epeets/src/hps-gpr-main/outputs/funcform_toys/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_5,5,0.0,0.0,0.0,0.0,0.0,muhat_gt_test,True,-63725212.09887048,-63725214.91110736,-63725212.09887048,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/2015_toy/inj_extract_toys_2015.csv,21.56104860259519,21.56104860259519,,,1.0058164158413296
2015,0.03,6000000,0,0.0,0.0,2090.3000824566902,2113.706168922302,2090.3000824566902,matched_refit_bonly,1.0,,819162199.9999993,1348564686.448809,0.0015043442127557,0.04892806617657,resolution_scaled_local,1.0,8.0,0.04892806617657,0.3914245294125607,0.1383894695351874,0.1397912485876741,20.219118004721143,0.1383894695351874,1.0,0.1383894695351874,1.0,0.9800131788719496,1.0,0.0199868211280504,0.0199868211280504,572,106,466,28,2.25,2.25,default,full,fixed_hist,fixed,25790.24415944675,2097.598804922705,12.295127218284769,12.295127218284769,0,0,True,-63729933.87651512,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/sdf/home/e/epeets/src/hps-gpr-main/outputs/funcform_toys/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,0.0,0.0,0.0,0.0,0.0,muhat_gt_test,True,-63729935.586698994,-63729935.60440003,-63729935.586698994,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/2015_toy/inj_extract_toys_2015.csv,12.295127218284767,12.295127218284769,,,1.003491710366024
2015,0.03,7000000,0,0.0,0.0,2099.397086246135,2093.5948241734222,2099.397086246135,matched_refit_bonly,1.0,,818543799.9999993,1347546631.1697688,0.0015043442127557,0.04892806617657,resolution_scaled_local,1.0,8.0,0.04892806617657,0.3914245294125607,0.1383894695351874,0.1512660533217251,20.36784335396312,0.1383894695351874,1.0,0.1383894695351874,1.0,0.9800131788719496,1.0,0.0199868211280504,0.0199868211280504,572,106,466,28,2.25,2.25,default,full,fixed_hist,fixed,-13815.913000094451,2095.846686217992,-6.592043726741109,-6.592043726741109,0,0,True,-63706750.76202619,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/sdf/home/e/epeets/src/hps-gpr-main/outputs/funcform_toys/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_7,7,0.0,0.0,0.0,0.0,0.0,boundary,True,-63706756.74131832,-63706757.81278233,-63706756.74131832,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/2015_toy/inj_extract_toys_2015.csv,-6.592043726741107,-6.592043726741109,,,0.9983088477871085
2015,0.03,8000000,0,0.0,0.0,2080.2019610483385,2075.657549615473,2080.2019610483385,matched_refit_bonly,1.0,,818585599.9999993,1347615445.3849432,0.0015043442127557,0.04892806617657,resolution_scaled_local,1.0,8.0,0.04892806617657,0.3914245294125607,0.1383894695351874,0.153662354330759,20.347867450816405,0.1383894695351874,1.0,0.1383894695351874,1.0,0.9800131788719496,1.0,0.0199868211280504,0.0199868211280504,572,106,466,28,2.25,2.25,default,full,fixed_hist,fixed,56909.07086507776,2095.99003863682,27.151403306329648,27.151403306329648,0,0,True,-63716304.56792383,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/sdf/home/e/epeets/src/hps-gpr-main/outputs/funcform_toys/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_8,8,0.0,0.0,0.0,0.0,0.0,muhat_gt_test,True,-63716331.97376698,-63716332.55504745,-63716331.97376698,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/2015_toy/inj_extract_toys_2015.csv,27.151403306329648,27.151403306329648,,,1.007589684984493
2015,0.03,9000000,0,0.0,0.0,2115.4129667719603,2130.8640024656256,2115.4129667719603,matched_refit_bonly,1.0,,818354999.9999993,1347235814.8103206,0.0015043442127557,0.04892806617657,resolution_scaled_local,1.0,8.0,0.04892806617657,0.3914245294125607,0.1383894695351874,0.1409252795620132,20.64553350140974,0.1383894695351874,1.0,0.1383894695351874,1.0,0.9800131788719496,1.0,0.0199868211280504,0.0199868211280504,572,106,466,28,2.25,2.25,default,full,fixed_hist,fixed,-72980.62647881277,2095.072120496317,-34.834422053940486,-34.834422053940486,0,0,True,-63667694.26545402,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/sdf/home/e/epeets/src/hps-gpr-main/outputs/funcform_toys/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_9,9,0.0,0.0,0.0,0.0,0.0,boundary,True,-63667707.13308464,-63667707.69182367,-63667707.13308464,fixed_lslb1p0,"fixed bkg, lslb=1.0",fixed,1.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/2015_toy/inj_extract_toys_2015.csv,-34.83442205394049,-34.834422053940486,,,0.9903844560872279
