mass_GeV,mass_MeV,dataset_set,wide_support_eps2_obs_ee_channel,narrow_support_eps2_obs_ee_channel,N_eff_BR,wide_support_eps2_obs_minimal_visible,narrow_support_eps2_obs_minimal_visible,wide_over_narrow_observed_ratio_ee_channel,wide_over_narrow_observed_ratio_minimal_visible,wide_relative_change,wide_tightening_percent,source_wide_table,source_narrow_table,source_narrow_sha256,input_fraction_match_validated,ratio_interpretation
0.059999999999999998,60,2015+2016+2021,2.0899238528378958e-06,2.2610802404072379e-06,1,2.0899238528378958e-06,2.2610802404072379e-06,0.92430326685862529,0.92430326685862529,-0.075696733141374706,7.5696733141374706,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.060999999999999999,61,2015+2016+2021,2.2708076813837311e-06,2.4828475898129754e-06,1,2.2708076813837311e-06,2.4828475898129754e-06,0.91459809724155616,0.91459809724155616,-0.085401902758443837,8.5401902758443846,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.062,62,2015+2016+2021,2.7893494924608258e-06,3.1264452742675988e-06,1,2.7893494924608258e-06,3.1264452742675988e-06,0.89217921561549129,0.89217921561549129,-0.10782078438450871,10.782078438450871,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.063,63,2015+2016+2021,4.3064263084253157e-06,4.616833434457438e-06,1,4.3064263084253157e-06,4.616833434457438e-06,0.93276622810010457,0.93276622810010457,-0.067233771899895434,6.7233771899895434,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.064000000000000001,64,2015+2016+2021,6.3200552378080771e-06,6.4413305727069574e-06,1,6.3200552378080771e-06,6.4413305727069574e-06,0.98117231625826729,0.98117231625826729,-0.018827683741732715,1.8827683741732715,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.065000000000000002,65,2015+2016+2021,8.1233161752652413e-06,7.9781829102955478e-06,1,8.1233161752652413e-06,7.9781829102955478e-06,1.0181912681874472,1.0181912681874472,0.018191268187447207,-1.8191268187447207,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.066000000000000003,66,2015+2016+2021,7.9451269509285828e-06,7.6549588598111581e-06,1,7.9451269509285828e-06,7.6549588598111581e-06,1.0379058981806968,1.0379058981806968,0.037905898180696784,-3.7905898180696784,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.067000000000000004,67,2015+2016+2021,6.5804404757793441e-06,6.1002791730191451e-06,1,6.5804404757793441e-06,6.1002791730191451e-06,1.0787113653558511,1.0787113653558511,0.078711365355851104,-7.8711365355851104,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.068000000000000005,68,2015+2016+2021,4.5176880223661951e-06,3.9845256501633717e-06,1,4.5176880223661951e-06,3.9845256501633717e-06,1.1338082419373967,1.1338082419373967,0.13380824193739671,-13.38082419373967,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.069000000000000006,69,2015+2016+2021,2.368671502783929e-06,2.1080790433283914e-06,1,2.368671502783929e-06,2.1080790433283914e-06,1.1236160761050473,1.1236160761050473,0.12361607610504732,-12.361607610504732,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.070000000000000007,70,2015+2016+2021,1.6541936414516802e-06,1.5869886285097532e-06,1,1.6541936414516802e-06,1.5869886285097532e-06,1.0423475075590398,1.0423475075590398,0.042347507559039821,-4.2347507559039821,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.070999999999999994,71,2015+2016+2021,1.3741413840022653e-06,1.3239828246189989e-06,1,1.3741413840022653e-06,1.3239828246189989e-06,1.0378845997475084,1.0378845997475084,0.037884599747508352,-3.7884599747508352,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.071999999999999995,72,2015+2016+2021,1.2897068180641472e-06,1.2668326578764166e-06,1,1.2897068180641472e-06,1.2668326578764166e-06,1.0180561813318536,1.0180561813318536,0.018056181331853605,-1.8056181331853605,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.072999999999999995,73,2015+2016+2021,1.3250582601821028e-06,1.3106750990734318e-06,1,1.3250582601821028e-06,1.3106750990734318e-06,1.0109738569984574,1.0109738569984574,0.010973856998457432,-1.0973856998457432,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.073999999999999996,74,2015+2016+2021,1.4332034394236816e-06,1.4301880977079544e-06,1,1.4332034394236816e-06,1.4301880977079544e-06,1.0021083532442758,1.0021083532442758,0.002108353244275829,-0.2108353244275829,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.074999999999999997,75,2015+2016+2021,1.8128961930666809e-06,1.8479137966473585e-06,1,1.8128961930666809e-06,1.8479137966473585e-06,0.98105019636510671,0.98105019636510671,-0.018949803634893292,1.8949803634893292,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.075999999999999998,76,2015+2016+2021,2.8287904153334993e-06,3.0033015884643883e-06,1,2.8287904153334993e-06,3.0033015884643883e-06,0.94189355681055065,0.94189355681055065,-0.058106443189449353,5.8106443189449353,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.076999999999999999,77,2015+2016+2021,3.9522111648278285e-06,4.323080813242259e-06,1,3.9522111648278285e-06,4.323080813242259e-06,0.91421172436138598,0.91421172436138598,-0.08578827563861402,8.5788275638614024,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.078,78,2015+2016+2021,4.7099404215388243e-06,5.1539569781654227e-06,1,4.7099404215388243e-06,5.1539569781654227e-06,0.91384938630499624,0.91384938630499624,-0.086150613695003764,8.6150613695003759,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.079000000000000001,79,2015+2016+2021,4.9754254134860076e-06,5.4656144689815318e-06,1,4.9754254134860076e-06,5.4656144689815318e-06,0.91031400800816697,0.91031400800816697,-0.089685991991833025,8.9685991991833021,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.080000000000000002,80,2015+2016+2021,4.6342679712690335e-06,5.1094782015518834e-06,1,4.6342679712690335e-06,5.1094782015518834e-06,0.90699437172693764,0.90699437172693764,-0.093005628273062357,9.3005628273062353,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.081000000000000003,81,2015+2016+2021,4.1688913372411175e-06,5.3777437477682485e-06,1,4.1688913372411175e-06,5.3777437477682485e-06,0.77521197230180372,0.77521197230180372,-0.22478802769819628,22.478802769819627,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.082000000000000003,82,2015+2016+2021,3.2113172325038024e-06,3.7870658696149009e-06,1,3.2113172325038024e-06,3.7870658696149009e-06,0.84796973252286068,0.84796973252286068,-0.15203026747713932,15.203026747713933,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.083000000000000004,83,2015+2016+2021,2.1105109812006688e-06,2.2356313287838997e-06,1,2.1105109812006688e-06,2.2356313287838997e-06,0.94403355062514183,0.94403355062514183,-0.055966449374858174,5.5966449374858174,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.084000000000000005,84,2015+2016+2021,1.663504515096412e-06,1.6638399049197867e-06,1,1.663504515096412e-06,1.6638399049197867e-06,0.99979842422195608,0.99979842422195608,-0.00020157577804391646,0.020157577804391646,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.085000000000000006,85,2015+2016+2021,1.4223515433845358e-06,1.4671687182211645e-06,1,1.4223515433845358e-06,1.4671687182211645e-06,0.96945329171755634,0.96945329171755634,-0.030546708282443658,3.0546708282443658,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.085999999999999993,86,2015+2016+2021,1.3519138328439613e-06,1.3467818896523249e-06,1,1.3519138328439613e-06,1.3467818896523249e-06,1.0038105228701593,1.0038105228701593,0.0038105228701592608,-0.38105228701592608,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.086999999999999994,87,2015+2016+2021,1.3166132793772689e-06,1.2740597464239479e-06,1,1.3166132793772689e-06,1.2740597464239479e-06,1.0333999508835916,1.0333999508835916,0.0333999508835916,-3.33999508835916,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.087999999999999995,88,2015+2016+2021,1.3626388352229097e-06,1.3008057409711319e-06,1,1.3626388352229097e-06,1.3008057409711319e-06,1.0475344567634024,1.0475344567634024,0.0475344567634024,-4.75344567634024,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.088999999999999996,89,2015+2016+2021,1.4997570391807714e-06,1.4434808593774715e-06,1,1.4997570391807714e-06,1.4434808593774715e-06,1.0389864399224318,1.0389864399224318,0.038986439922431781,-3.8986439922431781,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.089999999999999997,90,2015+2016+2021,1.8354868973598211e-06,1.7056990092663912e-06,1,1.8354868973598211e-06,1.7056990092663912e-06,1.0760907331178264,1.0760907331178264,0.076090733117826437,-7.6090733117826437,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.090999999999999998,91,2016+2021,2.3811687404425e-06,2.2620286160849813e-06,1,2.3811687404425e-06,2.2620286160849813e-06,1.0526695920247557,1.0526695920247557,0.05266959202475574,-5.266959202475574,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.091999999999999998,92,2016+2021,2.7959684368227755e-06,2.6432398270066065e-06,1,2.7959684368227755e-06,2.6432398270066065e-06,1.0577808370832282,1.0577808370832282,0.057780837083228231,-5.7780837083228231,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.092999999999999999,93,2016+2021,2.8830521164989481e-06,2.728431618639646e-06,1,2.8830521164989481e-06,2.728431618639646e-06,1.0566701019013969,1.0566701019013969,0.056670101901396874,-5.6670101901396874,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.094,94,2016+2021,2.5906040409299173e-06,2.450647669778781e-06,1,2.5906040409299173e-06,2.450647669778781e-06,1.0571099521473726,1.0571099521473726,0.057109952147372578,-5.7109952147372578,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.095000000000000001,95,2016+2021,2.379141799225093e-06,2.2614217516211965e-06,1,2.379141799225093e-06,2.2614217516211965e-06,1.0520557686860064,1.0520557686860064,0.052055768686006365,-5.2055768686006365,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.096000000000000002,96,2016+2021,1.9556432102327191e-06,1.8810226470200988e-06,1,1.9556432102327191e-06,1.8810226470200988e-06,1.0396702098886654,1.0396702098886654,0.039670209888665431,-3.9670209888665431,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.097000000000000003,97,2016+2021,1.7146194149835259e-06,1.6765577988183812e-06,1,1.7146194149835259e-06,1.6765577988183812e-06,1.0227022391903042,1.0227022391903042,0.02270223919030423,-2.270223919030423,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.098000000000000004,98,2016+2021,1.663086249789227e-06,1.6406727353030507e-06,1,1.663086249789227e-06,1.6406727353030507e-06,1.0136611732516152,1.0136611732516152,0.0136611732516152,-1.36611732516152,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.099000000000000005,99,2016+2021,1.8034105101943256e-06,1.7860194926825892e-06,1,1.8034105101943256e-06,1.7860194926825892e-06,1.0097373055462096,1.0097373055462096,0.0097373055462095515,-0.97373055462095515,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.10000000000000001,100,2016+2021,1.9421012186263783e-06,1.9526585096850232e-06,1,1.9421012186263783e-06,1.9526585096850232e-06,0.99459337564336947,0.99459337564336947,-0.0054066243566305294,0.54066243566305294,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.10100000000000001,101,2016+2021,2.2106428550224868e-06,2.2474904030385664e-06,1,2.2106428550224868e-06,2.2474904030385664e-06,0.98360502542468597,0.98360502542468597,-0.016394974575314025,1.6394974575314025,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.10199999999999999,102,2016+2021,2.3296668078831795e-06,2.3914873161835334e-06,1,2.3296668078831795e-06,2.3914873161835334e-06,0.97414976534393227,0.97414976534393227,-0.025850234656067728,2.5850234656067728,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.10299999999999999,103,2016+2021,2.5359288545838928e-06,2.6278789174119972e-06,1,2.5359288545838928e-06,2.6278789174119972e-06,0.96500977947695588,0.96500977947695588,-0.034990220523044124,3.4990220523044124,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.104,104,2016+2021,2.7031954716037058e-06,2.8127025495921849e-06,1,2.7031954716037058e-06,2.8127025495921849e-06,0.96106695391435659,0.96106695391435659,-0.038933046085643408,3.8933046085643408,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.105,105,2016+2021,2.6859917934042443e-06,2.8096340799008037e-06,1,2.6859917934042443e-06,2.8096340799008037e-06,0.95599345573822037,0.95599345573822037,-0.044006544261779634,4.4006544261779634,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.106,106,2016+2021,2.5520090632994548e-06,2.6765792600776251e-06,1,2.5520090632994548e-06,2.6765792600776251e-06,0.95345917879728415,0.95345917879728415,-0.046540821202715854,4.6540821202715854,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
0.107,107,2016+2021,2.3753295413781259e-06,2.4922326494463438e-06,1,2.3753295413781259e-06,2.4922326494463438e-06,0.95309301958860537,0.95309301958860537,-0.046906980411394628,4.6906980411394628,study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/derived/combined_bands300_reviewed.csv,study_results/finalist_k15_2021_10pct_combined100toy_20260803/derived/combined_bands100_reviewed.csv,1ac0adc3b2ccacc28798a50ac82909d5a894f00ad0bbac05aaf08dd778246619,True,wide-support observed epsilon2 divided by otherwise-matched narrow-support finalist observed epsilon2
