mass_GeV,mass_MeV,dataset_set,dataset,band_lml,reviewed_lml,delta_lml,band_ls_opt,reviewed_ls_opt,delta_ls_opt,band_const_opt,reviewed_const_opt,delta_const_opt,band_sigma_val,reviewed_sigma_val,delta_sigma_val,band_integral_density,reviewed_integral_density,delta_integral_density,band_state_sha256,coordinate_closure_pass,lml_closure_pass,metadata_json_closure_pass,fixed_reviewed_state_closure_pass,reviewed_selected_attempt,reviewed_row_source,review_status,branch_multiplicity,interpolated
0.066000000000000003,66,2015+2016+2021,2021,1652.4780950044935,1652.4780967636707,-1.7591771666047862e-06,0.31682366635362452,0.31682366635362452,0,67.579088246067286,67.579088246067286,0,0.0021315715000000002,0.0021315714999999001,1.0018028073766061e-16,1607531440.5617692,1607531440.5617692,0,3e1332a932784c52a38d73acbf3c753834f35dcb778a5a6b0f7d518f5e6c1a10,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.067000000000000004,67,2015+2016+2021,2015,1007.0712904560534,1007.0712905992716,-1.4321824437502073e-07,0.35186923720847568,0.35186923720847568,0,48.376278263624855,48.376278263624855,0,0.0034734503157867001,0.0034734503157867001,0,42337863.641424,42337863.641424,0,b913a5a250e55fee36a822e73b359a794dcafc1a971000115afb165a12f88177,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.067000000000000004,67,2015+2016+2021,2016,2243.1210994847456,2243.1211001038446,-6.1909895521239378e-07,0.32073785740063337,0.32073785740063337,0,35.696479512330512,35.696479512330512,0,0.0027407539156900002,0.0027407539156899001,1.0018028073766061e-16,1342062244.3715439,1342062244.3715439,0,b10e22b1332b9c4ffaa2b41424218ef09bf762618af71fd9aaf4501d78f19ec0,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.067000000000000004,67,2015+2016+2021,2021,1646.9506840600036,1646.9506838453135,2.1469008970598225e-07,0.31206715103842431,0.31206715103842431,0,61.72821198910988,61.72821198910988,0,0.0021416178750000001,0.0021416178750000001,0,1652683428.7291,1652683428.7291,0,c06007e5f88070042f711ce09fe76cc2f073a0334ab125b7d1c7c7e1f13b65ac,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.068000000000000005,68,2015+2016+2021,2015,1007.7143398186554,1007.7143398186554,0,0.3488080391654329,0.3488080391654329,0,48.46290888223033,48.46290888223033,0,0.0035266693996524002,0.0035266693996523,1.0018028073766061e-16,37899955.476686701,37899955.476686701,0,3e4e93bc1df447f369f1a5b26a144c4ef6b4b5580d1708fdc4402c9ee7fb1a79,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.068000000000000005,68,2015+2016+2021,2016,2244.5309884373019,2244.5309890818612,-6.4455934989382513e-07,0.32047562722252088,0.32047562722252088,0,35.634631836042196,35.634631836042196,0,0.0027793405926399999,0.0027793405926399002,9.9746599868666408e-17,1323365139.4716449,1323365139.4716449,0,a67b937bfc19b189d1270785faa82d8852912d0e771619a29c121fbb96493745,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.068000000000000005,68,2015+2016+2021,2021,1648.6595077414183,1648.6595084582216,-7.1680324253975414e-07,0.31048709521109391,0.31048709521109391,0,59.022113715068755,59.022113715068755,0,0.0021518359999999999,0.0021518359999999001,9.9746599868666408e-17,1692047220.3328238,1692047220.3328238,0,ce98206e958c861e64ed912c6215f0bab9c93d83c91af1183d234c8665a23a6c,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.069000000000000006,69,2015+2016+2021,2015,1012.3137051780927,1012.313705330096,-1.5200328107312089e-07,0.34718146403009242,0.34718146403009242,0,48.559386817586415,48.559386817586415,0,0.0035798884835180999,0.0035798884835180002,9.9746599868666408e-17,33961895.389469631,33961895.389469631,0,b7c5edc9ba64f18410bb8dcedf549da3692750782ce5a743110fc07ef0826d37,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.069000000000000006,69,2015+2016+2021,2016,2246.144188841401,2246.1441899182282,-1.0768271749839187e-06,0.32025077897997878,0.32025077897997878,0,35.675093524082001,35.675093524082001,0,0.0028181946956900008,0.00281819469569,8.6736173798840355e-19,1303173663.8065791,1303173663.8065791,0,8eea96512776e8b633bf5bcf27530ff63cd2c34f5999be4f992e99768d2a1a16,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.069000000000000006,69,2015+2016+2021,2021,1655.6329192289697,1655.6329192289695,2.2737367544323206e-13,0.31046299409004702,0.31046299409004702,0,57.855984387035249,57.855984387035249,0,0.0021622258750000002,0.0021622258749999001,1.0018028073766061e-16,1726294256.5435472,1726294256.5435472,0,3c5f124c769d7d05d4be17e2e8e82ee3520470271c0ec012cd3b9a3eec20cd84,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.070000000000000007,70,2015+2016+2021,2015,1002.2069166853657,1002.2069166853656,1.1368683772161603e-13,0.35192291874329651,0.35192291874329651,0,51.096447388802574,51.096447388802574,0,0.0036331075673838001,0.0036331075673838001,0,30474118.940353226,30474118.940353222,3.7252902984619141e-09,87bb480a3a3547288571074b68e3d7cff8492e7355ea0c1d6079b07d1dc39590,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.070000000000000007,70,2015+2016+2021,2016,2239.8780383333633,2239.8780383333633,0,0.32006200708231702,0.32006200708231702,0,35.57753303682663,35.57753303682663,0,0.0028573189000000009,0.0028573189000000001,8.6736173798840355e-19,1281324349.4902616,1281324349.4902616,0,3d8143455f5b5f44b41261e61aa10526f6b07ecfe10573a72a72bf16998db790,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.070000000000000007,70,2015+2016+2021,2021,1647.7225528629917,1647.7225543067591,-1.4437673598877154e-06,0.30853244645333328,0.30853244645333328,0,55.259784189827855,55.259784189827855,0,0.0021727875000000004,0.0021727875,4.3368086899420177e-19,1755269415.8265586,1755269415.8265586,0,46966dc761fb985a7b8a6250f35b860bf31f788af9091471f6da86fa8d6164f9,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.070999999999999994,71,2015+2016+2021,2015,1007.2005546350747,1007.2005546350748,-1.1368683772161603e-13,0.3516234666380525,0.3516234666380525,0,50.863932648060938,50.863932648060938,0,0.0036863266512494994,0.0036863266512494001,9.9312918999672206e-17,27331018.393590622,27331018.393590625,-3.7252902984619141e-09,8e1ef54b5007c437ad6cd891fdf5fa8037ecf210638b2e7971cb7476df050767,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.070999999999999994,71,2015+2016+2021,2016,2236.1612342378539,2236.16123437534,-1.3748604033025913e-07,0.31990805018259377,0.31990805018259377,0,35.480031038354255,35.480031038354255,0,0.00289671561409,0.00289671561409,0,1258042084.3628342,1258042084.3628342,0,1ad4bb623cccb0763dc07a1f22f2bd0f4ac4735a8e94893dce365580593a57b0,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.070999999999999994,71,2015+2016+2021,2021,1655.8592876824898,1655.8592899057896,-2.2232998162508011e-06,0.31061036988707502,0.31061036988707502,0,55.804900565957581,55.804900565957581,0,0.002183520875,0.002183520875,0,1780011874.6826298,1780011874.6826298,0,a9ad79e06a4aa7736d46d4506fbe5ade5b18911a4fb8408a19504c9b841eb4d0,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.071999999999999995,72,2015+2016+2021,2015,1006.9839612289946,1006.9839612289946,0,0.3540027081088763,0.3540027081088763,0,51.49274352623172,51.49274352623172,0,0.0037395457351151996,0.0037395457351150001,1.9949319973733282e-16,24533534.784259193,24533534.784259193,0,f51f9fd0ef720f6525508ebbb80f71034fd21c6eddb66c0940d43306294ea2b9,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.071999999999999995,72,2015+2016+2021,2016,2236.6578237800763,2236.6578237800763,0,0.31978768812296821,0.31978768812296821,0,35.621381487535594,35.621381487535594,0,0.00293638697984,0.00293638697984,0,1234067778.3365581,1234067778.3365581,0,94bf42bba2bc236ed4288794c376159f65d0fc7e27689a78d90541387aeb6cd4,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.071999999999999995,72,2015+2016+2021,2021,1650.1191857689612,1650.119188338899,-2.5699378056742717e-06,0.31115059048763422,0.31115059048763422,0,55.480800082681469,55.480800082681469,0,0.0021944260000000002,0.0021944260000000002,0,1800267819.0181777,1800267819.0181775,2.384185791015625e-07,623bd93aad7372d8b9df6af805219ec07ad69083b59e4669734e1e35df7aea8e,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.072999999999999995,73,2015+2016+2021,2015,1011.3711490654426,1011.3711493189128,-2.5347014798171585e-07,0.35343031484003401,0.35343031484003401,0,50.923521443037792,50.923521443037792,0,0.0037927648189808997,0.0037927648189808,9.9746599868666408e-17,22008961.537844464,22008961.537844464,0,dde06438e77e8a97417088f6f82fb9a987a1c8e619863ae4abe6ed4c02a900bc,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.072999999999999995,73,2015+2016+2021,2016,2224.9348600319991,2224.9348600319991,0,0.319699739131174,0.319699739131174,0,35.823825878937036,35.823825878937036,0,0.0029763348724900001,0.0029763348724900001,0,1208915214.8327818,1208915214.8327818,0,bd86730205be1f77a2975b6c0c982f27538cab7d3c1123b71bcb51fd69c08033,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.072999999999999995,73,2015+2016+2021,2021,1645.9622709326452,1645.9622714414795,-5.0883431867987383e-07,0.31010738125064308,0.31010738125064308,0,57.119655627789363,57.119655627789363,0,0.0022055028750000002,0.0022055028750000002,0,1816703818.5063844,1816703818.5063844,0,baaf89e9cbb7140a36e1421205f948cecba663d2a66bc3501870567f0e9a6ed0,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.073999999999999996,74,2015+2016+2021,2015,1007.5994814247754,1007.5994814247754,0,0.35318966766112192,0.35318966766112192,0,51.378773091831931,51.378773091831931,0,0.0038459839028465994,0.0038459839028465001,9.9312918999672206e-17,19779010.383887347,19779010.383887347,0,807587e64df8fbd5856fdcba7206fe6f7e5a708f69c04946e5b6c86c524c3f91,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.073999999999999996,74,2015+2016+2021,2016,2226.0197976005165,2226.0197979360787,-3.3556216294527985e-07,0.31964305724431691,0.31964305724431691,0,35.501371433516837,35.501371433516837,0,0.0030165609006399998,0.0030165609006399001,9.9746599868666408e-17,1182719185.7997746,1182719185.7997746,0,8482383f614baf308783bc285c97efd8ad3b9e272a44316ec14837711d7dec59,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.073999999999999996,74,2015+2016+2021,2021,1647.787881208744,1647.787881208744,0,0.31232901629211302,0.31232901629211302,0,59.623690462048607,59.623690462048607,0,0.0022167515,0.0022167515,0,1829474701.9884825,1829474701.9884825,0,a8cb5c47f00cc2603cf9d62107779019ffba406540df27ffb720a884ebe75e30,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.074999999999999997,75,2015+2016+2021,2015,1012.672336439686,1012.6723369022512,-4.6256525365606649e-07,0.3551045472336104,0.3551045472336104,0,50.280927144642881,50.280927144642881,0,0.0038992029867122996,0.0038992029867121001,1.9949319973733282e-16,17780421.159552719,17780421.159552719,0,c61c4140b8d31f96fe89ce10733162cfb6cdfb80ab51e559014b6c22f2defbbb,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.074999999999999997,75,2015+2016+2021,2016,2218.1499881278651,2218.1499881460895,-1.8224454834125936e-08,0.31961652993880202,0.31961652993880202,0,35.441169463310132,35.441169463310132,0,0.0030570664062500004,0.00305706640625,4.3368086899420177e-19,1155628378.9572015,1155628378.9572015,0,92789f3c93f3acb9daa775fe20582572db5f38d8abddb52893f3b12c1b48a228,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,2,False
0.074999999999999997,75,2015+2016+2021,2021,1644.4407859998876,1644.4407859998876,0,0.30753547238395201,0.30753547238395201,0,57.06836921683275,57.06836921683275,0,0.0022281718750000001,0.0022281718750000001,0,1838368958.6354597,1838368958.6354597,0,a941daa940b45ffb6c6641857e657996456549e96cef5c26628ee095f3ccd67b,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.075999999999999998,76,2015+2016+2021,2015,1009.5501462142213,1009.5501462142212,1.1368683772161603e-13,0.35472552412765512,0.35472552412765512,0,49.315700805103425,49.315700805103425,0,0.0039524220705779997,0.0039524220705779,9.9746599868666408e-17,16003052.17205417,16003052.17205417,0,4c5949c9beb50b50e3981220a461539707b5434963aec451dfc337a3b61f6144,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.075999999999999998,76,2015+2016+2021,2016,2218.0537109225475,2218.0537109225475,0,0.3196190759474824,0.3196190759474824,0,35.644809923294993,35.644809923294993,0,0.00309785246464,0.00309785246464,0,1127898291.2724929,1127898291.2724929,0,333b0d337562314ea90da69051465a24fcb910089c4a1e9882bdd4c69a7e9d73,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.075999999999999998,76,2015+2016+2021,2021,1643.2713263922444,1643.2713263922444,0,0.3026495298653013,0.3026495298653013,0,53.285772846684495,53.285772846684495,0,0.002239764,0.002239764,0,1844398591.748667,1844398591.748667,0,102801f6a1018e132656e7c6ca42d24853ec312450f53931e8beb15761f47c41,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.076999999999999999,77,2015+2016+2021,2015,1016.9331436989341,1016.933143698934,1.1368683772161603e-13,0.3516356425616442,0.3516356425616442,0,48.019080540943186,48.019080540943186,0,0.0040056411544436999,0.0040056411544436002,9.9746599868666408e-17,14413574.080228267,14413574.080228267,0,9836da65d7797d52fb934a2aa65709a6b4c67fcb7ca5027140e194f3d48be1d0,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.076999999999999999,77,2015+2016+2021,2016,2217.5588318409491,2217.5588333658025,-1.5248533600242808e-06,0.3196496432469047,0.3196496432469047,0,36.333137710718461,36.333137710718461,0,0.0031389198844899999,0.0031389198844899002,9.9746599868666408e-17,1099488311.8040116,1099488311.8040116,0,5fd795fb327b3c1b8b4cc0fbf06ac5fd7e5aeb541511015c947cf9ef4703dd3a,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.076999999999999999,77,2015+2016+2021,2021,1644.5699817258821,1644.5699831240142,-1.3981320989842061e-06,0.29924756169389177,0.29924756169389177,0,50.682951961147182,50.682951961147182,0,0.0022515278750000001,0.0022515278750000001,0,1847461207.5520144,1847461207.5520144,0,07fb71d4aa2e3e9809f58e3a2d6c410cdfcf858d60ac2ec333367aa4fd3111d2,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.078,78,2015+2016+2021,2015,1018.0023272307077,1018.0023272307076,1.1368683772161603e-13,0.3505359791679058,0.3505359791679058,0,47.74489940193785,47.74489940193785,0,0.0040588602383094001,0.0040588602383094001,0,13018068.842261037,13018068.842261037,0,78e31ec888b0b596a9d4ee2afb334e9dc7583a97f0130d76385d7b748ea3190e,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.078,78,2015+2016+2021,2016,2206.7292095275088,2206.7292095275088,0,0.3197072071995421,0.3197072071995421,0,36.74896994171965,36.74896994171965,0,0.0031802692078400003,0.0031802692078399001,1.0018028073766061e-16,1070693988.918664,1070693988.918664,0,3e47f460f84760b4685dbc69cb64838d8eca88fe62dc989a982d98252e73c89b,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.078,78,2015+2016+2021,2021,1645.1362723518498,1645.1362731293505,-7.7750064519932494e-07,0.29957453965962688,0.29957453965962688,0,50.447959420058403,50.447959420058403,0,0.0022634635,0.0022634635,0,1847769944.3645077,1847769944.3645077,0,1bea3a8090227a00703f46cdbc8066728bd7f64d9578388b8fb4c7786a7a0ba2,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.079000000000000001,79,2015+2016+2021,2015,1020.9025955781491,1020.9025957708748,-1.9272567897132831e-07,0.34990246316182377,0.34990246316182377,0,47.621346272972879,47.621346272972879,0,0.0041120793221751002,0.0041120793221751002,0,11752408.010855107,11752408.010855108,-1.862645149230957e-09,4f88b374e563705f5471a09a9f707f947a4b1570ae67ea7a4c90351541759a1b,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.079000000000000001,79,2015+2016+2021,2016,2207.3373354529144,2207.3373360614082,-6.0849379224237055e-07,0.3197907688371231,0.3197907688371231,0,35.988180026727967,35.988180026727967,0,0.0032219007100900005,0.00322190071009,4.3368086899420177e-19,1041422418.9978549,1041422418.9978548,1.1920928955078125e-07,9f2738b8f70503b6d7b8f9f1f43d0efac275fefed6d96c1751d43bac737c3225,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.079000000000000001,79,2015+2016+2021,2021,1639.4147498909076,1639.4147498909076,0,0.30005071682675571,0.30005071682675571,0,50.496851894789557,50.496851894789557,0,0.0022755708750000002,0.0022755708750000002,0,1845689661.7151535,1845689661.7151537,-2.384185791015625e-07,e650abd6edcd66f6d0690f719b5f696f589ec5767919517108cd60cb00eed5f6,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,2,False
0.080000000000000002,80,2015+2016+2021,2015,1023.8824386641301,1023.8824389163024,-2.5217229904228589e-07,0.34930021401033978,0.34930021401033978,0,49.210749580222831,49.210749580222831,0,0.0041652984060407995,0.0041652984060406,1.9949319973733282e-16,10629752.650853964,10629752.650853964,0,ec37f0db4fab6399c6e30d854e194b9b2dfad72aed0748103cb8a799e067830d,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.080000000000000002,80,2015+2016+2021,2016,2209.7022546760645,2209.7022549147664,-2.3870188670116477e-07,0.319899353272806,0.319899353272806,0,35.683602366295283,35.683602366295283,0,0.0032638144000000009,0.0032638144,8.6736173798840355e-19,1012059928.3610625,1012059928.3610624,1.1920928955078125e-07,84b0db1c08b0146670d38dc48464c8acebd98e1bbfb356d0ead5fde278800b64,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.080000000000000002,80,2015+2016+2021,2021,1642.3067032980832,1642.3067046994358,-1.401352619723184e-06,0.30374677402947858,0.30374677402947858,0,53.295849448021066,53.295849448021066,0,0.0022878500000000001,0.0022878500000000001,0,1840971776.2432175,1840971776.2432177,-2.384185791015625e-07,b1921eed8ad414f649427e474ce16658755b70b28776dff8099974540fd5b632,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.081000000000000003,81,2015+2016+2021,2015,1023.7923201950655,1023.7923201950656,-1.1368683772161603e-13,0.3512566923517132,0.3512566923517132,0,51.723658443550029,51.723658443550029,0,0.0042185174899064997,0.0042185174899063999,9.9746599868666408e-17,9607107.9908582401,9607107.9908582401,0,b36ae82091d931babcbdd19f53f7aafadc08e19497e4f6fd0115881cfe76a811,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.081000000000000003,81,2015+2016+2021,2016,2203.5345629084231,2203.5345629084231,0,0.32003200823108813,0.32003200823108813,0,35.599315036163382,35.599315036163382,0,0.0033060100196900003,0.0033060100196899002,1.0018028073766061e-16,982203778.11923134,982203778.11923122,1.1920928955078125e-07,897591f1337384d6a84aa925cdf7fd3cd0f31692c5f01a77d9f616fc86773d0e,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.081000000000000003,81,2015+2016+2021,2021,1637.0959622149464,1637.0959628026203,-5.8767386690306012e-07,0.30508947284676802,0.30508947284676802,0,53.816702632437647,53.816702632437647,0,0.0023003008750000003,0.0023003008749999001,1.0018028073766061e-16,1834117166.8439004,1834117166.8439004,0,c0a5f710de4c69c923ddf92fab72de00484ea935a4c97cc0dc84ce4dff8d2db7,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.082000000000000003,82,2015+2016+2021,2015,1024.7561149348057,1024.7561149348055,2.2737367544323206e-13,0.35222057025793202,0.35222057025793202,0,52.614812091914679,52.614812091914679,0,0.0042717365737721998,0.0042717365737721001,9.9746599868666408e-17,8679181.0448943581,8679181.0448943581,0,cd384a23cf950d9061b3a75cda258e5fd3a64cb396f0d26c3b3572c5c9c069db,True,True,True,True,attempt_03,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.082000000000000003,82,2015+2016+2021,2016,2202.7897979479139,2202.7897979479139,0,0.3201878026852753,0.3201878026852753,0,35.720043228715653,35.720043228715653,0,0.0033484870446400007,0.0033484870446399001,1.0061396160665481e-16,952011335.40213084,952011335.40213084,0,34d80eeaf4ec9b9305e0a1b36ef7eaa146b085c77bb95c297044a2f6b9d576c7,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,2,False
0.082000000000000003,82,2015+2016+2021,2021,1633.7383623848425,1633.7383623848425,0,0.306652886368383,0.306652886368383,0,56.092229897293649,56.092229897293649,0,0.0023129235000000003,0.0023129234999999001,1.0018028073766061e-16,1825600864.2651041,1825600864.2651041,0,54cf64aa5a5753f5780ed261b37bb79f81c6912dcf22940f12e36461e58848a0,True,True,True,True,attempt_01,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.083000000000000004,83,2015+2016+2021,2015,1022.5682628805557,1022.5682629628052,-8.2249471233808435e-08,0.35319075082751078,0.35319075082751078,0,53.19591730361843,53.19591730361843,0,0.0043249556576379,0.0043249556576379,0,7833089.0709739579,7833089.0709739588,-9.3132257461547852e-10,0e0622b42c18e55f60abba6ec2bb8f89d34d7bffaa8a1d7c0f19a6b22fcc0eea,True,True,True,True,attempt_02,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
