scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
2021_1pct_x10,18,0.05,50,15,0,2203647683,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1629.802465874381,0.4124412643026703,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.545961875410352,1.1,15.0,0.7030641250273568,9.587238068554866,0.025525040969157656,81.36744342592684,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,5aa8632b2662da5f7ca376318743a5d0c13c044b06ff734325a98bed24f06671,True,-0.016438672164910607,-8.879119660828587e-08,3,1,True,False,2
2021_1pct_x10,18,0.05,50,20,0,2203647683,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1629.8024659419045,0.4124315209163076,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.545712740830446,1.1,20.0,0.5272856370415222,9.587011582573131,0.025524305103088354,81.33306462050687,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,5aa8632b2662da5f7ca376318743a5d0c13c044b06ff734325a98bed24f06671,True,-0.022436954918543733,-1.211897689469378e-07,3,1,True,False,2
2021_1pct_x10,18,0.05,50,25,0,2203647683,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1629.8024657859062,0.4124457192924609,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.546075787757523,1.1,25.0,0.42184303151030095,9.587341625234112,0.025525377433193577,81.382643003726,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,5aa8632b2662da5f7ca376318743a5d0c13c044b06ff734325a98bed24f06671,True,-0.014649106012592186,-7.912527931124781e-08,3,0,True,True,2
2021_1pct_x10,18,0.05,50,15,1,701348440,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1629.802466528127,0.41244132949094137,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.545963542248957,1.1,15.0,0.7030642361499305,9.587239583862688,0.025525045892504664,81.36736569075917,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,5aa8632b2662da5f7ca376318743a5d0c13c044b06ff734325a98bed24f06671,True,-0.0217908988317339,-1.1770057076601065e-07,3,1,True,True,2
2021_1pct_x10,18,0.05,50,20,1,701348440,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1629.8024660813746,0.4124333942847666,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.545760642129508,1.1,20.0,0.5272880321064755,9.587055129208643,0.025524446588071948,81.3485034585635,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,5aa8632b2662da5f7ca376318743a5d0c13c044b06ff734325a98bed24f06671,True,-0.014118602358806515,-7.625816214389459e-08,3,1,True,True,2
2021_1pct_x10,18,0.05,50,25,1,701348440,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1629.802465669338,0.412439303866072,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.54591174781301,1.1,25.0,0.4218364699125204,9.587192498011827,0.025524892907248388,81.36069629045657,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,5aa8632b2662da5f7ca376318743a5d0c13c044b06ff734325a98bed24f06671,True,-0.018648856858245768,-1.0072911232317634e-07,3,0,True,False,2
2021_1pct_x10,18,0.05,50,15,2,1451683758,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1627.5552110722313,0.5227375127834608,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,13.366193826366654,1.1,15.0,0.8910795884244437,12.151085296696959,0.03433192650923613,216.70415951969227,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,5aa8632b2662da5f7ca376318743a5d0c13c044b06ff734325a98bed24f06671,True,-0.04012107103018281,-3.4653028250661515e-07,3,1,False,False,2
2021_1pct_x10,18,0.05,50,20,2,1451683758,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1627.5552181602845,0.5227413346714601,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,13.366291550548548,1.1,20.0,0.6683145775274274,12.151174136862316,0.03433224881702993,216.67578171924,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,5aa8632b2662da5f7ca376318743a5d0c13c044b06ff734325a98bed24f06671,True,-0.03566185621575986,-3.080241112161903e-07,3,1,False,False,2
2021_1pct_x10,18,0.05,50,25,2,1451683758,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1599.521456284055,0.8261615999338295,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,21.124629104609642,1.1,25.0,0.8449851641843856,19.204208276917853,0.06422664689794373,530.8598131609117,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,5aa8632b2662da5f7ca376318743a5d0c13c044b06ff734325a98bed24f06671,True,-0.23018594255898994,-2.9209398054698807e-06,3,0,False,False,2
2021_1pct_x10,18,0.07,70,15,0,1151941272,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1608.509583082838,0.4035326578620413,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,13.201221001534908,1.1,15.0,0.8800814001023272,12.00111000139537,0.03479728865203737,92.92128341180906,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,0,,400,40,360,0.04,0.3,0.0006250000000000006,fcd8af21f175f754429641b893a92fa4dc63f398b4be7fdf407c9b116ffebf27,True,-0.35475238446401547,-1.5941400178153634e-06,3,2,True,False,3
