scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates,study_id,selected_attempt,n_attempts,top_branch_replicates,optimizer_gate_status,truth_model,support_preserved_40_300,common_seeds_across_factors,factor_selection_performed
2021_10pct,2,0.05,50,15,2,1949123284,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1683.7059192011554,0.5068253654280104,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,12.959326439685032,1.1,15.0,0.8639550959790021,11.78120585425912,0.03300064433644436,147.67592854892874,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,e8c9960478dd903e97126b01c8c8da781654bef5b46cbf1fa08c2674ccb8a18c,True,-0.03435176874618303,-2.5402747014676343e-07,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,2,0.05,50,20,0,831823295,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1683.7059183030335,0.5068275407695376,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,12.959382062317387,1.1,20.0,0.6479691031158693,11.781256420288534,0.03300082489138916,147.67727448612158,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,e8c9960478dd903e97126b01c8c8da781654bef5b46cbf1fa08c2674ccb8a18c,True,-0.03471994588901164,-2.567521351170955e-07,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,2,0.05,50,25,2,1949123284,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1683.7059173124542,0.5068253781297151,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,12.959326764462656,1.1,25.0,0.5183730705785062,11.781206149511505,0.03300064539069404,147.67605259603448,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,e8c9960478dd903e97126b01c8c8da781654bef5b46cbf1fa08c2674ccb8a18c,True,-0.043487597543789766,-3.215859208806201e-07,3,2,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,2,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,2,0.07,70,15,1,810769003,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1653.2417202711306,0.4585174255644109,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,15.0,1.1,15.0,1.0,13.636363636363637,0.04072090522212155,101.67220520670804,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4585174255644109. Increasing the bound and calling fit again may find a better value.",400,40,360,0.04,0.3,0.0006250000000000006,7922f1c2f1502d975acb1bc8b1c944c2cc9b35756f74407e1e893ca0baa91e7f,True,-0.43021221111310687,-2.1537371444496295e-06,3,1,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,1,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,2,0.07,70,20,1,810769003,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1654.4892304461307,0.5121487705161766,0.0336246112080568,0.6113565674192145,0.14337582393473194,0.030567828370960726,16.754502946722745,1.1,20.0,0.8377251473361372,15.231366315202495,0.04682113595775595,201.06654199177132,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,7922f1c2f1502d975acb1bc8b1c944c2cc9b35756f74407e1e893ca0baa91e7f,True,-0.6582150376335356,-3.871324721367986e-06,3,1,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,1,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,2,0.07,70,25,0,999616157,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1654.4892308659453,0.5121487910574778,0.0336246112080568,0.7641957092740181,0.160299044324051,0.030567828370960726,16.754503618713603,1.1,25.0,0.670180144748544,15.231366926103274,0.04682113835741411,201.09979984095384,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,0,,400,40,360,0.04,0.3,0.0006250000000000006,7922f1c2f1502d975acb1bc8b1c944c2cc9b35756f74407e1e893ca0baa91e7f,True,-0.5818711121669715,-3.4222688899218793e-06,3,0,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,2,0.09,90,15,1,3805205768,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1639.9774953168148,0.39802022814265037,0.02918815006379436,0.39802022814265037,0.10778438730842861,0.02653468187617669,15.0,1.1,15.0,1.0,13.636363636363635,0.043998673208517164,64.68788375297672,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.",398,71,327,0.04,0.3,0.0006250000000000006,5f6ba8d968cdc7db63fad9451c9dc719543d972d153e646615eb47d3afadc015,True,-0.379662942953137,-2.773011669373023e-06,3,1,True,True,2,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,1,3,2,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,2,0.09,90,20,0,9194109,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1640.7542642452636,0.5034224553088565,0.02918815006379436,0.5306936375235338,0.12445869005392028,0.02653468187617669,18.972243860245342,1.1,20.0,0.9486121930122671,17.247494418404855,0.05889362512429777,219.7349826404944,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,5f6ba8d968cdc7db63fad9451c9dc719543d972d153e646615eb47d3afadc015,True,-0.8352381852063953,-8.12395882115125e-06,3,0,True,True,2,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,0,3,2,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,2,0.09,90,25,1,3805205768,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1640.7542608843441,0.5034512662986634,0.02918815006379436,0.6633670469044173,0.13914904567557138,0.02653468187617669,18.973329646385206,1.1,25.0,0.7589331858554083,17.248481496713822,0.05889791495881043,219.8010888644862,1e-08,1e+18,1.0,18,0.084554803125,0.095445196875,0.0024200875,0.04,0.3,False,False,False,False,False,False,0,,398,71,327,0.04,0.3,0.0006250000000000006,5f6ba8d968cdc7db63fad9451c9dc719543d972d153e646615eb47d3afadc015,True,-1.0387203871967166,-1.010377394393123e-05,3,1,True,True,2,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,1,3,2,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
2021_10pct,2,0.11,110,15,1,3718863851,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1639.8874729467825,0.36853818773546987,0.027026133767267792,0.36853818773546987,0.09980061302459649,0.02456921251569799,15.0,1.1,15.0,1.0,13.636363636363635,0.04901818289751632,44.02107921101721,1e-08,1e+18,1.0,20,0.103843803125,0.116156196875,0.0027360875000000005,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.36853818773546987. Increasing the bound and calling fit again may find a better value.,396,102,294,0.04,0.3,0.0006250000000000006,f00de9349eb14a9f96ef33af843c9539f4de2f315fd4e486be161ee9782f27e3,True,-0.09240767682839822,-1.1714189616907954e-06,3,1,True,True,3,v4p8p2_2021_rigid_ggt26_scaled1pct_20toy_20260813,1,3,3,maximum_lml_reproduced,rigid_ggt26_scaled1pct,True,True,False
