ensemble,mass_MeV,strength_sigma,method,n,Atrue,mean_Ahat,std_Ahat,mean_sigma_A,pull_mean,pull_std,mean_r,std_r,exclusion_count,exclusion_fraction,exclusion_low,exclusion_high,false_positive_count,false_positive_fraction,false_positive_low,false_positive_high,kappa_reference,mean_signal_response
known_background,182,0,profiled,500,0.0,6.468555910938478,2108.6409913141356,2766.9248316588028,0.002233491322545859,0.7620876217545539,0.002286299999306415,0.7620878512368986,0,0.0,0.0,0.007350610051907784,7,0.014,0.005646761070324432,0.028631616183336053,1.8049322244597992,
known_background,182,2,fixed,500,5533.856287431602,5501.316135487194,1799.0282453470538,1742.9463864997754,-0.019019906419106246,1.0322128763589733,3.15837007283263,1.03252085837297,55,0.11,0.08394905540685553,0.14076584477314394,467,0.934,0.9085571013891337,0.9541366428894122,1.8049322244597992,0.9923981533263443
known_background,182,2,profiled,500,5533.856287431602,5483.289213182312,2152.4255679572957,2768.569729050772,-0.01838659927131249,0.7774683658734802,1.980839731663904,0.7774288072904488,18,0.036,0.021472856586093287,0.05630017620179107,327,0.654,0.6104885569709513,0.6956779105245459,1.8049322244597992,0.9896933300762134
known_background,182,5,fixed,500,13834.640718579005,13798.369705580142,1704.6925384092083,1745.6417697684624,-0.021088016007804012,0.9765448535977862,7.9179050948017276,0.97736599295887,54,0.108,0.08218039163399792,0.1385603684689376,500,1.0,0.9926493899480923,1.0,1.8049322244597992,0.9966895860183742
known_background,182,5,profiled,500,13834.640718579005,13740.783460935134,2093.490067639055,2771.068919455472,-0.03398301044168694,0.7554774527567115,4.960835792536365,0.7554155475978229,23,0.046,0.02938017539240278,0.0682254278812379,500,1.0,0.9926493899480923,1.0,1.8049322244597992,0.9927482169146555
known_background,231,0,fixed,500,0.0,37.829679418334685,976.6054958730077,1034.3599799933547,0.03608457419328731,0.9441345464658173,0.03641056478048262,0.9441638293960316,0,0.0,0.0,0.007350610051907784,24,0.048,0.03099316879350539,0.07058079625732981,2.079639507076067,
known_background,231,0,profiled,500,0.0,12.649159977487358,1355.179231378063,1809.4075814538671,0.006842084928103599,0.748986592212883,0.0069135746169244495,0.7489765085687496,0,0.0,0.0,0.007350610051907784,5,0.01,0.003254721407024253,0.02318138806965964,2.079639507076067,
known_background,231,2,fixed,500,3618.7513651547993,3649.052009810012,978.5274808156855,1036.3298405873245,0.02875467917000144,0.9442826078120252,3.5255070838610774,0.9448709094724111,42,0.084,0.061209058608347654,0.1118483012454121,485,0.97,0.951001774291181,0.9831140157961268,2.079639507076067,0.9979194385014623
known_background,231,2,profiled,500,3618.7513651547993,3668.946262812346,1364.0460606668394,1811.2647969010952,0.027563878153920533,0.7530903245470745,2.026073550265121,0.7530872788865292,12,0.024,0.012461239059555672,0.04154761879968625,353,0.706,0.6639301450710228,0.7456139746359779,2.079639507076067,1.0103753294690512
known_background,231,5,fixed,500,9046.878412886996,9024.151281957384,1056.6710518521907,1039.27637964126,-0.022429606732338795,1.0166186418388448,8.710511513680816,1.0183180050255174,51,0.102,0.07689229322668847,0.1319264605647195,500,1.0,0.9926493899480923,1.0,2.079639507076067,0.9933063309150164
known_background,231,5,profiled,500,9046.878412886996,8990.842311567374,1416.5274511364344,1814.0605475723605,-0.03106868533029114,0.7808183722647248,4.959227638427759,0.7806754632919141,26,0.052,0.034245698082767936,0.07526637103062216,500,1.0,0.9926493899480923,1.0,2.079639507076067,0.992407849629186
retrained_sidebands,65,0,fixed,500,0.0,643.8656166603888,8060.805125730815,3346.887622442308,0.19213227203469166,2.40845740340053,0.19278464307382218,2.4084804961098594,0,0.0,0.0,0.007350610051907784,146,0.292,0.2524773343164491,0.33400254388728434,2.60724763435522,
retrained_sidebands,65,0,profiled,500,0.0,426.72292596497374,6610.2779247129065,6970.907217372835,0.06140505466914067,0.9482483814047761,0.061429332105420016,0.9482510683771028,0,0.0,0.0,0.007350610051907784,22,0.044,0.02777676728557176,0.06586100032359485,2.60724763435522,
retrained_sidebands,65,2,fixed,500,13879.563691916272,14721.818329263817,8417.983310191625,3349.293715089215,0.251171778007378,2.513301975946614,4.39806856145337,2.515308221571919,134,0.268,0.22964727577950833,0.30912103228714133,433,0.866,0.8329700763861786,0.8946210357386056,2.60724763435522,1.0142936064195376
retrained_sidebands,65,2,profiled,500,13879.563691916272,14566.522394892645,7176.371989679717,6973.319783311221,0.09871784735967992,1.0291380047747951,2.089245301137882,1.0296527513791267,37,0.074,0.052635108548995245,0.10055887474646992,336,0.672,0.6289223692688078,0.7130289797560581,2.60724763435522,1.018749564668446
retrained_sidebands,65,5,fixed,500,34698.909229790675,33260.1864424656,8543.951907678174,3352.6549719436753,-0.42944172811009673,2.5484465990115734,9.931985453089142,2.552840455050208,180,0.36,0.31786295462370395,0.40380344587166705,500,1.0,0.9926493899480923,1.0,2.60724763435522,0.9399811564624786
retrained_sidebands,65,5,profiled,500,34698.909229790675,33805.609255027615,6896.886621714402,6977.21887567069,-0.12782801682617234,0.9884372825379398,4.846003249401188,0.9897176337279122,59,0.118,0.09105167717278684,0.14956039631572748,500,1.0,0.9926493899480923,1.0,2.60724763435522,0.9619577983853529
retrained_sidebands,71,0,fixed,500,0.0,-6094.115854769685,8484.146732909465,3652.452807395853,-1.6687851411770513,2.323086033442037,-1.6679433969545294,2.3222147013361676,0,0.0,0.0,0.007350610051907784,38,0.076,0.054340781243911666,0.10282558211499361,2.3224457010761763,
retrained_sidebands,71,0,profiled,500,0.0,-3965.451434129151,6612.962385450485,6861.555194179154,-0.5778066084573501,0.9636794251680784,-0.5777680384801043,0.9636416063462419,0,0.0,0.0,0.007350610051907784,1,0.002,5.063433400741526e-05,0.011092476898968787,2.3224457010761763,
retrained_sidebands,71,2,fixed,500,13692.18204264978,6190.639845593305,7772.179632385218,3654.575275381836,-2.052881047947816,2.1268927052022355,1.6944662661878993,2.127234398754697,315,0.63,0.5860116517889014,0.6724412428185209,258,0.516,0.4712127905299014,0.5605969869310434,2.3224457010761763,0.8972094924021023
retrained_sidebands,71,2,profiled,500,13692.18204264978,8988.834847999095,6409.093555260253,6864.076958190408,-0.6851239661614369,0.9336473454849435,1.3097146917108349,0.933908987968008,100,0.2,0.1658001258438328,0.23779183027990708,182,0.364,0.3217389261103723,0.40787974836336377,2.3224457010761763,0.9461082420447623
retrained_sidebands,71,5,fixed,500,34230.455106624446,25697.389496513235,7813.514130508852,3657.707270481621,-2.3331331103954134,2.1364545350841273,7.030868258594831,2.1385038965056067,349,0.698,0.6556700366777524,0.7379700225668999,492,0.984,0.9687179983101469,0.9930676787975165,2.3224457010761763,0.9287491285831742
retrained_sidebands,71,5,profiled,500,34230.455106624446,28645.453940484807,6325.831396483382,6867.298566261057,-0.8131817919227474,0.921078693309535,4.171935785191789,0.9218173320357086,145,0.29,0.2505695730497735,0.3319343084814638,497,0.994,0.9825663262740865,0.9987609424564593,2.3224457010761763,0.9526868770232312
