scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
2021_1pct_x10,4,0.065,0.0,0.0,reference_bonly,0,1418525250,12,True,False,,1606.9896935127404,0.415002922946337,151.5617226290841,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,5407.951166311491,5411.45624662397,-16058.836759755019,-2.969486274172109,-2.969486274172109,-172224008.0616958,16,1369625135.4030461,2741543569.235242,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,3871.0,1025947.0,9e71caa94a3dbf4aec1f9e6b608814dd8c33f9c2535f1f7cfdcd2ff9b2b34b31,False,False,False,False,True,-0.32805147633620446,-1.316106446170801e-06,3,v4p8p1_2021_rigid_ggt26_scaled1pct_25toy_20260813,2021 1pct source x10,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,65.0,3,pass_replicated_initial3,,True,5407.951166311491,matched_refit_bonly_multistart_v1,3,-5.857589476221477e-06,0.0,1.9725935516757256e-06,-2.969486274172109,0.0,0.8613573635075851,11.745782229648887,False,False,False,False,rigid_scaled1pct_25toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2021_1pct_x10,4,0.065,1.0,5407.951166311491,injected_refit,0,3402466225,12,True,False,,1606.9589654335489,0.4150291161477378,151.50150059934703,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,5408.674510523235,5407.951166311491,-10719.360918344906,-1.9818831577846077,-2.9817494199879744,-172297199.2113013,16,1369625135.4030461,2741543569.235242,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,3871.0,1025947.0,502874f090d748310e3d7e248d977a262f5ac6a4047ce5de9c46e379c01d00ab,False,False,False,False,True,-0.469682962254388,-1.8846205468919898e-06,1,v4p8p1_2021_rigid_ggt26_scaled1pct_25toy_20260813,2021 1pct source x10,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,65.0,1,pass_single_untriggered,,True,5407.951166311491,matched_refit_bonly_multistart_v1,3,-3.909972848374279e-06,1.9725935516757256e-06,1.972857397277109e-06,-2.9818831577846074,0.0,0.861411728683474,11.746523572956463,False,False,False,False,rigid_scaled1pct_25toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,4085941215.0,0.0,1606.9896935127404,0.415002922946337,151.5617226290841,5457.0,5359.0,98.0,7c318cf0f3c7fb6ba3825b2730db2d621ab19136fd2a5b6c5a6131f5f9acf4e5
2021_1pct_x10,4,0.065,3.0,16223.853498934473,injected_refit,0,416541438,12,True,False,,1606.9675278454165,0.41495672334160894,150.6987431186022,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,5410.534484209946,5407.951166311491,78.89538558102865,0.014581809950805455,-2.9839858077738426,-172444130.971421,16,1369625135.4030461,2741543569.235242,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,3871.0,1025947.0,05a778aba7041981b56d4ed2d190756acdcfb5479923ccc94febc6e6f5083184,False,False,False,False,True,-0.41384629352421815,-1.6605970610003524e-06,1,v4p8p1_2021_rigid_ggt26_scaled1pct_25toy_20260813,2021 1pct source x10,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,65.0,1,pass_single_untriggered,,True,5407.951166311491,matched_refit_bonly_multistart_v1,3,2.8777724514893137e-08,5.917780655027176e-06,1.9735358375935724e-06,-2.9854181900491947,0.0,0.8612614741354304,11.744474647301322,False,False,False,False,rigid_scaled1pct_25toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,501018448.0,0.0,1606.9896935127404,0.415002922946337,151.5617226290841,16457.0,16116.0,341.0,5c3357bed5a6d095b8c83d22da195b5a66216d9c585e75dc9c598fab029d166a
2021_1pct_x10,4,0.065,5.0,27039.755831557453,injected_refit,0,1246912607,12,True,False,,1606.8906621071685,0.41491456768307083,150.15365876813658,1e-08,1e+18,0.03533208047215282,0.4818010973475384,0.1304723539415717,1.0,5412.306316906761,5407.951166311491,10761.7922302736,1.9883930435822368,-3.007583578637328,-172589810.78956622,16,1369625135.4030461,2741543569.235242,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,3871.0,1025947.0,dc2106540d8e5816fb34e4c838895178f0e38591a86c80fc348579facd15cd27,False,False,False,False,True,-0.5321773174227367,-2.135502986594617e-06,1,v4p8p1_2021_rigid_ggt26_scaled1pct_25toy_20260813,2021 1pct source x10,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,65.0,1,pass_single_untriggered,,True,5407.951166311491,matched_refit_bonly_multistart_v1,3,3.925450009636586e-06,9.862967758378627e-06,1.9741821277772118e-06,-3.011606956417763,0.0,0.8611739781567576,11.74328152031942,False,False,False,False,rigid_scaled1pct_25toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,4020304946.0,0.0,1606.9896935127404,0.415002922946337,151.5617226290841,27316.0,26781.0,535.0,7d1e6c589961d4af555e1aff7973d7787fcf9ec1683747e5d5b09bfabc9d5717
2021_1pct_x10,4,0.09,0.0,0.0,reference_bonly,0,2608723683,12,True,False,,1591.8509448346276,0.39802022814265037,127.33364284785081,1e-08,1e+18,0.02918815006379436,0.39802022814265037,0.10778438730842861,1.0,5274.4757810636875,5275.465345374062,184.58981454531585,0.0349968076842871,0.0349968076842871,-217668341.03595707,18,1518421092.75176,4208378715.2457733,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.,398,71,327,0.04,0.3,0.0006250000000000006,0,3871.0,1025947.0,49f6f3ba84beb7fa8c22101acb46ecbd13810943d44acbb67f145ed930190d1b,False,True,False,False,True,-0.3021752646825498,-2.4020812211757485e-06,3,v4p8p1_2021_rigid_ggt26_scaled1pct_25toy_20260813,2021 1pct source x10,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,90.0,3,pass_replicated_initial3,,True,5274.4757810636875,matched_refit_bonly_multistart_v1,3,4.386245322375546e-08,0.0,1.2533272640021071e-06,0.0349968076842871,0.0,1.0,13.636363636363635,True,False,False,False,rigid_scaled1pct_25toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2021_1pct_x10,4,0.09,1.0,5274.4757810636875,injected_refit,0,3751801639,12,True,False,,1591.8515534952894,0.39802022814265037,127.07383136452555,1e-08,1e+18,0.02918815006379436,0.39802022814265037,0.10778438730842861,1.0,5275.124535249093,5274.4757810636875,5393.054176494611,1.022355802305234,0.022478785977196703,-217739400.7677857,18,1518421092.75176,4208378715.2457733,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.,398,71,327,0.04,0.3,0.0006250000000000006,0,3871.0,1025947.0,a2f2a1fd1231fc88a7afe24d6afb4a563dbda18f936f40b2fc77e7637998d171,False,True,False,False,True,-0.3304126906677129,-2.6268532427400334e-06,3,v4p8p1_2021_rigid_ggt26_scaled1pct_25toy_20260813,2021 1pct source x10,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,90.0,3,pass_trigger_replicated_after3,near_upper_length_bound,True,5274.4757810636875,matched_refit_bonly_multistart_v1,3,1.2815040046080196e-06,1.2533272640021071e-06,1.253481421750091e-06,0.02235580230523393,0.0,1.0,13.636363636363635,True,False,False,False,rigid_scaled1pct_25toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3756152794.0,0.0,1591.8509448346276,0.39802022814265037,127.33364284785081,5266.0,5163.0,103.0,cf664c0fb5b4df44ca1191a2582ac4ea6575f8b43a2d446965555de6f1902ae7
2021_1pct_x10,4,0.09,3.0,15823.427343191062,injected_refit,2,698920064,12,True,False,,1591.838486923024,0.39802022814265037,126.37448488485767,1e-08,1e+18,0.02918815006379436,0.39802022814265037,0.10778438730842861,1.0,5276.3159575791915,5274.4757810636875,15529.659845364413,2.943277083901079,-0.05567663123067255,-217880206.3074838,18,1518421092.75176,4208378715.2457733,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.",398,71,327,0.04,0.3,0.0006250000000000006,0,3871.0,1025947.0,5be907bb04b1ac015fbbb83019be2c82b08c2125b779e2137878c865e947f7be,False,True,False,False,True,-0.30233868892776816,-2.4044228327878394e-06,3,v4p8p1_2021_rigid_ggt26_scaled1pct_25toy_20260813,2021 1pct source x10,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,90.0,3,pass_trigger_replicated_after3,near_upper_length_bound,True,5274.4757810636875,matched_refit_bonly_multistart_v1,3,3.690176406677664e-06,3.759981792006321e-06,1.2537645289537706e-06,-0.056722916098920884,0.0,1.0,13.636363636363635,True,False,False,False,rigid_scaled1pct_25toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1843262045.0,0.0,1591.8509448346276,0.39802022814265037,127.33364284785081,15740.0,15393.0,347.0,d8c111b1a83be4c02f6993c6374853b25bf8e2a95d808a4998c82fbcc6e81ec0
2021_1pct_x10,4,0.09,5.0,26372.378905318437,injected_refit,0,3799099309,12,True,False,,1591.8627921680954,0.39802022814265037,125.91168222530682,1e-08,1e+18,0.02918815006379436,0.39802022814265037,0.10778438730842861,1.0,5277.686573838536,5274.4757810636875,26339.948410323894,4.990813312198355,-0.00614483155466286,-218025695.41945267,18,1518421092.75176,4208378715.2457733,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.,398,71,327,0.04,0.3,0.0006250000000000006,0,3871.0,1025947.0,a56e783b5519ca635677911ceb949c2df6c1a769d530df417ac7d5e08ec49141,False,True,False,False,True,-0.356914829155778,-2.839045441531057e-06,3,v4p8p1_2021_rigid_ggt26_scaled1pct_25toy_20260813,2021 1pct source x10,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,90.0,3,pass_trigger_replicated_after3,near_upper_length_bound,True,5274.4757810636875,matched_refit_bonly_multistart_v1,3,6.258930146876198e-06,6.266636320010535e-06,1.2540902164339346e-06,-0.009186687801644666,0.0,1.0,13.636363636363635,True,False,False,False,rigid_scaled1pct_25toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,4136002162.0,0.0,1591.8509448346276,0.39802022814265037,127.33364284785081,26495.0,25963.0,532.0,c1d639624ecd8f48acf3045681e5d8c4216c3b3db0a7a59fc84beb6fa2bea1d3
2021_1pct_x10,4,0.12,0.0,0.0,reference_bonly,0,1087845039,12,True,False,,1575.3216494594408,0.3554923982086398,91.40700251709866,1e-08,1e+18,0.026444851590963617,0.3606116126040493,0.09765408633176671,1.0,4337.92625330087,4337.684118480801,-2781.8359829791775,-0.6412824516927617,-0.6412824516927617,-149817324.72067875,22,889399390.9643711,3286685521.9139824,0,,394,117,277,0.04,0.3,0.0006250000000000006,0,3871.0,1025947.0,8f3ff70654122030823252cbc36976e2620dce6160d390d0bb1f984365f781d4,False,False,False,False,True,-0.1299560763210083,-2.2534095284555683e-06,3,v4p8p1_2021_rigid_ggt26_scaled1pct_25toy_20260813,2021 1pct source x10,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,120.0,3,pass_replicated_initial3,,True,4337.92625330087,matched_refit_bonly_multistart_v1,3,-8.463955448220648e-07,0.0,1.3198482861769821e-06,-0.6412824516927617,0.0,0.9858040778042543,13.442782879148922,False,False,False,False,rigid_scaled1pct_25toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2021_1pct_x10,4,0.12,1.0,4337.92625330087,injected_refit,0,1836688305,12,True,False,,1575.3325531825758,0.3556963956290801,91.6329526503037,1e-08,1e+18,0.026444851590963617,0.3606116126040493,0.09765408633176671,1.0,4337.90872247546,4337.92625330087,1413.6275045759533,0.3258776509638626,-0.6741263903441803,-149873135.63812494,22,889399390.9643711,3286685521.9139824,0,,394,117,277,0.04,0.3,0.0006250000000000006,0,3871.0,1025947.0,efbcbfabc51be91feb29e47f3f36d5fbcb19653f55efae6e6f1770c4cd83a2de,False,False,False,False,True,-0.15127744534627027,-2.625477808487392e-06,3,v4p8p1_2021_rigid_ggt26_scaled1pct_25toy_20260813,2021 1pct source x10,one_pct,rigid_ggt26_scaled1pct,rigid_ggt26_scaled1pct,120.0,3,pass_trigger_replicated_after3,near_upper_length_bound,True,4337.92625330087,matched_refit_bonly_multistart_v1,3,4.301073209318595e-07,1.3198482861769821e-06,1.3198429522850437e-06,-0.6741223490361374,0.0,0.9863697762269069,13.450496948548729,False,False,False,False,rigid_scaled1pct_25toy_validation,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,4120119096.0,0.0,1575.3216494594408,0.3554923982086398,91.40700251709866,4294.0,4219.0,75.0,b408cf93fe42b74ae7cba54f471d64390e8da8e15cd05a4d1b29cfb9ffa1305d
