scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
2021_1pct_x100,3,0.05,50,15,0,698921424,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2095.7804226779276,0.3800527248668646,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,9.717799585034937,1.1,15.0,0.6478533056689958,8.83436325912267,0.023118084511353366,180.05386604544432,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,cd184c043dc7b61ab70cf2a68109f6dc6759ffdf6707dd911cd8d152147bca2c,True,-3.424993861313396,-9.487145737923579e-07,3,0,True,True,3
2021_1pct_x100,3,0.05,50,20,0,698921424,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2095.7803987799516,0.38005997943936387,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,9.717985081617412,1.1,20.0,0.4858992540808706,8.834531892379465,0.023118614953722527,180.0505819241847,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,cd184c043dc7b61ab70cf2a68109f6dc6759ffdf6707dd911cd8d152147bca2c,True,-3.706160950849385,-1.0266388544002336e-06,3,2,True,False,3
2021_1pct_x100,3,0.05,50,25,0,698921424,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2095.780425729728,0.38005430561281617,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,9.717840004090892,1.1,25.0,0.38871360016363565,8.834400003718992,0.023118200092560794,179.99945081538021,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,cd184c043dc7b61ab70cf2a68109f6dc6759ffdf6707dd911cd8d152147bca2c,True,-2.7512082374715656,-7.621035914034509e-07,3,0,True,True,3
2021_1pct_x100,3,0.05,50,15,1,2211070298,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2095.7803719407134,0.38005100571885486,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,9.717755627092465,1.1,15.0,0.6478503751394977,8.834323297356788,0.023117958810651953,180.06476528449755,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,cd184c043dc7b61ab70cf2a68109f6dc6759ffdf6707dd911cd8d152147bca2c,True,-2.9130853383691724,-8.069056724291709e-07,3,0,True,False,3
2021_1pct_x100,3,0.05,50,20,1,2211070298,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2095.7803972527176,0.3800590323456588,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,9.71796086480166,1.1,20.0,0.48589804324008296,8.834509877092417,0.02311854570357537,180.0491066857711,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,cd184c043dc7b61ab70cf2a68109f6dc6759ffdf6707dd911cd8d152147bca2c,True,-3.838380912316366,-1.063260361833871e-06,3,2,True,False,3
2021_1pct_x100,3,0.05,50,25,1,2211070298,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2095.780395358454,0.38005566526947687,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,9.717874769980119,1.1,25.0,0.38871499079920474,8.834431609072835,0.023118299508276152,179.96382107383548,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,cd184c043dc7b61ab70cf2a68109f6dc6759ffdf6707dd911cd8d152147bca2c,True,-4.930923665295136,-1.3659323559708066e-06,3,0,True,False,3
2021_1pct_x100,3,0.05,50,15,2,709792424,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2095.780372541867,0.3800222147481699,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,9.717019453228502,1.1,15.0,0.6478012968819001,8.833654048389548,0.023115853703947465,179.74914100315672,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,cd184c043dc7b61ab70cf2a68109f6dc6759ffdf6707dd911cd8d152147bca2c,True,-3.4418427066831034,-9.533600176044409e-07,3,0,True,False,3
2021_1pct_x100,3,0.05,50,20,2,709792424,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2095.780418634067,0.3800875445577766,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,9.718689910918048,1.1,20.0,0.4859344955459024,8.835172646289134,0.023120630504781227,180.0505911557889,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,cd184c043dc7b61ab70cf2a68109f6dc6759ffdf6707dd911cd8d152147bca2c,True,-2.993504977143573,-8.293508287551995e-07,3,2,True,True,3
2021_1pct_x100,3,0.05,50,25,2,709792424,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2095.7803613816,0.3800632947968803,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,9.718069854012896,1.1,25.0,0.3887227941605158,8.834608958193542,0.023118857368474046,180.06443058169415,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,cd184c043dc7b61ab70cf2a68109f6dc6759ffdf6707dd911cd8d152147bca2c,True,-3.496524792170301,-9.685789413844558e-07,3,0,True,False,3
2021_1pct_x100,3,0.07,70,15,0,4120008990,v4p8_rigid_length_scan_common_v1,False,12,True,True,,2067.9081805817787,0.3845019003264308,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,12.578646270197773,1.1,15.0,0.8385764180131848,11.435132972907065,0.032821774251361666,200.24456611675492,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,40,360,0.04,0.3,0.0006250000000000006,3309ebf33ec52e85433abf42f137fb5e526722db82114a428ab1f667f3881fb2,True,-70.11326867745095,-2.3590870104608287e-05,3,1,True,False,3
