dataset,mass_GeV,toy,injection_toy,strength,inj_nsigma,sigmaA_ref,sigmaA_ref_prefit,sigmaA_ref_matched,sigmaA_ref_mode,sigmaA_ref_matched_ok,sigmaA_ref_error,integral_density,A_per_eps2_unit,sigma_val,sigma_x,kernel_ls_policy,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,f_win,f_full,f_train,f_train_frac,n_train,n_train_low,n_train_high,n_blind,blind_nsigma,train_exclude_nsigma,signal_model,inj_shape_mode,inj_background_mode,extract_background_mode,A_hat,sigma_A,Zhat,pull_param,Nsig_win,Nsig_train,success,nll,toy_mode,refit_gp_on_toy,refit_ok,refit_restarts,refit_optimize,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,refit_fallback_used,refit_error,source_model,source_label,source_root,container,function_tag,toy_hist,toy_index,qmu_tilde,tmu_tilde,sqrt_qmu_tilde,sqrt_tmu_tilde,qmu_A_test,qmu_branch,qmu_ok,qmu_nll_fixed,qmu_nll_unbounded,qmu_nll_null,study,study_label,mode,lslb,phase,source_csv,pull_correct,delta_z,recovery,recovery_bias,sigma_ratio_refit,eps_width_ratio_vs_ref,eps2_sigma,eps_sigma,eps2_95_exp_proxy,eps_95_exp_proxy,eps2_95_obs_proxy,eps_95_obs_proxy,eps2_bias_proxy
2015,0.105,5000000,0,620.2848312786464,1.0,620.2848312786464,1032.5448188221176,620.2848312786464,matched_refit_bonly,1.0,,948432.4324324316,5464825.770175839,0.0054957755026832,0.0510169393245232,resolution_scaled_local,1.1,8.0,0.0561186332569755,0.4081355145961858,0.1513406992939121,0.1452845660890027,20.40821853043758,0.1513406992939121,1.0,0.1513406992939121,1.0,0.9741850831277844,1.0,0.0258149168722154,0.0258149168722154,502,371,131,98,2.25,2.25,default,full,fixed_hist,profiled,727.0825648784852,634.4287366287651,1.1460429247610455,0.1683368476770801,582,13,True,-122471.7351052364,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_5,5,0.0,0.0,0.0,0.0,620.2848312786464,muhat_gt_test,True,-122471.71933573668,-122471.7351052364,-122471.06730383368,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,0.1683368476770801,0.14604292476104552,1.172175310783737,0.17217531078373693,1.0228022750789547,1.0113368751701655,0.00011609313147569048,0.010774652267042797,0.0001909562083719436,0.01381869054476377,0.00032400392031301255,0.018000108897254275,1.954275178957854e-05
2015,0.105,5000000,0,1240.5696625572928,2.0,620.2848312786464,1032.5448188221176,620.2848312786464,matched_refit_bonly,1.0,,948432.4324324316,5464825.770175839,0.0054957755026832,0.0510169393245232,resolution_scaled_local,1.1,8.0,0.0561186332569755,0.4081355145961858,0.1513406992939121,0.1452845660890027,20.40821853043758,0.1513406992939121,1.0,0.1513406992939121,1.0,0.9741850831277844,1.0,0.0258149168722154,0.0258149168722154,502,371,131,98,2.25,2.25,default,full,fixed_hist,profiled,1366.2505989321542,650.8228392877146,2.099266523017894,0.1931108264614859,1182,39,True,-125715.84031390498,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_5,5,0.0,0.0,0.0,0.0,1240.5696625572928,muhat_gt_test,True,-125715.81998888598,-125715.84031390498,-125713.61743667236,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,0.19311082646148595,0.09926652301789396,1.1013090519364988,0.10130905193649875,1.0492322340788467,1.0243203766785305,0.00011909306291877873,0.010912976812894763,0.00019589065648671308,0.013996094329730459,0.000445898736595769,0.02111631446526048,2.2998159806075103e-05
2015,0.105,5000000,0,1860.8544938359391,3.0,620.2848312786464,1032.5448188221176,620.2848312786464,matched_refit_bonly,1.0,,948432.4324324316,5464825.770175839,0.0054957755026832,0.0510169393245232,resolution_scaled_local,1.1,8.0,0.0561186332569755,0.4081355145961858,0.1513406992939121,0.1452845660890027,20.40821853043758,0.1513406992939121,1.0,0.1513406992939121,1.0,0.9741850831277844,1.0,0.0258149168722154,0.0258149168722154,502,371,131,98,2.25,2.25,default,full,fixed_hist,profiled,2093.189046626187,662.4864059450857,3.159595469193211,0.3507008607351052,1856,47,True,-129373.69065532598,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_5,5,0.0,0.0,0.0,0.0,1860.8544938359391,muhat_gt_test,True,-129373.63468709026,-129373.69065532598,-129368.74489826163,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,0.35070086073510526,0.15959546919321088,1.1248536914411382,0.12485369144113823,1.0680357999073515,1.033458175209501,0.00012122736090884911,0.01101032973660867,0.0001994012642766756,0.014120951252542287,0.0005824306845465254,0.02413360073728173,4.2514539815378636e-05
2015,0.105,5000000,0,3101.424156393232,5.0,620.2848312786464,1032.5448188221176,620.2848312786464,matched_refit_bonly,1.0,,948432.4324324316,5464825.770175839,0.0054957755026832,0.0510169393245232,resolution_scaled_local,1.1,8.0,0.0561186332569755,0.4081355145961858,0.1513406992939121,0.1452845660890027,20.40821853043758,0.1513406992939121,1.0,0.1513406992939121,1.0,0.9741850831277844,1.0,0.0258149168722154,0.0258149168722154,502,371,131,98,2.25,2.25,default,full,fixed_hist,profiled,3009.6869095615857,684.1142367531753,4.39939230594826,-0.134096386105095,2962,71,True,-135508.52715009023,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_5,5,0.0164665055926889,0.0164665055926889,0.1283218827507176,0.1283218827507176,3101.424156393232,interior,True,-135508.51891683743,-135508.52715009023,-135498.81817915727,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,-0.13409638610509503,-0.6006076940517397,0.9704209285135862,-0.02957907148641381,1.1029033796344043,1.050192067973475,0.00012518500415634713,0.01118861046584191,0.0002059110081265027,0.014349599580702687,0.0007566489522320373,0.027507252720546944,-1.678685665191745e-05
2015,0.045,6000000,0,0.0,0.0,22971.0278634404,35180.23606273792,22971.0278634404,matched_refit_bonly,1.0,,393884875.0,972663105.5814778,0.0023026304707412,0.0499034166704954,resolution_scaled_local,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1459990674503687,20.445766720951788,0.1480374572850532,1.0,0.1480374572850532,1.0,0.9773923766036258,1.0,0.0226076233963742,0.0226076233963742,558,159,399,42,2.25,2.25,default,full,fixed_hist,profiled,-11951.362048128618,22946.32002565115,-0.5208400316376862,-0.5208400316376862,0,0,True,-43860674.15878637,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,0.0,0.0,0.0,0.0,0.0,boundary,True,-43860674.02346498,-43860674.15878637,-43860674.02346498,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,-0.5208400316376862,-0.5208400316376862,,,0.9989243912838324,0.9994620509473245,2.359123101717051e-05,0.004857080503468159,3.880412190284298e-05,0.006229295457982627,3.880412190284298e-05,0.006229295457982627,-1.228725750935505e-05
2015,0.045,6000000,0,22971.0278634404,1.0,22971.0278634404,35180.23606273792,22971.0278634404,matched_refit_bonly,1.0,,393884875.0,972663105.5814778,0.0023026304707412,0.0499034166704954,resolution_scaled_local,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1459990674503687,20.445766720951788,0.1480374572850532,1.0,0.1480374572850532,1.0,0.9773923766036258,1.0,0.0226076233963742,0.0226076233963742,558,159,399,42,2.25,2.25,default,full,fixed_hist,profiled,9371.152021431732,23085.748147318984,0.4059280193836834,-0.5891026686777773,22291,533,True,-44116676.02861358,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,0.287785604596138,0.287785604596138,0.5364565262872081,0.5364565262872081,22971.0278634404,interior,True,-44116675.88472078,-44116676.02861358,-44116675.971415624,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,-0.5891026686777773,-0.5940719806163166,0.40795527640913337,-0.5920447235908666,1.0049941293250169,1.0024939547573426,2.373457779455699e-05,0.004871814630561901,3.903990636953894e-05,0.006248192248125768,4.867443652459141e-05,0.006976706710518324,-1.3982103118713837e-05
2015,0.045,6000000,0,45942.0557268808,2.0,22971.0278634404,35180.23606273792,22971.0278634404,matched_refit_bonly,1.0,,393884875.0,972663105.5814778,0.0023026304707412,0.0499034166704954,resolution_scaled_local,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1459990674503687,20.445766720951788,0.1480374572850532,1.0,0.1480374572850532,1.0,0.9773923766036258,1.0,0.0226076233963742,0.0226076233963742,558,159,399,42,2.25,2.25,default,full,fixed_hist,profiled,30262.813774739217,23217.361918910807,1.3034561756169982,-0.6753240099759422,45122,991,True,-44379075.22893475,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,0.3815747499465942,0.3815747499465942,0.6177173706045461,0.6177173706045461,45942.0557268808,interior,True,-44379075.038147375,-44379075.22893475,-44379074.445104934,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,-0.6753240099759421,-0.6965438243830018,0.6587170142025748,-0.3412829857974252,1.0107236845009648,1.0053475441363373,2.3869890597969166e-05,0.004885682203947486,3.926247612500443e-05,0.006265977667132595,7.037583243622946e-05,0.00838903048249495,-1.6119910236307574e-05
2015,0.045,6000000,0,68913.0835903212,3.0,22971.0278634404,35180.23606273792,22971.0278634404,matched_refit_bonly,1.0,,393884875.0,972663105.5814778,0.0023026304707412,0.0499034166704954,resolution_scaled_local,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1459990674503687,20.445766720951788,0.1480374572850532,1.0,0.1480374572850532,1.0,0.9773923766036258,1.0,0.0226076233963742,0.0226076233963742,558,159,399,42,2.25,2.25,default,full,fixed_hist,profiled,56262.891166029105,23366.430656346696,2.407851331403378,-0.541383175305643,67433,1597,True,-44635633.24404447,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,0.2682749629020691,0.2682749629020691,0.517952664731121,0.517952664731121,68913.0835903212,interior,True,-44635633.10990699,-44635633.24404447,-44635630.36206488,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,-0.541383175305643,-0.592148668596622,0.8164326458021274,-0.18356735419787262,1.017213108410164,1.0085698331846755,2.4023148942590734e-05,0.004901341545188494,3.9514563669015795e-05,0.006286061061508693,9.735873483493456e-05,0.009867052996459205,-1.300572865538017e-05
2015,0.045,6000000,0,114855.139317202,5.0,22971.0278634404,35180.23606273792,22971.0278634404,matched_refit_bonly,1.0,,393884875.0,972663105.5814778,0.0023026304707412,0.0499034166704954,resolution_scaled_local,1.1,8.0,0.054893758337545,0.3992273333639637,0.1480374572850532,0.1459990674503687,20.445766720951788,0.1480374572850532,1.0,0.1480374572850532,1.0,0.9773923766036258,1.0,0.0226076233963742,0.0226076233963742,558,159,399,42,2.25,2.25,default,full,fixed_hist,profiled,96653.2932973066,23602.56167116357,4.095034032487786,-0.7711809537239125,111632,2572,True,-45144314.16529243,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,0.6089131981134415,0.6089131981134415,0.7803289038049542,0.7803289038049542,114855.139317202,interior,True,-45144313.86083583,-45144314.16529243,-45144305.581761666,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,-0.771180953723913,-0.9049659675122141,0.8415234518185005,-0.15847654818149948,1.0274926229456318,1.0136531077965636,2.426591646760723e-05,0.004926044708242834,3.991388071304521e-05,0.006317743324403518,0.0001392836344774026,0.011801848773705017,-1.8713412604474152e-05
2015,0.06,6000000,0,0.0,0.0,10017.264780803633,18666.710803526206,10017.264780803633,matched_refit_bonly,1.0,,91643238.09523807,301739593.5678144,0.0031009167287268,0.0503907354085479,resolution_scaled_local,1.1,8.0,0.0554298089494027,0.4031258832683839,0.1494830782802046,0.1423444293752601,20.31443924105021,0.1494830782802046,1.0,0.1494830782802046,1.0,0.9760167185561468,1.0,0.0239832814438531,0.0239832814438531,544,212,332,56,2.25,2.25,default,full,fixed_hist,profiled,-11237.12590427564,9980.275521316807,-1.1259334354321515,-1.1259334354321515,0,0,True,-12222055.276047451,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,0.0,0.0,0.0,0.0,0.0,boundary,True,-12222054.655114302,-12222055.276047451,-12222054.655114302,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,-1.1259334354321515,-1.1259334354321515,,,0.9963074491594044,0.9981520170592275,3.307579029754937e-05,0.005751155561932695,5.4404833635210405e-05,0.007375963234399315,5.4404833635210405e-05,0.007375963234399315,-3.724113819935319e-05
2015,0.06,6000000,0,10017.264780803633,1.0,10017.264780803633,18666.710803526206,10017.264780803633,matched_refit_bonly,1.0,,91643238.09523807,301739593.5678144,0.0031009167287268,0.0503907354085479,resolution_scaled_local,1.1,8.0,0.0554298089494027,0.4031258832683839,0.1494830782802046,0.1423444293752601,20.31443924105021,0.1494830782802046,1.0,0.1494830782802046,1.0,0.9760167185561468,1.0,0.0239832814438531,0.0239832814438531,544,212,332,56,2.25,2.25,default,full,fixed_hist,profiled,-2027.4238907220113,10066.467986648173,-0.2014036992330496,-1.1965158670847926,9983,270,True,-12321806.50670098,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,1.3732801638543606,1.3732801638543606,1.171870369902047,1.171870369902047,10017.264780803633,boundary,True,-12321805.80303235,-12321806.50670098,-12321806.489672432,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,-1.1965158670847926,-1.2014036992330497,-0.20239296205958546,-1.2023929620595855,1.0049118403996697,1.002452911811657,3.336144212173397e-05,0.005775936471407383,5.487468907426574e-05,0.007407745208514244,5.487468907426574e-05,0.007407745208514244,-3.9917494847485645e-05
2015,0.06,6000000,0,20034.529561607265,2.0,10017.264780803633,18666.710803526206,10017.264780803633,matched_refit_bonly,1.0,,91643238.09523807,301739593.5678144,0.0031009167287268,0.0503907354085479,resolution_scaled_local,1.1,8.0,0.0554298089494027,0.4031258832683839,0.1494830782802046,0.1423444293752601,20.31443924105021,0.1494830782802046,1.0,0.1494830782802046,1.0,0.9760167185561468,1.0,0.0239832814438531,0.0239832814438531,544,212,332,56,2.25,2.25,default,full,fixed_hist,profiled,6748.199383072053,10135.888897639536,0.6657728247833877,-1.3108204236166554,19467,486,True,-12416584.247489478,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,1.69968431442976,1.69968431442976,1.303719415529952,1.303719415529952,20034.529561607265,interior,True,-12416583.39764732,-12416584.247489478,-12416584.018568328,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,-1.3108204236166556,-1.3342271752166122,0.33682844223124747,-0.6631715577687525,1.0118419667875034,1.0059035573987714,3.3591511070162384e-05,0.0057958184124558615,5.5253118818537116e-05,0.007433244165136587,7.761743403246157e-05,0.008810075710938106,-4.403243877091383e-05
2015,0.06,6000000,0,30051.794342410896,3.0,10017.264780803633,18666.710803526206,10017.264780803633,matched_refit_bonly,1.0,,91643238.09523807,301739593.5678144,0.0031009167287268,0.0503907354085479,resolution_scaled_local,1.1,8.0,0.0554298089494027,0.4031258832683839,0.1494830782802046,0.1423444293752601,20.31443924105021,0.1494830782802046,1.0,0.1494830782802046,1.0,0.9760167185561468,1.0,0.0239832814438531,0.0239832814438531,544,212,332,56,2.25,2.25,default,full,fixed_hist,profiled,15394.856064929154,10208.638542449506,1.5080224459818363,-1.4357387830449029,29282,695,True,-12514874.072450502,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,2.05314239859581,2.05314239859581,1.4328790593053589,1.4328790593053589,30051.794342410896,interior,True,-12514873.045879304,-12514874.072450502,-12514872.911534533,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,-1.4357387830449027,-1.4919775540181637,0.5122774330717088,-0.4877225669282912,1.0191043928490946,1.0095070048539012,3.383261182843466e-05,0.005816580767808065,5.564969427524203e-05,0.007459872269365075,0.00010667003231871209,0.010328118527530177,-4.857479293378736e-05
2015,0.06,6000000,0,50086.323904018165,5.0,10017.264780803633,18666.710803526206,10017.264780803633,matched_refit_bonly,1.0,,91643238.09523807,301739593.5678144,0.0031009167287268,0.0503907354085479,resolution_scaled_local,1.1,8.0,0.0554298089494027,0.4031258832683839,0.1494830782802046,0.1423444293752601,20.31443924105021,0.1494830782802046,1.0,0.1494830782802046,1.0,0.9760167185561468,1.0,0.0239832814438531,0.0239832814438531,544,212,332,56,2.25,2.25,default,full,fixed_hist,profiled,33474.561226587844,10374.863154231,3.226506290151547,-1.6011548711999957,48867,1167,True,-12711338.265616383,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,2.585026867687702,2.585026867687702,1.6078018745130578,1.6078018745130578,50086.323904018165,interior,True,-12711336.97310295,-12711338.265616383,-12711333.081735777,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,-1.601154871199996,-1.7734937098484531,0.6683373547385129,-0.33166264526148714,1.0356982051739956,1.0176925887388566,3.438349946573817e-05,0.005863744491853151,5.6555823803503444e-05,0.007520360616586378,0.00016749440110713003,0.01294196279963476,-5.505330765846913e-05
2015,0.075,6000000,0,0.0,0.0,3709.426601722641,6210.050941407259,3709.426601722641,matched_refit_bonly,1.0,,17673076.92307691,72736777.40304334,0.0038992029867122,0.0506830127019153,resolution_scaled_local,1.1,8.0,0.0557513139721068,0.4054641016153226,0.1503501128485579,0.1440849883295377,20.415795810646273,0.1503501128485578,1.0,0.1503501128485578,1.0,0.9751707088987388,1.0,0.0248292911012613,0.0248292911012613,530,265,265,70,2.25,2.25,default,full,fixed_hist,profiled,88.7208907868027,3689.880355497873,0.024044381453889,0.024044381453889,0,0,True,-2524076.231477197,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,0.0,0.0,0.0,0.0,0.0,muhat_gt_test,True,-2524076.2305040546,-2524076.231477197,-2524076.2305040546,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,0.02404438145388908,0.024044381453889,,,0.9947306556178546,0.997361847885638,5.072922512158872e-05,0.007122445164519606,8.344214993368295e-05,0.00913466747800285,8.466190277336664e-05,0.009201190291118135,1.2197528396836916e-06
2015,0.075,6000000,0,3709.426601722641,1.0,3709.426601722641,6210.050941407259,3709.426601722641,matched_refit_bonly,1.0,,17673076.92307691,72736777.40304334,0.0038992029867122,0.0506830127019153,resolution_scaled_local,1.1,8.0,0.0557513139721068,0.4054641016153226,0.1503501128485579,0.1440849883295377,20.415795810646273,0.1503501128485578,1.0,0.1503501128485578,1.0,0.9751707088987388,1.0,0.0248292911012613,0.0248292911012613,530,265,265,70,2.25,2.25,default,full,fixed_hist,profiled,3573.1728935133583,3732.9363425950473,0.9572016679580918,-0.0365004103216403,3698,91,True,-2554807.835136571,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fShiftSigPowTail,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail,fShiftSigPowTail_toy_6,6,0.0,0.0,0.0,0.0,3709.426601722641,interior,True,-2554807.8352636383,-2554807.835136571,-2554807.358152935,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,highstat,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/highstat/profiled_lslb1p1/2015/injection_extraction/inj_extract_toys_2015.csv,-0.03650041032164035,-0.042798332041908194,0.9632682560301888,-0.03673174396981116,1.0063378369210725,1.0031639132868928,5.132116758363369e-05,0.007163879366909641,8.44158086393242e-05,0.009187807607874916,0.00013354051585193511,0.01155597316767113,-1.8732436749882972e-06
