dataset,mass_GeV,toy,injection_toy,strength,inj_nsigma,sigmaA_ref,sigmaA_ref_prefit,sigmaA_ref_matched,sigmaA_ref_mode,sigmaA_ref_matched_ok,sigmaA_ref_error,integral_density,A_per_eps2_unit,sigma_val,sigma_x,kernel_ls_policy,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,f_win,f_full,f_train,f_train_frac,n_train,n_train_low,n_train_high,n_blind,blind_nsigma,train_exclude_nsigma,signal_model,inj_shape_mode,inj_background_mode,extract_background_mode,A_hat,sigma_A,Zhat,pull_param,Nsig_win,Nsig_train,success,nll,toy_mode,refit_gp_on_toy,refit_ok,refit_restarts,refit_optimize,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,refit_fallback_used,refit_error,source_model,source_label,source_root,container,function_tag,toy_hist,toy_index,qmu_tilde,tmu_tilde,sqrt_qmu_tilde,sqrt_tmu_tilde,qmu_A_test,qmu_branch,qmu_ok,qmu_nll_fixed,qmu_nll_unbounded,qmu_nll_null,study,study_label,mode,lslb,phase,source_csv,pull_correct,delta_z,recovery,recovery_bias,sigma_ratio_refit,eps_width_ratio_vs_ref,eps2_sigma,eps_sigma,eps2_95_exp_proxy,eps_95_exp_proxy,eps2_95_obs_proxy,eps_95_obs_proxy,eps2_bias_proxy
2021,0.06,0,0,0.0,0.0,9434.057591654791,15847.220164174714,9434.057591654791,matched_refit_bonly,1.0,,195797760.00000003,379219509.91589063,0.00165992,0.0272895627975011,resolution_scaled_local,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0836455170437041,20.396410447443312,0.0858646047741426,1.0,0.0858646047741426,1.0,0.9761256344476862,1.0,0.0238743655523138,0.0238743655523138,1588,90,1498,12,2.25,2.25,default,full,fixed_hist,profiled,-7756.401630515152,9442.308456020995,-0.8214518374020279,-0.8214518374020279,0,0,True,-15720975.165456746,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0.0,0.0,0.0,0.0,0.0,boundary,True,-15720974.83146603,-15720975.165456746,-15720974.83146603,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,pilot,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/pilot/profiled_lslb1p1/2021/injection_extraction/inj_extract_toys_2021.csv,-0.8214518374020279,-0.8214518374020279,,,1.0008745827854075,1.0004371958226101,2.4899321393340923e-05,0.004989921982690804,4.09557391024672e-05,0.006399667108722703,4.09557391024672e-05,0.006399667108722703,-2.045359330862352e-05
2021,0.06,0,0,9434.057591654791,1.0,9434.057591654791,15847.220164174714,9434.057591654791,matched_refit_bonly,1.0,,195797760.00000003,379219509.91589063,0.00165992,0.0272895627975011,resolution_scaled_local,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0836455170437041,20.396410447443312,0.0858646047741426,1.0,0.0858646047741426,1.0,0.9761256344476862,1.0,0.0238743655523138,0.0238743655523138,1588,90,1498,12,2.25,2.25,default,full,fixed_hist,profiled,2677.9351436838233,9482.997807434009,0.2823933104344397,-0.7124458515296335,9287,214,True,-15829807.901043285,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0.4614494815468788,0.4614494815468788,0.6793007298294907,0.6793007298294907,9434.057591654791,interior,True,-15829807.670318544,-15829807.901043285,-15829807.86851885,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,pilot,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/pilot/profiled_lslb1p1/2021/injection_extraction/inj_extract_toys_2021.csv,-0.7124458515296334,-0.7176066895655603,0.28385825692358285,-0.7161417430764172,1.0051876104532698,1.0025904500110052,2.500661901476878e-05,0.00500066185767132,4.1132227984236075e-05,0.006413441196755146,4.819392991058944e-05,0.006942184808155819,-1.7815861977854065e-05
2021,0.06,0,0,18868.115183309583,2.0,9434.057591654791,15847.220164174714,9434.057591654791,matched_refit_bonly,1.0,,195797760.00000003,379219509.91589063,0.00165992,0.0272895627975011,resolution_scaled_local,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0836455170437041,20.396410447443312,0.0858646047741426,1.0,0.0858646047741426,1.0,0.9761256344476862,1.0,0.0238743655523138,0.0238743655523138,1588,90,1498,12,2.25,2.25,default,full,fixed_hist,profiled,11240.302616311585,9531.353093924336,1.1792976826633983,-0.8002864327689498,18166,443,True,-15933931.79125097,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0.6351872310042381,0.6351872310042381,0.7969863430475067,0.7969863430475067,18868.115183309583,interior,True,-15933931.473657357,-15933931.79125097,-15933931.09057744,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,pilot,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/pilot/profiled_lslb1p1/2021/injection_extraction/inj_extract_toys_2021.csv,-0.8002864327689496,-0.8207023173366017,0.5957300189822122,-0.40426998101778777,1.0103132190284285,1.0051433823233522,2.5134131669645243e-05,0.005013395223762559,4.134196763709184e-05,0.006429771973957696,7.098259087086122e-05,0.008425116668086041,-2.0114504574645477e-05
2021,0.06,0,0,28302.172774964376,3.0,9434.057591654791,15847.220164174714,9434.057591654791,matched_refit_bonly,1.0,,195797760.00000003,379219509.91589063,0.00165992,0.0272895627975011,resolution_scaled_local,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0836455170437041,20.396410447443312,0.0858646047741426,1.0,0.0858646047741426,1.0,0.9761256344476862,1.0,0.0238743655523138,0.0238743655523138,1588,90,1498,12,2.25,2.25,default,full,fixed_hist,profiled,20416.85496202742,9574.215307526836,2.1324833739613696,-0.8235993822635113,27601,652,True,-16044654.668605266,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0.6706450656056404,0.6706450656056404,0.8189292189228813,0.8189292189228813,28302.172774964376,interior,True,-16044654.333282731,-16044654.668605266,-16044652.384287767,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,pilot,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/pilot/profiled_lslb1p1/2021/injection_extraction/inj_extract_toys_2021.csv,-0.8235993822635113,-0.8675166260386304,0.7213882525686447,-0.2786117474313553,1.0148565677610475,1.0074008972405413,2.5247159118080075e-05,0.005024655124292619,4.152788124559495e-05,0.0064442130043625145,9.53670283046579e-05,0.00976560434917665,-2.0793544653559326e-05
2021,0.06,0,0,47170.287958273955,5.0,9434.057591654791,15847.220164174714,9434.057591654791,matched_refit_bonly,1.0,,195797760.00000003,379219509.91589063,0.00165992,0.0272895627975011,resolution_scaled_local,1.1,9.0,0.0300185190772512,0.2456060651775105,0.0858646047741426,0.0836455170437041,20.396410447443312,0.0858646047741426,1.0,0.0858646047741426,1.0,0.9761256344476862,1.0,0.0238743655523138,0.0238743655523138,1588,90,1498,12,2.25,2.25,default,full,fixed_hist,profiled,42341.08547614876,9668.598925232904,4.379236930145885,-0.4994728315311588,46263,1126,True,-16263878.724129977,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0.2506469339132309,0.2506469339132309,0.5006465159303827,0.5006465159303827,47170.287958273955,interior,True,-16263878.59880651,-16263878.724129977,-16263869.141155504,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,pilot,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/pilot/profiled_lslb1p1/2021/injection_extraction/inj_extract_toys_2021.csv,-0.4994728315311589,-0.6207630698541147,0.8976219418800871,-0.10237805811991285,1.024861130144635,1.012354251309607,2.5496048258111402e-05,0.005049361173268496,4.1937267450284306e-05,0.006475898968505014,0.00015359050355498747,0.012393163581385806,-1.2734583416333975e-05
2021,0.105,0,0,0.0,0.0,3885.648533344164,2545.0153502469334,3885.648533344164,matched_refit_bonly,1.0,,43074666.66666671,145996662.4258953,0.0021205175,0.0199941822443441,resolution_scaled_local,1.1,9.0,0.0219936004687785,0.1799476401990971,0.0629102257493839,0.084662221642376,20.579382939732504,0.0629102257493839,1.0,0.0629102257493839,1.0,0.98162209901169,1.0,0.0183779009883099,0.0183779009883099,1584,160,1424,16,2.25,2.25,default,full,fixed_hist,profiled,5133.601593640481,3910.9857808690663,1.3126106514505749,1.3126106514505749,0,0,True,-3975504.880821383,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0.0,0.0,0.0,0.0,0.0,muhat_gt_test,True,-3975503.990663853,-3975504.880821383,-3975503.990663853,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,pilot,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/pilot/profiled_lslb1p1/2021/injection_extraction/inj_extract_toys_2021.csv,1.312610651450575,1.3126106514505749,,,1.006520725512736,1.003255065032186,2.6788186222093923e-05,0.0051757305013006545,4.4062645266862647e-05,0.006637969965799985,7.922510383502467e-05,0.0089008484896118,3.5162458568162026e-05
2021,0.105,0,0,3885.648533344164,1.0,3885.648533344164,2545.0153502469334,3885.648533344164,matched_refit_bonly,1.0,,43074666.66666671,145996662.4258953,0.0021205175,0.0199941822443441,resolution_scaled_local,1.1,9.0,0.0219936004687785,0.1799476401990971,0.0629102257493839,0.084662221642376,20.579382939732504,0.0629102257493839,1.0,0.0629102257493839,1.0,0.98162209901169,1.0,0.0183779009883099,0.0183779009883099,1584,160,1424,16,2.25,2.25,default,full,fixed_hist,profiled,8778.822907062186,3937.2176893790897,2.2297021906468757,1.2428000582537488,3757,75,True,-4013831.8991690534,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0.0,0.0,0.0,0.0,3885.648533344164,muhat_gt_test,True,-4013831.1062259898,-4013831.8991690534,-4013829.375721849,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,pilot,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/pilot/profiled_lslb1p1/2021/injection_extraction/inj_extract_toys_2021.csv,1.2428000582537484,1.2297021906468757,2.259294125994132,1.2592941259941322,1.0132716985574974,1.0066139769333116,2.696786093570827e-05,0.005193058918952131,4.4358183871222675e-05,0.00666019398150104,0.0001044884824766317,0.010221960794125151,3.351565914187723e-05
2021,0.105,0,0,7771.297066688328,2.0,3885.648533344164,2545.0153502469334,3885.648533344164,matched_refit_bonly,1.0,,43074666.66666671,145996662.4258953,0.0021205175,0.0199941822443441,resolution_scaled_local,1.1,9.0,0.0219936004687785,0.1799476401990971,0.0629102257493839,0.084662221642376,20.579382939732504,0.0629102257493839,1.0,0.0629102257493839,1.0,0.98162209901169,1.0,0.0183779009883099,0.0183779009883099,1584,160,1424,16,2.25,2.25,default,full,fixed_hist,profiled,12998.29353567564,3955.0393025700537,3.286514378562337,1.321604178646396,7552,146,True,-4052598.0172001887,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0.0,0.0,0.0,0.0,7771.297066688328,muhat_gt_test,True,-4052597.118616051,-4052598.0172001887,-4052592.5488564568,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,pilot,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/pilot/profiled_lslb1p1/2021/injection_extraction/inj_extract_toys_2021.csv,1.3216041786463963,1.286514378562337,1.6726028388996783,0.6726028388996783,1.0178582207398383,1.0088895978945558,2.708992956998277e-05,0.0052047987060003355,4.4558968907046096e-05,0.006675250475229082,0.0001335904119530355,0.011558131853938832,3.580216411892581e-05
2021,0.105,0,0,11656.945600032492,3.0,3885.648533344164,2545.0153502469334,3885.648533344164,matched_refit_bonly,1.0,,43074666.66666671,145996662.4258953,0.0021205175,0.0199941822443441,resolution_scaled_local,1.1,9.0,0.0219936004687785,0.1799476401990971,0.0629102257493839,0.084662221642376,20.579382939732504,0.0629102257493839,1.0,0.0629102257493839,1.0,0.98162209901169,1.0,0.0183779009883099,0.0183779009883099,1584,160,1424,16,2.25,2.25,default,full,fixed_hist,profiled,16671.628743724294,3980.2931184619943,4.188542965942744,1.2598778518174816,11273,223,True,-4090667.813209866,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0.0,0.0,0.0,0.0,11656.945600032492,muhat_gt_test,True,-4090666.996535186,-4090667.813209866,-4090658.961725414,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,pilot,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/pilot/profiled_lslb1p1/2021/injection_extraction/inj_extract_toys_2021.csv,1.2598778518174816,1.1885429659427436,1.4301884314942521,0.4301884314942521,1.024357474513109,1.0121054661017839,2.7262904865940366e-05,0.005221389170128996,4.484348794997496e-05,0.006696528051906821,0.00015903533635737568,0.012610921312789786,3.4347930016805316e-05
2021,0.105,0,0,19428.24266672082,5.0,3885.648533344164,2545.0153502469334,3885.648533344164,matched_refit_bonly,1.0,,43074666.66666671,145996662.4258953,0.0021205175,0.0199941822443441,resolution_scaled_local,1.1,9.0,0.0219936004687785,0.1799476401990971,0.0629102257493839,0.084662221642376,20.579382939732504,0.0629102257493839,1.0,0.0629102257493839,1.0,0.98162209901169,1.0,0.0183779009883099,0.0183779009883099,1584,160,1424,16,2.25,2.25,default,full,fixed_hist,profiled,25212.441554633588,4025.182717482553,6.263676291048487,1.4370028130127583,19262,366,True,-4172486.648825443,full_refit,True,1.0,0,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fSigPowExpQ,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ,fSigPowExpQ_toy_0,0,0.0,0.0,0.0,0.0,19428.24266672082,muhat_gt_test,True,-4172485.577288444,-4172486.648825443,-4172466.8611122384,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,pilot,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/funcform_mod2_highstat_20260630/runs/pilot/profiled_lslb1p1/2021/injection_extraction/inj_extract_toys_2021.csv,1.4370028130127583,1.2636762910484869,1.2977211571389669,0.29772115713896685,1.0359101403384776,1.0177967087481063,2.757037490172522e-05,0.005250749937078057,4.534923115351456e-05,0.006734183777824493,0.00021804113476076907,0.014766215993299334,3.9618706289595486e-05
