phase,dataset,study,study_label,mode,lslb,mass_GeV,inj_nsigma,n_toys,n_source_toys,n_success,success_rate,refit_ok_rate,fallback_rate,pull_mean_correct,pull_mean_err,pull_width_correct,pull_width_err,cov_1sigma,cov_2sigma,delta_z_mean,delta_z_width,recovery_bias_mean,recovery_bias_median,sigma_ratio_median,eps_width_ratio_median,eps_95_exp_proxy_median,eps_95_exp_proxy_q16,eps_95_exp_proxy_q84,eps_95_obs_proxy_median,eps_95_obs_proxy_q16,eps_95_obs_proxy_q84,eps2_95_exp_proxy_median,eps2_95_obs_proxy_median,A_per_eps2_unit_mean,sigma_A_mean,A_hat_mean,qmu_tilde_median,source_root,container,function_tag
pilot,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.18,0.0,25,25,25,1.0,1.0,0.0,0.2531708911034933,0.20380391828561367,1.0190195914280684,0.14708280885512445,0.8,0.96,0.2531708911034933,1.0190195914280684,,,1.002008640793831,1.0010038165730593,0.012768703089068483,0.01227068222351493,0.01318024867576098,0.014051437844760343,0.012684920796461692,0.0159891045357629,0.000163039778576787,0.0001974429055051632,8455500.303392887,833.5986631901395,187.89279660692492,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.18,1.0,25,25,25,1.0,1.0,0.0,0.2163738916086048,0.19902716247958394,0.9951358123979197,0.14363548229204398,0.76,0.96,0.19393615521457797,0.9920559846558235,0.22451273843920408,0.30633313811326945,1.021883607138958,1.0108825882064436,0.012895165906362121,0.012408696681545955,0.013278144893325817,0.017201259065543133,0.0138673154792801,0.018628912988024132,0.000166285303752604,0.0002958833134399298,8455500.303392887,850.0383775842097,992.1341192845376,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.18,2.0,25,25,25,1.0,1.0,0.0,0.22289532323522684,0.21120828658418755,1.0560414329209378,0.1524264513930754,0.72,0.96,0.14048843563332497,1.054797031465738,0.11665851159344086,0.11245735414252667,1.0432730008104352,1.0214073628138947,0.012982276790136848,0.012563114185149972,0.013426968653781715,0.01981696832118986,0.0167626138416451,0.02143525185038895,0.0001685395106557259,0.0003927122334430425,8455500.303392887,866.7781099274017,1830.9076320127206,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.18,3.0,25,25,25,1.0,1.0,0.0,0.2544373328203523,0.19669263572984078,0.9834631786492039,0.14195068273280073,0.76,0.96,0.07526208218984377,0.9780483168675574,0.09088773578716652,0.15334792728021363,1.0657359813842768,1.032344894589147,0.013153950925785961,0.012605551907256748,0.013531322483190134,0.022845380565173257,0.020349421192057605,0.0235073958168847,0.00017302642495798534,0.000521911413167596,8455500.303392887,883.9154645378006,2694.8895125620843,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.18,5.0,25,25,25,1.0,1.0,0.0,0.17796474984917407,0.1911045905009588,0.9555229525047939,0.1379178584613772,0.84,0.96,-0.2930346735011247,0.9515801365825779,0.039513248446534956,0.04282075645129879,1.1029568958344582,1.0502175469084767,0.013389007912066906,0.012784431859667635,0.013868374244436684,0.02628384503705652,0.024538877219161453,0.027886129057824918,0.00017926553286939023,0.0006908405099320008,8455500.303392887,917.916111351053,4298.612334211854,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.06,0.0,25,25,25,1.0,1.0,0.0,0.16770061408483222,0.14119091809600331,0.7059545904800165,0.1018957682123224,0.8,1.0,0.16770061408483222,0.7059545904800165,,,1.0011418458740127,1.000570760053487,0.006950951639139571,0.0068866144740564695,0.007042724680106025,0.007318391869818721,0.006996210899738937,0.008445059772992449,4.8315728689657084e-05,5.355885956022875e-05,379335903.36016655,11182.737041344426,1768.36431263461,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.06,1.0,25,25,25,1.0,1.0,0.0,0.1749383695935812,0.14226931749356775,0.7113465874678387,0.1026740359404196,0.84,1.0,0.16780919888026807,0.7103072815058047,0.17691671832915268,0.24055863204102046,1.0071036748096507,1.0035455519355614,0.0069722238760360185,0.00690611940625502,0.00706415893955285,0.009177521977441322,0.008136270612680916,0.010073984138476837,4.8611905777566727e-05,8.422690964641845e-05,379335903.36016655,11250.326837728016,13029.724583077734,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.06,2.0,25,25,25,1.0,1.0,0.0,0.21560703624227393,0.14235878503612334,0.7117939251806167,0.10273860357764235,0.8,1.0,0.18911132150799087,0.7100635520985312,0.10955708769361483,0.12832664195429033,1.013546692534917,1.0067505612290053,0.0069927321174749965,0.006930295029502822,0.007087667955560141,0.010775033302809489,0.009995384039320576,0.011620290756914595,4.8898302466766346e-05,0.00011610134267665355,379335903.36016655,11320.07061180816,24680.024642393575,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.06,3.0,25,25,25,1.0,1.0,0.0,0.22107896103175662,0.14345097376735066,0.7172548688367534,0.10352682290011733,0.8,1.0,0.16330307248387613,0.7150607290854886,0.07531600705187425,0.06919960551533566,1.0194193134284153,1.0096629702174955,0.007014540661037256,0.006946726405538881,0.00710796408523338,0.011839840119761986,0.011341047451895151,0.012850820193283263,4.9203780685344986e-05,0.0001401818140615255,379335903.36016655,11389.591488029244,35922.27901756196,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.06,5.0,25,25,25,1.0,1.0,0.0,0.22392559800590014,0.13016294000973877,0.6508147000486939,0.09393701056641975,0.8,1.0,0.06661889072154578,0.6477837543537763,0.046321999113621934,0.05447896853989165,1.0325209281390684,1.0161303696569,0.00705668960854329,0.006987857276147378,0.00715738018352357,0.014173361907899461,0.013769565015387555,0.014889037147801612,4.979686823132286e-05,0.00020088418777229546,379335903.36016655,11533.185500068465,58336.44211839134,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.105,0.0,25,25,25,1.0,1.0,0.0,0.4800309856071799,0.16598927993762702,0.8299463996881351,0.11979244431822639,0.68,1.0,0.48003098560717994,0.829946399688135,,,1.001353619709768,1.0006765809739768,0.007332082076701505,0.007222175626286577,0.007464512956484435,0.008485883203100404,0.007371865500029407,0.009511503894516063,5.3759427579487446e-05,7.201021373666159e-05,146167288.62494665,4787.958302189967,2209.876558791176,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.105,1.0,25,25,25,1.0,1.0,0.0,0.49314158438873024,0.16741311477649118,0.837065573882456,0.12082000860260114,0.72,1.0,0.4839701656078107,0.8346998771635827,0.4996672312326833,0.5662775520317682,1.009681605386656,1.0048291423852396,0.007360948381357855,0.007248467334921632,0.007492810701611228,0.010097596749793849,0.008592360102533801,0.011145486306042956,5.4183561073014824e-05,0.00010196146012144731,146167288.62494665,4825.436201745597,7074.710091244562,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.105,2.0,25,25,25,1.0,1.0,0.0,0.5639036730520217,0.16674619990272568,0.8337309995136284,0.12033870425023228,0.64,0.92,0.5304757618165922,0.8290384798947078,0.2877301359774384,0.325177261067795,1.0164280350658073,1.0081805567783022,0.007386040852457543,0.007275427855796155,0.007521219036232267,0.01185421874246459,0.010586710809501527,0.012653150173135964,5.455359947417175e-05,0.00014052250199419875,146167288.62494665,4862.542889610849,12215.099658753707,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.105,3.0,25,25,25,1.0,1.0,0.0,0.5393078069721087,0.1651534719062371,0.8257673595311855,0.11918925182833412,0.72,0.96,0.46661215396867967,0.8199584866739851,0.1847840113438224,0.20885979650995812,1.0246506223317353,1.012250276528357,0.007417398444354934,0.0072966954253702926,0.007550373608414708,0.013162030025051648,0.011994217704822377,0.013933584604782431,5.5017799682319e-05,0.00017323903438036108,146167288.62494665,4900.03577376648,16903.56716759755,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.105,5.0,25,25,25,1.0,1.0,0.0,0.5589742717322642,0.1569904807291783,0.7849524036458915,0.1132981203864998,0.76,1.0,0.3678110503116512,0.7769665126723766,0.11650295927376245,0.15623198670236338,1.0396306647139952,1.019622805116674,0.007475304578646206,0.007357930955217975,0.007620213666686334,0.015606588922036663,0.014569587234112917,0.01598866844255942,5.5880178543528934e-05,0.0002435656177814375,146167288.62494665,4971.627544847476,26602.75243082345,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.18,0.0,25,25,25,1.0,1.0,0.0,0.20832458737638898,0.2104350053286744,1.052175026643372,0.15186838371678812,0.8,0.96,0.20832458737638895,1.052175026643372,,,1.0017331940748178,1.0008662218672473,0.011909104323120501,0.011525412677547779,0.012189332455654001,0.012704040216432422,0.011808718443486178,0.014938419174654374,0.0001418267657789674,0.00016139263782073232,8455500.303392887,730.3465077456283,133.46945631532196,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.18,1.0,25,25,25,1.0,1.0,0.0,0.18000023769047732,0.211052449341617,1.055262246708085,0.15231398555064055,0.84,0.96,0.1623289174845396,1.0533933553843662,0.18526548091568848,0.14804609968807925,1.0200780467234452,1.0099891319828374,0.012039742892809662,0.011621440733884478,0.012287330216531616,0.015867435671227094,0.013207436422815936,0.017731792809698815,0.00014495540892496076,0.00025177551478053003,8455500.303392887,742.2198533889252,843.6500817832967,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.18,2.0,25,25,25,1.0,1.0,0.0,0.2467648516136096,0.21545925171968477,1.0772962585984238,0.15549432122469417,0.76,0.96,0.1800128386171313,1.0723527849432586,0.1290759019423301,0.0008500279840784053,1.034389450424375,1.017049384457006,0.01210632764122015,0.011717843943399175,0.012386670453468418,0.018198762002853548,0.01617007906359198,0.02039542598323306,0.00014656316895657104,0.00033119493843650606,8455500.303392887,754.2791603597933,1628.7019562359485,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.18,3.0,25,25,25,1.0,1.0,0.0,0.18034778169963445,0.20917451498174802,1.04587257490874,0.15095870316540205,0.72,0.96,0.03435898707010678,1.039736982501886,0.06399090197973742,-0.024582451797342197,1.0526365199059928,1.0259807600077073,0.012175399668612327,0.0118134791970916,0.01253030036599031,0.020670516001063205,0.018691563566424044,0.022193154849505257,0.00014824035709044516,0.00042727023175021,8455500.303392887,766.4711712861603,2304.671512475029,0.0024325289414264,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p0,"profiled bkg, lslb=1",profiled,1.0,0.18,5.0,25,25,25,1.0,1.0,0.0,0.08587506694048642,0.20147810508195957,1.007390525409798,0.14540429775610636,0.8,0.96,-0.28208566182927497,0.9996428338310899,0.018923380775892472,-0.02165853669803619,1.0803573448266188,1.039402397931917,0.012386669380907309,0.011996588239952033,0.012703348894406014,0.02465403982018584,0.022345281771943053,0.02538528410640352,0.00015342957835190666,0.0006078216794553089,8455500.303392887,787.1186746627462,3692.925628099148,0.0080162640661001,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,0.0,25,25,25,1.0,1.0,0.0,0.23209689092712638,0.14855260672477894,0.7427630336238947,0.10720860935171468,0.76,1.0,0.2320968909271264,0.7427630336238947,,,1.0011699603986857,1.0005848091984435,0.006376027027102236,0.006317317070308289,0.006436196285522071,0.006737344469254064,0.006426706783328381,0.008130083020727309,4.065372065033817e-05,4.539181049738832e-05,379335903.36016655,9399.713372279246,2105.005849722657,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,1.0,25,25,25,1.0,1.0,0.0,0.2500760097024811,0.14777507240090582,0.7388753620045291,0.10664747228772427,0.76,1.0,0.2444388736844764,0.7378165718296885,0.25225469080567464,0.28561759623230043,1.0058311310219532,1.0029113275967887,0.006391004789949322,0.006331275797464757,0.0064508415932053986,0.008464014456252727,0.00727934023294527,0.009467275348197314,4.084494222515517e-05,7.163954071565515e-05,379335903.36016655,9443.225647039024,11675.018450406695,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,2.0,25,25,25,1.0,1.0,0.0,0.23488310055285602,0.14662176234485297,0.7331088117242649,0.10581514244857276,0.76,1.0,0.21432036251174952,0.7315151214225707,0.1189490653082475,0.0957989008350435,1.0103576545517914,1.005165486152301,0.006405384195457679,0.006345461404845666,0.0064659008465248885,0.009681884969769948,0.008959442419116316,0.010733734913620827,4.102894669141901e-05,9.373889656785724e-05,379335903.36016655,9487.58579743812,20928.63127975367,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,3.0,25,25,25,1.0,1.0,0.0,0.24622952117890018,0.15060521299371502,0.753026064968575,0.10868995032910286,0.8,1.0,0.20250887204439924,0.7503111180862448,0.08351605489782044,0.08515464395255123,1.0150441876785234,1.0074940137184556,0.006420698685157839,0.006360247112925263,0.006481297437923004,0.010988284685919029,0.010091005362805388,0.011881890934051642,4.122537160558761e-05,0.00012074240033880264,379335903.36016655,9528.900447023723,30432.550364286955,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,5.0,25,25,25,1.0,1.0,0.0,0.3101338230584299,0.15087562323305664,0.7543781161652833,0.10888510210969728,0.76,1.0,0.19237773953831508,0.7506219356086071,0.06363782033817596,0.06291036737702882,1.024218990627198,1.0120370500269236,0.006449581092480614,0.00638869876271317,0.006515658320829653,0.013069297136306005,0.012532034270803686,0.013773447312848444,4.159709626848342e-05,0.00017080652763705635,379335903.36016655,9616.590115857984,49853.983978238975,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,0.0,25,25,25,1.0,1.0,0.0,0.42596808002795,0.16796272481743318,0.8398136240871659,0.1212166554839601,0.72,0.96,0.42596808002795,0.8398136240871659,,,1.000857565324456,1.000428690774338,0.006808691409826526,0.00671523440079011,0.0069173058838662175,0.007763782223862814,0.00681287883742826,0.008922042969579247,4.635827871424553e-05,6.0276314419568225e-05,146167288.62494665,4123.058719395798,1689.676381083954,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,1.0,25,25,25,1.0,1.0,0.0,0.4317753145874982,0.1650215119679633,0.8251075598398165,0.11909401794597833,0.76,1.0,0.424821460444226,0.8228248072624024,0.4366478413399142,0.5163126844518606,1.0069382730839072,1.0034631398730633,0.006830851093374665,0.006736485129370216,0.00693782490856875,0.00936257971514917,0.008024525368507807,0.010255162383134913,4.6660526659857866e-05,8.76578989225227e-05,146167288.62494665,4148.916701294348,5847.631102533207,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
pilot,2021,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,2.0,25,25,25,1.0,1.0,0.0,0.43599246740099606,0.16587249365888537,0.8293624682944268,0.11970816108138996,0.68,1.0,0.41062523981802657,0.8255663500265554,0.22157897404054627,0.2595502819075106,1.0129822097875754,1.0064701733223769,0.006847465405607392,0.006754096831876628,0.006963159526684097,0.010935764233614366,0.009565285963119017,0.01164203254634912,4.688778248099001e-05,0.00011959093937319921,146167288.62494665,4173.0715929528105,9997.883054211534,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2021_dataset_mod_toys_2.root,fSigPowExpQ,fSigPowExpQ
