phase,dataset,study,study_label,mode,lslb,mass_GeV,inj_nsigma,n_toys,n_source_toys,n_success,success_rate,refit_ok_rate,fallback_rate,pull_mean_correct,pull_mean_err,pull_width_correct,pull_width_err,cov_1sigma,cov_2sigma,delta_z_mean,delta_z_width,recovery_bias_mean,recovery_bias_median,sigma_ratio_median,eps_width_ratio_median,eps_95_exp_proxy_median,eps_95_exp_proxy_q16,eps_95_exp_proxy_q84,eps_95_obs_proxy_median,eps_95_obs_proxy_q16,eps_95_obs_proxy_q84,eps2_95_exp_proxy_median,eps2_95_obs_proxy_median,A_per_eps2_unit_mean,sigma_A_mean,A_hat_mean,qmu_tilde_median,source_root,container,function_tag
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.075,3.0,25,25,25,1.0,1.0,0.0,0.12152725488099833,0.17675679150020646,0.8837839575010323,0.12756322644217347,0.76,1.0,0.03240820176162579,0.8820258606053777,0.04193118543576164,0.06906915241160605,1.0309684925550446,1.0153661864347485,0.00902803267242533,0.008885308883223468,0.00922423780806858,0.015357922504186113,0.01381284217108308,0.016201662606416548,8.150537393437927e-05,0.00023586578364458624,72919665.67973623,3622.9086593038587,10941.207477566564,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.075,5.0,25,25,25,1.0,1.0,0.0,-0.08038284224587819,0.17475992442178548,0.8737996221089274,0.12612211176059562,0.76,0.96,-0.3232184496403292,0.873639105843058,-0.016886039138981245,0.023466711641576765,1.050371143588494,1.024876160123014,0.009105757742159272,0.008971158876136563,0.00934065613027698,0.018074269110467615,0.016476255627690735,0.018842675329531672,8.291482405889352e-05,0.0003266792038776038,72919665.67973623,3694.790746965811,17233.374595060657,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,0.0,25,25,25,1.0,1.0,0.0,0.33403720224853417,0.21041782415013482,1.0520891207506742,0.15185598426921962,0.68,0.88,0.3340372022485343,1.0520891207506742,,,1.000473272205264,1.0002366081109328,0.011162242825013826,0.01081902726479556,0.011420497393008091,0.012615832696644376,0.01122281088799938,0.014501250496933493,0.00012459566488457263,0.0001591592346297213,18300422.007094394,1379.037395634578,425.04117990772943,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,1.0,25,25,25,1.0,1.0,0.0,0.26557890820719665,0.21149894418713874,1.0574947209356937,0.15263621544970774,0.68,0.88,0.2514345489583613,1.0553769202479495,0.2716417464056474,0.3215868751753641,1.01441573012839,1.007182073970933,0.011252014664320157,0.010879255187176409,0.011496552681150444,0.015110338640479263,0.012217085863194721,0.017024120071605028,0.00012660783400607586,0.0002283223338299607,18300422.007094394,1397.2662878008011,1712.6824901717782,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,2.0,25,25,25,1.0,1.0,0.0,0.15660720188915034,0.20120243120846185,1.0060121560423092,0.14520534727476575,0.68,0.92,0.10119230406270249,1.0023667240889063,0.08148537034303263,0.0724157662023781,1.0287435014094835,1.0142699351797249,0.011327646686872824,0.01093914089455515,0.011574332511878158,0.017320900771894184,0.0151719653439411,0.018936904503623526,0.0001283155794626209,0.0003000136035498045,18300422.007094394,1416.7962869322798,2940.988318943171,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,3.0,25,25,25,1.0,1.0,0.0,0.09906554723473292,0.2070723297462327,1.0353616487311634,0.149441581650888,0.64,0.96,-0.021237905305093115,1.0300738930841173,0.035051259104456285,0.07321138824822104,1.0409115914408833,1.0202507492968986,0.011371966555608248,0.011017201560238101,0.011638572935981525,0.019351542964507387,0.017278172424704804,0.020982223745515224,0.0001293216233418725,0.00037448221510717533,18300422.007094394,1435.2364092439543,4237.9046672598315,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.09,5.0,25,25,25,1.0,1.0,0.0,-0.03539144936280946,0.20344811070738905,1.0172405535369453,0.14682602685378984,0.72,0.96,-0.361155387005884,1.0165977315663977,-0.007512696602557023,-0.0035921005287196106,1.0714177694413423,1.0350931211448284,0.011524589836495382,0.011159913869992152,0.011793128267451635,0.022880193419541898,0.020370556641581,0.024125899842442875,0.00013281617089945267,0.0005235032509156483,18300422.007094394,1473.734448867096,6797.87855359157,0.0011288572568446,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,0.0,25,25,25,1.0,1.0,0.0,-0.09022591403555424,0.1659645404622539,0.8298227023112694,0.11977459013976853,0.8,1.0,-0.09022591403555424,0.8298227023112694,,,0.9964287509157815,0.9982127783773265,0.01410824676085291,0.013589362595652184,0.014480743337147392,0.01450736399760549,0.014138073312189295,0.016321485024193602,0.0001990426266651166,0.00021046361015901997,5463243.5682544615,658.4194362157839,-73.52282312597745,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,1.0,25,25,25,1.0,1.0,0.0,-0.15501921299935909,0.16283290770088252,0.8141645385044126,0.11751452886754252,0.8,0.96,-0.17097239287675303,0.8106814425383807,-0.15469453415967901,-0.1799512712231175,1.0170903204183182,1.0085089590173792,0.014271233765408004,0.013688271895901737,0.014618348000611285,0.017820610723563477,0.014705411779619126,0.019931057582882005,0.0002036681131869215,0.0003175741665607856,5463243.5682544615,671.0170785884741,542.177820009249,0.0298604105482809,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,2.0,25,25,25,1.0,1.0,0.0,-0.23328278072935865,0.16403912830458484,0.8201956415229242,0.11838504360535453,0.8,1.0,-0.30119549748541535,0.8200249972212367,-0.12067408335805684,-0.1423724085822986,1.0366032933786589,1.0181371682532068,0.014364053514858897,0.01381344671532255,0.014761588063012568,0.020515809667844415,0.017935605544912962,0.022393952301236145,0.00020632603337773024,0.0004208984463272183,5463243.5682544615,683.5815106610233,1146.5753675196686,0.0776464739465154,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,3.0,25,25,25,1.0,1.0,0.0,-0.22388130185796978,0.1615026840595382,0.8075134202976909,0.11655452264577681,0.8,1.0,-0.3796764340919932,0.8048082409810282,-0.07842004372491322,-0.1397107145155514,1.0552955754851068,1.027275803027165,0.014533637861649145,0.013894918783322488,0.014884879398702788,0.023472732500676583,0.021282103283738443,0.025579051885914236,0.00021122662949356154,0.0005509691710483187,5463243.5682544615,696.5961310715891,1809.374336734025,0.1586046291922684,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2015,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.105,5.0,25,25,25,1.0,1.0,0.0,-0.30098749332622937,0.15599042326702775,0.7799521163351387,0.11257639108027767,0.76,0.96,-0.720990381864567,0.779544530715434,-0.06567824423960567,-0.02957907148641381,1.0930261876875447,1.0454789274239555,0.014755033740681002,0.01408327852690072,0.015134526026589195,0.027850369330252922,0.02675765446559936,0.02942636311079524,0.0002177110206886348,0.0007756430718314926,5463243.5682544615,721.1730802091406,3070.100578351584,0.0249081458314321,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2015_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.06,0.0,25,25,25,1.0,1.0,0.0,0.031221359279123093,0.19136657972419818,0.9568328986209909,0.13810693289707976,0.72,0.96,0.03122135927912311,0.956832898620991,,,1.0019443319487662,1.000971693879885,0.010474827518006432,0.010252019481532943,0.010618025554990853,0.01076945659121565,0.010474370338070478,0.013158932473710363,0.00010972201153198479,0.0001159811952700782,280784081.8961641,18635.216628425856,187.85105947067504,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.06,1.0,25,25,25,1.0,1.0,0.0,-0.04324302932739201,0.18401229350651244,0.9200614675325621,0.13279943398773172,0.72,0.96,-0.05819753890342556,0.9187846834008893,-0.04273283677071262,0.04744962274061737,1.0149693299519802,1.0074568625762497,0.010537514228802496,0.010313244315378776,0.010687009619093866,0.01316707666486131,0.011026146288386949,0.015243441462776602,0.00011103920612221506,0.00017337190789833522,280784081.8961641,18876.409435667374,17376.19127023732,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.06,2.0,25,25,25,1.0,1.0,0.0,-0.135778557378664,0.19327870879759348,0.9663935439879674,0.13948689319114235,0.68,0.96,-0.18928349489397114,0.9640266128320494,-0.06917330978564643,-0.052399359563148895,1.027466287208685,1.0136401172056506,0.010604235868922002,0.010376926888286344,0.010747419852348509,0.015198724896260308,0.01321103630101435,0.017138681171265092,0.00011244981836373196,0.00023100123847220292,280784081.8961641,19105.434471095126,34181.36146844552,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.06,3.0,25,25,25,1.0,1.0,0.0,-0.25975171564081156,0.19304830122142408,0.9652415061071203,0.13932061084598643,0.64,0.96,-0.3770857001059765,0.9630572803753427,-0.08986052586650434,-0.061896941822330964,1.0405400669187903,1.0200686579435672,0.010684100407299226,0.010441762449302405,0.010802402832787309,0.01708919083435681,0.015432233956810053,0.01886329273980558,0.00011415000151325148,0.0002920404433730648,280784081.8961641,19351.098386199872,50295.01529020276,0.0323435328900814,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.06,5.0,25,25,25,1.0,1.0,0.0,-0.4161276825667241,0.19665610488605678,0.9832805244302839,0.1419243188671852,0.64,0.96,-0.7298195750284581,0.9834266785581067,-0.08880018120913455,-0.07513317301094224,1.0678215133199653,1.0333544954757614,0.010813395815867875,0.010570037806935053,0.010962646787643244,0.020389435623829263,0.019022516492740654,0.02160780180229471,0.00011692952907062888,0.00041572908505827785,280784081.8961641,19839.92104530431,84248.18685171838,0.1027874238789081,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.09,0.0,25,25,25,1.0,1.0,0.0,0.16246241340744585,0.1685371117341143,0.8426855586705715,0.12163118353516617,0.76,1.0,0.16246241340744585,0.8426855586705715,,,0.9995011333437801,0.9997505355556355,0.010768023879007313,0.010570857009792508,0.010938647437170722,0.011240203547705973,0.010798478969186205,0.013147677313067287,0.00011595033825887169,0.00012634217579386193,213399143.29138756,14993.518962041398,2122.3543942512174,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.09,1.0,25,25,25,1.0,1.0,0.0,0.06926677825055412,0.17036552704833502,0.851827635241675,0.12295072862748586,0.76,1.0,0.0553154535131711,0.8501266821374897,0.07168185586629376,0.057994574055563186,1.0138235824269235,1.0068880684698391,0.01084071865888607,0.010650682633004529,0.011025085198514138,0.013791195730980782,0.011408572689836683,0.015557555040301351,0.0001175211810411206,0.00019019707969022254,213399143.29138756,15202.71564734946,15736.34266613057,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.09,2.0,25,25,25,1.0,1.0,0.0,-0.056509261542846446,0.1727492848700678,0.863746424350339,0.12467105765256124,0.72,1.0,-0.11038002992329421,0.8639888591698326,-0.029086270642140786,-0.07152062393482428,1.026638458993225,1.0132316906775196,0.010909166372467853,0.010695939788705719,0.011085308517855465,0.015758702935988057,0.014069469887840386,0.017684851251064015,0.0001190099109421834,0.00024833671822471857,213399143.29138756,15406.465567830333,28770.484679502333,0.0207588784396648,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.09,3.0,25,25,25,1.0,1.0,0.0,-0.12096401288176219,0.1717036617838713,0.8585183089193565,0.1239164441897032,0.76,1.0,-0.23819097927053057,0.8564600533655317,-0.04175394125113172,-0.08270274360763041,1.0406319292762616,1.020113684486323,0.01097045340827054,0.010785689318541946,0.011159649614975276,0.01768125666054799,0.016516208662226372,0.01921554975293534,0.00012035084798303471,0.0003126268370961727,213399143.29138756,15601.268321414822,42709.42225897032,0.0635676570236682,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.09,5.0,25,25,25,1.0,1.0,0.0,-0.40381725386677003,0.1654724893299431,0.8273624466497155,0.11941948282265016,0.72,0.96,-0.7227739020262018,0.8270087854294592,-0.08624988043731632,-0.09813740369094515,1.0681836154122784,1.033529687726617,0.011112724487396346,0.010913444980710896,0.01133382390793866,0.021035506788657354,0.019943695453076202,0.022329169999622308,0.00012349264553277838,0.0004424925458556496,213399143.29138756,16013.33841997214,68110.22638421202,0.216010358184576,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.105,0.0,25,25,25,1.0,1.0,0.0,-0.27381516037126663,0.1909958147581554,0.9549790737907771,0.13783935633089117,0.64,0.96,-0.27381516037126663,0.9549790737907772,,,0.9992314011179106,0.9996156266875337,0.011658146043519085,0.011310088919350487,0.011853944361667198,0.011847310763127386,0.011406903136153664,0.01381519651457756,0.00013591236917201972,0.00014035877231811402,127590580.38351358,10480.889086618876,-3184.5998554861662,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.105,1.0,25,25,25,1.0,1.0,0.0,-0.37118901701615864,0.195348077652032,0.97674038826016,0.14098033152259573,0.68,0.96,-0.3859817335107581,0.9751739861535167,-0.3752434016367011,-0.3261122230860446,1.0142688900998669,1.0071091748662937,0.011746999583877982,0.011392463098814427,0.011959439613557516,0.013272168307314543,0.011978096001962004,0.016613027486802826,0.00013799199922362947,0.00017615045157768456,127590580.38351358,10638.87429239018,6194.50390341327,0.0370053146034479,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.105,2.0,25,25,25,1.0,1.0,0.0,-0.4393416422381729,0.190481552016431,0.952407760082155,0.13746821916543017,0.68,0.96,-0.4983730260671399,0.950766000384532,-0.22595115148795827,-0.24346779052414302,1.0308244798926742,1.0152952673447633,0.011827064836033296,0.011467622546187337,0.012043476556858513,0.01594953007734898,0.013711651803146818,0.01854300121225375,0.0001398794626357353,0.0002543875096882598,127590580.38351358,10800.961755246242,15863.104824425605,0.2111857794225216,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.105,3.0,25,25,25,1.0,1.0,0.0,-0.4759832234273771,0.188719151671042,0.94359575835521,0.1361963162731424,0.64,0.96,-0.6069801020213847,0.9414965912168901,-0.165671053735781,-0.14588186025657224,1.0462107630685478,1.0228444471514462,0.011931906882434071,0.011567382247611849,0.012125943803890723,0.01816722939546377,0.016906812206667194,0.02063862839955023,0.00014237040185107757,0.0003300482239074028,127590580.38351358,10960.604907202149,25881.300009692157,0.1781750209629535,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.105,5.0,25,25,25,1.0,1.0,0.0,-0.62899865681934,0.19100397450978832,0.9550198725489416,0.1378452451243934,0.64,0.96,-0.9896416540389019,0.9525548615684288,-0.13547033001014974,-0.11503415284781826,1.0780167926710693,1.0382758750308463,0.012083564780676606,0.011725036659479505,0.012320283787560627,0.02197548052439842,0.020853784488344355,0.02395641567002992,0.00014601253780880806,0.00048292174427821423,127590580.38351358,11297.155423249127,44919.21780842061,0.2557249870151281,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.12,0.0,25,25,25,1.0,1.0,0.0,0.11428229984287061,0.19051820852344598,0.9525910426172298,0.13749467372067098,0.72,1.0,0.11428229984287062,0.9525910426172297,,,0.9994356022386446,0.9997177612899776,0.012708121449230041,0.012305912906360345,0.012860522987080871,0.01309707042797613,0.012731347351509445,0.016117315180909222,0.00016149635076838066,0.00017153325379536686,67149066.33841723,6493.4117874612775,497.27762174273914,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.12,1.0,25,25,25,1.0,1.0,0.0,-0.009012271105846521,0.19207566429452402,0.9603783214726201,0.13861867060652455,0.76,1.0,-0.026059669867532977,0.9583401224351059,-0.0072047575885383,-0.18196571282471974,1.0160304172270396,1.0079833417408441,0.012811248400809204,0.012415462092784902,0.01298975102422666,0.015598777413814014,0.013434834113604039,0.018669894267753312,0.0001641280855872364,0.00024332185680571422,67149066.33841723,6602.642414373893,6173.533543492581,0.0339917903766036,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.12,2.0,25,25,25,1.0,1.0,0.0,-0.07397997119336555,0.19319647330278594,0.9659823665139297,0.13942754483481226,0.76,0.96,-0.14019309445664901,0.9622194503703851,-0.03731209487385273,-0.05811270867353968,1.0335764941818872,1.016649641804829,0.01291986497382179,0.012502099995367057,0.013095199260712434,0.01879910011227939,0.01656422621195338,0.021051398435189266,0.00016692291094178713,0.000353406165031503,67149066.33841723,6712.582739581782,12226.570113653725,0.0128952236846089,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.12,3.0,25,25,25,1.0,1.0,0.0,-0.15080197176331825,0.19198383130332922,0.959919156516646,0.13855239585379103,0.76,0.96,-0.2980207534079173,0.9569923707543542,-0.05252340671324759,-0.11288477846938916,1.0527027248797516,1.026013023737882,0.013054297337115422,0.012606373145258159,0.013208688019053725,0.020826331865490537,0.019296086900545125,0.02300666817253355,0.00017041467896581881,0.0004337360989715466,67149066.33841723,6825.479535214018,18173.537424104656,0.1043951548635959,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.12,5.0,25,25,25,1.0,1.0,0.0,-0.39548490406362796,0.1906769802357753,0.9533849011788765,0.1376092573342373,0.6,0.96,-0.7875405364971176,0.9566557889028567,-0.08595813612322085,-0.07322158251767419,1.08514652523378,1.0417036647884945,0.013234730964045953,0.012780677803118118,0.013425686438232024,0.02489499559947292,0.023197812477800547,0.026312079153484824,0.0001751581036906767,0.000619760805897776,67149066.33841723,7043.955483739239,29384.550835322792,0.1198636498302221,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.15,0.0,25,25,25,1.0,1.0,0.0,-0.1130394540269568,0.1716684390497338,0.8583421952486691,0.12389102437090836,0.84,0.96,-0.11303945402695682,0.8583421952486692,,,0.9999396865681516,0.9999698428293483,0.015423337904452895,0.014728130348217025,0.016043454048191016,0.01601727551642871,0.015161730337448167,0.01796323051959091,0.0002378793521149334,0.00025655311496918654,17148434.45768073,2469.075941940639,-366.5131631246921,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.15,1.0,25,25,25,1.0,1.0,0.0,-0.20812864289109834,0.16581887179807492,0.8290943589903746,0.11966946283667326,0.8,1.0,-0.231039768173003,0.8268413437435681,-0.21111179221213333,-0.33303636575347995,1.023405326759601,1.011634977034504,0.015609526399158224,0.01490187433252514,0.016216734444624053,0.018391835579463788,0.016952986834175968,0.02160718472213232,0.0002436573144060175,0.00033825961598203013,17148434.45768073,2522.8068918846566,1847.273021172354,0.1042101755738258,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.15,2.0,25,25,25,1.0,1.0,0.0,-0.2982845834493201,0.17174547179788235,0.8587273589894118,0.12394661796825833,0.72,0.96,-0.38209805174187894,0.8582618896958547,-0.155538743041659,-0.1418433806676873,1.0432521276335118,1.0213971449115724,0.015703853118499422,0.015033852419252055,0.016425140731053178,0.02182166621432986,0.019962374211591073,0.023997517144183203,0.0002466110027674041,0.0004761851163696253,17148434.45768073,2573.2336780168494,4062.299426750307,0.060772746335715,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.15,3.0,25,25,25,1.0,1.0,0.0,-0.3652867796079511,0.1713857865927829,0.8569289329639145,0.1236870375307737,0.76,1.0,-0.5509832921797859,0.8590428090491585,-0.1299940520741275,-0.13228756114653029,1.0647964553256184,1.0318897495980945,0.015883978104353005,0.01514106797840866,0.016597644020183117,0.025128604170254205,0.023353111645194595,0.026351298111906236,0.00025230076041956565,0.0006314467475453171,17148434.45768073,2628.1298776596445,6343.565764819647,0.1475009813439101,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb0p9,"profiled bkg, lslb=0.9",profiled,0.9,0.15,5.0,25,25,25,1.0,1.0,0.0,-0.45824853746507466,0.1729307776465949,0.8646538882329745,0.12480203878179111,0.68,0.96,-0.9540669505047503,0.8645206257324223,-0.10171131492270799,-0.13060392995232006,1.1115613843474355,1.0543061151048283,0.016160679489273085,0.015443361908956687,0.016903184941166653,0.030022229316992968,0.02875125409299849,0.031369314653695954,0.0002611675615550118,0.0009013342531621121,17148434.45768073,2737.945711127299,10971.340963134711,0.37211156450212,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,0.0,25,25,25,1.0,1.0,0.0,0.8961614348970711,0.18156076935877616,0.9078038467938808,0.13103019882945624,0.48,0.92,0.8961614348970711,0.9078038467938808,,,1.0020267810867123,1.0010128775828573,0.008552519012972385,0.008486031992652243,0.008647552346574295,0.010725634888384059,0.008786658360149623,0.012393358131770704,7.314558146725415e-05,0.00011503924375892131,280784081.8961641,12524.121587199725,11093.029009625665,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
highstat,2016,profiled_lslb1p1,"profiled bkg, lslb=1.1",profiled,1.1,0.06,1.0,25,25,25,1.0,1.0,0.0,0.8713356804521166,0.1825159651798462,0.9125798258992309,0.1317195520349857,0.48,0.92,0.8626478392288034,0.9115919615703669,0.87985730220644,0.9424234286021127,1.0086816404108592,1.0043314395212664,0.008579626302794996,0.008512811014310274,0.008679122203572885,0.012786815459488782,0.011012078351240155,0.014087212744745165,7.360998749561172e-05,0.00016350264959502132,280784081.8961641,12611.095713167553,23356.067501120026,0.0,/Users/emryspeets/Desktop/gp_mods/funcform_studies/func_form_inputs/funcform_2016_dataset_mod_toys_2.root,fShiftSigPowTail,fShiftSigPowTail
