scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
2021_1pct_x10,0,0.065,0.0,0.0,reference_bonly,0,2856413967,12,True,False,,1617.7888953347865,0.4001122263124229,92.94535299911962,1e-08,1e+18,0.0353320804721528,0.4818010973475384,0.1304723539415717,1.0,5459.427636310511,5460.598722743453,-3596.489373567583,-0.6587667450059097,-0.6587667450059097,-172269639.59641367,16,1369933133.3532317,2742160080.846954,0,,400,32,368,0.04,0.3,0.000625,0,3958.0,1024497.0,2ec2f1a25ccdb560a5680e1dd4a9e31c12a383e4cfec94afa03c6973ea98dd5f,False,False,False,False,True,-0.2686944148497225,-1.035196994812365e-06,,,,,,,,,
2021_1pct_x10,0,0.065,0.0,0.0,reference_bonly,1,297207304,12,True,False,,1617.7888963694195,0.4001088011636689,92.9391633090942,1e-08,1e+18,0.0353320804721528,0.4818010973475384,0.1304723539415717,1.0,5459.441346830469,5460.612403399077,-3596.33094589899,-0.658736071592174,-0.658736071592174,-172269639.59642687,16,1369933133.3532317,2742160080.846954,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.000625,0,3958.0,1024497.0,2ec2f1a25ccdb560a5680e1dd4a9e31c12a383e4cfec94afa03c6973ea98dd5f,False,False,False,False,True,-0.2304228374118733,-8.877354271032911e-07,,,,,,,,,
2021_1pct_x10,0,0.065,0.0,0.0,reference_bonly,2,1592977619,12,True,False,,1617.788894584359,0.4001457281089065,93.05470076312216,1e-08,1e+18,0.0353320804721528,0.4818010973475384,0.1304723539415717,1.0,5459.308878657454,5460.480025067825,-3596.8551258799876,-0.6588480713999317,-0.6588480713999317,-172269639.59616756,16,1369933133.3532317,2742160080.846954,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.000625,0,3958.0,1024497.0,2ec2f1a25ccdb560a5680e1dd4a9e31c12a383e4cfec94afa03c6973ea98dd5f,False,False,False,False,True,-0.2246732576974028,-8.656757264763978e-07,,,,,,,,,
2021_1pct_x10,0,0.065,1.0,5459.441346830469,injected_refit,0,682435340,12,True,False,,1617.8067529836617,0.4001784738338406,92.9471936262978,1e-08,1e+18,0.0353320804721528,0.4818010973475384,0.1304723539415717,1.0,5459.886297132211,5459.441346830469,1811.8807286856736,0.3318531980487136,-0.6680653075249324,-172343156.9693398,16,1369933133.3532317,2742160080.846954,0,,400,32,368,0.04,0.3,0.000625,0,3958.0,1024497.0,774621267d5c16f8f1be323aa9b84a632e207cd7091775f9b7ade76c7d84d491,False,False,False,False,True,-0.3717002406369356,-1.432589254835872e-06,2133791674.0,1.0,1617.7888963694195,0.4001088011636689,92.9391633090942,5461.0,5382.0,79.0,bf5ecde9cbb2160c5d3145cd517d251c6343b58b36b4cf749a2304458cbf51a1
2021_1pct_x10,0,0.065,3.0,16378.324040491409,injected_refit,0,4079590787,12,True,False,,1617.828986522317,0.4005575320164406,93.12637830756128,1e-08,1e+18,0.0353320804721528,0.4818010973475384,0.1304723539415717,1.0,5459.189291160061,5459.441346830469,12672.278036007232,2.321274709511751,-0.6788638031814155,-172491744.31194794,16,1369933133.3532317,2742160080.846954,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.000625,0,3958.0,1024497.0,cc41cfd2cd6a6d3b2925b59dfb8ea15dc2f6d69d04c2e2f0a502b0fbe74c3e07,False,False,False,False,True,-0.1889705542857079,-7.298191141332348e-07,2699253516.0,1.0,1617.7888963694195,0.4001088011636689,92.9391633090942,16567.0,16261.0,306.0,7dc109e8c2847e947de1dcb7d0d7ed38f39d0a143781380ef6d92ed27e051d63
2021_1pct_x10,0,0.065,5.0,27297.206734152347,injected_refit,0,1255962269,12,True,False,,1617.8494867889517,0.4006902928890039,93.10921678419449,1e-08,1e+18,0.0353320804721528,0.4818010973475384,0.1304723539415717,1.0,5460.059064787788,5459.441346830469,23088.691661696932,4.228652362132332,-0.7707819682018374,-172638060.02223524,16,1369933133.3532317,2742160080.846954,0,,400,32,368,0.04,0.3,0.000625,0,3958.0,1024497.0,0e623ece556374468fb7cf61063b45334a786051c67c215c635c7f02fe01c641,False,False,False,False,True,-0.2188622473126101,-8.459180992270032e-07,1856349514.0,1.0,1617.7888963694195,0.4001088011636689,92.9391633090942,27448.0,26972.0,476.0,7c08a63c34ad63cef076078277113d36cc5cfbe3f34008bd469fbf4eb46eba42
2021_1pct_x10,0,0.09,0.0,0.0,reference_bonly,0,362327996,12,True,False,,1603.492711413765,0.3980202281426503,84.32112513715892,1e-08,1e+18,0.0291881500637943,0.3980202281426503,0.1077843873084286,1.0,5246.037023942946,5248.084025672374,-13959.313986424744,-2.660925556322677,-2.660925556322677,-217622413.0274141,18,1517992172.9739904,4207189942.992852,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.,398,71,327,0.04,0.3,0.000625,0,3958.0,1024497.0,9646a9b4ac04712433b2af9e5551f5c6ab067fb8e3a3d05a9875f6b70a13a172,False,True,False,False,True,-0.4432269267716511,-3.6170017976956422e-06,,,,,,,,,
2021_1pct_x10,0,0.09,0.0,0.0,reference_bonly,1,2090723543,12,True,False,,1603.4927113883832,0.3980202281426503,84.30039315448398,1e-08,1e+18,0.0291881500637943,0.3980202281426503,0.1077843873084286,1.0,5246.0198252445425,5248.06688977487,-13959.630982365828,-2.660994705965508,-2.660994705965508,-217622413.02735785,18,1517992172.9739904,4207189942.992852,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.,398,71,327,0.04,0.3,0.000625,0,3958.0,1024497.0,9646a9b4ac04712433b2af9e5551f5c6ab067fb8e3a3d05a9875f6b70a13a172,False,True,False,False,True,-0.3280360114690799,-2.677016266532455e-06,,,,,,,,,
2021_1pct_x10,0,0.09,0.0,0.0,reference_bonly,2,356896563,12,True,False,,1603.492713140141,0.3980202281426503,84.2856698676953,1e-08,1e+18,0.0291881500637943,0.3980202281426503,0.1077843873084286,1.0,5246.007509630056,5248.054618670053,-13959.855462185917,-2.661043743563065,-2.661043743563065,-217622413.02731583,18,1517992172.9739904,4207189942.992852,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.,398,71,327,0.04,0.3,0.000625,0,3958.0,1024497.0,9646a9b4ac04712433b2af9e5551f5c6ab067fb8e3a3d05a9875f6b70a13a172,False,True,False,False,True,-0.3638788461700669,-2.9695549514894128e-06,,,,,,,,,
2021_1pct_x10,0,0.09,1.0,5246.007509630056,injected_refit,0,887452276,12,True,False,,1603.491179714265,0.3980202281426503,84.17237254608648,1e-08,1e+18,0.0291881500637943,0.3980202281426503,0.1077843873084286,1.0,5246.7111536992425,5246.007509630056,-8680.62344126435,-1.65448853328699,-2.654354421831533,-217694734.2482747,18,1517992172.9739904,4207189942.992852,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.39802022814265037. Increasing the bound and calling fit again may find a better value.,398,71,327,0.04,0.3,0.000625,0,3958.0,1024497.0,e258c642cad872b3d989dc04b6add75df673c88a51bb2d9d1eaa8b4d5a6bf46d,False,True,False,False,True,-0.277647811996724,-2.2660043449223745e-06,4096039511.0,2.0,1603.492713140141,0.3980202281426503,84.2856698676953,5371.0,5255.0,116.0,60d81a45cfc854227b89ef6ea020cf44a96607ce4938f0bd735336027a5e1009
