model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
knot_spline,2021_1pct_x100,0,0.065,0.0,0.0,reference_bonly,0,2863290595,12,True,False,,2069.7323289896312,0.38420228568592246,185.7730690694361,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,18762.0726103564,18761.19455902423,32465.682302331545,1.730388906202769,1.730388906202769,-2036656847.2287664,16,13708044600.918425,27439041932.724598,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,39027.0,10243412.0,8b83fb75c01a16cdbe6467bbcee9cc6c4c0f609a396d4ece30db48bc0ea63347,False,False,False,False,True,-51.6789784413927,-1.3965805281387533e-05,,,,,,,,,
knot_spline,2021_1pct_x100,0,0.065,0.0,0.0,reference_bonly,1,2498878733,12,True,False,,2069.7323727479616,0.3842023806413778,185.77472910358298,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,18762.077492648677,18761.199438503452,32465.661868701492,1.7303873668266283,1.7303873668266283,-2036656847.228778,16,13708044600.918425,27439041932.724598,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,39027.0,10243412.0,8b83fb75c01a16cdbe6467bbcee9cc6c4c0f609a396d4ece30db48bc0ea63347,False,False,False,False,True,-46.14392917164931,-1.2470005261472614e-05,,,,,,,,,
knot_spline,2021_1pct_x100,0,0.065,0.0,0.0,reference_bonly,2,2048422773,12,True,False,,2069.732374166695,0.38418944129654825,185.63989451734565,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,18762.183923071087,18761.30579466641,32466.666483315308,1.7304310956781732,1.7304310956781732,-2036656847.2286515,16,13708044600.918425,27439041932.724598,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,39027.0,10243412.0,8b83fb75c01a16cdbe6467bbcee9cc6c4c0f609a396d4ece30db48bc0ea63347,False,False,False,False,True,-51.02697869555142,-1.3789292006212772e-05,,,,,,,,,
knot_spline,2021_1pct_x100,0,0.065,1.0,18762.183923071087,injected_refit,0,542477104,12,True,False,,2069.729348151255,0.3843524846239144,186.130269673606,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,18760.492845319215,18762.183923071087,50633.02716911597,2.698917751606351,1.6988276112371288,-2036952856.1687338,16,13708044600.918425,27439041932.724598,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,39027.0,10243412.0,a9a4c3ded3a0d1fd98630ee85a977a36a6c7606a621e764556dfe9589de57fdf,False,False,False,False,True,-56.20676260429828,-1.5198227371441266e-05,1827981669.0,2.0,2069.732374166695,0.38418944129654825,185.63989451734565,18887.0,18545.0,342.0,8b0219004f31e4c09f05931100170e17ca5ff0c629e0e35c3de141c0729bd739
knot_spline,2021_1pct_x100,0,0.065,3.0,56286.551769213256,injected_refit,0,568682230,12,True,False,,2069.7012779331117,0.38469083725017217,187.0495822618603,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,18756.83409518028,18762.183923071087,87267.63106461972,4.652577861582934,1.6517222009959192,-2037540376.4753308,16,13708044600.918425,27439041932.724598,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,39027.0,10243412.0,4f592339eea3a744d6cc823b77fdcb22e3c2102dfba05b2011aad5418248dc9e,False,False,False,False,True,-60.03520262371675,-1.6254313273875764e-05,3450183202.0,2.0,2069.732374166695,0.38418944129654825,185.63989451734565,56347.0,55354.0,993.0,05acee50e57fa5a331bcf0e89994159e4ad8e43057c3dbe457927404e118e2b2
knot_spline,2021_1pct_x100,0,0.065,5.0,93810.91961535544,injected_refit,0,3824098023,12,True,False,,2069.6909840136323,0.38510743937215147,188.14247386283796,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,18751.58121153436,18762.183923071087,123985.37689018091,6.6119958360586555,1.6091686847328235,-2038133638.316075,16,13708044600.918425,27439041932.724598,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,39027.0,10243412.0,ac3cee74e3e6214402a06ad06589a98038d4c86681786cf9fbabfdf6bc5284b4,False,False,False,False,True,-48.27275841353335,-1.3090501376678242e-05,749296330.0,2.0,2069.732374166695,0.38418944129654825,185.63989451734565,94301.0,92521.0,1780.0,93158149795a16c2f5a12df2b060d9b070463ccb3684360f694686cd3faa239f
knot_spline,2021_1pct_x100,0,0.09,0.0,0.0,reference_bonly,0,2850601008,12,True,False,,2058.9251130949197,0.40979775188492695,349.27472402744723,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,17086.295343781097,17088.477383936435,-40519.23314730865,-2.3714463745387877,-2.3714463745387877,-2569482643.156004,18,15182769207.503193,42079791354.55231,4,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,39027.0,10243412.0,7efabe42d214c2ba1ccd7b914b7ffe5973d5a65540352a7289620aa54af2b3ae,False,False,False,False,True,-133.2371659255591,-9.346110628758044e-05,,,,,,,,,
knot_spline,2021_1pct_x100,0,0.09,0.0,0.0,reference_bonly,1,963316733,12,True,False,,2058.925084143613,0.4097454045641201,349.56716841821736,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,17087.880788720024,17090.06161781893,-40503.10533981431,-2.3702825318485976,-2.3702825318485976,-2569482643.1580057,18,15182769207.503193,42079791354.55231,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,39027.0,10243412.0,7efabe42d214c2ba1ccd7b914b7ffe5973d5a65540352a7289620aa54af2b3ae,False,False,False,False,True,-165.588337393889,-0.00011612536031745853,,,,,,,,,
knot_spline,2021_1pct_x100,0,0.09,0.0,0.0,reference_bonly,2,311041786,12,True,False,,2058.9251122186965,0.40979727161153284,349.3136959240859,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,17087.054107099233,17089.235955561766,-40518.717482915825,-2.3713108900428503,-2.3713108900428503,-2569482643.1572924,18,15182769207.503193,42079791354.55231,4,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,39027.0,10243412.0,7efabe42d214c2ba1ccd7b914b7ffe5973d5a65540352a7289620aa54af2b3ae,False,False,False,False,True,-150.76809818358697,-0.00010575921776193307,,,,,,,,,
knot_spline,2021_1pct_x100,0,0.09,1.0,17086.295343781097,injected_refit,0,3528201994,12,True,False,,2058.9205298435245,0.41018372778715934,352.3124784314046,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,17083.656164017986,17086.295343781097,-23382.779371975656,-1.36872219549964,-2.368876681151761,-2569755000.265503,18,15182769207.503193,42079791354.55231,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,39027.0,10243412.0,b6855e69738841ba2ab239de14f88c1637c7b4ccd473b30d287dc78552d610d9,False,False,False,False,True,-147.89041535295294,-0.00010385771009702973,505560732.0,0.0,2058.9251130949197,0.40979775188492695,349.27472402744723,17291.0,16953.0,338.0,aec14f4c2047c5b1486f30c31f92de48d8a894b15a64d83574adb2129bb5357a
