model,scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,addendum_id,stage,source_family,post_closure_initiated,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates,selected_attempt,n_attempts,top_branch_replicates,optimizer_gate_status,support_preserved_40_300,common_seeds_across_factors,factor_selection_performed,inference_quantities_inspected
knot_spline,2021_1pct,3,0.065,65,25,2,3041581169,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.483653237827,0.803001828912564,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,25.0,1.1,25.0,1.0,22.727272727272727,0.08009505782117883,144.91009389754282,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.005516600828944754,-6.289064339086911e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,2,True,True,3,2,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,3,0.065,65,35,0,1205282085,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.537718384148,0.8208014653132251,0.03533208047215282,1.1242025604775896,0.19929981267877409,0.03212007315650256,25.55415927335949,1.1,35.0,0.7301188363816997,23.23105388487226,0.08270081909795592,168.93968372084453,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.005425566941052381,-6.257103799961785e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,True,2,0,3,2,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,3,0.065,65,50,0,1205282085,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.5377182691388,0.8208245744328775,0.03533208047215282,1.606003657825128,0.2382088379486563,0.03212007315650256,25.55487873372746,1.1,50.0,0.5110975746745492,23.231707939752233,0.08270423237329597,168.90610719163337,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.005138340922274364,-5.926071162753825e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,3,0.065,65,75,0,1205282085,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1190.5377185436919,0.8208021689070999,0.03533208047215282,2.409005486737692,0.29174505259776695,0.03212007315650256,25.55418117847382,1.1,75.0,0.3407224157129843,23.231073798612563,0.08270092301938411,168.90856771040077,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,cdb7f4ea26bcb6c17f8d672b264677504d4c02260fd332d58251f646c6252993,True,-0.005289812345797425,-6.100606941369601e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,3,0.12,120,25,1,4205078638,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1167.5299036370147,0.45918432442079615,0.026444851590963617,0.6010193543400821,0.12607088335067795,0.024040774173603285,19.100230346366278,1.1,25.0,0.7640092138546511,17.363845769423886,0.06993389056192093,59.74071959650266,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,fd1ac0a40f7cd04cfe9e219d843dc77a56383dac354e7a1a1544b59cb962b95a,True,-0.0005431907014159989,-1.5978540892373056e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,1,True,True,2,1,3,2,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,3,0.12,120,35,1,4205078638,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1171.607757300137,0.8106023986348635,0.026444851590963617,0.841427096076115,0.14916908084569117,0.024040774173603285,33.717815939758836,1.1,35.0,0.9633661697073954,30.652559945235307,0.1499115037591087,150.4550609626865,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,fd1ac0a40f7cd04cfe9e219d843dc77a56383dac354e7a1a1544b59cb962b95a,True,-0.0026541370971045392,-1.32106025338284e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,1,True,True,3,1,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,3,0.12,120,50,0,395575123,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1171.6077572530671,0.8105813664544519,0.026444851590963617,1.2020387086801643,0.1782911530548852,0.024040774173603285,33.716941085219645,1.1,50.0,0.6743388217043929,30.651764622926944,0.14990582699136412,150.43213953642748,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,fd1ac0a40f7cd04cfe9e219d843dc77a56383dac354e7a1a1544b59cb962b95a,True,-0.003139433781027347,-1.5625880692700473e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,3,0.12,120,75,0,395575123,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1171.6077572131362,0.8105827998385801,0.026444851590963617,1.8030580630202464,0.21836117531846347,0.024040774173603285,33.7170007082633,1.1,75.0,0.4495600094435107,30.65181882569391,0.14990621387036987,150.4345485242532,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,fd1ac0a40f7cd04cfe9e219d843dc77a56383dac354e7a1a1544b59cb962b95a,True,-0.0036345886220466327,-1.809042494508924e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,3,0.21,210,25,0,685982483,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1151.7208488379395,0.6285308590092686,0.027655357796407824,0.6285308590092686,0.1318417452553814,0.025141234360370746,25.0,1.1,25.0,1.0,22.727272727272723,0.1837193672789743,50.68296309947773,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6285308590092686. Increasing the bound and calling fit again may find a better value.",378,253,125,0.04,0.3,0.0006250000000000006,c3ae57f18ad1a2dcdf697cd0fc8629ddf02e598c22ca9360bdb9832dce7a3ceb,True,-8.067529165336315e-06,-4.8696592900268754e-08,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,3,0.21,210,35,1,252878187,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1156.1745060356195,0.812342972214231,0.027655357796407824,0.8799432026129761,0.15599725673478632,0.025141234360370746,32.31118092971199,1.1,35.0,0.9231765979917711,29.37380084519271,0.263167998957672,149.79523587845074,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,False,False,False,False,False,0,,378,253,125,0.04,0.3,0.0006250000000000006,c3ae57f18ad1a2dcdf697cd0fc8629ddf02e598c22ca9360bdb9832dce7a3ceb,True,-3.0508465206043914e-05,-2.315304714903465e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,1,True,True,3,1,3,3,maximum_lml_reproduced,True,True,False,False
