toy_index,toy_hist,function_tag,source_model,source_label,source_root,container,dataset,mass_GeV,sigma_val,blind_lo,blind_hi,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,native_input_bin_width_gev,production_rebin_requested,rebinned_bin_width_gev,rebinned_n_full,rebinned_n_blind,rebinned_n_train_expected,rebinned_n_train_low,rebinned_n_train_high,training_geometry_valid,optimizer_restarts_requested,eps2_density_implementation,eps2_up_promotable,study_id,task_id,truth_model,truth_function_tag,study_scenario,source_family,exposure_multiplier,ls_upper_factor_requested,background_toy_index,optimizer_seed,injection_seed,generated_config_sha256,base_config_sha256,fit_code_commit,expected_limit_bands,repair_attempt_id,repair_row_id,repair_variant,repair_reason,repair_warm_start,repair_source_factor,repair_source_attempt_path,repair_base_seed,repair_kernel_constant_init,repair_config_path,repair_config_sha256,repair_fit_is_actual,repair_interpolation_used,repair_kernel_ls_init
6,toy_0006,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_10pct_x10,2021,0.15,0.0035741875,0.141958078125,0.158041921875,17054.186886377473,7.559434300127172e-07,0.4997245168268017,0.0006905339660024,-22245.627544930776,15029.394016488222,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.07**2 * RBF(length_scale=0.212),0.0259033086016125,0.2119361612859209,0.0740935070679634,0.2119361612859209,0.0235484623651023,65.20550666488525,1965.1121407422504,390,1.1,9.0,9.0,7.247327847689178,59.29631875382054,59.29631875382054,0.000125,5,0.000625,416,26,390,163,227,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_10pct_x10__t0006,gengamma,fGenGammaThresh,2021_10pct_x10,ten_pct,10,9,6,4192941323,,d6b421d27223bc9feddea821b0d4ef29122f230f4a42a9f91f3d69fdc6808f04,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_10pct_x10__t0006__m150__warm,repair__f09__gengamma__2021_10pct_x10__t0006__m150,warm,lower_factor_optimizer_miss,True,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/gengamma/2021_10pct_x10/toy_0006/grid_050_020_250/attempt_001,2622665178,1.3403091724181615,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f09/gengamma/2021_10pct_x10/toy_0006/m150MeV/warm/attempt_002/repair_config.yaml,d6b421d27223bc9feddea821b0d4ef29122f230f4a42a9f91f3d69fdc6808f04,True,False,0.1787139026875025
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,2021,0.23,0.0060747875,0.216331728125,0.243668271875,710.375316480062,2.0871343441483315e-05,0.5,0.0,-524.9827684504019,562.1590539228553,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.53**2 * RBF(length_scale=0.235),0.0286762762966508,0.2346240787907794,0.08202526994318,0.2346240787907794,0.0260693420878643,30.61518857789327,1091.3774820904491,372,1.1,9.0,9.0,4.720539820800449,38.62259853382186,38.62259853382186,0.000125,5,0.000625,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,9,0,2109451394,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct__t0000__m230__salt_01,repair__f09__gengamma__2021_1pct__t0000__m230,salt_01,higher_factor_optimizer_miss;lower_factor_optimizer_miss,False,,,2470790728,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,True,False,
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,2021,0.23,0.0060747875,0.216331728125,0.243668271875,710.3753165429396,2.0871343443330704e-05,0.5,0.0,-524.9827896447898,562.1590581356068,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.53**2 * RBF(length_scale=0.235),0.0286762762966508,0.2346240787907794,0.08202526994318,0.2346240787907794,0.0260693420878643,30.615194928347297,1091.3774820737017,372,1.1,9.0,9.0,4.720539820800449,38.62259853382186,38.62259853382186,0.000125,5,0.000625,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,9,0,689873413,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct__t0000__m230__salt_02,repair__f09__gengamma__2021_1pct__t0000__m230,salt_02,higher_factor_optimizer_miss;lower_factor_optimizer_miss,False,,,3211857384,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,True,False,
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,2021,0.23,0.0060747875,0.216331728125,0.243668271875,710.3753166039187,2.087134344512231e-05,0.5,0.0,-524.9828107455231,562.1590621409048,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.53**2 * RBF(length_scale=0.235),0.0286762762966508,0.2346240787907794,0.08202526994318,0.2346240787907794,0.0260693420878643,30.61520102411987,1091.3774820328172,372,1.1,9.0,9.0,4.720539820800449,38.62259853382186,38.62259853382186,0.000125,5,0.000625,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,9,0,25661371,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct__t0000__m230__salt_03,repair__f09__gengamma__2021_1pct__t0000__m230,salt_03,higher_factor_optimizer_miss;lower_factor_optimizer_miss,False,,,101563166,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,True,False,
0,toy_0000,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,2021,0.23,0.0060747875,0.216331728125,0.243668271875,710.3753133815753,2.0871343350447524e-05,0.5,0.0,-524.9817115317802,562.1588479149497,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.53**2 * RBF(length_scale=0.235),0.0286762762966508,0.2346240787907794,0.08202526994318,0.2346240787907794,0.0260693420878643,30.614876323010886,1091.3774820847689,372,1.1,9.0,9.0,4.720539820800449,38.62259853382186,38.62259853382186,0.000125,5,0.000625,416,44,372,282,90,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,9,0,673127102,,6843886dea6bd9b41e36b342bbc9e54ed930a3ae81611cbb39a2dfcfda817853,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct__t0000__m230__warm,repair__f09__gengamma__2021_1pct__t0000__m230,warm,higher_factor_optimizer_miss;lower_factor_optimizer_miss,True,6.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f06/gengamma/2021_1pct/toy_0000/grid_050_020_250/attempt_001,1164040026,23.29390275379171,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f09/gengamma/2021_1pct/toy_0000/m230MeV/warm/attempt_002/repair_config.yaml,6843886dea6bd9b41e36b342bbc9e54ed930a3ae81611cbb39a2dfcfda817853,True,False,0.1564160525271862
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x10,2021,0.17,0.0040962875,0.160783353125,0.179216646875,4006.105084559822,3.011457510450437e-06,0.5,0.0,-4826.451003977368,3466.7662642369555,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.89**2 * RBF(length_scale=0.214),0.026191094099248,0.2142907699029383,0.0749166851851319,0.2142907699029384,0.0238100855447709,47.43479114206155,1514.8180291348494,386,1.1,9.0,9.000000000000002,6.39386129495257,52.31341059506648,52.313410595066486,0.000125,5,0.000625,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x10__t0007,gengamma,fGenGammaThresh,2021_1pct_x10,one_pct,10,9,7,3376900790,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct_x10__t0007__m170__salt_01,repair__f09__gengamma__2021_1pct_x10__t0007__m170,salt_01,lower_factor_optimizer_miss;unresolved_exact_initialization_state,False,,,2298043085,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,True,False,
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x10,2021,0.17,0.0040962875,0.160783353125,0.179216646875,4006.1050862925304,3.0114575117529433e-06,0.5,0.0,-4826.453904706661,3466.766557023899,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.89**2 * RBF(length_scale=0.214),0.026191094099248,0.2142907699029383,0.0749166851851319,0.2142907699029384,0.0238100855447709,47.43499879026263,1514.8180291798458,386,1.1,9.0,9.000000000000002,6.39386129495257,52.31341059506648,52.313410595066486,0.000125,5,0.000625,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x10__t0007,gengamma,fGenGammaThresh,2021_1pct_x10,one_pct,10,9,7,1378164417,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct_x10__t0007__m170__salt_02,repair__f09__gengamma__2021_1pct_x10__t0007__m170,salt_02,lower_factor_optimizer_miss;unresolved_exact_initialization_state,False,,,2334121558,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,True,False,
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x10,2021,0.17,0.0040962875,0.160783353125,0.179216646875,4006.10510008297,3.0114575221194513e-06,0.5,0.0,-4826.475863542998,3466.769071734071,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.89**2 * RBF(length_scale=0.214),0.026191094099248,0.2142907699029383,0.0749166851851319,0.2142907699029384,0.0238100855447709,47.436691687496285,1514.8180288245417,386,1.1,9.0,9.000000000000002,6.39386129495257,52.31341059506648,52.313410595066486,0.000125,5,0.000625,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x10__t0007,gengamma,fGenGammaThresh,2021_1pct_x10,one_pct,10,9,7,3076074643,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct_x10__t0007__m170__salt_03,repair__f09__gengamma__2021_1pct_x10__t0007__m170,salt_03,lower_factor_optimizer_miss;unresolved_exact_initialization_state,False,,,1410116263,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,True,False,
7,toy_0007,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x10,2021,0.17,0.0040962875,0.160783353125,0.179216646875,4006.105089902474,3.0114575144665992e-06,0.5,0.0,-4826.459724844078,3466.767216180928,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.89**2 * RBF(length_scale=0.214),0.026191094099248,0.2142907699029383,0.0749166851851319,0.2142907699029384,0.0238100855447709,47.4354393807462,1514.8180287714315,386,1.1,9.0,9.000000000000002,6.39386129495257,52.31341059506648,52.313410595066486,0.000125,5,0.000625,416,30,386,193,193,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x10__t0007,gengamma,fGenGammaThresh,2021_1pct_x10,one_pct,10,9,7,3648790161,,3cc963d3475e132f573386efb2e42d36594419b109425969c33a3257ecbf13bc,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct_x10__t0007__m170__warm,repair__f09__gengamma__2021_1pct_x10__t0007__m170,warm,lower_factor_optimizer_miss;unresolved_exact_initialization_state,True,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/gengamma/2021_1pct_x10/toy_0007/grid_050_020_250/attempt_001,567580716,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f09/gengamma/2021_1pct_x10/toy_0007/m170MeV/warm/attempt_002/repair_config.yaml,3cc963d3475e132f573386efb2e42d36594419b109425969c33a3257ecbf13bc,True,False,0.1248611419752198
6,toy_0006,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.11,0.0027360875,0.103843803125,0.116156196875,55297.43612363104,1.4678366882191664e-06,0.0786871725867789,1.4139576235495346,28461.55334859102,20260.01734961796,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.08**2 * RBF(length_scale=0.221),0.0270261337672677,0.2211229126412819,0.0773052224371106,0.2211229126412819,0.0245692125156979,82.365342950008,1950.8357100265512,396,1.1,9.0,8.999999999999998,9.87765697086361,80.81719339797499,80.81719339797498,0.000125,5,0.000625,416,20,396,102,294,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0006,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,6,2614870602,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct_x100__t0006__m110__salt_01,repair__f09__gengamma__2021_1pct_x100__t0006__m110,salt_01,lower_factor_optimizer_miss,False,,,472995990,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,True,False,
6,toy_0006,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.11,0.0027360875,0.103843803125,0.116156196875,55297.70604359089,1.467843853079741e-06,0.0786874696566742,1.4139556001331688,28461.563914687864,20260.087712984452,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.08**2 * RBF(length_scale=0.221),0.0270261337672677,0.2211229126412819,0.0773052224371106,0.2211229126412819,0.0245692125156979,82.37839375685236,1950.835709077655,396,1.1,9.0,8.999999999999998,9.87765697086361,80.81719339797499,80.81719339797498,0.000125,5,0.000625,416,20,396,102,294,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0006,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,6,2480879107,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct_x100__t0006__m110__salt_02,repair__f09__gengamma__2021_1pct_x100__t0006__m110,salt_02,lower_factor_optimizer_miss,False,,,3892784832,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,True,False,
6,toy_0006,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.11,0.0027360875,0.103843803125,0.116156196875,55297.571055656794,1.4678402699074277e-06,0.0786868755181587,1.4139596469630051,28461.579511633303,20260.01181243706,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.08**2 * RBF(length_scale=0.221),0.0270261337672677,0.2211229126412819,0.0773052224371106,0.2211229126412819,0.0245692125156979,82.3634243920072,1950.8357076539355,396,1.1,9.0,8.999999999999998,9.87765697086361,80.81719339797499,80.81719339797498,0.000125,5,0.000625,416,20,396,102,294,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0006,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,6,3761763094,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct_x100__t0006__m110__salt_03,repair__f09__gengamma__2021_1pct_x100__t0006__m110,salt_03,lower_factor_optimizer_miss,False,,,2654329946,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,True,False,
6,toy_0006,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.11,0.0027360875,0.103843803125,0.116156196875,55297.571074434934,1.4678402704058816e-06,0.0786872220983397,1.413957286313675,28461.586890837476,20260.024178075266,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.08**2 * RBF(length_scale=0.221),0.0270261337672677,0.2211229126412819,0.0773052224371106,0.2211229126412819,0.0245692125156979,82.3663025425213,1950.8357108104249,396,1.1,9.0,8.999999999999998,9.87765697086361,80.81719339797499,80.81719339797498,0.000125,5,0.000625,416,20,396,102,294,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0006,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,6,2374914953,,519f17c3de922a56ec3e62b258e1fd08bfa971a7243902ee9cda05047b75b9a7,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct_x100__t0006__m110__warm,repair__f09__gengamma__2021_1pct_x100__t0006__m110,warm,lower_factor_optimizer_miss,True,25.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan/f25/gengamma/2021_1pct_x100/toy_0006/grid_050_020_250/attempt_001,596387730,2.37981060055404,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/runs/scan_repairs/f09/gengamma/2021_1pct_x100/toy_0006/m110MeV/warm/attempt_002/repair_config.yaml,519f17c3de922a56ec3e62b258e1fd08bfa971a7243902ee9cda05047b75b9a7,True,False,0.166244862463308
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.25,0.0068716875,0.234538703125,0.265461296875,16330.425318893953,7.742343412387126e-06,0.0550464912242298,1.597775349922809,8920.698570772363,5635.421640865531,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.4**2 * RBF(length_scale=0.244),0.0298273491207752,0.2440419473517978,0.0853177845690799,0.2440419473517978,0.0271157719279775,107.20512448113782,1872.5434688140915,366,1.1,9.0,8.999999999999998,4.3406148956534025,35.514121873527834,35.514121873527834,0.000125,5,0.000625,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0008,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,8,2710631701,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct_x100__t0008__m250__salt_01,repair__f09__gengamma__2021_1pct_x100__t0008__m250,salt_01,lower_factor_optimizer_miss,False,,,3830878276,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,True,False,
8,toy_0008,fGenGammaThresh,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct_x100,2021,0.25,0.0068716875,0.234538703125,0.265461296875,16330.42532510409,7.742343415331387e-06,0.0550465161399615,1.5977751260941622,8920.695909411075,5635.421014061886,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.4**2 * RBF(length_scale=0.244),0.0298273491207752,0.2440419473517978,0.0853177845690799,0.2440419473517978,0.0271157719279775,107.20487832333336,1872.5434852962856,366,1.1,9.0,8.999999999999998,4.3406148956534025,35.514121873527834,35.514121873527834,0.000125,5,0.000625,416,50,366,311,55,True,12,immutable_df4d456_rebinned_whole_bin,False,v4p1_2021_ls_exposure_ensembles_20260804,scan__f09__gengamma__2021_1pct_x100__t0008,gengamma,fGenGammaThresh,2021_1pct_x100,one_pct,100,9,8,2200902931,,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False,repair__f09__gengamma__2021_1pct_x100__t0008__m250__salt_02,repair__f09__gengamma__2021_1pct_x100__t0008__m250,salt_02,lower_factor_optimizer_miss,False,,,3053455492,1.0,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/configs/config_2021_lsupper_factor_09.yaml,de1d305dd4698fa997184e40b8087efdd5d9dab1baea312fad3b3de893180d4a,True,False,
