factor,truth_model,study_scenario,background_toy_index,mass_mev,injection_toy,anchor_nsigma,inj_nsigma,strength,anchor_strength,A_hat,sigmaA_ref,injection_anchor_sigmaA_ref,anchor_sigma_A,sigma_A_over_anchor,sigmaA_ref_over_anchor,Ahat_minus_Ainj_over_anchor_sigma,A_hat_zero,delta_A_hat,paired_response,paired_response_candidate_prefit_sigma_units,paired_response_anchor_prefit_sigma_units,paired_response_anchor_fitted_sigma_units
6,sigpowexpq,2021_10pct,4,60,0,5.0,2.6317934504155347,24432.81693875277,24432.81693875277,19424.36518913385,9283.713710471871,4886.563387750554,4895.661808170732,1.8976725936114267,1.899845141422686,-1.0230387526483031,-3795.414963617565,23219.780152751413,0.9503521518193276,2.501130568746416,4.751760759096638,4.742929773865957
6,sigpowexpq,2021_10pct,4,120,0,1.0,0.496144520761857,4514.460517716559,4514.460517716559,-5868.961465934141,9099.083691954023,4514.460517716559,4515.899931376588,2.0147660306024977,2.015541758809399,-2.2993029388243125,-10275.975516644678,4407.014050710536,0.9761994890453999,0.48433602766039974,0.9761994890453999,0.975888331822964
6,sigpowexpq,2021_10pct,4,120,0,3.0,1.488433562285571,13543.381553149677,13543.381553149677,2843.264685796718,9099.083691954023,4514.460517716559,4517.460197723205,2.014639598262658,2.015541758809399,-2.3686134241416905,-10275.975516644678,13119.240202441395,0.9686827585087388,1.441819928971776,2.9060482755262163,2.904118603868049
6,sigpowexpq,2021_10pct,4,120,0,5.0,2.480722603809285,22572.302588582792,22572.302588582792,11770.89880542957,9099.083691954023,4514.460517716559,4519.005123249659,2.0144647469380637,2.015541758809399,-2.3902172023619728,-10275.975516644678,22046.874322074247,0.9767224338568672,2.42297741931635,4.883612169284335,4.87870089118645
6,sigpowexpq,2021_10pct,4,220,0,1.0,0.5229317426040172,1685.433278081978,1685.433278081978,-1492.5326215367668,3223.046414603003,1685.433278081978,1685.7291920381897,1.9103907199040466,1.9122954652176014,-1.8852173377719788,-3028.793745513031,1536.2611239762641,0.911493290155353,0.4766487745928078,0.911493290155353,0.9113332860533749
6,sigpowexpq,2021_10pct,4,220,0,3.0,1.5687952278120516,5056.299834245934,5056.299834245934,1986.782070770803,3223.046414603003,1685.433278081978,1687.337003753804,1.9100106264198287,1.9122954652176014,-1.8191492017578001,-3028.793745513031,5015.575816283834,0.9919458854701853,1.5561599713734264,2.9758376564105555,2.9724801892720456
6,sigpowexpq,2021_10pct,4,220,0,5.0,2.6146587130200856,8427.16639040989,8427.16639040989,5200.188615623519,3223.046414603003,1685.433278081978,1688.8396564498391,1.9098662683171632,1.9122954652176014,-1.9107662248824133,-3028.793745513031,8228.98236113655,0.9764827202772604,2.553169052686494,4.882413601386301,4.872565805586862
6,sigpowexpq,2021_10pct,5,60,0,1.0,0.1808816656404095,15859.47832262343,15859.47832262343,14437.553069536763,87678.74989691809,15859.47832262343,4883.3007844603735,1.9026962153985894,5.528476291168102,-0.29118117352334993,-427.61648561739906,14865.169555154162,0.9373050773018874,0.1695413035955782,0.9373050773018874,3.044082314662669
6,sigpowexpq,2021_10pct,5,60,0,3.0,0.5426449969212287,47578.43496787029,47578.43496787029,44644.65484692883,87678.74989691809,15859.47832262343,4891.934700136476,1.9018456375457138,5.528476291168102,-0.5997177601041187,-427.61648561739906,45072.27133254623,0.9473256395041898,0.514061518732152,2.8419769185125694,9.21358809864915
6,sigpowexpq,2021_10pct,5,60,0,5.0,0.9044083282020478,79297.39161311716,79297.39161311716,73321.33199336899,87678.74989691809,15859.47832262343,4900.528089686836,1.9012339652269947,5.528476291168102,-1.2194725773176947,-427.61648561739906,73748.9484789864,0.9300299414487556,0.8411268245235174,4.650149707243778,15.049183910238387
6,sigpowexpq,2021_10pct,5,120,0,1.0,0.4964325203082957,4515.558048865864,4515.558048865864,-3332.462865570493,9096.01580102287,4515.558048865864,4514.63779598318,2.014214967076712,2.014372465726012,-1.7383500668467793,-7935.40877260738,4602.945907036888,1.0193526153855939,0.5060397879387231,1.0193526153855939,1.0195603977648613
6,sigpowexpq,2021_10pct,5,120,0,3.0,1.489297560924887,13546.674146597594,13546.674146597594,5429.041252661048,9096.01580102287,4515.558048865864,4516.214724067774,2.0140597819086072,2.014372465726012,-1.7974417493207584,-7935.40877260738,13364.450025268428,0.986548423667891,1.4692641611028823,2.959645271003673,2.959214927059759
6,sigpowexpq,2021_10pct,5,120,0,5.0,2.482162601541478,22577.79024432932,22577.79024432932,14127.11926569621,9096.01580102287,4515.558048865864,4517.740316691822,2.0139267226066258,2.014372465726012,-1.870552618398667,-7935.40877260738,22062.52803830359,0.9771783597752599,2.425515579669794,4.885891798876299,4.883531697647284
6,sigpowexpq,2021_10pct,5,220,0,1.0,0.5259449367065409,1683.7450229527149,1683.7450229527149,-426.5845219506035,3201.371294676398,1683.7450229527149,1683.6360586842832,1.9031454976706188,1.90133972248499,-1.25343570186569,-2042.9993118978707,1616.4147899472673,0.9600116216602836,0.5049132515916616,0.9600116216602836,0.9600737532376519
6,sigpowexpq,2021_10pct,5,220,0,3.0,1.5778348101196225,5051.235068858145,5051.235068858145,2858.275641137262,3201.371294676398,1683.7450229527149,1685.2214191824617,1.9028314355466251,1.90133972248499,-1.3012886038350593,-2042.9993118978707,4901.274953035133,0.9703121882512368,1.5309923473061455,2.9109365647537104,2.908386338581461
6,sigpowexpq,2021_10pct,5,220,0,5.0,2.629724683532704,8418.725114763574,8418.725114763574,6267.655156826831,3201.371294676398,1683.7450229527149,1686.7771335912469,1.9026082745571429,1.90133972248499,-1.275254397928071,-2042.9993118978707,8310.654468724702,0.9871630627481407,2.5959670727805295,4.9358153137407035,4.926942808995065
6,sigpowexpq,2021_10pct,6,60,0,1.0,0.5171037989427834,4804.990061256813,4804.990061256813,-13366.202038026244,9292.119050528338,4804.990061256813,4807.322863679614,1.93271778476891,1.9338477149935775,-3.7798984205056056,-17822.754398871937,4456.552360845693,0.9274841995573284,0.47960560305050115,0.9274841995573284,0.9270341283952303
6,sigpowexpq,2021_10pct,6,60,0,3.0,1.55131139682835,14414.970183770438,14414.970183770438,-4465.982673909583,9292.119050528338,4804.990061256813,4809.52137170227,1.9325926182641278,1.9338477149935775,-3.9257446632360726,-17822.754398871937,13356.771724962353,0.9265903123407434,1.4374301117249357,2.77977093702223,2.7771519643408697
6,sigpowexpq,2021_10pct,6,60,0,5.0,2.585518994713917,24024.950306284063,24024.950306284063,4824.593924810953,9292.119050528338,4804.990061256813,4812.17231986637,1.9322571138351061,1.9338477149935775,-3.9899561165353874,-17822.754398871937,22647.34832368289,0.9426595283220693,2.437264116024772,4.713297641610347,4.706262955336518
6,sigpowexpq,2021_10pct,6,120,0,1.0,0.4962619401631127,4514.14788398413,4514.14788398413,14233.08604301136,9096.300801347788,4514.14788398413,4514.995206725101,2.0146859745010985,2.0150648660893022,2.1525910248034905,9878.206579479527,4354.879463531834,0.964717943553119,0.4787527983778391,0.964717943553119,0.9645368963061635
6,sigpowexpq,2021_10pct,6,120,0,3.0,1.4887858204893385,13542.443651952392,13542.443651952392,23269.05553476823,9096.300801347788,4514.14788398413,4516.59231576177,2.0145209558591666,2.0150648660893022,2.15352885600775,9878.206579479527,13390.848955288704,0.9888059569927151,1.4721202879861446,2.9664178709781455,2.9648124114629546
6,sigpowexpq,2021_10pct,6,120,0,5.0,2.4813097008155633,22570.73941992065,22570.73941992065,31553.088166701546,9096.300801347788,4514.14788398413,4518.103908282709,2.0143919191282613,2.0150648660893022,1.9880792759799555,9878.206579479527,21674.88158722202,0.960308884169388,2.3828237500688716,4.801544420846939,4.797340217759721
6,sigpowexpq,2021_10pct,6,220,0,1.0,0.5228228059657811,1681.242085006102,1681.242085006102,-3518.135715685063,3215.7015069387385,1681.242085006102,1682.9581932229762,1.9121160402386317,1.9126939157766012,-3.089427783547025,-5120.622275541492,1602.4865598564288,0.9531563444360321,0.4983318745221328,0.9531563444360321,0.9521844133201913
6,sigpowexpq,2021_10pct,6,220,0,3.0,1.5684684178973434,5043.726255018306,5043.726255018306,-70.32950074560016,3215.7015069387385,1681.242085006102,1684.5405054292712,1.9119373911586548,1.9126939157766012,-3.0358758007191353,-5120.622275541492,5050.292774795892,1.0013019183527363,1.5705104357162911,3.003905755058209,2.9980239468975705
6,sigpowexpq,2021_10pct,6,220,0,5.0,2.614114029828906,8406.210425030511,8406.210425030511,3096.453695899232,3215.7015069387385,1681.242085006102,1686.0448249406031,1.9116391504249541,1.9126939157766012,-3.149238175988787,-5120.622275541492,8217.075971440725,0.9775006282228416,2.5552981064038995,4.887503141114209,4.873580968839426
6,sigpowexpq,2021_10pct,7,60,0,1.0,0.5348038374620362,4971.007179143753,4971.007179143753,-7731.594452791815,9295.010302719877,4971.007179143753,4969.419337973732,1.869898693709952,1.8698444737150681,-2.55615410333132,-12019.741484376544,4288.147031584729,0.8626314300200537,0.4613385990900887,0.8626314300200537,0.862907060150253
6,sigpowexpq,2021_10pct,7,60,0,3.0,1.604411512386109,14913.02153743126,14913.02153743126,2305.3895927402223,9295.010302719877,4971.007179143753,4971.491310025566,1.869756611154984,1.8698444737150681,-2.5359859161910516,-12019.741484376544,14325.131077116766,0.9605787157995511,1.541163550181864,2.8817361473986534,2.8814555198414094
6,sigpowexpq,2021_10pct,7,60,0,5.0,2.674019187310181,24855.035895718764,24855.035895718764,10720.606561852484,9295.010302719877,4971.007179143753,4973.700442453385,1.8695500033207915,1.8698444737150681,-2.841833660350917,-12019.741484376544,22740.348046229028,0.9149191391892544,2.44651133302938,4.574595695946272,4.572118548219574
6,sigpowexpq,2021_10pct,7,120,0,1.0,0.4959825679823441,4510.551062761037,4510.551062761037,228.4108807227724,9094.172565600336,4510.551062761037,4512.62750886667,2.0155687858286857,2.016199892000232,-0.9489239192963457,-3866.611425710061,4095.022306432834,0.9078762770786932,0.45029080731574045,0.9078762770786932,0.9074585257450783
6,sigpowexpq,2021_10pct,7,120,0,3.0,1.487947703947032,13531.653188283111,13531.653188283111,9743.511659037316,9094.172565600336,4510.551062761037,4514.221225967036,2.0154059525419346,2.016199892000232,-0.8391572631521398,-3866.611425710061,13610.123084747378,1.0057989881481897,1.4965762950473471,3.017396964444569,3.0149437529685574
6,sigpowexpq,2021_10pct,7,120,0,5.0,2.4799128399117207,22552.755313805188,22552.755313805188,18216.36160867432,9094.172565600336,4510.551062761037,4515.770365120302,2.0152845150216128,2.016199892000232,-0.9602777277217338,-3866.611425710061,22082.97303438438,0.9791696281503467,2.4282553333016295,4.895848140751734,4.890189546605982
6,sigpowexpq,2021_10pct,7,220,0,1.0,0.5223385180242363,1680.8762539791674,1680.8762539791674,1770.5799883856716,3217.982584047488,1680.8762539791674,1682.6535044814332,1.9123439279323753,1.9144672764752924,0.053310877235030946,105.85882787101752,1664.721160514654,0.9903888859002743,0.5173182629288237,0.9903888859002743,0.9893428184002115
6,sigpowexpq,2021_10pct,7,220,0,3.0,1.5670155540727086,5042.628761937502,5042.628761937502,5107.494338118552,3217.982584047488,1680.8762539791674,1684.2081233675226,1.9120999219029624,1.9144672764752924,0.03851399080735568,105.85882787101752,5001.6355102475345,0.99187065841543,1.5542767493653176,2.9756119752462897,2.96972532126666
6,sigpowexpq,2021_10pct,7,220,0,5.0,2.6116925901211814,8404.381269895837,8404.381269895837,8340.639424967596,3217.982584047488,1680.8762539791674,1685.7432139853954,1.911962999943058,1.9144672764752924,-0.037812309964780653,105.85882787101752,8234.780597096578,0.9798199692097785,2.558988553237943,4.899099846048893,4.884955507326706
6,sigpowexpq,2021_10pct,8,60,0,1.0,0.5224112713142061,4847.903610928469,4847.903610928469,23860.308217401413,9279.860288490368,4847.903610928469,4848.522884411051,1.9145742684975786,1.9142006593470806,3.9212776880153632,19162.73322797955,4697.574989421864,0.9689910044482477,0.5062118225258386,0.9689910044482477,0.9688672408921667
6,sigpowexpq,2021_10pct,8,60,0,3.0,1.5672338139426183,14543.710832785408,14543.710832785408,32620.269842091908,9279.860288490368,4847.903610928469,4850.756402756886,1.914277025892238,1.9142006593470806,3.726544379559617,19162.73322797955,13457.53661411236,0.9253165693981951,1.4501874161622328,2.7759497081945854,2.7743171366972548
6,sigpowexpq,2021_10pct,8,60,0,5.0,2.6120563565710304,24239.518054642343,24239.518054642343,41181.05164286709,9279.860288490368,4847.903610928469,4853.064054661321,1.9139733074705554,1.9142006593470806,3.4908942881049687,19162.73322797955,22018.31841488754,0.9083645295773775,2.372699343566243,4.541822647886887,4.536993158732194
6,sigpowexpq,2021_10pct,8,120,0,1.0,0.4962191880758996,4509.798386166217,4509.798386166217,10811.754285747707,9088.319223714534,4509.798386166217,4511.2147584243285,2.0156009168500253,2.0152384753147516,1.3969532015324915,6364.283714834595,4447.470570913112,0.9861794674803435,0.48936117465021917,0.9861794674803435,0.985869839738359
6,sigpowexpq,2021_10pct,8,120,0,3.0,1.488657564227699,13529.39515849865,13529.39515849865,19684.445396828225,9088.319223714534,4509.798386166217,4512.760778682401,2.0155023531384413,2.0152384753147516,1.3639212314122877,6364.283714834595,13320.16168199363,0.9845348979718737,1.4656353231119756,2.953604693915621,2.9516658061991805
6,sigpowexpq,2021_10pct,8,120,0,5.0,2.4810959403794985,22548.991930831085,22548.991930831085,28402.038946622128,9088.319223714534,4509.798386166217,4514.246891758717,2.01540219794991,2.0152384753147516,1.296572198227895,6364.283714834595,22037.75523178753,0.9773277359532625,2.424843878093926,4.886638679766313,4.8818232055539585
6,sigpowexpq,2021_10pct,8,220,0,1.0,0.5209602955080759,1682.3529707661,1682.3529707661,-1071.365112256444,3229.330498450664,1682.3529707661,1681.9157161998276,1.9191299738043661,1.919532080702488,-1.6372509374276971,-2759.8110164244667,1688.4459041680227,1.0036216736367447,0.5228470436761082,1.0036216736367447,1.0038825893029584
6,sigpowexpq,2021_10pct,8,220,0,3.0,1.562880886524228,5047.0589122983,5047.0589122983,2017.6665282436877,3229.330498450664,1682.3529707661,1683.4222569311532,1.9188361676451906,1.919532080702488,-1.7995439775027906,-2759.8110164244667,4777.477544668154,0.9465864432504939,1.4794018595991476,2.8397593297514816,2.8379555545246293
6,sigpowexpq,2021_10pct,8,220,0,5.0,2.60480147754038,8411.7648538305,8411.7648538305,5533.0368287139745,3229.330498450664,1682.3529707661,1685.0406668755631,1.918710913941429,1.919532080702488,-1.7084027001284914,-2759.8110164244667,8292.847845138442,0.9858630132013371,2.5679774334392538,4.929315066006685,4.9214526439383866
6,sigpowexpq,2021_10pct,9,60,0,1.0,0.5328404664777268,4950.990886404453,4950.990886404453,-10033.493370180586,9291.694602574653,4950.990886404453,4949.776545891573,1.877013638859437,1.876734337784762,-3.0273051960340513,-14716.959891989192,4683.466521808607,0.945965490396988,0.5040486931749625,0.945965490396988,0.9461975663721609
