dataset,mass_GeV,mass_MeV,attempt_01_lml,attempt_02_lml,delta_lml_attempt_02_minus_attempt_01,attempt_01_ls_opt_over_sigma_x,attempt_02_ls_opt_over_sigma_x,delta_ls_opt_over_sigma_x_attempt_02_minus_attempt_01,attempt_01_const_opt,attempt_02_const_opt,attempt_01_A_up,attempt_02_A_up,attempt_01_eps2_up,attempt_02_eps2_up,attempt_01_p0_analytic,attempt_02_p0_analytic,abs_delta_lml,material_branch_difference
2016,0.129,129,1480.4807981531376,1480.480798032223,-1.209145921166055e-07,10.671781077451302,10.671712870336496,-6.820711480592934e-05,97.693749962797,97.67832766398236,1727.623433254234,1727.6294146736773,4.17708003526257e-05,4.177094497249631e-05,0.1809858433853013,0.1809835959021826,1.209145921166055e-07,False
2016,0.13,130,1477.9849507532722,1477.984951022201,2.689287157409126e-07,10.679324828283589,10.679294617889024,-3.0210394564633702e-05,98.73318080705664,98.72372422518518,1714.5898204295436,1714.5956965410346,4.34078893581538e-05,4.340803812236225e-05,0.1686105005094956,0.1686080528883192,2.689287157409126e-07,False
2016,0.131,131,1477.8172492505182,1477.81724937622,1.257017174793873e-07,10.63140021648373,10.63136154042019,-3.867606353935571e-05,97.03713447088032,97.03619077349124,1673.868166480009,1673.8682072803365,4.4440140312056395e-05,4.444014139527926e-05,0.1676152486744573,0.1676172989871905,1.257017174793873e-07,False
2016,0.132,132,1476.2777194316018,1476.2777193946813,-3.6920482671121135e-08,10.5730822378447,10.57307764301602,-4.594828679316265e-06,94.28989768709664,94.28926438106306,1679.2578150466395,1679.2578149722976,4.676205718843087e-05,4.6762057186360686e-05,0.1501792370699334,0.1501791921652068,3.6920482671121135e-08,False
2016,0.133,133,1477.8030231501389,1477.8030231142184,-3.59204932465218e-08,10.520032028798102,10.520110985023392,7.895622528941715e-05,93.094047839141,93.1019238643884,1584.464234343567,1584.4642235282963,4.62437445028776e-05,4.624374418722602e-05,0.1738845291000289,0.1738850983747566,3.59204932465218e-08,False
2016,0.134,134,1473.1823567559668,1473.1823566515882,-1.04378614196321e-07,10.5404334576395,10.54043218202584,-1.2756136591463019e-06,94.42822115913962,94.43163697083752,1506.3594930911445,1506.3595100257353,4.604475916572981e-05,4.6044759683367965e-05,0.1931667270903667,0.1931676289708146,1.04378614196321e-07,False
2016,0.135,135,1477.5837663602133,1477.583766410246,5.003266778658144e-08,10.554104603159,10.554038319593186,-6.628356581472872e-05,96.58619434339428,96.58782846554202,1341.4958962249943,1341.501211694347,4.294321971904028e-05,4.294338987488568e-05,0.2686722271614971,0.2686721310493435,5.003266778658144e-08,False
2016,0.136,136,1478.948517388877,1478.9485172970744,-9.180257620755583e-08,10.518975788656476,10.519027018354349,5.122969787230147e-05,95.7067422866507,95.71766719997146,1229.6789537145928,1229.673842581656,4.1221611581100816e-05,4.122144024439863e-05,0.3277757660088427,0.327778825841166,9.180257620755583e-08,False
2016,0.137,137,1479.0954341739996,1479.095434233667,5.966739990981296e-08,10.423349236822768,10.423350412840508,1.1760177400788052e-06,91.43081876266984,91.43060091459634,1201.3437743731631,1201.3437741418695,4.22592093254778e-05,4.2259209317341674e-05,0.3315888346839188,0.3315888899663385,5.966739990981296e-08,False
2016,0.138,138,1477.1531627205848,1477.1531627414022,2.0817424228880554e-08,10.425632072772435,10.425630951580372,-1.1211920636355899e-06,91.7503008769468,91.75021577002336,1106.0979485478829,1106.09794805897,4.074675620176542e-05,4.07467561837547e-05,0.3900223909683878,0.3900223093954953,2.0817424228880554e-08,False
2016,0.139,139,1476.8407081129124,1476.84070806857,-4.4342414184939116e-08,10.498431606437006,10.498328509797382,-0.00010309663962360105,95.07240128127616,95.06542086673332,978.5903597124648,978.5999753392204,3.782051163929741e-05,3.782088326356289e-05,0.4960246782704837,0.4960153682439405,4.4342414184939116e-08,False
2016,0.14,140,1477.5721015816137,1477.5721015744632,-7.150447345338762e-09,10.50510437313944,10.505104975260377,6.02120936221695e-07,95.20954851554887,95.209659302257,896.1840402113997,896.1840404429493,3.626945605020345e-05,3.6269456059574485e-05,0.4999850890346744,0.499991391150154,7.150447345338762e-09,False
2016,0.141,141,1478.129519942222,1478.1295198387093,-1.0351277524023317e-07,10.630372880251368,10.630393525833824,2.0645582456069178e-05,101.7464637169574,101.75022373451164,776.0069093304409,776.0069152346737,3.287274846579198e-05,3.287274871590362e-05,0.4999939126238955,0.4999939126238955,1.0351277524023317e-07,False
2016,0.142,142,1478.845526553216,1478.8455263879855,-1.6523040358151775e-07,10.67620103869174,10.67624494095056,4.39022588203386e-05,103.7850623001531,103.7890421977342,707.3717706236885,707.3672809112846,3.143996295397827e-05,3.1439763403476666e-05,0.4999939126238955,0.4999939126238955,1.6523040358151775e-07,False
2016,0.143,143,1478.195429561834,1478.1954298921055,3.302714048913913e-07,10.631288859785087,10.63124737102487,-4.1488760217589515e-05,102.06182191623664,102.083761497794,669.8799140236138,669.8931148207441,3.121765605634441e-05,3.121827123816411e-05,0.4999939126238955,0.5,3.302714048913913e-07,False
2016,0.144,144,1484.0940151976506,1484.094014931728,-2.659226083778776e-07,10.54163219037426,10.541482627540214,-0.000149562834046435,99.3588704293279,99.37670811956652,650.4191431026875,650.4361975079759,3.178813174972583e-05,3.1788965254840136e-05,0.5,0.499991391150154,2.659226083778776e-07,False
2016,0.145,145,1487.7281849409933,1487.7281851220082,1.8101491150446236e-07,10.606171215037303,10.606179340512314,8.125475011055983e-06,101.9476807366389,101.94819466393676,607.440847788906,607.4408537800854,3.106517024607353e-05,3.10651705524688e-05,0.4999939126238955,0.5,1.8101491150446236e-07,False
2016,0.146,146,1486.4285346711213,1486.428534876186,2.050646799034439e-07,10.65077421502874,10.650771584807568,-2.6302211715290014e-06,104.16892636366453,104.16851530022151,575.8353379423988,575.8374079945502,3.082529216487552e-05,3.0825402977738435e-05,0.5,0.5,2.050646799034439e-07,False
2016,0.147,147,1490.507868330656,1490.507868246203,-8.44529495225288e-08,10.722929391815478,10.722954533928116,2.5142112637155378e-05,107.82844363672984,107.82173660353082,544.9592214506135,544.9552394411123,3.053025866039488e-05,3.0530035576216703e-05,0.4999939126238955,0.5,8.44529495225288e-08,False
2016,0.148,148,1488.8774794531391,1488.8774793797163,-7.342282515310217e-08,10.730777603575762,10.730770965948723,-6.637627038230676e-06,108.31519374393604,108.31291061885256,527.2214970922862,527.2195134327322,3.0930470037914166e-05,3.0930353662685275e-05,0.5,0.5,7.342282515310217e-08,False
2016,0.149,149,1493.4155440783502,1493.4155440770596,-1.2905729818157852e-09,10.682921808177918,10.682784252771205,-0.00013755540671311905,105.65308740975344,105.64101131028328,515.5025124581141,515.5101540063295,3.169135736065927e-05,3.1691827137293586e-05,0.5,0.4999939126238955,1.2905729818157852e-09,False
2016,0.15,150,1496.72644813152,1496.7264480437243,-8.77957972988952e-08,10.648261341407212,10.648291543313505,3.020190629321462e-05,103.55124344546807,103.5512596432308,503.4256217863544,503.4218901202029,3.238505288440782e-05,3.2384812828676776e-05,0.5,0.5,8.77957972988952e-08,False
2016,0.151,151,1495.9570866325776,1495.9570871253973,4.928197085973807e-07,10.566470203151342,10.566457946061988,-1.2257089354150708e-05,101.0020339335151,101.00041001631512,506.5450631950608,506.5450580211487,3.405951666306894e-05,3.405951631518095e-05,0.5,0.4999939126238955,4.928197085973807e-07,False
2016,0.152,152,1499.8226988774682,1499.822698754137,-1.2333111953921616e-07,10.666911604987815,10.666908917282267,-2.6877055478990997e-06,105.8441265704845,105.84312030610732,493.5790310870632,493.5790338559728,3.46276741637293e-05,3.462767435798573e-05,0.5,0.5,1.2333111953921616e-07,False
2016,0.153,153,1501.990566400633,1501.990566462615,6.198206392582506e-08,10.727071059572276,10.726859863116184,-0.00021119645609246618,107.86066494703336,107.84212358123894,485.60318267431546,485.6119420983337,3.5579568043609986e-05,3.558020983619702e-05,0.499991391150154,0.4999939126238955,6.198206392582506e-08,False
2016,0.154,154,1508.1187542837554,1508.1187544121815,1.284261088585481e-07,10.701184933410774,10.701163411037026,-2.1522373748084078e-05,106.11005622542967,106.11579170351028,485.0302239588953,485.0353743944375,3.713904706597125e-05,3.71394414378239e-05,0.5,0.5,1.284261088585481e-07,False
2016,0.155,155,1512.150003758307,1512.15000338322,-3.7508698369492777e-07,10.687428611032022,10.687444546213204,1.593518118170323e-05,105.90600974531158,105.91090340660688,492.8513677700886,492.8513571836168,3.938206129355321e-05,3.9382060447624584e-05,0.4999956955750768,0.5,3.7508698369492777e-07,False
2016,0.156,156,1511.4715924959214,1511.4715926723447,1.7642332750256173e-07,10.647350910478668,10.647256131457524,-9.477902114340964e-05,103.50809046787246,103.50669580752292,501.13219141275215,501.142083211311,4.1839572447504096e-05,4.184039831466955e-05,0.4999956955750768,0.5,1.7642332750256173e-07,False
2016,0.157,157,1512.6715897423528,1512.6715897536733,1.1320480552967638e-08,10.5785815690573,10.57851750701921,-6.406203809028455e-05,100.2077219710748,100.19474604646082,513.6367269612588,513.6367399383262,4.480209857581409e-05,4.480209970774221e-05,0.5,0.5,1.1320480552967638e-08,False
2016,0.158,158,1510.331919182502,1510.3319192581812,7.56792815082008e-08,10.521698030060124,10.521669264648509,-2.8765411615339076e-05,97.5755799384158,97.57255961781064,527.9490853631248,527.9522676998225,4.8036259417972434e-05,4.803654896777071e-05,0.4999956955750768,0.4999956955750768,7.56792815082008e-08,False
2016,0.159,159,1516.2538461198433,1516.2538462034986,8.365532266907394e-08,10.516096522443396,10.516086372239684,-1.0150203712200323e-05,99.2512882565358,99.25003221137582,567.5447433258089,567.5447408798993,5.377658790473053e-05,5.377658767297317e-05,0.5,0.5,8.365532266907394e-08,False
2016,0.16,160,1520.166000187286,1520.166000056086,-1.3120006769895554e-07,10.5774731908777,10.577275338212717,-0.00019785266498395515,101.12424040541968,101.12324400121472,585.3355670343046,585.3565934732103,5.772883996613862e-05,5.773091370297438e-05,0.4999956955750768,0.5,1.3120006769895554e-07,False
2016,0.161,161,1520.8150019131076,1520.8150017394391,-1.7366846805089153e-07,10.558124311818036,10.558143449013668,1.9137195632623616e-05,98.76072055899576,98.76525534484176,591.6220700407855,591.6250532921192,6.088084625236885e-05,6.088115324373205e-05,0.4999956955750768,0.5,1.7366846805089153e-07,False
2016,0.162,162,1523.6900584903206,1523.6900584387113,-5.160927685210481e-08,10.502964111233124,10.50306432200405,0.00010021077092581265,96.20507792264873,96.2182755833857,607.6903828281127,607.6932982483222,6.530244679701493e-05,6.530276008825421e-05,0.4710107367629972,0.4710083364394933,5.160927685210481e-08,False
2016,0.163,163,1528.0805609211277,1528.0805610386597,1.1753195394703653e-07,10.488163762237225,10.48838933825567,0.00022557601844575004,95.41671915811024,95.41261672778796,618.6579119372607,618.6352581017352,6.912371701512999e-05,6.912118586296019e-05,0.4301640075141308,0.4301861051544822,1.1753195394703653e-07,False
2016,0.164,164,1526.5040476332174,1526.5040478340088,2.007914190471638e-07,10.478862346834534,10.478907137428388,4.479059385431583e-05,95.8219082529607,95.824403813415,642.5444141262611,642.5416209553928,7.460938641178782e-05,7.46090620812668e-05,0.3719300909520933,0.3719308544450733,2.007914190471638e-07,False
2016,0.165,165,1528.8977108586032,1528.897710941797,8.319375410792418e-08,10.478660370786804,10.478486374226984,-0.0001739965598197557,96.22534300400626,96.23274149653128,654.1242760308321,654.1378101025415,7.913072807741774e-05,7.913236532126796e-05,0.3347046513575962,0.334694519813455,8.319375410792418e-08,False
2016,0.166,166,1531.5996028426753,1531.5996026429643,-1.9971093934145756e-07,10.496017132802876,10.49606482808524,4.769528236359122e-05,95.43184034689304,95.4428568891221,634.6261077172046,634.628750381358,7.978655141481601e-05,7.978688365620474e-05,0.3491922584554467,0.3491879402800852,1.9971093934145756e-07,False
2016,0.167,167,1533.116780520567,1533.1167804476686,-7.289850145753007e-08,10.596679756796815,10.596675117670928,-4.639125886995998e-06,98.64534130552713,98.64426398841611,662.0213125270129,662.0213154382225,8.634736454971765e-05,8.634736492942636e-05,0.2927079068743271,0.2927082259605088,7.289850145753007e-08,False
2016,0.168,168,1537.4562019254372,1537.4562017223116,-2.0312563719926402e-07,10.636227108606096,10.636266797851098,3.9689245001639506e-05,100.03875100856948,100.0485228619554,683.2378317986022,683.2378080799035,9.243658649140668e-05,9.243658328245742e-05,0.2505726673473178,0.2505705267670265,2.0312563719926402e-07,False
2016,0.169,169,1537.5895049746032,1537.589505092937,1.183339009003248e-07,10.617278317369292,10.617482657620984,0.0002043402516918036,99.92815345478026,99.94138081888195,689.6124699459754,689.6174323878181,9.7034756139188e-05,9.703545439995772e-05,0.2322208514213883,0.2322112809289783,1.183339009003248e-07,False
2016,0.17,170,1535.900879754429,1535.9008795878378,-1.665912350290455e-07,10.66586870708088,10.665966632294417,9.792521353624295e-05,101.01127018379712,101.02109106044918,704.1693997292095,704.174304559507,0.0001032975600024,0.0001032982795125,0.2081187735772425,0.20811390156209,1.665912350290455e-07,False
2016,0.171,171,1541.6330012003057,1541.6330012650467,6.474101610365324e-08,10.63223552233678,10.632233141352543,-2.3809842364386213e-06,100.35397236411173,100.3539874581582,699.3426325474209,699.342634253031,0.0001061923644604,0.0001061923647194,0.2077996289183133,0.2077998275774707,6.474101610365324e-08,False
2016,0.172,172,1542.714909110134,1542.7149091429226,3.278864824096672e-08,10.579849212870178,10.579910451286205,6.123841602700963e-05,100.4266662435222,100.43106745783798,680.5443684030092,680.546691137368,0.0001067881588643,0.000106788523338,0.2250549927879915,0.2250506019621096,3.278864824096672e-08,False
2016,0.173,173,1545.9282043227263,1545.928204456494,1.3376779861573596e-07,10.63991346624183,10.63979293257671,-0.00012053366511999286,101.094855286342,101.08122140708926,695.5865233201758,695.581946191734,0.0001134523426622,0.0001134515961182,0.2032715477437404,0.2032785175156022,1.3376779861573596e-07,False
2016,0.174,174,1552.5560783531814,1552.5560784995123,1.4633087630500086e-07,10.75253903109708,10.752630061039545,9.10299424656813e-05,101.71065031842576,101.71703142620623,726.5631921161723,726.567632639636,0.0001228116046311,0.0001228123552166,0.164924146274673,0.1649168233260572,1.4633087630500086e-07,False
2016,0.175,175,1550.6747322066044,1550.6747321715152,-3.5089215089101344e-08,10.748709090481343,10.748385256561413,-0.0003238339199302942,99.8603378237586,99.81265606250793,710.0169514816816,710.0082079369358,0.0001245880671524,0.0001245865329055,0.181122330195052,0.1811332899459569,3.5089215089101344e-08,False
2016,0.176,176,1553.0816530537563,1553.0816529294193,-1.2433702067937702e-07,10.793770139261268,10.793820525972787,5.038671151957885e-05,100.90168092015828,100.90512737229604,723.2531383523683,723.2574193261623,0.0001316860132103,0.0001316867926669,0.1632548500217608,0.1632501853395653,1.2433702067937702e-07,False
2016,0.177,177,1551.8079351491688,1551.8079351985612,4.93923835165333e-08,10.831757177723087,10.83164114160547,-0.00011603611761756838,102.25887672943942,102.2480931472344,728.7034533620218,728.6950229739161,0.0001373856950163,0.0001373841055978,0.1553386612199293,0.1553473534747058,4.93923835165333e-08,False
2016,0.178,178,1556.578455082284,1556.5784549223565,-1.599275947228307e-07,10.917537288229155,10.917551131288644,1.3843059488038989e-05,103.11688595118024,103.11863783566793,749.0771089708197,749.0770926740312,0.0001462105468822,0.0001462105437013,0.131135062524436,0.1311344620777403,1.599275947228307e-07,False
2016,0.179,179,1562.4053618477787,1562.4053619314786,8.369988790946081e-08,10.86259099810329,10.862586799998883,-4.1981044063277295e-06,101.19685015632828,101.18518392561208,713.1356717994463,713.1436997877593,0.0001441818262003,0.0001441834492996,0.1624814481941398,0.162470399475125,8.369988790946081e-08,False
2016,0.18,180,1568.457800641942,1568.457800546476,-9.546602086629719e-08,10.830733095233166,10.83052172000724,-0.0002113752259251811,99.66285051943798,99.65717121132742,680.3042518879113,680.282627019476,0.0001427013672722,0.0001426968312161,0.1943408218327993,0.1943735905360347,9.546602086629719e-08,False
