truth_model,study_scenario,ls_upper_factor_requested,n_rows,n_toys,n_mass_points,at_bound_rows,near_bound_rows,at_bound_row_fraction,near_bound_row_fraction,toys_with_any_bound_row,toys_with_any_near_bound_row,toys_with_initialization_lock,toys_with_unresolved_initialization_state,median_ls_opt_over_sigma_x,q05_ls_opt_over_sigma_x,q95_ls_opt_over_sigma_x,max_ls_bound_fraction,independence_caveat
gengamma,2021_1pct_x100,15,110,10,11,14,19,0.12727272727272726,0.17272727272727273,3,5,0,0,13.325918197507455,8.288146592679974,15.0,1.0000000000000002,mass rows share each toy; inferential counting unit is toy
gengamma,2021_1pct_x100,20,110,10,11,0,0,0.0,0.0,0,0,0,0,13.3256961546379,8.28909702187661,15.449583656907535,0.7903407249211784,mass rows share each toy; inferential counting unit is toy
gengamma,2021_1pct_x100,25,110,10,11,0,0,0.0,0.0,0,0,0,0,13.324827350432638,8.289680157423431,15.454454569849391,0.6324626950662537,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_10pct,6,110,10,11,108,108,0.9818181818181818,0.9818181818181818,10,10,0,0,6.0,5.999999999999999,6.000000000000001,1.0,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_10pct,9,110,10,11,110,110,1.0,1.0,10,10,0,0,9.0,8.999999999999998,9.000000000000002,1.0000000000000004,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_10pct,12,110,10,11,101,104,0.9181818181818182,0.9454545454545454,10,10,0,0,12.0,11.769376876817413,12.0,1.0,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_10pct,15,110,10,11,95,97,0.8636363636363636,0.8818181818181818,10,10,0,0,15.0,11.769468370808106,15.000000000000002,1.0000000000000002,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_10pct,20,110,10,11,0,6,0.0,0.05454545454545454,0,3,0,0,17.91335261371402,11.76936398534979,19.632087711437155,0.997088868786838,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_10pct,25,110,10,11,0,0,0.0,0.0,0,0,0,0,17.913337837415888,11.769355567983025,19.63215883677209,0.7976709679607344,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_10pct_x10,6,110,10,11,109,109,0.990909090909091,0.990909090909091,10,10,0,0,6.0,5.999999999999999,6.000000000000001,1.0,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_10pct_x10,9,110,10,11,109,109,0.990909090909091,0.990909090909091,10,10,0,0,9.0,8.999999999999998,9.000000000000002,1.0000000000000004,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_10pct_x10,12,110,10,11,100,100,0.9090909090909091,0.9090909090909091,10,10,0,0,12.0,10.772704094861087,12.0,1.0,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_10pct_x10,15,110,10,11,77,82,0.7,0.7454545454545455,10,10,0,0,15.0,10.773004112829495,15.000000000000002,1.0000000000000002,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_10pct_x10,20,110,10,11,0,0,0.0,0.0,0,0,0,0,15.785239302575562,10.772885513168625,17.107326345680914,0.8664657504245108,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_10pct_x10,25,110,10,11,0,0,0.0,0.0,0,0,0,0,15.786151445905777,10.77298336751991,17.10808109406415,0.6931722221188278,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct,6,110,10,11,110,110,1.0,1.0,10,10,0,0,6.0,5.999999999999999,6.000000000000001,1.0,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct,9,110,10,11,110,110,1.0,1.0,10,10,0,0,9.0,8.999999999999998,9.000000000000002,1.0000000000000004,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct,12,110,10,11,104,105,0.9454545454545454,0.9545454545454546,10,10,0,0,12.0,11.951271543357674,12.0,1.0,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct,15,110,10,11,95,96,0.8636363636363636,0.8727272727272727,10,10,0,0,15.0,12.11352343249327,15.000000000000002,1.0000000000000002,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct,20,110,10,11,12,20,0.10909090909090909,0.18181818181818182,4,4,0,0,18.18669713933876,12.113505350934819,20.0,1.0,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct,25,110,10,11,0,0,0.0,0.0,0,0,0,0,18.186696853035798,12.113533720335255,20.58998011679245,0.8309962027515829,mass rows share each toy; inferential counting unit is toy
sigpowexpq,2021_1pct_x10,6,110,10,11,110,110,1.0,1.0,10,10,0,0,6.0,5.999999999999999,6.000000000000001,1.0,mass rows share each toy; inferential counting unit is toy
