truth_model,study_scenario,factor,mass_mev,anchor_nsigma,injection_rows,injection_toys,sigma_A_over_anchor_median,sigmaA_ref_over_anchor_median,Ahat_minus_Ainj_over_anchor_sigma_median,pull_mean,pull_width,refit_ls_ratio_median,refit_ls_ratio_max,refit_bound_rows,Nsig_win_median,Nsig_train_median,refit_bound_row_fraction,response_rows,paired_response_mean,paired_response_median,paired_response_std,paired_response_candidate_prefit_sigma_units_median,paired_response_anchor_prefit_sigma_units_median,paired_response_anchor_fitted_sigma_units_median
sigpowexpq,2021_10pct,6,220,5.0,10,10,1.9118010751840062,1.9135805961259469,-1.6044817039331676,-0.7101283456147874,0.5628767764665531,6.000000000000001,6.000000000000001,10,8277.0,184.0,1.0,10.0,0.9735284834755908,0.97866029871631,0.021299556273474327,2.557143329820921,4.893301493581551,4.879268238083066
sigpowexpq,2021_10pct,9,60,0.0,10,10,1.2371222805222748,1.2382827609400435,-0.7361158757134071,-0.5206292341551786,0.9172389628893526,9.000000000000009,9.000000000000009,10,0.0,0.0,1.0,,,,,,,
sigpowexpq,2021_10pct,9,60,1.0,10,10,1.2370100971967233,1.2382827609400435,-0.8020329145839376,-0.5800332665472478,0.9166443954991663,9.000000000000009,9.000000000000009,10,4759.5,174.0,1.0,10.0,0.9381048182761804,0.9339214098542814,0.02539064306200832,0.7564824678962181,0.9339214098542814,0.9338343039257737
sigpowexpq,2021_10pct,9,60,3.0,10,10,1.239659658027418,1.2382827609400435,-0.8881007184944268,-0.621608929111457,0.9222015299148052,9.000000000000009,9.000000000000009,9,14181.5,498.0,0.9,10.0,0.978844205206066,0.9427878932971951,0.10623498426572861,2.281327477239435,2.8283636798915857,2.8244137504149265
sigpowexpq,2021_10pct,9,60,5.0,10,10,1.2364322523172127,1.2382827609400435,-0.9824646792750209,-0.7868546372582876,0.8873808873054367,9.000000000000009,9.000000000000009,10,23691.5,838.5,1.0,10.0,0.9467486215612725,0.9458469192086605,0.011900360202276243,3.821297165066163,4.729234596043303,4.746365300086671
sigpowexpq,2021_10pct,9,120,0.0,10,10,1.3019009484294501,1.3019112175276653,-0.2230267507280168,0.07044263382271126,0.7176287170277889,9.000000000000034,9.000000000000034,10,0.0,0.0,1.0,,,,,,,
sigpowexpq,2021_10pct,9,120,1.0,10,10,1.301859994693527,1.3019112175276653,-0.24158252849551126,0.053613105844353616,0.7154611766055459,9.000000000000034,9.000000000000034,10,4446.0,83.0,1.0,10.0,0.9780808416538459,0.9786757516768747,0.020822545400819258,0.7522240949214698,0.9786757516768747,0.9784008699620421
sigpowexpq,2021_10pct,9,120,3.0,10,10,1.302040421261247,1.3019112175276653,-0.2585405528266256,0.021019498999249413,0.7173208972424641,9.000000000000034,9.000000000000034,9,13364.5,253.0,0.9,10.0,0.9847333327046826,0.9857480509917806,0.011016533972519778,2.271760171725774,2.957244152975342,2.956748394181848
sigpowexpq,2021_10pct,9,120,5.0,10,10,1.3016987994579463,1.3019112175276653,-0.3810793981324913,-0.017995847205689475,0.7292672952738786,9.000000000000034,9.000000000000034,10,22150.0,430.5,1.0,10.0,0.9769638100407034,0.9787882801285255,0.009281405607394096,3.7583138475103786,4.8939414006426265,4.889218233057784
sigpowexpq,2021_10pct,9,220,0.0,10,10,1.2824457003065215,1.282859184406341,-0.7159341933546768,-0.4669906726340172,0.7525993664478562,9.0,9.0,10,0.0,0.0,1.0,,,,,,,
sigpowexpq,2021_10pct,9,220,1.0,10,10,1.2823629156106235,1.282859184406341,-0.7814563819243443,-0.49402807244122926,0.7625180114916728,9.0,9.0,10,1614.0,34.5,1.0,10.0,0.9650980099045151,0.9543030455608871,0.03848099445236328,0.7450798125122433,0.9543030455608871,0.9538486773660249
sigpowexpq,2021_10pct,9,220,3.0,10,10,1.2822367436469093,1.282859184406341,-0.7803020322098901,-0.5034676498550024,0.7595253503906508,9.0,9.0,10,4954.0,108.5,1.0,10.0,0.9841407707320309,0.9891541446140244,0.014223332719485305,2.31423469818954,2.967462433842073,2.961621959021972
sigpowexpq,2021_10pct,9,220,5.0,10,10,1.2820859622464988,1.282859184406341,-0.837063085062228,-0.5558811048622636,0.7514876986652879,9.0,9.0,10,8277.0,184.0,1.0,10.0,0.9769273077469146,0.9792204383914207,0.01686454382692091,3.817833012459362,4.8961021919571035,4.884093172644295
sigpowexpq,2021_10pct,12,60,0.0,10,10,1.0520784416373474,1.0546415877671573,-0.4054209603003923,-0.5433962996433344,1.1121415952249682,12.000000000000012,12.000000000000012,10,0.0,0.0,1.0,,,,,,,
sigpowexpq,2021_10pct,12,60,1.0,10,10,1.0518310858588045,1.0546415877671573,-0.4482444401942915,-0.5998262255668858,1.109606525080795,12.000000000000012,12.000000000000012,10,4759.5,174.0,1.0,10.0,0.9501285687199669,0.94757784274799,0.024094132583544207,0.9026260299851856,0.94757784274799,0.9472691437183447
sigpowexpq,2021_10pct,12,60,3.0,10,10,1.0542465186265466,1.0546415877671573,-0.5245887281610799,-0.6688180576276895,1.0798321371617914,12.000000000000012,12.000000000000012,9,14181.5,498.0,0.9,10.0,0.9070750558161313,0.9528203673010104,0.15441899258020259,2.708121701539837,2.8584611019030315,2.8562740025514843
sigpowexpq,2021_10pct,12,60,5.0,10,10,1.050685596195328,1.0546415877671573,-0.5846847604766305,-0.7980704810188277,1.051532165199239,12.000000000000012,12.000000000000012,10,23691.5,838.5,1.0,10.0,0.9568511922542408,0.9552074762430012,0.010188514699225708,4.535034743246946,4.776037381215006,4.79054692083024
sigpowexpq,2021_10pct,12,120,0.0,10,10,1.09430833181833,1.09418888024073,0.1446169503816389,0.02713177459529379,0.7509112045665427,12.000000000000043,12.000000000000043,10,0.0,0.0,1.0,,,,,,,
sigpowexpq,2021_10pct,12,120,1.0,10,10,1.0942851803463969,1.09418888024073,0.12930248414264756,0.01229821014645357,0.7408989047935841,12.000000000000043,12.000000000000043,10,4446.0,83.0,1.0,10.0,0.983771021895303,0.9855637041672929,0.018478178271134592,0.900819522234534,0.9855637041672929,0.9854906425066672
sigpowexpq,2021_10pct,12,120,3.0,10,10,1.0942407001056096,1.09418888024073,0.11588405935435961,0.0821696064837601,0.6816904618049741,12.000000000000043,12.000000000000043,9,13364.5,253.0,0.9,10.0,1.0175246006663323,0.9927418040344098,0.08429969838415681,2.7211649472866055,2.97822541210323,2.969267113880039
sigpowexpq,2021_10pct,12,120,5.0,10,10,1.0941790513312775,1.09418888024073,0.06082500927522485,-0.05508868132466064,0.757397591240985,12.000000000000043,12.000000000000043,10,22150.0,430.5,1.0,10.0,0.9820019287815148,0.9832502265865641,0.00795920113413756,4.494186887246561,4.916251132932821,4.9115063899827085
sigpowexpq,2021_10pct,12,220,0.0,10,10,1.107578398839165,1.1078217274008013,-0.5746771495073881,-0.5182654648377913,0.773252179733149,12.000000000000002,12.000000000000002,10,0.0,0.0,1.0,,,,,,,
sigpowexpq,2021_10pct,12,220,1.0,10,10,1.107534557783223,1.1078217274008013,-0.570133401706024,-0.5456899465016856,0.7756679703014132,12.000000000000002,12.000000000000002,10,1614.0,34.5,1.0,10.0,0.9693805077957973,0.957893313075185,0.034631004219438245,0.8640933755501392,0.957893313075185,0.9574370879594056
sigpowexpq,2021_10pct,12,220,3.0,10,10,1.107455192158706,1.1078217274008013,-0.5918567184577501,-0.5503477686821447,0.7760987445018288,12.000000000000002,12.000000000000002,10,4954.0,108.5,1.0,10.0,0.9878924991693141,0.9908348617184966,0.012915353763717299,2.6831656528799743,2.9725045851554897,2.966654157555757
sigpowexpq,2021_10pct,12,220,5.0,10,10,1.1073766331175978,1.1078217274008013,-0.7332045577771538,-0.6012711007416371,0.7907336068318228,12.000000000000002,12.000000000000002,10,8277.0,184.0,1.0,10.0,0.9813413456866622,0.9837437981452377,0.01595496511087458,4.444525588334134,4.918718990726189,4.906654745704376
sigpowexpq,2021_10pct,15,60,0.0,10,10,1.0,1.0,-0.14779572821363968,-0.5251749371839616,1.1865107490170184,13.450209377142613,13.943219039095748,0,0.0,0.0,0.0,,,,,,,
sigpowexpq,2021_10pct,15,60,1.0,10,10,1.0,1.0,-0.20643827317257038,-0.5795509542232243,1.184398939020513,13.446025096025762,13.942982531756458,0,4759.5,174.0,0.0,10.0,0.9541421738324546,0.9515582516062995,0.023887855820221997,0.9515582516062995,0.9515582516062995,0.9512482569766404
sigpowexpq,2021_10pct,15,60,3.0,10,10,1.0,1.0,-0.14109976829547638,-0.6301970494801854,1.166966880986306,13.418821768147916,13.943047768443668,0,14181.5,498.0,0.0,10.0,0.9608012767581446,0.9574343393431115,0.010073874128172318,2.872303018029334,2.872303018029334,2.867525234930824
sigpowexpq,2021_10pct,15,60,5.0,10,10,1.0,1.0,-0.36346515977576477,-0.7715541356254232,1.1302543930259044,13.425891440546383,13.939845444181522,0,23691.5,838.5,0.0,10.0,0.9602762679497893,0.9591959175933109,0.009607562490286704,4.7959795879665545,4.7959795879665545,4.8075690804159485
sigpowexpq,2021_10pct,15,120,0.0,10,10,1.0,1.0,0.2990799567895212,0.022201009527409082,1.067548853329268,15.000000000000052,15.000000000000052,10,0.0,0.0,1.0,,,,,,,
sigpowexpq,2021_10pct,15,120,1.0,10,10,1.0,1.0,0.28613198159979314,0.009587490979492625,1.0549921261516924,15.000000000000052,15.000000000000052,10,4446.0,83.0,1.0,10.0,0.9873829460160273,0.9888268611851745,0.017565986058393688,0.9888268611851745,0.9888268611851745,0.988551891539703
sigpowexpq,2021_10pct,15,120,3.0,10,10,1.0,1.0,0.3455518693659375,0.16696707596159627,0.9565373001129296,15.000000000000052,15.000000000000052,9,13364.5,253.0,0.9,10.0,1.0510615238879404,0.9959322394408725,0.18106580133425867,2.9877967183226177,2.9877967183226177,2.9865985687824717
sigpowexpq,2021_10pct,15,120,5.0,10,10,1.0,1.0,0.23011072013379796,-0.05141970413636078,1.0717580242206222,15.000000000000052,15.000000000000052,10,22150.0,430.5,1.0,10.0,0.9852659297389484,0.9862440405446159,0.0074371063613940325,4.931220202723079,4.931220202723079,4.926461002390899
sigpowexpq,2021_10pct,15,220,0.0,10,10,1.0,1.0,-0.33046929841717476,-0.34486050393982187,1.007641725824139,15.000000000000004,15.000000000000004,10,0.0,0.0,1.0,,,,,,,
sigpowexpq,2021_10pct,15,220,1.0,10,10,1.0,1.0,-0.3286881444475668,-0.37158564748704687,1.0099985558664144,15.000000000000004,15.000000000000004,10,1614.0,34.5,1.0,10.0,0.9731084624429052,0.961494967988318,0.03237470128568999,0.961494967988318,0.961494967988318,0.9610368625464776
sigpowexpq,2021_10pct,15,220,3.0,10,10,1.0,1.0,-0.3347022197815189,-0.37042962524136225,1.0104039531007474,15.000000000000004,15.000000000000004,10,4954.0,108.5,1.0,10.0,0.9913069892251224,0.9931802909766492,0.01231400156330081,2.9795408729299475,2.9795408729299475,2.9738991790419265
sigpowexpq,2021_10pct,15,220,5.0,10,10,1.0,1.0,-0.45176247404643477,-0.4177770559196234,1.0188203492558892,15.000000000000004,15.000000000000004,10,8277.0,184.0,1.0,10.0,0.9852274109366261,0.9878249822774655,0.015500905836909305,4.939124911387328,4.939124911387328,4.927010754053738
sigpowexpq,2021_10pct,20,60,0.0,10,10,1.000000005031772,0.9999998478178532,-0.14777974761156426,-0.5251741503993397,1.1865147999560786,13.450234970403086,13.943223097399494,0,0.0,0.0,0.0,,,,,,,
sigpowexpq,2021_10pct,20,60,1.0,10,10,0.9999996526210028,0.9999998478178532,-0.20649166711748604,-0.5795588599361844,1.1843720817401935,13.445749506698096,13.942951686628517,0,4759.5,174.0,0.0,10.0,0.9541378049153186,0.95150460900651,0.02390237414355368,0.9515119665009732,0.95150460900651,0.9511946343873525
sigpowexpq,2021_10pct,20,60,3.0,10,10,0.9999992466280614,0.9999998478178532,-0.18820195326423012,-0.6492105724240329,1.159918703931319,13.418851583705726,13.943057700712504,0,14181.5,498.0,0.0,10.0,0.9505810235188872,0.9565899143991395,0.02913079245296503,2.869794296744998,2.869769743197419,2.867518222970431
sigpowexpq,2021_10pct,20,60,5.0,10,10,1.0000000473497501,0.9999998478178532,-0.3634504287744967,-0.7715586202103359,1.1302452057702523,13.425835526176513,13.939425008685992,0,23691.5,838.5,0.0,10.0,0.9602747760257477,0.9591973325584529,0.009606300097236335,4.807961800485355,4.795986662792265,4.807584431562232
sigpowexpq,2021_10pct,20,120,0.0,10,10,0.9381511769607833,0.9379997597585917,0.8420975426847549,0.474720152251597,0.9022602773006498,18.837576194338062,19.396604841860746,0,0.0,0.0,0.0,,,,,,,
sigpowexpq,2021_10pct,20,120,1.0,10,10,0.9381563017220843,0.9379997597585917,0.8321860307137059,0.4639442171925074,0.8888213524275772,18.837486909820797,19.398174706869185,0,4446.0,83.0,0.0,10.0,0.9898932804140375,0.9902281279367233,0.017222694445067396,1.0529015275727969,0.9902281279367233,0.9899527665652139
sigpowexpq,2021_10pct,20,120,3.0,10,10,0.9381831697933313,0.9379997597585917,0.8509985339066206,0.5201798733467439,0.8327687181242268,18.674729379190133,19.400685479599296,0,13364.5,253.0,0.0,10.0,1.0126296537397557,0.9982725929884233,0.05361430392609015,3.1817393323384593,2.9948177789652703,2.9849958263883
sigpowexpq,2021_10pct,20,120,5.0,10,10,0.9381922967162444,0.9379997597585917,0.7858244456016841,0.4083031515966552,0.9029326255631446,18.83635901207322,19.40370756356895,0,22150.0,430.5,0.0,10.0,0.9875246304340852,0.9882965534485411,0.007157997760674248,5.254251477002764,4.9414827672427055,4.936713607507587
sigpowexpq,2021_10pct,20,220,0.0,10,10,0.9662815159209025,0.9666050375229431,-0.7003896724391923,-0.7630332877241122,1.0765821085130367,17.66432029397534,18.27974237955398,0,0.0,0.0,0.0,,,,,,,
sigpowexpq,2021_10pct,20,220,1.0,10,10,0.9662641459512809,0.9666050375229431,-0.6972996331571172,-0.789564749845601,1.0798267273535442,17.666585103393984,18.281781349634397,0,1614.0,34.5,0.0,10.0,0.9740010801115652,0.9627062165701846,0.03182687233331087,0.9975974465623498,0.9627062165701846,0.9622473191914619
sigpowexpq,2021_10pct,20,220,3.0,10,10,0.9662174841208385,0.9666050375229431,-0.7020082412105586,-0.7868063086411448,1.0769035440874661,17.672975887513843,18.28625206210305,0,4954.0,108.5,0.0,10.0,0.9920062889554137,0.9936459789557486,0.01203972882515094,3.079202690045771,2.980937936867246,2.9750709045665342
sigpowexpq,2021_10pct,20,220,5.0,10,10,0.9661847137660151,0.9666050375229431,-0.8152844188607894,-0.833066332340023,1.086071511675496,17.681464887204093,18.28668783765884,0,8277.0,184.0,0.0,10.0,0.9861098608817942,0.9883571754820057,0.015224237716819194,5.099293004189088,4.9417858774100285,4.929665790481586
sigpowexpq,2021_10pct,25,60,0.0,10,10,0.9999982320622007,0.9999994978765319,-0.14775585145030548,-0.52516609382334,1.1865184452684663,13.45022560184182,13.943211610858262,0,0.0,0.0,0.0,,,,,,,
sigpowexpq,2021_10pct,25,60,1.0,10,10,1.0000008438003487,0.9999994978765319,-0.20649326250503966,-0.5795759383733101,1.184379794980717,13.44573027226302,13.942966271022906,0,4759.5,174.0,0.0,10.0,0.9541132563883578,0.9514390788002476,0.023893158002237253,0.951441962273667,0.9514390788002476,0.951129125007159
sigpowexpq,2021_10pct,25,60,3.0,10,10,1.0000004563401677,0.9999994978765319,-0.28378039640484676,-0.694958042402605,1.1556395832503417,13.418785204054354,13.943043428991484,0,14181.5,498.0,0.0,10.0,0.9254426264335599,0.9565790791148217,0.10757673110170295,2.8708993715925764,2.8697372373444647,2.8674857475039897
sigpowexpq,2021_10pct,25,60,5.0,10,10,0.9999995595519597,0.9999994978765319,-0.36344597177597104,-0.7715460575304823,1.130251471901764,13.425889705882811,13.939875975596765,0,23691.5,838.5,0.0,10.0,0.9602751928192431,0.9591973560649922,0.00961048474218177,4.8337230651150165,4.795986780324961,4.807574006227124
sigpowexpq,2021_10pct,25,120,0.0,10,10,0.9381555026559305,0.9380001350015467,0.8420981390430162,0.47471038912287317,0.9022733611356972,18.837268989042435,19.396640656571755,0,0.0,0.0,0.0,,,,,,,
sigpowexpq,2021_10pct,25,120,1.0,10,10,0.9381616375070634,0.9380001350015467,0.8321909430545985,0.46394487210220053,0.888824078296197,18.837197503325896,19.398179219933755,0,4446.0,83.0,0.0,10.0,0.9899027840132367,0.9902324454966904,0.01722323805190866,1.0529147061898791,0.9902324454966904,0.9899570826314197
sigpowexpq,2021_10pct,25,120,3.0,10,10,0.9381798850725888,0.9380001350015467,0.8510507216797976,0.3863421241761944,1.0425014845534208,18.675009920018002,19.401061728637426,0,13364.5,253.0,0.0,10.0,0.9658623373485774,0.9954594515449198,0.09517859507149679,3.175556271274437,2.986378354634759,2.985040036655433
sigpowexpq,2021_10pct,25,120,5.0,10,10,0.9381920835886521,0.9380001350015467,0.7858355619597966,0.40830289911545786,0.9029253383518,18.836141368055088,19.40401360209305,0,22150.0,430.5,0.0,10.0,0.9875260459555936,0.9882984600020599,0.007160019058108548,5.254248559553629,4.9414923000102995,4.936723131449509
sigpowexpq,2021_10pct,25,220,0.0,10,10,0.9662830087361549,0.9666036330440257,-0.7003899595921599,-0.7630354006504177,1.076573095417767,17.664167034350186,18.27979130112727,0,0.0,0.0,0.0,,,,,,,
sigpowexpq,2021_10pct,25,220,1.0,10,10,0.9662615688055538,0.9666036330440257,-0.69730767705222,-0.7896231032893584,1.079838685081431,17.66697808696357,18.281544695390334,0,1614.0,34.5,0.0,10.0,0.973948924896425,0.9626960959383937,0.03186392403087055,0.9975848256145149,0.9626960959383937,0.9622371926890437
sigpowexpq,2021_10pct,25,220,3.0,10,10,0.9662176247175669,0.9666036330440257,-0.7020036522201127,-0.7868263198428274,1.076912513885436,17.672981950971902,18.286361681442877,0,4954.0,108.5,0.0,10.0,0.9920009119246174,0.9936401647382918,0.012033329004559579,3.079179069200419,2.9809204942148755,2.9750534964506823
sigpowexpq,2021_10pct,25,220,5.0,10,10,0.9661883555357429,0.9666036330440257,-0.8152768952005184,-0.8330342411678139,1.086074346187049,17.68105888070605,18.286382804191597,0,8277.0,184.0,0.0,10.0,0.9861162939778427,0.9883682694953622,0.01522417253413723,5.099349735135785,4.941841347476811,4.929721138229604
sigpowexpq,2021_10pct_x10,6,60,0.0,10,10,1.9219003244223045,1.9221279469334458,-0.3028860080710787,-0.05929902464917582,1.0355377579923424,6.000000000000006,6.000000000000006,10,0.0,0.0,1.0,,,,,,,
sigpowexpq,2021_10pct_x10,6,60,1.0,10,10,1.9218384858626854,1.9221279469334458,-0.37246594571063857,-0.10297880844410949,1.0343013356763782,6.000000000000006,6.000000000000006,10,16382.0,594.5,1.0,10.0,0.9162595666455953,0.9135523207457967,0.0168103690235765,0.47541621179650273,0.9135523207457967,0.9134901471713126
sigpowexpq,2021_10pct_x10,6,60,3.0,10,10,1.9217697112482302,1.9221279469334458,-0.5130900667247987,-0.1675553390847559,1.0415696544632573,6.000000000000006,6.000000000000006,10,49325.0,1765.0,1.0,10.0,0.9308025086873627,0.931804908085448,0.008425162619606531,1.4496487344628477,2.7954147242563443,2.794881864960418
sigpowexpq,2021_10pct_x10,6,60,5.0,10,10,1.9217131622597896,1.9221279469334458,-0.639501370922177,-0.2349570882766713,1.0264546336505476,6.000000000000006,6.000000000000006,10,82273.0,2950.5,1.0,10.0,0.9326372639214642,0.9345899327381455,0.008660891884953515,2.430316650934687,4.672949663690727,4.669989742581214
sigpowexpq,2021_10pct_x10,6,120,0.0,10,10,2.1592760325557787,2.1594365318005266,0.2870600046566917,0.0687780268470482,0.7910943063282704,6.000000000000021,6.000000000000021,9,0.0,0.0,0.9,,,,,,,
sigpowexpq,2021_10pct_x10,6,120,1.0,10,10,2.1590028255021374,2.1594365318005266,-0.5829360983243529,-0.1012463882461097,0.8911171490144132,6.000000000000021,6.000000000000021,10,14409.5,270.0,1.0,10.0,0.18698947096176505,0.965535668703869,2.488105400524113,0.44698050366293496,0.965535668703869,0.9665715662721451
sigpowexpq,2021_10pct_x10,6,120,3.0,10,10,2.158995300531677,2.1594365318005266,-0.6547818660987675,-0.12713179359713686,0.8845780738671842,6.000000000000021,6.000000000000021,10,43358.5,832.5,1.0,10.0,0.7131926865179123,0.967489699699593,0.8265815715379168,1.3423409165266005,2.902469099098779,2.902220665962254
sigpowexpq,2021_10pct_x10,6,120,5.0,10,10,2.1589865064125315,2.1594365318005266,-0.5961644792968812,-0.1416124265625973,0.898709695733192,6.000000000000021,6.000000000000021,10,72270.5,1378.0,1.0,10.0,0.8231152243508595,0.9804331071569743,0.49857613891927965,2.2661628131169724,4.902165535784872,4.907987944417344
sigpowexpq,2021_10pct_x10,6,220,0.0,10,10,2.004292841040743,2.004860621031699,0.4646504707967408,-0.020500412245667853,1.0259300188977396,6.000000000000001,6.000000000000001,10,0.0,0.0,1.0,,,,,,,
sigpowexpq,2021_10pct_x10,6,220,1.0,10,10,2.0042321339485296,2.004860621031699,0.43285520035888336,-0.03458004194832855,1.0208870552599314,6.000000000000001,6.000000000000001,10,5496.5,122.5,1.0,10.0,0.9717834042572552,0.9697011692759483,0.016952453296670885,0.4847821195553502,0.9697011692759483,0.9695527369472344
sigpowexpq,2021_10pct_x10,6,220,3.0,10,10,2.0040637144920836,2.004860621031699,-0.008269439813776022,-0.11718616649949902,1.0084545277697397,6.000000000000001,6.000000000000001,9,16493.5,362.5,0.9,10.0,0.909387466133661,0.9684534018862307,0.19190174665362567,1.4474390857563026,2.9053602056586922,2.9043614272238383
sigpowexpq,2021_10pct_x10,6,220,5.0,10,10,2.0062985966070372,2.004860621031699,0.06357820713783066,-0.12034547902284184,1.0470203024385147,6.000000000000001,6.000000000000001,8,27467.5,603.5,0.8,10.0,1.4048881547871177,0.961498698828845,1.1363857779018034,2.4029521388345185,4.807493494144225,4.790249323884497
sigpowexpq,2021_10pct_x10,9,60,0.0,10,10,1.2104101197677402,1.210529799630283,0.10719562342013397,0.025724097314218354,0.7039202167122437,9.000000000000009,9.000000000000009,10,0.0,0.0,1.0,,,,,,,
sigpowexpq,2021_10pct_x10,9,60,1.0,10,10,1.2104599339944953,1.210529799630283,0.039481762246685384,-0.030494425388163583,0.6984932406578312,9.000000000000009,9.000000000000009,10,16382.0,594.5,1.0,10.0,0.9322330713014125,0.929101401104925,0.011115430251696631,0.7700194104190614,0.929101401104925,0.9290606817624671
sigpowexpq,2021_10pct_x10,9,60,3.0,10,10,1.210449319716849,1.210529799630283,-0.06740540069580003,-0.11797669853905035,0.7112874114442915,9.000000000000009,9.000000000000009,10,49325.0,1765.0,1.0,10.0,0.9422461195058082,0.940183869875311,0.006333389717700176,2.334644449861637,2.820551609625933,2.82022691037069
sigpowexpq,2021_10pct_x10,9,60,5.0,10,10,1.210402056021973,1.210529799630283,-0.17409063019204102,-0.20960963814567152,0.6916205207702486,9.000000000000009,9.000000000000009,10,82273.0,2950.5,1.0,10.0,0.9432576872284072,0.9437972669927555,0.005854362102944016,3.9154818649232825,4.718986334963778,4.715758286199877
sigpowexpq,2021_10pct_x10,9,120,0.0,10,10,1.3306337779051476,1.3305921108141772,0.6193664368663451,0.2518673718688605,1.0926937169895952,9.000000000000034,9.000000000000034,9,0.0,0.0,0.9,,,,,,,
sigpowexpq,2021_10pct_x10,9,120,1.0,10,10,1.330616241421164,1.3305921108141772,0.7148416454084523,0.30154476871658276,1.1132079618644037,9.000000000000034,9.000000000000034,10,14409.5,270.0,1.0,10.0,0.7969198017064942,0.9705546314869845,0.5634966764268784,0.7292828462764014,0.9705546314869845,0.973359093601544
sigpowexpq,2021_10pct_x10,9,120,3.0,10,10,1.3305867297601908,1.3305921108141772,0.6597796033044546,0.2601656371361009,1.116162439179551,9.000000000000034,9.000000000000034,10,43358.5,832.5,1.0,10.0,0.9174599903230787,0.9729960015554178,0.18679299755149978,2.1910965359602077,2.9189880046662537,2.9184516721519174
sigpowexpq,2021_10pct_x10,9,120,5.0,10,10,1.330554597681993,1.3305921108141772,0.665783219023178,0.22729844251009249,1.113940576630799,9.000000000000034,9.000000000000034,10,72270.5,1378.0,1.0,10.0,0.943547667468961,0.97958698992015,0.11284211957525728,3.6771716898862783,4.89793494960075,4.898735740485893
