dataset,mass_GeV,toy,injection_toy,strength,inj_nsigma,sigmaA_ref,sigmaA_ref_prefit,sigmaA_ref_matched,sigmaA_ref_mode,sigmaA_ref_matched_ok,sigmaA_ref_error,integral_density,A_per_eps2_unit,sigma_val,sigma_x,kernel_ls_policy,kernel_ls_res_lower_factor,kernel_ls_res_upper_factor,ls_lo,ls_hi,ls_init,initial_ls_opt,initial_const_opt,refit_ls_opt,refit_const_opt,ls_opt,const_opt,f_win,f_full,f_train,f_train_frac,n_train,n_train_low,n_train_high,n_blind,blind_nsigma,train_exclude_nsigma,signal_model,inj_shape_mode,inj_background_mode,extract_background_mode,A_hat,sigma_A,Zhat,pull_param,Nsig_win,Nsig_train,success,nll,toy_mode,refit_gp_on_toy,refit_ok,refit_restarts,refit_optimize,refit_kernel_lock_mode,refit_lock_const_opt,refit_lock_ls_opt,refit_tail_alpha_scale,refit_tail_alpha_threshold,refit_tail_alpha_n_bins,refit_tail_alpha_max,refit_tail_alpha_mean,refit_fallback_used,refit_error,source_model,source_label,source_root,container,function_tag,toy_hist,toy_index,qmu_tilde,tmu_tilde,sqrt_qmu_tilde,sqrt_tmu_tilde,qmu_A_test,qmu_branch,qmu_ok,qmu_nll_fixed,qmu_nll_unbounded,qmu_nll_null,injection_protocol,injection_strength_mode,injection_anchor_factor,injection_anchor_nsigma,injection_anchor_strength,injection_anchor_sigmaA_ref,injection_anchor_ledger_sha256,signal_draw_sha256,signal_draw_reference_sha256,signal_draw_hash_verified,signal_Nsig_full,signal_Nsig_full_anchor,signal_Nsig_win_anchor,signal_Nsig_train_anchor,signal_Nsig_win_matches_anchor,signal_Nsig_train_matches_anchor,study_id,task_id,truth_model,truth_function_tag,study_scenario,source_family,exposure_multiplier,ls_upper_factor_requested,background_toy_index,optimizer_seed,injection_seed,generated_config_sha256,base_config_sha256,fit_code_commit,expected_limit_bands
2021,0.06,0,0,7131.339761244377,2.711430577977402,2630.10228591728,2630.10228591728,,prefit_asimov,,,108701733.33333334,200848132.33694535,0.0020749,0.0339971582163416,resolution_scaled_local,1.1,6.0,0.0373968740379758,0.2039829492980498,0.0873402808605169,0.2039829492980498,24.810739911966603,0.2039829492980498,24.64640014422454,0.2039829492980498,24.64640014422454,0.9650152917377336,1.0,0.0349847082622664,0.0349847082622664,402,25,377,14,2.25,2.25,default,full,fixed_hist,profiled,10283.857179284254,2636.088795490909,3.9011801108047006,1.1959071422147582,6858,270,True,-9668373.299644474,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0000,0,0.0,0.0,0.0,0.0,7131.339761244377,muhat_gt_test,True,-9668372.58779368,-9668373.299644474,-9668365.698126074,factor15_prefit_asimov_absolute_v1,absolute,15,5.0,7131.339761244377,1426.2679522488754,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,14d6f926ec60dac00c0ffc295ef18859e1aa407820e2286e1a1e2da1e913f696,14d6f926ec60dac00c0ffc295ef18859e1aa407820e2286e1a1e2da1e913f696,True,7128,7128,6858,270,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,0,1662306249,2306067433,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.12,0,0,0.0,0.0,2465.109055710746,2465.109055710746,,prefit_asimov,,,89822299.99999993,331929227.694783,0.00291985,0.0240407741736032,resolution_scaled_local,1.1,6.0,0.0264448515909636,0.1442446450416197,0.06176186712622,0.1442446450416197,22.0875042545599,0.1442446450416197,22.087708387685083,0.1442446450416197,22.087708387685083,0.981455999519746,1.0,0.018544000480254,0.018544000480254,394,117,277,22,2.25,2.25,default,full,fixed_hist,profiled,611.1606586132823,2462.3052341454168,0.2482067008339019,0.2482067008339019,0,0,True,-12297958.701732803,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0000,0,0.0,0.0,0.0,0.0,0.0,muhat_gt_test,True,-12297958.670283657,-12297958.701732803,-12297958.670283657,factor15_prefit_asimov_absolute_v1,absolute,15,0.0,0.0,1460.3756659226592,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,6bb4877dfebc6d4f819999f0f8b65d06aa540746bc63b7c1261282636efcaa15,6bb4877dfebc6d4f819999f0f8b65d06aa540746bc63b7c1261282636efcaa15,True,0,0,0,0,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,0,3215920512,2306067433,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.12,0,0,1460.3756659226592,0.5924182796454822,2465.109055710746,2465.109055710746,,prefit_asimov,,,89822299.99999993,331929227.694783,0.00291985,0.0240407741736032,resolution_scaled_local,1.1,6.0,0.0264448515909636,0.1442446450416197,0.06176186712622,0.1442446450416197,22.0875042545599,0.1442446450416197,22.087191954457357,0.1442446450416197,22.087191954457357,0.981455999519746,1.0,0.018544000480254,0.018544000480254,394,117,277,22,2.25,2.25,default,full,fixed_hist,profiled,2037.5373918850185,2463.494894818114,0.8270921917357799,0.23428574062662,1442,27,True,-12313727.449740598,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0000,0,0.0,0.0,0.0,0.0,1460.3756659226592,muhat_gt_test,True,-12313727.42199216,-12313727.449740598,-12313727.106429689,factor15_prefit_asimov_absolute_v1,absolute,15,1.0,1460.3756659226592,1460.3756659226592,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,c4469484bad72f214ccc12ad2bff8f27a31b22ac99d474c4546e1b47acaf9c3a,c4469484bad72f214ccc12ad2bff8f27a31b22ac99d474c4546e1b47acaf9c3a,True,1469,1469,1442,27,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,0,3215920512,2306067433,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.12,0,0,4381.126997767978,1.7772548389364466,2465.109055710746,2465.109055710746,,prefit_asimov,,,89822299.99999993,331929227.694783,0.00291985,0.0240407741736032,resolution_scaled_local,1.1,6.0,0.0264448515909636,0.1442446450416197,0.06176186712622,0.1442446450416197,22.0875042545599,0.1442446450416197,22.08615779472103,0.1442446450416197,22.08615779472103,0.981455999519746,1.0,0.018544000480254,0.018544000480254,394,117,277,22,2.25,2.25,default,full,fixed_hist,profiled,4972.369950895802,2465.9860519834665,2.016382025720046,0.2397592446446603,4320,93,True,-12345201.902353102,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0000,0,0.0,0.0,0.0,0.0,4381.126997767978,muhat_gt_test,True,-12345201.873727642,-12345201.902353102,-12345199.869973697,factor15_prefit_asimov_absolute_v1,absolute,15,3.0,4381.126997767978,1460.3756659226592,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,dfa2ae3d33be63c2169b990387da2453823de835d26368d5604287c7a5683b43,dfa2ae3d33be63c2169b990387da2453823de835d26368d5604287c7a5683b43,True,4413,4413,4320,93,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,0,3215920512,2306067433,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.12,0,0,7301.878329613296,2.962091398227411,2465.109055710746,2465.109055710746,,prefit_asimov,,,89822299.99999993,331929227.694783,0.00291985,0.0240407741736032,resolution_scaled_local,1.1,6.0,0.0264448515909636,0.1442446450416197,0.06176186712622,0.1442446450416197,22.0875042545599,0.1442446450416197,22.08479922172604,0.1442446450416197,22.08479922172604,0.981455999519746,1.0,0.018544000480254,0.018544000480254,394,117,277,22,2.25,2.25,default,full,fixed_hist,profiled,7730.32209505285,2468.2814269733094,3.1318641426281904,0.1735797874413885,7130,135,True,-12375951.502351584,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0000,0,0.0,0.0,0.0,0.0,7301.878329613296,muhat_gt_test,True,-12375951.487646831,-12375951.502351584,-12375946.603927689,factor15_prefit_asimov_absolute_v1,absolute,15,5.0,7301.878329613296,1460.3756659226592,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,57a80a38d853b76bbfb61be7dbb3d53b6cfa4497647a9744bbd9f35c0c4fbd45,57a80a38d853b76bbfb61be7dbb3d53b6cfa4497647a9744bbd9f35c0c4fbd45,True,7265,7265,7130,135,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,0,3215920512,2306067433,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.22,0,0,0.0,0.0,4274.706778114909,4274.706778114909,,prefit_asimov,,,6360106.66666668,43089073.71026691,0.0057021,0.0255884418141965,resolution_scaled_local,1.1,6.0,0.0281472859956161,0.153530650885179,0.0657378972857988,0.0657378972857987,1.0,0.153530650885179,23.11139837666312,0.153530650885179,23.11139837666312,0.9786526185036672,1.0,0.0213473814963327,0.0213473814963327,374,267,107,42,2.25,2.25,default,full,fixed_hist,profiled,-146.99685590167036,864.7692222254075,-0.169983912613572,-0.169983912613572,0,0,True,-1233967.9575763494,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0000,0,0.0,0.0,0.0,0.0,0.0,boundary,True,-1233967.9442178025,-1233967.9575763494,-1233967.9442178025,factor15_prefit_asimov_absolute_v1,absolute,15,0.0,0.0,1266.8196647301988,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,6bb4877dfebc6d4f819999f0f8b65d06aa540746bc63b7c1261282636efcaa15,6bb4877dfebc6d4f819999f0f8b65d06aa540746bc63b7c1261282636efcaa15,True,0,0,0,0,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,0,3685505295,2306067433,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.22,0,0,1266.8196647301988,0.2963524121036555,4274.706778114909,4274.706778114909,,prefit_asimov,,,6360106.66666668,43089073.71026691,0.0057021,0.0255884418141965,resolution_scaled_local,1.1,6.0,0.0281472859956161,0.153530650885179,0.0657378972857988,0.0657378972857987,1.0,0.153530650885179,23.11589284662922,0.153530650885179,23.11589284662922,0.9786526185036672,1.0,0.0213473814963327,0.0213473814963327,374,267,107,42,2.25,2.25,default,full,fixed_hist,profiled,984.9625361214707,867.5169389085286,1.1353813302604872,-0.3249010088072149,1269,28,True,-1244478.3810460772,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0000,0,0.1041958034038543,0.1041958034038543,0.3227937474671007,0.3227937474671007,1266.8196647301988,interior,True,-1244478.3289481755,-1244478.3810460772,-1244477.7339857577,factor15_prefit_asimov_absolute_v1,absolute,15,1.0,1266.8196647301988,1266.8196647301988,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,346e2a581c7b5f087f6a7654767298cc01cf9654e125cba8826099c161d2769a,346e2a581c7b5f087f6a7654767298cc01cf9654e125cba8826099c161d2769a,True,1297,1297,1269,28,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,0,3685505295,2306067433,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.22,0,0,3800.458994190597,0.8890572363109664,4274.706778114909,4274.706778114909,,prefit_asimov,,,6360106.66666668,43089073.71026691,0.0057021,0.0255884418141965,resolution_scaled_local,1.1,6.0,0.0281472859956161,0.153530650885179,0.0657378972857988,0.0657378972857987,1.0,0.153530650885179,23.128556061129625,0.153530650885179,23.128556061129625,0.9786526185036672,1.0,0.0213473814963327,0.0213473814963327,374,267,107,42,2.25,2.25,default,full,fixed_hist,profiled,3441.9716829406057,872.7845174754502,3.943667209973648,-0.4107397691779912,3680,75,True,-1264469.021891173,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0000,0,0.1733410265296697,0.1733410265296697,0.4163424390206573,0.4163424390206573,3800.458994190597,interior,True,-1264468.9352206597,-1264469.021891173,-1264461.2578244982,factor15_prefit_asimov_absolute_v1,absolute,15,3.0,3800.4589941905965,1266.8196647301988,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,3f25622337c35d10cb851f2de5d2c08679e4abd0b15928cc4380de5814943126,3f25622337c35d10cb851f2de5d2c08679e4abd0b15928cc4380de5814943126,True,3755,3755,3680,75,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,0,3685505295,2306067433,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.22,0,0,6334.098323650995,1.4817620605182775,4274.706778114909,4274.706778114909,,prefit_asimov,,,6360106.66666668,43089073.71026691,0.0057021,0.0255884418141965,resolution_scaled_local,1.1,6.0,0.0281472859956161,0.153530650885179,0.0657378972857988,0.0657378972857987,1.0,0.153530650885179,23.121938648181743,0.153530650885179,23.121938648181743,0.9786526185036672,1.0,0.0213473814963327,0.0213473814963327,374,267,107,42,2.25,2.25,default,full,fixed_hist,profiled,6054.090190556388,878.1119458492686,6.894440075862032,-0.3188752122302539,6193,130,True,-1285382.290650921,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0000,0,0.1133266347460448,0.1133266347460448,0.3366402155804396,0.3366402155804396,6334.098323650995,interior,True,-1285382.2339876036,-1285382.290650921,-1285358.5959954287,factor15_prefit_asimov_absolute_v1,absolute,15,5.0,6334.098323650995,1266.8196647301988,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,2ea35bff0fe916545f79623b1081bef2601470612ea179d4aa2a2617784841b3,2ea35bff0fe916545f79623b1081bef2601470612ea179d4aa2a2617784841b3,True,6323,6323,6193,130,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0000,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,0,3685505295,2306067433,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.06,1000000,0,0.0,0.0,2611.968357466629,2611.968357466629,,prefit_asimov,,,108534400.0,200538950.62983623,0.0020749,0.0339971582163416,resolution_scaled_local,1.1,6.0,0.0373968740379758,0.2039829492980498,0.0873402808605169,0.2039829492980498,22.453597839526836,0.2039829492980498,22.453877523542698,0.2039829492980498,22.453877523542698,0.9650152917377336,1.0,0.0349847082622664,0.0349847082622664,402,25,377,14,2.25,2.25,default,full,fixed_hist,profiled,-5056.014061903819,2609.894500162491,-1.9372484449425191,-1.9372484449425191,0,0,True,-9591197.623013716,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0001,1,0.0,0.0,0.0,0.0,0.0,boundary,True,-9591195.748181785,-9591197.623013716,-9591195.748181785,factor15_prefit_asimov_absolute_v1,absolute,15,0.0,0.0,1425.072567228895,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,6bb4877dfebc6d4f819999f0f8b65d06aa540746bc63b7c1261282636efcaa15,6bb4877dfebc6d4f819999f0f8b65d06aa540746bc63b7c1261282636efcaa15,True,0,0,0,0,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0001,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,1,1771825072,2306067434,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.06,1000000,0,1425.072567228895,0.5455933503769874,2611.968357466629,2611.968357466629,,prefit_asimov,,,108534400.0,200538950.62983623,0.0020749,0.0339971582163416,resolution_scaled_local,1.1,6.0,0.0373968740379758,0.2039829492980498,0.0873402808605169,0.2039829492980498,22.453597839526836,0.2039829492980498,22.433636629041025,0.2039829492980498,22.433636629041025,0.9650152917377336,1.0,0.0349847082622664,0.0349847082622664,402,25,377,14,2.25,2.25,default,full,fixed_hist,profiled,-3850.0593928466224,2611.27416165104,-1.4743987626379036,-2.020137156620962,1331,43,True,-9605993.089191232,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0001,1,1.9060939252376556,1.9060939252376556,1.3806136046112452,1.3806136046112452,1425.072567228895,boundary,True,-9605991.051153071,-9605993.089191232,-9605992.004200034,factor15_prefit_asimov_absolute_v1,absolute,15,1.0,1425.072567228895,1425.072567228895,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,c47aeecc003fcca0b4c48a818269f5e0e462513fc570593baa77556b8c86a32b,c47aeecc003fcca0b4c48a818269f5e0e462513fc570593baa77556b8c86a32b,True,1374,1374,1331,43,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0001,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,1,1771825072,2306067434,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.06,1000000,0,4275.217701686684,1.636780051130962,2611.968357466629,2611.968357466629,,prefit_asimov,,,108534400.0,200538950.62983623,0.0020749,0.0339971582163416,resolution_scaled_local,1.1,6.0,0.0373968740379758,0.2039829492980498,0.0873402808605169,0.2039829492980498,22.453597839526836,0.2039829492980498,22.387372735803957,0.2039829492980498,22.387372735803957,0.9650152917377336,1.0,0.0349847082622664,0.0349847082622664,402,25,377,14,2.25,2.25,default,full,fixed_hist,profiled,-1245.6323392181976,2614.4207285292673,-0.4764467805910196,-2.111691504224959,4018,178,True,-9635867.860236496,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0001,1,4.2279630452394485,4.2279630452394485,2.056201119841989,2.056201119841989,4275.217701686684,boundary,True,-9635865.634102946,-9635867.860236496,-9635867.748084469,factor15_prefit_asimov_absolute_v1,absolute,15,3.0,4275.217701686684,1425.072567228895,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,e5fd99a5d7b4d38b6f564836b3b56ea35324eeef3cd465c6b2486d843fdeb6a6,e5fd99a5d7b4d38b6f564836b3b56ea35324eeef3cd465c6b2486d843fdeb6a6,True,4196,4196,4018,178,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0001,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,1,1771825072,2306067434,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.06,1000000,0,7125.362836144475,2.7279667518849373,2611.968357466629,2611.968357466629,,prefit_asimov,,,108534400.0,200538950.62983623,0.0020749,0.0339971582163416,resolution_scaled_local,1.1,6.0,0.0373968740379758,0.2039829492980498,0.0873402808605169,0.2039829492980498,22.453597839526836,0.2039829492980498,22.370616991768376,0.2039829492980498,22.370616991768376,0.9650152917377336,1.0,0.0349847082622664,0.0349847082622664,402,25,377,14,2.25,2.25,default,full,fixed_hist,profiled,1774.9719760381984,2617.013419947541,0.6782433603545597,-2.044464433894087,6764,243,True,-9666433.495352477,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0001,1,4.172454934567213,4.172454934567213,2.0426587905392357,2.0426587905392357,7125.362836144475,interior,True,-9666431.409125008,-9666433.495352477,-9666433.265079608,factor15_prefit_asimov_absolute_v1,absolute,15,5.0,7125.362836144475,1425.072567228895,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,2d15871b8c26c158edb9bdf36af60dfd3c292da6b4aa5e5bbb5fea3d3b0841ba,2d15871b8c26c158edb9bdf36af60dfd3c292da6b4aa5e5bbb5fea3d3b0841ba,True,7007,7007,6764,243,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0001,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,1,1771825072,2306067434,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
2021,0.12,1000000,0,0.0,0.0,2463.5006317023776,2463.5006317023776,,prefit_asimov,,,89946399.99999993,332387826.697001,0.00291985,0.0240407741736032,resolution_scaled_local,1.1,6.0,0.0264448515909636,0.1442446450416197,0.06176186712622,0.1442446450416197,20.991241658717804,0.1442446450416197,20.991316584959037,0.1442446450416197,20.991316584959037,0.981455999519746,1.0,0.018544000480254,0.018544000480254,394,117,277,22,2.25,2.25,default,full,fixed_hist,profiled,-2443.8045254083136,2461.2394341290383,-0.9929162077939424,-0.9929162077939424,0,0,True,-12301017.999026496,full_refit,True,1.0,12,True,none,,,0.0,0.0,0,1.0,1.0,False,,functional_form,fGenGammaThresh,/Users/emryspeets/Desktop/gp_mods/hps-gpr-emrys-validation_workflow/study_results/v4p1_2021_ls_exposure_ensembles_20260804/inputs/paired_exposure_toys.root,toys/gengamma/2021_1pct,fGenGammaThresh,toy_0001,1,0.0,0.0,0.0,0.0,0.0,boundary,True,-12301017.505640252,-12301017.999026496,-12301017.505640252,factor15_prefit_asimov_absolute_v1,absolute,15,0.0,0.0,1372.812517243076,e9e7e271ebf1bbd37568c26bb0bb7b2549390078d3f8160a552266012194010c,6bb4877dfebc6d4f819999f0f8b65d06aa540746bc63b7c1261282636efcaa15,6bb4877dfebc6d4f819999f0f8b65d06aa540746bc63b7c1261282636efcaa15,True,0,0,0,0,True,True,v4p1_2021_ls_exposure_ensembles_20260804,injection__f06__gengamma__2021_1pct__t0001,gengamma,fGenGammaThresh,2021_1pct,one_pct,1,6,1,4085988266,2306067434,ab1cfb0f1bf679ab62b497c306687a17684eba784fc33ba0c217b2c49c61ad2c,3a4120ab520cca3352d281e06d4d0c5e4c05c83cec97c319b1aabe19e9c0b3f2,df4d4562060b4cdde46994cc58128d580d289adb,False
