dataset,mass_GeV,mass_MeV,attempt_label,attempt_source,attempt_source_sha256,lml,selected_max_lml,delta_lml_from_selected_max,abs_delta_lml_from_selected_max,const_opt,ls_opt,ls_opt_over_sigma_x,within_lml_reproduction_tolerance,is_selected_maximum,selected_attempt,selected_source,branch_multiplicity,reproducing_attempts,review_status,interpolated
2016,0.044,44,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1599.84272145736,1599.84272145736,0.0,0.0,99.61135509878405,0.4508385983981667,10.572077139405332,True,True,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.044,44,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1599.842721441689,1599.84272145736,-1.567104845889844e-08,1.567104845889844e-08,99.61072953854408,0.4508386056946524,10.572077310506495,True,False,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.045,45,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1590.749715546741,1590.7497156600896,-1.133485056925565e-07,1.133485056925565e-07,89.07330550087151,0.4445816681310609,10.476517800075396,True,False,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.045,45,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1590.7497156600896,1590.7497156600896,0.0,0.0,89.0578642668303,0.4445770885257636,10.476409882183466,True,True,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.046,46,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1590.4999341203427,1590.4999341203427,0.0,0.0,83.98440266639464,0.4408876195805267,10.437798086846351,True,True,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.046,46,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1590.4999340091451,1590.4999341203427,-1.1119755072286353e-07,1.1119755072286353e-07,83.98425560872997,0.4408875763632266,10.437797063697976,True,False,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.047,47,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1589.5818142644396,1589.5818142896426,-2.5203007680829614e-08,2.5203007680829614e-08,77.42116872508565,0.4367027426858146,10.384274755538266,True,False,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.047,47,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1589.5818142896426,1589.5818142896426,0.0,0.0,77.422857804243,0.4367042070760942,10.384309577007256,True,True,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.048,48,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1589.2120285578833,1589.2120286597394,-1.0185613064095378e-07,1.0185613064095378e-07,77.49526812943272,0.4367870542196843,10.429583301766394,True,False,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.048,48,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1589.2120286597394,1589.2120286597394,0.0,0.0,77.49297660148122,0.4367869164102855,10.429580011159242,True,True,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.049,49,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1583.3921210069188,1583.3921210443891,-3.747027221834287e-08,3.747027221834287e-08,81.71701581666619,0.4399909887124984,10.547496316373731,True,False,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.049,49,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1583.3921210443891,1583.3921210443891,0.0,0.0,81.7364283479574,0.4399978507011914,10.54766081247097,True,True,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.05,50,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1583.7474228904553,1583.7474230082994,-1.1784413800342008e-07,1.1784413800342008e-07,83.5889360422827,0.4418586576403834,10.6316917863699,True,False,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.05,50,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1583.7474230082994,1583.7474230082994,0.0,0.0,83.58902914374887,0.4418580441837139,10.63167702580762,True,True,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.051,51,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1583.587048650449,1583.5870487101151,-5.96660356677603e-08,5.96660356677603e-08,80.07972600755237,0.4399243507656856,10.622305504710727,True,False,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.051,51,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1583.5870487101151,1583.5870487101151,0.0,0.0,80.07632926930766,0.4399198965239024,10.622197953680804,True,True,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.052,52,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1576.8509102029589,1576.8509102029589,0.0,0.0,83.87874779301154,0.4405161464067055,10.671757519719147,True,True,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.052,52,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1576.8509101293223,1576.8509102029589,-7.36365564080188e-08,7.36365564080188e-08,83.88486961456849,0.4405186050784898,10.671817082460072,True,False,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.053,53,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1575.3317124806658,1575.3317126924312,-2.1176538211875595e-07,2.1176538211875595e-07,83.19289283594954,0.4401986004611968,10.697214077323084,True,False,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.053,53,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1575.3317126924312,1575.3317126924312,0.0,0.0,83.19337780752888,0.4401983262589961,10.697207413967869,True,True,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.054,54,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1575.000096571799,1575.0000967293363,-1.57537215272896e-07,1.57537215272896e-07,79.426278736643,0.4366026012224546,10.640786369493537,True,False,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.054,54,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1575.0000967293363,1575.0000967293363,0.0,0.0,79.42582434318828,0.4366035469072908,10.640809417524595,True,True,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.055,55,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1575.5405466351262,1575.5405466351262,0.0,0.0,75.32573423254988,0.4337250107410444,10.599550805448445,True,True,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.055,55,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1575.5405465880212,1575.5405466351262,-4.7105004341574386e-08,4.7105004341574386e-08,75.3325851392575,0.4337280190027881,10.599624322590408,True,False,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.056,56,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1575.64489243476,1575.644892593663,-1.5890282156760804e-07,1.5890282156760804e-07,75.66793023178118,0.4337135959322282,10.626358500981423,True,False,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.056,56,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1575.644892593663,1575.644892593663,0.0,0.0,75.66705182014768,0.4337163099455629,10.62642499665724,True,True,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.057,57,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1576.8197878841545,1576.819787981839,-9.76845058175968e-08,9.76845058175968e-08,78.59334694412001,0.4364111658364823,10.717933967894275,True,False,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.057,57,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1576.819787981839,1576.819787981839,0.0,0.0,78.59477720129061,0.4364115961058186,10.717944534989474,True,True,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.058,58,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1568.6399460865457,1568.6399461045098,-1.7964111975743435e-08,1.7964111975743435e-08,77.68367945091643,0.4358418791708462,10.727678772631636,True,False,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.058,58,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1568.6399461045098,1568.6399461045098,0.0,0.0,77.68377184627266,0.4358421394204418,10.72768517833562,True,True,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.059,59,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1565.222104128044,1565.222104128044,0.0,0.0,85.3245148434722,0.441747614074964,10.89538805092272,True,True,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.059,59,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1565.2221040054023,1565.222104128044,-1.2264172255527228e-07,1.2264172255527228e-07,85.32422301280644,0.4417475004290149,10.8953852479269,True,False,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.06,60,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1564.6172259628431,1564.6172260042435,-4.1400426198379137e-08,4.1400426198379137e-08,85.05693012044796,0.4417346369951729,10.915760107767062,True,False,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.06,60,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1564.6172260042435,1564.6172260042435,0.0,0.0,85.05975883866873,0.4417409653706289,10.91591648904796,True,True,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.061,61,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1558.4156031601933,1558.4156031601933,0.0,0.0,84.07719110796013,0.4403509309570495,10.900589843943642,True,True,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.061,61,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1558.4156029831363,1558.4156031601933,-1.7705701793602202e-07,1.7705701793602202e-07,84.07316065417244,0.4403519815108196,10.900615849692583,True,False,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.062,62,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1554.97784045537,1554.97784045537,0.0,0.0,86.88719724019082,0.4419869790359103,10.95861601341642,True,True,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.062,62,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,1554.9778403746373,1554.97784045537,-8.073266144492663e-08,8.073266144492663e-08,86.88523781662977,0.4419865336692578,10.958604971004853,True,False,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
2016,0.063,63,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,1555.5517110186506,1555.5517110186506,0.0,0.0,85.2683700896404,0.4399558212659795,10.924185935393208,True,True,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,2,attempt_01|attempt_02,resolved_reproduced_max_lml,False
