truth_model,study_scenario,background_toy_index,mass_mev,factor_previous,factor_current,lml_previous,lml_current,delta_lml,lml_tolerance,regression_beyond_tolerance
sigpowexpq,2021_10pct,8,90,9,12,1611.2642743521274,1638.1943960764777,26.93012172435033,0.0016381943960764775,False
sigpowexpq,2021_10pct,8,110,9,12,1592.7182974297805,1622.6922352194197,29.973937789639194,0.0016226922352194197,False
sigpowexpq,2021_10pct,8,130,9,12,1588.66134243361,1619.351166472561,30.6898240389512,0.001619351166472561,False
sigpowexpq,2021_10pct,8,150,9,12,1573.0213068719588,1604.1497173874493,31.128410515490486,0.0016041497173874492,False
sigpowexpq,2021_10pct,8,170,9,12,1563.7736345740254,1594.5183832566197,30.744748682594263,0.0015945183832566196,False
sigpowexpq,2021_10pct,8,190,9,12,1555.308330775517,1585.7847961456669,30.476465370149754,0.0015857847961456668,False
sigpowexpq,2021_10pct,8,210,9,12,1549.5990561243873,1579.2127093706897,29.61365324630242,0.0015792127093706896,False
sigpowexpq,2021_10pct,8,230,9,12,1538.8168904632885,1567.044397815247,28.227507351958593,0.001567044397815247,False
sigpowexpq,2021_10pct,8,250,9,12,1539.923363833677,1567.306300733889,27.382936900211917,0.0015673063007338888,False
sigpowexpq,2021_10pct,9,50,9,12,1671.4454149099686,1680.8138420711057,9.368427161137106,0.0016808138420711055,False
sigpowexpq,2021_10pct,9,70,9,12,1633.2182218607345,1654.8879232365668,21.669701375832346,0.0016548879232365667,False
sigpowexpq,2021_10pct,9,90,9,12,1607.3600476419897,1634.4393366445106,27.07928900252091,0.0016344393366445106,False
sigpowexpq,2021_10pct,9,110,9,12,1594.4424046387917,1622.4871781044722,28.044773465680464,0.001622487178104472,False
sigpowexpq,2021_10pct,9,130,9,12,1584.6003336680042,1615.4703717715302,30.870038103525985,0.0016154703717715302,False
sigpowexpq,2021_10pct,9,150,9,12,1565.9776511970715,1596.5258018737652,30.548150676693695,0.0015965258018737652,False
sigpowexpq,2021_10pct,9,170,9,12,1554.249663778884,1584.9498067389527,30.70014296006866,0.0015849498067389525,False
sigpowexpq,2021_10pct,9,190,9,12,1547.4173341492278,1576.9042582633087,29.48692411408092,0.0015769042582633086,False
sigpowexpq,2021_10pct,9,210,9,12,1544.8885275714772,1573.367366660155,28.478839088677887,0.001573367366660155,False
sigpowexpq,2021_10pct,9,230,9,12,1537.300225675284,1565.4491071707107,28.14888149542662,0.0015654491071707107,False
sigpowexpq,2021_10pct,9,250,9,12,1539.3411900503486,1566.3388775941364,26.997687543787833,0.0015663388775941363,False
sigpowexpq,2021_10pct_x10,0,50,9,12,2129.228342946102,2134.9058718581914,5.677528912089201,0.0021349058718581914,False
sigpowexpq,2021_10pct_x10,0,70,9,12,2082.838933862163,2109.3620564247203,26.523122562557546,0.0021093620564247204,False
sigpowexpq,2021_10pct_x10,0,90,9,12,2048.6731073258943,2082.169994862823,33.496887536928625,0.002082169994862823,False
sigpowexpq,2021_10pct_x10,0,110,9,12,2030.7048968446925,2066.547699308777,35.84280246408434,0.002066547699308777,False
sigpowexpq,2021_10pct_x10,0,130,9,12,2016.3992435691243,2053.5887124318033,37.18946886267895,0.002053588712431803,False
sigpowexpq,2021_10pct_x10,0,150,9,12,1993.679939797781,2031.1932377205785,37.51329792279762,0.0020311932377205786,False
sigpowexpq,2021_10pct_x10,0,170,9,12,1983.5726044699663,2020.534154586298,36.96155011633164,0.002020534154586298,False
sigpowexpq,2021_10pct_x10,0,190,9,12,1970.5232467794772,2006.9087383553328,36.38549157585567,0.0020069087383553326,False
sigpowexpq,2021_10pct_x10,0,210,9,12,1965.325837628964,2000.6645775859904,35.33873995702629,0.0020006645775859904,False
sigpowexpq,2021_10pct_x10,0,230,9,12,1949.3909610296785,1983.4358382625023,34.044877232823865,0.0019834358382625024,False
sigpowexpq,2021_10pct_x10,0,250,9,12,1947.5520105492808,1980.0856978525403,32.53368730325951,0.0019800856978525404,False
sigpowexpq,2021_10pct_x10,1,50,9,12,2118.6237710387136,2122.113867907919,3.490096869205445,0.002122113867907919,False
sigpowexpq,2021_10pct_x10,1,70,9,12,2080.2909846690773,2104.162236717866,23.871252048788847,0.002104162236717866,False
sigpowexpq,2021_10pct_x10,1,90,9,12,2042.4772483715608,2075.1380388041935,32.660790432632666,0.002075138038804193,False
sigpowexpq,2021_10pct_x10,1,110,9,12,2019.9945113643023,2055.62084642006,35.626335055757636,0.0020556208464200597,False
sigpowexpq,2021_10pct_x10,1,130,9,12,2005.2840451422317,2042.4465903940072,37.162545251775555,0.002042446590394007,False
sigpowexpq,2021_10pct_x10,1,150,9,12,1986.5581788496063,2023.511727094468,36.95354824486162,0.002023511727094468,False
sigpowexpq,2021_10pct_x10,1,170,9,12,1974.7251039045573,2011.8594101984777,37.13430629392042,0.0020118594101984776,False
sigpowexpq,2021_10pct_x10,1,190,9,12,1899.1771026642111,2002.1645230459003,102.98742038168916,0.0020021645230459003,False
sigpowexpq,2021_10pct_x10,1,210,9,12,1953.785700031079,1988.0014899736564,34.21578994257743,0.0019880014899736564,False
sigpowexpq,2021_10pct_x10,1,230,9,12,1945.4148688662729,1978.9128747442624,33.4980058779895,0.0019789128747442625,False
sigpowexpq,2021_10pct_x10,1,250,9,12,1928.3089199608448,1960.108277704145,31.799357743300106,0.0019601082777041447,False
sigpowexpq,2021_10pct_x10,2,50,9,12,2128.633193945812,2139.1868168141464,10.553622868334514,0.0021391868168141462,False
sigpowexpq,2021_10pct_x10,2,70,9,12,2077.9733506444577,2099.9039370732694,21.930586428811694,0.0020999039370732694,False
sigpowexpq,2021_10pct_x10,2,90,9,12,2048.058376796234,2076.946096449501,28.88771965326714,0.002076946096449501,False
sigpowexpq,2021_10pct_x10,2,110,9,12,2032.5759895666788,2066.0083043679624,33.43231480128361,0.0020660083043679625,False
sigpowexpq,2021_10pct_x10,2,130,9,12,2019.7456402659757,2054.8410702548354,35.09542998885968,0.0020548410702548353,False
sigpowexpq,2021_10pct_x10,2,150,9,12,1998.759874413329,2031.3385876183015,32.57871320497247,0.0020313385876183014,False
sigpowexpq,2021_10pct_x10,2,170,9,12,1979.0315370847825,2013.715044425718,34.68350734093542,0.002013715044425718,False
sigpowexpq,2021_10pct_x10,2,190,9,12,1972.6166456875776,2007.6359292077575,35.0192835201799,0.0020076359292077574,False
sigpowexpq,2021_10pct_x10,2,210,9,12,1965.5909985551828,1998.6907425916752,33.09974403649244,0.0019986907425916752,False
sigpowexpq,2021_10pct_x10,2,230,9,12,1958.1438539016317,1989.8423027885292,31.698448886897495,0.001989842302788529,False
sigpowexpq,2021_10pct_x10,2,250,9,12,1940.6828670536825,1969.0977204146209,28.414853360938423,0.0019690977204146207,False
sigpowexpq,2021_10pct_x10,3,50,9,12,2110.7615137403077,2119.4226419080755,8.661128167767856,0.0021194226419080755,False
sigpowexpq,2021_10pct_x10,3,70,9,12,2070.2253544740083,2094.7226486377513,24.497294163742936,0.002094722648637751,False
sigpowexpq,2021_10pct_x10,3,90,9,12,2037.4562804063544,2067.6735003785125,30.21721997215809,0.0020676735003785124,False
sigpowexpq,2021_10pct_x10,3,110,9,12,2026.1686507130985,2056.999248950849,30.830598237750564,0.002056999248950849,False
sigpowexpq,2021_10pct_x10,3,130,9,12,2012.7698090391405,2042.563912050576,29.79410301143548,0.002042563912050576,False
sigpowexpq,2021_10pct_x10,3,150,9,12,1990.3702250779568,2024.461246457024,34.091021379067115,0.0020244612464570236,False
sigpowexpq,2021_10pct_x10,3,170,9,12,1970.6481859103335,2003.8204760191684,33.172290108834886,0.0020038204760191684,False
sigpowexpq,2021_10pct_x10,3,190,9,12,1960.3933734409825,1991.1789499341655,30.785576493183044,0.0019911789499341653,False
sigpowexpq,2021_10pct_x10,3,210,9,12,1951.674725690786,1981.7474685809227,30.072742890136624,0.0019817474685809226,False
sigpowexpq,2021_10pct_x10,3,230,9,12,1944.8664552012424,1973.0872246864956,28.220769485253186,0.0019730872246864956,False
sigpowexpq,2021_10pct_x10,3,250,9,12,1938.482736693482,1966.8083936400596,28.325656946577737,0.0019668083936400594,False
sigpowexpq,2021_10pct_x10,4,50,9,12,2119.058796807754,2123.4054334922585,4.346636684504574,0.0021234054334922582,False
sigpowexpq,2021_10pct_x10,4,70,9,12,2069.3924465614527,2096.1712832328785,26.77883667142578,0.0020961712832328785,False
sigpowexpq,2021_10pct_x10,4,90,9,12,2040.0387764291704,2073.5083089010413,33.469532471870934,0.0020735083089010414,False
sigpowexpq,2021_10pct_x10,4,110,9,12,2023.5893961339575,2059.4178019584497,35.828405824492165,0.0020594178019584498,False
sigpowexpq,2021_10pct_x10,4,130,9,12,2005.8795106252069,2042.7761537032784,36.89664307807152,0.0020427761537032785,False
sigpowexpq,2021_10pct_x10,4,150,9,12,1988.4578448998875,2025.2469797333897,36.7891348335022,0.0020252469797333895,False
sigpowexpq,2021_10pct_x10,4,170,9,12,1978.1629743336805,2014.8583785261103,36.695404192429805,0.00201485837852611,False
sigpowexpq,2021_10pct_x10,4,190,9,12,1964.543034781322,1999.1911747821175,34.64814000079559,0.0019991911747821176,False
sigpowexpq,2021_10pct_x10,4,210,9,12,1956.7466600979435,1990.4055684978944,33.65890839995086,0.0019904055684978944,False
sigpowexpq,2021_10pct_x10,4,230,9,12,1952.7576675931969,1986.0239993510804,33.26633175788356,0.00198602399935108,False
sigpowexpq,2021_10pct_x10,4,250,9,12,1937.1356807391328,1968.8921082105217,31.75642747138886,0.0019688921082105216,False
sigpowexpq,2021_10pct_x10,5,50,9,12,2141.606495246789,2150.31652958685,8.710034340060702,0.00215031652958685,False
sigpowexpq,2021_10pct_x10,5,70,9,12,2102.640999388887,2127.9269656038887,25.285966215001736,0.0021279269656038886,False
sigpowexpq,2021_10pct_x10,5,90,9,12,2066.239089964284,2094.238658254034,27.99956828974973,0.0020942386582540337,False
sigpowexpq,2021_10pct_x10,5,110,9,12,2045.8849346273691,2076.597785896304,30.712851268934628,0.0020765977858963037,False
sigpowexpq,2021_10pct_x10,5,130,9,12,2032.9409541333357,2068.9604987943912,36.019544661055534,0.002068960498794391,False
sigpowexpq,2021_10pct_x10,5,150,9,12,2012.8269100784769,2048.756735414094,35.9298253356169,0.002048756735414094,False
sigpowexpq,2021_10pct_x10,5,170,9,12,1995.8012993439656,2030.3626316819143,34.56133233794867,0.002030362631681914,False
sigpowexpq,2021_10pct_x10,5,190,9,12,1989.0477073964664,2022.0584283683295,33.010720971863066,0.0020220584283683293,False
sigpowexpq,2021_10pct_x10,5,210,9,12,1980.011412561986,2010.9590291620743,30.947616600088395,0.0020109590291620743,False
sigpowexpq,2021_10pct_x10,5,230,9,12,1962.617771820794,1990.2686230028569,27.65085118206298,0.0019902686230028567,False
sigpowexpq,2021_10pct_x10,5,250,9,12,1956.168511880662,1980.8865847500736,24.71807286941157,0.0019808865847500733,False
sigpowexpq,2021_10pct_x10,6,50,9,12,2153.3078368598844,2162.050325486535,8.742488626650356,0.002162050325486535,False
sigpowexpq,2021_10pct_x10,6,70,9,12,2103.839679878025,2131.394829810114,27.55514993208908,0.002131394829810114,False
sigpowexpq,2021_10pct_x10,6,90,9,12,2068.736291223314,2101.163470012692,32.427178789378104,0.002101163470012692,False
sigpowexpq,2021_10pct_x10,6,110,9,12,2051.4866982723956,2086.976348550967,35.48965027857139,0.002086976348550967,False
sigpowexpq,2021_10pct_x10,6,130,9,12,2039.2737583992243,2076.018998970028,36.74524057080362,0.002076018998970028,False
sigpowexpq,2021_10pct_x10,6,150,9,12,2019.027085875451,2056.0329653716663,37.00587949621536,0.002056032965371666,False
sigpowexpq,2021_10pct_x10,6,170,9,12,1999.1609380989464,2035.4799716112295,36.31903351228311,0.0020354799716112296,False
sigpowexpq,2021_10pct_x10,6,190,9,12,1989.0638839617384,2024.7055182351864,35.64163427344806,0.0020247055182351864,False
sigpowexpq,2021_10pct_x10,6,210,9,12,1986.9696181883205,2021.1929879093937,34.22336972107314,0.0020211929879093934,False
sigpowexpq,2021_10pct_x10,6,230,9,12,1969.3208853195456,2002.272393739226,32.951508419680295,0.002002272393739226,False
sigpowexpq,2021_10pct_x10,6,250,9,12,1958.233315413141,1990.0051571132,31.771841700058985,0.0019900051571132,False
sigpowexpq,2021_10pct_x10,7,50,9,12,2120.3852484458803,2127.9487643019515,7.5635158560712625,0.0021279487643019513,False
sigpowexpq,2021_10pct_x10,7,70,9,12,2071.9207166792826,2100.824491950916,28.90377527163355,0.002100824491950916,False
sigpowexpq,2021_10pct_x10,7,90,9,12,2041.075681959011,2074.811607738071,33.735925779059926,0.002074811607738071,False
sigpowexpq,2021_10pct_x10,7,110,9,12,2026.64553295942,2062.079042327748,35.43350936832803,0.002062079042327748,False
sigpowexpq,2021_10pct_x10,7,130,9,12,2006.8678535124463,2043.644174857818,36.77632134537157,0.0020436441748578177,False
sigpowexpq,2021_10pct_x10,7,150,9,12,1986.2404058945883,2023.1121956196696,36.87178972508127,0.0020231121956196694,False
sigpowexpq,2021_10pct_x10,7,170,9,12,1973.2875151976873,2009.855353707208,36.5678385095207,0.002009855353707208,False
sigpowexpq,2021_10pct_x10,7,190,9,12,1966.0821872774573,2002.1071493275645,36.024962050107206,0.0020021071493275646,False
sigpowexpq,2021_10pct_x10,7,210,9,12,1957.88387367353,1993.0985912345711,35.2147175610412,0.001993098591234571,False
sigpowexpq,2021_10pct_x10,7,230,9,12,1939.238838758385,1973.2555921360597,34.016753377674604,0.0019732555921360595,False
sigpowexpq,2021_10pct_x10,7,250,9,12,1930.2747584620913,1962.9659746701057,32.69121620801434,0.0019629659746701056,False
sigpowexpq,2021_10pct_x10,8,50,9,12,2132.803720162235,2139.768939981199,6.96521981896376,0.0021397689399811986,False
sigpowexpq,2021_10pct_x10,8,70,9,12,2085.904690776092,2111.7776498488493,25.872959072757112,0.0021117776498488492,False
sigpowexpq,2021_10pct_x10,8,90,9,12,2051.5957905789023,2084.9486479972347,33.352857418332405,0.0020849486479972345,False
sigpowexpq,2021_10pct_x10,8,110,9,12,2034.1109742979029,2070.5356741639052,36.424699866002356,0.0020705356741639053,False
sigpowexpq,2021_10pct_x10,8,130,9,12,2019.8232965624368,2057.522628500327,37.699331937890065,0.002057522628500327,False
sigpowexpq,2021_10pct_x10,8,150,9,12,2004.2495115616173,2042.2373646998965,37.987853138279206,0.0020422373646998963,False
sigpowexpq,2021_10pct_x10,8,170,9,12,1986.617652540168,2024.144947972983,37.52729543281498,0.002024144947972983,False
sigpowexpq,2021_10pct_x10,8,190,9,12,1972.070203928256,2008.4462085751657,36.37600464690968,0.0020084462085751655,False
sigpowexpq,2021_10pct_x10,8,210,9,12,1969.1452768509585,2004.733362053806,35.58808520284765,0.002004733362053806,False
sigpowexpq,2021_10pct_x10,8,230,9,12,1956.0220616061888,1990.3019908382744,34.27992923208558,0.001990301990838274,False
sigpowexpq,2021_10pct_x10,8,250,9,12,1943.4858422827824,1976.0104626547743,32.52462037199189,0.001976010462654774,False
sigpowexpq,2021_10pct_x10,9,50,9,12,2130.011111667445,2138.1696270017155,8.158515334270305,0.0021381696270017154,False
sigpowexpq,2021_10pct_x10,9,70,9,12,2084.36242735083,2107.083375043013,22.720947692183017,0.0021070833750430128,False
sigpowexpq,2021_10pct_x10,9,90,9,12,2058.6421283909413,2091.3537855059035,32.711657114962236,0.0020913537855059036,False
sigpowexpq,2021_10pct_x10,9,110,9,12,2038.354522027642,2073.8683304601636,35.51380843252173,0.0020738683304601636,False
sigpowexpq,2021_10pct_x10,9,130,9,12,2018.991314605727,2055.9411904966037,36.94987589087668,0.0020559411904966037,False
sigpowexpq,2021_10pct_x10,9,150,9,12,2000.8491500042849,2038.825809047127,37.97665904284213,0.002038825809047127,False
sigpowexpq,2021_10pct_x10,9,170,9,12,1985.5034496696665,2022.691739369096,37.18828969942956,0.002022691739369096,False
sigpowexpq,2021_10pct_x10,9,190,9,12,1984.1175064451425,2020.7856577983853,36.66815135324282,0.002020785657798385,False
sigpowexpq,2021_10pct_x10,9,210,9,12,1973.629920360299,2008.050289428974,34.4203690686752,0.002008050289428974,False
sigpowexpq,2021_10pct_x10,9,230,9,12,1952.9521643914732,1985.502523171026,32.55035877955288,0.001985502523171026,False
sigpowexpq,2021_10pct_x10,9,250,9,12,1947.4228058668775,1977.8130525325544,30.39024666567684,0.0019778130525325544,False
sigpowexpq,2021_1pct,0,50,9,12,1198.6004549045983,1211.2015701683483,12.601115263749989,0.0012112015701683484,False
sigpowexpq,2021_1pct,0,70,9,12,1164.215373281562,1183.4870457888237,19.271672507261655,0.0011834870457888237,False
sigpowexpq,2021_1pct,0,90,9,12,1145.6179036999845,1167.4842488675972,21.866345167612735,0.0011674842488675972,False
sigpowexpq,2021_1pct,0,110,9,12,1129.020960695854,1152.1984617717508,23.17750107589677,0.0011521984617717507,False
sigpowexpq,2021_1pct,0,130,9,12,1127.583521764638,1151.706224302044,24.122702537405985,0.001151706224302044,False
sigpowexpq,2021_1pct,0,150,9,12,1120.1797685220351,1144.2419685385469,24.062200016511724,0.0011442419685385467,False
sigpowexpq,2021_1pct,0,170,9,12,1111.285822563745,1135.1192710098808,23.83344844613589,0.0011351192710098807,False
sigpowexpq,2021_1pct,0,190,9,12,1115.0075921850446,1138.5555060363745,23.547913851329895,0.0011385555060363743,False
sigpowexpq,2021_1pct,0,210,9,12,1111.9241878592882,1134.6985692890007,22.774381429712548,0.0011346985692890007,False
sigpowexpq,2021_1pct,0,230,9,12,1111.927784266186,1134.0694929127535,22.141708646567395,0.0011340694929127535,False
sigpowexpq,2021_1pct,0,250,9,12,1115.337340818731,1136.2800250694988,20.942684250767797,0.0011362800250694987,False
sigpowexpq,2021_1pct,1,50,9,12,1219.624389685439,1225.9077377258498,6.283348040410829,0.0012259077377258496,False
sigpowexpq,2021_1pct,1,70,9,12,1182.4395170359155,1201.2255139248334,18.785996888917907,0.0012012255139248335,False
sigpowexpq,2021_1pct,1,90,9,12,1158.0478222352958,1178.9460930906794,20.898270855383544,0.0011789460930906794,False
sigpowexpq,2021_1pct,1,110,9,12,1150.3175089414658,1173.115203542444,22.797694600978275,0.001173115203542444,False
sigpowexpq,2021_1pct,1,130,9,12,1138.2701582438235,1162.0938606835668,23.82370243974333,0.0011620938606835668,False
sigpowexpq,2021_1pct,1,150,9,12,1132.8239241582105,1156.7892536476593,23.965329489448777,0.0011567892536476592,False
sigpowexpq,2021_1pct,1,170,9,12,1132.69312976195,1154.8708913502178,22.177761588267686,0.0011548708913502177,False
sigpowexpq,2021_1pct,1,190,9,12,1126.7373644235818,1151.0847120853205,24.347347661738695,0.0011510847120853203,False
sigpowexpq,2021_1pct,1,210,9,12,1125.6259412944603,1149.41153715507,23.785595860609646,0.00114941153715507,False
sigpowexpq,2021_1pct,1,230,9,12,1121.5437068820202,1143.61531508279,22.071608200769788,0.0011436153150827899,False
sigpowexpq,2021_1pct,1,250,9,12,1123.5265167500345,1144.7406516060155,21.214134855981,0.0011447406516060154,False
sigpowexpq,2021_1pct,2,50,9,12,1230.86528354499,1237.4041935127063,6.538909967716336,0.0012374041935127062,False
sigpowexpq,2021_1pct,2,70,9,12,1194.8783659848875,1214.0814967266722,19.203130741784662,0.001214081496726672,False
sigpowexpq,2021_1pct,2,90,9,12,1174.7366555481535,1196.7067034750053,21.97004792685175,0.0011967067034750053,False
sigpowexpq,2021_1pct,2,110,9,12,1160.615479618464,1184.4027660206773,23.78728640221334,0.0011844027660206772,False
sigpowexpq,2021_1pct,2,130,9,12,1158.6352387543943,1183.322214797706,24.686976043311688,0.001183322214797706,False
sigpowexpq,2021_1pct,2,150,9,12,1147.7537446127255,1172.0117138182234,24.25796920549783,0.0011720117138182232,False
sigpowexpq,2021_1pct,2,170,9,12,1149.155932051974,1173.2419302815829,24.085998229608776,0.0011732419302815829,False
sigpowexpq,2021_1pct,2,190,9,12,1136.8273413731504,1160.959979611075,24.13263823792454,0.0011609599796110748,False
sigpowexpq,2021_1pct,2,210,9,12,1133.4281462179083,1156.771144705784,23.342998487875775,0.001156771144705784,False
sigpowexpq,2021_1pct,2,230,9,12,1136.595851374737,1158.6269863563427,22.031134981605646,0.0011586269863563428,False
sigpowexpq,2021_1pct,2,250,9,12,1143.0185697241698,1163.8818608271113,20.863291102941503,0.0011638818608271113,False
sigpowexpq,2021_1pct,3,50,9,12,1212.0654444057825,1222.3529625117617,10.287518105979188,0.0012223529625117616,False
sigpowexpq,2021_1pct,3,70,9,12,1175.4808331977615,1194.2878289238777,18.806995726116156,0.0011942878289238777,False
sigpowexpq,2021_1pct,3,90,9,12,1156.8115527752802,1178.1481574501136,21.336604674833325,0.0011781481574501134,False
sigpowexpq,2021_1pct,3,110,9,12,1143.5325701706988,1166.0923896747709,22.55981950407204,0.0011660923896747708,False
sigpowexpq,2021_1pct,3,130,9,12,1136.722633723514,1159.1982463339907,22.475612610476674,0.0011591982463339907,False
sigpowexpq,2021_1pct,3,150,9,12,1127.177652229783,1151.3903256937945,24.21267346401146,0.0011513903256937944,False
sigpowexpq,2021_1pct,3,170,9,12,1120.3024448280685,1144.1219749845736,23.819530156505152,0.0011441219749845737,False
sigpowexpq,2021_1pct,3,190,9,12,1121.765578380819,1144.4975876063877,22.732009225568618,0.0011444975876063876,False
sigpowexpq,2021_1pct,3,210,9,12,1122.7607429164548,1144.6917789754618,21.931036059007056,0.0011446917789754618,False
sigpowexpq,2021_1pct,3,230,9,12,1117.7534320961263,1138.7824931533614,21.02906105723514,0.0011387824931533613,False
sigpowexpq,2021_1pct,3,250,9,12,1119.2002531398623,1139.158123042463,19.957869902600805,0.001139158123042463,False
sigpowexpq,2021_1pct,4,50,9,12,1202.5463210480991,1211.4327196867114,8.886398638612263,0.0012114327196867114,False
sigpowexpq,2021_1pct,4,70,9,12,1164.546466853839,1182.0318713942336,17.485404540394484,0.0011820318713942335,False
sigpowexpq,2021_1pct,4,90,9,12,1147.3944090164223,1169.8589867876203,22.464577771198037,0.0011698589867876203,False
sigpowexpq,2021_1pct,4,110,9,12,1131.869864799819,1154.7815217343727,22.911656934553775,0.0011547815217343726,False
sigpowexpq,2021_1pct,4,130,9,12,1127.2606180985545,1150.727662317724,23.467044219169566,0.001150727662317724,False
sigpowexpq,2021_1pct,4,150,9,12,1122.5118162053352,1144.8447355551,22.33291934976478,0.0011448447355551,False
sigpowexpq,2021_1pct,4,170,9,12,1110.316339402376,1131.7227006317798,21.406361229403956,0.0011317227006317797,False
sigpowexpq,2021_1pct,4,190,9,12,1108.8938731657097,1131.8011805402482,22.907307374538505,0.001131801180540248,False
sigpowexpq,2021_1pct,4,210,9,12,1115.325485420399,1137.6587752035323,22.333289783133296,0.0011376587752035322,False
sigpowexpq,2021_1pct,4,230,9,12,1111.725471296564,1133.522835403804,21.797364107240128,0.001133522835403804,False
sigpowexpq,2021_1pct,4,250,9,12,1113.749469514667,1134.309472438381,20.56000292371391,0.001134309472438381,False
sigpowexpq,2021_1pct,5,50,9,12,1195.33221673908,1202.485093212684,7.15287647360401,0.001202485093212684,False
sigpowexpq,2021_1pct,5,70,9,12,1168.046072875057,1185.3938115260714,17.347738651014424,0.0011853938115260715,False
sigpowexpq,2021_1pct,5,90,9,12,1141.5129887635107,1162.1802321579626,20.667243394451816,0.0011621802321579624,False
sigpowexpq,2021_1pct,5,110,9,12,1133.4869114809442,1154.9425209100975,21.455609429153355,0.0011549425209100976,False
sigpowexpq,2021_1pct,5,130,9,12,1123.134562286948,1145.4146699992762,22.280107712328117,0.001145414669999276,False
sigpowexpq,2021_1pct,5,150,9,12,1122.543980280358,1144.4835658036102,21.939585523252163,0.00114448356580361,False
sigpowexpq,2021_1pct,5,170,9,12,1112.3982293745412,1133.331378769697,20.93314939515585,0.001133331378769697,False
sigpowexpq,2021_1pct,5,190,9,12,1112.9938840020768,1135.256302676747,22.262418674670243,0.001135256302676747,False
sigpowexpq,2021_1pct,5,210,9,12,1104.5308986734206,1126.911034774656,22.380136101235394,0.001126911034774656,False
sigpowexpq,2021_1pct,5,230,9,12,1109.187367021114,1130.7420904462726,21.554723425158727,0.0011307420904462726,False
sigpowexpq,2021_1pct,5,250,9,12,1104.1914669865007,1125.225189067343,21.03372208084238,0.001125225189067343,False
sigpowexpq,2021_1pct,6,50,9,12,1169.3206694256114,1176.340376565122,7.019707139510501,0.0011763403765651219,False
sigpowexpq,2021_1pct,6,70,9,12,1134.850601445083,1151.8022150454092,16.951613600326255,0.0011518022150454092,False
sigpowexpq,2021_1pct,6,90,9,12,1118.4047548418694,1140.0374746313796,21.632719789510247,0.0011400374746313795,False
sigpowexpq,2021_1pct,6,110,9,12,1103.1819522841938,1126.449036885425,23.26708460123109,0.001126449036885425,False
sigpowexpq,2021_1pct,6,130,9,12,1105.36098601171,1129.543045740292,24.182059728581862,0.001129543045740292,False
sigpowexpq,2021_1pct,6,150,9,12,1089.2045253788506,1113.665241922892,24.46071654404136,0.0011136652419228919,False
sigpowexpq,2021_1pct,6,170,9,12,1079.8620655261047,1104.090787617442,24.228722091337204,0.0011040907876174418,False
sigpowexpq,2021_1pct,6,190,9,12,1082.1223091787278,1105.9094910532222,23.78718187449431,0.0011059094910532221,False
sigpowexpq,2021_1pct,6,210,9,12,1076.7228319893568,1099.8318431237174,23.10901113436057,0.0010998318431237172,False
sigpowexpq,2021_1pct,6,230,9,12,1086.9979047354766,1109.1152888143383,22.117384078861733,0.0011091152888143383,False
sigpowexpq,2021_1pct,6,250,9,12,1085.4519456496646,1106.2438810301092,20.791935380444556,0.0011062438810301091,False
sigpowexpq,2021_1pct,7,50,9,12,1192.916850066579,1202.1148538988734,9.19800383229449,0.0012021148538988735,False
sigpowexpq,2021_1pct,7,70,9,12,1159.902080221216,1176.6807777368267,16.778697515610702,0.0011766807777368266,False
sigpowexpq,2021_1pct,7,90,9,12,1141.907405189936,1161.2953200586553,19.387914868719236,0.0011612953200586553,False
sigpowexpq,2021_1pct,7,110,9,12,1131.9839841818552,1154.009639655148,22.025655473292773,0.001154009639655148,False
sigpowexpq,2021_1pct,7,130,9,12,1119.7005749455209,1142.287354904065,22.586779958544184,0.001142287354904065,False
sigpowexpq,2021_1pct,7,150,9,12,1110.8528861069467,1133.436307503878,22.58342139693127,0.0011334363075038779,False
sigpowexpq,2021_1pct,7,170,9,12,1111.1591857269264,1134.698681691153,23.539495964226717,0.001134698681691153,False
sigpowexpq,2021_1pct,7,190,9,12,1101.0357502638726,1123.1145484937383,22.078798229865697,0.0011231145484937382,False
sigpowexpq,2021_1pct,7,210,9,12,1106.1685801616793,1129.3553508237712,23.18677066209193,0.0011293553508237711,False
sigpowexpq,2021_1pct,7,230,9,12,1115.1296324502275,1135.515084643867,20.385452193639594,0.0011355150846438671,False
sigpowexpq,2021_1pct,7,250,9,12,1112.5854991900867,1133.1554156388354,20.5699164487487,0.0011331554156388353,False
sigpowexpq,2021_1pct,8,50,9,12,1234.7382770476515,1247.2380846726676,12.499807625016047,0.0012472380846726674,False
sigpowexpq,2021_1pct,8,70,9,12,1203.6492071315536,1221.8278623682293,18.178655236675695,0.0012218278623682291,False
sigpowexpq,2021_1pct,8,90,9,12,1177.4595655724252,1198.3281267879074,20.86856121548226,0.0011983281267879075,False
sigpowexpq,2021_1pct,8,110,9,12,1166.1916957605354,1188.59483285783,22.403137097294575,0.0011885948328578299,False
sigpowexpq,2021_1pct,8,130,9,12,1163.2093290544472,1187.7350344775696,24.525705423122417,0.0011877350344775695,False
sigpowexpq,2021_1pct,8,150,9,12,1151.2136664772884,1175.980048154392,24.76638167710371,0.001175980048154392,False
sigpowexpq,2021_1pct,8,170,9,12,1141.743072294143,1166.0370307528665,24.29395845872341,0.0011660370307528664,False
sigpowexpq,2021_1pct,8,190,9,12,1145.327862473781,1168.7620218343432,23.434159360562262,0.0011687620218343432,False
