dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,mass_MeV,selected_attempt,selected_source,selected_source_sha256,row_source,selected_minus_attempt_01_lml,optimizer_repair_applied,review_status,branch_multiplicity,reproducing_attempts,reproducing_sources,candidate_count,interpolated
2016,0.039,0.00174965098049,0.0350632852938975,0.0429367147061025,43389808.38216169,1.64,0.0361305723919964,0.0418694276080036,0.0057388552160071,0.0,0.3,6000,4.999999999999449e-05,True,1597.1769188232456,3.144025316624666e-05,0.5,0.0,-597.3003020540701,1145.124192828829,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.77**2 * RBF(length_scale=0.44),0.0394970657621359,0.5266275434951453,0.144222892487912,0.4403449326309957,0.0438856286245954,76.91903603701246,1627.979563013835,688,20,668,720,32,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,10.033921045036758,22.574254066987987,300.99005422650646,251.6758699541748,39,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.04,0.0017829184,0.0359884336,0.0440115664,52570696.684880696,1.64,0.037076013824,0.042923986176,0.005847972352,0.0,0.3,6000,4.999999999999449e-05,True,1508.977316937002,2.3903656312269137e-05,0.5,0.0,-1420.404470769025,1245.5310703517432,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.01**2 * RBF(length_scale=0.441),0.0392473360607505,0.5232978141433406,0.1433110085497268,0.4405966091182324,0.0436081511786117,81.19151333595362,1623.6898161902027,688,24,664,720,32,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.103537921468446,22.01297381907694,293.5063175876925,247.1210174948177,40,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.041,0.00181627008529,0.0369133923080975,0.0450866076919025,61901508.114257045,1.64,0.0380213170601244,0.0439786829398756,0.0059573658797511,0.0,0.3,6000,4.999999999999449e-05,True,1667.5516811814186,2.1886663665650105e-05,0.5,0.0,-1613.3003585950746,1381.151588643845,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.28**2 * RBF(length_scale=0.43),0.0390114952446454,0.5201532699286062,0.1424498396499856,0.4302683213368362,0.0433461058273838,68.58202600878147,1620.1045829803206,688,28,660,720,32,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,9.92634316564176,21.47890644711939,286.38541929492516,236.89666246313587,41,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.042,0.00184971617744,0.03783813860076,0.04616186139924,71080669.47714433,1.64,0.0389664654689984,0.0450335345310016,0.0060670690620032,0.0,0.3,6000,4.999999999999449e-05,True,2055.57286284654,2.293598647449973e-05,0.4999827823003121,4.315837287515549e-05,-897.011413768469,1500.478418475206,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.24**2 * RBF(length_scale=0.432),0.0387887651419872,0.5171835352264971,0.14163654430691,0.4316703460958355,0.0430986279355414,67.82894563126722,1609.0487691386572,686,31,655,720,34,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.015872123387418,20.970117261811904,279.6015634908254,233.37112545194128,42,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.043,0.00188326655089,0.0387626502604974,0.0472373497395025,79877938.98186673,1.64,0.0399114428565404,0.0460885571434595,0.0061771142869191,0.0,0.3,6000,4.999999999999449e-05,True,2317.5663064476603,2.2476164931357217e-05,0.5,0.0,-435.823838821232,1548.242410410946,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.69**2 * RBF(length_scale=0.438),0.0385784342846851,0.514379123795802,0.1408685246063515,0.4376372604389717,0.0428649269829835,75.55147644626119,1608.239588343047,686,35,651,720,34,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,10.20968169647658,20.484850785701916,273.13134380935884,232.38200680203855,43,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.044,0.00191693081344,0.03968690566976,0.0483130943302399,88170464.51232432,1.64,0.0408562334659583,0.0471437665340416,0.0062875330680832,0.0,0.3,6000,4.999999999999449e-05,True,2433.4774868198047,2.0894735391218868e-05,0.499975650495596,6.103515625e-05,-238.5777289140483,1561.4836632803676,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.98**2 * RBF(length_scale=0.451),0.0383798503556107,0.5117313380748101,0.1401433986229378,0.4508385983981667,0.0426442781729008,99.61135509878405,1599.84272145736,686,39,647,720,34,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.572077139405332,20.021510472115978,266.9534729615463,235.18772573180192,44,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.045,0.00195071830625,0.0406108838109375,0.0493891161890625,95866701.24041653,1.64,0.04180082197775,0.0481991780222499,0.0063983560444999,0.0,0.3,6000,4.999999999999449e-05,True,2502.542381064608,1.932353116363578e-05,0.5,0.0,-270.7383945298896,1614.021923594965,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.44**2 * RBF(length_scale=0.445),0.0381924136391077,0.5092321818547703,0.1394589765047153,0.4445770885257636,0.0424360151545641,89.0578642668303,1590.7497156600896,684,42,642,720,36,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.476409882183466,19.57864111734701,261.0485482312935,227.9042992016642,45,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,1.133485056925565e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.046,0.00198463810384,0.04153456426636,0.05046543573364,103018813.2418674,1.64,0.0427451935097024,0.0492548064902976,0.0065096129805952,0.0,0.3,6000,4.999999999999449e-05,True,2827.600202418693,1.987599953997692e-05,0.457533578835806,0.1066493607181323,174.94863441941186,1652.0057373268487,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.16**2 * RBF(length_scale=0.441),0.0380155713227023,0.5068742843026985,0.1388132396659373,0.4408876195805267,0.0422395236918915,83.98440266639464,1590.4999341203427,684,46,638,720,36,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.437798086846351,19.15491355786605,255.398847438214,222.1501334311128,46,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.047,0.00201869901409,0.0424579272182975,0.0515420727817025,109551764.28567222,1.64,0.0436893336168924,0.0503106663831076,0.0066213327662151,0.0,0.3,6000,4.999999999999449e-05,True,3535.9818406566055,2.287589740708161e-05,0.2645907660527956,0.629255908411664,1068.1228891515427,1700.795206729381,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.8**2 * RBF(length_scale=0.437),0.0378488125237264,0.504650833649686,0.13820432262686,0.4367042070760942,0.0420542361374738,77.422857804243,1589.5818142896426,684,50,634,720,36,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,10.384309577007256,18.749111313549705,249.98815084732936,216.32952908185476,47,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2.5203007680829614e-08,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.048,0.00205290957824,0.04338095344896,0.05261904655104,115441252.35326856,1.64,0.0446332282916864,0.0513667717083136,0.0067335434166272,0.0,0.3,6000,4.999999999999449e-05,True,4303.137403646917,2.5868324194094977e-05,0.134772170335862,1.1041124974614722,1924.947808509292,1744.6617892162672,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.8**2 * RBF(length_scale=0.437),0.0376916639355224,0.5025555191402997,0.1376304971159307,0.4367869164102855,0.0418796265950249,77.49297660148122,1589.2120286597394,684,54,630,720,36,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.429580011159242,18.360118894197125,244.8015852559617,212.7648100238061,48,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,1.0185613064095378e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.049,0.00208727807089,0.0443036243404975,0.0536963756595025,120646318.85924505,1.64,0.0455768639637404,0.0524231360362596,0.0068462720725191,0.0,0.3,6000,4.999999999999449e-05,True,4590.01093516408,2.5863596312457064e-05,0.1145838394035037,1.2025056489556003,2162.8590870346657,1798.4222345997005,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.04**2 * RBF(length_scale=0.44),0.0375436860050397,0.5005824800671963,0.1370901581123418,0.4399978507011914,0.0417152066722663,81.7364283479574,1583.3921210443891,682,57,625,720,38,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.54766081247097,17.98691153260254,239.82548710136717,210.79982434423772,49,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,3.747027221834287e-08,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.05,0.0021218125,0.045225921875,0.054774078125,125273467.40340067,1.64,0.0465202275,0.0534797725,0.0069595449999999,0.0,0.3,6000,4.999999999999449e-05,True,4398.241156693737,2.3390272624283616e-05,0.1480040126261754,1.0450323349510824,1902.5742964173403,1820.516603866228,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.14**2 * RBF(length_scale=0.442),0.0374044695676911,0.4987262609025489,0.1365818115582664,0.4418580441837139,0.041560521741879,83.58902914374887,1583.7474230082994,682,61,621,720,38,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.63167702580762,17.6285461451901,235.047281935868,208.2455656113412,50,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,1.1784413800342008e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.051,0.00215652060689,0.0461478286344975,0.0558521713655024,129352218.53679188,1.64,0.0474633062047004,0.0545366937952995,0.0070733875905991,0.0,0.3,6000,4.999999999999449e-05,True,4037.9941877642086,2.0389518961773224e-05,0.2169392097948582,0.7825721187004991,1434.0915679252794,1836.3428791772808,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.95**2 * RBF(length_scale=0.44),0.037273632876924,0.4969817716923206,0.1361040635123832,0.4399198965239024,0.0414151476410267,80.07632926930766,1583.5870487101151,682,65,617,720,38,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.622197953680804,17.28415335231958,230.45537803092773,203.99522041123805,51,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,5.96660356677603e-08,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.052,0.0021914098662399,0.04706932780096,0.0569306721990399,132933174.58476216,1.64,0.0484060878193664,0.0555939121806335,0.0071878243612671,0.0,0.3,6000,4.999999999999449e-05,True,3068.0335153793526,1.47845710206801e-05,0.5,0.0,-8.032253570860007,1867.6180361821432,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.16**2 * RBF(length_scale=0.441),0.0371508189755485,0.495344253007314,0.135655610551326,0.4405161464067055,0.0412786877506095,83.87874779301154,1576.8509102029589,680,68,612,720,40,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,10.671757519719147,16.952930416112245,226.0390722148299,201.01951405491252,52,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.053,0.00222648748609,0.0479904031562975,0.0580095968437025,135770640.8187628,1.64,0.0493485605228124,0.0566514394771876,0.0073028789543752,0.0,0.3,6000,4.999999999999449e-05,True,2626.8482860505187,1.2160140743550764e-05,0.5,0.0,-942.0880980469,1874.1232252915536,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,9.12**2 * RBF(length_scale=0.44),0.0370356933638387,0.4938092448511835,0.1352352312547925,0.4401983262589961,0.0411507704042652,83.19337780752888,1575.3317126924312,680,72,608,720,40,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,10.697207413967869,16.63413497503111,221.7884663337481,197.7097688664944,53,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2.1176538211875595e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.054,0.00226176040784,0.04891103908236,0.05908896091764,138235502.37728244,1.64,0.0502907129311424,0.0577092870688576,0.0074185741377151,0.0,0.3,6000,4.999999999999449e-05,True,2314.3073089911113,1.0327448076140197e-05,0.5,0.0,-2051.488851624298,1890.0287152393,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.91**2 * RBF(length_scale=0.437),0.0369279419260544,0.4923725590140595,0.134841778634272,0.4366035469072908,0.0410310465845049,79.42582434318828,1575.0000967293363,680,76,604,720,40,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9000000000000001,12.0,10.640809417524595,16.327079472277507,217.69439296370004,193.03704556587,54,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,1.57537215272896e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.055,0.00229723530625,0.0498312205609375,0.0601687794390625,140262531.57332143,1.64,0.05123253409775,0.05876746590225,0.0075349318045,0.0,0.3,6000,4.999999999999449e-05,True,2225.8105049365004,9.611013191779874e-06,0.5,0.0,-2694.343468071584,1926.3503429474663,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.68**2 * RBF(length_scale=0.434),0.0368272690826,0.4910302544346674,0.1344741733856842,0.4337250107410444,0.0409191878695556,75.32573423254988,1575.5405466351262,678,79,599,720,42,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.8999999999999999,12.0,10.599550805448445,16.0311261899926,213.74834919990136,188.80304057709077,55,attempt_01,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,a3f290bbd862045e39c700f807abbe382c5906a54b3be33a1b003d4c1e987a9f,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv,0.0,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.056,0.00233291858944,0.05075093317376,0.06124906682624,141912400.7938297,1.64,0.0521740135133184,0.0598259864866816,0.0076519729733632,0.0,0.3,6000,4.999999999999449e-05,True,2172.653138926744,9.1068329720454e-06,0.499975650495596,6.103515625e-05,-3098.4662412962975,1942.0872820024915,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.7**2 * RBF(length_scale=0.434),0.0367333961396986,0.4897786151959824,0.134131397863241,0.4337163099455629,0.0408148845996652,75.66705182014768,1575.644892593663,678,83,595,720,42,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.62642499665724,15.74568281378231,209.94243751709743,185.91146382423625,56,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,1.5890282156760804e-07,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
2016,0.057,0.00236881639889,0.0516701631024975,0.0623298368975025,143090464.2543513,1.64,0.0531151411058204,0.0608848588941796,0.0077697177883592,0.0,0.3,6000,4.999999999999449e-05,True,2237.584706093323,9.138591924975226e-06,0.5,0.0,-2801.5675341090023,1949.4760645382837,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,8.87**2 * RBF(length_scale=0.436),0.0366460598124025,0.4886141308320333,0.1338124906862425,0.4364115961058186,0.0407178442360027,78.59477720129061,1576.819787981839,678,87,591,720,42,0.03,0.21,0.00025,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.717944534989474,15.470198462647598,206.2693128353013,184.231921186596,57,attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,533efee361126f7783ddb4110318811ef7b432af5fdc3fbdb0046a6719e8a5fe,unchanged_card_reproduced_max_lml:study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,9.76845058175968e-08,False,resolved_reproduced_max_lml,2,attempt_01|attempt_02,study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_01/results_single.csv|study_results/v4p1_2021_ls_exposure_ensembles_20260804/observed_2016_10pct_k12_wide_support/attempt_02/results_single.csv,2,False
