dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,attempt_index,attempt_label,attempt_source,row_source,optimizer_repair_applied,interpolated,selected_attempt,selected_minus_raw_lml
2021,0.07,0.0021727875,0.065111228125,0.074888771875,155355198.07519385,1.64,0.0664366285,0.0735633715,0.0071267429999999,0.0,1.0,8000,0.000125,True,2834.6647150997333,8.464431423745941e-06,0.5,0.0,-338.9634051438551,1838.4089156385355,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.41**2 * RBF(length_scale=0.332),0.0336246112080568,0.4585174255644109,0.1241671058160028,0.3321472471273251,0.0305678283709607,41.031073933857314,1205.958175814186,400,40,360,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.86590918715257,15.475333509630737,211.02727513132825,152.86688050595149,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.071,0.002183520875,0.06608707803125,0.0759129219687499,157481025.96253967,1.64,0.0674190257649999,0.074580974235,0.00716194847,0.0,1.0,8000,0.000125,True,2243.2186685162624,6.514857914692325e-06,0.5,0.0,-1869.7812311300024,1812.1081161760992,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.39**2 * RBF(length_scale=0.333),0.0333194333154327,0.4543559088468107,0.1230401617614922,0.3332734887273546,0.0302903939231207,40.88310327176246,1212.8391944509967,401,42,359,416,15,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.002613223625538,15.259498407787282,208.08406919709927,152.63123542492107,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.072,0.002194426,0.0670625414999999,0.0769374585,159215662.172805,1.64,0.06840114136,0.0755988586399999,0.0071977172799999,0.0,1.0,8000,0.000125,True,1988.8296693580764,5.633771498758208e-06,0.5,0.0,-3372.7247975105824,1840.723391979216,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.37**2 * RBF(length_scale=0.328),0.0330251977459068,0.4503436056260024,0.1219536249129291,0.3284995245788397,0.0300229070417334,40.59063319537617,1204.542329981546,400,43,357,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,10.941629473861653,15.049583693369856,205.22159581867984,149.69724409883935,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.073,0.002205502875,0.06803761853125,0.07796238146875,160694227.05785424,1.64,0.069382975285,0.076617024715,0.00723404943,0.0,1.0,8000,0.000125,True,1899.9697542115584,5.25948807017602e-06,0.5,0.0,-3885.235793347544,1829.5300567645104,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.4**2 * RBF(length_scale=0.331),0.0327414600253253,0.4464744548907995,0.1209058539407253,0.330774472248543,0.0297649636593866,40.94015090919836,1203.518409933886,400,45,355,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.112880097343258,14.845349056879057,202.43657804835075,149.97689461118614,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.074,0.0022167515,0.0690123091249999,0.078987690875,161857433.89519158,1.64,0.07036452754,0.07763547246,0.0072709449199999,0.0,1.0,8000,0.000125,True,1824.193719811231,4.945685636912235e-06,0.5,0.0,-4346.051170935871,1816.1893586313704,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.39**2 * RBF(length_scale=0.334),0.0324677994146582,0.442742719290794,0.1198952951630456,0.33430578462908,0.0295161812860529,40.82315167199909,1205.3343452049685,400,46,354,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.326186859647969,14.646567021453794,199.72591392891536,150.80886812485747,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.075,0.002228171875,0.06998661328125,0.08001338671875,162555816.8943525,1.64,0.071345798125,0.078654201875,0.0073084037499999,0.0,1.0,8000,0.000125,True,1844.4886818766497,4.912834547982372e-06,0.5,0.0,-4051.1642900643183,1803.9098153219688,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.39**2 * RBF(length_scale=0.338),0.032203817346461,0.4391429638153776,0.1189204767720596,0.3379040014613542,0.0292761975876918,40.87791500161066,1205.1631516915502,400,48,352,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.541936088155596,14.45302209752604,197.08666496626415,151.6507793912237,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.076,0.002239764,0.070960531,0.081039469,163045511.41376767,1.64,0.0723267870399999,0.07967321296,0.00734642592,0.0,1.0,8000,0.000125,True,1959.910057352518,5.136101810468524e-06,0.5,0.0,-3154.5420587853796,1794.266082963603,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.41**2 * RBF(length_scale=0.339),0.0319491359833398,0.4356700361364529,0.1179800035107226,0.3390668993866227,0.0290446690757635,41.06056415632889,1204.4737764991555,400,50,350,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.673980464441197,14.264510003437811,194.51604550142468,151.3851010135991,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.077,0.002251527875,0.07193406228125,0.08206593771875,163326856.92450973,1.64,0.073307494285,0.080692505715,0.00738501143,0.0,1.0,8000,0.000125,True,2115.682502533389,5.462885357458073e-06,0.5,0.0,-2284.086081643652,1790.1005011473117,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.42**2 * RBF(length_scale=0.339),0.0317033968874435,0.4323190484651396,0.1170725517595489,0.3394052542894383,0.0288212698976759,41.155283630613496,1204.216021130119,400,51,349,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.776207484764804,14.080836946086476,192.0114129011792,150.74441585114212,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.078,0.0022634635,0.072907207125,0.083092792875,163358023.20879838,1.64,0.07428791986,0.08171208014,0.00742416028,0.0,1.0,8000,0.000125,True,2626.8401748775236,6.694505454356331e-06,0.5,0.0,-676.5577448663967,1807.3460897958971,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.43**2 * RBF(length_scale=0.33),0.0314662597911359,0.4290853607882172,0.1161968649970184,0.3297659758293173,0.0286056907192144,41.28538242387394,1203.6379362677287,400,53,347,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.527985080528508,13.901818956274722,189.57025849465532,145.69087410922126,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.079,0.002275570875,0.07387996553125,0.08412003446875,163222669.5479805,1.64,0.075268063765,0.082731936235,0.0074638724699999,0.0,1.0,8000,0.000125,True,3209.4551532041805,8.08246189341157e-06,0.4282732398991666,0.1807720789318189,329.08907893551856,1823.823902590336,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.4**2 * RBF(length_scale=0.326),0.0312374014599871,0.4259645653634614,0.1153517496008941,0.3258015220991266,0.0283976376908974,40.95775180164332,1199.3989639994502,399,54,345,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.472838890523594,13.727281273973578,187.1901991905488,143.17353314654574,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.08,0.00228785,0.0748523375,0.0851476625,162858041.32434472,1.64,0.076247926,0.083752074,0.0075041479999999,0.0,1.0,8000,0.000125,True,3915.9755577630785,9.76024456876269e-06,0.2286929451269765,0.7431582276444829,1341.0360387083515,1806.497116133163,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.36**2 * RBF(length_scale=0.322),0.0310165146400847,0.4229524723647926,0.1145360709609101,0.3218341476601885,0.0281968314909861,40.504182503534054,1203.3712101499575,400,56,344,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.413840869427862,13.55705777917468,184.8689697160183,140.67100013558078,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.081,0.002300300875,0.07582432303125,0.08617567696875,162234731.5426725,1.64,0.077227506565,0.084772493435,0.0075449868699999,0.0,1.0,8000,0.000125,True,4700.130761916722,1.161451312964363e-05,0.1078669728275152,1.2379517673452776,2250.0672406382637,1818.5869227961105,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.32**2 * RBF(length_scale=0.318),0.030803307082474,0.4200450965791913,0.113748749876279,0.3184187781778851,0.0280030064386127,39.90276943364555,1197.8635095837824,399,57,342,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.370878297511092,13.390990464442623,182.6044154242176,138.4248389584624,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.082,0.0023129235,0.076795922125,0.087204077875,161473840.8174339,1.64,0.07820680546,0.08579319454,0.00758638908,0.0,1.0,8000,0.000125,True,5201.967210614057,1.275767412378283e-05,0.0568359197902402,1.5819024586941368,2840.03368651715,1795.3135426872009,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.38**2 * RBF(length_scale=0.323),0.0305975006382008,0.4172386450663756,0.1129887592139169,0.3233893569704997,0.0278159096710917,40.665748582353,1198.5485190256256,399,59,340,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.62605720231358,13.228928945639955,180.39448562236305,139.81844058850183,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.083,0.002325717875,0.07776713478125,0.08823286521875,160648753.66231382,1.64,0.079185822685,0.086814177315,0.00762835463,0.0,1.0,8000,0.000125,True,5356.142638420845,1.3044174596393704e-05,0.0443822429546471,1.7019513640395731,3028.89552711468,1779.1726396687152,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.41**2 * RBF(length_scale=0.326),0.030398830418065,0.4145295057008868,0.1122551208056255,0.326045271983174,0.0276353003800591,41.06062833336716,1196.9725095739998,399,60,339,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.79814467363052,13.070730007639057,178.2372273768962,140.19123965462666,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.084,0.002338684,0.078737961,0.089262039,159624960.39369413,1.64,0.08016455824,0.08783544176,0.00767088352,0.0,1.0,8000,0.000125,True,5387.489469079395,1.304746882158342e-05,0.0401864090390315,1.748526979292536,3083.4956813198605,1764.456197627987,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.41**2 * RBF(length_scale=0.328),0.0302070440117673,0.4119142365241002,0.111546902564603,0.3278540074179444,0.0274609491016066,41.150335572674294,1197.769710990655,399,62,337,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.938917559071632,12.916257182144893,176.13077975652126,140.18739060854068,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.085,0.002351821875,0.07970840078125,0.09029159921875,158437035.9536068,1.64,0.081143012125,0.088856987875,0.0077139757499999,0.0,1.0,8000,0.000125,True,4690.220564192541,1.130934763227534e-05,0.0864785107610721,1.3627636153566725,2369.999486275456,1740.2789366248678,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.42**2 * RBF(length_scale=0.327),0.0300219007615834,0.4093895558397742,0.1108632158033061,0.3273881503700132,0.0272926370559849,41.18873043010486,1202.531257729907,400,64,336,416,16,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,11.995475178834758,12.76538035499965,174.07336847726796,139.2061847243483,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.086,0.0023651315,0.080678454125,0.091321545875,157147875.33590615,1.64,0.0821211843399999,0.08987881566,0.00775763132,0.0,1.0,8000,0.000125,True,3992.560050725848,9.593220218256722e-06,0.1864759522499954,0.890957623826149,1554.388087553598,1745.7991590562028,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.42**2 * RBF(length_scale=0.327),0.0298431710861948,0.4069523329935665,0.1102032127365311,0.3273579291513891,0.0271301555329044,41.23142779982165,1197.5624434229628,399,65,334,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.066201712495072,12.61797540060452,172.0633009173344,138.41003307908633,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.087,0.002378612875,0.0816481210312499,0.09235187896875,155717262.7750227,1.64,0.083099074885,0.0909009251149999,0.0078018502299999,0.0,1.0,8000,0.000125,True,3394.673090862808,8.136954100913145e-06,0.3198951571754219,0.4679919948759294,810.151819663522,1732.9815391725665,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.43**2 * RBF(length_scale=0.328),0.0296706358506726,0.4045995797818991,0.1095660841549239,0.3281866998586007,0.0269733053187932,41.349033660956295,1197.892642323615,399,67,332,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.167092463449086,12.47392384129452,170.098961472198,137.9739861445931,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.088,0.002392266,0.0826174014999999,0.0933825985,154209674.30300257,1.64,0.0840766837599999,0.09192331624,0.00784663248,0.0,1.0,8000,0.000125,True,2884.3556761423706,6.9019918658019706e-06,0.482956951806487,0.0427335893185655,73.41548147946476,1725.5994105600178,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.43**2 * RBF(length_scale=0.327),0.0295040857789749,0.4023284424405671,0.1089510572554845,0.3270607524813987,0.0268218961627044,41.29897996507586,1196.7375378209651,399,68,331,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.193796832908957,12.33311252969984,168.17880722317963,136.71588045869427,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.089,0.002406090875,0.08358629553125,0.09441370446875,152691100.43454555,1.64,0.085054010965,0.092945989035,0.00789197807,0.0,1.0,8000,0.000125,True,2769.691565603217,6.618317517564678e-06,0.5,0.0,-85.68595475221841,1714.605172157853,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.43**2 * RBF(length_scale=0.328),0.0293433209056615,0.4001361941681125,0.1083573936168872,0.327673319669008,0.0266757462778741,41.39929991834299,1198.092745618405,399,70,329,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.283567112077092,12.1954333523091,166.3013638951241,136.18493094904738,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.09,0.0024200875,0.084554803125,0.095445196875,151204272.3349424,1.64,0.0860310565,0.0939689435,0.007937887,0.0,1.0,8000,0.000125,True,2570.4699302451054,6.133747273006599e-06,0.5,0.0,-534.9166109639996,1734.3579233424364,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.35**2 * RBF(length_scale=0.32),0.0291881500637943,0.3980202281426503,0.1077843873084286,0.3197446704043744,0.0265346818761766,40.30951328253837,1193.18682591586,398,71,327,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.05006609449676,12.060782952597524,164.46522208087532,132.12111975470904,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.091,0.002434255875,0.08552292428125,0.09647707571875,149416205.7451805,1.64,0.087007820365,0.094992179635,0.0079843592699999,0.0,1.0,8000,0.000125,True,2682.0062162016657,6.405316677434975e-06,0.5,0.0,-213.1204799553026,1704.9600925709262,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.38**2 * RBF(length_scale=0.322),0.0290383904062669,0.3959780509945498,0.1072313631224206,0.3218446272767463,0.0263985367329699,40.64372904265821,1197.981970989232,399,73,326,416,17,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.191760116566767,11.929062472229626,162.66903371222216,132.214789160875,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.092,0.002448596,0.086490659,0.097509341,147675893.4839273,1.64,0.08798430256,0.0960156974399999,0.0080313948799999,0.0,1.0,8000,0.000125,True,2681.801246393171,6.409867848913008e-06,0.5,0.0,-221.89431943646588,1707.0912293758283,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.37**2 * RBF(length_scale=0.321),0.0288938669580575,0.3940072767007851,0.1066976749207735,0.3210227178012829,0.0262671517800523,40.51547990382474,1195.610224344075,398,74,324,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.221451358311038,11.800177308979343,160.9115087588092,131.10481181921514,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.093,0.002463107875,0.08745800728125,0.09854199271875,145893177.58206517,1.64,0.088960503085,0.097039496915,0.0080789938299999,0.0,1.0,8000,0.000125,True,2651.050860857537,6.344830870497901e-06,0.5,0.0,-239.10935989316457,1694.050660311921,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.37**2 * RBF(length_scale=0.321),0.0287544121970801,0.3921056208692741,0.106182704087187,0.3213369656652494,0.0261403747246182,40.5778449593365,1195.553673616183,398,76,322,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.292745190168342,11.674036890113918,159.19141213791704,130.45996439163238,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.094,0.0024777915,0.088424969125,0.099575030875,143976743.59864014,1.64,0.08993642194,0.09806357806,0.00812715612,0.0,1.0,8000,0.000125,True,2461.6756231401205,5.906504604299526e-06,0.5,0.0,-572.8201060698175,1677.2027853524876,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.39**2 * RBF(length_scale=0.323),0.0286198656615447,0.3902708953847011,0.1056858580772325,0.3231683535458343,0.0260180596923134,40.868325648208895,1195.4204153164792,398,77,321,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.420924441237592,11.550554460108833,157.50756081966588,130.42596745764698,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.095,0.002492646875,0.08939154453125,0.10060845546875,142060897.10703057,1.64,0.090912059125,0.099087940875,0.00817588175,0.0,1.0,8000,0.000125,True,2260.844548838422,5.439919411978208e-06,0.5,0.0,-1058.6444978179347,1669.4559864224136,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.37**2 * RBF(length_scale=0.322),0.0284900735818755,0.3885010033892122,0.1052065690591188,0.3215362727205027,0.0259000668926141,40.604831057316176,1195.1828649500217,398,79,319,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.414495841020177,11.429646881640853,155.85882111328436,128.99391243314508,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.096,0.002507674,0.0903577335,0.1016422665,140149234.4968712,1.64,0.09188741464,0.10011258536,0.00822517072,0.0,1.0,8000,0.000125,True,2132.1334104698817,5.146030248192625e-06,0.5,0.0,-1369.228846849663,1649.911491644617,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.41**2 * RBF(length_scale=0.325),0.0283648885354218,0.3867939345739346,0.1047442926386298,0.3247733419104379,0.0257862623049289,41.13434570706432,1194.8448671032384,398,81,317,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.59482037644356,11.311234448904392,154.24410612142353,129.51178738162852,2,attempt_02,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/unchanged_card_repeats/attempt_02/results_single.csv,unchanged_card_max_lml_repeat:study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/unchanged_card_repeats/attempt_02/results_single.csv,True,False,attempt_02,72.33510621641472
2021,0.097,0.002522872875,0.09132353603125,0.10267646396875,138129583.19962028,1.64,0.092862488485,0.101137511515,0.0082750230299999,0.0,1.0,8000,0.000125,True,2104.536188803581,5.1005602799076715e-06,0.5,0.0,-1399.0990144123552,1637.5265615763697,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.41**2 * RBF(length_scale=0.325),0.02824416912233,0.3851477607590459,0.104298506662201,0.3248541872168235,0.0256765173839363,41.12867361681912,1194.6993108284278,398,82,316,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.651800957245747,11.195240712368449,152.66237335047882,128.7635974193997,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.098,0.0025382435,0.092288952125,0.103711047875,135983174.3831955,1.64,0.09383728066,0.10216271934,0.0083254386799999,0.0,1.0,8000,0.000125,True,2052.2618869135413,5.000822628747628e-06,0.5,0.0,-1486.612408079592,1618.911729029071,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.45**2 * RBF(length_scale=0.328),0.0281277796610786,0.3835606317419815,0.1038687100926096,0.3280675730076421,0.0255707087827987,41.612717381691496,1195.424243614484,398,84,314,416,18,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.82981929809982,11.081592314164752,151.11262246588296,129.2498426599505,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
2021,0.099,0.002553785875,0.09325398178125,0.10474601821875,133948056.07245237,1.64,0.094811791165,0.103188208835,0.0083764176699999,0.0,1.0,8000,0.000125,True,2097.5838848692397,5.136504228652142e-06,0.5,0.0,-1315.7871014349107,1616.7243863757892,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,6.45**2 * RBF(length_scale=0.328),0.0280155899022987,0.3820307713949833,0.1034544219521848,0.327962491653289,0.0254687180929988,41.59510910970134,1190.9345249589107,397,85,312,416,19,0.04,0.3,0.000625,1.0,1e-08,1e+18,False,False,False,False,12,1.1,15.0,12.87707101926904,10.970218833361969,149.59389318220866,128.42207910374984,1,attempt_01,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,study_results/observed_2021_1pct_vs_10pct_k15_20260803/observed_1pct/raw_scan/results_single.csv,False,False,attempt_01,0.0
