mass_MeV,A90,Ahat,Ahat_bounded,sigma_A,signed_r,Z0,p0_fixed_mass,p_signed,cls,q_obs,q_asimov,cls_branch,max_score,max_iterations,boundary_fits,min_lambda,min_background,n_profiles,n_cls_evaluations,monotonicity_error,nll_null,nll_free,n_bins,nuisance_rank,zero_bins,ok,status,calibration,cov_load,cov_load_over_poisson,prior_relative_error,feature_rank,density_observed,K_counts_per_epsilon2,branching_factor,epsilon2_90,epsilon2_90_fixed_density
60,8885.4493430273851,-137423.45928030409,0,23704.696210803115,-5.7971107966387372,0,0.5,0.99999999662664396,0.099999999695000133,4.4861457741966007,0.14037589308810172,deficit,1.3060334680403685e-07,2,0,5515240.5579273757,5514242.5722360704,24,11,0,18.952165393749723,2.1489185994970161,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,1.667228834294027e-10,1.1262376201144439e-13,26,12292922219.065651,22713625560.058598,1,3.9119467385480941e-07,3.9139818347279743e-07
61,10998.105411065902,-111420.92790910554,0,24092.518949865051,-4.624599778584459,0,0.5,0.99999812338808935,0.099999999982050863,4.4303638858772416,0.20829544906937558,deficit,1.6930073343246477e-08,2,0,5843037.5037892601,5842338.0244342461,26,12,0,20.951889111926729,10.258427555885016,16,7,0,True,converged,fixed-mass asymptotic reference,1e-10,1.8465726840695716e-10,7.6503272542631182e-14,26,13032615025.555416,24481694807.120861,1,4.4923791010853309e-07,4.4961759958404923e-07
62,27156.263520529319,-21982.286507167835,0,23229.293546267607,-0.94631118038120166,0,0.5,0.82800505375748079,0.10000000002586906,3.5791521077786967,1.3668371877274943,deficit,1.4719781375738261e-07,2,0,6494866.1923978999,6493977.4980388051,22,10,0,24.502123085149513,24.054370660092282,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,1.1792420849010983e-10,2.2227392264584742e-14,26,13739141955.578293,26231998463.192879,1,1.0352342601206427e-06,1.036453290116698e-06
63,102513.31714230686,72475.653010364986,72475.653010364986,23428.03066641355,3.093614046079129,3.093614046079129,0.0009886726890850862,0.0009886726890850862,0.100000000000215,1.643813869542484,19.156548565989283,interior,1.9086847724558709e-07,2,0,7130089.855729199,7127734.9553802991,18,8,0,28.367521165337394,23.582297232288354,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,1.0487498261684081e-10,2.813806290550403e-14,26,14399883763.602386,27936990098.085606,1,3.6694474523700256e-06,3.6747305629411763e-06
64,188289.06826760864,158458.08194966987,158458.08194966987,23277.014361231693,6.8078457359151159,6.8078457359151159,4.9535505444118682e-12,4.9535505444118682e-12,0.099999999999673309,1.6423744151617043,65.476586515807952,interior,1.8557100212035493e-07,2,0,7437502.8952832567,7434854.6158688609,20,9,0,31.192624147801478,8.0192423657926675,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,9.3591267246913165e-11,1.2653484602781215e-13,25,15013258358.097263,29589321742.955292,1,6.3634127846285303e-06,6.3734667147443719e-06
65,212462.35409708376,181725.64686190043,181725.64686190043,23983.752090912316,7.5774573563099725,7.5774573563099725,1.7619639462483315e-14,1.7619639462483315e-14,0.099999999999889844,1.6423744151514499,78.526463541380281,interior,4.3951938977215832e-08,3,0,8036805.1514595812,8032984.3125944277,20,9,0,28.832257467825279,0.12332747447722041,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,9.0964581593512045e-11,4.8835387713193374e-14,26,15572202743.873985,31170479562.447559,1,6.816140049158771e-06,6.8269744721714934e-06
66,181255.37522110494,149988.56895997367,149988.56895997367,24397.408748323465,6.1479789365472026,6.1479789365472026,3.9238225934317406e-10,3.9238225934317406e-10,0.099999999999918626,1.6423744157166702,55.228555350049859,interior,1.6543706526928048e-07,2,0,8324660.5254074605,8322302.4688721094,20,9,0,28.985561748237153,10.086739246123116,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,1.0185865985186436e-10,2.699292762799354e-14,26,16077013374.862057,32676037556.777828,1,5.5470426885804592e-06,5.5551826677739125e-06
67,94111.299313216266,63350.857197327772,63350.857197327772,23958.668303638795,2.6442278051453036,2.6442278051453036,0.0040938765252038645,0.0040938765252038645,0.099999999999871109,1.6483559885655765,15.435298868382352,interior,1.3471891693872529e-07,2,0,8871739.3497477509,8869877.8258485291,20,9,0,27.816320293485205,24.32034995073343,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,7.5738122502886925e-11,2.968656727064925e-14,26,16529678568.579372,34105097005.223522,1,2.7594496886726996e-06,2.7628997810218587e-06
68,23133.230627368124,-36916.62964513246,0,24025.399202763376,-1.5365491500088628,0,0.5,0.93779812349741865,0.099999999971178546,3.8859460081477195,0.92718242448172505,deficit,3.2788898152169565e-08,2,0,9129919.4834906068,9129224.9121899158,24,11,0,27.985913796188626,26.805422150992147,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,8.1357271673526061e-11,2.3095372031248735e-14,26,16920176167.179493,35431853459.455185,1,6.5289360755117072e-07,6.5351866780944567e-07
69,9969.3272729503151,-120391.57219217833,0,23684.401220173564,-5.0829531390201943,0,0.5,0.99999981419429662,0.10000000000029903,4.4558578885215923,0.17709557924586705,deficit,1.3417716138164337e-07,2,0,9605365.2412317991,9604470.2722851895,24,11,0,26.590170166692026,13.671963859954403,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,6.9853114539046474e-11,7.4312936816732411e-14,25,17264685739.669235,36684942795.696503,1,2.7175529013281747e-07,2.719321040004686e-07
70,7563.0899497914261,-157245.07896297364,0,23224.829199913602,-6.7701478324093767,0,0.5,0.99999999999356748,0.099999994578413659,4.5148239853276522,0.10596683219995592,deficit,1.7019036224752426e-07,2,0,10021903.031805865,10020776.352558387,22,10,0,25.768148840849086,2.8506980045103947,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,5.3753444267788717e-11,7.1923539525934144e-14,25,17555015581.391052,37842457968.591995,1,1.9985725969672857e-07,1.9993410712633124e-07
71,7267.4556091957484,-162894.52644916676,0,23136.127335814443,-7.040265785035321,0,0.5,0.99999999999904066,0.099999999888953778,4.521024503401847,0.098574238085917254,deficit,5.7803438480164004e-08,2,0,10208923.366774647,10208122.39957542,24,11,0,32.508554653715237,7.7258834917457353,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,5.6255034777868212e-11,3.7292185963477762e-14,25,17801691590.600777,38922407875.916031,1,1.8671649586439441e-07,1.8675272425732012e-07
72,9429.3606957696593,-118308.71325944836,0,22803.488674357104,-5.1879278899286536,0,0.5,0.99999989367654585,0.10000000582029683,4.4609795875077509,0.17085932881877547,deficit,7.0719135436547731e-08,2,0,10541934.047755396,10540917.461402908,24,11,0,27.932398621578074,14.475100726028288,15,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.5174185587240833e-11,4.5269310688426079e-14,25,18005175208.682957,39921782685.55175,1,2.3619588258472927e-07,2.3621527889825062e-07
73,16860.445883917451,-59265.15470844198,0,23354.276571616356,-2.5376007600434849,0,0.5,0.9944192383582533,0.099999999936365186,4.1849646138742145,0.52091897761336226,deficit,9.3284953095462697e-09,2,0,10687694.197882241,10686952.38755206,22,10,0,20.964999295609772,17.745290486923135,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,5.2567971588224319e-11,9.4153144499707509e-14,25,18166728203.636623,40839428567.415176,1,4.1284725265157129e-07,4.1285954473921645e-07
74,39625.677641704795,1547.1402349538271,1547.1402349538271,23505.507893644564,0.065820365923277169,0.065820365923277169,0.47376042086626141,0.47376042086626141,0.10000000000033722,2.6242721129026769,2.8415540369670111,interior,1.5155479538009331e-08,2,0,10940102.595347054,10939117.350306822,22,10,0,9.8336773235217265,9.8315111632365895,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,5.0648821781043643e-11,2.0669905906033918e-14,26,18293396055.294159,41687527208.035126,1,9.5054037251859556e-07,9.5054826500139676e-07
75,74445.768102227041,43977.862171822882,43977.862171822882,23453.565119521736,1.8751347294277478,1.8751347294277478,0.030387095400183459,0.030387095400183459,0.099999997913976998,1.6875531313559922,10.076083601714412,interior,2.706716628608774e-09,2,0,11046414.794667222,11045302.337841617,20,9,0,7.0190549293016957,5.260989802548659,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.9544659781277399e-11,2.9284228662781664e-14,26,18382149107.84803,42455858377.724312,1,1.7534863490426366e-06,1.7534902059190011e-06
76,101556.04169696238,71736.847443655904,71736.847443655904,23257.243762411104,3.0845821437137677,3.0845821437137677,0.0010191915620583821,0.0010191915620583821,0.099999999999850681,1.6438610092203438,19.073069282667511,interior,7.6173254370814902e-09,2,0,11223174.516299516,11221392.185789581,20,9,0,7.01634864929897,2.2590251486400583,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.5262933097595971e-11,2.5656559926941189e-14,26,18441218078.81905,43160182648.932449,1,2.3530030566141343e-06,2.353004022330149e-06
77,115515.20809244557,85839.824380873179,85839.824380873179,23154.4860926172,3.7073880939994308,3.7073880939994308,0.00010470395111271566,0.00010470395111271566,0.099999999999812933,1.6425267557879897,24.899814167005939,interior,8.0246862488309034e-09,2,0,11295111.697656844,11293720.806571933,20,9,0,9.6243098060332137,2.751946566268848,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.8093275300719711e-11,1.1780354561782667e-13,25,18469465248.426849,43795059881.207962,1,2.6376310114833758e-06,2.6376312080336976e-06
78,113889.7555515843,84838.040401530219,84838.040401530219,22667.974960334486,3.7427760465842099,3.7427760465842099,9.0999211755086218e-05,9.0999211755086218e-05,0.099999999999673087,1.6425068551548243,25.253306778769812,interior,6.5925682690703979e-09,2,0,11391610.282344986,11389380.999822954,20,9,0,10.044511548363683,3.0403252809214187,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.8878488799996148e-11,9.7335335132835662e-14,25,18472031788.111172,44369991744.787193,1,2.566819399171167e-06,2.5668194237459887e-06
79,101994.26949951738,73105.997378499058,73105.997378499058,22535.461230437577,3.2441477752353118,3.2441477752353118,0.00058901306264824878,0.00058901306264824878,0.099999999999796141,1.6432328480941703,20.491287845484766,interior,6.1462150924285197e-09,2,0,11303792.128205618,11302126.694007117,20,9,0,8.6292704815708259,3.3670230877887137,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.7022682729914224e-11,1.0621438540294637e-13,25,18449701720.412663,44884513108.771378,1,2.2723710793597881e-06,2.2723710818493437e-06
80,83251.982014161244,53987.536283400907,53987.536283400907,22745.64880658346,2.3735860498378814,2.3735860498378814,0.0088081438680056336,0.0088081438680056336,0.10000000283237009,1.6552870643502917,13.400623023544828,interior,5.139529246633856e-09,2,0,11201869.786548227,11200704.284886932,18,8,0,6.9254811281673767,4.1085257601748779,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.1769226803856485e-11,2.1627571501753439e-14,26,18404774042.485874,45341987708.466835,1,1.8360902603000656e-06,1.8360902604880275e-06
81,63657.702969023689,34414.998202057104,34414.998202057104,22206.163314447153,1.5498197710937931,1.5498197710937931,0.060592390114249037,0.060592390114249037,0.099999999816643273,1.7341080983204069,8.2191599690724679,interior,1.9790313854350927e-07,2,0,11147303.916817149,11145917.33755105,20,9,0,4.283476115704385,3.0825054542677766,16,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.4232176705485597e-11,1.0407388337045198e-13,25,18340451378.51622,45748316471.634697,1,1.391476405661689e-06,1.3914764056703715e-06
82,39637.50426918544,3670.4255910321676,3670.4255910321676,22684.979311511248,0.1618000735467619,0.1618000735467619,0.43573164756202626,0.43573164756202626,0.10000000000005002,2.5137394852449253,3.0531647356413418,interior,4.0480043761448314e-09,2,0,11027258.767985238,11026458.190492477,22,10,0,2.3091101889446484,2.2960205570447796,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,4.0521329560074911e-11,2.803428458027317e-14,26,18255974377.89901,46099790089.050377,1,8.5981962591626079e-07,8.5981962591668409e-07
83,27482.12069245047,-19068.951901524953,0,22668.484569052005,-0.84120296906536618,0,0.5,0.79988288125576523,0.09999999999998746,3.5093147429662239,1.4696134883456633,deficit,3.6050322727021467e-09,2,0,10894055.954039454,10893442.745495701,22,10,0,1.6534379857451362,1.2996267681629425,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.973941499407985e-11,4.4144896457068417e-14,26,18154867259.291084,46403554450.199364,1,5.9224171549066315e-07,5.9224171549067373e-07
84,22557.260307776458,-31023.576630789008,0,22348.210540038977,-1.3881713614240065,0,0.5,0.91745756466112849,0.099999999994962938,3.8209258448162902,1.0186141187013678,deficit,7.9727777713145542e-09,2,0,10823943.493917184,10823074.862530917,22,10,0,1.8791815647030281,0.91567170036413825,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.7846862420914973e-11,3.8596486326587035e-14,26,18038937392.039551,46662748447.567757,1,4.8341045176802543e-07,4.8341045176802606e-07
85,19316.897980547215,-41114.552142510845,0,22128.73715056794,-1.8579355830259772,0,0.5,0.96841091871620555,0.099999999810535978,4.0054923407419185,0.76181624286145633,deficit,1.9644849880151583e-07,2,0,10676615.876796432,10675914.58428923,24,11,0,2.6285408627873563,0.90257854745031751,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.5716710838140699e-11,2.9939029383666907e-14,26,17906863575.566105,46872544341.368805,1,4.1211541323346711e-07,4.1211541323346711e-07
86,17928.393934950276,-46821.594061041404,0,22131.792514780653,-2.1155362694751467,0,0.5,0.9828078664629144,0.099999999999958053,4.0834654236303578,0.65601073366502272,deficit,1.9922515814840835e-07,2,0,10521349.791606691,10520781.490062637,24,11,0,3.3930423441569104,1.1552954904244999,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.9185990253620227e-11,3.1443896178312057e-14,26,17762795026.363346,47042439330.482788,1,3.8111106035551496e-07,3.8111106035551496e-07
87,17516.152272178126,-46251.210580224622,0,21712.381642369826,-2.130128247492336,0,0.5,0.98341948658963529,0.099999999999951211,4.0874665398215644,0.65062761017609139,deficit,1.8889202602068167e-07,2,0,10441231.971849192,10440432.618943326,24,11,0,3.3268294497537472,1.0581062743713621,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.3000022126364326e-11,2.9312290620873444e-14,26,17606683083.836811,47171194912.13707,1,3.7133153622256976e-07,3.7133153622256976e-07
88,18160.950707283762,-42343.19677931226,0,21498.305918793707,-1.9695639245212513,0,0.5,0.97555581520677059,0.099999999999968489,4.0410001151271135,0.7134243844916206,deficit,1.8493195508284543e-07,2,0,10275987.547947887,10275340.419000002,24,11,0,3.0137206140409987,1.074129587653222,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.1412850725386366e-11,2.6025455258966591e-14,26,17438101794.539955,47256544141.318489,1,3.8430551868063579e-07,3.8430551868063579e-07
89,20255.45177528901,-33874.937313185619,0,21361.557700411726,-1.5857619579149302,0,0.5,0.94360334082325137,0.09999999995458915,3.9062044299216847,0.89890382097961208,deficit,1.8372567378577287e-07,2,0,10191398.969572578,10190492.879253037,24,11,0,2.5055263747815379,1.2482058811964416,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.1013827387880955e-11,2.6634204930405482e-14,26,17261956782.271011,47310780146.685448,1,4.2813607622803257e-07,4.2813607622803257e-07
90,25371.066457748209,-19276.611350224957,0,21372.264401256649,-0.90193622946428664,0,0.5,0.81645462779598044,0.10000000000451983,3.5504298191144965,1.4089957953752328,deficit,1.8415682312422632e-07,2,0,10018177.236616692,10017429.469640473,22,10,0,1.2877803761310154,0.8810358951208882,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.0733042403250075e-11,4.5049033059317751e-14,26,17074149444.048515,47321844674.22068,1,5.3613857685411616e-07,5.3613857685411616e-07
91,31368.023259977886,-6952.2905454815173,0,21495.217749497249,-0.32343317924330561,0,0.5,0.62681639736153483,0.099999998908627125,3.0734205685908349,2.1293625907542717,deficit,1.9640099901963026e-07,2,0,9840766.7659383006,9840150.0097531825,20,9,0,0.8826059877756196,0.83030147705790347,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.4322345969900036e-11,5.8833864557548017e-14,26,16879763977.508183,47302907971.807556,1,6.6313097027085886e-07,6.6313097027085886e-07
92,35975.880636674054,2226.8604206993623,2226.8604206993623,21023.55621371097,0.10592228433115948,0.10592228433115948,0.45782200659422145,0.45782200659422145,0.10000000000008462,2.5768797049657381,2.928150058273443,interior,1.8084194786105456e-07,2,0,9750602.7781307455,9749724.9314199742,24,11,0,0.57620228572371057,0.57059252056474508,17,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.9032467074448328e-11,5.0639150954111141e-14,26,16678329894.070654,47252029359.630753,1,7.6136159915725544e-07,7.6136159915725544e-07
93,43441.546505053891,12670.947355622506,12670.947355622506,21120.473998696853,0.59994065952150422,0.59994065952150422,0.27427289180946268,0.27427289180946268,0.099999999914030482,2.1225143889606484,4.230696649307129,interior,1.9254670435842058e-07,2,0,9567216.4315619878,9566370.9300672263,20,9,0,0.63826842090769254,0.45830402343414384,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.2259625759171545e-11,5.1539414109722391e-14,26,16468554261.603714,47164854778.940292,1,9.2105756942669728e-07,9.2105756942669728e-07
94,50009.252384413099,21052.359263140195,21052.359263140195,21020.518432375709,1.0015259025397509,1.0015259025397509,0.15828631188798231,0.15828631188798231,0.10000000002860918,1.8975960885780951,5.6604021878524264,interior,1.9175155685502432e-07,2,0,9381285.7684435863,9380516.2432443313,18,8,0,0.88698966323756134,0.38546259650853004,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.1475151237103416e-11,8.1637609794378704e-14,26,16253906164.559448,47050655655.779549,1,1.0628810945861947e-06,1.0628810945861947e-06
95,52778.427964299903,24791.955259905164,24791.955259905164,20722.485828948153,1.1963957018885958,1.1963957018885958,0.11577108891569587,0.11577108891569587,0.1000000000008758,1.8238926421128934,6.4873898625573219,interior,1.8834393045175091e-07,2,0,9287761.3207936101,9286646.3033863399,16,7,0,1.0305900502954852,0.31490871254673247,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,3.0329931971768216e-11,5.2331525917071413e-14,26,16034313968.523291,46908772279.436081,1,1.1251291688023343e-06,1.1251291688023343e-06
96,54876.466512097846,27432.44683007049,27432.44683007049,20553.746842473469,1.3346895687139049,1.3346895687139049,0.090988984524036642,0.090988984524036642,0.099999999997869057,1.7827891645109044,7.1291865065389111,interior,1.2312926633839538e-07,2,0,9099141.1416276563,9098193.372529665,16,7,0,1.277338010744669,0.38663988832781426,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.9112101497025593e-11,5.4962128972303297e-14,26,15809163030.481298,46736930808.572716,1,1.1741564018583809e-06,1.1741564018583809e-06
97,54576.913059811821,27431.140652112652,27431.140652112652,20350.419733063205,1.3479611953486961,1.3479611953486961,0.088835431899090878,0.088835431899090878,0.0999999999965209,1.7792788648305082,7.1931907301021187,interior,1.3881103178015053e-07,2,0,8909295.4749850687,8908518.5013660099,16,7,0,1.3219780649390782,0.41347837285613548,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7986850140498613e-11,5.3552193795220064e-14,26,15579720461.024607,46538402702.879776,1,1.1727285400887775e-06,1.1727285400887775e-06
98,53381.322423763479,26514.461725159719,26514.461725159719,20098.007671187468,1.319279180766612,1.319279180766612,0.093537897678215354,0.093537897678215354,0.099999997956525366,1.7869559408744442,7.0554078017090802,interior,1.7936406271346073e-07,2,0,8814123.7462704163,8813058.8834260162,16,7,0,1.3461685346491699,0.4759197562470584,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7058288974050242e-11,4.345855326539325e-14,26,15348924684.888891,46321659378.837936,1,1.1524052276968029e-06,1.1524052276968029e-06
99,49360.057580524255,22181.342876718416,22181.342876718416,19962.035437814273,1.1111914517747794,1.1111914517747794,0.13324297496902654,0.13324297496902654,0.10000000000021132,1.8536757926367806,6.1147748201402274,interior,1.7690610487619551e-07,2,0,8623097.3349297121,8622259.4996458758,18,8,0,1.0446897381474014,0.42731651689873051,18,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.6305184952918515e-11,5.7174315899503668e-14,26,15112097376.174646,46072312989.209351,1,1.0713605282219048e-06,1.0713605282219048e-06
100,47858.845018430555,20633.865927119747,20633.865927119747,19847.223345293361,1.0396479591699765,1.0396479591699765,0.14925174333186769,0.14925174333186769,0.10000000000610372,1.8815735215321658,5.8152192619355754,interior,1.9080849789077092e-07,2,0,8431167.6279990673,8430489.6141418666,18,8,0,1.0999883237277532,0.55955438422460468,19,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.7951596897556624e-11,3.1591307302715154e-14,26,14875716068.830595,45809753870.82621,1,1.0447304552952269e-06,1.0447304552952269e-06
101,41496.766014616849,13427.960351977325,13427.960351977325,19537.217826689095,0.68730752001682827,0.68730752001682827,0.24594448049218803,0.24594448049218803,0.099999999987801777,2.0639857471943355,4.5115077457299844,interior,1.7065983670683238e-07,2,0,8335857.3177091144,8335009.3677606406,20,9,0,0.64822756619421273,0.41203175265837133,18,5,0,True,converged,fixed-mass asymptotic reference,1e-10,2.4625516809488573e-11,3.8097909532799578e-14,26,14635213204.90715,45519816779.128136,1,9.1161979442861148e-07,9.1161979442861148e-07
102,34585.025290917591,3398.1082310449674,3398.1082310449674,19715.231201876639,0.17235990421878922,0.17235990421878922,0.43157729609066398,0.43157729609066398,0.10000000000001441,2.5022137942146587,3.0772953654609907,interior,1.8094871800933277e-07,2,0,8144365.5455510374,8143750.8449005662,24,11,0,0.35554238518070574,0.34068841688955065,19,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.781839840677112e-11,8.2267555279281604e-14,26,14393147474.988514,45210158019.217377,1,7.649835082685757e-07,7.649835082685757e-07
103,32206.920925819559,484.42375180098605,484.42375180098605,19398.556557242191,0.024972185771814249,0.024972185771814249,0.49003857461319417,0.49003857461319417,0.10000000000133483,2.6741028158460725,2.7564198992119522,interior,1.7565857524104445e-07,2,0,7952709.2530480567,7952229.8013971588,22,10,0,0.30974040025838223,0.30942859522727123,19,6,0,True,converged,fixed-mass asymptotic reference,1e-10,2.6120268277135221e-11,3.9591796983385898e-14,26,14151388974.244757,44886564930.798721,1,7.1751805858774725e-07,7.1751805858774725e-07
