scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_10pct_x10,3,50,0.05,15,20,0.0001,0.001,True,,402,2122.6249319606763,2122.6249192209125,-1.2739763860736275e-05,-3.169095487745342e-08,False,False,True
2021_10pct_x10,3,50,0.05,20,25,0.0001,0.001,True,,402,2122.6249192209125,2122.624891722575,-2.7498337658471428e-05,-6.840382502107321e-08,False,False,True
2021_10pct_x10,3,70,0.07,15,20,0.0001,0.001,True,,400,2097.1924975638976,2097.1924822295105,-1.5334387171606068e-05,-3.833596792901517e-08,False,False,True
2021_10pct_x10,3,70,0.07,20,25,0.0001,0.001,True,,400,2097.1924822295105,2097.192472495616,-9.733894330565818e-06,-2.4334735826414545e-08,False,False,True
2021_10pct_x10,3,90,0.09,15,20,0.0001,0.001,True,,398,2082.1621978436833,2082.1909388061376,0.02874096245432156,7.22134735033205e-05,False,False,True
2021_10pct_x10,3,90,0.09,20,25,0.0001,0.001,True,,398,2082.1909388061376,2082.1909338688424,-4.937295216222992e-06,-1.2405264362369326e-08,False,False,True
2021_10pct_x10,3,110,0.11,15,20,0.0001,0.001,True,,396,2070.7087094574254,2071.760379992202,1.0516705347768038,0.0026557336736787976,False,False,True
2021_10pct_x10,3,110,0.11,20,25,0.0001,0.001,True,,396,2071.760379992202,2071.760346355615,-3.3636586977081606e-05,-8.494087620475153e-08,False,False,True
2021_10pct_x10,3,130,0.13,15,20,0.0001,0.001,True,,394,2064.7244912728647,2066.558277234004,1.833785961139256,0.0046542790891859285,False,False,True
2021_10pct_x10,3,130,0.13,20,25,0.0001,0.001,True,,394,2066.558277234004,2066.558269844179,-7.389824986603344e-06,-1.875590098122676e-08,False,False,True
2021_10pct_x10,3,150,0.15,15,20,0.0001,0.001,True,,390,2046.2352432786895,2048.5549793115815,2.319736032892024,0.005948041109979549,False,False,True
2021_10pct_x10,3,150,0.15,20,25,0.0001,0.001,True,,390,2048.5549793115815,2048.554978313462,-9.981195034924895e-07,-2.5592807781858705e-09,False,False,True
2021_10pct_x10,3,170,0.17,15,20,0.0001,0.001,True,,386,2032.7574032239736,2034.7202448313624,1.962841607388782,0.005085081884426896,False,False,True
2021_10pct_x10,3,170,0.17,20,25,0.0001,0.001,True,,386,2034.7202448313624,2034.7202608607959,1.602943348189001e-05,4.152702974582904e-08,False,False,True
2021_10pct_x10,3,190,0.19,15,20,0.0001,0.001,True,,382,2014.427603028273,2015.1906112008405,0.7630081725674245,0.001997403593108441,False,False,True
2021_10pct_x10,3,190,0.19,20,25,0.0001,0.001,True,,382,2015.1906112008405,2015.1906296799948,1.8479154277883936e-05,4.8374749418544335e-08,False,False,True
2021_10pct_x10,3,210,0.21,15,20,0.0001,0.001,True,,378,2005.7757113698874,2005.9960575625907,0.22034619270334588,0.0005829264357231373,False,False,True
2021_10pct_x10,3,210,0.21,20,25,0.0001,0.001,True,,378,2005.9960575625907,2005.996040700915,-1.6861675703694345e-05,-4.4607607681731075e-08,False,False,True
2021_10pct_x10,3,230,0.23,15,20,0.0001,0.001,True,,372,1983.0570842601287,1983.080006233778,0.022921973649317806,6.161820873472528e-05,False,False,True
2021_10pct_x10,3,230,0.23,20,25,0.0001,0.001,True,,372,1983.080006233778,1983.0800278993374,2.166555941585102e-05,5.824075111787909e-08,False,False,True
2021_10pct_x10,3,250,0.25,15,20,0.0001,0.001,True,,366,1972.0797386048168,1972.0797359810915,-2.6237253223371226e-06,-7.168648421686127e-09,False,False,True
2021_10pct_x10,3,250,0.25,20,25,0.0001,0.001,True,,366,1972.0797359810915,1972.0797240406616,-1.194042988572619e-05,-3.262412537083658e-08,False,False,True
