mass_GeV,seed,finite_success,warning_free,lml,constant,length,warnings,error,n_train,train_centers_sha256,train_counts_sha256
0.071,2711,True,True,2242.8590779661763,95.21889069299048,0.3978603161016933,,,668,1db90f6326a92bc57a6355ba50ec54dc4cfed41cdc1f9ea47efb75fdc62f983e,ee25c7e50f94af692d5d62fa9c16c2c26fecb798783a42f40372b92fb0fd11b0
0.071,6043,True,True,2242.859077421389,95.21847548389351,0.3978738541543416,,,668,1db90f6326a92bc57a6355ba50ec54dc4cfed41cdc1f9ea47efb75fdc62f983e,ee25c7e50f94af692d5d62fa9c16c2c26fecb798783a42f40372b92fb0fd11b0
0.071,9151,True,True,2242.859077643542,95.22193469807429,0.3978737444165873,,,668,1db90f6326a92bc57a6355ba50ec54dc4cfed41cdc1f9ea47efb75fdc62f983e,ee25c7e50f94af692d5d62fa9c16c2c26fecb798783a42f40372b92fb0fd11b0
0.072,2711,True,True,2244.1967250339258,127.67222746048013,0.43989818518349993,,,668,a62ba78df1344e969de49d7f3b2e74965c2dda5b2508f51b58193ab102f0724a,c4889c960d7a5ac637f43bd00faeb4f6a7f773eadec0c848d2e7f498dfa99119
0.072,6043,True,True,2244.1967222040357,127.66665229828871,0.43993765230312065,,,668,a62ba78df1344e969de49d7f3b2e74965c2dda5b2508f51b58193ab102f0724a,c4889c960d7a5ac637f43bd00faeb4f6a7f773eadec0c848d2e7f498dfa99119
0.072,9151,True,True,2244.1967243088243,127.650760582028,0.4399011763362107,,,668,a62ba78df1344e969de49d7f3b2e74965c2dda5b2508f51b58193ab102f0724a,c4889c960d7a5ac637f43bd00faeb4f6a7f773eadec0c848d2e7f498dfa99119
0.073,2711,True,True,2233.6023386861452,136.90438342392525,0.45286482557676255,,,666,96196bd9db74baf368d45bcd70f7edbf157a44af3701568190daa0725d38c8af,3cefa812d88bf4a53a20dd8e119e0b4712aa12bfe5d86165131b3f0e68f6266c
0.073,6043,True,True,2233.602340813896,136.9122741201987,0.4528759531630344,,,666,96196bd9db74baf368d45bcd70f7edbf157a44af3701568190daa0725d38c8af,3cefa812d88bf4a53a20dd8e119e0b4712aa12bfe5d86165131b3f0e68f6266c
0.073,9151,True,True,2233.6023413701023,136.90573244287617,0.45286931678123044,,,666,96196bd9db74baf368d45bcd70f7edbf157a44af3701568190daa0725d38c8af,3cefa812d88bf4a53a20dd8e119e0b4712aa12bfe5d86165131b3f0e68f6266c
0.074,2711,True,True,2232.8098121435532,99.25176006342062,0.4034385924201803,,,666,a4fdf66d02c7111dce6b3c93baa9f3d05eb424dd0cf627b5cf68d23980be526b,47045a2ae7ee3a205cb3cf4be9acf0cd2a6efbf3ffdce4c18101f03c82d37d43
0.074,6043,True,True,2232.8098134998045,99.25164099025672,0.40343922342454364,,,666,a4fdf66d02c7111dce6b3c93baa9f3d05eb424dd0cf627b5cf68d23980be526b,47045a2ae7ee3a205cb3cf4be9acf0cd2a6efbf3ffdce4c18101f03c82d37d43
0.074,9151,True,True,2232.809812301968,99.25215748840161,0.4034393875363758,,,666,a4fdf66d02c7111dce6b3c93baa9f3d05eb424dd0cf627b5cf68d23980be526b,47045a2ae7ee3a205cb3cf4be9acf0cd2a6efbf3ffdce4c18101f03c82d37d43
0.075,2711,True,True,2225.224149380505,104.56644606492699,0.40846201432837864,,,664,8a95d33a37e8e21d2670d5da3012743d29e61d6f75ec669e8b57c056b99e3218,46a276212ba482a6dc683afb4f7cb0ce221107d07c5b9288321957d9899501f5
0.075,6043,True,False,2225.224150210339,104.58988424102562,0.4084805763631569,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,664,8a95d33a37e8e21d2670d5da3012743d29e61d6f75ec669e8b57c056b99e3218,46a276212ba482a6dc683afb4f7cb0ce221107d07c5b9288321957d9899501f5
0.075,9151,True,False,2225.224151323473,104.58425325162891,0.4084740466819172,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,664,8a95d33a37e8e21d2670d5da3012743d29e61d6f75ec669e8b57c056b99e3218,46a276212ba482a6dc683afb4f7cb0ce221107d07c5b9288321957d9899501f5
0.076,2711,True,True,2225.5555695795483,108.59614397311469,0.41317513350318297,,,664,2f0b5cc237e1674b5184e9e57a1ef6f4442b941f5ff6520236813d7fa1181e3d,c71af1ac2a494b6f319c1dd7e5d96f2c4aa18bf1a186b8f34c8d6edbc2554338
0.076,6043,True,True,2225.5555710624567,108.57653103563457,0.41316273162438993,,,664,2f0b5cc237e1674b5184e9e57a1ef6f4442b941f5ff6520236813d7fa1181e3d,c71af1ac2a494b6f319c1dd7e5d96f2c4aa18bf1a186b8f34c8d6edbc2554338
0.076,9151,True,True,2225.555570656572,108.60166173802016,0.41313802235731917,,,664,2f0b5cc237e1674b5184e9e57a1ef6f4442b941f5ff6520236813d7fa1181e3d,c71af1ac2a494b6f319c1dd7e5d96f2c4aa18bf1a186b8f34c8d6edbc2554338
0.077,2711,True,False,2226.3488744572824,125.58828417734993,0.4405887406627092,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,664,72d1c59f5b3aeaece06caa0e141840eba7ea693a6c13188b593ad664ded3bef8,3162d3ce3f5672acbbe5a2b2ed9ef78de35c1b89108ad319f9479dd3e7db1a5a
0.077,6043,True,True,2226.3488741829533,125.57358493958148,0.44058497438664906,,,664,72d1c59f5b3aeaece06caa0e141840eba7ea693a6c13188b593ad664ded3bef8,3162d3ce3f5672acbbe5a2b2ed9ef78de35c1b89108ad319f9479dd3e7db1a5a
0.077,9151,True,True,2226.3488741805477,125.56534226398169,0.4405901862203088,,,664,72d1c59f5b3aeaece06caa0e141840eba7ea693a6c13188b593ad664ded3bef8,3162d3ce3f5672acbbe5a2b2ed9ef78de35c1b89108ad319f9479dd3e7db1a5a
0.078,2711,True,False,2216.12283480496,126.04194736239862,0.4433580023435103,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,662,cabf98db0b12fadcc4d7c64d74af9f97b55a3eb797d47feb13933190195fb31b,6b833c76536b0b9d3a662534d3220b74e652f4778eecc30fd73843fcf3637f0d
0.078,6043,True,True,2216.1228330827153,126.06655525253284,0.4433696145769463,,,662,cabf98db0b12fadcc4d7c64d74af9f97b55a3eb797d47feb13933190195fb31b,6b833c76536b0b9d3a662534d3220b74e652f4778eecc30fd73843fcf3637f0d
0.078,9151,True,True,2216.122834179436,126.04567545296037,0.44336359285936383,,,662,cabf98db0b12fadcc4d7c64d74af9f97b55a3eb797d47feb13933190195fb31b,6b833c76536b0b9d3a662534d3220b74e652f4778eecc30fd73843fcf3637f0d
0.079,2711,True,True,2215.292622854137,108.35301187541907,0.4132300204595476,,,662,6d93f3bf11aeadd062e31059f68e32095d79402c830fd76c6063c42934adf26c,bf5ded3d9741f7a90fb9805349d6f5807594ab232e05abdfce4c124eccca8d37
0.079,6043,True,True,2215.2926235614013,108.36353611628408,0.4132182564133728,,,662,6d93f3bf11aeadd062e31059f68e32095d79402c830fd76c6063c42934adf26c,bf5ded3d9741f7a90fb9805349d6f5807594ab232e05abdfce4c124eccca8d37
0.079,9151,True,True,2215.2926225058895,108.3538583101284,0.41323052328697396,,,662,6d93f3bf11aeadd062e31059f68e32095d79402c830fd76c6063c42934adf26c,bf5ded3d9741f7a90fb9805349d6f5807594ab232e05abdfce4c124eccca8d37
0.08,2711,True,True,2216.8706376042155,98.21416610081164,0.40119343219309445,,,662,415fd4546cea8a34c90d2043b76a71f2f452429292e8b0622abdb7a96d242887,1330f689efe13b0a286f06193dec6136f0087b25eca5bc094a23c443cec2847a
0.08,6043,True,True,2216.870637179724,98.21437182864102,0.4011918170316441,,,662,415fd4546cea8a34c90d2043b76a71f2f452429292e8b0622abdb7a96d242887,1330f689efe13b0a286f06193dec6136f0087b25eca5bc094a23c443cec2847a
0.08,9151,True,True,2216.870637989518,98.2322940640434,0.40119900305332834,,,662,415fd4546cea8a34c90d2043b76a71f2f452429292e8b0622abdb7a96d242887,1330f689efe13b0a286f06193dec6136f0087b25eca5bc094a23c443cec2847a
0.081,2711,True,True,2210.0196459143153,92.59969999669069,0.3949877009787427,,,660,81e6e4a62767b1c0a90a5d47908620c00043d4dfab2bd69d15fc784b7e7dbd3c,10030f9ddaec8e952f191caaed160bf4f7a516cba3aa11392bfe41a4a0b7176b
0.081,6043,True,True,2210.0196441030703,92.5921066711579,0.3949856585054853,,,660,81e6e4a62767b1c0a90a5d47908620c00043d4dfab2bd69d15fc784b7e7dbd3c,10030f9ddaec8e952f191caaed160bf4f7a516cba3aa11392bfe41a4a0b7176b
0.081,9151,True,True,2210.0196453359003,92.5931566832385,0.39498490251661955,,,660,81e6e4a62767b1c0a90a5d47908620c00043d4dfab2bd69d15fc784b7e7dbd3c,10030f9ddaec8e952f191caaed160bf4f7a516cba3aa11392bfe41a4a0b7176b
0.082,2711,True,True,2208.8852266581653,86.15233821789302,0.38969967977156317,,,660,d7384ae228b1a9ef0245899e507f15bb7bd94ab8f8b33d72edd30965fff3c694,ec4775656cc678dc0338537cf41044a896cda70a07a1f2ff17b8c48f586aa02f
0.082,6043,True,True,2208.8852262758355,86.15181586778424,0.3897054416345677,,,660,d7384ae228b1a9ef0245899e507f15bb7bd94ab8f8b33d72edd30965fff3c694,ec4775656cc678dc0338537cf41044a896cda70a07a1f2ff17b8c48f586aa02f
0.082,9151,True,True,2208.8852282602866,86.15187582915843,0.38970544905256094,,,660,d7384ae228b1a9ef0245899e507f15bb7bd94ab8f8b33d72edd30965fff3c694,ec4775656cc678dc0338537cf41044a896cda70a07a1f2ff17b8c48f586aa02f
0.083,2711,True,True,2199.7631646238588,93.30829182129571,0.39860828458172276,,,658,c0c8e8ee507a361ce49c49988ab152b1541f400488157d5c3ab905cf53805963,e1319c047313b1069e7993745576c51329e1175e752b8a3b36c6c09556c8116c
0.083,6043,True,False,2199.763164720353,93.30539374688715,0.3986107680841443,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,658,c0c8e8ee507a361ce49c49988ab152b1541f400488157d5c3ab905cf53805963,e1319c047313b1069e7993745576c51329e1175e752b8a3b36c6c09556c8116c
0.083,9151,True,True,2199.7631648700626,93.306708722943,0.39861136999708807,,,658,c0c8e8ee507a361ce49c49988ab152b1541f400488157d5c3ab905cf53805963,e1319c047313b1069e7993745576c51329e1175e752b8a3b36c6c09556c8116c
0.084,2711,True,True,2199.7069710589108,88.3442972515406,0.3935505068740989,,,658,8430b5778d6dd41fad6bf395134a5b8b7bc318ea45a0e5267281cc03a81e8909,3d825ac7212730aece1b0a006e7e103c5729be5516690d1ab2bd656ee75cc626
0.084,6043,True,True,2199.7069723410546,88.34396532409838,0.3935504849993492,,,658,8430b5778d6dd41fad6bf395134a5b8b7bc318ea45a0e5267281cc03a81e8909,3d825ac7212730aece1b0a006e7e103c5729be5516690d1ab2bd656ee75cc626
0.084,9151,True,True,2199.7069718953785,88.34401852087811,0.39355053622363684,,,658,8430b5778d6dd41fad6bf395134a5b8b7bc318ea45a0e5267281cc03a81e8909,3d825ac7212730aece1b0a006e7e103c5729be5516690d1ab2bd656ee75cc626
0.085,2711,True,True,2205.3471200806375,150.01551299151373,0.46020071097437626,,,658,9520d15b2939766fe7eb96b9c42cf0f7f9eab0b0b878457d158551cc111853e6,e2baecff8fc2d48fdbc11f159eb28820984d032b5c4cdae62380bdb1f34c8f2a
0.085,6043,True,False,2205.3471239010673,149.983482802626,0.46018955475076956,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,658,9520d15b2939766fe7eb96b9c42cf0f7f9eab0b0b878457d158551cc111853e6,e2baecff8fc2d48fdbc11f159eb28820984d032b5c4cdae62380bdb1f34c8f2a
0.085,9151,True,True,2205.3471234138233,149.989822010481,0.4601854813735451,,,658,9520d15b2939766fe7eb96b9c42cf0f7f9eab0b0b878457d158551cc111853e6,e2baecff8fc2d48fdbc11f159eb28820984d032b5c4cdae62380bdb1f34c8f2a
0.086,2711,True,True,2200.273925893757,155.381296687595,0.4659134347048815,,,656,7b16edc36185a338b79f589326977a136bc4366b07dbfc08123ee390cf2e4dda,e3122faf951158e76cb397f5d109254baaaf30d08bcdd9ba6500c3c4a1c6e7fc
0.086,6043,True,True,2200.2739222743926,155.38233997396503,0.4659140485227395,,,656,7b16edc36185a338b79f589326977a136bc4366b07dbfc08123ee390cf2e4dda,e3122faf951158e76cb397f5d109254baaaf30d08bcdd9ba6500c3c4a1c6e7fc
0.086,9151,True,True,2200.2739238555287,155.3820619455141,0.4659140122467379,,,656,7b16edc36185a338b79f589326977a136bc4366b07dbfc08123ee390cf2e4dda,e3122faf951158e76cb397f5d109254baaaf30d08bcdd9ba6500c3c4a1c6e7fc
0.087,2711,True,True,2201.4608504528687,145.20023577168902,0.46175713271996083,,,656,aea068e88a4630835af06d10b76ce32c9c69d4d2cfc77f40725167171716bf91,5572542243a0306e0789cf8d73030d8b196fb3e6fa9fa2c13088a778962a8a33
0.087,6043,True,False,2201.460849393551,145.19495356299393,0.4617558308062437,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,656,aea068e88a4630835af06d10b76ce32c9c69d4d2cfc77f40725167171716bf91,5572542243a0306e0789cf8d73030d8b196fb3e6fa9fa2c13088a778962a8a33
0.087,9151,True,False,2201.460847951581,145.20531179340426,0.4617565899086604,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,656,aea068e88a4630835af06d10b76ce32c9c69d4d2cfc77f40725167171716bf91,5572542243a0306e0789cf8d73030d8b196fb3e6fa9fa2c13088a778962a8a33
0.088,2711,True,True,2202.7069888113197,139.26844393012914,0.458555259592507,,,656,e860f9f3a01baf7db56986026f3cb31f5ea7b4419270f4e04d89542e332e9eea,dc410b27867899abe5878cbf2f5333402426d687d4863c94d197fe5caf0e55b0
0.088,6043,True,False,2202.706988668008,139.22843375144728,0.45853468185334817,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,656,e860f9f3a01baf7db56986026f3cb31f5ea7b4419270f4e04d89542e332e9eea,dc410b27867899abe5878cbf2f5333402426d687d4863c94d197fe5caf0e55b0
0.088,9151,True,True,2202.7069910320442,139.20314085254677,0.4585329355386671,,,656,e860f9f3a01baf7db56986026f3cb31f5ea7b4419270f4e04d89542e332e9eea,dc410b27867899abe5878cbf2f5333402426d687d4863c94d197fe5caf0e55b0
0.089,2711,True,True,2190.625761178691,130.55218542057457,0.45024410669007786,,,654,e9f161eb988b4ed6b368a44ba16d39b6b2f1ffa62d249f8661db80464e282562,c34e81ec334e3d9d4a31b85681e84422c2d8d5af9d0c8e1e01aac27a19bd2061
0.089,6043,True,True,2190.625759671748,130.5627124438679,0.45025134759478136,,,654,e9f161eb988b4ed6b368a44ba16d39b6b2f1ffa62d249f8661db80464e282562,c34e81ec334e3d9d4a31b85681e84422c2d8d5af9d0c8e1e01aac27a19bd2061
0.089,9151,True,True,2190.6257605912638,130.55673981341704,0.45024629407239203,,,654,e9f161eb988b4ed6b368a44ba16d39b6b2f1ffa62d249f8661db80464e282562,c34e81ec334e3d9d4a31b85681e84422c2d8d5af9d0c8e1e01aac27a19bd2061
0.09,2711,True,True,2191.2706338523476,130.68467586224565,0.4492737148064873,,,654,88b8ec858379b65fcc29f3b37f9963f2a904a66d91b09e609d36154a90dd52b6,b07f7e3718b69b635e1a9b1a99d5b24280e392dd60f0c7f392de018cef852bf7
0.09,6043,True,True,2191.270634872051,130.6863070649028,0.4492753414581732,,,654,88b8ec858379b65fcc29f3b37f9963f2a904a66d91b09e609d36154a90dd52b6,b07f7e3718b69b635e1a9b1a99d5b24280e392dd60f0c7f392de018cef852bf7
0.09,9151,True,True,2191.2706306798636,130.68945820721012,0.44927426883767746,,,654,88b8ec858379b65fcc29f3b37f9963f2a904a66d91b09e609d36154a90dd52b6,b07f7e3718b69b635e1a9b1a99d5b24280e392dd60f0c7f392de018cef852bf7
0.091,2711,True,True,2183.730594358472,132.35498530379917,0.44943689066504655,,,652,2905293384571c50134f676f6dd96bfe4cc5b4514d7b026948434f2e18e447c8,54954dd4fef4be1cf56ec0d35d659b32e980425a5cd6de4138a44f8ce3dc3b5a
0.091,6043,True,True,2183.7305948558055,132.34949423857068,0.4494480569786616,,,652,2905293384571c50134f676f6dd96bfe4cc5b4514d7b026948434f2e18e447c8,54954dd4fef4be1cf56ec0d35d659b32e980425a5cd6de4138a44f8ce3dc3b5a
0.091,9151,True,False,2183.730595480256,132.32095344722035,0.44942957118995297,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,652,2905293384571c50134f676f6dd96bfe4cc5b4514d7b026948434f2e18e447c8,54954dd4fef4be1cf56ec0d35d659b32e980425a5cd6de4138a44f8ce3dc3b5a
0.092,2711,True,True,2187.5302644009394,122.83853793972713,0.4339666908173139,,,652,c59e56b6a7f0815974606de98ad823578ffd4ddd969c071314569dfc0d770f5c,5a455cfc961e180bd4bacafd4b93ec8c627685b8ce190bda20ea8aa5b6f7053c
0.092,6043,True,True,2187.5302636900415,122.83623084940821,0.43396872770437417,,,652,c59e56b6a7f0815974606de98ad823578ffd4ddd969c071314569dfc0d770f5c,5a455cfc961e180bd4bacafd4b93ec8c627685b8ce190bda20ea8aa5b6f7053c
0.092,9151,True,True,2187.5302647362164,122.83828924069425,0.4339559850984811,,,652,c59e56b6a7f0815974606de98ad823578ffd4ddd969c071314569dfc0d770f5c,5a455cfc961e180bd4bacafd4b93ec8c627685b8ce190bda20ea8aa5b6f7053c
0.093,2711,True,False,2181.1080358096115,111.1188333955856,0.41574308888010514,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,650,e2405d434a9bb8be61bc49741e76e262e04d2ffdc8216a83bb14518ad5664e4d,7e1a5ce2fae58e24feb52448e0f4d5d5a6f9ec84dff55a133dcc7c2c7d8a6735
0.093,6043,True,True,2181.1080334349417,111.10417759159988,0.41573783071492265,,,650,e2405d434a9bb8be61bc49741e76e262e04d2ffdc8216a83bb14518ad5664e4d,7e1a5ce2fae58e24feb52448e0f4d5d5a6f9ec84dff55a133dcc7c2c7d8a6735
0.093,9151,True,True,2181.108033673962,111.11282095348004,0.41574014721159586,,,650,e2405d434a9bb8be61bc49741e76e262e04d2ffdc8216a83bb14518ad5664e4d,7e1a5ce2fae58e24feb52448e0f4d5d5a6f9ec84dff55a133dcc7c2c7d8a6735
0.094,2711,True,True,2186.574001009375,134.18368391753197,0.440307576340199,,,650,396e566cc40f854950fe640fdba0af4d59a67802c1ab7cf6eb5c0e40aaffbf9e,978adacef3b6533b6d906dea13d53e33e2e13ba1ef9cab456398068165cd3cc8
0.094,6043,True,False,2186.574004097569,134.22491969115777,0.4403401717021099,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,650,396e566cc40f854950fe640fdba0af4d59a67802c1ab7cf6eb5c0e40aaffbf9e,978adacef3b6533b6d906dea13d53e33e2e13ba1ef9cab456398068165cd3cc8
0.094,9151,True,True,2186.5740024104134,134.22204688350288,0.44033903576114125,,,650,396e566cc40f854950fe640fdba0af4d59a67802c1ab7cf6eb5c0e40aaffbf9e,978adacef3b6533b6d906dea13d53e33e2e13ba1ef9cab456398068165cd3cc8
0.095,2711,True,True,2187.9706784132427,131.49431878132046,0.4389382644634371,,,650,923c59d0e1ecb6dc9f95989de5fcee95bac64a99b27142e686afe11c9713edc3,b969230b23193f3d78cb64874dcf7b0207d8947fce6b64a070d9a47aad587156
0.095,6043,True,True,2187.9706793071723,131.49420156174943,0.43894344013757103,,,650,923c59d0e1ecb6dc9f95989de5fcee95bac64a99b27142e686afe11c9713edc3,b969230b23193f3d78cb64874dcf7b0207d8947fce6b64a070d9a47aad587156
0.095,9151,True,True,2187.970682382249,131.48789206428904,0.438923540891084,,,650,923c59d0e1ecb6dc9f95989de5fcee95bac64a99b27142e686afe11c9713edc3,b969230b23193f3d78cb64874dcf7b0207d8947fce6b64a070d9a47aad587156
0.096,2711,True,True,2179.4085874729426,132.1324164113539,0.4400610331686405,,,648,86bc2d5aec37ad39c2905e2ae227baa5de91c520a148ac120daba201cdebf23d,167e3c89ed76e97a376d8b7246df214caa3e052717483da01c0469e2964663d7
0.096,6043,True,True,2179.4085891899085,132.13401974346502,0.44006804364770613,,,648,86bc2d5aec37ad39c2905e2ae227baa5de91c520a148ac120daba201cdebf23d,167e3c89ed76e97a376d8b7246df214caa3e052717483da01c0469e2964663d7
0.096,9151,True,False,2179.40858676933,132.12813249009676,0.440053302749584,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,648,86bc2d5aec37ad39c2905e2ae227baa5de91c520a148ac120daba201cdebf23d,167e3c89ed76e97a376d8b7246df214caa3e052717483da01c0469e2964663d7
0.097,2711,True,True,2179.655546114099,134.38818824127594,0.44179283263096136,,,648,cc71242f9e5e724a9fea66d1cc261380b017c12bb68a716fb417481452658852,bdff5beea84cc059bf97a52b5008858cf855dce05eb8ebee92af4614a4685b80
0.097,6043,True,True,2179.6555475281903,134.38624764347207,0.4417891722471915,,,648,cc71242f9e5e724a9fea66d1cc261380b017c12bb68a716fb417481452658852,bdff5beea84cc059bf97a52b5008858cf855dce05eb8ebee92af4614a4685b80
0.097,9151,True,True,2179.6555491793115,134.38758652793987,0.44178964626771755,,,648,cc71242f9e5e724a9fea66d1cc261380b017c12bb68a716fb417481452658852,bdff5beea84cc059bf97a52b5008858cf855dce05eb8ebee92af4614a4685b80
0.098,2711,True,True,2175.2507480642125,154.0441280711365,0.4619852219292482,,,646,9c49f17feaa4962035342ef06583bb31a197cfe75b1f7e6c85591c1185cf552e,a874afe1fecee2aef9d2fd146fadc355ec383099188a112c6ce1220078e93996
0.098,6043,True,True,2175.250747376135,154.04475211868916,0.4619851194691357,,,646,9c49f17feaa4962035342ef06583bb31a197cfe75b1f7e6c85591c1185cf552e,a874afe1fecee2aef9d2fd146fadc355ec383099188a112c6ce1220078e93996
0.098,9151,True,False,2175.250749373272,154.09996391232883,0.4619942162571426,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,646,9c49f17feaa4962035342ef06583bb31a197cfe75b1f7e6c85591c1185cf552e,a874afe1fecee2aef9d2fd146fadc355ec383099188a112c6ce1220078e93996
0.099,2711,True,True,2180.4583412592588,158.3597165943199,0.4644722441923799,,,646,80f65e7df6d4898ba197fe3acf99661e8f1d2e6a37ef01d071362e0ea754f935,cd272d4f997304a4edf78deb4fcb5263b9a60851489dd4976481ed7471ebc7dc
0.099,6043,True,True,2180.4583410909245,158.29291004944812,0.46444606226715807,,,646,80f65e7df6d4898ba197fe3acf99661e8f1d2e6a37ef01d071362e0ea754f935,cd272d4f997304a4edf78deb4fcb5263b9a60851489dd4976481ed7471ebc7dc
0.099,9151,True,True,2180.458342347729,158.2161258632853,0.4644436746972028,,,646,80f65e7df6d4898ba197fe3acf99661e8f1d2e6a37ef01d071362e0ea754f935,cd272d4f997304a4edf78deb4fcb5263b9a60851489dd4976481ed7471ebc7dc
0.1,2711,True,False,2181.269369297526,172.96868595401116,0.47188374143529543,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,646,c2db440867b8ce11eff600c358b52f3de8bb0f05c40aa0fdc33d13407a5edab7,d9396ea8bc142b2271cc60964e9c2796c55e706dfbbc0b425ee1dba0fcef51f4
0.1,6043,True,True,2181.269364783225,172.96582629738725,0.4718834126685696,,,646,c2db440867b8ce11eff600c358b52f3de8bb0f05c40aa0fdc33d13407a5edab7,d9396ea8bc142b2271cc60964e9c2796c55e706dfbbc0b425ee1dba0fcef51f4
0.1,9151,True,True,2181.269369432384,172.97847011810723,0.47188631119800983,,,646,c2db440867b8ce11eff600c358b52f3de8bb0f05c40aa0fdc33d13407a5edab7,d9396ea8bc142b2271cc60964e9c2796c55e706dfbbc0b425ee1dba0fcef51f4
0.101,2711,True,True,2174.0747788876547,167.19436219393478,0.4713820778968842,,,644,6ba12a81c63fab272ce3405fb4264da90a378ae225d7517046390f8e47751581,4b026ff49fa3847c0c8c1c302d4e5aff7ed526661b58a2a29dc5b9426a6108da
0.101,6043,True,True,2174.074779792057,167.08975965645416,0.4713652418226994,,,644,6ba12a81c63fab272ce3405fb4264da90a378ae225d7517046390f8e47751581,4b026ff49fa3847c0c8c1c302d4e5aff7ed526661b58a2a29dc5b9426a6108da
0.101,9151,True,False,2174.074781502949,167.21759240948566,0.47138605041658177,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",,644,6ba12a81c63fab272ce3405fb4264da90a378ae225d7517046390f8e47751581,4b026ff49fa3847c0c8c1c302d4e5aff7ed526661b58a2a29dc5b9426a6108da
0.102,2711,True,True,2177.2864945027736,174.64941298613059,0.47515027230137086,,,644,16b5aa6206f49ce8f17f8dede16b833038a85a58b5f8507cd98b958807cb68aa,e4b9bf14b963c33af338a0304d5a4e7d5851ab56cb1ea99ddadb236b729fb635
