dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma,row_source,optimizer_repair_applied,interpolated
2015,0.088,0.0045910510769663,0.0776701350768256,0.0983298649231743,4781778.047778636,1.64,0.0804706762337751,0.0955293237662248,0.0150586475324497,0.0,0.15,3000,4.999999999999796e-05,True,1870.726463905892,8.711132722980979e-05,0.5,0.0,-2463.053393788324,1603.337772041297,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.55**2 * RBF(length_scale=0.407),0.0508556818664081,0.4068454549312648,0.1438415900384116,0.4068454549312648,0.0508556818664081,30.818296218340578,865.121973068595,235,235,0,284,49,0.019,0.09,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,1.0,8.0,8.0,11.077132668280331,88.61706134624265,88.61706134624265,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2015,0.089,0.004644270160832,0.0785503921381277,0.0994496078618722,4333975.346303867,1.64,0.0813833969362353,0.0966166030637646,0.0152332061275292,0.0,0.15,3000,4.999999999999796e-05,True,2076.8530754117555,0.0001055032304322,0.5,0.0,-1532.2763022810657,1632.9966794976492,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.61**2 * RBF(length_scale=0.407),0.0508668737392605,0.4069349899140846,0.1438732454351642,0.4069349899140846,0.0508668737392605,31.51710607397509,871.7458845247298,238,238,0,284,46,0.019,0.09,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,1.0,8.0,8.0,10.952608693665423,87.6208695493234,87.6208695493234,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2015,0.09,0.0046974892446977,0.0794306491994299,0.10056935080057,3924486.9669355415,1.64,0.0822961176386956,0.0977038823613043,0.0154077647226087,0.0,0.15,3000,4.999999999999796e-05,True,1905.77925250556,0.0001057264428978,0.5,0.0,-644.8558871645923,1347.562267946436,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.66**2 * RBF(length_scale=0.407),0.050877816782715,0.4070225342617206,0.1439041970360982,0.4070225342617206,0.050877816782715,32.09176875198728,880.9327495687155,242,242,0,284,42,0.019,0.09,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,1.0,8.0,8.0,10.83085327766156,86.64682622129247,86.64682622129247,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.039,0.00174965098049,0.0350632852938975,0.0429367147061025,423346821.0017893,1.64,0.0361305723919964,0.0418694276080036,0.0057388552160071,0.0,0.3,6000,4.999999999999449e-05,True,24917.33614175663,5.0271986791568346e-05,0.375535412661979,0.31722771009189,4056.4312874098423,13478.335885109032,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.4**2 * RBF(length_scale=0.351),0.0394970657621359,0.3510850289967635,0.1177574986078872,0.3510850289967634,0.0438856286245954,29.15819471599315,2076.1011513029352,548,0,548,564,16,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9000000000000001,8.0,7.999999999999999,22.574254066987987,200.66003615100428,200.66003615100425,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.04,0.0017829184,0.0359884336,0.0440115664,513587375.6719711,1.64,0.037076013824,0.042923986176,0.005847972352,0.0,0.3,6000,4.999999999999449e-05,True,22035.41382878126,3.572993515229134e-05,0.2173808079553744,0.7810695058223485,7372.676394380563,10044.17761603482,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.41**2 * RBF(length_scale=0.349),0.0392473360607505,0.3488652094288937,0.117012948490156,0.3488652094288937,0.0436081511786117,29.28372709845153,2057.8426263617157,544,0,544,564,20,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,22.01297381907694,195.670878391795,195.670878391795,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.041,0.00181627008529,0.0369133923080975,0.0450866076919025,604568032.6678079,1.64,0.0380213170601244,0.0439786829398756,0.0059573658797511,0.0,0.3,6000,4.999999999999449e-05,True,21490.868622588663,2.8880870632560533e-05,0.2057949644496494,0.8210989134360295,7332.896649224221,10197.728925846348,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.44**2 * RBF(length_scale=0.347),0.0390114952446454,0.3467688466190708,0.116309807027916,0.3467688466190708,0.0433461058273838,29.64569816122673,2039.046791478716,540,0,540,564,24,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9000000000000001,8.0,8.0,21.47890644711939,190.92361286328344,190.92361286328344,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.042,0.00184971617744,0.03783813860076,0.04616186139924,694489179.9053719,1.64,0.0389664654689984,0.0450335345310016,0.0060670690620032,0.0,0.3,6000,4.999999999999449e-05,True,21119.813554949345,2.4119075328087203e-05,0.3081486937815744,0.501104773461728,2861.1176533526746,12310.052959187118,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.53**2 * RBF(length_scale=0.345),0.0387887651419872,0.3447890234843314,0.1156457541610104,0.3447890234843314,0.0430986279355414,30.6248937180499,2013.775111446205,535,0,535,564,29,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.000000000000002,20.970117261811904,186.40104232721697,186.40104232721697,unchanged_card_repeat:study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/targeted_reruns/m042MeV/attempt_01/results_single.csv,True,False
2016,0.043,0.00188326655089,0.0387626502604974,0.0472373497395025,781032039.5540124,1.64,0.0399114428565404,0.0460885571434595,0.0061771142869191,0.0,0.3,6000,4.999999999999449e-05,True,15527.22991101074,1.540075550809708e-05,0.5,0.0,520.3312903837354,10834.589898596065,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.64**2 * RBF(length_scale=0.343),0.0385784342846851,0.342919415863868,0.1150186687014192,0.342919415863868,0.0428649269829835,31.78960567324866,1995.6358540964736,531,0,531,564,33,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9000000000000001,8.0,8.0,20.484850785701916,182.08756253957256,182.08756253957256,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.044,0.00191693081344,0.03968690566976,0.0483130943302399,862860675.2591715,1.64,0.0408562334659583,0.0471437665340416,0.0062875330680832,0.0,0.3,6000,4.999999999999449e-05,True,13967.24549755214,1.2254702196095422e-05,0.5,0.0,-2768.4364286487917,9382.004347011094,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.51**2 * RBF(length_scale=0.341),0.0383798503556107,0.3411542253832067,0.1144266058152201,0.3411542253832067,0.0426442781729008,30.354140048027684,1984.932310132701,530,3,527,564,34,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,20.021510472115978,177.9689819743642,177.9689819743642,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.045,0.00195071830625,0.0406108838109375,0.0493891161890625,939252500.9158896,1.64,0.04180082197775,0.0481991780222499,0.0063983560444999,0.0,0.3,6000,4.999999999999449e-05,True,14427.67234188325,1.1370688051540804e-05,0.5,0.0,-227.8829642595358,8850.908593936387,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.59**2 * RBF(length_scale=0.339),0.0381924136391077,0.3394881212365135,0.1138677774957801,0.3394881212365135,0.0424360151545641,31.270511550548008,1969.6953758584373,528,6,522,564,36,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,19.57864111734701,174.032365487529,174.032365487529,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.046,0.00198463810384,0.04153456426636,0.05046543573364,1009345361.5240134,1.64,0.0427451935097024,0.0492548064902976,0.0065096129805952,0.0,0.3,6000,4.999999999999449e-05,True,15123.079670250165,1.084995570186076e-05,0.4950711697841486,0.0123550595008593,98.77615486757983,9150.976278197915,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.32**2 * RBF(length_scale=0.338),0.0380155713227023,0.3379161895351323,0.1133405355747388,0.3379161895351323,0.0422395236918915,28.318015816770703,1969.362928226088,528,10,518,564,36,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,19.15491355786605,170.26589829214265,170.26589829214265,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.047,0.00201869901409,0.0424579272182975,0.0515420727817025,1073163196.033531,1.64,0.0436893336168924,0.0503106663831076,0.0066213327662151,0.0,0.3,6000,4.999999999999449e-05,True,14928.335692633873,9.859005582874124e-06,0.5,0.0,-85.58575113545032,9179.242883886323,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.34**2 * RBF(length_scale=0.336),0.0378488125237264,0.3364338890997906,0.1128433568942636,0.3364338890997906,0.0420542361374738,28.49142600125538,1971.4426767610023,528,14,514,564,36,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9000000000000001,8.0,8.0,18.749111313549705,166.6587672315529,166.6587672315529,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.048,0.00205290957824,0.04338095344896,0.05261904655104,1131056332.9028077,1.64,0.0446332282916864,0.0513667717083136,0.0067335434166272,0.0,0.3,6000,4.999999999999449e-05,True,12469.505860121377,7.650839981765943e-06,0.5,0.0,-3181.919536832601,8575.112690451262,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.45**2 * RBF(length_scale=0.335),0.0376916639355224,0.3350370127601998,0.1123748303265406,0.3350370127601998,0.0418796265950249,29.74122865999053,1973.1059308204935,528,18,510,564,36,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,18.360118894197125,163.2010568373078,163.2010568373078,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.049,0.00208727807089,0.0443036243404975,0.0536963756595025,1182668546.1841764,1.64,0.0455768639637404,0.0524231360362596,0.0068462720725191,0.0,0.3,6000,4.999999999999449e-05,True,10674.272827861543,6.135705700176893e-06,0.5,0.0,-6298.736525393215,8239.733230424325,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.52**2 * RBF(length_scale=0.334),0.0375436860050397,0.3337216533781308,0.1119336453775684,0.3337216533781308,0.0417152066722663,30.519044557904817,1968.859841496804,526,21,505,564,38,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,17.98691153260254,159.88365806757812,159.88365806757812,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.05,0.0021218125,0.045225921875,0.054774078125,1228412134.0044506,1.64,0.0465202275,0.0534797725,0.0069595449999999,0.0,0.3,6000,4.999999999999449e-05,True,10577.66672754632,5.736686613849871e-06,0.5,0.0,-6333.6874415301645,8129.335874600647,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.48**2 * RBF(length_scale=0.332),0.0374044695676911,0.3324841739350326,0.1115185821542395,0.3324841739350326,0.041560521741879,30.013713989478056,1967.28517831214,526,25,501,564,38,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,17.6285461451901,156.69818795724532,156.69818795724532,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.051,0.00215652060689,0.0461478286344975,0.0558521713655024,1268115691.0640624,1.64,0.0474633062047004,0.0545366937952995,0.0070733875905991,0.0,0.3,6000,4.999999999999449e-05,True,12225.460767689034,6.296823672306802e-06,0.5,0.0,-2386.391815552461,8249.21771051351,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.4**2 * RBF(length_scale=0.331),0.037273632876924,0.3313211811282137,0.1111285025082309,0.3313211811282137,0.0414151476410267,29.111346476563515,1966.791238877778,526,29,497,564,38,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,17.28415335231958,153.63691868728517,153.63691868728517,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.052,0.0021914098662399,0.04706932780096,0.0569306721990399,1302717925.87985,1.64,0.0484060878193664,0.0555939121806335,0.0071878243612671,0.0,0.3,6000,4.999999999999449e-05,True,15884.584133445003,7.81101487014169e-06,0.3606647471557394,0.3566825181938347,3028.0759844048,8502.809229210054,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.37**2 * RBF(length_scale=0.33),0.0371508189755485,0.330229502004876,0.1107623421988208,0.3302295020048759,0.0412786877506095,28.88086061093796,1959.74809466948,524,32,492,564,40,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9000000000000001,8.0,7.999999999999998,16.952930416112245,150.6927148098866,150.69271480988658,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.053,0.00222648748609,0.0479904031562975,0.0580095968437025,1331961002.9627495,1.64,0.0493485605228124,0.0566514394771876,0.0073028789543752,0.0,0.3,6000,4.999999999999449e-05,True,19260.496383737605,9.088358385415144e-06,0.1896983579205864,0.8790084101325599,7430.339641826438,8461.053782345378,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.45**2 * RBF(length_scale=0.329),0.0370356933638387,0.3292061632341223,0.1104191039405084,0.3292061632341223,0.0411507704042652,29.69676619687353,1959.4610992346784,524,36,488,564,40,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9000000000000001,8.0,8.0,16.63413497503111,147.85897755583207,147.85897755583207,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.054,0.00226176040784,0.04891103908236,0.05908896091764,1356437535.8597162,1.64,0.0502907129311424,0.0577092870688576,0.0074185741377151,0.0,0.3,6000,4.999999999999449e-05,True,20894.627210615967,9.502249211085602e-06,0.1121692743147112,1.2150722178436557,9718.772671479748,8262.163075600984,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.27**2 * RBF(length_scale=0.328),0.0369279419260544,0.3282483726760397,0.1100978512210964,0.3282483726760397,0.0410310465845049,27.798043364852273,1958.737866282029,524,40,484,564,40,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9000000000000001,8.0,8.0,16.327079472277507,145.12959530913338,145.12959530913338,unchanged_card_repeat:study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/targeted_reruns/m054MeV/attempt_01/results_single.csv,True,False
2016,0.055,0.00229723530625,0.0498312205609375,0.0601687794390625,1375839606.4196298,1.64,0.05123253409775,0.05876746590225,0.0075349318045,0.0,0.3,6000,4.999999999999449e-05,True,19062.295304189567,8.391315390213132e-06,0.1855797803400804,0.894303438587951,7523.960450168781,8225.298211072437,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.35**2 * RBF(length_scale=0.327),0.0368272690826,0.3273535029564449,0.1097977027924933,0.3273535029564449,0.0409191878695556,28.64412758361396,1949.0715489544637,522,43,479,564,42,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.8999999999999999,8.0,8.0,16.0311261899926,142.4988994666009,142.4988994666009,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.056,0.00233291858944,0.05075093317376,0.06124906682624,1391082376.704424,1.64,0.0521740135133184,0.0598259864866816,0.0076519729733632,0.0,0.3,6000,4.999999999999449e-05,True,17379.84578991926,7.431738010941784e-06,0.2417885380006932,0.7005609172333858,5719.35177191991,8160.389173948309,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.39**2 * RBF(length_scale=0.327),0.0367333961396986,0.3265190767973216,0.1095178277503928,0.3265190767973216,0.0408148845996652,29.05733949977464,1947.6886790422584,522,47,475,564,42,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,15.74568281378231,139.9616250113983,139.9616250113983,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.057,0.00236881639889,0.0516701631024975,0.0623298368975025,1402509719.4788651,1.64,0.0531151411058204,0.0608848588941796,0.0077697177883592,0.0,0.3,6000,4.999999999999449e-05,True,13886.3060465835,5.786172082381594e-06,0.4634089546152611,0.0918491295961723,750.9898557108905,8185.626935797362,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.35**2 * RBF(length_scale=0.326),0.0366460598124025,0.3257427538880222,0.1092574411307402,0.3257427538880222,0.0407178442360027,28.644077702730097,1941.2960445947251,522,51,471,564,42,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,15.470198462647598,137.5128752235342,137.5128752235342,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.058,0.00240493460944,0.05258889712876,0.06341110287124,1409422221.9140892,1.64,0.0540559072405184,0.0619440927594816,0.0078881855189631,0.0,0.3,6000,4.999999999999449e-05,True,12483.653739986312,5.086955683266228e-06,0.5,0.0,-2184.0853166995857,8345.055731064256,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.32**2 * RBF(length_scale=0.325),0.0365650109000733,0.3250223191117634,0.1090157999607798,0.3250223191117634,0.0406277898889704,28.312606757821936,1927.590192501656,520,54,466,564,44,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.8999999999999999,8.0,8.0,15.204160128323698,135.148090029544,135.148090029544,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.059,0.00244127882929,0.0535071226340974,0.0644928773659024,1413278098.181738,1.64,0.0549963027199644,0.0630036972800356,0.0080073945600712,0.0,0.3,6000,4.999999999999449e-05,True,11320.896955225524,4.5225829932436585e-06,0.5,0.0,-5114.111083812463,8357.731380621164,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.23**2 * RBF(length_scale=0.324),0.0364900130963024,0.3243556719671332,0.1087921997109199,0.3243556719671332,0.0405444589958916,27.37071427838994,1923.1078900934797,520,58,462,564,44,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,14.947089475606896,132.8630175609502,132.8630175609502,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.06,0.0024778544,0.0544248275999999,0.0655751723999999,1413684184.887007,1.64,0.0559363187839999,0.0640636812159999,0.0081273624319999,0.0,0.3,6000,4.999999999999449e-05,True,10783.668576100808,4.234949443872791e-06,0.5,0.0,-6600.5798176459475,8314.84720826271,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.22**2 * RBF(length_scale=0.324),0.0364208419176208,0.3237408170455182,0.1085859711007652,0.3237408170455183,0.0404676021306897,27.245713472407036,1923.5293052631364,520,62,458,564,44,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.000000000000002,14.698539961678462,130.65368854825297,130.653688548253,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.061,0.00251466639649,0.0553420006078975,0.0666579993921025,1410663005.976922,1.64,0.0568759471097564,0.0651240528902436,0.0082481057804872,0.0,0.3,6000,4.999999999999449e-05,True,10541.154589207934,4.080566109895548e-06,0.5,0.0,-7333.318833460891,8328.16299575691,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.21**2 * RBF(length_scale=0.323),0.0363572837374059,0.3231758554436084,0.108396477218783,0.3231758554436084,0.040396981930451,27.15688704414294,1914.920016091383,518,65,453,564,46,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,14.458094237929076,128.51639322603623,128.51639322603623,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.062,0.00255171962704,0.0562586308391599,0.06774136916084,1405313761.3065102,1.64,0.0578151798116544,0.0661848201883456,0.0083696403766911,0.0,0.3,6000,4.999999999999449e-05,True,10157.122362750835,3.883211490638527e-06,0.5,0.0,-8470.338577512486,8242.48549269042,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.32**2 * RBF(length_scale=0.323),0.0362991349131418,0.3226589770057053,0.1082231109202948,0.3226589770057053,0.0403323721257131,28.263290536776587,1916.985100311858,518,69,449,564,46,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,14.225361802483338,126.44766046651856,126.44766046651856,unchanged_card_repeat:study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/targeted_reruns/m062MeV/attempt_01/results_single.csv,True,False
2016,0.063,0.00258901863329,0.0571747080750975,0.0688252919249025,1397200537.1588354,1.64,0.0587540094414044,0.0672459905585956,0.0084919811171912,0.0,0.3,6000,4.999999999999449e-05,True,9692.23260776495,3.6678357837849015e-06,0.5,0.0,-10137.783960257206,8174.923575016043,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.33**2 * RBF(length_scale=0.322),0.0362462009966813,0.3221884533038341,0.1080652924729334,0.3221884533038341,0.0402735566629792,28.39304301995548,1913.590028557085,518,73,445,564,46,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9000000000000001,8.0,7.999999999999998,13.999976875647828,124.44423889464736,124.44423889464731,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.064,0.00262656769024,0.05809022269696,0.06990977730304,1386360877.900275,1.64,0.0596924289880064,0.0683075710119936,0.0086151420239871,0.0,0.3,6000,4.999999999999449e-05,True,10152.743768467448,3.8116455266542256e-06,0.5,0.0,-8357.580044680883,8221.572777613432,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.29**2 * RBF(length_scale=0.322),0.036198296018457,0.321762631275174,0.1079224674225733,0.321762631275174,0.0402203289093967,27.965893794646483,1901.3601291910984,516,76,440,564,48,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9000000000000001,8.0,8.0,13.781596473970747,122.50307976862884,122.50307976862884,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.065,0.00266437080625,0.0590051656859375,0.0709948343140625,1373486827.911961,1.64,0.06063043187775,0.06936956812225,0.0087391362445,0.0,0.3,6000,4.999999999999449e-05,True,12099.224044260563,4.5144517066306e-06,0.5,0.0,-2510.734925559404,8184.908937165311,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.18**2 * RBF(length_scale=0.321),0.0361552418376885,0.3213799274461202,0.1077941046560212,0.3213799274461202,0.040172490930765,26.84813822994033,1906.0526086091372,516,80,436,564,48,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9000000000000001,8.0,8.0,13.569898661581432,120.6213214362794,120.6213214362794,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.066,0.00270243172304,0.05991952862316,0.07208047137684,1358842351.8140266,1.64,0.0615680119742144,0.0704319880257856,0.0088639760515711,0.0,0.3,6000,4.999999999999449e-05,True,15138.99557943397,5.623017051885767e-06,0.3729958669693936,0.3239290712803036,2645.337121552501,8170.92323147608,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.19**2 * RBF(length_scale=0.321),0.0361168675516125,0.3210388226810003,0.1076796946396827,0.3210388226810003,0.040129852835125,26.929644283945336,1904.762368504922,516,84,432,564,48,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9,8.0,8.0,13.364580960063709,118.79627520056628,118.79627520056628,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.067,0.00274075391569,0.0608333036896975,0.0731666963103025,1342062244.371544,1.64,0.0625051635782684,0.0714948364217316,0.0089896728434631,0.0,0.3,6000,4.999999999999449e-05,True,20507.476067827363,7.597139484482162e-06,0.1275646696278836,1.1379787894134392,9356.332422563855,8226.403162180459,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.17**2 * RBF(length_scale=0.321),0.0360830089575712,0.3207378574006334,0.1075787478158175,0.3207378574006335,0.0400922321750791,26.7049188633838,1893.856713498674,514,87,427,564,50,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9000000000000001,8.0,8.000000000000002,13.165358900340076,117.02541244746736,117.02541244746736,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.068,0.00277934059264,0.06174648366656,0.07425351633344,1323365139.4716449,1.64,0.0634418814280704,0.0725581185719296,0.0091162371438592,0.0,0.3,6000,4.999999999999449e-05,True,26182.35280466992,9.691821703725549e-06,0.0265515886581343,1.934080937208768,15799.874216442073,8171.268071834804,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.17**2 * RBF(length_scale=0.32),0.0360535080625336,0.3204756272225211,0.1074907931402159,0.320475627222521,0.0400594534028151,26.682454355799152,1895.2095034196852,514,91,423,564,50,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.8999999999999999,8.0,7.999999999999998,12.971964701989847,115.30635290657642,115.3063529065764,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
2016,0.069,0.00281819469569,0.0626590619346975,0.0753409380653025,1303173663.806579,1.64,0.0643781606990684,0.0736218393009316,0.0092436786018632,0.0,0.3,6000,4.999999999999449e-05,True,27760.001417664327,1.028379585491302e-05,0.0163045400359673,2.1368636896325577,17306.487946794543,8098.341598016602,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.19**2 * RBF(length_scale=0.32),0.0360282126352476,0.3202507789799789,0.107415376746974,0.3202507789799789,0.0400313473724973,26.964512697338225,1897.1561665393224,514,95,419,564,50,0.039,0.18,0.00025,1.0,1e-08,1e+18,False,False,False,True,12,0.9000000000000001,8.0,8.0,12.784146067107176,113.63685392984156,113.63685392984156,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/results_single.csv,False,False
