model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
knot_spline,2021_1pct,8,0.065,0.0,0.0,reference_bonly,0,534964779,12,True,False,,1194.2465957572906,0.803001828912564,187.32391560182205,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1385.5127839904353,1382.8101689191662,3803.7209790581232,2.745352495487607,2.745352495487607,-14097823.390133258,16,136993257.61123008,274215896.5432049,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,0,344.0,102477.0,1839a725fd446fa4cf2d2631948f80e319c83cca36184ff498273ab651c83fb1,False,True,False,False,True,-0.0054049560197924175,-6.122595809209795e-07,,,,,,,,,
knot_spline,2021_1pct,8,0.065,0.0,0.0,reference_bonly,1,611972711,12,True,False,,1194.246595700352,0.803001828912564,187.31362273831357,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1385.5122152401627,1382.809607249889,3803.7131122577416,2.745347944549454,2.745347944549454,-14097823.390155593,16,136993257.61123008,274215896.5432049,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,0,344.0,102477.0,1839a725fd446fa4cf2d2631948f80e319c83cca36184ff498273ab651c83fb1,False,True,False,False,True,-0.0056053558302227285,-6.349617836294839e-07,,,,,,,,,
knot_spline,2021_1pct,8,0.065,0.0,0.0,reference_bonly,2,2923983815,12,True,False,,1194.2465959524818,0.803001828912564,187.29068898942685,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1385.510916209274,1382.8083239877344,3803.695688782677,2.745337943052445,2.745337943052445,-14097823.390207274,16,136993257.61123008,274215896.5432049,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,0,344.0,102477.0,1839a725fd446fa4cf2d2631948f80e319c83cca36184ff498273ab651c83fb1,False,True,False,False,True,-0.007577421314830202,-8.583572252021937e-07,,,,,,,,,
knot_spline,2021_1pct,8,0.065,1.0,1385.510916209274,injected_refit,0,919077072,12,True,False,,1194.223199633642,0.803001828912564,186.91641195481873,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1386.222296426821,1385.510916209274,5215.943205523406,3.762703297276503,2.7632164763094624,-14113371.37534324,16,136993257.61123008,274215896.5432049,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,0,344.0,102477.0,0d634732bd0080c3b9f09c20f6b5951921cc6072a0a73b94979a89a50a5e27fd,False,True,False,False,True,-0.004313971545963976,-4.887047337400353e-07,3815657234.0,2.0,1194.2465959524818,0.803001828912564,187.29068898942685,1397.0,1369.0,28.0,81cf7207a380bb72abdd91260e358baabfbc3d2f2e62b880947058a0b1052ecd
knot_spline,2021_1pct,8,0.065,1.0,1385.510916209274,injected_refit,1,1086685100,12,True,False,,1194.223200273943,0.803001828912564,186.91639940929252,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1386.2222995614445,1385.510916209274,5215.943149287666,3.7627032482003933,2.7632164294934625,-14113371.375342999,16,136993257.61123008,274215896.5432049,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.",400,32,368,0.04,0.3,0.0006250000000000006,0,344.0,102477.0,0d634732bd0080c3b9f09c20f6b5951921cc6072a0a73b94979a89a50a5e27fd,False,True,False,False,True,-0.0039467727120794495,-4.471069038105991e-07,3815657234.0,2.0,1194.2465959524818,0.803001828912564,187.29068898942685,1397.0,1369.0,28.0,81cf7207a380bb72abdd91260e358baabfbc3d2f2e62b880947058a0b1052ecd
knot_spline,2021_1pct,8,0.065,1.0,1385.510916209274,injected_refit,2,322851085,12,True,False,,1194.2232002391659,0.803001828912564,186.95024763928276,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1386.2242085888631,1385.510916209274,5215.968914515692,3.7627166530480665,2.7632312107762966,-14113371.375269432,16,136993257.61123008,274215896.5432049,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.",400,32,368,0.04,0.3,0.0006250000000000006,0,344.0,102477.0,0d634732bd0080c3b9f09c20f6b5951921cc6072a0a73b94979a89a50a5e27fd,False,True,False,False,True,-0.006156146515588193,-6.973887156152471e-07,3815657234.0,2.0,1194.2465959524818,0.803001828912564,187.29068898942685,1397.0,1369.0,28.0,81cf7207a380bb72abdd91260e358baabfbc3d2f2e62b880947058a0b1052ecd
knot_spline,2021_1pct,8,0.065,3.0,4156.532748627822,injected_refit,0,2497968828,12,True,False,,1194.2071253789652,0.803001828912564,186.15782991763282,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1387.609480150807,1385.510916209274,7856.808143925126,5.662117660850256,2.6666547384031665,-14143703.721586637,16,136993257.61123008,274215896.5432049,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,0,344.0,102477.0,c322214f55ae1d497c1d0073b9a8e36904ab9389b1a7766a22df914f5c37da62,False,True,False,False,True,-0.005097028610113186,-5.77479562565775e-07,4145947155.0,2.0,1194.2465959524818,0.803001828912564,187.29068898942685,4116.0,4040.0,76.0,1dc3bb98b2756b4d7e0d351b9e9a91cf895a507c760a7faba712bda19791a1eb
knot_spline,2021_1pct,8,0.065,3.0,4156.532748627822,injected_refit,1,2610246955,12,True,False,,1194.2071259391976,0.803001828912564,186.1484317827818,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1387.6089553716588,1385.510916209274,7856.801341375681,5.662114899850373,2.6666508445506354,-14143703.721607631,16,136993257.61123008,274215896.5432049,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,0,344.0,102477.0,c322214f55ae1d497c1d0073b9a8e36904ab9389b1a7766a22df914f5c37da62,False,True,False,False,True,-0.005992041894667325,-6.788835444982019e-07,4145947155.0,2.0,1194.2465959524818,0.803001828912564,187.29068898942685,4116.0,4040.0,76.0,1dc3bb98b2756b4d7e0d351b9e9a91cf895a507c760a7faba712bda19791a1eb
knot_spline,2021_1pct,8,0.065,3.0,4156.532748627822,injected_refit,2,2048685114,12,True,False,,1194.2071257188911,0.803001828912564,186.15354664048968,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1387.6092337173286,1385.510916209274,7856.805098876566,5.66211647196136,2.6666530175328385,-14143703.721595777,16,136993257.61123008,274215896.5432049,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,0,344.0,102477.0,c322214f55ae1d497c1d0073b9a8e36904ab9389b1a7766a22df914f5c37da62,False,True,False,False,True,-0.005157229855310912,-5.843007746716097e-07,4145947155.0,2.0,1194.2465959524818,0.803001828912564,187.29068898942685,4116.0,4040.0,76.0,1dc3bb98b2756b4d7e0d351b9e9a91cf895a507c760a7faba712bda19791a1eb
knot_spline,2021_1pct,8,0.065,5.0,6927.55458104637,injected_refit,0,1881464531,12,True,False,,1194.149268792431,0.803001828912564,185.28346496578493,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1389.063318794142,1385.510916209274,10700.620847555892,7.703479533852492,2.7162665772392245,-14175611.342606537,16,136993257.61123008,274215896.5432049,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,0,344.0,102477.0,b135439ffb09e8893879c8aaaedbe4d6155c16ca08a24e4ea919c7b1720767ae,False,True,False,False,True,-0.004341299694326115,-4.919202619550685e-07,3303316538.0,2.0,1194.2465959524818,0.803001828912564,187.29068898942685,6986.0,6848.0,138.0,73700fe7d4a46ecbef8b6351e9075efdb6a85bfc809d1fc079bed8e20139fb9c
