dataset,mass_GeV,inj_nsigma,comparison_variant,comparison_label,comparison_role,pull_mean_delta_alt_minus_nominal,pull_width_delta_alt_minus_nominal,eps2_exp_ratio_alt_over_nominal,eps2_obs_ratio_alt_over_nominal,eps_exp_ratio_alt_over_nominal,eps_obs_ratio_alt_over_nominal,sigma_A_ratio_alt_over_nominal,Ahat_delta_alt_minus_nominal,sigma_ratio_delta_alt_minus_nominal,eps2_exp_reach_loss_pct_alt_vs_nominal
2015,0.105,0.0,profiled_const1em4_1e4,"profiled nuisance, const=[1e-4,1e4]",constant_bound_stress,0.2465946674393476,0.17585250275931663,1.4916597143570374,1.4759087537430122,1.22129962193258,1.214764937288291,1.476203993678449,61.897400346109805,0.004668428049357409,49.16597143570374
2015,0.105,1.0,profiled_const1em4_1e4,"profiled nuisance, const=[1e-4,1e4]",constant_bound_stress,0.3257441483764838,0.24395115267497347,1.5023952170473178,1.378091710348129,1.2256919953207561,1.1738806925767602,1.5031297373319876,393.84264880758514,0.028912449931183026,50.239521704731786
2015,0.105,2.0,profiled_const1em4_1e4,"profiled nuisance, const=[1e-4,1e4]",constant_bound_stress,0.2884001546640629,0.3302923360791623,1.5334296534769367,1.4210211913314141,1.2383305475392306,1.1918830995729375,1.5323150462971213,657.7240940631768,0.037160920507440576,53.34296534769367
2015,0.105,3.0,profiled_const1em4_1e4,"profiled nuisance, const=[1e-4,1e4]",constant_bound_stress,0.09340431201375315,0.23453773905443231,1.567265401723925,1.352715856782563,1.2518436268910489,1.1633480133189367,1.566305614729417,752.7057081175485,0.07441361927337997,56.72654017239249
2015,0.105,5.0,profiled_const1em4_1e4,"profiled nuisance, const=[1e-4,1e4]",constant_bound_stress,0.030098822446404383,1.1753586112939196e-05,1.6287920919339531,1.5176278411878912,1.2760945815175582,1.2318850133472277,1.6156648178690765,1265.8085210828303,0.0879524373288123,62.87920919339531
2015,0.045,0.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,0.2280662685116812,0.30632290198403556,0.5198014712490728,0.6810922707885365,0.7209739407081512,0.824492109252858,0.5174165872372796,746.4610786533385,-0.0006552468910796527,-48.01985287509272
2015,0.045,1.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,0.2429203758934998,0.3326239311576217,0.5178670673998276,0.6152028990656824,0.7196311132359565,0.7837290060522213,0.5155838937358722,-9379.035972980568,-0.004203261915750378,-48.213293260017245
2015,0.045,2.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,0.248469937345731,0.2938543615708783,0.5159975150545271,0.5952629883882944,0.7183308289668283,0.7712500559575703,0.5135664377332546,-19634.66516467964,-0.007870769845436332,-48.40024849454729
2015,0.045,3.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,0.2832296961072976,0.3541331313539098,0.5142029636612305,0.5776986968147484,0.7170804175688623,0.7596510677829015,0.51160232594216,-29215.1418432547,-0.012488079967118315,-48.579703633876946
2015,0.045,5.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,0.36815597718113335,0.2880409241788401,0.5098370443247083,0.5654893766254013,0.7140294034911608,0.7519187560320248,0.5077798099542506,-48460.36561679421,-0.01969529037008333,-49.01629556752917
2015,0.075,0.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,0.37576399245096537,0.001078418436016193,0.5914602951103274,0.6302497492579676,0.7690716179949493,0.7931099656187486,0.5893220109843174,1118.6938217449124,0.0002169681640994403,-40.85397048896726
2015,0.075,1.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,0.40756332447403654,0.010397808229578143,0.5879116629746585,0.6445886619865735,0.766759702392553,0.8027697021272782,0.5856621962540605,-149.59434340128928,-0.005849736638040337,-41.20883370253415
2015,0.075,2.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,0.38089732399313525,-0.0029967688293599526,0.5847784327559821,0.6291650700152125,0.7647126801899718,0.7939039582696036,0.5820779936422277,-1568.3347737429112,-0.011592640487879002,-41.522156724401796
2015,0.075,3.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,0.46394688324959216,0.01864821370654135,0.579735423117487,0.6186635194305824,0.7614122560342645,0.7866007947137175,0.5787753408150987,-2675.855833143786,-0.017922312083903158,-42.0264576882513
2015,0.075,5.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,0.4431842650160875,0.016262772830655692,0.5745189706845063,0.6059431443488371,0.7579778855767181,0.7784755275396034,0.5718021700606716,-5319.002897852653,-0.03235784149570042,-42.54810293154937
2015,0.105,0.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,-0.27951959067850424,0.0013509676184257913,0.6666206850384971,0.637474484936596,0.816474510555974,0.7984131998392324,0.666705032653582,-42.0166706382048,-0.001377546949983488,-33.33793149615028
2015,0.105,1.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,-0.2255127140196122,0.008116747444948391,0.6627267704098501,0.5738947387964757,0.8140887083951633,0.7575599480568754,0.6612128244261769,-211.38090941038058,-0.008448319412121874,-33.72732295901499
2015,0.105,2.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,-0.22849630458364317,0.09841173317016616,0.6534217202789342,0.631638161579595,0.8083631021450781,0.794755610327848,0.6555641424297636,-420.757181938701,-0.02172340902217451,-34.65782797210658
2015,0.105,3.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,-0.31168213407709244,0.0644778074172353,0.6500510733358492,0.627753796123605,0.8062605819429375,0.7925046993902215,0.6509387490482273,-674.3282568334448,-0.025978971998534606,-34.994892666415076
2015,0.105,5.0,profiled_lsub12,"profiled nuisance, ls upper=12 sigma",upper_bound_stress,-0.4028927710809207,0.06359154420429491,0.6436942822677424,0.6419719476867194,0.8023044996012761,0.8012299358303335,0.6402872267079727,-1136.6844172733488,-0.048704200047561264,-35.63057177322576
2015,0.045,0.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,0.010757404104819152,0.290605785855636,1.728991527465412,1.8346785725732073,1.3149090278919877,1.354708354673447,1.7055474637322645,2903.329757129005,-0.0011422107666949621,72.89915274654119
2015,0.045,1.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,-0.1784175958858641,0.30905649646178035,1.7404736153509643,1.6632882228949815,1.319267271662491,1.289801140481381,1.7166624838743754,10669.809431649162,0.005778438454020485,74.04736153509643
2015,0.045,2.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,-0.40010687535194445,0.2476697864342422,1.7511659505436523,1.5833101913374452,1.3233152317147785,1.2584052766374376,1.7275457991851761,17061.42806112428,0.012518248311705671,75.11659505436523
2015,0.045,3.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,-0.5419690019103448,0.362302051120701,1.763098689154608,1.479064685932744,1.327811385449716,1.2161581160207258,1.737940592031973,25685.71448126473,0.01914168973031094,76.30986891546081
2015,0.045,5.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,-0.9586509372574952,0.24476276029321797,1.7797231741997122,1.4851919118111696,1.334061724542942,1.218687751903932,1.75546162937083,38097.3016997731,0.030439932121640645,77.97231741997122
2015,0.075,0.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,0.10174170713877725,-0.15017427015219142,1.5913001814403127,1.5950845157635463,1.2614756799991833,1.2628512699189736,1.5874246769595874,111.97152872284141,0.00035644153254921207,59.13001814403127
2015,0.075,1.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,0.03141906173984621,-0.13628359325830341,1.6074538693357228,1.533985805841148,1.2678603905500194,1.2395131145122225,1.602023555112365,1605.168267135066,0.009612043885467214,60.74538693357228
2015,0.075,2.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,-0.05619290663016707,-0.15066034687276364,1.6295081456988438,1.5495983587587197,1.276528293991381,1.2460604477561572,1.6197086974591082,3023.6276061734634,0.021491035320892138,62.950814569884386
2015,0.075,3.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,-0.17400222801955784,-0.15780186730423418,1.6363224068787743,1.5224685696825895,1.2792028609169601,1.234046562963281,1.6404215952634205,4121.915097944733,0.035652895071233814,63.63224068787743
2015,0.075,5.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,-0.42604362345950375,-0.20021599190597605,1.68960785744015,1.397800197628461,1.299837233479374,1.182402162598844,1.6781353553489011,6120.640263988977,0.05708033875299123,68.96078574401501
2015,0.105,0.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,0.31883720845150715,0.038685978956086275,1.3517953371204354,1.5611411021339878,1.1626221919774795,1.2492298324560993,1.3839298838767482,177.86831300528792,0.009625855923946824,35.17953371204354
2015,0.105,1.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,0.27526472835596744,-0.03397263815253726,1.3860861831720275,1.428547655930226,1.1772505876124535,1.195220891683008,1.4031667451829863,366.5963466596641,0.026969220276986672,38.60861831720275
2015,0.105,2.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,0.20375769307975905,0.09180278055574564,1.3888735313453229,1.3956089354356138,1.1784341620500256,1.1813425985119308,1.4355872396011076,504.95127774937623,0.0425784301561738,38.88735313453229
2015,0.105,3.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,0.1368582207754982,0.03325834591461674,1.4033704112949024,1.4092776553174828,1.1846346611478684,1.187422112337482,1.4402296286337755,697.8116663785195,0.05026413660504536,40.33704112949024
2015,0.105,5.0,profiled_lsub6,"profiled nuisance, ls upper=6 sigma",upper_bound_stress,0.09293132664229886,0.13056421093075288,1.411512211093003,1.4447228575923323,1.1880270940430577,1.2019570741437458,1.4765631271473472,1098.69783480153,0.06342635897881688,41.151221109300295
2016,0.06,0.0,fixed_no_nuisance,"fixed bkg, no nuisance profile",no_profile_baseline,13.559221506428567,14.022825730100656,0.060046673601655526,0.45289468336497735,0.24504551298654695,0.6589713862063583,0.06058581692407264,12416.97052185333,0.004643440671837862,-93.99533263983444
2016,0.06,1.0,fixed_no_nuisance,"fixed bkg, no nuisance profile",no_profile_baseline,13.309655057498825,14.095318459830155,0.0593335465295993,0.3111932371538083,0.2435862779541268,0.5466201411526855,0.05982367787230332,-3229.784810936875,-0.008271026679882887,-94.06664534704007
2016,0.06,2.0,fixed_no_nuisance,"fixed bkg, no nuisance profile",no_profile_baseline,12.85429391815134,13.846759569834097,0.05851999514753344,0.24272522026818819,0.24191045794803037,0.48377717315802427,0.05910089051927373,-20655.05425864398,-0.020485983561842058,-94.14800048524665
2016,0.06,3.0,fixed_no_nuisance,"fixed bkg, no nuisance profile",no_profile_baseline,12.690669923587476,13.989211063507046,0.05786855572982034,0.2065826739117655,0.24055969408858535,0.4469173533785646,0.05844223750689128,-35739.08431304076,-0.032473175316857894,-94.21314442701797
2016,0.06,5.0,fixed_no_nuisance,"fixed bkg, no nuisance profile",no_profile_baseline,11.827091211964385,13.843614186663647,0.056486224582249896,0.15404275044615853,0.23766923606515314,0.3864483330437865,0.0569974886472851,-68283.72835710982,-0.059869059897367904,-94.35137754177501
2016,0.105,0.0,fixed_no_nuisance,"fixed bkg, no nuisance profile",no_profile_baseline,-5.260375962853253,17.04649193914,0.07071461936734942,0.06905292694855399,0.265926866556782,0.2627796370026334,0.07126050546764902,173.08631242355386,-0.0042014507337442275,-92.92853806326505
