model,scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
regional_blend,2021_1pct_x100,1,0.065,65,15,0,3891165332,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1976.854904370977,0.17237698852838457,0.03533208047215282,0.4818010973475384,0.1304723539415717,0.03212007315650256,5.366643708701755,1.1,15.0,0.35777624724678364,4.878767007910685,0.012228167805076963,61.20148026351659,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,75f198bd9d825afeddaf564942ce439eba00f87cd4104ba7fea2dc22b14e4c23,True,-9.99808268258129,-1.5959599405522078e-07,3,1,True,False,3
regional_blend,2021_1pct_x100,1,0.065,65,20,0,3891165332,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1976.8549108003392,0.17237644839511423,0.03533208047215282,0.6424014631300512,0.1506564973399411,0.03212007315650256,5.366626892635748,1.1,20.0,0.26833134463178737,4.878751720577952,0.012228126091585396,61.1962643984336,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,75f198bd9d825afeddaf564942ce439eba00f87cd4104ba7fea2dc22b14e4c23,True,-11.174861237593218,-1.783796082144456e-07,3,2,True,False,3
regional_blend,2021_1pct_x100,1,0.065,65,25,0,3891165332,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1976.8548973495165,0.1723768174995844,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,5.366638384031435,1.1,25.0,0.21466553536125743,4.878762167301304,0.012228154596837222,61.198539305331245,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,75f198bd9d825afeddaf564942ce439eba00f87cd4104ba7fea2dc22b14e4c23,True,-10.85323285337346,-1.732466476680713e-07,3,2,True,False,3
regional_blend,2021_1pct_x100,1,0.065,65,15,1,470815987,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1976.85490787929,0.17237662441273066,0.03533208047215282,0.4818010973475384,0.1304723539415717,0.03212007315650256,5.366632372623778,1.1,15.0,0.3577754915082519,4.878756702385252,0.01222813968509727,61.19616021469152,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,75f198bd9d825afeddaf564942ce439eba00f87cd4104ba7fea2dc22b14e4c23,True,-11.668017852524265,-1.8625264782773715e-07,3,1,True,True,3
regional_blend,2021_1pct_x100,1,0.065,65,20,1,470815987,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1976.8549078437557,0.17237281615851968,0.03533208047215282,0.6424014631300512,0.1506564973399411,0.03212007315650256,5.366513809562218,1.1,20.0,0.2683256904781109,4.878648917783834,0.012227845581269119,61.21064606593664,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,75f198bd9d825afeddaf564942ce439eba00f87cd4104ba7fea2dc22b14e4c23,True,-12.985593586625976,-2.0725485483146762e-07,3,2,True,False,3
regional_blend,2021_1pct_x100,1,0.065,65,25,1,470815987,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1976.8549075732956,0.17237702201204844,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,5.366644751154669,1.1,25.0,0.21466579004618674,4.878767955595153,0.012228170390959017,61.1992065066112,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,75f198bd9d825afeddaf564942ce439eba00f87cd4104ba7fea2dc22b14e4c23,True,-10.964462305811141,-1.750229867568445e-07,3,2,True,False,3
regional_blend,2021_1pct_x100,1,0.065,65,15,2,536481468,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1976.8549070458141,0.17237110552787843,0.03533208047215282,0.4818010973475384,0.1304723539415717,0.03212007315650256,5.3664605521915725,1.1,15.0,0.3577640368127715,4.878600501992338,0.012227713473063102,61.16641466705176,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,75f198bd9d825afeddaf564942ce439eba00f87cd4104ba7fea2dc22b14e4c23,True,-11.063947472739459,-1.7659203519512676e-07,3,1,True,False,3
regional_blend,2021_1pct_x100,1,0.065,65,20,2,536481468,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1976.85491162612,0.17237060817763997,0.03533208047215282,0.6424014631300512,0.1506564973399411,0.03212007315650256,5.366445068097373,1.1,20.0,0.26832225340486865,4.878586425543065,0.012227675063850937,61.184245954413576,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,75f198bd9d825afeddaf564942ce439eba00f87cd4104ba7fea2dc22b14e4c23,True,-11.28909389003072,-1.8017618043828368e-07,3,2,True,True,3
regional_blend,2021_1pct_x100,1,0.065,65,25,2,536481468,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1976.8549080811993,0.1723771070115091,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,5.366647397458126,1.1,25.0,0.21466589589832508,4.87877036132557,0.01222817695531213,61.19848756299698,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,75f198bd9d825afeddaf564942ce439eba00f87cd4104ba7fea2dc22b14e4c23,True,-12.048349507714125,-1.923255700503432e-07,3,2,True,True,3
regional_blend,2021_1pct_x100,1,0.12,120,15,0,3116822004,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1945.0300589971503,0.18829193561598584,0.026444851590963617,0.3606116126040493,0.09765408633176671,0.024040774173603285,7.8321910208170396,1.1,15.0,0.5221460680544693,7.120173655288217,0.02486230613608157,59.310124211404414,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,0074ebb760bbe5aefeee099f60ec1a05d20dfea11478cdc764932c09c34687d3,True,-6.799016833786235,-1.924574937167113e-06,3,2,True,False,3
