model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
knot_spline,2021_1pct_x10,2,0.065,0.0,0.0,reference_bonly,0,383662573,12,True,False,,1661.2191235497792,0.41807235828913675,124.53538906002773,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,5366.029577113267,5367.511242418661,-6380.76062314607,-1.1891027679684711,-1.1891027679684711,-172281102.04006496,16,1370674859.7476635,2743644775.5814652,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,3921.0,1024759.0,e23e2556a800d86bb6db47cd4ad44804d82d7fd8d7a0027c688c1a057d170576,False,False,False,False,True,-0.2692990732062733,-1.1195082109142592e-06,,,,,,,,,
knot_spline,2021_1pct_x10,2,0.065,0.0,0.0,reference_bonly,1,3676012784,12,True,False,,1661.2191232470798,0.41807289641945833,124.56286299512568,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,5366.049665381894,5367.531290563497,-6380.567205747911,-1.1890622718069488,-1.1890622718069488,-172281102.04007596,16,1370674859.7476635,2743644775.5814652,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,3921.0,1024759.0,e23e2556a800d86bb6db47cd4ad44804d82d7fd8d7a0027c688c1a057d170576,False,False,False,False,True,-0.24350568300584902,-1.0122655414595788e-06,,,,,,,,,
knot_spline,2021_1pct_x10,2,0.065,0.0,0.0,reference_bonly,2,1255014661,12,True,False,,1661.219123018141,0.418077249984282,124.60115463631281,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,5366.053677061892,5367.53524365651,-6380.324208520746,-1.1890160987010856,-1.1890160987010856,-172281102.04010537,16,1370674859.7476635,2743644775.5814652,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,3921.0,1024759.0,e23e2556a800d86bb6db47cd4ad44804d82d7fd8d7a0027c688c1a057d170576,False,False,False,False,True,-0.30196072954555,-1.255261511147434e-06,,,,,,,,,
knot_spline,2021_1pct_x10,2,0.065,1.0,5366.029577113267,injected_refit,0,3079858364,12,True,False,,1661.249007714336,0.41801789765845615,124.35597300608387,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,5367.184964558042,5366.029577113267,-1064.1040840033568,-0.1982611165872089,-1.1980458477912934,-172353736.18463188,16,1370674859.7476635,2743644775.5814652,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,3921.0,1024759.0,6297d3eccc9a18993a8aaa7484ef893e26a1a3f0cbc67985ccb2c9f1767c7751,False,False,False,False,True,-0.2297501956373582,-9.549111177422257e-07,2687321981.0,0.0,1661.2191235497792,0.41807235828913675,124.53538906002773,5418.0,5318.0,100.0,b47a4ee604340bbaae24f274a76b837ddbb2b2c924f9fee2876ea88739eba81e
knot_spline,2021_1pct_x10,2,0.065,3.0,16098.088731339802,injected_refit,0,93813236,12,True,False,,1661.2788132945866,0.4178690869243587,123.84651295208248,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,5369.655055325651,5366.029577113267,9579.22302581819,1.7839550077462552,-1.2140194553197914,-172499727.50671455,16,1370674859.7476635,2743644775.5814652,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,3921.0,1024759.0,9977568dea995fd7022c7a9c61d99242b9f7d416d17347ad0cf1ef37c03074a3,False,False,False,False,True,-0.2561354757484602,-1.064035695937288e-06,3375334476.0,0.0,1661.2191235497792,0.41807235828913675,124.53538906002773,16317.0,16006.0,311.0,b5eee259873f805b5584bf523bf88d7f19983798fabd4be8e175fae609c97c63
knot_spline,2021_1pct_x10,2,0.065,5.0,26830.147885566334,injected_refit,0,3144570346,12,True,False,,1661.3122897043243,0.41774957978042015,123.44812271527951,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,5371.946496843707,5366.029577113267,20090.661766828107,3.7399221638995095,-1.2545705960954785,-172642060.67241073,16,1370674859.7476635,2743644775.5814652,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,3921.0,1024759.0,b593c9fad7a90b3f30378fec5196f471fdf1b927372a0b375c132dfdf0661bc5,False,False,False,False,True,-0.1625523706637336,-6.749914444577527e-07,57812505.0,0.0,1661.2191235497792,0.41807235828913675,124.53538906002773,26917.0,26425.0,492.0,286406e63aa1417439201fa0c7f6667c58ced2d60ec582f0e7763ea5e5078daa
knot_spline,2021_1pct_x10,2,0.09,0.0,0.0,reference_bonly,0,1240908217,12,True,False,,1650.650156126817,0.4177231048836809,131.63759649123762,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,5178.518938074835,5179.618644048719,-5174.853508517636,-0.9992921857386194,-0.9992921857386194,-217620605.04966792,18,1517762061.7683258,4206552178.472403,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,3921.0,1024759.0,b38c7f5fbedf9d57df3b901bbe678564ef37526d16c0239b171f17157f30c3b2,False,False,False,False,True,-0.794090063412971,-6.9077297021217164e-06,,,,,,,,,
knot_spline,2021_1pct_x10,2,0.09,0.0,0.0,reference_bonly,1,2231543984,12,True,False,,1650.6501580208023,0.4176967860886146,131.504781745587,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,5178.574773093944,5179.674558876437,-5175.170045054444,-0.9993425356997471,-0.9993425356997471,-217620605.04954696,18,1517762061.7683258,4206552178.472403,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,3921.0,1024759.0,b38c7f5fbedf9d57df3b901bbe678564ef37526d16c0239b171f17157f30c3b2,False,False,False,False,True,-0.8655198608718034,-7.5286861559030425e-06,,,,,,,,,
knot_spline,2021_1pct_x10,2,0.09,0.0,0.0,reference_bonly,2,314710765,12,True,False,,1650.6501543791428,0.4176950786120025,131.52115576610146,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,5178.591648082831,5179.691428820249,-5175.120942124845,-0.999329797328339,-0.999329797328339,-217620605.04950684,18,1517762061.7683258,4206552178.472403,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,3921.0,1024759.0,b38c7f5fbedf9d57df3b901bbe678564ef37526d16c0239b171f17157f30c3b2,False,False,False,False,True,-0.755168654274127,-6.5686887765503015e-06,,,,,,,,,
knot_spline,2021_1pct_x10,2,0.09,1.0,5178.574773093944,injected_refit,0,3058054376,12,True,False,,1650.645087591598,0.41764471294342687,131.34843776871784,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,5179.5175588628435,5178.574773093944,-22.66694738736073,-0.004376266154088921,-1.004194244226721,-217690862.53375953,18,1517762061.7683258,4206552178.472403,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,3921.0,1024759.0,db0abe68c3653554766713f53d826e60d4c07939a7a201282e0a47f3b51fff88,False,False,False,False,True,-0.5485694697035084,-4.7708881472051935e-06,2780762883.0,1.0,1650.6501580208023,0.4176967860886146,131.504781745587,5219.0,5105.0,114.0,f49e3bba119048ca35c553c6dc54cf5b7f90552d4277d3bef144842a8bebc3c2
