mass_GeV,mass_MeV,dataset_set,n_active_datasets,hps_v4p2_eps2_obs_ee_channel,N_eff_BR,BR_ee_minimal,dimuon_correction_applied,hps_v4p2_eps2_obs_minimal_visible,density_2015_counts_per_GeV,density_2016_counts_per_GeV,density_2021_10pct_counts_per_GeV,density_current_counts_per_GeV,density_2021_100pct_equivalent_counts_per_GeV,full2021_projection_scale_eps2,hps_v4p2_projected_full2021_eps2_minimal_visible,gp_state_sha256_by_dataset,babar_visible2014_eps2_90_log_interp,hps_v4p2_observed_over_babar,hps_v4p2_projected_full2021_over_babar,hps_v4p2_observed_below_babar_on_grid,hps_v4p2_projected_full2021_below_babar_on_grid
0.069000000000000006,69,2015+2016+2021,3,2.27011275334688e-06,1,1,False,2.27011275334688e-06,33961895.389469631,1303173663.8065791,1726294256.5435472,3063429815.7395959,18600078124.631519,0.40583227563565344,9.2128502464028318e-07,"{""2015"": ""b7c5edc9ba64f18410bb8dcedf549da3692750782ce5a743110fc07ef0826d37"", ""2016"": ""2e856875708bfb69546d16504a244b8f49197053b8462c6927a86783566e315a"", ""2021"": ""3c5f124c769d7d05d4be17e2e8e82ee3520470271c0ec012cd3b9a3eec20cd84""}",1.0832550588264453e-06,2.0956401125015085,0.85047839576984396,False,True
0.070000000000000007,70,2015+2016+2021,3,1.5676550290582404e-06,1,1,False,1.5676550290582404e-06,30474118.940353226,1281324349.4902616,1755269415.8265586,3067067884.2571735,18864492626.696201,0.40321727446630362,6.3210558812025771e-07,"{""2015"": ""87bb480a3a3547288571074b68e3d7cff8492e7355ea0c1d6079b07d1dc39590"", ""2016"": ""e0eb0e69c703783f29501f066fd7a9a6ea4a4a8f8186924a641496fba5d34c77"", ""2021"": ""46966dc761fb985a7b8a6250f35b860bf31f788af9091471f6da86fa8d6164f9""}",1.1526951604941201e-06,1.3599909870240467,0.54837185908657426,False,True
0.070999999999999897,71,2015+2016+2021,3,1.2926410285515583e-06,1,1,False,1.2926410285515583e-06,27331018.393590622,1258042084.3628342,1780011874.6826298,3065384977.4390545,19085491849.582722,0.40076596689510724,5.1804653165575118e-07,"{""2015"": ""8e1ef54b5007c437ad6cd891fdf5fa8037ecf210638b2e7971cb7476df050767"", ""2016"": ""fda6ead06a750c4d0167bcecb669a733fe772270ee1873ad5dfc2d433a8f0242"", ""2021"": ""a9ad79e06a4aa7736d46d4506fbe5ade5b18911a4fb8408a19504c9b841eb4d0""}",8.8939367556449086e-07,1.4533957954346028,0.58247157123863214,False,True
0.071999999999999897,72,2015+2016+2021,3,1.1339702931939487e-06,1,1,False,1.1339702931939487e-06,24533534.784259193,1234067778.3365581,1800267819.0181777,3058869132.1389952,19261279503.302597,0.39850876852011874,4.5189710507911849e-07,"{""2015"": ""f51f9fd0ef720f6525508ebbb80f71034fd21c6eddb66c0940d43306294ea2b9"", ""2016"": ""3be1bf6f126ce1cee30a1bff5b03729d2acb9f43f01f32c9aca78fb32ca95f60"", ""2021"": ""623bd93aad7372d8b9df6af805219ec07ad69083b59e4669734e1e35df7aea8e""}",7.5427693454894596e-07,1.5033872060161266,0.59911298407838864,False,True
0.072999999999999898,73,2015+2016+2021,3,1.1384917259747678e-06,1,1,False,1.1384917259747678e-06,22008961.537844464,1208915214.8327818,1816703818.5063844,3047627994.8770103,19397962361.434467,0.39637195705289857,4.5126619351315103e-07,"{""2015"": ""dde06438e77e8a97417088f6f82fb9a987a1c8e619863ae4abe6ed4c02a900bc"", ""2016"": ""15583128e81c255149b9b83e03d8f5b34cc3aaa00472eb2195f147b9509dd906"", ""2021"": ""baaf89e9cbb7140a36e1421205f948cecba663d2a66bc3501870567f0e9a6ed0""}",7.2871421872740428e-07,1.5623295068442353,0.61926360418933946,False,True
0.073999999999999899,74,2015+2016+2021,3,1.2912182897063789e-06,1,1,False,1.2912182897063789e-06,19779010.383887347,1182719185.7997746,1829474701.9884825,3031972898.1721444,19497245216.068489,0.39434472024087547,5.0918511522416371e-07,"{""2015"": ""807587e64df8fbd5856fdcba7206fe6f7e5a708f69c04946e5b6c86c524c3f91"", ""2016"": ""a711bd662fcb9f6039f6da67283b4f4351cb6d7fbb47f1d346656f945a723381"", ""2021"": ""a8cb5c47f00cc2603cf9d62107779019ffba406540df27ffb720a884ebe75e30""}",6.4509937127876979e-07,2.0015804497636052,0.78931268250163455,False,True
0.0749999999999999,75,2015+2016+2021,3,1.5345605161825208e-06,1,1,False,1.5345605161825208e-06,17780421.159552719,1155628378.9572015,1838368958.6354597,3011777758.752214,19557098386.471348,0.39242733458832751,6.0220349312999467e-07,"{""2015"": ""c61c4140b8d31f96fe89ce10733162cfb6cdfb80ab51e559014b6c22f2defbbb"", ""2016"": ""0ad86ee26839efd9b7654b017287166a8e79a070aaa01357af2ad9282badf79b"", ""2021"": ""a941daa940b45ffb6c6641857e657996456549e96cef5c26628ee095f3ccd67b""}",7.1837259410463491e-07,2.136162388120006,0.83828851221777045,False,True
0.075999999999999901,76,2015+2016+2021,3,2.0789736447310619e-06,1,1,False,2.0789736447310619e-06,16003052.17205417,1127898291.2724929,1844398591.748667,2988299935.1932139,19587887260.931217,0.39058745899678399,8.1202103321678821e-07,"{""2015"": ""4c5949c9beb50b50e3981220a461539707b5434963aec451dfc337a3b61f6144"", ""2016"": ""fcfcb6709191498313a1729d1665f61114fcd9e98d30dfb1fade2f9fc60a93d4"", ""2021"": ""102801f6a1018e132656e7c6ca42d24853ec312450f53931e8beb15761f47c41""}",1.2081029249624269e-06,1.720858050894728,0.67214557339313019,False,True
0.076999999999999902,77,2015+2016+2021,3,2.8238831689959415e-06,1,1,False,2.8238831689959415e-06,14413574.080228267,1099488311.8040116,1847461207.5520144,2961363093.4362545,19588513961.404381,0.38881685632017826,1.0979733763844645e-06,"{""2015"": ""9836da65d7797d52fb934a2aa65709a6b4c67fcb7ca5027140e194f3d48be1d0"", ""2016"": ""de0cfecf9bc3d2edf1b4678a3d78730e9d68681abb52d7d18852929d557aa312"", ""2021"": ""07fb71d4aa2e3e9809f58e3a2d6c410cdfcf858d60ac2ec333367aa4fd3111d2""}",2.1444989113381918e-06,1.3168032653529333,0.51199530602667298,False,True
0.078,78,2015+2016+2021,3,3.6951381631611032e-06,1,1,False,3.6951381631611032e-06,13018068.842261037,1070693988.918664,1847769944.3645077,2931482002.125433,19561411501.406002,0.38711813917080901,1.4304550097019674e-06,"{""2015"": ""78e31ec888b0b596a9d4ee2afb334e9dc7583a97f0130d76385d7b748ea3190e"", ""2016"": ""c2a20879369c57c81ec22396308abf77e61b5d08de83bc5dc93b3a210936023f"", ""2021"": ""1bea3a8090227a00703f46cdbc8066728bd7f64d9578388b8fb4c7786a7a0ba2""}",2.3600208001430536e-06,1.5657227101291313,0.60611966200266532,False,True
0.079000000000000001,79,2015+2016+2021,3,4.3778293441685295e-06,1,1,False,4.3778293441685295e-06,11752408.010855107,1041422418.9978549,1845689661.7151535,2898864488.7238636,19510071444.160244,0.38546462430868128,1.6874983434374427e-06,"{""2015"": ""4f88b374e563705f5471a09a9f707f947a4b1570ae67ea7a4c90351541759a1b"", ""2016"": ""895cb34232890eeae72c5718b4725753b0f95a9051f98b3e92668c712285e491"", ""2021"": ""e650abd6edcd66f6d0690f719b5f696f589ec5767919517108cd60cb00eed5f6""}",1.8789687838719627e-06,2.3299106306317672,0.89809812590927685,False,True
0.080000000000000002,80,2015+2016+2021,3,4.3239536998578363e-06,1,1,False,4.3239536998578363e-06,10629752.650853964,1012059928.3610625,1840971776.2432175,2863661457.2551341,19432407443.444092,0.38388180945673761,1.6598871703085815e-06,"{""2015"": ""ec37f0db4fab6399c6e30d854e194b9b2dfad72aed0748103cb8a799e067830d"", ""2016"": ""ed456d9622933fd7834d90a7c12a26ca388a22459aec014e0f226fe451a5834d"", ""2021"": ""b1921eed8ad414f649427e474ce16658755b70b28776dff8099974540fd5b632""}",1.7238886698870728e-06,2.5082557681297866,0.96287376284996185,False,True
0.081000000000000003,81,2015+2016+2021,3,4.0698291964690428e-06,1,1,False,4.0698291964690428e-06,9607107.9908582401,982203778.11923134,1834117166.8439004,2825928052.95399,19332982554.549091,0.38232361225486988,1.5559917996543789e-06,"{""2015"": ""b36ae82091d931babcbdd19f53f7aafadc08e19497e4f6fd0115881cfe76a811"", ""2016"": ""c891c39f123b4f51d60f1575f5bc89c128b849677a392b56757e6beb2cb2030c"", ""2021"": ""c0a5f710de4c69c923ddf92fab72de00484ea935a4c97cc0dc84ce4dff8d2db7""}",1.1572898918585858e-06,3.5166894873098506,1.3445134279670286,False,False
0.082000000000000003,82,2015+2016+2021,3,3.273910151697193e-06,1,1,False,3.273910151697193e-06,8679181.0448943581,952011335.40213084,1825600864.2651041,2786291380.7121291,19216699159.098064,0.38077977255626255,1.2466387629328961e-06,"{""2015"": ""cd384a23cf950d9061b3a75cda258e5fd3a64cb396f0d26c3b3572c5c9c069db"", ""2016"": ""0810bdbc32bf35433eeed1b51d2cfbd8e91dc3adea0c7039e6bcc564f0a38f06"", ""2021"": ""54cf64aa5a5753f5780ed261b37bb79f81c6912dcf22940f12e36461e58848a0""}",5.9756434299257718e-07,5.4787575431652904,2.086200051177387,False,False
0.083000000000000004,83,2015+2016+2021,3,2.3191684817982414e-06,1,1,False,2.3191684817982414e-06,7833089.0709739579,921924483.7297647,1815668681.2943528,2745426254.0950913,19086444385.744267,0.37926465889821009,8.7957864317668974e-07,"{""2015"": ""0e0622b42c18e55f60abba6ec2bb8f89d34d7bffaa8a1d7c0f19a6b22fcc0eea"", ""2016"": ""41db5c976dc6253f483e5e9415df42f64dfbcdcc915f0d7f73b8292d268cd1d3"", ""2021"": ""94a33b58736814c804867fd779d7ac1769bce6a2aaeb70d86f2024901ee3f1e7""}",3.7929754853338926e-07,6.1143777247326101,2.318967382145527,False,False
0.084000000000000005,84,2015+2016+2021,3,1.7947630630210993e-06,1,1,False,1.7947630630210993e-06,7089301.850271943,891996324.73505414,1803665927.1918254,2702751553.7771516,18935744898.503582,0.37779992360124165,6.7806134809170179e-07,"{""2015"": ""8aac4c5309fd97ace26f551db1d76141285b61f798c1d6f1a6571e9fb45ed935"", ""2016"": ""6c8d6169944147373d59252270a1802b8440a7cb2c8cda8e77b7e7edb7e6bbf4"", ""2021"": ""cfc9067e95df885666c66bbed90f50cc45eca04535702e9116863cf6f8ed93bb""}",3.8161226441068101e-07,4.7031063474669219,1.7768332187615179,False,False
0.085000000000000006,85,2015+2016+2021,3,1.7716423407635917e-06,1,1,False,1.7716423407635917e-06,6409382.2416356532,862026739.40652561,1790440672.4133158,2658876794.0614772,18772842845.781319,0.3763432097158721,6.6674556499151095e-07,"{""2015"": ""47247648eba9d0efb6f89ae510d0b656ca8fb743453786dffd25a16f1bebd64f"", ""2016"": ""ebfcb95497decefed76b23f482049e7284f4345fa0050c8baa3e607c78e9f55b"", ""2021"": ""e6defb2b20879d3da1f6e670dab154cbcb19e55fb2bc37937c00bd82577e1b02""}",4.6697330177225816e-07,3.7938835775832378,1.4278023228760115,False,False
0.085999999999999896,86,2015+2016+2021,3,1.6630978593261058e-06,1,1,False,1.6630978593261058e-06,5820719.1718359934,832060227.98769736,1775696555.8627672,2613577503.0223007,18594846505.787205,0.37490513829130939,6.2350393294263429e-07,"{""2015"": ""72386ca45d012b9cc9fa1679109007a0da009fbd84feb5fa5160aac7f26e3c0b"", ""2016"": ""e8d5db788b709254e863de192689485bef858f30a79306b84d3ac066938092b1"", ""2021"": ""b24a9621af2e37d6c53b134e22af75f18a0d7cbbc8ae85fdcf44dfbcc15575fa""}",7.2855793072984611e-07,2.2827256271303882,0.85580556692043408,False,True
0.086999999999999897,87,2015+2016+2021,3,1.5830101731435571e-06,1,1,False,1.5830101731435571e-06,5279726.5419957405,802582257.90527916,1760136602.0647149,2567998586.5119896,18409228005.094421,0.37349053624834083,5.9123931845396599e-07,"{""2015"": ""2c23f44cfc6ae74deae492ae5ac0ce76a754eeb5a9c33265e00cb9aae6121793"", ""2016"": ""d8f1b0417dbcc06c23e62ddbfe2808ffc73ed9c49c2865d8ed1f24014bf07fc3"", ""2021"": ""215f0bbc68ef71956ce10e17be54a77997b857d057c9212a167a5fc511c0beb6""}",7.6519522060328569e-07,2.0687664147921625,0.77266467763328217,False,True
0.087999999999999898,88,2015+2016+2021,3,1.6658488135095563e-06,1,1,False,1.6658488135095563e-06,4781778.0477786362,773514054.16427958,1743632625.119082,2521928457.33114,18214622083.402878,0.37209711144889096,6.1985753161746816e-07,"{""2015"": ""268768db5b636e5bbe64b003db3ffd3a7679fe4ed52f8ce5327a1fa640a75725"", ""2016"": ""84169f5291060c657567ee8029e0857777eae135053d448ec1fcba06b154446d"", ""2021"": ""d7571e8b29b2bb22a393295874875bfa9dc3ac6c20b8ded2438bc4c1da1fd286""}",7.0457144795968343e-07,2.3643433442180566,0.8797653288569498,False,True
0.088999999999999899,89,2015+2016+2021,3,1.8546972242568097e-06,1,1,False,1.8546972242568097e-06,4333975.3463038672,744668914.18819463,1725874782.2256141,2474877671.7601128,18007750711.790642,0.37072095377623476,6.8757512394261962e-07,"{""2015"": ""4de8e80ec2b6a097725b4314eecac65a3627649e7e61e973e868d6bf48e9d26d"", ""2016"": ""d57eb1ba9959cfdb770849c4c805cb74e0a11cb7b6be6585ca5a493ff4465e9b"", ""2021"": ""cb3d95dee73d5ae1c6365e99b705093576d099295e75791dc0e14574d1cd7fff""}",7.6260690701386749e-07,2.4320488146628905,0.90161145620218797,False,True
0.0899999999999999,90,2015+2016+2021,3,2.3474448183774331e-06,1,1,False,2.3474448183774331e-06,3924486.9669355415,716200419.37244081,1707421799.1830809,2427546705.5224571,17794342898.170185,0.36935401099885423,8.6703815926618186e-07,"{""2015"": ""1e1d9ace71ca0fba1560ab5792934893701f2850b86b6614269aa59ad850370c"", ""2016"": ""df03e14f2a60e5b88b06defd412e760f2e38645e442dc7ed4c1728ff37394d3b"", ""2021"": ""590dffa16a8702a93f89b03f00fa1371023d8d38228193f72a2d38242d97190b""}",8.7926811934970609e-07,2.6697713322229504,0.98609075000630142,False,True
0.0909999999999999,91,2016+2021,2,2.861226337427733e-06,1,1,False,2.861226337427733e-06,,688197411.84553909,1688209960.037576,2376407371.8831148,17570297012.221298,0.36776542229711101,1.0522601122717265e-06,"{""2016"": ""0ebce7a1af857593cf5f6ba95a2308036a64529d9349437b0c5d4de2846dc0ab"", ""2021"": ""996807c689107e9be87e078b2810d77e711a7dfda0f95b1a915c5d83904b454e""}",1.2162846918229666e-06,2.3524314304567371,0.86514293844691892,False,True
0.091999999999999901,92,2016+2021,2,3.0266657482209935e-06,1,1,False,3.0266657482209935e-06,,660744989.51005173,1668257878.7890339,2329002868.2990856,17343323777.400391,0.3664534761670899,1.109132184631449e-06,"{""2016"": ""149b81d158cf2ef6d379f6993d08929e9ad14bf3042c1a3474d9e9d784235d8d"", ""2021"": ""6c781d25f96e412a727bda5c6450be65c1ca206ffff72f600df70ea68c173f59""}",1.5794429173735149e-06,1.9162868850329156,0.70222999035371636,False,True
0.092999999999999902,93,2016+2021,2,2.9208736232192511e-06,1,1,False,2.9208736232192511e-06,,634006142.14310479,1647188801.3305027,2281194943.4736075,17105894155.448132,0.36518111465269243,1.0666478854868545e-06,"{""2016"": ""59f6bc6ca1b0f2392522858ea93e6dad1fdd66824b50e748f736098aa6a53c18"", ""2021"": ""a08626640d007b67a3d9fd694ae48bcff05c60985aaf80b4fa3a1c8100aafbc4""}",1.5346333837435606e-06,1.9033038471339114,0.69505062041911947,False,True
0.094,94,2016+2021,2,2.515446441863511e-06,1,1,False,2.515446441863511e-06,,607815863.25491834,1625450307.8031468,2233266171.0580654,16862318941.286386,0.36392475135951907,9.1543322091336523e-07,"{""2016"": ""bcf35f81803e6c170310848615bb2c6939963c67f949f723e37c37efb452ebc1"", ""2021"": ""5d2270175bdbd3cdd1a28102903ffe396268ca68f725f41f6514c83e70a91b77""}",1.0852948531289505e-06,2.3177539583933102,0.84348803302082653,False,True
0.095000000000000001,95,2016+2021,2,2.1723584044773607e-06,1,1,False,2.1723584044773607e-06,,582330235.3586539,1603496027.5520115,2185826262.9106655,16617290510.878769,0.36268342943103549,7.8787839608918165e-07,"{""2016"": ""ac90fd887f4c28074fb10c59b210487dfeeb9afc393d13a7b296d4ea3f1dd8e1"", ""2021"": ""79472a4513dc19e9a50bb8dea14be8ed158052b203cf410c07a9a2103539f100""}",7.4662689276947746e-07,2.9095635658386079,1.0552504922059387,False,False
0.096000000000000002,96,2016+2021,2,1.7172073200005812e-06,1,1,False,1.7172073200005812e-06,,557363768.45939922,1581239228.7143855,2138602997.1737847,16369756055.603256,0.36144646513069184,6.2067851571075883e-07,"{""2016"": ""27da7b4afb42ddbad19c921a659dcf1d89146360c19cf9ebb3402a85e1b4bd0c"", ""2021"": ""b47ea07fb55d5a85d72596cd74e2223bd3e72b645b7a998c2ad5b6dd37cedc35""}",8.3743037416478198e-07,2.0505672745787993,0.74117029290918379,False,True
0.097000000000000003,97,2016+2021,2,1.4963664112757086e-06,1,1,False,1.4963664112757086e-06,,533213138.87746245,1558363770.3660083,2091576909.2434707,16116850842.537546,0.360244057885105,5.3905710808093315e-07,"{""2016"": ""0c16d75167f13227aa29b0b9720e2c53c0b159492331cd7935ec5d4682428094"", ""2021"": ""99300f1a883458ed6d352ed62be003ae25728c9eef6fc432182a9b23596f84be""}",1.1369140279818762e-06,1.3161649644977047,0.47414060765685828,False,True
0.098000000000000004,98,2016+2021,2,1.3942226325713348e-06,1,1,False,1.3942226325713348e-06,,509862917.06127018,1534811175.2125387,2044674092.273809,15857974669.186657,0.35907749531868638,5.0063397082034009e-07,"{""2016"": ""7f783dbc56766cac250f4b1bdd1e8ea242dc53cb9485c6c41cc578c22fc0449c"", ""2021"": ""3e3498e1be6f487c5df595b5061341bbead904ec77a4095eb0b88b45251ad80d""}",1.3362314991447342e-06,1.0433990169096585,0.37466110560989985,False,True
0.099000000000000005,99,2016+2021,2,1.4363136980542271e-06,1,1,False,1.4363136980542271e-06,,487165141.69714516,1511028905.8514876,1998194047.5486329,15597454200.212023,0.35792494832154975,5.1409250614959322e-07,"{""2016"": ""bc08c32787728d8a661be4c3b16575ea2474d3927cf288900f8d893e2096cdd9"", ""2021"": ""f3720c5a2cd0baa36cbd40bc78503059438d3132118bc3ebb1e7b38ff1779935""}",1.3192116355797891e-06,1.0887666992286436,0.38969676455563651,False,True
0.10000000000000001,100,2016+2021,2,1.4685446486129382e-06,1,1,False,1.4685446486129382e-06,,465036351.08111089,1487397833.4401219,1952434184.5212328,15339014685.482328,0.35677093772635682,5.2393405137866114e-07,"{""2016"": ""fbf37adc3ceafeee6aef17c6083c7d2613be5c0d58bb516716aeaf2ba30132c3"", ""2021"": ""61582de66912f54fc68e30c13ff6598325218abe1d29fd086249fc490d26ad33""}",1.0101023603343933e-06,1.4538572587106697,0.51869401751047617,False,True
0.10100000000000001,101,2016+2021,2,1.5784097171009358e-06,1,1,False,1.5784097171009358e-06,,443888432.31630123,1463545807.7925766,1907434240.1088777,15079346510.242067,0.35565877364256576,5.6137526428962797e-07,"{""2016"": ""323e6f6890ce75b4ef88874df8cdb66c9b75a1316f90decd4abe51d1b6a79972"", ""2021"": ""de37588a09646d89ea671436f83278df609d18b8a8f54cbe91485846b2854d8a""}",6.612978373344245e-07,2.3868363511715511,0.84889928954317029,False,True
0.1019999999999999,102,2016+2021,2,1.6299528408600426e-06,1,1,False,1.6299528408600426e-06,,423389126.57940996,1439773239.9828668,1863162366.5622768,14821121526.408077,0.35455598237556235,5.779095307169711e-07,"{""2016"": ""fc1348127cfb90abca794765141a034bec7a330e9080ce5edb3cb91dfc024202"", ""2021"": ""225f72080a10c6fd1e90f2937fbc0c6a057a98c7772795c8325187ee1bce20a3""}",3.8000799781136361e-07,4.2892593057190158,1.5207825468027281,False,False
0.1029999999999999,103,2016+2021,2,1.760280788075115e-06,1,1,False,1.760280788075115e-06,,403721617.26873195,1415306075.6792226,1819027692.9479547,14556782374.060957,0.35349799980148888,6.2225573767354166e-07,"{""2016"": ""0e2e9b8116cf401445b172855eb03dd4481077cdb2a0915de5ada84c9f1a119f"", ""2021"": ""d02fc377c754df9a05d460ff5163caf7794fe0342f47fa64fe828aadbb276808""}",3.2085042142338758e-07,5.4862972604679392,1.9393951078918044,False,False
0.104,104,2016+2021,2,1.9064783120587701e-06,1,1,False,1.9064783120587701e-06,,384760386.61464036,1390650623.4117515,1775411010.026392,14291266620.732157,0.35246345463335194,6.7196393205179565e-07,"{""2016"": ""a5966f5bc11ac889326a97c437157be67ee044950db27d420c4d86ed93c32961"", ""2021"": ""e2194ce82781d9def715b59f2f4b6b20c2b91c2a627c28fe674cfcc84065aa31""}",3.5618858134347192e-07,5.3524408471150764,1.8865397916948443,False,False
0.105,105,2016+2021,2,1.9692010351980644e-06,1,1,False,1.9692010351980644e-06,,366586071.14817476,1366191403.4118524,1732777474.5600271,14028500105.266697,0.35145180405166487,6.9207925636076577e-07,"{""2016"": ""4572f9a5d08a663bb1428b773133bc42a28ff91d24c086d75b0592a3565f6f95"", ""2021"": ""f67245d5e3556756cb6fe6167150f9f8f6e2c8fd62bbb5a9627dbd0e1d44d866""}",4.0459277733103944e-07,4.8671186079697515,1.7105576153043971,False,False
0.106,106,2016+2021,2,1.9737766543846426e-06,1,1,False,1.9737766543846426e-06,,349110974.859568,1341676381.151068,1690787356.0106359,13765874786.370247,0.35046333409996822,6.9173634706432253e-07,"{""2016"": ""10c76efeee3c3a0887fc0db82ca6b01122b9bf2a439cfb5e16cf0347061c6bc0"", ""2021"": ""cd8bc9c0aa6a891a5055b1d904cc434784bcbaa6bd895b15538e259e62885c1e""}",4.8847888446787921e-07,4.040659109625099,1.4161028635206214,False,False
0.107,107,2016+2021,2,1.934727097750637e-06,1,1,False,1.934727097750637e-06,,332388468.78295684,1317225676.2626097,1649614145.0455666,13504645231.409054,0.34950194431233783,6.7619088237761411e-07,"{""2016"": ""c007102e7e60e74338e1a2d19c29ce00934ffb9e129e6e97cdb363e4d91909d1"", ""2021"": ""8a52a6a99667b521670be199c0fa1d9176a449ae0717da7f86f98bfa73df338c""}",6.4913823080376432e-07,2.9804547104783121,1.0416747162470359,False,False
0.108,108,2016+2021,2,1.8443197650917344e-06,1,1,False,1.8443197650917344e-06,,316293701.78284681,1292640439.8447058,1608934141.6275525,13242698100.229904,0.34856268680161939,6.4286105264170642e-07,"{""2016"": ""123dde2a7af2208a771e3ee55b56614d9577e9e901949462793bb398ca02b94a"", ""2021"": ""52606fb23e5792e5e8d68c42ccf86b5a3d2e2ff92a3a010271d5ad11e354fb34""}",7.2704471631620321e-07,2.5367349816343494,0.88421116090212537,False,True
0.109,109,2016+2021,2,1.827759289090679e-06,1,1,False,1.827759289090679e-06,,300852817.17746574,1268214292.8765628,1569067110.0540285,12982995745.943094,0.34764285038999937,6.3540744908628249e-07,"{""2016"": ""c9d99b3be89873eea96df78ace6d4451cedf2a323c03538f4b2f151f72d31589"", ""2021"": ""bd94a75a2a42ef51b5f8a76ff407c5650a00ddf108789317bd2d09c0e5d9e437""}",7.1684861026546595e-07,2.5497144905028368,0.88639001315909105,False,True
0.11,110,2016+2021,2,1.8113677330640559e-06,1,1,False,1.8113677330640559e-06,,286149462.00271201,1243647528.4440663,1529796990.4467783,12722624746.443375,0.34675963901707896,6.2810922124447664e-07,"{""2016"": ""2c7976c88c6c42481ae40ce7384af39660e1f1bdeda3e91b9ba0273cfd72671c"", ""2021"": ""14731c4ed2ac28044f6923515a0f45edb16e2653446f8a055b13983f8993c0bc""}",6.0189667239999967e-07,3.009433040793227,1.0435499148715297,False,False
0.111,111,2016+2021,2,1.7419032918027803e-06,1,1,False,1.7419032918027803e-06,,272023115.00212264,1219296431.1209323,1491319546.123055,12464987426.211447,0.34589113595897381,6.0250890833233949e-07,"{""2016"": ""609f007bd5ad052093651fc645930763896c44c7c5f10830a3e3cc8a15998ed4"", ""2021"": ""205aa5492f4387064f8a3209b3a925f3da6033f4860755cd2d02e9b549736e9b""}",5.0666989154965281e-07,3.4379451411157649,1.1891547502251663,False,False
0.112,112,2016+2021,2,1.6604348352655809e-06,1,1,False,1.6604348352655809e-06,,258470345.15770537,1195083180.8359652,1453553525.9936705,12209302153.517357,0.34504051521543944,5.7291729104169932e-07,"{""2016"": ""227eb40a83261bebdea3d4e5e540a034fbbe5ecb8bcb9baba7c948bef26c0410"", ""2021"": ""85ea59b60a2d07d8d7135256e7630879210003589a1112d5c9bd88eb1dba4100""}",5.117857706239816e-07,3.2443942965454835,1.1194474796420868,False,False
0.113,113,2016+2021,2,1.6683091766721107e-06,1,1,False,1.6683091766721107e-06,,245528079.75584075,1171074447.6569049,1416602527.4127457,11956272556.32489,0.34421207614334454,5.7425216535130105e-07,"{""2016"": ""58e6abf3fb471f646c4cd2dcd955e0a6248b40db738a0413a744e4d2fe841f75"", ""2021"": ""0b464163539c2b69868a03367f0fa0d8cd696d96d5e0a837ed931fdbbd819207""}",5.826462505877263e-07,2.8633311807795137,0.9855931704220906,False,True
0.114,114,2016+2021,2,1.6884109727026221e-06,1,1,False,1.6884109727026221e-06,,233135718.50080818,1146935681.7505817,1380071400.25139,11702492536.006626,0.34340893569345227,5.7981541514895398e-07,"{""2016"": ""d362090f0f8c7e930b6818c8c90d495c250f49ca436e9304f9cb59430fbb2045"", ""2021"": ""04250006ed4d13f55b25508b687e91f382cdf7c368b5daa4eedbff2bd841893f""}",6.0133375329944161e-07,2.8077768185113947,0.96421564890974565,False,True
0.115,115,2016+2021,2,1.6758270479492894e-06,1,1,False,1.6758270479492894e-06,,221366675.55630147,1123372222.1676126,1344738897.7239141,11455088897.232426,0.34262555477948081,5.7418117201808483e-07,"{""2016"": ""af7fa6a5a7aedb963e3516670a2035ddd16d447cceac5cad5097b1be6eed95ff"", ""2021"": ""c21bb8fa759321d96a636b02f38a44c3ff44452743422b2713086622f994d25d""}",5.60695417854119e-07,2.9888367098896178,1.0240518358712083,False,False
0.11600000000000001,116,2016+2021,2,1.7478729254660415e-06,1,1,False,1.7478729254660415e-06,,210054174.72109327,1099793946.7025201,1309848121.4236133,11207993641.746296,0.34185861817333718,5.9752542304240935e-07,"{""2016"": ""e8393504e747838e2592ff0f93f57ed5bafdea1610e56b40625519711d4fcd61"", ""2021"": ""203402f56bc42c2e39dabb86da03a3992eb3a93525ddf1fdb19b135dab0f6780""}",5.9620561744263109e-07,2.9316612831717035,1.0022136752173512,False,False
0.11700000000000001,117,2016+2021,2,1.9332594284223065e-06,1,1,False,1.9332594284223065e-06,,199318180.86158848,1076409135.4855719,1275727316.3471603,10963409535.717308,0.34111915622114519,6.5947182497999061e-07,"{""2016"": ""588bfe3f4613df4d91c2ae7f84d84648e18f868f3caabdf30f4c84d187b09eb2"", ""2021"": ""85478dd8c16e316033327bd9585ea35aff3d3dfbadaf5e006386ad5cc31b2bcd""}",5.3078602427071415e-07,3.6422575953814031,1.2424438376765616,False,False
0.1179999999999999,118,2016+2021,2,2.0749553290852146e-06,1,1,False,2.0749553290852146e-06,,189047789.26938635,1053178929.4199272,1242226718.6893137,10720837083.468658,0.34039728292233279,7.063091562058219e-07,"{""2016"": ""36b20bd3e64f600f33cdc2d6db68444f435b763fca2a1e3c471a7e2a904a35c6"", ""2021"": ""aeedc2e2f006f42b95a34402ac1751a16381b34459467172ab8fedd2fa4fcd38""}",4.2724931127175989e-07,4.8565445849610756,1.6531545811119186,False,False
