scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x10,13,50,0.05,15,20,0.0001,0.001,True,,402,1656.2025833473037,1656.2025850705766,1.7232728168892208e-06,4.286748300719455e-09,False,False,True
2021_1pct_x10,13,50,0.05,20,25,0.0001,0.001,True,,402,1656.2025850705766,1656.2025840195686,-1.0510079846426379e-06,-2.6144477229916364e-09,False,False,True
2021_1pct_x10,13,70,0.07,15,20,0.0001,0.001,True,,400,1635.6704128430886,1635.6704129525795,1.0949088391498663e-07,2.7372720978746657e-10,False,False,True
2021_1pct_x10,13,70,0.07,20,25,0.0001,0.001,True,,400,1635.6704129525795,1635.6704113617136,-1.5908658497210126e-06,-3.977164624302532e-09,False,False,True
2021_1pct_x10,13,90,0.09,15,20,0.0001,0.001,True,,398,1625.8682402583186,1626.0220846907123,0.15384443239372558,0.00038654379998423515,False,False,True
2021_1pct_x10,13,90,0.09,20,25,0.0001,0.001,True,,398,1626.0220846907123,1626.022085908854,1.218141733261291e-06,3.060657621259525e-09,False,False,True
2021_1pct_x10,13,110,0.11,15,20,0.0001,0.001,True,,396,1611.2154096322615,1613.098539094682,1.8831294624205839,0.00475537743035501,False,False,True
2021_1pct_x10,13,110,0.11,20,25,0.0001,0.001,True,,396,1613.098539094682,1613.0985371958277,-1.8988544070452917e-06,-4.7950868864780095e-09,False,False,True
2021_1pct_x10,13,130,0.13,15,20,0.0001,0.001,True,,394,1606.819805202078,1610.7110464336192,3.891241231541244,0.009876246780561532,False,False,True
2021_1pct_x10,13,130,0.13,20,25,0.0001,0.001,True,,394,1610.7110464336192,1610.711045933926,-4.996932148060296e-07,-1.2682568903706335e-09,False,False,True
2021_1pct_x10,13,150,0.15,15,20,0.0001,0.001,True,,390,1600.9292633650032,1604.9281587647517,3.9988953997485623,0.010253577948073236,False,False,True
2021_1pct_x10,13,150,0.15,20,25,0.0001,0.001,True,,390,1604.9281587647517,1604.9281586213845,-1.4336728781927377e-07,-3.676084303058302e-10,False,False,True
2021_1pct_x10,13,170,0.17,15,20,0.0001,0.001,True,,386,1590.0716420785816,1594.3433994060265,4.271757327444902,0.011066728827577468,False,False,True
2021_1pct_x10,13,170,0.17,20,25,0.0001,0.001,True,,386,1594.3433994060265,1594.343399419798,1.377156877424568e-08,3.5677639311517305e-11,False,False,True
2021_1pct_x10,13,190,0.19,15,20,0.0001,0.001,True,,382,1575.5513191324194,1578.2682339255502,2.7169147931308544,0.007112342390394907,False,False,True
2021_1pct_x10,13,190,0.19,20,25,0.0001,0.001,True,,382,1578.2682339255502,1578.2682349838333,1.0582830327621195e-06,2.770374431314449e-09,False,False,True
2021_1pct_x10,13,210,0.21,15,20,0.0001,0.001,True,,378,1565.4482652967383,1566.681090310906,1.2328250141677017,0.0032614418364224915,False,False,True
2021_1pct_x10,13,210,0.21,20,25,0.0001,0.001,True,,378,1566.681090310906,1566.6810898036617,-5.072442945674993e-07,-1.3419161231944426e-09,False,False,True
2021_1pct_x10,13,230,0.23,15,20,0.0001,0.001,True,,372,1552.3411581733021,1552.5610129199586,0.21985474665643778,0.0005910073834850478,False,False,True
2021_1pct_x10,13,230,0.23,20,25,0.0001,0.001,True,,372,1552.5610129199586,1552.5610122608387,-6.591199053218588e-07,-1.7718277024781152e-09,False,False,True
2021_1pct_x10,13,250,0.25,15,20,0.0001,0.001,True,,366,1553.2260745727347,1553.226074695575,1.2284044714760967e-07,3.3562963701532696e-10,False,False,True
2021_1pct_x10,13,250,0.25,20,25,0.0001,0.001,True,,366,1553.226074695575,1553.2260731802642,-1.5153109416132793e-06,-4.1401938295444785e-09,False,False,True
