model,scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
regional_blend,2021_1pct,12,0.065,0.0,0.0,reference_bonly,0,392935029,12,True,False,,1186.5413225957254,0.3996800575712423,38.94809248008615,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1648.24854886449,1650.854482108294,-1874.9791715066626,-1.1375585149450742,-1.1375585149450742,-14133186.759654758,16,137304468.21718526,274838838.8457227,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,376.0,102605.0,f98e5f7d5e7e484265366295e31f50a713bc0ad7d18867d5090108cae4582afb,False,False,False,False,True,-0.0012706288066985905,-6.015768770932734e-08,,,,,,,,,
regional_blend,2021_1pct,12,0.065,0.0,0.0,reference_bonly,1,1519060053,12,True,False,,1186.5413227066376,0.39968333741456197,38.950645856500984,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1648.2453770827588,1650.851345330195,-1875.0342887907734,-1.1375941439674535,-1.1375941439674535,-14133186.759615032,16,137304468.21718526,274838838.8457227,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,376.0,102605.0,f98e5f7d5e7e484265366295e31f50a713bc0ad7d18867d5090108cae4582afb,False,False,False,False,True,-0.0009378008924658368,-4.440039983256808e-08,,,,,,,,,
regional_blend,2021_1pct,12,0.065,0.0,0.0,reference_bonly,2,1240593747,12,True,False,,1186.541322656704,0.39968120296727083,38.9487963467399,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1648.2473375774057,1650.853283362896,-1874.9993016442536,-1.137571563986342,-1.137571563986342,-14133186.75964034,16,137304468.21718526,274838838.8457227,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,376.0,102605.0,f98e5f7d5e7e484265366295e31f50a713bc0ad7d18867d5090108cae4582afb,False,False,False,False,True,-0.0011686131058728625,-5.532795888262569e-08,,,,,,,,,
regional_blend,2021_1pct,12,0.065,1.0,1648.2453770827588,injected_refit,0,902954825,12,True,False,,1186.6641436231507,0.3998154764927761,39.019019935863945,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1648.9945192201635,1648.2453770827588,-361.7226104449007,-0.21935949830564944,-1.2189051959240023,-14151396.797211321,16,137304468.21718526,274838838.8457227,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,376.0,102605.0,1cd6dcc723f2a3d8ca80d220e928d3065ae4a28c7343023b5a40eab07b703e0c,False,False,False,False,True,-0.0009372711454713715,-4.4390634083080306e-08,1447229094.0,1.0,1186.5413227066376,0.39968333741456197,38.950645856500984,1627.0,1603.0,24.0,102c67b0f391466fcb1a2276b2bda1acf022b57513ee6b2c3a4209ca67235d45
regional_blend,2021_1pct,12,0.065,3.0,4944.736131248276,injected_refit,0,1200011863,12,True,False,,1186.875945128384,0.40003142342396447,39.11371688891965,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1650.5075813069825,1648.2453770827588,2847.672439798582,1.7253313296165562,-1.270556836696926,-14187514.426264748,16,137304468.21718526,274838838.8457227,0,,400,32,368,0.04,0.3,0.0006250000000000006,0,376.0,102605.0,d740b42392bbc520de1041563965ae743c8f3a81a6b52d87e000ec8a44b92630,False,False,False,False,True,-0.0011474946854599806,-5.4377121599377004e-08,3145848612.0,1.0,1186.5413227066376,0.39968333741456197,38.950645856500984,4865.0,4782.0,83.0,6e206a19579e7c2e962d76cd298d7bb1282b7485669e907e9036aeb3ccb504cd
regional_blend,2021_1pct,12,0.065,5.0,8241.226885413795,injected_refit,0,3232647198,12,True,False,,1187.135767691745,0.4002602335337719,39.21711772629101,1e-08,1e+18,0.03533208047215282,0.803001828912564,0.16843908465206228,1.0,1652.0668621651273,1648.2453770827588,6240.385820092996,3.7773203754687126,-1.2111138544953215,-14224755.345285984,16,137304468.21718526,274838838.8457227,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",400,32,368,0.04,0.3,0.0006250000000000006,0,376.0,102605.0,59975b3ebf92a60e3f0def02b60b495e57a92bbbe9dc6b81a5741da2080be850,False,False,False,False,True,-0.0010239148969336212,-4.8549399990786335e-08,1684430392.0,1.0,1186.5413227066376,0.39968333741456197,38.950645856500984,8201.0,8059.0,142.0,ab386eae801efad669f310129692afa00c932fb5472e48b93d4366e96a5157f5
regional_blend,2021_1pct,12,0.09,0.0,0.0,reference_bonly,0,2296063261,12,True,False,,1172.1138625364374,0.40488784386121307,39.613750978421855,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,1596.557341730943,1598.8454455293713,-4013.7841890650043,-2.5140244475737847,-2.5140244475737847,-17835563.992137972,18,151697356.79986358,420436682.9221588,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,376.0,102605.0,1720629e5ea9b35769f8c712ef64f31d09136b3d1a1dcc4374b35e816a3a0609,False,False,False,False,True,-0.0015654115843534578,-1.5529310077082002e-07,,,,,,,,,
regional_blend,2021_1pct,12,0.09,0.0,0.0,reference_bonly,1,2579394723,12,True,False,,1172.1138626457355,0.4048884330993975,39.61336977767121,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,1596.5565175947067,1598.8446301154092,-4013.7988002420266,-2.514034896985055,-2.514034896985055,-17835563.992132273,18,151697356.79986358,420436682.9221588,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",398,71,327,0.04,0.3,0.0006250000000000006,0,376.0,102605.0,1720629e5ea9b35769f8c712ef64f31d09136b3d1a1dcc4374b35e816a3a0609,False,False,False,False,True,-0.0017618179220663154,-1.7477763461277138e-07,,,,,,,,,
regional_blend,2021_1pct,12,0.09,0.0,0.0,reference_bonly,2,1576033864,12,True,False,,1172.1138625460376,0.4048880962821785,39.6144956987509,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,1596.557370517011,1598.8454750422693,-4013.7852762400607,-2.5140250831952766,-2.5140250831952766,-17835563.992137715,18,151697356.79986358,420436682.9221588,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,376.0,102605.0,1720629e5ea9b35769f8c712ef64f31d09136b3d1a1dcc4374b35e816a3a0609,False,False,False,False,True,-0.0015064916063786103,-1.4944806193949963e-07,,,,,,,,,
regional_blend,2021_1pct,12,0.09,1.0,1596.5565175947067,injected_refit,0,2153120875,12,True,False,,1172.157138540449,0.4049914583460758,39.64918071341092,1e-08,1e+18,0.02918815006379436,0.6633670469044173,0.13914904567557138,1.0,1597.1934196410614,1596.5565175947067,-2451.09125352465,-1.534623936827567,-2.5342251735728962,-17853555.864122476,18,151697356.79986358,420436682.9221588,0,,398,71,327,0.04,0.3,0.0006250000000000006,0,376.0,102605.0,09f399e9da84a2055f4a5779a78e657850f18bbaf0218f9678409288d7b598f4,False,False,False,False,True,-0.0017674642209346441,-1.7539313615450003e-07,3847055821.0,1.0,1172.1138626457355,0.4048884330993975,39.61336977767121,1596.0,1570.0,26.0,4376578c30823872670417a5fddff1c4a91b11abd1102c26a281a185c28a5b48
