scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,A_up_wald90,eps2_up_wald90,A_up_wald90_over_sigmaA_ref,A_up_wald90_minus_injected_over_sigmaA_ref,p0_wald_local,upper_limit_diagnostic,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,gp_support_mode,gp_support_low_GeV,gp_support_high_GeV,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
2016_full,11,0.044,0.0,0.0,reference_bonly,2,2178881069,12,True,False,,2244.1518776506987,0.19788474232564768,33.68140945425928,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,15555.482223350595,15589.88314432651,-26826.829097754417,-1.7245900006548311,-1.7245900006548311,-81898171.29792559,34,860192410.8153611,1136221322.060114,0,,678,31,647,0.032,0.21,0.0002500000000000002,0,694.0,354914.0,fe428ab2765f3ae8011eeefe9b2b6bff875e51e16e20982ff683d3c8d3824399,False,False,False,False,True,-0.012637140530298914,-1.0512866270321034e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,15555.482223350595,matched_refit_bonly_multistart_v1,3,-2.3610566512793442e-05,0.0,1.3690538912917534e-05,17053.310604012077,1.5008792981540122e-05,1.0962894212570966,1.0962894212570966,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.7245900006548311,0.0,0.38669654875957366,5.155953983460982,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,11,0.044,2.0,31110.96444670119,injected_refit,0,2105217978,12,True,False,,2244.202724789889,0.19802216934148179,33.76275448927281,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,15571.045091415443,15555.482223350595,2758.3540007468464,0.17714636265921352,-1.8208546876269451,-82272713.73866598,34,860192410.8153611,1136221322.060114,0,,678,31,647,0.032,0.21,0.0002500000000000002,0,694.0,354914.0,5a85acce809cc424f32604f70dbb1af4e4ae94d1b229dcc7db8f3382be258440,False,False,False,False,True,-0.01104067281844338,-9.188201503819285e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,15555.482223350595,matched_refit_bonly_multistart_v1,3,2.4276555519532054e-06,2.738107782583507e-05,1.3704235952185051e-05,27363.747641049704,2.408311401112923e-05,1.7591063554412685,-0.24089364455873158,0.4296967128084203,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.8228536373407864,0.0,0.3869651018178076,5.159534690904101,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,388690491.0,2.0,2244.1518776506987,0.19788474232564768,33.68140945425928,31358.0,30533.0,825.0,4fde43c575721cf2a5129a4c668072b6d48ccb183962c96775bb33cffbc1afda
2016_full,11,0.044,5.0,77777.41111675298,injected_refit,0,3280939575,12,True,False,,2244.4099426751886,0.19812003936693437,33.890661963332775,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,15616.252885964124,15555.482223350595,49469.959446779234,3.1678508159433556,-1.8126916794115482,-82827810.4910681,34,860192410.8153611,1136221322.060114,0,,678,31,647,0.032,0.21,0.0002500000000000002,0,694.0,354914.0,bf63484dd41ea9f7a1589f7c87581eba9c051166349688d39ae6e5c29215f120,False,False,False,False,True,-0.013235564100184984,-1.0985744196989277e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,15555.482223350595,matched_refit_bonly_multistart_v1,3,4.353901699105936e-05,6.845269456458768e-05,1.3744023794281443e-05,69489.8272413073,6.115870728012162e-05,4.467224239245695,-0.5327757607543048,0.0007678515121970287,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.8321491840566444,0.0,0.3871563545673866,5.162084727565155,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1882586711.0,2.0,2244.1518776506987,0.19788474232564768,33.68140945425928,77806.0,75754.0,2052.0,1d6d2148fc8033f448c5fd8bda5e311a24e9755bdbd20a125b7da93b9dbeef54
2016_full,11,0.049,0.0,0.0,reference_bonly,0,1048299668,12,True,False,,2217.96006383003,0.1918155233251544,33.06849027093577,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,16708.272529037356,16691.901244700402,29641.77657554123,1.7740778721454715,1.7740778721454715,-128886750.68931676,38,1181778069.1079028,1738387770.6221,0,,674,49,625,0.032,0.21,0.0002500000000000002,0,694.0,354914.0,299706663223a4f8374fe7a6c121582d3663bf020b0aa8290296c8fa34296476,False,False,False,False,True,-0.019520857039707042,-1.4391589841893671e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,16708.272529037356,matched_refit_bonly_multistart_v1,3,1.7051302981114284e-05,0.0,9.611361061898248e-06,51421.45758828556,2.957996970370072e-05,3.0776046715134706,3.0776046715134706,0.03802513519289039,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.7740778721454715,0.0,0.3831846518068427,5.1091286907579025,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,11,0.049,2.0,33416.54505807471,injected_refit,0,1404136475,12,True,False,,2217.6941583881103,0.1916962287222338,33.05248318805262,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,16760.967853251448,16708.272529037356,62340.512880646376,3.719386220799474,1.7256740825357961,-129296861.66246642,38,1181778069.1079028,1738387770.6221,0,,674,49,625,0.032,0.21,0.0002500000000000002,0,694.0,354914.0,f1b7b67bfb9f37987aa5659a98f6d49f28defcaccc9102c904c316798c17d802,False,False,False,False,True,-0.023621075332226037,-1.732533212061801e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,16708.272529037356,matched_refit_bonly_multistart_v1,3,3.586110874349811e-05,1.9222722123796496e-05,9.641673817834879e-06,83821.51116478344,4.8217959526249453e-05,5.016767054709563,3.0167670547095633,9.985374159874027e-05,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.719386220799474,0.0,0.38294634022449453,5.10595120299326,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1186776506.0,0.0,2217.96006383003,0.1918155233251544,33.06849027093577,33333.0,32561.0,772.0,3074d7edd9cf348a6bbdaf71700e172ddf48a57027967c688f36a8e172c745ef
2016_full,11,0.049,5.0,83541.36264518677,injected_refit,0,3404912920,12,True,False,,2217.3235839242984,0.19162586866614253,33.03056306778964,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,16815.221171929457,16708.272529037356,113714.96789339444,6.762621004547052,1.7944221452512361,-129916520.81745046,38,1181778069.1079028,1738387770.6221,0,,674,49,625,0.032,0.21,0.0002500000000000002,0,694.0,354914.0,359f968105378ba58df5897c71c674561de0107a4a9c27afa0a7e5edb6906129,False,False,False,False,True,-0.02375527809126446,-1.7347576032232934e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,16708.272529037356,matched_refit_bonly_multistart_v1,3,6.541404042016492e-05,4.8056805309491233e-05,9.672882803306858e-06,135264.54092918598,7.781033853038449e-05,8.095662833731573,3.095662833731575,6.775870450097836e-12,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.7626210045470518,0.0,0.38280578385487923,5.104077118065056,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1176516852.0,0.0,2217.96006383003,0.1918155233251544,33.06849027093577,83638.0,81739.0,1899.0,7b292c9a3ad8158b9b7de4529cc41026a5a5fb3722dc0c730a4ab022f7feaa2c
2016_full,11,0.054,0.0,0.0,reference_bonly,0,2724135395,12,True,False,,2204.1150622119367,0.19080519503852145,33.28160299476714,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,17195.10902287696,17218.03450597634,-44131.72706265247,-2.5665279006918835,-2.5665279006918835,-157521066.61495593,40,1351837776.6438136,2191457184.7199655,0,,672,68,604,0.032,0.21,0.0002500000000000002,0,694.0,354914.0,6833a303f28eb2e5282477c0227e93aef0f23a224f80d4c0c29d58c5da005b06,False,False,False,False,True,-0.03553216587173171,-3.3757322487201704e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,3,pass_replicated_initial3,,True,17195.10902287696,matched_refit_bonly_multistart_v1,3,-2.0138074049706714e-05,0.0,7.846427090965152e-06,16911.87239432097,7.717181294820526e-06,0.9835280702100136,0.9835280702100136,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.5665279006918835,0.0,0.38752199233156914,5.166959897754254,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,11,0.054,2.0,34390.21804575392,injected_refit,0,3932839655,12,True,False,,2204.2535185916895,0.19056325654843473,33.31225706011429,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,17274.257599618573,17195.10902287696,-11902.610680042362,-0.6890374658014351,-2.6798737056473243,-157943217.45474848,40,1351837776.6438136,2191457184.7199655,0,,672,68,604,0.032,0.21,0.0002500000000000002,0,694.0,354966.0,10c99c7b91b4ffa2fdb246601dbfdb97b32d66631a3811a405166023b8c559ad,False,False,False,False,True,-0.03539312077703783,-3.3333560478606184e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,17195.10902287696,matched_refit_bonly_multistart_v1,3,-5.431368115714902e-06,1.5692854181930305e-05,7.882543962101618e-06,23064.742180913403,1.0524842712754492e-05,1.3413548091045704,-0.6586451908954295,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.689037465801435,0.0,0.3870306195171069,5.160408260228091,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1520472768.0,0.0,2204.1150622119367,0.19080519503852145,33.28160299476714,34073.0,33156.0,917.0,64acbd408a9aaaea26c35d1d837a9294b3d60a63c309e6d4e0febb270e45dbda
2016_full,11,0.054,5.0,85975.5451143848,injected_refit,0,4121175227,12,True,False,,2204.3879146254285,0.19027931152551186,33.34650566339686,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,17374.46426712086,17195.10902287696,39915.07706746736,2.297341457773865,-2.651043930838287,-158584632.92471752,40,1351837776.6438136,2191457184.7199655,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",672,68,604,0.032,0.21,0.0002500000000000002,0,694.0,355039.0,46ef4081f9367de329a58525311b381b924486504ef66ea119799916d861c842,False,False,False,False,True,-0.03424186615151376,-3.190827595231461e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,17195.10902287696,matched_refit_bonly_multistart_v1,3,1.8213943373284702e-05,3.923213545482576e-05,7.928270006033017e-06,62288.690788415675,2.842341215823261e-05,3.6224655921369657,-1.377534407863034,0.010799649271373097,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.702658542226135,0.0,0.38645393217390595,5.1527190956520785,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2158868540.0,0.0,2204.1150622119367,0.19080519503852145,33.28160299476714,85841.0,83517.0,2324.0,0f5d9e35031e9db4649df1f7a2461b0b75e336a93a9801f0a6fd0b61b7b34cdb
2016_full,11,0.059,0.0,0.0,reference_bonly,2,2410364784,12,True,False,,2176.222649373797,0.1870370026741618,33.481285723248085,1e-08,1e+18,0.03649001309630249,0.48653350795069983,0.1332426886433587,1.0,17848.748649542875,17810.999595862166,61169.99065178745,3.4271304870077866,3.4271304870077866,-181357045.73355263,44,1408180731.9313767,2494164313.3937654,0,,668,86,582,0.032,0.21,0.0002500000000000002,0,694.0,347208.0,73bb74d0c3c88a9b68e0524e81599e9bfb6a4e36f068aa7bf5fa247ec3b4707c,False,False,False,False,True,-0.029260211283124605,-2.7263787712930804e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,3,pass_replicated_initial3,,True,17848.748649542875,matched_refit_bonly_multistart_v1,3,2.452524491802808e-05,0.0,7.1562040053633824e-06,84047.18467683363,3.369753316792193e-05,4.708855860267054,4.708855860267054,0.00030499793578854593,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.4271304870077866,0.0,0.38442779298381674,5.12570390645089,False,False,False,False,v4p9p7_2016_full_support_edge_scan_032_210,032_210,0.032,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
