scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,A_up_wald90,eps2_up_wald90,A_up_wald90_over_sigmaA_ref,A_up_wald90_minus_injected_over_sigmaA_ref,p0_wald_local,upper_limit_diagnostic,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,gp_support_mode,gp_support_low_GeV,gp_support_high_GeV,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256
2016_full,1,0.044,0.0,0.0,reference_bonly,1,1948080842,12,True,False,,2229.7498622268595,0.16444939565290187,34.389505599578996,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,25522.129134445302,25469.85108162713,24926.309939022853,0.9766548005347125,0.9766548005347125,-81911801.5939689,34,860086264.5505102,1136081114.3021004,0,,674,27,647,0.033,0.21,0.0002500000000000002,0,657.0,354986.0,88de76763eb7995059e990e909e16c08730ad46da7ceb62109182212f9f31fc6,False,False,False,False,True,-0.013514592889835348,-3.930388945056462e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,25522.129134445302,matched_refit_bonly_multistart_v1,3,2.194060760734958e-05,0.0,2.2465058888091505e-05,60185.07202529568,5.297603425286022e-05,2.3581524765529225,2.3581524765529225,0.1643700395646016,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,0.9766548005347125,0.0,0.32135885261899083,4.284784701586545,False,False,False,False,v4p9p7_2016_full_support_edge_scan_033_210,033_210,0.033,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,1,0.044,2.0,51044.258268890604,injected_refit,0,118878040,12,True,False,,2229.4362900436186,0.16416091214603504,34.41220407301042,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,25816.618210800167,25522.129134445302,72607.02767419888,2.812414355797551,0.8352282715436241,-82519218.5542979,34,860086264.5505102,1136081114.3021004,0,,674,27,647,0.033,0.21,0.0002500000000000002,0,657.0,354986.0,6a036e8640511fc9faea6162fa40ab4101ac0cdce65eaa3092da03e5683cf6f3,False,False,False,False,True,-0.011724600517197441,-3.3503069629308956e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,25522.129134445302,matched_refit_bonly_multistart_v1,3,6.391007363836138e-05,4.493011777618301e-05,2.2724273721123714e-05,105728.55421443752,9.306426529182032e-05,4.142622806172688,2.1426228061726884,0.002458555798913721,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,0.812414355797551,0.0,0.32079511245808506,4.277268166107801,False,False,False,False,v4p9p7_2016_full_support_edge_scan_033_210,033_210,0.033,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,116904.0,1.0,2229.7498622268595,0.16444939565290187,34.389505599578996,50893.0,49513.0,1380.0,47028961d006641d202ad7eb016f32bc48c4887cc56f10e7b91122e3210e8322
2016_full,1,0.044,5.0,127610.64567222651,injected_refit,0,1293944206,12,True,False,,2229.087084966428,0.16364024217885637,34.45700269864371,1e-08,1e+18,0.038379850355610756,0.5117313380748101,0.14014339862293787,1.0,26299.02513036259,25522.129134445302,148866.0174631285,5.660514666426194,0.8082189999644647,-83431430.65791105,34,860086264.5505102,1136081114.3021004,0,,674,27,647,0.033,0.21,0.0002500000000000002,0,657.0,354986.0,d8c3cbb0884c7c6161f33e21fc44e1f7c0b8f7ef3b1a110f67e76c4e8da3c7ef,False,False,False,False,True,-0.012786134902647054,-3.5497788368497756e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,25522.129134445302,matched_refit_bonly_multistart_v1,3,0.0001310346731312205,0.00011232529444045752,2.3148897380023954e-05,182569.57436639655,0.00016070117887537444,7.15338337975871,2.153383379758709,7.545984459197727e-09,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,0.6605146664261943,0.0,0.31977764503242867,4.263701933765716,False,False,False,False,v4p9p7_2016_full_support_edge_scan_033_210,033_210,0.033,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2531777979.0,1.0,2229.7498622268595,0.16444939565290187,34.389505599578996,127100.0,123783.0,3317.0,d3bdfd62e4e6ced2e4396ae2b5a990aa9c5154d1cd1be0c48fb765c539ed304a
2016_full,1,0.049,0.0,0.0,reference_bonly,0,3198139604,12,True,False,,2203.7094547862816,0.1654759377430677,34.600658814453126,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,26564.13752407532,26609.321107843774,-92864.50102013173,-3.495859819878127,-3.495859819878127,-128871524.68491466,38,1181705952.0272326,1738281686.8705337,0,,670,45,625,0.033,0.21,0.0002500000000000002,0,657.0,354986.0,74671caaf0e25f65c1a3362a0bb2ed3d221a32a3aca18979730987b3b98102a7,False,False,False,False,True,-0.028209665226661334,-7.897542147141596e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,26564.13752407532,matched_refit_bonly_multistart_v1,3,-5.3423160194086674e-05,0.0,1.528183707204516e-05,23850.769084022864,1.372088842917164e-05,0.8978559556999243,0.8978559556999243,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.495859819878127,0.0,0.3305667783675826,4.407557044901101,False,False,False,False,v4p9p7_2016_full_support_edge_scan_033_210,033_210,0.033,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,1,0.049,2.0,53128.27504815064,injected_refit,0,3089323291,12,True,False,,2203.6835977047404,0.164857662282312,34.67835355266768,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,27038.652998082758,26564.13752407532,-41611.84663321935,-1.5389763179463836,-3.50387727110843,-129525909.50956239,38,1181705952.0272326,1738281686.8705337,0,,670,45,625,0.033,0.21,0.0002500000000000002,0,657.0,354986.0,ac3e7f93a4c91ca329087892661212407d365db9499a9d97f0f0a94ccf92b6e2,False,False,False,False,True,-0.023733848433288417,-6.4349399564979265e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,26564.13752407532,matched_refit_bonly_multistart_v1,3,-2.3938494518764713e-05,3.056367414409032e-05,1.5554816691856792e-05,30509.679018158567,1.7551631158863443e-05,1.1485288762154378,-0.8514711237845622,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.538976317946384,0.0,0.32933166630238864,4.391088884031848,False,False,False,False,v4p9p7_2016_full_support_edge_scan_033_210,033_210,0.033,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1208770229.0,0.0,2203.7094547862816,0.1654759377430677,34.600658814453126,53169.0,51953.0,1216.0,87ce4c7558aeb40045f875819bcd4f143b1fa78e42cb829473d5c2a5e6027fb4
2016_full,1,0.049,5.0,132820.6876203766,injected_refit,0,3323809388,12,True,False,,2203.5011455310255,0.16414940443421358,34.772465648137,1e-08,1e+18,0.037543686005039725,0.5005824800671963,0.1370901581123418,1.0,27627.40270027872,26564.13752407532,36500.272314828544,1.321161917057817,-3.4864086338661258,-130508211.96532114,38,1181705952.0272326,1738281686.8705337,0,,670,45,625,0.033,0.21,0.0002500000000000002,0,657.0,354986.0,2469bccde2e31e72a95170268e4261927d463955a471dd6f0e2aa67c7d1d2ca5,False,False,False,False,True,-0.022856233535199725,-5.963770896397746e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,26564.13752407532,matched_refit_bonly_multistart_v1,3,2.0997904189246092e-05,7.640918536022579e-05,1.5893513064627016e-05,73426.88763320222,4.2241075303160006e-05,2.764135954598743,-2.235864045401257,0.09322369071121883,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-3.6788380829421827,0.0,0.3279167988703456,4.372223984937941,False,False,False,False,v4p9p7_2016_full_support_edge_scan_033_210,033_210,0.033,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1817946132.0,0.0,2203.7094547862816,0.1654759377430677,34.600658814453126,133013.0,129885.0,3128.0,7fc57f435eccef1ddc32082c11244ec26a352c182704d1ce5e571a5a2895c2e9
2016_full,1,0.054,0.0,0.0,reference_bonly,0,2445880181,12,True,False,,2184.6410364430976,0.17196181168103658,34.06087346878242,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,22734.265371586793,22730.610325686313,-36848.923506252955,-1.6208539358525573,-1.6208539358525573,-157480386.86808386,40,1351711232.0526257,2191252043.941732,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",668,64,604,0.033,0.21,0.0002500000000000002,0,657.0,354986.0,888626a47e92b4784c073e95cef629de33845857eb92d2e99080b4cf05dc9578,False,False,False,False,True,-0.03646053052063017,-1.8794380541499972e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,3,pass_replicated_initial3,,True,22734.265371586793,matched_refit_bonly_multistart_v1,3,-1.6816378384280844e-05,0.0,1.0375011598707412e-05,25321.554161138865,1.1555746967194704e-05,1.1138056914205663,1.1138056914205663,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.6208539358525573,0.0,0.34925141243731717,4.656685499164229,False,False,False,False,v4p9p7_2016_full_support_edge_scan_033_210,033_210,0.033,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
2016_full,1,0.054,2.0,45468.530743173586,injected_refit,0,2697075700,12,True,False,,2184.8616744453784,0.17305157063,33.99330300115677,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,22373.075006091163,22734.265371586793,3915.5877162222764,0.17501339065623484,-1.8572745595157727,-158045834.1553841,40,1351711232.0526257,2191252043.941732,0,,668,64,604,0.033,0.21,0.0002500000000000002,0,657.0,355155.0,4b150ec802adddd3e675979b678b5ff455e4bf5e3f1f4583a40e81e3a41cda09,False,False,False,False,True,-0.03696497332236463,-1.9764516905287952e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,22734.265371586793,matched_refit_bonly_multistart_v1,3,1.7869179983415896e-06,2.0750023197414824e-05,1.0210178727703717e-05,39285.946627044614,1.7928538497276252e-05,1.7280499714824327,-0.27195002851756733,0.4305345558773426,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.8249866093437652,0.0,0.351464693679362,4.686195915724826,False,False,False,False,v4p9p7_2016_full_support_edge_scan_033_210,033_210,0.033,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1990905456.0,0.0,2184.6410364430976,0.17196181168103658,34.06087346878242,45710.0,44410.0,1300.0,7037a416c848911b9097cd740fbe16303d184056906a89c6de70c31331621f92
2016_full,1,0.054,5.0,113671.32685793396,injected_refit,0,472208423,12,True,False,,2185.0434290080484,0.17455969655739084,33.915186811352434,1e-08,1e+18,0.03692794192605447,0.4923725590140595,0.13484177863427202,1.0,21893.15691509192,22734.265371586793,66943.89532079695,3.057754328460943,-2.1343395892314523,-158888673.77217227,40,1351711232.0526257,2191252043.941732,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",668,64,604,0.033,0.21,0.0002500000000000002,0,657.0,355400.0,39827033840274d5ea41a9448d463c58f38b7cdacd5e00820989d159860acf5e,False,False,False,False,True,-0.03406733059335996,-1.9140435017779577e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,22734.265371586793,matched_refit_bonly_multistart_v1,3,3.055052270498969e-05,5.187505799353706e-05,9.991163260119285e-06,95015.02008156532,4.336106398360621e-05,4.179374988747812,-0.8206250112521881,0.0011150115835733326,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.942245671539057,0.0,0.3545276708899741,4.727035611866321,False,False,False,False,v4p9p7_2016_full_support_edge_scan_033_210,033_210,0.033,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3712304047.0,0.0,2184.6410364430976,0.17196181168103658,34.06087346878242,113769.0,110579.0,3190.0,b6578153dac37f6868cc8be099464b98f04237f529ae2ec23e42105409e18453
2016_full,1,0.059,0.0,0.0,reference_bonly,2,90110558,12,True,False,,2172.8949627233874,0.1798846257591978,34.110697685155095,1e-08,1e+18,0.03649001309630249,0.48653350795069983,0.1332426886433587,1.0,19746.44733816974,19706.684538322632,82944.02231828895,4.200452916811965,4.200452916811965,-181290430.89285922,44,1407982124.9285717,2493812541.431862,0,,664,82,582,0.033,0.21,0.0002500000000000002,0,657.0,347373.0,75295c5424fee3c2d03a2db5cd9190a11b8ac0b905a267dd3b53f8fcc3b865b4,False,False,False,False,True,-0.0380621836564354,-2.793237969130098e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,3,pass_replicated_initial3,,True,19746.44733816974,matched_refit_bonly_multistart_v1,3,3.325992669467663e-05,0.0,7.918176290360623e-06,108250.26267284298,4.340753800632079e-05,5.482012071285148,5.482012071285148,1.3319078085921827e-05,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,4.200452916811965,0.0,0.36972710577916745,4.929694743722233,False,False,False,False,v4p9p7_2016_full_support_edge_scan_033_210,033_210,0.033,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,
