model,scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,addendum_id,stage,source_family,post_closure_initiated,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates,selected_attempt,n_attempts,top_branch_replicates,optimizer_gate_status,support_preserved_40_300,common_seeds_across_factors,factor_selection_performed,inference_quantities_inspected
knot_spline,2021_1pct,5,0.065,65,25,2,486348188,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1202.7754021132819,0.803001828912564,0.03533208047215282,0.803001828912564,0.16843908465206228,0.03212007315650256,25.0,1.1,25.0,1.0,22.727272727272727,0.08009505782117883,153.45932065779053,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.0006250000000000006,4ee134157607d60471a77bcb704fbb8fd19775cbddfb73aa29fa500597d65643,True,-0.005853054130551859,-6.677806937731388e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,2,True,True,3,2,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,5,0.065,65,35,2,486348188,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1202.95128962183,0.837627104052358,0.03533208047215282,1.1242025604775896,0.19929981267877409,0.03212007315650256,26.07799490278509,1.1,35.0,0.7450855686510026,23.70726809344099,0.0852070046829468,204.8284257588353,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,4ee134157607d60471a77bcb704fbb8fd19775cbddfb73aa29fa500597d65643,True,-0.0045108300743023026,-5.263962281714941e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,2,True,True,3,2,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,5,0.065,65,50,2,486348188,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1202.951289673468,0.8376356524557715,0.03533208047215282,1.606003657825128,0.2382088379486563,0.03212007315650256,26.07826104176217,1.1,50.0,0.5215652208352434,23.707510037965605,0.08520828871850658,204.83848339169694,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,4ee134157607d60471a77bcb704fbb8fd19775cbddfb73aa29fa500597d65643,True,-0.00428486174451234,-5.000300520246563e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,2,True,True,3,2,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,5,0.065,65,75,2,486348188,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1202.9512893572937,0.8376312302043128,0.03533208047215282,2.409005486737692,0.29174505259776695,0.03212007315650256,26.078123363014143,1.1,75.0,0.34770831150685527,23.7073848754674,0.08520762446115146,204.82270906690366,1e-08,1e+18,1.0,16,0.060226182031250006,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.0006250000000000006,4ee134157607d60471a77bcb704fbb8fd19775cbddfb73aa29fa500597d65643,True,-0.004871997114265334,-5.685465316216472e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,2,True,True,3,2,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,5,0.12,120,25,1,846209700,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1175.3784297761167,0.4101660172798693,0.026444851590963617,0.6010193543400821,0.12607088335067795,0.024040774173603285,17.0612649292397,1.1,25.0,0.682450597169588,15.510240844763363,0.06084815564030444,44.6755660831132,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,4634dade580714a62fb2326d35028d3ba0cab64844023e5cd5a6229a5cbeb3fb,True,-0.0007060665089938139,-1.8337843244014423e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,1,True,True,2,1,3,2,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,5,0.12,120,35,0,2578610699,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1177.55862031659,0.7983304037945451,0.026444851590963617,0.841427096076115,0.14916908084569117,0.024040774173603285,33.20735006408862,1.1,35.0,0.948781430402532,30.18850005826238,0.1466193928779057,139.25797172874994,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,4634dade580714a62fb2326d35028d3ba0cab64844023e5cd5a6229a5cbeb3fb,True,-0.0032212766741210354,-1.5881785342391618e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,5,0.12,120,50,1,846209700,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1177.5586204301694,0.7983280159609873,0.026444851590963617,1.2020387086801643,0.1782911530548852,0.024040774173603285,33.20725073976818,1.1,50.0,0.6641450147953635,30.18840976342561,0.14661875623593235,139.25560026411534,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,0,,394,117,277,0.04,0.3,0.0006250000000000006,4634dade580714a62fb2326d35028d3ba0cab64844023e5cd5a6229a5cbeb3fb,True,-0.002830752972935155,-1.39563680506669e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,1,True,True,2,1,3,2,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,5,0.12,120,75,1,846209700,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1177.5586199514037,0.7983380806807985,0.026444851590963617,1.8030580630202464,0.21836117531846347,0.024040774173603285,33.20766939183564,1.1,75.0,0.44276892522447514,30.188790356214213,0.14662143969251434,139.31494982609192,1e-08,1e+18,1.0,22,0.11343033749999999,0.12656966249999999,0.00291985,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",394,117,277,0.04,0.3,0.0006250000000000006,4634dade580714a62fb2326d35028d3ba0cab64844023e5cd5a6229a5cbeb3fb,True,-0.0033581306119605994,-1.6556364309507567e-06,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,1,True,True,2,1,3,2,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,5,0.21,210,25,2,1960009846,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1149.4123591522311,0.41208214966350415,0.027655357796407824,0.6285308590092686,0.1318417452553814,0.025141234360370746,16.390688848319037,1.1,25.0,0.6556275539327614,14.900626225744576,0.10709127950102093,45.73917777269326,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,False,False,False,False,False,0,,378,253,125,0.04,0.3,0.0006250000000000006,fccdd345fe8f2b4b8886c12fed4a2c075fffc12de245036adb2d076d980fb243,True,-8.166934798701404e-06,-3.3307219862972806e-08,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,2,True,True,2,2,3,2,maximum_lml_reproduced,True,True,False,False
knot_spline,2021_1pct,5,0.21,210,35,0,1080996759,v4p8p3_residual_length_ceiling_remediation_optimizer_v1,False,12,True,True,,1151.5044748641822,0.8010985957238631,0.027655357796407824,0.8799432026129761,0.15599725673478632,0.025141234360370746,31.86393254368636,1.1,35.0,0.9103980726767531,28.967211403351232,0.25787732076716235,140.35236972065684,1e-08,1e+18,1.0,38,0.197970178125,0.22202982187499998,0.0053465875,0.04,0.3,False,False,False,False,False,False,0,,378,253,125,0.04,0.3,0.0006250000000000006,fccdd345fe8f2b4b8886c12fed4a2c075fffc12de245036adb2d076d980fb243,True,-3.2267405171274035e-05,-2.4196441718407367e-07,v4p8p3_residual_length_ceiling_remediation_v1,confirm,one_pct,True,3,0,True,True,3,0,3,3,maximum_lml_reproduced,True,True,False,False
