method,mass_MeV,observed_r,asimov_r,response_sd,z_standardized,p_asymptotic,p_local_common_truth,p_global_gp,p_global_gp_low,p_global_gp_high,p_global_direct,p_global_direct_low,p_global_direct_high,p_global_raw_ordering,parent_envelope_p
profiled,62,-0.0504987150271463,0.2110503962984413,0.968911324372126,-0.2699412265565961,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,63,0.6397667347041772,0.35910447508403626,0.9744206813332498,0.2880298673834849,0.26116213109765263,0.3866619380679625,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4650575392585196
profiled,64,2.0149329344663633,1.0237626820714054,0.9776134875827662,1.013867203127191,0.02195583829801471,0.15532306140334873,0.999835,0.9997682863841653,0.9998864189557373,1.0,0.9963179161031344,1.0,0.99343,0.1514764990318923
profiled,65,2.396196475406168,0.8132214265841425,0.9785180510139189,1.6177269772200742,0.008283103822833994,0.05286072474256445,0.94969,0.9487229941102614,0.9506439455623339,0.953,0.9379873693066949,0.965264937733204,0.94594,0.0558938942321475
profiled,66,2.366078062551826,1.1121369433922883,0.9767404558080457,1.283801762999739,0.008988826671284023,0.09960566328947451,0.99606,0.995775629250326,0.996329840737774,0.996,0.9897903353160701,0.9989090920122741,0.95243,0.0964970383693345
profiled,67,1.1532311693452344,1.1711403437404142,0.9753119912534004,-0.018362508157173614,0.12440775659271319,0.5073251692236239,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5167938594042072
profiled,68,-0.5201256826897731,0.9546760749437943,0.9746137174932452,-1.513216704385026,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,69,-2.3532314549773155,0.2529858347611879,0.97507989436359,-2.6728243550129966,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,70,-3.3724145038689635,-0.5686463026278671,0.9761138919186557,-2.8723781358443654,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,71,-4.018800157046639,-1.8696743413679562,0.976101668491538,-2.201743819370712,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,72,-3.1860636092062236,-2.3778507113824503,0.9788299259774714,-0.8256928771529763,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,73,-1.6042391243797516,-2.38542613690326,0.9807294898207328,0.7965366807378265,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,74,-0.2158578880688802,-2.09329937305861,0.9806553956477875,1.914476270993804,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,75,0.9310849289218096,-1.6293294587990752,0.9794435325298806,2.6141521207530896,0.17590481695536608,0.004472460025203606,0.27946,0.2774940804377339,0.2814323133809313,0.262,0.234979869755299,0.2904289758446695,1.0,0.1933089743227161
profiled,76,1.8081415680634725,-0.9749962553704024,0.9787528521829534,2.8435552624204634,0.03529223502479918,0.0022306636013013324,0.159645,0.15804219280845794,0.161257678380676,0.147,0.1256172111335115,0.17048407987908912,0.998695,0.0478551660872272
profiled,77,2.5944345901433095,-0.20598390777138684,0.9790224786477358,2.8604230842408684,0.004737331998479015,0.002115380832894872,0.15245,0.15087718616126156,0.15403289409558726,0.139,0.11814585276496611,0.16200450385549012,0.88369,0.0078005611229214
profiled,78,2.8086449518656287,0.5626947647904221,0.9799465938433323,2.291910805329331,0.0024875240153304193,0.01095539531068638,0.51715,0.5149572477735198,0.5193422551049816,0.514,0.482519972167083,0.5453973863574204,0.78486,0.0102960009112499
profiled,79,2.6171802734780463,1.1479041599563122,0.9809632700222249,1.4977891205737457,0.004432975180407787,0.06709402415822935,0.976435,0.9757607576098168,0.9770953843206589,0.978,0.9668803354850122,0.9861625858279262,0.874805,0.0672354783401853
profiled,80,2.137398821379874,1.476667996517556,0.9821634234688925,0.6727300254459587,0.016282783603031398,0.25055953100381917,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,0.985345,0.2561445812324786
profiled,81,1.7157046540398633,1.9014758527135196,0.9837044942188733,-0.18884858183063502,0.04310805626379731,0.5748942529698043,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,0.99942,0.5879680866330477
profiled,82,0.4287710031897662,1.8307080264236675,0.9841024228434894,-1.4245844646770713,0.334044941471885,0.9228613233146827,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.9255930216238232
profiled,83,-0.7267362152726843,1.914184489187178,0.983246173142356,-2.685920145531556,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,84,-1.3608219484679935,2.0500095269742906,0.983032260716187,-3.469704517079965,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,85,-1.9854988797108049,1.6639009782427667,0.9822253841188026,-3.7154403836015786,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,86,-2.261513079188056,0.8931204301466463,0.9813678025589021,-3.2145272150859667,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,87,-2.3665497663537716,-0.10764535397617812,0.9816338030495227,-2.301168119272308,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,88,-2.0845677695290616,-1.1425649864596363,0.9820053933683544,-0.9592643680278404,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,89,-1.4698307713887049,-1.9257145199131214,0.982660563725821,0.46392799849004196,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,90,-0.420107300494692,-2.3116500456833373,0.983330373683315,1.9236085814204935,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,91,0.5536250846098374,-2.3472231931743615,0.9834855085563183,2.9495587403645867,0.2899177275374285,0.001591140364743819,0.120175,0.11875293482162767,0.12160808396885284,0.115,0.09588337997326378,0.13641556786283288,1.0,0.1849944470799911
profiled,92,1.221703142245884,-2.1766247723342422,0.9843983958661051,3.4521875785770346,0.11090995379355634,0.0002780305061757964,0.02519,0.024507624604289777,0.0258861840139315,0.026,0.01705278634562942,0.037865122478921445,1.0,0.0670973646165729
profiled,93,1.50871278733551,-1.7033748861890814,0.9839809274033648,3.264380013951078,0.0656860981393926,0.000548519586915654,0.04657,0.04565059042443828,0.047502580215886346,0.045,0.03300962543114874,0.05975283269340776,0.999925,0.0491375500820071
profiled,94,1.4382009940542402,-1.0543737664510644,0.9835708726329051,2.5342096130124014,0.075188516633569,0.005635064670954388,0.332075,0.33001092031306667,0.33414394772346345,0.32,0.2911537108813489,0.34991038185286655,0.99998,0.069025811348576
profiled,95,0.9342104149884228,-0.5277579840740587,0.9837493616706268,1.4861187778355776,0.1750976821775877,0.06862385312916452,0.97819,0.9775403893435869,0.9788256988895015,0.978,0.9668803354850122,0.9861625858279262,1.0,0.1780051736338851
profiled,96,0.3483777573164336,0.09401859606005232,0.9835501406313178,0.2586133139009203,0.363778252311468,0.3979668048169724,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4175717613791951
profiled,97,-0.182035100537135,0.6503716838345235,0.9835643199306405,-0.8463165727995893,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,98,-0.1301609580099469,1.061287277576455,0.9836932705017754,-1.2111989288883234,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,99,-0.0395663676357196,1.3943281494427238,0.9840608459578789,-1.4571197736077988,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,100,0.4753892300913923,1.6442794841843558,0.984381025174472,-1.1874367995723902,0.31725478472207613,0.8824723140936395,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.8972226960500411
profiled,101,0.7249016419437178,1.6749612803834018,0.9852988663272927,-0.9642349858586937,0.23425618675209536,0.8325359361475928,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.8477410165006234
profiled,102,0.5835124490069666,1.4808390730711587,0.9852220542662193,-0.9107861726994219,0.27977418952037403,0.8187959752898735,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.8479984296148478
profiled,103,0.8101034518929618,1.4314725097522225,0.9860897513379686,-0.6301343838288154,0.20894036026082752,0.7356966674053008,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.7476328193683972
profiled,104,0.7067652851304378,1.2561411293691558,0.9865882012828889,-0.5568441255676368,0.2398561755528652,0.7111830336298954,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.7032230096661689
profiled,105,0.4374957361169581,0.9368540398546722,0.9865768446556761,-0.5061524669292178,0.33087593383771974,0.6936251896648636,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.6937860072142469
profiled,106,0.0710581145732256,0.5093222632557561,0.9859110645363623,-0.444527061767615,0.4716757517960819,0.671669216039233,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.6727183447024659
profiled,107,-0.2481311875012692,0.11866561237567226,0.9857227270741045,-0.37210950889373834,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,108,-0.571136012463012,-0.17109628563530754,0.9851362591891054,-0.40607552822894666,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,109,-0.665657777646953,-0.5011991450754582,0.984644113230037,-0.16702342537955464,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,110,-0.8707520402147088,-0.7505320281417796,0.9846721437066278,-0.1220914116859057,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,111,-1.0063384743176036,-0.9590452339951221,0.9842881112922768,-0.04804816778736662,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,112,-1.2517706079478446,-1.1219412965642788,0.9845252508192512,-0.1318699660323909,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,113,-1.276612357790926,-1.2127033792348392,0.9848701765082876,-0.06489076436720502,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,114,-1.0934073812290102,-1.198125143863239,0.9851825557613906,0.10629274952325818,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,115,-1.04771959007555,-1.1654430882653901,0.9855037920351314,0.11945514481150109,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,116,-0.8481903563387805,-1.0344474883973929,0.9862653436050987,0.18885093475736067,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,117,-0.5789579045902834,-0.886318224455624,0.9864377326087662,0.3115861343345872,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,118,-0.0373414278322222,-0.6429274123723898,0.9866059863982789,0.6138073282434972,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,119,0.3398257220717206,-0.4430357479241704,0.9867600276804531,0.7933656086942837,0.36699388802436533,0.21378242090920674,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3357943004496946
profiled,120,0.6744057107925785,-0.1737931917251393,0.9866121066623809,0.8597085894142306,0.2500267065104892,0.19497484939074494,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.227896670001768
profiled,121,0.9945479285538849,0.05303898309955137,0.9862153438819019,0.9546687255426418,0.15997809189150902,0.1698726251315973,0.999925,0.9998763019178356,0.9999580224811578,1.0,0.9963179161031344,1.0,1.0,0.1615957440143428
profiled,122,1.0842632641463406,0.22025506216792728,0.9862167175987284,0.8760835083815327,0.1391240442093507,0.19049231872812455,0.999985,0.9999561642666881,0.9999969066287031,1.0,0.9963179161031344,1.0,1.0,0.2018256764064669
profiled,123,1.1822175370629686,0.40225149081587525,0.9856547227913426,0.7913177182758833,0.11855969793839316,0.2143793057653428,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.2210502327631143
profiled,124,1.0679044547168548,0.573108621987518,0.9853522532364469,0.502151216586912,0.14278180643616217,0.3077805777091207,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3274647279886685
profiled,125,0.9780081163734105,0.6934488379122138,0.9854520485413154,0.2887601470638847,0.16403515492594273,0.38638246576550517,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3732754717984674
profiled,126,0.9829475196928612,0.7963893199414136,0.985238949255479,0.1893532527235399,0.16281663421620346,0.4249079802620512,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4156212003429672
profiled,127,0.9201506606713246,0.8718300906196199,0.9854322883883068,0.049034896279615374,0.1787470167730283,0.48044574308395455,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.466756422754446
profiled,128,0.8135192247144948,0.8847758980466567,0.9856509423842794,-0.07229402445432939,0.20796021427568628,0.5288160399751186,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5325754291268201
profiled,129,0.8575973490527843,0.8883490351521326,0.9861732056386182,-0.031182844883150495,0.19555741968791635,0.5124381394691999,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5123390269140825
profiled,130,0.6308343720577284,0.8210845672990857,0.9862813528189234,-0.19289647390939407,0.2640744132584284,0.5764799767063659,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5744430641332413
profiled,131,0.2417027131577699,0.6452176081128113,0.9864853505871091,-0.4090429672522643,0.4045052635467744,0.6587459353424276,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.659354895107129
profiled,132,-0.0820709174154009,0.5193543489422623,0.9865268540967557,-0.6096390218473233,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,133,-0.3005103484781219,0.4859898686387541,0.9873655348145833,-0.7965643820700834,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,134,-0.5793925361544637,0.35655715549025957,0.9875604329599464,-0.9477391564174621,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,135,-0.9142632437546044,0.18186150902181128,0.9874281731257578,-1.110080492545167,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,136,-1.0420495464521145,0.036513940277680595,0.9870576280045027,-1.0927056902546677,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,137,-1.0857186686446985,-0.10183823363669281,0.9869715502265237,-0.9968680807285595,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,138,-0.9737244202941376,-0.2196446787573092,0.9863186361401683,-0.7645396871824535,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,139,-0.9070876368537956,-0.3524915248488576,0.9857931587334922,-0.5625887206576489,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,140,-0.7618753851717126,-0.45396085446874085,0.9854054399333073,-0.3124749653541709,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,141,-0.7982767174936702,-0.5238966997423985,0.9848799935795443,-0.2785923356550661,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,142,-0.5785757374149241,-0.6044219678529549,0.9844130439690101,0.02625547334665799,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,143,-0.3717139968047941,-0.640846441704873,0.9845669484423011,0.2733510863084299,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,144,-0.3673000385939346,-0.6746940186873976,0.9844500092880407,0.3122494562377748,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,145,-0.092247330333605,-0.648335203967786,0.984513386294669,0.5648352590989977,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,146,-0.1111545821933754,-0.6583812471197847,0.9848950436479824,0.5556192697442359,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,147,0.0047935156267323,-0.6025960257262644,0.9855514366510089,0.6162941057819976,0.49808767126824965,0.26885021416107496,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4091052753620571
profiled,148,0.0831134434245123,-0.5289737574056896,0.9860333260381939,0.6207571130374683,0.4668806682624073,0.26737972251062125,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3757398208334578
profiled,149,-0.0136779725864734,-0.4975788636666824,0.986617548880278,0.4904645083896926,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,150,0.0508016182002142,-0.36342832403266745,0.9870420225417309,0.41966799059496834,0.47974180070336453,0.33736400594426064,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4256630483694438
profiled,151,0.0417099923872405,-0.2609171626845062,0.9871585736605555,0.3065638724582542,0.48336494406082686,0.3795876779466723,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.420179003567093
profiled,152,0.0140766501826724,-0.1582025607824301,0.9874119997885589,0.17447550870557965,0.494384414532981,0.43074588838468186,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4795902632772016
profiled,153,0.0740083526160405,-0.07208133576923145,0.9875301628307388,0.14793440634411437,0.4705018695315503,0.4411972673002201,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4341491857327304
profiled,154,0.1126178682571985,-0.008943126397369428,0.9874082786740855,0.12311117627837069,0.4551667591758928,0.4510095306084717,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4589284194844522
profiled,155,0.4522963038950308,0.08744369224154816,0.9868590228001309,0.36971097514844975,0.32552776913860704,0.35579892667823165,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3407189068506916
profiled,156,0.7923016898577058,0.17747447860477092,0.9865930554355927,0.6231821801963539,0.21409239330173296,0.26658240522994714,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.2700144156636635
profiled,157,1.0524734253129495,0.2766807525221727,0.9858835050035443,0.7869009562017044,0.14629119835975313,0.2156699238671217,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.202303873745682
profiled,158,1.2791498840595077,0.33075949790844783,0.9851433465340939,0.9626927791652481,0.10042214000355643,0.16785086074147892,0.99992,0.9998700882543713,0.9999542724184273,1.0,0.9963179161031344,1.0,1.0,0.1706600046939002
profiled,159,1.4259085860194665,0.39850560027186804,0.9847051539879507,1.0433610320680522,0.07694736535670942,0.14839055708514987,0.999745,0.9996647355512835,0.9998101300415029,1.0,0.9963179161031344,1.0,0.999985,0.1435367008493725
profiled,160,1.4895550065041003,0.45702762202862346,0.9842577306388516,1.0490416811918712,0.06817063996007998,0.147079467595355,0.999735,0.9996533876228274,0.9998014907111379,1.0,0.9963179161031344,1.0,0.99995,0.1409633078399612
profiled,161,1.4042000681821285,0.49830490270058136,0.9837531002438441,0.9208562242467158,0.08012964078635071,0.1785627480670276,0.999965,0.9999278879613711,0.9999859280726715,1.0,0.9963179161031344,1.0,0.999985,0.174701513022627
profiled,162,1.1449872209673957,0.5247822886531999,0.9836438918227586,0.6305177488215925,0.12610722551612502,0.26417794703002995,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.2686762479592351
profiled,163,0.8850138974557684,0.5378724205956317,0.9838112242130415,0.3528537470568279,0.18807456795711341,0.36209904384728825,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3702643400344285
profiled,164,0.572069466788217,0.5427475574239123,0.9841803122205767,0.02979322894414188,0.2836374568049547,0.48811597944555596,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4781451589245536
profiled,165,0.1960490670226351,0.5285641568641829,0.9844017835665647,-0.337783916478513,0.4222858805876377,0.6322369844796141,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.6520143374945192
profiled,166,-0.1171809712780388,0.4964144616733633,0.9851809562819874,-0.6228251054172562,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,167,-0.5651461565126529,0.42708650519823954,0.9852676527202401,-1.0070691542256793,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,168,-0.9281446194582976,0.3491074187459415,0.9856732589273068,-1.2958168709925773,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,169,-1.3009481140897738,0.26207453838308187,0.9860306083971557,-1.585166463557993,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,170,-1.450012708690548,0.21516785300452118,0.9867974349410167,-1.687459353595301,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,171,-1.6244925866436002,0.1574638485886144,0.9871496142753806,-1.8051533520987735,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,172,-1.7815691909018756,0.056652800923299516,0.9872277396980882,-1.8620039914876543,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,173,-1.777801373735462,-0.002535041502899895,0.987417803175817,-1.7978877092582288,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,174,-1.5851135179538418,-0.07416035578425319,0.9872830087574095,-1.5304154419422942,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,175,-1.2337630496560694,-0.13469582349632978,0.9867931281635245,-1.1137767327232642,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,176,-0.895707903018586,-0.18996886182234002,0.9864511615470509,-0.7154323180981772,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,177,-0.4008656954134598,-0.23437854256163668,0.9854677383944673,-0.1689422660584155,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,178,0.18111117231316,-0.2865291281584096,0.9845702395091648,0.4749689577299239,0.4281401576892617,0.3174045496408018,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3737514034437934
profiled,179,0.7366738039286818,-0.33047460276861657,0.9838377257844175,1.0846792908316836,0.23066037049541144,0.1390318615627708,0.999565,0.9994634563590238,0.999651568617914,0.999,0.9944410757201734,0.9999746825125088,1.0,0.1710012444255675
profiled,180,1.0935429770655023,-0.36370496413468006,0.9828452375199327,1.48268301617591,0.13707773508973742,0.06907932454541264,0.97877,0.9781287618463482,0.9793973085642894,0.978,0.9668803354850122,0.9861625858279262,1.0,0.1014779452329671
profiled,181,1.5650823408732035,-0.3922845485372153,0.9820145955596384,1.9932156795438858,0.05878180181524516,0.023118917448335677,0.75524,0.7533495274980944,0.7571230721290396,0.769,0.7416065231117421,0.7947995252096368,0.9999,0.033922647589049
profiled,182,1.571407880749679,-0.4126399791592405,0.9811897211654763,2.022083820397373,0.05804396830594761,0.021583846607500085,0.73304,0.7310953897983037,0.7349778538239471,0.75,0.7219499937762444,0.7765695937353196,0.999895,0.0348698912636972
profiled,183,1.5479022646422738,-0.4227817602168259,0.9808770461679082,2.0091040284388044,0.06082291466153101,0.02226305126591129,0.743025,0.7411039361388279,0.7449390178460749,0.756,0.7281496540139829,0.782334110738454,0.99991,0.0379219555650494
profiled,184,1.310454546350945,-0.43080421927844864,0.9807587406073672,1.7754200839964593,0.09502105564121993,0.03791427511708444,0.888725,0.8873386519842011,0.8901000701456933,0.906,0.8861975612810254,0.9233710070726222,0.999995,0.0624914829939231
profiled,185,1.0203680239703856,-0.4274672666730363,0.9806786091603484,1.4763606314234288,0.1537769765101134,0.06992355270028451,0.979655,0.9790267759514535,0.9802692671820551,0.979,0.9680776648195845,0.9869548077096123,1.0,0.1098671155813337
profiled,186,0.7026795544471982,-0.3902311556404567,0.9810836329368827,1.1139832256869038,0.24112773601217602,0.13264319148240838,0.999365,0.9992445160117527,0.9994706024704554,0.999,0.9944410757201734,0.9999746825125088,1.0,0.1773125271639168
profiled,187,0.2472852239502449,-0.3509165947932394,0.9811905383555345,0.6096693714006503,0.40234374666875616,0.2710404238706292,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3243449625746035
profiled,188,-0.1621636910851573,-0.30909201828524313,0.9817959888921528,0.14965260488167,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,189,-0.5591660513931107,-0.2811811304726234,0.982554950723791,-0.28292048268212583,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,190,-0.8506933182665406,-0.2858890276530313,0.9843632196538019,-0.5737763046572886,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,191,-1.0279698309611978,-0.23370420180191082,0.9850133007273836,-0.8063501564626193,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,192,-1.1680308450324128,-0.22113150135819384,0.9863020209204014,-0.9600500897185504,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,193,-1.1664308437336732,-0.17670324537758322,0.9870044059728704,-1.0027590478489663,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,194,-1.0289915202977242,-0.12524396560603807,0.9872968566593194,-0.9153757034633575,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,195,-0.8602468331819909,-0.08744270132900843,0.9875066702783423,-0.7825811765252756,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,196,-0.6871914523676325,-0.04875471891748316,0.9871901088785262,-0.6467211611099205,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
