scenario,background_toy_index,mass_MeV,mass_GeV,lower_factor,upper_factor,strict_lml_tolerance,gate_lml_per_train_tolerance,comparable,reason,n_train,lower_lml,upper_lml,delta_lml_upper_minus_lower,delta_lml_per_train,strict_nested_order_violation,material_nested_order_violation,same_input_geometry
2021_1pct_x100,13,50,0.05,15,20,0.0001,0.001,True,,402,2115.3045518772037,2115.3045648333896,1.2956185855728108e-05,3.22293180490749e-08,False,False,True
2021_1pct_x100,13,50,0.05,20,25,0.0001,0.001,True,,402,2115.3045648333896,2115.3045500512753,-1.4782114249101141e-05,-3.67714284803511e-08,False,False,True
2021_1pct_x100,13,70,0.07,15,20,0.0001,0.001,True,,400,2092.087537580261,2092.0876194016532,8.182139208656736e-05,2.0455348021641839e-07,False,False,True
2021_1pct_x100,13,70,0.07,20,25,0.0001,0.001,True,,400,2092.0876194016532,2092.087603910755,-1.5490898022108013e-05,-3.8727245055270033e-08,False,False,True
2021_1pct_x100,13,90,0.09,15,20,0.0001,0.001,True,,398,2076.8985609491765,2076.9989880868225,0.10042713764596556,0.0002523294915727778,False,False,True
2021_1pct_x100,13,90,0.09,20,25,0.0001,0.001,True,,398,2076.9989880868225,2076.999021315772,3.3228949632757576e-05,8.348982319788336e-08,False,False,True
2021_1pct_x100,13,110,0.11,15,20,0.0001,0.001,True,,396,2069.827137060015,2071.279241037505,1.4521039774899691,0.0036669292360857805,False,False,True
2021_1pct_x100,13,110,0.11,20,25,0.0001,0.001,True,,396,2071.279241037505,2071.2792617080695,2.0670564481406473e-05,5.219839515506685e-08,False,False,True
2021_1pct_x100,13,130,0.13,15,20,0.0001,0.001,True,,394,2054.362013820658,2056.6881296742567,2.3261158535988216,0.005903847344159446,False,False,True
2021_1pct_x100,13,130,0.13,20,25,0.0001,0.001,True,,394,2056.6881296742567,2056.6881562579547,2.658369794517057e-05,6.74713145816512e-08,False,False,True
2021_1pct_x100,13,150,0.15,15,20,0.0001,0.001,True,,390,2038.467437359693,2041.6140356649319,3.1465983052389674,0.00806820078266402,False,False,True
2021_1pct_x100,13,150,0.15,20,25,0.0001,0.001,True,,390,2041.6140356649319,2041.613921932504,-0.0001137324279625318,-2.9162161016033797e-07,True,False,True
2021_1pct_x100,13,170,0.17,15,20,0.0001,0.001,True,,386,2018.7022624379329,2021.1080736665022,2.4058112285692914,0.006232671576604382,False,False,True
2021_1pct_x100,13,170,0.17,20,25,0.0001,0.001,True,,386,2021.1080736665022,2021.1080602705179,-1.3395984296948882e-05,-3.470462253095565e-08,False,False,True
2021_1pct_x100,13,190,0.19,15,20,0.0001,0.001,True,,382,2006.6507335054753,2008.478302794359,1.8275692888837511,0.004784212798125003,False,False,True
2021_1pct_x100,13,190,0.19,20,25,0.0001,0.001,True,,382,2008.478302794359,2008.4783593643801,5.6570021115476266e-05,1.4808906051171796e-07,False,False,True
2021_1pct_x100,13,210,0.21,15,20,0.0001,0.001,True,,378,1992.2433309009073,1993.1004866654168,0.8571557645095709,0.0022676078426179126,False,False,True
2021_1pct_x100,13,210,0.21,20,25,0.0001,0.001,True,,378,1993.1004866654168,1993.1003698723596,-0.0001167930572592013,-3.08976341955559e-07,True,False,True
2021_1pct_x100,13,230,0.23,15,20,0.0001,0.001,True,,372,1973.668743928975,1974.0144714642815,0.3457275353066507,0.0009293750949103513,False,False,True
2021_1pct_x100,13,230,0.23,20,25,0.0001,0.001,True,,372,1974.0144714642815,1974.0145164220248,4.495774328461266e-05,1.2085414861455016e-07,False,False,True
2021_1pct_x100,13,250,0.25,15,20,0.0001,0.001,True,,366,1964.4571169977123,1964.712954280789,0.2558372830767439,0.000699008970155038,False,False,True
2021_1pct_x100,13,250,0.25,20,25,0.0001,0.001,True,,366,1964.712954280789,1964.7129328611506,-2.1419638414954534e-05,-5.852360222665173e-08,False,False,True
