dataset,mass_GeV,sigma_mass_res_GeV,cls_alpha,eps2_obs,A_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,A_lo2,A_lo1,A_med,A_hi1,A_hi2,A_mean,ul_eps2_obs,ul_A_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,toy_A_uls_q02,toy_A_uls_q16,toy_A_uls_q50,toy_A_uls_q84,toy_A_uls_q97,toy_A_uls_mean,p_strong,p_weak,p_two,cls_statistic,cls_calibration,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,bands_full_toy_bkg_mode,mass_MeV,dataset_set,dimuon_threshold_GeV,dimuon_threshold_MeV,N_eff_dimuon,BR_ee_minimal,eps2_obs_ee_channel,eps2_obs_dimuon,ul_eps2_obs_ee_channel,ul_eps2_obs_dimuon,eps2_lo2_ee_channel,eps2_lo2_dimuon,eps2_lo1_ee_channel,eps2_lo1_dimuon,eps2_med_ee_channel,eps2_med_dimuon,eps2_hi1_ee_channel,eps2_hi1_dimuon,eps2_hi2_ee_channel,eps2_hi2_dimuon,eps2_mean_ee_channel,eps2_mean_dimuon,toy_eps2_uls_q02_ee_channel,toy_eps2_uls_q02_dimuon,toy_eps2_uls_q16_ee_channel,toy_eps2_uls_q16_dimuon,toy_eps2_uls_q50_ee_channel,toy_eps2_uls_q50_dimuon,toy_eps2_uls_q84_ee_channel,toy_eps2_uls_q84_dimuon,toy_eps2_uls_q97_ee_channel,toy_eps2_uls_q97_dimuon,toy_eps2_uls_mean_ee_channel,toy_eps2_uls_mean_dimuon
2021,0.088,0.002392266,0.1,5.811963474222129e-06,2425.9009102565115,0.5,0.0,5.180698987643883e-06,6.075853045362897e-06,8.027105493002405e-06,1.1648872285077153e-05,1.5901033617296507e-05,8.766184842610158e-06,2162.4124868700005,2536.0478431608462,3350.496369870224,4862.213949755197,6637.056839277841,3658.9864825348086,5.811963474222129e-06,2425.9009102565115,5.180698987643883e-06,6.075853045362897e-06,8.027105493002405e-06,1.1648872285077153e-05,1.5901033617296507e-05,8.766184842610158e-06,2162.4124868700005,2536.0478431608462,3350.496369870224,4862.213949755197,6637.056839277841,3658.9864825348086,0.1098,0.8902,0.2196,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,88.0,2021,0.211316749,211.316749,1.0,1.0,5.811963474222129e-06,5.811963474222129e-06,5.811963474222129e-06,5.811963474222129e-06,5.180698987643883e-06,5.180698987643883e-06,6.075853045362897e-06,6.075853045362897e-06,8.027105493002405e-06,8.027105493002405e-06,1.1648872285077153e-05,1.1648872285077153e-05,1.5901033617296507e-05,1.5901033617296507e-05,8.766184842610158e-06,8.766184842610158e-06,5.180698987643883e-06,5.180698987643883e-06,6.075853045362897e-06,6.075853045362897e-06,8.027105493002405e-06,8.027105493002405e-06,1.1648872285077153e-05,1.1648872285077153e-05,1.5901033617296507e-05,1.5901033617296507e-05,8.766184842610158e-06,8.766184842610158e-06
2021,0.089,0.002406090875,0.1,6.015657601859364e-06,2516.110986237244,0.4999655646006563,8.631674575031098e-05,5.124784287790174e-06,6.034106885538721e-06,7.99024863887643e-06,1.1603728503641711e-05,1.5798665005099277e-05,8.714512014266587e-06,2143.49401212917,2523.8275898782977,3342.0041022331743,4853.379414463844,6607.95497651422,3644.934746953575,6.015657601859364e-06,2516.110986237244,5.124784287790174e-06,6.034106885538721e-06,7.99024863887643e-06,1.1603728503641711e-05,1.5798665005099277e-05,8.714512014266587e-06,2143.49401212917,2523.8275898782977,3342.0041022331743,4853.379414463844,6607.95497651422,3644.934746953575,0.1572,0.8428,0.3144,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,89.0,2021,0.211316749,211.316749,1.0,1.0,6.015657601859364e-06,6.015657601859364e-06,6.015657601859364e-06,6.015657601859364e-06,5.124784287790174e-06,5.124784287790174e-06,6.034106885538721e-06,6.034106885538721e-06,7.99024863887643e-06,7.99024863887643e-06,1.1603728503641711e-05,1.1603728503641711e-05,1.5798665005099277e-05,1.5798665005099277e-05,8.714512014266587e-06,8.714512014266587e-06,5.124784287790174e-06,5.124784287790174e-06,6.034106885538721e-06,6.034106885538721e-06,7.99024863887643e-06,7.99024863887643e-06,1.1603728503641711e-05,1.1603728503641711e-05,1.5798665005099277e-05,1.5798665005099277e-05,8.714512014266587e-06,8.714512014266587e-06
2021,0.09,0.0024200875,0.1,6.4153109868319245e-06,2686.686043825868,0.5,0.0,5.148248421101804e-06,6.066550371666972e-06,7.960306545128083e-06,1.1550460143359975e-05,1.5988775212636373e-05,8.714396816077987e-06,2156.0493655746072,2540.6276096637357,3333.7190579334338,4837.249531726435,6695.983921875704,3649.526633108598,6.4153109868319245e-06,2686.686043825868,5.148248421101804e-06,6.066550371666972e-06,7.960306545128083e-06,1.1550460143359975e-05,1.5988775212636373e-05,8.714396816077987e-06,2156.0493655746072,2540.6276096637357,3333.7190579334338,4837.249531726435,6695.983921875704,3649.526633108598,0.2327,0.7673,0.4654,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,90.0,2021,0.211316749,211.316749,1.0,1.0,6.4153109868319245e-06,6.4153109868319245e-06,6.4153109868319245e-06,6.4153109868319245e-06,5.148248421101804e-06,5.148248421101804e-06,6.066550371666972e-06,6.066550371666972e-06,7.960306545128083e-06,7.960306545128083e-06,1.1550460143359975e-05,1.1550460143359975e-05,1.5988775212636373e-05,1.5988775212636373e-05,8.714396816077987e-06,8.714396816077987e-06,5.148248421101804e-06,5.148248421101804e-06,6.066550371666972e-06,6.066550371666972e-06,7.960306545128083e-06,7.960306545128083e-06,1.1550460143359975e-05,1.1550460143359975e-05,1.5988775212636373e-05,1.5988775212636373e-05,8.714396816077987e-06,8.714396816077987e-06
2021,0.091,0.002434255875,0.1,7.308765746502523e-06,3062.047262271132,0.5,0.0,5.083193757800824e-06,5.96687334829714e-06,7.931680531612646e-06,1.1486598611137088e-05,1.567208013323907e-05,8.626619291821377e-06,2129.631742146895,2499.8541250573016,3323.020808083216,4812.3731215316175,6565.903427544191,3614.16919099062,7.308765746502523e-06,3062.047262271132,5.083193757800824e-06,5.96687334829714e-06,7.931680531612646e-06,1.1486598611137088e-05,1.567208013323907e-05,8.626619291821377e-06,2129.631742146895,2499.8541250573016,3323.020808083216,4812.3731215316175,6565.903427544191,3614.16919099062,0.4116,0.5884,0.8232,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,91.0,2021,0.211316749,211.316749,1.0,1.0,7.308765746502523e-06,7.308765746502523e-06,7.308765746502523e-06,7.308765746502523e-06,5.083193757800824e-06,5.083193757800824e-06,5.96687334829714e-06,5.96687334829714e-06,7.931680531612646e-06,7.931680531612646e-06,1.1486598611137088e-05,1.1486598611137088e-05,1.567208013323907e-05,1.567208013323907e-05,8.626619291821377e-06,8.626619291821377e-06,5.083193757800824e-06,5.083193757800824e-06,5.96687334829714e-06,5.96687334829714e-06,7.931680531612646e-06,7.931680531612646e-06,1.1486598611137088e-05,1.1486598611137088e-05,1.567208013323907e-05,1.567208013323907e-05,8.626619291821377e-06,8.626619291821377e-06
2021,0.092,0.002448596,0.1,8.346064781716273e-06,3496.262652040844,0.4417902328044519,0.1464318753577532,5.058844808198048e-06,5.992154100666615e-06,7.89905044748812e-06,1.1314868103941053e-05,1.5658616441562595e-05,8.586979123791162e-06,2119.208348840113,2510.1823596348745,3309.00319952466,4739.928553063817,6559.574755183004,3597.184444354589,8.346064781716273e-06,3496.262652040844,5.058844808198048e-06,5.992154100666615e-06,7.89905044748812e-06,1.1314868103941053e-05,1.5658616441562595e-05,8.586979123791162e-06,2119.208348840113,2510.1823596348745,3309.00319952466,4739.928553063817,6559.574755183004,3597.184444354589,0.5607,0.4393,0.8786,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,92.0,2021,0.211316749,211.316749,1.0,1.0,8.346064781716273e-06,8.346064781716273e-06,8.346064781716273e-06,8.346064781716273e-06,5.058844808198048e-06,5.058844808198048e-06,5.992154100666615e-06,5.992154100666615e-06,7.89905044748812e-06,7.89905044748812e-06,1.1314868103941053e-05,1.1314868103941053e-05,1.5658616441562595e-05,1.5658616441562595e-05,8.586979123791162e-06,8.586979123791162e-06,5.058844808198048e-06,5.058844808198048e-06,5.992154100666615e-06,5.992154100666615e-06,7.89905044748812e-06,7.89905044748812e-06,1.1314868103941053e-05,1.1314868103941053e-05,1.5658616441562595e-05,1.5658616441562595e-05,8.586979123791162e-06,8.586979123791162e-06
2021,0.093,0.002463107875,0.1,9.336864557514984e-06,3892.267880890833,0.3256671946241236,0.4519092099970124,5.110965622496671e-06,5.975974243296911e-06,7.88917321087087e-06,1.1401366872520658e-05,1.5743960854439675e-05,8.611529399325395e-06,2130.613249259302,2491.21024096832,3288.767370063439,4752.898984750397,6563.200394977969,3589.8967024602875,9.336864557514984e-06,3892.267880890833,5.110965622496671e-06,5.975974243296911e-06,7.88917321087087e-06,1.1401366872520658e-05,1.5743960854439675e-05,8.611529399325395e-06,2130.613249259302,2491.21024096832,3288.767370063439,4752.898984750397,6563.200394977969,3589.8967024602875,0.6684,0.3316,0.6632,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,93.0,2021,0.211316749,211.316749,1.0,1.0,9.336864557514984e-06,9.336864557514984e-06,9.336864557514984e-06,9.336864557514984e-06,5.110965622496671e-06,5.110965622496671e-06,5.975974243296911e-06,5.975974243296911e-06,7.88917321087087e-06,7.88917321087087e-06,1.1401366872520658e-05,1.1401366872520658e-05,1.5743960854439675e-05,1.5743960854439675e-05,8.611529399325395e-06,8.611529399325395e-06,5.110965622496671e-06,5.110965622496671e-06,5.975974243296911e-06,5.975974243296911e-06,7.88917321087087e-06,7.88917321087087e-06,1.1401366872520658e-05,1.1401366872520658e-05,1.5743960854439675e-05,1.5743960854439675e-05,8.611529399325395e-06,8.611529399325395e-06
2021,0.094,0.0024777915,0.1,9.272538645202428e-06,3875.926165936109,0.3221876061444407,0.4615902158619838,5.033702953368406e-06,5.869631772007332e-06,7.754208492329462e-06,1.1144488937868646e-05,1.5171415374280804e-05,8.434344532258164e-06,2104.090555460235,2453.5092535099902,3241.263341306638,4658.402400147409,6341.659827310064,3525.560573642225,9.272538645202428e-06,3875.926165936109,5.033702953368406e-06,5.869631772007332e-06,7.754208492329462e-06,1.1144488937868646e-05,1.5171415374280804e-05,8.434344532258164e-06,2104.090555460235,2453.5092535099902,3241.263341306638,4658.402400147409,6341.659827310064,3525.560573642225,0.6777,0.3223,0.6446,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,94.0,2021,0.211316749,211.316749,1.0,1.0,9.272538645202428e-06,9.272538645202428e-06,9.272538645202428e-06,9.272538645202428e-06,5.033702953368406e-06,5.033702953368406e-06,5.869631772007332e-06,5.869631772007332e-06,7.754208492329462e-06,7.754208492329462e-06,1.1144488937868646e-05,1.1144488937868646e-05,1.5171415374280804e-05,1.5171415374280804e-05,8.434344532258164e-06,8.434344532258164e-06,5.033702953368406e-06,5.033702953368406e-06,5.869631772007332e-06,5.869631772007332e-06,7.754208492329462e-06,7.754208492329462e-06,1.1144488937868646e-05,1.1144488937868646e-05,1.5171415374280804e-05,1.5171415374280804e-05,8.434344532258164e-06,8.434344532258164e-06
2021,0.095,0.002492646875,0.1,8.875283558606858e-06,3687.781097880695,0.367119093644599,0.3394932419191366,5.016802042545647e-06,5.926536092356577e-06,7.812616314343274e-06,1.1222434384483695e-05,1.5205027726564526e-05,8.47655986836002e-06,2084.538214710647,2462.543042481785,3246.2307912505644,4663.048918045119,6317.861674222182,3522.1068770561,8.875283558606858e-06,3687.781097880695,5.016802042545647e-06,5.926536092356577e-06,7.812616314343274e-06,1.1222434384483695e-05,1.5205027726564526e-05,8.47655986836002e-06,2084.538214710647,2462.543042481785,3246.2307912505644,4663.048918045119,6317.861674222182,3522.1068770561,0.6391,0.3609,0.7218,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,95.0,2021,0.211316749,211.316749,1.0,1.0,8.875283558606858e-06,8.875283558606858e-06,8.875283558606858e-06,8.875283558606858e-06,5.016802042545647e-06,5.016802042545647e-06,5.926536092356577e-06,5.926536092356577e-06,7.812616314343274e-06,7.812616314343274e-06,1.1222434384483695e-05,1.1222434384483695e-05,1.5205027726564526e-05,1.5205027726564526e-05,8.47655986836002e-06,8.47655986836002e-06,5.016802042545647e-06,5.016802042545647e-06,5.926536092356577e-06,5.926536092356577e-06,7.812616314343274e-06,7.812616314343274e-06,1.1222434384483695e-05,1.1222434384483695e-05,1.5205027726564526e-05,1.5205027726564526e-05,8.47655986836002e-06,8.47655986836002e-06
2021,0.096,0.002507674,0.1,8.661124552528031e-06,3575.269437068224,0.3913322457848209,0.2758484207458849,5.018848783532141e-06,5.899504214400433e-06,7.83708342801615e-06,1.1350314575360332e-05,1.5593857719091804e-05,8.547051082182343e-06,2071.75598921413,2435.286201425722,3235.109330896477,4685.353796297856,6437.067446719286,3528.180471930526,8.661124552528031e-06,3575.269437068224,5.018848783532141e-06,5.899504214400433e-06,7.83708342801615e-06,1.1350314575360332e-05,1.5593857719091804e-05,8.547051082182343e-06,2071.75598921413,2435.286201425722,3235.109330896477,4685.353796297856,6437.067446719286,3528.180471930526,0.6042,0.3958,0.7916,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,96.0,2021,0.211316749,211.316749,1.0,1.0,8.661124552528031e-06,8.661124552528031e-06,8.661124552528031e-06,8.661124552528031e-06,5.018848783532141e-06,5.018848783532141e-06,5.899504214400433e-06,5.899504214400433e-06,7.83708342801615e-06,7.83708342801615e-06,1.1350314575360332e-05,1.1350314575360332e-05,1.5593857719091804e-05,1.5593857719091804e-05,8.547051082182343e-06,8.547051082182343e-06,5.018848783532141e-06,5.018848783532141e-06,5.899504214400433e-06,5.899504214400433e-06,7.83708342801615e-06,7.83708342801615e-06,1.1350314575360332e-05,1.1350314575360332e-05,1.5593857719091804e-05,1.5593857719091804e-05,8.547051082182343e-06,8.547051082182343e-06
2021,0.097,0.002522872875,0.1,8.804908499928181e-06,3639.1033296123496,0.3689404291673426,0.3346609546203519,4.9982304333770885e-06,5.877647035714096e-06,7.708872662478654e-06,1.101547599950686e-05,1.529930561955066e-05,8.407903636894427e-06,2065.788305741133,2429.2546479191456,3186.107405183428,4552.739575589832,6323.263214071772,3475.01965753896,8.804908499928181e-06,3639.1033296123496,4.9982304333770885e-06,5.877647035714096e-06,7.708872662478654e-06,1.101547599950686e-05,1.529930561955066e-05,8.407903636894427e-06,2065.788305741133,2429.2546479191456,3186.107405183428,4552.739575589832,6323.263214071772,3475.01965753896,0.637,0.363,0.726,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,97.0,2021,0.211316749,211.316749,1.0,1.0,8.804908499928181e-06,8.804908499928181e-06,8.804908499928181e-06,8.804908499928181e-06,4.9982304333770885e-06,4.9982304333770885e-06,5.877647035714096e-06,5.877647035714096e-06,7.708872662478654e-06,7.708872662478654e-06,1.101547599950686e-05,1.101547599950686e-05,1.529930561955066e-05,1.529930561955066e-05,8.407903636894427e-06,8.407903636894427e-06,4.9982304333770885e-06,4.9982304333770885e-06,5.877647035714096e-06,5.877647035714096e-06,7.708872662478654e-06,7.708872662478654e-06,1.101547599950686e-05,1.101547599950686e-05,1.529930561955066e-05,1.529930561955066e-05,8.407903636894427e-06,8.407903636894427e-06
2021,0.098,0.0025382435,0.1,8.808662945701e-06,3608.513868755871,0.370620383881688,0.3302106929668671,5.019226376620289e-06,5.851861567800392e-06,7.73580905220057e-06,1.111228460841874e-05,1.5319227390020625e-05,8.426744772388606e-06,2056.1517794592182,2397.245047927841,3169.0137791611783,4552.204275520765,6275.599922062295,3452.059133954117,8.808662945701e-06,3608.513868755871,5.019226376620289e-06,5.851861567800392e-06,7.73580905220057e-06,1.111228460841874e-05,1.5319227390020625e-05,8.426744772388606e-06,2056.1517794592182,2397.245047927841,3169.0137791611783,4552.204275520765,6275.599922062295,3452.059133954117,0.6366,0.3634,0.7268,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,98.0,2021,0.211316749,211.316749,1.0,1.0,8.808662945701e-06,8.808662945701e-06,8.808662945701e-06,8.808662945701e-06,5.019226376620289e-06,5.019226376620289e-06,5.851861567800392e-06,5.851861567800392e-06,7.73580905220057e-06,7.73580905220057e-06,1.111228460841874e-05,1.111228460841874e-05,1.5319227390020625e-05,1.5319227390020625e-05,8.426744772388606e-06,8.426744772388606e-06,5.019226376620289e-06,5.019226376620289e-06,5.851861567800392e-06,5.851861567800392e-06,7.73580905220057e-06,7.73580905220057e-06,1.111228460841874e-05,1.111228460841874e-05,1.5319227390020625e-05,1.5319227390020625e-05,8.426744772388606e-06,8.426744772388606e-06
2021,0.099,0.002553785875,0.1,9.254267392026186e-06,3774.174856888501,0.328989126234205,0.4427062067279975,5.05951625782845e-06,5.917420843867526e-06,7.791386657592873e-06,1.12878899318968e-05,1.5619307608768533e-05,8.519594284345497e-06,2063.4263350514498,2413.3062100405705,3177.567102580252,4603.548672582943,6370.034013693499,3474.5525687504114,9.254267392026186e-06,3774.174856888501,5.05951625782845e-06,5.917420843867526e-06,7.791386657592873e-06,1.12878899318968e-05,1.5619307608768533e-05,8.519594284345497e-06,2063.4263350514498,2413.3062100405705,3177.567102580252,4603.548672582943,6370.034013693499,3474.5525687504114,0.6796,0.3204,0.6408,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,99.0,2021,0.211316749,211.316749,1.0,1.0,9.254267392026186e-06,9.254267392026186e-06,9.254267392026186e-06,9.254267392026186e-06,5.05951625782845e-06,5.05951625782845e-06,5.917420843867526e-06,5.917420843867526e-06,7.791386657592873e-06,7.791386657592873e-06,1.12878899318968e-05,1.12878899318968e-05,1.5619307608768533e-05,1.5619307608768533e-05,8.519594284345497e-06,8.519594284345497e-06,5.05951625782845e-06,5.05951625782845e-06,5.917420843867526e-06,5.917420843867526e-06,7.791386657592873e-06,7.791386657592873e-06,1.12878899318968e-05,1.12878899318968e-05,1.5619307608768533e-05,1.5619307608768533e-05,8.519594284345497e-06,8.519594284345497e-06
2021,0.1,0.0025695,0.1,9.141009990944798e-06,3712.084222525713,0.330572299921925,0.4383334242693126,5.012312334634559e-06,5.8540156135751286e-06,7.771395792485265e-06,1.1144606640700158e-05,1.53617486546276e-05,8.442706582320548e-06,2035.4562082526368,2377.2645494423514,3155.895873307713,4525.7273012697415,6238.271795757529,3428.509314691914,9.141009990944798e-06,3712.084222525713,5.012312334634559e-06,5.8540156135751286e-06,7.771395792485265e-06,1.1144606640700158e-05,1.53617486546276e-05,8.442706582320548e-06,2035.4562082526368,2377.2645494423514,3155.895873307713,4525.7273012697415,6238.271795757529,3428.509314691914,0.6625,0.3375,0.675,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,100.0,2021,0.211316749,211.316749,1.0,1.0,9.141009990944798e-06,9.141009990944798e-06,9.141009990944798e-06,9.141009990944798e-06,5.012312334634559e-06,5.012312334634559e-06,5.8540156135751286e-06,5.8540156135751286e-06,7.771395792485265e-06,7.771395792485265e-06,1.1144606640700158e-05,1.1144606640700158e-05,1.53617486546276e-05,1.53617486546276e-05,8.442706582320548e-06,8.442706582320548e-06,5.012312334634559e-06,5.012312334634559e-06,5.8540156135751286e-06,5.8540156135751286e-06,7.771395792485265e-06,7.771395792485265e-06,1.1144606640700158e-05,1.1144606640700158e-05,1.53617486546276e-05,1.53617486546276e-05,8.442706582320548e-06,8.442706582320548e-06
2021,0.101,0.002585385875,0.1,9.34340382548648e-06,3773.96788988606,0.3148743173675401,0.4820806787085851,5.052447442772119e-06,5.91739493810696e-06,7.77565144854933e-06,1.1223752505030228e-05,1.5518926381786788e-05,8.48214445815776e-06,2040.7738732587768,2390.141634173371,3140.7246692822146,4533.474347161364,6268.37188505224,3426.0898298266225,9.34340382548648e-06,3773.96788988606,5.052447442772119e-06,5.91739493810696e-06,7.77565144854933e-06,1.1223752505030228e-05,1.5518926381786788e-05,8.48214445815776e-06,2040.7738732587768,2390.141634173371,3140.7246692822146,4533.474347161364,6268.37188505224,3426.0898298266225,0.6906,0.3094,0.6188,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,101.0,2021,0.211316749,211.316749,1.0,1.0,9.34340382548648e-06,9.34340382548648e-06,9.34340382548648e-06,9.34340382548648e-06,5.052447442772119e-06,5.052447442772119e-06,5.91739493810696e-06,5.91739493810696e-06,7.77565144854933e-06,7.77565144854933e-06,1.1223752505030228e-05,1.1223752505030228e-05,1.5518926381786788e-05,1.5518926381786788e-05,8.48214445815776e-06,8.48214445815776e-06,5.052447442772119e-06,5.052447442772119e-06,5.91739493810696e-06,5.91739493810696e-06,7.77565144854933e-06,7.77565144854933e-06,1.1223752505030228e-05,1.1223752505030228e-05,1.5518926381786788e-05,1.5518926381786788e-05,8.48214445815776e-06,8.48214445815776e-06
2021,0.102,0.0026014435,0.1,8.674748455704874e-06,3468.0582848925883,0.3917775821856066,0.2746890241496013,5.061409048598592e-06,5.911464717913013e-06,7.81133977753607e-06,1.1264266263790346e-05,1.560644984381716e-05,8.525344721600673e-06,2023.4894042004075,2363.331259170512,3122.878060375269,4503.315818187597,6239.267680784047,3408.328500161688,8.674748455704874e-06,3468.0582848925883,5.061409048598592e-06,5.911464717913013e-06,7.81133977753607e-06,1.1264266263790346e-05,1.560644984381716e-05,8.525344721600673e-06,2023.4894042004075,2363.331259170512,3122.878060375269,4503.315818187597,6239.267680784047,3408.328500161688,0.612,0.388,0.776,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,102.0,2021,0.211316749,211.316749,1.0,1.0,8.674748455704874e-06,8.674748455704874e-06,8.674748455704874e-06,8.674748455704874e-06,5.061409048598592e-06,5.061409048598592e-06,5.911464717913013e-06,5.911464717913013e-06,7.81133977753607e-06,7.81133977753607e-06,1.1264266263790346e-05,1.1264266263790346e-05,1.560644984381716e-05,1.560644984381716e-05,8.525344721600673e-06,8.525344721600673e-06,5.061409048598592e-06,5.061409048598592e-06,5.911464717913013e-06,5.911464717913013e-06,7.81133977753607e-06,7.81133977753607e-06,1.1264266263790346e-05,1.1264266263790346e-05,1.560644984381716e-05,1.560644984381716e-05,8.525344721600673e-06,8.525344721600673e-06
2021,0.103,0.002617672875,0.1,8.00101959765765e-06,3194.022961102919,0.4700059374712828,0.0752549368547429,5.01842014979766e-06,5.903214197854201e-06,7.758652948936485e-06,1.1207881901628416e-05,1.548061013919276e-05,8.459539266323716e-06,2003.3633202958097,2356.5748667551056,3097.2697121485485,4474.208780792284,6179.890404335441,3377.0649261876515,8.00101959765765e-06,3194.022961102919,5.01842014979766e-06,5.903214197854201e-06,7.758652948936485e-06,1.1207881901628416e-05,1.548061013919276e-05,8.459539266323716e-06,2003.3633202958097,2356.5748667551056,3097.2697121485485,4474.208780792284,6179.890404335441,3377.0649261876515,0.5348,0.4652,0.9304,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,103.0,2021,0.211316749,211.316749,1.0,1.0,8.00101959765765e-06,8.00101959765765e-06,8.00101959765765e-06,8.00101959765765e-06,5.01842014979766e-06,5.01842014979766e-06,5.903214197854201e-06,5.903214197854201e-06,7.758652948936485e-06,7.758652948936485e-06,1.1207881901628416e-05,1.1207881901628416e-05,1.548061013919276e-05,1.548061013919276e-05,8.459539266323716e-06,8.459539266323716e-06,5.01842014979766e-06,5.01842014979766e-06,5.903214197854201e-06,5.903214197854201e-06,7.758652948936485e-06,7.758652948936485e-06,1.1207881901628416e-05,1.1207881901628416e-05,1.548061013919276e-05,1.548061013919276e-05,8.459539266323716e-06,8.459539266323716e-06
2021,0.104,0.002634074,0.1,7.7236316087815e-06,3046.4820984744747,0.5,0.0,5.048931399977899e-06,5.919999197139031e-06,7.782970342369084e-06,1.1229433414703922e-05,1.5457731039703942e-05,8.493091221518664e-06,1991.482751322594,2335.0636708982806,3069.8874599387877,4429.298237763012,6097.093087913419,3349.985043000941,7.7236316087815e-06,3046.4820984744747,5.048931399977899e-06,5.919999197139031e-06,7.782970342369084e-06,1.1229433414703922e-05,1.5457731039703942e-05,8.493091221518664e-06,1991.482751322594,2335.0636708982806,3069.8874599387877,4429.298237763012,6097.093087913419,3349.985043000941,0.4928,0.5072,0.9856,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,104.0,2021,0.211316749,211.316749,1.0,1.0,7.7236316087815e-06,7.7236316087815e-06,7.7236316087815e-06,7.7236316087815e-06,5.048931399977899e-06,5.048931399977899e-06,5.919999197139031e-06,5.919999197139031e-06,7.782970342369084e-06,7.782970342369084e-06,1.1229433414703922e-05,1.1229433414703922e-05,1.5457731039703942e-05,1.5457731039703942e-05,8.493091221518664e-06,8.493091221518664e-06,5.048931399977899e-06,5.048931399977899e-06,5.919999197139031e-06,5.919999197139031e-06,7.782970342369084e-06,7.782970342369084e-06,1.1229433414703922e-05,1.1229433414703922e-05,1.5457731039703942e-05,1.5457731039703942e-05,8.493091221518664e-06,8.493091221518664e-06
2021,0.105,0.002650646875,0.1,7.266556624587899e-06,2846.372627152253,0.5,0.0,5.067480930972225e-06,5.970953406627092e-06,7.918023482267018e-06,1.1387059624492446e-05,1.5488640302582773e-05,8.594590238339269e-06,1984.9757946878128,2338.873721442817,3101.557789395436,4460.409034622235,6067.033406153223,3366.5747973698917,7.266556624587899e-06,2846.372627152253,5.067480930972225e-06,5.970953406627092e-06,7.918023482267018e-06,1.1387059624492446e-05,1.5488640302582773e-05,8.594590238339269e-06,1984.9757946878128,2338.873721442817,3101.557789395436,4460.409034622235,6067.033406153223,3366.5747973698917,0.4077,0.5923,0.8154,tilde_q_mu,asymptotic,sidak_approx,False,2.25,0,True,poisson,105.0,2021,0.211316749,211.316749,1.0,1.0,7.266556624587899e-06,7.266556624587899e-06,7.266556624587899e-06,7.266556624587899e-06,5.067480930972225e-06,5.067480930972225e-06,5.970953406627092e-06,5.970953406627092e-06,7.918023482267018e-06,7.918023482267018e-06,1.1387059624492446e-05,1.1387059624492446e-05,1.5488640302582773e-05,1.5488640302582773e-05,8.594590238339269e-06,8.594590238339269e-06,5.067480930972225e-06,5.067480930972225e-06,5.970953406627092e-06,5.970953406627092e-06,7.918023482267018e-06,7.918023482267018e-06,1.1387059624492446e-05,1.1387059624492446e-05,1.5488640302582773e-05,1.5488640302582773e-05,8.594590238339269e-06,8.594590238339269e-06
