dataset_set,mass_GeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,cls_alpha,eps2_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,ul_eps2_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,p_strong,p_weak,p_two,meta,cls_statistic,cls_calibration,combined_mode,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,mass_MeV,eps2_obs_raw,observed_source,expected_band_source,dimuon_threshold_GeV,dimuon_threshold_MeV,N_eff_dimuon,BR_ee_minimal,eps2_obs_ee_channel,eps2_obs_dimuon,ul_eps2_obs_ee_channel,ul_eps2_obs_dimuon,eps2_lo2_ee_channel,eps2_lo2_dimuon,eps2_lo1_ee_channel,eps2_lo1_dimuon,eps2_med_ee_channel,eps2_med_dimuon,eps2_hi1_ee_channel,eps2_hi1_dimuon,eps2_hi2_ee_channel,eps2_hi2_dimuon,eps2_mean_ee_channel,eps2_mean_dimuon,toy_eps2_uls_q02_ee_channel,toy_eps2_uls_q02_dimuon,toy_eps2_uls_q16_ee_channel,toy_eps2_uls_q16_dimuon,toy_eps2_uls_q50_ee_channel,toy_eps2_uls_q50_dimuon,toy_eps2_uls_q84_ee_channel,toy_eps2_uls_q84_dimuon,toy_eps2_uls_q97_ee_channel,toy_eps2_uls_q97_dimuon,toy_eps2_uls_mean_ee_channel,toy_eps2_uls_mean_dimuon
2015+2016+2021,0.067,0.0027852740354922,0.002141617875,0.1,1.154434765939841e-05,0.1711005188185685,0.9498252814647148,5.218972877453221e-06,6.159244625183988e-06,8.167882084666079e-06,1.1800109031368973e-05,1.6002110125576972e-05,8.88300262980124e-06,1.154434765939841e-05,5.218972877453221e-06,6.159244625183988e-06,8.167882084666079e-06,1.1800109031368973e-05,1.6002110125576972e-05,8.88300262980124e-06,0.8263,0.1737,0.3474,"[{'key': '2015', 'sigma': 0.0034734503157867, 'dens': 42399826.08695654}, {'key': '2016', 'sigma': 0.0027407539156900002, 'dens': 137287555.55555564}, {'key': '2021', 'sigma': 0.002141617875, 'dens': 145499466.6666668}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,67.0,1.1544355601325477e-05,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.154434765939841e-05,1.154434765939841e-05,1.154434765939841e-05,1.154434765939841e-05,5.218972877453221e-06,5.218972877453221e-06,6.159244625183988e-06,6.159244625183988e-06,8.167882084666079e-06,8.167882084666079e-06,1.1800109031368973e-05,1.1800109031368973e-05,1.6002110125576972e-05,1.6002110125576972e-05,8.88300262980124e-06,8.88300262980124e-06,5.218972877453221e-06,5.218972877453221e-06,6.159244625183988e-06,6.159244625183988e-06,8.167882084666079e-06,8.167882084666079e-06,1.1800109031368973e-05,1.1800109031368973e-05,1.6002110125576972e-05,1.6002110125576972e-05,8.88300262980124e-06,8.88300262980124e-06
2015+2016+2021,0.068,0.0028192819974307,0.002151836,0.1,9.365591307379548e-06,0.337135803434668,0.4202927481963034,5.136860261534582e-06,6.033775504309332e-06,8.019546838823056e-06,1.156638895960611e-05,1.5941229997796696e-05,8.727069176396116e-06,9.365591307379548e-06,5.136860261534582e-06,6.033775504309332e-06,8.019546838823056e-06,1.156638895960611e-05,1.5941229997796696e-05,8.727069176396116e-06,0.6637,0.3363,0.6726,"[{'key': '2015', 'sigma': 0.0035266693996524002, 'dens': 38110499.999999985}, {'key': '2016', 'sigma': 0.00277934059264, 'dens': 135254631.57894745}, {'key': '2021', 'sigma': 0.002151836, 'dens': 149951200.00000015}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,68.0,9.365583394018235e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,9.365591307379548e-06,9.365591307379548e-06,9.365591307379548e-06,9.365591307379548e-06,5.136860261534582e-06,5.136860261534582e-06,6.033775504309332e-06,6.033775504309332e-06,8.019546838823056e-06,8.019546838823056e-06,1.156638895960611e-05,1.156638895960611e-05,1.5941229997796696e-05,1.5941229997796696e-05,8.727069176396116e-06,8.727069176396116e-06,5.136860261534582e-06,5.136860261534582e-06,6.033775504309332e-06,6.033775504309332e-06,8.019546838823056e-06,8.019546838823056e-06,1.156638895960611e-05,1.156638895960611e-05,1.5941229997796696e-05,1.5941229997796696e-05,8.727069176396116e-06,8.727069176396116e-06
2015+2016+2021,0.069,0.0028534363514027,0.002162225875,0.1,7.188420059991552e-06,0.5,0.0,5.048972077984131e-06,5.939843893667692e-06,7.853308601383325e-06,1.1275102213178117e-05,1.5384393154251238e-05,8.523282506126944e-06,7.188420059991552e-06,5.048972077984131e-06,5.939843893667692e-06,7.853308601383325e-06,1.1275102213178117e-05,1.5384393154251238e-05,8.523282506126944e-06,0.4012,0.5988,0.8024,"[{'key': '2015', 'sigma': 0.0035798884835181, 'dens': 34082583.33333334}, {'key': '2016', 'sigma': 0.002818194695690001, 'dens': 133220105.26315796}, {'key': '2021', 'sigma': 0.0021622258750000002, 'dens': 152620800.00000012}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,69.0,7.188408354673604e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,7.188420059991552e-06,7.188420059991552e-06,7.188420059991552e-06,7.188420059991552e-06,5.048972077984131e-06,5.048972077984131e-06,5.939843893667692e-06,5.939843893667692e-06,7.853308601383325e-06,7.853308601383325e-06,1.1275102213178117e-05,1.1275102213178117e-05,1.5384393154251238e-05,1.5384393154251238e-05,8.523282506126944e-06,8.523282506126944e-06,5.048972077984131e-06,5.048972077984131e-06,5.939843893667692e-06,5.939843893667692e-06,7.853308601383325e-06,7.853308601383325e-06,1.1275102213178117e-05,1.1275102213178117e-05,1.5384393154251238e-05,1.5384393154251238e-05,8.523282506126944e-06,8.523282506126944e-06
2015+2016+2021,0.07,0.0028877379891279,0.0021727875,0.1,6.0362634082088025e-06,0.5,0.0,5.031581688519896e-06,5.919031496828302e-06,7.87039818740102e-06,1.1359376413893642e-05,1.5496707192721676e-05,8.559521675989354e-06,6.0362634082088025e-06,5.031581688519896e-06,5.919031496828302e-06,7.87039818740102e-06,1.1359376413893642e-05,1.5496707192721676e-05,8.559521675989354e-06,0.1836,0.8164,0.3672,"[{'key': '2015', 'sigma': 0.0036331075673838, 'dens': 30497583.333333343}, {'key': '2016', 'sigma': 0.002857318900000001, 'dens': 130986421.05263166}, {'key': '2021', 'sigma': 0.0021727875000000004, 'dens': 155292799.99999985}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,70.0,6.036271293944987e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,6.0362634082088025e-06,6.0362634082088025e-06,6.0362634082088025e-06,6.0362634082088025e-06,5.031581688519896e-06,5.031581688519896e-06,5.919031496828302e-06,5.919031496828302e-06,7.87039818740102e-06,7.87039818740102e-06,1.1359376413893642e-05,1.1359376413893642e-05,1.5496707192721676e-05,1.5496707192721676e-05,8.559521675989354e-06,8.559521675989354e-06,5.031581688519896e-06,5.031581688519896e-06,5.919031496828302e-06,5.919031496828302e-06,7.87039818740102e-06,7.87039818740102e-06,1.1359376413893642e-05,1.1359376413893642e-05,1.5496707192721676e-05,1.5496707192721676e-05,8.559521675989354e-06,8.559521675989354e-06
2015+2016+2021,0.071,0.0029221877134464,0.002183520875,0.1,5.345923642280819e-06,0.5,0.0,4.9016439773641255e-06,5.76460888504172e-06,7.634098337330592e-06,1.0962208707204249e-05,1.517452469832082e-05,8.304356843890268e-06,5.345923642280819e-06,4.9016439773641255e-06,5.76460888504172e-06,7.634098337330592e-06,1.0962208707204249e-05,1.517452469832082e-05,8.304356843890268e-06,0.0794,0.9206,0.1588,"[{'key': '2015', 'sigma': 0.0036863266512494994, 'dens': 27486880.000000007}, {'key': '2016', 'sigma': 0.00289671561409, 'dens': 128580800.00000024}, {'key': '2021', 'sigma': 0.002183520875, 'dens': 157073476.92307678}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,71.0,5.345923643675842e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,5.345923642280819e-06,5.345923642280819e-06,5.345923642280819e-06,5.345923642280819e-06,4.9016439773641255e-06,4.9016439773641255e-06,5.76460888504172e-06,5.76460888504172e-06,7.634098337330592e-06,7.634098337330592e-06,1.0962208707204249e-05,1.0962208707204249e-05,1.517452469832082e-05,1.517452469832082e-05,8.304356843890268e-06,8.304356843890268e-06,4.9016439773641255e-06,4.9016439773641255e-06,5.76460888504172e-06,5.76460888504172e-06,7.634098337330592e-06,7.634098337330592e-06,1.0962208707204249e-05,1.0962208707204249e-05,1.517452469832082e-05,1.517452469832082e-05,8.304356843890268e-06,8.304356843890268e-06
2015+2016+2021,0.072,0.0029567862383184,0.002194426,0.1,5.106803051489232e-06,0.5,0.0,4.906932348156711e-06,5.786758154499326e-06,7.660620894576936e-06,1.1066530009877324e-05,1.5187732852034612e-05,8.354187818716798e-06,5.106803051489232e-06,4.906932348156711e-06,5.786758154499326e-06,7.660620894576936e-06,1.1066530009877324e-05,1.5187732852034612e-05,8.354187818716798e-06,0.0436,0.9564,0.0872,"[{'key': '2015', 'sigma': 0.0037395457351151996, 'dens': 24601680.000000004}, {'key': '2016', 'sigma': 0.00293638697984, 'dens': 126101100.00000006}, {'key': '2021', 'sigma': 0.002194426, 'dens': 158948000.00000015}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,72.0,5.106803053345198e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,5.106803051489232e-06,5.106803051489232e-06,5.106803051489232e-06,5.106803051489232e-06,4.906932348156711e-06,4.906932348156711e-06,5.786758154499326e-06,5.786758154499326e-06,7.660620894576936e-06,7.660620894576936e-06,1.1066530009877324e-05,1.1066530009877324e-05,1.5187732852034612e-05,1.5187732852034612e-05,8.354187818716798e-06,8.354187818716798e-06,4.906932348156711e-06,4.906932348156711e-06,5.786758154499326e-06,5.786758154499326e-06,7.660620894576936e-06,7.660620894576936e-06,1.1066530009877324e-05,1.1066530009877324e-05,1.5187732852034612e-05,1.5187732852034612e-05,8.354187818716798e-06,8.354187818716798e-06
2015+2016+2021,0.073,0.0029915341888236,0.002205502875,0.1,5.313594634806888e-06,0.5,0.0,4.88206236352719e-06,5.763484978112787e-06,7.561239719236995e-06,1.0915447805313252e-05,1.506605001619977e-05,8.267164894724576e-06,5.313594634806888e-06,4.88206236352719e-06,5.763484978112787e-06,7.561239719236995e-06,1.0915447805313252e-05,1.506605001619977e-05,8.267164894724576e-06,0.0769,0.9231,0.1538,"[{'key': '2015', 'sigma': 0.0037927648189808997, 'dens': 22031760.00000003}, {'key': '2016', 'sigma': 0.00297633487249, 'dens': 123558499.9999999}, {'key': '2021', 'sigma': 0.002205502875, 'dens': 160796666.66666684}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,73.0,5.313590717898772e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,5.313594634806888e-06,5.313594634806888e-06,5.313594634806888e-06,5.313594634806888e-06,4.88206236352719e-06,4.88206236352719e-06,5.763484978112787e-06,5.763484978112787e-06,7.561239719236995e-06,7.561239719236995e-06,1.0915447805313252e-05,1.0915447805313252e-05,1.506605001619977e-05,1.506605001619977e-05,8.267164894724576e-06,8.267164894724576e-06,4.88206236352719e-06,4.88206236352719e-06,5.763484978112787e-06,5.763484978112787e-06,7.561239719236995e-06,7.561239719236995e-06,1.0915447805313252e-05,1.0915447805313252e-05,1.506605001619977e-05,1.506605001619977e-05,8.267164894724576e-06,8.267164894724576e-06
2015+2016+2021,0.074,0.0030264321011621,0.0022167515,0.1,5.731716427093388e-06,0.5,0.0,4.868881664496499e-06,5.744342909773907e-06,7.577738802634425e-06,1.0903963933326063e-05,1.5055515925308696e-05,8.24988371918895e-06,5.731716427093388e-06,4.868881664496499e-06,5.744342909773907e-06,7.577738802634425e-06,1.0903963933326063e-05,1.5055515925308696e-05,8.24988371918895e-06,0.158,0.842,0.316,"[{'key': '2015', 'sigma': 0.0038459839028465994, 'dens': 19867230.76923077}, {'key': '2016', 'sigma': 0.00301656090064, 'dens': 120875200.00000006}, {'key': '2021', 'sigma': 0.0022167515, 'dens': 161725907.69230783}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,74.0,5.731716418527851e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,5.731716427093388e-06,5.731716427093388e-06,5.731716427093388e-06,5.731716427093388e-06,4.868881664496499e-06,4.868881664496499e-06,5.744342909773907e-06,5.744342909773907e-06,7.577738802634425e-06,7.577738802634425e-06,1.0903963933326063e-05,1.0903963933326063e-05,1.5055515925308696e-05,1.5055515925308696e-05,8.24988371918895e-06,8.24988371918895e-06,4.868881664496499e-06,4.868881664496499e-06,5.744342909773907e-06,5.744342909773907e-06,7.577738802634425e-06,7.577738802634425e-06,1.0903963933326063e-05,1.0903963933326063e-05,1.5055515925308696e-05,1.5055515925308696e-05,8.24988371918895e-06,8.24988371918895e-06
2015+2016+2021,0.075,0.003061480422654,0.002228171875,0.1,6.828080197742652e-06,0.5,0.0,4.864509780363728e-06,5.700887785000622e-06,7.5095060489604115e-06,1.0802969152557708e-05,1.4749618450747071e-05,8.177986213770721e-06,6.828080197742652e-06,4.864509780363728e-06,5.700887785000622e-06,7.5095060489604115e-06,1.0802969152557708e-05,1.4749618450747071e-05,8.177986213770721e-06,0.3891,0.6109,0.7782,"[{'key': '2015', 'sigma': 0.0038992029867122996, 'dens': 17827538.461538445}, {'key': '2016', 'sigma': 0.0030570664062500004, 'dens': 118086666.66666672}, {'key': '2021', 'sigma': 0.002228171875, 'dens': 162529866.66666684}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,75.0,6.828078216636108e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,6.828080197742652e-06,6.828080197742652e-06,6.828080197742652e-06,6.828080197742652e-06,4.864509780363728e-06,4.864509780363728e-06,5.700887785000622e-06,5.700887785000622e-06,7.5095060489604115e-06,7.5095060489604115e-06,1.0802969152557708e-05,1.0802969152557708e-05,1.4749618450747071e-05,1.4749618450747071e-05,8.177986213770721e-06,8.177986213770721e-06,4.864509780363728e-06,4.864509780363728e-06,5.700887785000622e-06,5.700887785000622e-06,7.5095060489604115e-06,7.5095060489604115e-06,1.0802969152557708e-05,1.0802969152557708e-05,1.4749618450747071e-05,1.4749618450747071e-05,8.177986213770721e-06,8.177986213770721e-06
2015+2016+2021,0.076,0.0030966795117393,0.002239764,0.1,8.79490266560959e-06,0.3329330990337986,0.4318283156296434,4.850827853121321e-06,5.69889437742522e-06,7.492418608088286e-06,1.0777806182013718e-05,1.5077536100281292e-05,8.182124410738444e-06,8.79490266560959e-06,4.850827853121321e-06,5.69889437742522e-06,7.492418608088286e-06,1.0777806182013718e-05,1.5077536100281292e-05,8.182124410738444e-06,0.6635,0.3365,0.673,"[{'key': '2015', 'sigma': 0.003952422070578, 'dens': 16010615.384615405}, {'key': '2016', 'sigma': 0.00309785246464, 'dens': 115279809.52380942}, {'key': '2021', 'sigma': 0.002239764, 'dens': 162910276.92307678}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,76.0,8.794894852788936e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,8.79490266560959e-06,8.79490266560959e-06,8.79490266560959e-06,8.79490266560959e-06,4.850827853121321e-06,4.850827853121321e-06,5.69889437742522e-06,5.69889437742522e-06,7.492418608088286e-06,7.492418608088286e-06,1.0777806182013718e-05,1.0777806182013718e-05,1.5077536100281292e-05,1.5077536100281292e-05,8.182124410738444e-06,8.182124410738444e-06,4.850827853121321e-06,4.850827853121321e-06,5.69889437742522e-06,5.69889437742522e-06,7.492418608088286e-06,7.492418608088286e-06,1.0777806182013718e-05,1.0777806182013718e-05,1.5077536100281292e-05,1.5077536100281292e-05,8.182124410738444e-06,8.182124410738444e-06
2015+2016+2021,0.077,0.0031320296379779,0.002251527875,0.1,1.015678911023815e-05,0.1991193135325878,0.8447711469758549,4.798428988643941e-06,5.63169038645487e-06,7.432392512979386e-06,1.0665079756800487e-05,1.4684175596261836e-05,8.081706373656957e-06,1.015678911023815e-05,4.798428988643941e-06,5.63169038645487e-06,7.432392512979386e-06,1.0665079756800487e-05,1.4684175596261836e-05,8.081706373656957e-06,0.8012,0.1988,0.3976,"[{'key': '2015', 'sigma': 0.0040056411544437, 'dens': 14475407.407407409}, {'key': '2016', 'sigma': 0.00313891988449, 'dens': 112458095.23809513}, {'key': '2021', 'sigma': 0.002251527875, 'dens': 163230646.153846}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,77.0,1.0156796894475476e-05,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.015678911023815e-05,1.015678911023815e-05,1.015678911023815e-05,1.015678911023815e-05,4.798428988643941e-06,4.798428988643941e-06,5.63169038645487e-06,5.63169038645487e-06,7.432392512979386e-06,7.432392512979386e-06,1.0665079756800487e-05,1.0665079756800487e-05,1.4684175596261836e-05,1.4684175596261836e-05,8.081706373656957e-06,8.081706373656957e-06,4.798428988643941e-06,4.798428988643941e-06,5.63169038645487e-06,5.63169038645487e-06,7.432392512979386e-06,7.432392512979386e-06,1.0665079756800487e-05,1.0665079756800487e-05,1.4684175596261836e-05,1.4684175596261836e-05,8.081706373656957e-06,8.081706373656957e-06
2015+2016+2021,0.078,0.0031675309820498,0.0022634635,0.1,1.124095739949154e-05,0.1259972157646546,1.14551851181406,4.737320747859351e-06,5.588646635694532e-06,7.38033589748296e-06,1.0702943305227695e-05,1.4688963995593315e-05,8.047320042491914e-06,1.124095739949154e-05,4.737320747859351e-06,5.588646635694532e-06,7.38033589748296e-06,1.0702943305227695e-05,1.4688963995593315e-05,8.047320042491914e-06,0.8751,0.1249,0.2498,"[{'key': '2015', 'sigma': 0.0040588602383094, 'dens': 13040962.962962965}, {'key': '2016', 'sigma': 0.0031802692078400003, 'dens': 109517809.52380957}, {'key': '2021', 'sigma': 0.0022634635, 'dens': 163237292.30769244}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,78.0,1.1240973004013668e-05,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.124095739949154e-05,1.124095739949154e-05,1.124095739949154e-05,1.124095739949154e-05,4.737320747859351e-06,4.737320747859351e-06,5.588646635694532e-06,5.588646635694532e-06,7.38033589748296e-06,7.38033589748296e-06,1.0702943305227695e-05,1.0702943305227695e-05,1.4688963995593315e-05,1.4688963995593315e-05,8.047320042491914e-06,8.047320042491914e-06,4.737320747859351e-06,4.737320747859351e-06,5.588646635694532e-06,5.588646635694532e-06,7.38033589748296e-06,7.38033589748296e-06,1.0702943305227695e-05,1.0702943305227695e-05,1.4688963995593315e-05,1.4688963995593315e-05,8.047320042491914e-06,8.047320042491914e-06
2015+2016+2021,0.079,0.003203183635755,0.002275570875,0.1,1.1248773251608177e-05,0.1259517895496203,1.1457379915568258,4.723012568464653e-06,5.594671463359029e-06,7.343817889128085e-06,1.0615593384313108e-05,1.4600707806859052e-05,8.02235673278609e-06,1.1248773251608177e-05,4.723012568464653e-06,5.594671463359029e-06,7.343817889128085e-06,1.0615593384313108e-05,1.4600707806859052e-05,8.02235673278609e-06,0.8724,0.1276,0.2552,"[{'key': '2015', 'sigma': 0.0041120793221751, 'dens': 11754148.148148162}, {'key': '2016', 'sigma': 0.0032219007100900005, 'dens': 106504454.54545459}, {'key': '2021', 'sigma': 0.002275570875, 'dens': 163110400.00000012}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,79.0,1.1248726415662614e-05,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.1248773251608177e-05,1.1248773251608177e-05,1.1248773251608177e-05,1.1248773251608177e-05,4.723012568464653e-06,4.723012568464653e-06,5.594671463359029e-06,5.594671463359029e-06,7.343817889128085e-06,7.343817889128085e-06,1.0615593384313108e-05,1.0615593384313108e-05,1.4600707806859052e-05,1.4600707806859052e-05,8.02235673278609e-06,8.02235673278609e-06,4.723012568464653e-06,4.723012568464653e-06,5.594671463359029e-06,5.594671463359029e-06,7.343817889128085e-06,7.343817889128085e-06,1.0615593384313108e-05,1.0615593384313108e-05,1.4600707806859052e-05,1.4600707806859052e-05,8.02235673278609e-06,8.02235673278609e-06
2015+2016+2021,0.08,0.0032389876020135,0.00228785,0.1,1.0674622979793806e-05,0.1497386531178408,1.0375549379418667,4.685885278430844e-06,5.525537570558984e-06,7.250908946058623e-06,1.0388262950022551e-05,1.445768031700111e-05,7.904856820943227e-06,1.0674622979793806e-05,4.685885278430844e-06,5.525537570558984e-06,7.250908946058623e-06,1.0388262950022551e-05,1.445768031700111e-05,7.904856820943227e-06,0.8562,0.1438,0.2876,"[{'key': '2015', 'sigma': 0.0041652984060407995, 'dens': 10668642.85714287}, {'key': '2016', 'sigma': 0.003263814400000001, 'dens': 103509363.63636367}, {'key': '2021', 'sigma': 0.00228785, 'dens': 162742171.42857128}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,80.0,1.0674638412350436e-05,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.0674622979793806e-05,1.0674622979793806e-05,1.0674622979793806e-05,1.0674622979793806e-05,4.685885278430844e-06,4.685885278430844e-06,5.525537570558984e-06,5.525537570558984e-06,7.250908946058623e-06,7.250908946058623e-06,1.0388262950022551e-05,1.0388262950022551e-05,1.445768031700111e-05,1.445768031700111e-05,7.904856820943227e-06,7.904856820943227e-06,4.685885278430844e-06,4.685885278430844e-06,5.525537570558984e-06,5.525537570558984e-06,7.250908946058623e-06,7.250908946058623e-06,1.0388262950022551e-05,1.0388262950022551e-05,1.445768031700111e-05,1.445768031700111e-05,7.904856820943227e-06,7.904856820943227e-06
2015+2016+2021,0.081,0.0032749427948655,0.002300300875,0.1,1.0282236854145208e-05,0.1798071535415908,0.9161002683269364,4.636070563139906e-06,5.471824634382902e-06,7.2845540720893585e-06,1.0585209095469923e-05,1.4385462611125202e-05,7.94178094382684e-06,1.0282236854145208e-05,4.636070563139906e-06,5.471824634382902e-06,7.2845540720893585e-06,1.0585209095469923e-05,1.4385462611125202e-05,7.94178094382684e-06,0.8174,0.1826,0.3652,"[{'key': '2015', 'sigma': 0.0042185174899065, 'dens': 9626428.571428563}, {'key': '2016', 'sigma': 0.0033060100196900003, 'dens': 100491909.09090912}, {'key': '2021', 'sigma': 0.0023003008750000003, 'dens': 162242953.84615397}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,81.0,1.028223687669373e-05,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,1.0282236854145208e-05,1.0282236854145208e-05,1.0282236854145208e-05,1.0282236854145208e-05,4.636070563139906e-06,4.636070563139906e-06,5.471824634382902e-06,5.471824634382902e-06,7.2845540720893585e-06,7.2845540720893585e-06,1.0585209095469923e-05,1.0585209095469923e-05,1.4385462611125202e-05,1.4385462611125202e-05,7.94178094382684e-06,7.94178094382684e-06,4.636070563139906e-06,4.636070563139906e-06,5.471824634382902e-06,5.471824634382902e-06,7.2845540720893585e-06,7.2845540720893585e-06,1.0585209095469923e-05,1.0585209095469923e-05,1.4385462611125202e-05,1.4385462611125202e-05,7.94178094382684e-06,7.94178094382684e-06
2015+2016+2021,0.082,0.0033110490394707,0.0023129235,0.1,9.707933771624932e-06,0.2194998472759532,0.7738834886998807,4.648575393365162e-06,5.451260578207248e-06,7.264950426934975e-06,1.0526774571046522e-05,1.463878589195128e-05,7.930602080934968e-06,9.707933771624932e-06,4.648575393365162e-06,5.451260578207248e-06,7.264950426934975e-06,1.0526774571046522e-05,1.463878589195128e-05,7.930602080934968e-06,0.7795,0.2205,0.441,"[{'key': '2015', 'sigma': 0.0042717365737722, 'dens': 8731999.999999993}, {'key': '2016', 'sigma': 0.0033484870446400007, 'dens': 97378000.00000003}, {'key': '2021', 'sigma': 0.0023129235000000003, 'dens': 161241846.1538463}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,82.0,9.707949925461156e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,9.707933771624932e-06,9.707933771624932e-06,9.707933771624932e-06,9.707933771624932e-06,4.648575393365162e-06,4.648575393365162e-06,5.451260578207248e-06,5.451260578207248e-06,7.264950426934975e-06,7.264950426934975e-06,1.0526774571046522e-05,1.0526774571046522e-05,1.463878589195128e-05,1.463878589195128e-05,7.930602080934968e-06,7.930602080934968e-06,4.648575393365162e-06,4.648575393365162e-06,5.451260578207248e-06,5.451260578207248e-06,7.264950426934975e-06,7.264950426934975e-06,1.0526774571046522e-05,1.0526774571046522e-05,1.463878589195128e-05,1.463878589195128e-05,7.930602080934968e-06,7.930602080934968e-06
2015+2016+2021,0.083,0.0033473060721093,0.002325717875,0.1,8.56315254381393e-06,0.3268386646813881,0.4486594657636567,4.606629539315304e-06,5.452566181781651e-06,7.252643619307652e-06,1.0563285468335557e-05,1.4490063665717889e-05,7.91292347013788e-06,8.56315254381393e-06,4.606629539315304e-06,5.452566181781651e-06,7.252643619307652e-06,1.0563285468335557e-05,1.4490063665717889e-05,7.91292347013788e-06,0.6687,0.3313,0.6626,"[{'key': '2015', 'sigma': 0.0043249556576379, 'dens': 7943929.824561404}, {'key': '2016', 'sigma': 0.0033912446836900003, 'dens': 94319130.43478264}, {'key': '2021', 'sigma': 0.002325717875, 'dens': 160783138.4615383}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,83.0,8.563152527227196e-06,observed scan CSV,combined_ul_bands_combined_all.csv,0.211316749,211.316749,1.0,1.0,8.56315254381393e-06,8.56315254381393e-06,8.56315254381393e-06,8.56315254381393e-06,4.606629539315304e-06,4.606629539315304e-06,5.452566181781651e-06,5.452566181781651e-06,7.252643619307652e-06,7.252643619307652e-06,1.0563285468335557e-05,1.0563285468335557e-05,1.4490063665717889e-05,1.4490063665717889e-05,7.91292347013788e-06,7.91292347013788e-06,4.606629539315304e-06,4.606629539315304e-06,5.452566181781651e-06,5.452566181781651e-06,7.252643619307652e-06,7.252643619307652e-06,1.0563285468335557e-05,1.0563285468335557e-05,1.4490063665717889e-05,1.4490063665717889e-05,7.91292347013788e-06,7.91292347013788e-06
