dataset,mass_GeV,sigma_val,blind_lo,blind_hi,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma
2015,0.029,0.0014511251288901,0.0257349684599972,0.0322650315400027,8851.56186398548,7.27311833523971e-06,0.4148577833824124,0.2150663782937969,1057.5319726505777,4969.148369528669,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.46**2 * RBF(length_scale=0.391),0.048827113532448,0.3906169082595845,0.1381039323382378,0.3906169082595845,0.048827113532448,29.78302038857669,847.7571888189482,258,1.0,8.0,8.0,33.64776238820543,269.18209910564343,269.18209910564343
2015,0.03,0.0015043442127557,0.0266152255212994,0.0333847744787005,13770.332604584266,1.0944291509261416e-05,0.0792497164613042,1.4101363257271264,7087.665617662798,5029.077628209994,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.59**2 * RBF(length_scale=0.391),0.04892806617657,0.3914245294125607,0.1383894695351874,0.3914245294125607,0.04892806617657,31.299679255054865,838.6824224198718,256,1.0,8.0,8.0,32.52451517524638,260.196121401971,260.196121401971
2015,0.031,0.0015575632966214,0.0274954825826016,0.0345045174173983,14162.746113788387,1.1008699058502884e-05,0.0687308913923251,1.4853097783117322,7491.180393603564,5045.516998040974,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.5**2 * RBF(length_scale=0.392),0.0490224965213914,0.3921799721711316,0.1386565588838793,0.3921799721711316,0.0490224965213914,30.242372016092727,835.6090808332098,256,1.0,8.0,8.0,31.473839058563996,251.79071246851197,251.79071246851197
2015,0.032,0.0016107823804872,0.0283757396439038,0.0356242603560962,10848.614325081016,8.30445248103405e-06,0.2319374943124136,0.7324810767089235,3679.695378707277,5024.415634836112,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.51**2 * RBF(length_scale=0.393),0.0491110168718647,0.3928881349749176,0.1389069322442499,0.3928881349749176,0.0491110168718647,30.3174601751364,835.9540145973796,256,1.0,8.0,8.0,30.48892107760112,243.91136862080896,243.91136862080896
2015,0.033,0.0016640014643529,0.0292559967052059,0.036744003294794,6830.9957899596975,5.188738048394698e-06,0.4999513009912829,0.0001220703125,-3079.079668107556,5043.20979740807,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.41**2 * RBF(length_scale=0.394),0.0491941652153258,0.3935533217226066,0.139142111274273,0.3935533217226066,0.0491941652153258,29.220129799651524,827.4621081255243,254,1.0,8.0,8.0,29.56377519442661,236.5102015554129,236.5102015554129
2015,0.034,0.0017172205482186,0.0301362537665081,0.0378637462334918,5508.590534176919,4.184918222049177e-06,0.5,0.0,-7845.236330436458,4941.336849682346,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.36**2 * RBF(length_scale=0.394),0.0492724161646833,0.3941793293174669,0.139363438381973,0.3941793293174669,0.0492724161646833,28.681567365708243,828.1607273381555,254,1.0,8.0,8.0,28.693120528867,229.544964230936,229.544964230936
2015,0.035,0.0017704396320843,0.0310165108278103,0.0389834891721896,5173.534596225814,3.952102532244309e-06,0.5,0.0,-10031.05522303007,4950.1965963693565,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.4**2 * RBF(length_scale=0.395),0.0493461900232814,0.3947695201862515,0.139572102364729,0.3947695201862515,0.0493461900232814,29.16438402467648,821.0085570292038,252,1.0,8.0,8.0,27.872280494075504,222.97824395260403,222.97824395260403
2015,0.036,0.0018236587159499,0.0318967678891125,0.0401032321108874,5606.932465776203,4.333674025563979e-06,0.5,0.0,-6782.599632853719,4868.946093667102,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.4**2 * RBF(length_scale=0.395),0.0494158603371017,0.3953268826968141,0.139769159770128,0.3953268826968141,0.0494158603371017,29.117031755450984,822.4579906498955,252,1.0,8.0,8.0,27.097098763547724,216.7767901083818,216.7767901083818
2015,0.037,0.0018768777998156,0.0327770249504146,0.0412229750495853,7146.949445940752,5.6204641308296086e-06,0.5,0.0,-1671.478815716033,4873.078588570644,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.36**2 * RBF(length_scale=0.396),0.0494817602208321,0.3958540817666574,0.1399555527887887,0.3958540817666574,0.0494817602208321,28.78151513655784,812.972317834167,250,1.0,8.0,8.0,26.363868881442915,210.9109510515433,210.9109510515433
2015,0.038,0.0019300968836813,0.0336572820117168,0.0423427179882831,12207.439660113325,9.821887690296838e-06,0.1125954100454892,1.212840467758123,5776.9399604216405,4766.5227287843445,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.26**2 * RBF(length_scale=0.396),0.0495441876839271,0.3963535014714168,0.1401321243187355,0.3963535014714168,0.0495441876839271,27.70745929390656,811.9528216392085,250,1.0,8.0,8.0,25.66927500003432,205.35420000027452,205.35420000027452
2015,0.039,0.0019833159675471,0.034537539073019,0.0434624609269809,17116.027987019646,1.417380639939357e-05,0.0096547367075665,2.339501898857939,11039.67636474894,4719.713169438734,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.15**2 * RBF(length_scale=0.397),0.0496034101363465,0.396827281090772,0.1402996307095525,0.396827281090772,0.0496034101363465,26.565638094993925,805.2191409401926,248,1.0,8.0,8.0,25.01034174483775,200.082733958702,200.082733958702
2015,0.04,0.0020365350514127,0.0354177961343212,0.0445822038656788,16783.696731217067,1.4371025945135568e-05,0.0089909664543959,2.3659899423813537,10873.2493385384,4595.265118931819,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.21**2 * RBF(length_scale=0.397),0.049659668217695,0.3972773457415606,0.140458752592825,0.3972773457415606,0.049659668217695,27.115238760501683,806.9103355099182,248,1.0,8.0,8.0,24.38439160830785,195.0751328664628,195.0751328664628
2015,0.041,0.0020897541352785,0.0362980531956233,0.0457019468043766,13358.090665698232,1.1890910457502907e-05,0.0502028539866697,1.6428899344324412,7427.24367497351,4523.461265822631,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.21**2 * RBF(length_scale=0.398),0.049713179065399,0.3977054325231925,0.1406101041259392,0.3977054325231925,0.049713179065399,27.13948225386904,804.9022842061827,246,1.0,8.0,8.0,23.78900858534434,190.31206868275476,190.31206868275476
2015,0.042,0.0021429732191442,0.0371783102569255,0.0468216897430744,8618.478747330353,8.012647117827452e-06,0.3174336424027744,0.4748873269564001,2080.9030004816736,4389.663593936066,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.37**2 * RBF(length_scale=0.398),0.0497641391155077,0.3981131129240616,0.1407542409139448,0.3981131129240616,0.0497641391155077,28.80401594180521,804.6450809111557,246,1.0,8.0,8.0,23.22200700920616,185.77605607364927,185.77605607364927
2015,0.043,0.0021961923030098,0.0380585673182277,0.0479414326817722,5691.691405680496,5.5514252878472615e-06,0.5,0.0,-3101.5781993728765,4296.2280061448255,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.29**2 * RBF(length_scale=0.399),0.0498127265122922,0.3985018120983383,0.1408916668249312,0.3985018120983383,0.0498127265122922,27.942168625733828,797.6336517028482,244,1.0,8.0,8.0,22.68140474038796,181.4512379231037,181.4512379231037
2015,0.044,0.0022494113868755,0.0389388243795299,0.0490611756204701,4567.246920044685,4.698987592999117e-06,0.5,0.0,-6922.326758982049,4152.045871983127,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.31**2 * RBF(length_scale=0.399),0.0498591031889295,0.398872825511436,0.1410228398750874,0.398872825511436,0.0498591031889295,28.18982472422817,799.9374290221673,244,1.0,8.0,8.0,22.165400015238248,177.32320012190598,177.32320012190598
2015,0.045,0.0023026304707412,0.039819081440832,0.0501809185591679,4062.000287090786,4.418832775437375e-06,0.5,0.0,-9683.504322683391,4067.3804549166034,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.29**2 * RBF(length_scale=0.399),0.0499034166704954,0.3992273333639637,0.1411481773283406,0.3992273333639637,0.0499034166704954,27.9689322730888,789.3676860890657,242,1.0,8.0,8.0,21.672351384471067,173.37881107576854,173.37881107576854
2015,0.046,0.002355849554607,0.0406993385021342,0.0513006614978657,3968.664292144477,4.587379771727482e-06,0.5,0.0,-8936.111471037404,3922.156577568088,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.26**2 * RBF(length_scale=0.4),0.049945801641555,0.3995664131324403,0.141268060130167,0.3995664131324403,0.049945801641555,27.67344336437714,792.9821703308637,242,1.0,8.0,8.0,21.200760270910823,169.6060821672866,169.6060821672866
2015,0.047,0.0024090686384727,0.0415795955634364,0.0524204044365635,4323.667418647123,5.329556643259648e-06,0.4999311292015692,0.0001726334915006,-5839.976416754198,3822.407830256562,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.36**2 * RBF(length_scale=0.4),0.0499863813134502,0.3998910505076019,0.1413828367748687,0.3998910505076019,0.0499863813134502,28.70829302166928,785.9171143122271,240,1.0,8.0,8.0,20.74925575600892,165.99404604807134,165.99404604807134
2015,0.048,0.0024622877223383,0.0424598526247386,0.0535401473752614,5306.786399734741,6.984617958184813e-06,0.5,0.0,-1414.6165202980478,3664.918955774144,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.47**2 * RBF(length_scale=0.4),0.0500252686205247,0.4002021489641976,0.1414928266890064,0.4002021489641976,0.0500252686205247,29.913099967586067,787.9087404576603,240,1.0,8.0,8.0,20.31658126980238,162.53265015841905,162.53265015841905
2015,0.049,0.0025155068062041,0.0433401096860407,0.0546598903139592,7625.23925190402,1.0772801975381895e-05,0.2340361186679675,0.7256192165048988,2567.914267064954,3540.309212943686,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.47**2 * RBF(length_scale=0.401),0.0500625672697325,0.4005005381578606,0.1415983232001424,0.4005005381578606,0.0500625672697325,29.892144437759875,784.5336777360868,238,1.0,8.0,8.0,19.90158291214365,159.21266329714922,159.21266329714922
2015,0.05,0.0025687258900698,0.0442203667473429,0.055779633252657,10003.872993620274,1.5212366445816556e-05,0.048955028595449,1.655071194426931,5585.731634229635,3374.219075386737,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.64**2 * RBF(length_scale=0.401),0.0500983726641885,0.4007869813135087,0.141699596149034,0.4007869813135087,0.0500983726641885,31.76221564455059,785.9777121721044,238,1.0,8.0,8.0,19.503199176626534,156.0255934130123,156.0255934130123
2015,0.051,0.0026219449739354,0.0451006238086451,0.0568993761913548,11156.5744944797,1.827117337426123e-05,0.0157451750243658,2.150820757526953,6972.745401888765,3242.044359345589,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.66**2 * RBF(length_scale=0.401),0.0501327727179718,0.4010621817437751,0.1417968941942474,0.4010621817437751,0.0501327727179718,32.01356279514691,778.6044887174753,236,1.0,8.0,8.0,19.12045188451204,152.96361507609632,152.96361507609632
2015,0.052,0.0026751640578012,0.0459808808699472,0.0580191191300527,9749.877712722073,1.7275677848256536e-05,0.031569274371113,1.8582145772360128,5736.582014841505,3087.558804367452,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.66**2 * RBF(length_scale=0.401),0.050165848576833,0.4013267886146643,0.1418904468506246,0.4013267886146643,0.050165848576833,32.02346409954043,778.0557127383572,236,1.0,8.0,8.0,18.752438165630075,150.0195053250406,150.0195053250406
2015,0.053,0.0027283831416668,0.0468611379312494,0.0591388620687505,7509.432937076644,1.4437864801279932e-05,0.1218897028529472,1.165592094319983,3472.608096871073,2979.6377551075625,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.67**2 * RBF(length_scale=0.402),0.0501976752572437,0.4015814020579498,0.1419804662967888,0.4015814020579498,0.0501976752572437,32.09487180072716,772.0896001714855,234,1.0,8.0,8.0,18.398323347862195,147.18658678289756,147.18658678289756
2015,0.054,0.0027816022255325,0.0477413949925516,0.0602586050074483,5394.297072982222,1.1245283433099365e-05,0.3530428582371622,0.3771182671939436,1072.2838765505835,2849.1172082594017,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.67**2 * RBF(length_scale=0.402),0.0502283222143851,0.4018265777150809,0.1420671489816584,0.4018265777150809,0.0502283222143851,32.172208823313504,774.3939454626895,234,1.0,8.0,8.0,18.05733463733039,144.4586770986431,144.4586770986431
2015,0.055,0.0028348213093983,0.0486216520538538,0.0613783479461461,3936.9719783014816,8.941471305479681e-06,0.5,0.0,-1189.0131600944148,2754.621542402981,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.6**2 * RBF(length_scale=0.402),0.0502578538481222,0.4020628307849776,0.1421506770555585,0.4020628307849776,0.0502578538481222,31.330820248004827,770.5316670498452,232,1.0,8.0,8.0,17.728755488574198,141.83004390859358,141.83004390859358
2015,0.056,0.002888040393264,0.049501909115156,0.062498090884844,3277.727482864388,8.130392827247795e-06,0.5,0.0,-2650.411594957476,2635.2928799425176,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.64**2 * RBF(length_scale=0.402),0.0502863299547247,0.4022906396377976,0.1422312196478802,0.4022906396377976,0.0502863299547247,31.77037779172393,774.6464548842029,232,1.0,8.0,8.0,17.411920578400288,139.2953646272023,139.2953646272023
2015,0.057,0.0029412594771297,0.0503821661764581,0.0636178338235418,3037.746154710489,8.206100482610672e-06,0.5,0.0,-2845.2341414117177,2506.349576010332,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.65**2 * RBF(length_scale=0.403),0.0503138061310046,0.4025104490480373,0.1423089340101547,0.4025104490480373,0.0503138061310046,31.9266296603298,775.868082636663,232,1.0,8.0,8.0,17.10621130921255,136.8496904737004,136.8496904737004
2015,0.058,0.0029944785609954,0.0512624232377603,0.0647375767622396,2901.518709861064,8.58945435559265e-06,0.5,0.0,-2784.2589165785216,2403.901097741816,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.8**2 * RBF(length_scale=0.403),0.0503403341366084,0.4027226730928674,0.1423839665407698,0.4027226730928674,0.0503403341366084,33.64611636448189,769.7719328716964,230,1.0,8.0,8.0,16.8110517778677,134.4884142229416,134.4884142229416
2015,0.059,0.003047697644861,0.0521426802990625,0.0658573197009374,2917.305705070766,9.472601511016242e-06,0.5,0.0,-1943.9250083291197,2269.795763750172,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.93**2 * RBF(length_scale=0.403),0.0503659622194461,0.4029276977555689,0.1424564537054232,0.4029276977555689,0.0503659622194461,35.15847807513177,775.9828369697655,230,1.0,8.0,8.0,16.52590515478827,132.20724123830615,132.20724123830615
2015,0.06,0.0031009167287268,0.0530229373603646,0.0669770626396352,3230.693473128078,1.1468309305590302e-05,0.5,0.0,-584.5945374418881,2153.726293439116,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.92**2 * RBF(length_scale=0.403),0.0503907354085479,0.4031258832683839,0.1425265228654454,0.4031258832683839,0.0503907354085479,35.07655477719881,770.2736844762783,228,1.0,8.0,8.0,16.25027042542927,130.00216340343417,130.00216340343417
2015,0.061,0.0031541358125924,0.0539031944216668,0.0680968055783331,3597.851063957865,1.4033178033104598e-05,0.4196845655945884,0.2027005014804796,410.1161484701057,2027.3583552782443,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.88**2 * RBF(length_scale=0.403),0.0504146957780973,0.4033175662247785,0.1425942930245977,0.4033175662247785,0.0504146957780973,34.5183256557939,775.1722253157398,228,1.0,8.0,8.0,15.983679452489916,127.86943561991932,127.86943561991932
2015,0.062,0.0032073548964581,0.054783451482969,0.0692165485170309,4059.474835794752,1.7321715554560126e-05,0.259183845260322,0.6458636066560697,1251.7047018839,1940.6251223599745,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.9**2 * RBF(length_scale=0.404),0.0504378826858937,0.4035030614871502,0.1426598755035481,0.4035030614871502,0.0504378826858937,34.8164244940069,768.4868306047316,226,1.0,8.0,8.0,15.725694322630478,125.80555458104382,125.80555458104382
2015,0.063,0.0032605739803239,0.0556637085442712,0.0703362914557287,4584.8835687265,2.1539153342225736e-05,0.1322483917589492,1.1158256232831207,2062.346791730244,1851.3675334595607,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.93**2 * RBF(length_scale=0.404),0.0504603329890889,0.4036826639127113,0.1427233745500641,0.4036826639127113,0.0504603329890889,35.139264881770586,771.9791133707362,226,1.0,8.0,8.0,15.475904946059918,123.80723956847936,123.80723956847936
2015,0.064,0.0033137930641896,0.0565439656055734,0.0714560343944266,4411.109590789091,2.2809857684752977e-05,0.1376092874914656,1.0911234286799325,1956.281183198311,1796.5477914625844,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.7**2 * RBF(length_scale=0.404),0.0504820812396835,0.4038566499174685,0.1427848878919617,0.4038566499174685,0.0504820812396835,32.537910380587604,772.8027448786484,224,1.0,8.0,8.0,15.233926881318142,121.87141505054514,121.87141505054514
2015,0.065,0.0033670121480552,0.0574242226668755,0.0725757773331244,3777.678023486344,2.140362827142069e-05,0.2240526912723166,0.7585774228414265,1305.088237374084,1732.4793113969397,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.55**2 * RBF(length_scale=0.404),0.0505031598619658,0.4040252788957268,0.1428445072389772,0.4040252788957268,0.0505031598619658,30.78496979381356,777.4108738650666,224,1.0,8.0,8.0,14.999399360983949,119.99519488787158,119.99519488787158
2015,0.066,0.003420231231921,0.0583044797281777,0.0736955202718222,2940.902084621872,1.8390762282227346e-05,0.4382273549243055,0.1554650438049067,253.2551436446437,1684.4741302424416,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.52**2 * RBF(length_scale=0.404),0.0505235993138111,0.4041887945104889,0.1429023187389913,0.4041887945104889,0.0505235993138111,30.43134090399502,775.9231730655001,222,1.0,8.0,8.0,14.77198349698542,118.17586797588336,118.17586797588336
2015,0.067,0.0034734503157867,0.0591847367894799,0.07481526321052,2223.540600565958,1.5337077521002352e-05,0.5,0.0,-923.2531570635258,1613.3716037243676,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.56**2 * RBF(length_scale=0.404),0.0505434282335217,0.404347425868174,0.1429584033933553,0.404347425868174,0.0505434282335217,30.88358259247151,778.204068101672,222,1.0,8.0,8.0,14.551360646733247,116.41088517386598,116.41088517386598
2015,0.068,0.0035266693996524,0.0600649938507821,0.0759350061492179,1875.6058657255644,1.4181574466202073e-05,0.5,0.0,-1760.82395557266,1546.9758814534655,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.62**2 * RBF(length_scale=0.405),0.050562673573709,0.4045013885896722,0.143012837435566,0.4045013885896722,0.050562673573709,31.547600465551696,777.9489935377954,220,1.0,8.0,8.0,14.337230923514593,114.69784738811671,114.69784738811671
2015,0.069,0.0035798884835181,0.0609452509120842,0.0770547490879157,1657.506735378158,1.3810523229523368e-05,0.5,0.0,-2199.435257941002,1460.6138149328654,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.75**2 * RBF(length_scale=0.405),0.050581360723521,0.4046508857881683,0.1430656926769785,0.4046508857881683,0.050581360723521,33.072134674203376,781.7403765987841,220,1.0,8.0,8.0,14.12931183649964,113.03449469199712,113.03449469199712
2015,0.07,0.0036331075673838,0.0618255079733864,0.0781744920266135,1507.8378164059202,1.3839729164430196e-05,0.4999827823003121,4.315837287515549e-05,-2425.711860203875,1382.0886061552696,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.54**2 * RBF(length_scale=0.405),0.0505995136203867,0.4047961089630938,0.1431170368228661,0.4047961089630938,0.0505995136203867,30.64981911034069,774.2988702643569,218,1.0,8.0,8.0,13.927337047392578,111.41869637914064,111.41869637914064
2015,0.071,0.0036863266512494,0.0627057650346886,0.0792942349653113,1491.488314056507,1.4975195012571483e-05,0.5,0.0,-1874.70511838161,1301.2447606645933,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.64**2 * RBF(length_scale=0.405),0.0506171548523162,0.4049372388185297,0.1431669337617694,0.4049372388185297,0.0506171548523162,31.79209933756609,778.5886852180482,218,1.0,8.0,8.0,13.731055232221289,109.8484418577703,109.8484418577703
2015,0.072,0.0037395457351151,0.0635860220959907,0.0804139779040092,1599.045422952522,1.7688864932379866e-05,0.5,0.0,-1063.894846365698,1244.9199586555426,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.59**2 * RBF(length_scale=0.405),0.0506343057516645,0.405074446013316,0.1432154438306999,0.405074446013316,0.0506343057516645,31.25665116456089,779.1796094205818,216,1.0,8.0,8.0,13.540229038034392,108.32183230427516,108.32183230427516
2015,0.073,0.0037927648189808,0.0644662791572929,0.081533720842707,1894.395720952547,2.307996143227785e-05,0.5,0.0,-135.980645821024,1199.6633229568413,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.67**2 * RBF(length_scale=0.405),0.0506509864811883,0.405207891849507,0.1432626240585457,0.405207891849507,0.0506509864811883,32.14863379831704,782.8083992058384,216,1.0,8.0,8.0,13.354634125402503,106.83707300322004,106.83707300322004
2015,0.074,0.0038459839028465,0.0653465362185951,0.0826534637814048,2679.8295517247216,3.571696454571687e-05,0.1950775331152638,0.8593361845787335,1021.9346280341528,1185.4488476719744,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.58**2 * RBF(length_scale=0.405),0.0506672161131218,0.4053377289049749,0.1433085283897311,0.4053377289049749,0.0506672161131218,31.17413753359503,780.434056656745,214,1.0,8.0,8.0,13.174058288600897,105.39246630880716,105.39246630880716
2015,0.075,0.0038992029867122,0.0662267932798973,0.0837732067201026,3202.138375415863,4.692711730843709e-05,0.0907710339007164,1.336022045293396,1605.9463587334708,1198.7748986309548,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.6**2 * RBF(length_scale=0.405),0.0506830127019153,0.4054641016153226,0.143353207889953,0.4054641016153226,0.0506830127019153,31.322250661834328,784.1123515296051,214,1.0,8.0,8.0,12.998300646217409,103.98640516973926,103.98640516973926
2015,0.076,0.003952422070578,0.0671070503411995,0.0848929496588005,3893.7024822739218,6.270144849237432e-05,0.0338377146242467,1.827161908418632,2274.613948310556,1244.5254431297697,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,5.58**2 * RBF(length_scale=0.406),0.0506983933512388,0.4055871468099106,0.1433967109356957,0.4055871468099106,0.0506983933512388,31.085753116422293,780.6125847614768,212,1.0,8.0,8.0,12.827170895699588,102.6173671655967,102.6173671655967
