dataset,mass_GeV,sigma_val,blind_lo,blind_hi,integral_density,density_nsigma,density_window_lo,density_window_hi,density_window_width,density_source_lo,density_source_hi,density_source_n_bins,density_source_bin_width_median,density_window_fully_covered,A_up,eps2_up,p0_analytic,Z_analytic,A_hat,sigma_A,extract_success,cls_statistic,cls_calibration,signal_model,global_method,visibility,kernel_str,ls_lo,ls_hi,ls_init,ls_opt,sigma_x,const_opt,lml,n_train,n_train_low,n_train_high,n_full,n_blind,train_domain_lo,train_domain_hi,bin_width_median,const_init,const_lo,const_hi,const_at_lower,const_at_upper,ls_at_lower,ls_at_upper,optimizer_restarts,ls_lo_over_sigma_x,ls_hi_over_sigma_x,ls_opt_over_sigma_x,ls_lo_over_sigma,ls_hi_over_sigma,ls_opt_over_sigma
2016,0.128,0.005541062563840002,0.11553260923136,0.14046739076864,11281828.327681988,1.64,0.1189126573953024,0.1370873426046976,0.01817468520939519,0.0,0.3,6000,4.999999999999449e-05,True,1771.1185550407474,4.085484099578965e-05,0.17936510415717444,0.9177873460109897,702.0373848392093,767.1063478534819,True,tilde_q_mu,asymptotic,default,sidak_approx,observed,10.1**2 * RBF(length_scale=0.456),0.0381408762366553,0.5085450164887373,0.13927078851885902,0.45640162955826374,0.04237875137406144,101.54061096015653,1477.1098742763597,620,342,278,720,100,0.03,0.21,0.0002500000000000002,1.0,1e-08,1e+18,False,False,False,False,12,0.9,12.0,10.769586520607383,6.883314490176656,91.77752653568875,82.36716772278668
