dataset,mass_GeV,mass_MeV,state_source,selected_seed,const_opt,ls_opt,lml,warning_free_repeat_count,reproduced_warning_free_count,archived_const_opt,archived_ls_opt,archived_lml,delta_lml_vs_archived,n_train,n_train_low,n_train_high,train_centers_sha256,train_counts_sha256,query_centers_sha256,fixed_lml,recorded_lml_difference,analytic_lml_difference,gradient_constant_log,gradient_length_log,gradient_infinity,prediction_closure_pass,prediction_mean_max_abs_difference,prediction_covariance_max_abs_difference,prediction_mean_sha256,prediction_covariance_sha256,polish_success,polish_status,polish_message,polish_warning_count,polish_lml_improvement,polish_constant_relative_movement,polish_length_relative_movement,coordinates_interior,length_lower,length_upper,covariance_ok,minimum_eigenvalue,maximum_diagonal,median_diagonal,jitter_relative_median_diagonal,nlpd_per_bin,mahalanobis_per_bin,poisson_deviance_per_bin,max_abs_marginal_standardized_residual,fixed_certificate_pass,state_resolved
2016,0.117,117,v4p9p11_robust_repeat,6043.0,147.07496857626467,0.44556989113860757,2140.8205676839907,3,3,147.12636059576738,0.4456102335197481,2140.8205663606427,1.3233479876362253e-06,630,303,327,51bf9f29077abc3af1d9127551a685e73bc25ca7afeca8f38e0d82085afab31b,de8b844b59ea01faeba33289d42bd4d9e973eaa5139aef9b544bf0946fc5c0d7,686d2589e4719e3e1a182f71396a749b215ca8ba33406fbf8a5c1461ad7a17b8,2140.8205676839907,0.0,0.0,-0.0003593367887627951,0.0023703142277109947,0.0023703142277109947,True,7.34871719032526e-10,9.094947017729282e-13,fb5699c33930e29b32e5a703bc84924db2fd827e2c9a382e163fac60dbae4167,56d0e164e143685e881f736804c796623da33efcba12b394a0e405a1868aa4fc,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,0.0,0.0,0.0,True,0.03757911321731215,0.5010548428974954,True,26309.81259876652,89690.83926668449,51385.26706482701,0.0,,,,,True,True
2016,0.118,118,v4p9p11_robust_repeat,9151.0,123.06575910309617,0.42530168562566495,2142.870981559037,2,2,123.14601497725776,0.425389385283531,2142.870981646776,-8.773895388003439e-08,630,307,323,c155dae8aa830c5db4af7f5f06b377a7d4e7ea7e4877005262bc6c9b413c5f8e,fe387c760be5fb378af5a1d2c01924a22d8881a2921a86b233800891800fcbbd,c1519552c55b7be9f018890422dff94cc220aeb1fdaea16639ed248a46c2e955,2142.870981559037,0.0,0.0,-0.00012915160703267641,-0.0017419043925904051,0.0017419043925904051,True,5.20230969414115e-10,3.979039320256561e-13,43566a9d0b48a7c4092e27bee45264cababa8b770f1843aa1b6a7d5aafb82c0c,ab49a96158beb6d204604cd775c623507cdf38a52a0438c2093559d81cb37458,False,2.0,ABNORMAL_TERMINATION_IN_LNSRCH,0.0,8.211836757254787e-07,1.0497328496666642e-06,1.4157940223776499e-05,True,0.03763302729595391,0.5017736972793854,True,24898.66592454417,85367.2044783655,48906.75893090651,0.0,,,,,False,False
2016,0.119,119,v4p9p11_robust_repeat,6043.0,172.70768919724776,0.4637238802731136,2138.4768700867585,1,1,172.86231225814228,0.4637082278773948,2138.4768685571858,1.5295727280317806e-06,628,310,318,460a4dec9bb7b3dc8bcd13096fb174a0044d13d5ce17a0592eae53a5563408a9,00733df3a1e0a6f5cffe0b0b8eb73ffaa4f76045bf220ecd0cbd79cbcfbbc6ca,42450ea19bc4dd2b71281d7ae2379ac5be0d25c8973b026d087161069fa0d19d,2138.4768700867585,0.0,0.0,-3.838055874384947e-05,0.00037582634724884736,0.00037582634724884736,True,5.966285243630409e-10,8.242295734817162e-13,c66954914d14e989e2367982c4e75ee03828d69c6a7d8d2d17171111aeeb4c5b,b2f877beae29767b4975d25e49f6d7ef06e614f247d7d93f975f6bf8b4ad28c6,False,2.0,ABNORMAL_TERMINATION_IN_LNSRCH,0.0,8.115343916870188e-07,0.0,0.0,True,0.03768657280945261,0.5024876374593682,True,23196.925498713998,81848.19138709489,45776.14184289205,0.0,,,,,False,False
2016,0.12,120,v4p9p11_robust_repeat,6043.0,173.70607707925626,0.4651181122732792,2137.0714785750947,2,2,173.81256686755646,0.4651562557192207,2137.071480815353,-2.240258254460059e-06,628,314,314,eb93f679edfff9023ec8128abe8ba6a58c2fe3d2a8174ddff11c55a24908c81e,2d2277c7430be80a6a28e0337f06b6e02e8ee445445bd2f5105fb9ddf3f8da23,281e20dc00f8c78de03918bb83435d9e1d085bc50eb8152e7a53c090950709c4,2137.0714785750947,0.0,0.0,0.0009189961109673918,-0.0031885691054432245,0.0031885691054432245,True,6.257323548197746e-10,7.673861546209082e-13,dbd4955741c837a01fd269d52100db7e188b8c5e1b364ecc39e3bdbaabe200ad,ac18dc0aeddf70c2b23208ba1ca58797696bba6f83f16bed23ddd0333de439d5,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,0.0,0.0,0.0,True,0.037739682312202705,0.5031957641627027,True,21945.18674463037,77696.86864462282,43264.220847056145,0.0,,,,,True,True
2016,0.121,121,v4p9p11_robust_repeat,9151.0,182.42307219119684,0.4727967163880296,2135.6053869532843,2,2,182.42101327506109,0.4727994698482909,2135.6053815823425,5.3709418352809735e-06,626,317,309,508e631b1c49241a50645492b71944d2a8f5fdf6fdad7a10ec2e49d941dcfa4a,ed141afb95ef20bc29188842aed6921c5874f7ef23bcaa621bb8f4c992d20e0b,eecf62b5d760ab2d7e26df79956861ce4dde66270fbae5eb3bcf798fcd2f78a5,2135.6053869532843,0.0,0.0,0.00012608946253902953,-0.0016075462271648593,0.0016075462271648593,True,5.420588422566652e-10,7.673861546209082e-13,861273aef7dbc706f53a9b4614cf66985e094b8515c6a42e7b88d94f79660026,0f82eab5686ab163e24a56717af3c22e63b9d046b7c428347ad8598680508cfd,False,2.0,ABNORMAL_TERMINATION_IN_LNSRCH,0.0,0.0,0.0,0.0,True,0.037792288703879844,0.5038971827183979,True,20453.798931574147,74678.45454504156,40904.83893283357,0.0,,,,,False,False
2016,0.122,122,v4p9p11_robust_repeat,9151.0,176.78108324120885,0.47135881708566385,2137.9972990677115,2,2,176.7823167949138,0.4713599307422967,2137.9972996143665,-5.466549737320747e-07,626,321,305,e57652ba39b6bd38bd9581a231176efc822a9c18739a1163c5b73b4b1384330a,7704add38529c443a2116412406af09b6ffa9e482f421964df49e503d7f21c26,1ad97a99fc89b0723f5eadd6906b6248d4ca27ee164f64d84e3e79be16f661e1,2137.9972990677115,0.0,0.0,-5.6701124056129266e-05,0.0012557675488721787,0.0012557675488721787,True,7.34871719032526e-10,8.242295734817162e-13,262e7359a1888e15ebc13fdd7918caa2f167ba294a604a99ec0479c9a213369f,d8a92b08b9ae0c94cf2c3db12c7f68e768ba09e53e4bd25b3dbe65113d40b334,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,0.0,0.0,0.0,True,0.03784432521547216,0.5045910028729621,True,19356.582132110438,70879.88075699763,38696.11127154333,0.0,,,,,True,True
2016,0.123,123,v4p9p11_robust_repeat,2711.0,172.24572419150522,0.4698983381245552,2132.9427410625976,1,1,172.15782720976128,0.4698796319564792,2132.94274647524,-5.412642167357262e-06,624,324,300,62d98b2c88fdcaf3f5d00a6cc597a59e4fd59083d4ca074074b639dadd899652,357c2f908bdb2fe40cc14a1f89050af64d2188224728446cfed75fd38fa7e0fc,ebddef335995b452a8140d08b06de6d2aab07ea013abb9ec006d10c24a04c45c,2132.9427410625976,0.0,0.0,-0.0002405580080958775,-0.00041989318622095707,0.00041989318622095707,True,6.330083124339581e-10,7.389644451905042e-13,fb80e5d8c2b52cdb5b306ee64b4631e334a1576ab2f63da5497b9ab920a5140b,831bb6ab4fc9e5b9f4fabc57e70acaf7f8e7024e27efd5925bcbd9433eca8d18,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,2.9468737920979038e-06,1.173099082563348e-11,2.047682364035001e-11,True,0.03789572539592563,0.5052763386123417,True,18067.63007370356,68182.70172095747,36689.55152132194,0.0,,,,,True,False
2016,0.124,124,v4p9p11_robust_repeat,9151.0,167.42437147735808,0.46798742712923785,2133.8126670220636,1,1,167.4824577509327,0.4680001095246303,2133.8126719661313,-4.944067768519744e-06,624,328,296,06b35c62e00ddc946406294a40f11101da3eddaa22288a1c4256298178a6b0eb,bd533fa7115ea3b4918b6143b9d57d0dbc5f5862cac8c11d46a65667c707360c,6f37afe5d1acb4fde509f058ee2b7ac47b5a2c698fd9c5cb9b2de2091d21cd6a,2133.8126670220636,0.0,0.0,0.0006765481171178237,0.005058013042068166,0.005058013042068166,True,5.966285243630409e-10,7.105427357601002e-13,062fa13ea88557caaa22a36ea19cc7494bc3209469d3f07992490ce0a5eece99,912b806a935a9863eacde8355ff1b0c83d2f8cf7bbf9b667db359c5c36cefbb8,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,4.736943083116785e-06,0.0,1.1861675765902157e-16,True,0.03794642309937174,0.5059523079916233,True,17101.064393683704,64683.04089703128,34708.044744239734,0.0,,,,,True,False
2016,0.125,125,v4p9p11_robust_repeat,9151.0,166.43070867139824,0.4673679129787468,2128.2780977934117,3,3,166.43066563785817,0.467367486463556,2128.2781010567433,-3.2633315640850924e-06,622,331,291,b9051ac33d2aca488a3b0add2d0587468cb6d2ffc305528425f851c4edf40357,0e708db36bac6a6c5420ddc01359305a5499c6d3ca052572a2aa0980d9723ee8,3972413cc4b63599712eeb0c2297c49955d17d6c9623230d11febdee725120f1,2128.2780977934117,0.0,0.0,3.740330951501907e-05,-0.0006671027654715012,0.0006671027654715012,True,7.8580342233181e-10,7.958078640513122e-13,0768f46a39957e41f82d2edd95af1e1e5faf71d9046df8888afc64b2edf035f9,acb9269acb88c84ba9b99c2e6d7771503ea16a508d11d8e7064649b1321bb966,False,2.0,ABNORMAL_TERMINATION_IN_LNSRCH,0.0,2.553763806645293e-06,2.877850194502476e-12,5.132544743010755e-11,True,0.03799635247290095,0.5066180329720127,True,15966.36792772345,62188.283934606705,32898.173976373706,0.0,,,,,False,False
2016,0.126,126,v4p9p11_robust_repeat,6043.0,153.9707558147902,0.45985790320785014,2125.016530528359,2,2,154.00236491581407,0.4598589906143048,2125.0165277630485,2.7653104552882724e-06,622,335,287,e25536b4329a40ec7d0e9226b317e677b0671afd2fc6f2bdbcbdd1609343d07e,a4dec85f7f05e264bfe79d934ab5652abfbacef172efdd6da830e713c9afe8f6,f7076a5e34a3c02d3117e514d98481f80b8b733bfb44cdc919ed628dfdd4f6e7,2125.016530528359,0.0,0.0,0.0006613427678843357,-0.00022032298853583412,0.0006613427678843357,True,1.1059455573558807e-09,8.810729923425242e-13,f063cea5f569f6e4696fc33197e8cd82778dbdfb706d0cf12c7141ba26977c79,005d25dfe4e3d48a84b01525cc619856efb09b297ed7d14522ad1afd87f921ea,False,2.0,ABNORMAL_TERMINATION_IN_LNSRCH,0.0,0.0,0.0,0.0,True,0.03804544794484955,0.5072726392646606,True,15119.263865335832,59017.61295325549,31165.54791541225,0.0,,,,,False,False
2016,0.127,127,v4p9p11_robust_repeat,,,,,0,0,93.91253951372454,0.3986893277683573,2128.599087570404,,622,339,283,983997729c02ad23768883f40f72c4aa98e985e4276074b846baaeabf7341ce8,5d6b763515fc7941d84ca021471fbab8fa6e684875c51d7e9d9d0633e2d37bbd,9bd647774cc56e918224e3a14d0e7189956948cfe06a55e7491159ae1337584f,,,,,,,,,,,,,,,,,,,False,,,False,,,,,,,,,False,False
2016,0.128,128,v4p9p11_robust_repeat,9151.0,85.61170424309736,0.3904135670165215,2120.9610368485164,3,3,85.60807309051678,0.3904059429614273,2120.961035939235,9.092814252653625e-07,620,342,278,1aec165fcb317f7308c03fc6bb710ec0ce7d34dd00736e25549e2a8c1c50424f,5a27bd8c4c560b16bfa7142843c06ae39d872e9afbe5e14d6158bf1dd34f5693,65b3c8c8b2235ca6af4af370abf9d5035bb8ded198424f2ded9a46bd5cb64d21,2120.9610368485164,0.0,0.0,0.00039731181029034303,-0.006801242302147996,0.006801242302147996,True,5.238689482212067e-10,3.979039320256561e-13,215ba36f1b6811a5cc17769816c9e4845e83c27284d3b1ea3d942134c54b588e,0a43137e7f57a96f62865efa11fb4eb1092da1375c7c9f9835bbdd2880baa3f1,False,2.0,ABNORMAL_TERMINATION_IN_LNSRCH,0.0,0.0,0.0,0.0,True,0.03814087623665551,0.5085450164887402,True,13385.20883339772,54259.85301309868,28527.030360424913,0.0,,,,,False,False
2016,0.129,129,v4p9p11_robust_repeat,6043.0,87.24359085256017,0.39224976751514495,2123.376368740104,2,2,87.26752654378804,0.3922526486467576,2123.3763709436703,-2.203566054959083e-06,620,346,274,0515f75864a66e07d5c3812fc21f6e6182be65371e73c5a497819ba0e0b4d1fa,90f8bb92a3abe101e849c0b9b20cff552771af2b1af4a0264c6a602b5f1caa8b,85afd2c6885f6335eea7b46fbce2b29cfff0c6862e84a4ad03b824e3a4b9a25a,2123.376368740104,0.0,0.0,0.0003645445715396416,-0.0036136998981988566,0.0036136998981988566,True,6.257323548197746e-10,4.263256414560601e-13,e8778d412f2f7cdf2fdb55d73dd71762321455a16903cc0a9c7847bc7f403390,34d3a6ab26f68232b5d205a191c18cd065d291655d09aaea9dbbffaa3a3e28f3,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,3.5777611628873274e-07,7.159560815836297e-07,7.1418925405428065e-06,True,0.03818707922059645,0.5091610562746193,True,12683.946098435523,51387.231444158526,26930.386087167128,0.0,,,,,True,True
2016,0.13,130,v4p9p11_robust_repeat,2711.0,95.69421269575925,0.4005607123591056,2114.908741122811,2,2,95.66888105040243,0.4005317645816939,2114.9087397153535,1.4074576029088348e-06,618,349,269,314bfb0bfe4e9eb452e31cf52c1253f2eeeb49af8818627fb885b15d9f983204,a1f262614835466f3a117945885aa7ba7dfd7d714bb03fa80f4c392b13b68555,6d76f1296ca4ae3b23b997077e90c789bc8dfe9ca4101e1406d4458b883fd4cc,2114.908741122811,0.0,0.0,0.0007006762465794951,-0.01814620939175129,0.01814620939175129,True,4.802132025361061e-10,4.405364961712621e-13,e4537057410c7044ec636550f78341d697090412cc5af8526b819a7117e82e88,2727ed240b34afd08c27ffc53eec84f7ab336d71b570c9f8a034a3558303dc9a,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,0.0,0.0,0.0,True,0.03823218861083674,0.5097625148111565,True,11851.895396277843,49284.84775688388,25435.916931335414,0.0,,,,,False,False
2016,0.131,131,v4p9p11_robust_repeat,9151.0,88.68361951549822,0.39394916773352584,2117.2999900450964,3,3,88.66329051808665,0.393940664755824,2117.2999890743577,9.707387107482646e-07,618,353,265,1efb9dc2fe439edee607659a0e44ef46290c6c96dcf59a155a552d0ffc37fb02,bc35e792741cc85bd63c049dcc6820d88aa244bf256115c3895e78c2ab4049b9,0242f21dbe5ce5ac1346176374c37b6b85327e67b8d3a9c2b11d3fd815edf4c8,2117.2999900450964,0.0,0.0,-4.200581239000678e-06,4.8355128669600575e-05,4.8355128669600575e-05,True,2.6921043172478676e-10,3.552713678800501e-13,7dac0739492f62314e26df4ac4274fe0467fa412a5027beb2a442d0e7e7fcd89,38f1e9facc39203aae9348541fd48fba5d4b3eccb93ce67b51d6d285d5f58be9,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,0.0,0.0,0.0,True,0.038276140082209205,0.510348534429456,True,11240.947106888016,46744.160918279646,24116.646661262108,0.0,,,,,True,True
2016,0.132,132,v4p9p11_robust_repeat,6043.0,89.17032002240822,0.39446670198708483,2112.601561270314,2,2,89.1623651534501,0.3944612123405227,2112.6015604859663,7.843477760616224e-07,616,356,260,2ffea4e7de7ddf592920101c8e818cb8daa3aa74588cb46ae90aff534b582bd8,4a535dd1c3ebfc90de7633f60588f4fdf04c96841921cc78e290897dc8b67782,f8c3bd3698f1c91e1aaecec4b4815a9e3fb4836692735ff52ca5673dca5630ec,2112.601561270314,0.0,0.0,-7.080590766932492e-06,-0.003346809184130039,0.003346809184130039,True,3.92901711165905e-10,3.979039320256561e-13,41cb5db3abd5f118547ec7cc88cf61e3505f594cb26d080077c84c0052c40d5e,ffa9066cbbceab82d547bc6bb1a9e53791939fec30baa2e991149096a81f1012,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,0.0,0.0,0.0,True,0.03831886952973486,0.5109182603964648,True,10513.479963889442,44893.26044772992,22863.481927121185,0.0,,,,,True,True
2016,0.133,133,v4p9p11_robust_repeat,9151.0,84.56739344574157,0.38996736701946016,2113.4128237958575,3,3,84.62141215440761,0.389991664666599,2113.412824443065,-6.47207343718037e-07,616,360,256,3eeac778d977247472e09d8eb0e252ac416a868bff484385badacbf00b1006d9,577a9c1c509d264c0aafea568fc7d806a4ae11e71c3a0e229c12065d07f0e147,8c0e99def01ee398ec572e649fd653fa8fbdd3fa0a811d29cc6e44e7888a1802,2113.4128237958575,0.0,0.0,0.0013247432923138912,0.010547521658701469,0.010547521658701469,True,2.6193447411060333e-10,3.979039320256561e-13,9b03169b29db3097959c0a0bca6883ba57e40943f8da227d18df19a0e0894700,d5c9f4c74fee0bb6b3be2cdc784ea37677e16f0ecaf0b10dd1d88f35fdc66727,False,2.0,ABNORMAL_TERMINATION_IN_LNSRCH,0.0,6.152158675831743e-07,2.299787441801068e-06,1.8310907615175588e-05,True,0.038360313059753536,0.5114708407967138,True,9969.914071660702,42546.098604502615,21649.914838388075,0.0,,,,,False,False
2016,0.134,134,v4p9p11_robust_repeat,9151.0,85.3350925105317,0.39094841076570597,2109.797565581896,2,2,85.33894590364565,0.390941915281667,2109.7975673145575,-1.7326615306956228e-06,614,363,251,7d1d63a720a93ebd9e5a0300008079198f6bf5da524be61113054530a3b7a139,fe229103b39c1225d094384c9e56c52ece9492d6a008c20555b15246d6f05190,1fdc6ee01338be06a1349140287f826989b28da2fccd116f37df465295ee27c4,2109.797565581896,0.0,0.0,-6.927649702609082e-05,-0.0008164465323196593,0.0008164465323196593,True,3.2378011383116245e-10,3.979039320256561e-13,7082255903f253be155d465df80ec5e8b87ff4374797fbb71c4cff9aba6d08a5,0f8cedf624aac7a0f63b6ebdfc0a55c96fadfdea299e3a6f4642fdd8a2f431e2,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,5.542538019653875e-07,1.8155102847754205e-12,2.139108438313112e-11,True,0.03840040698137512,0.5120054264183349,True,9339.148143118331,40868.280444675904,20543.885412557458,0.0,,,,,True,True
2016,0.135,135,v4p9p11_robust_repeat,9151.0,91.91517625222824,0.3974313320049897,2113.772517698687,3,3,91.91540189000324,0.3974313279408777,2113.772517215421,4.832659215026069e-07,614,367,247,89bd022aebf44f34c290ffcee17be80e2d513d20cfabc892341dbc3026702810,fe1ca1a22f4dc798f8d7fa3d5698b80e94d75eccca19a2700ad0e8a9da2bd57b,544e98f531b8ee91b1b238ff1ce9a34b65f402f2402a5ba4ddebf2d24a36e9e9,2113.772517698687,0.0,0.0,-0.00020714350922076,0.0022410059441276657,0.0022410059441276657,True,3.67435859516263e-10,4.405364961712621e-13,22e6388978bcb99dcc9cb23e4ba3fc16fd02bb83a91ddc7c1c237037c6962468,04f6aaa2f2f355bb740a8c76bb47c80913a5d2167d5616ca9909dfd71ce449cd,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,1.275681825063657e-06,0.0,1.2570734133136942e-15,True,0.03843908779822964,0.5125211706430618,True,8866.231504085219,38651.26686553779,19375.68705859109,0.0,,,,,True,True
2016,0.136,136,v4p9p11_robust_repeat,6043.0,99.6480411327282,0.40439028265888466,2117.8290025749575,2,2,99.65991675074214,0.4043988151316912,2117.8290013614924,1.2134651115047745e-06,614,371,243,27b2ca7f35ad3e05ce59ba319c3c902b92322eb3703bb3ccd117b6c29741a8da,260f2e01437e63299bf2a04e1b0d3cd4d7e61db01336c16b4f6439ac056ea197,08ecdc7a0d7157ae88a1749150621b0870df755d6582aae899e7ff01ff1dfb24,2117.8290025749575,0.0,0.0,-0.0006421832811596508,0.008430233935462038,0.008430233935462038,True,3.0377123039215803e-10,4.263256414560601e-13,370727485c836f6a2a9467831fff09d67569cd0654caa83d01500a5e895318a8,b7b8c20dacb40224d1f4ea211b4f0b9c937ddaeaab4642573aab89547b949e5e,False,2.0,ABNORMAL_TERMINATION_IN_LNSRCH,0.0,0.0,0.0,0.0,True,0.038476292200500486,0.5130172293400065,True,8416.164448496516,36541.83030515522,18261.51261092221,0.0,,,,,False,False
2016,0.137,137,v4p9p11_robust_repeat,2711.0,99.85096456250635,0.4045526625991168,2113.9633627837093,2,2,99.8557228086922,0.404546109991573,2113.963363627182,-8.434726623818278e-07,612,374,238,d1d96f2307ae1a4d9571760c5cbda95c29d469dfe2aac7178fe7b9b07b6321e4,1ab76b510750cc94c0dbd6df09917990c6183ce1e7f4b1be906e72f6eed194de,edb20bcb8db1b0bdb5d4350d2229e11df0e967cfb21f0171cfd5daabd5bf45ff,2113.9633627837093,0.0,0.0,0.0010142747380953287,-0.006649318960236548,0.006649318960236548,True,2.779643182293512e-10,3.979039320256561e-13,9a40fcf20893f66d2928669316a83f464de82373fffb4fc4ee0185b979784ce2,208e59d0ac8799923191217008db6fb6a261758bcaf9a290995a0de20d951f67,False,2.0,ABNORMAL_TERMINATION_IN_LNSRCH,0.0,0.0,0.0,0.0,True,0.038511957057221435,0.5134927607629525,True,7887.229411318355,35078.831389024075,17306.46636292353,0.0,,,,,False,False
2016,0.138,138,v4p9p11_robust_repeat,9151.0,121.00493548043968,0.4218793974775812,2120.922797913626,3,3,120.998960734261,0.4218404927170118,2120.9227997478865,-1.8342607290833257e-06,612,378,234,5cc8dfd2ffd2b5fccce8e093defb5ea90802be5482edb794ae5d394e22f2ef06,d226d9e8602f2847f2a424862140c736e9d47aa00b60787f5ffec32f0b10b306,a0796f84a63fd0413daf0937d1a86b3d80f19b67b611fe44843454305a315ff4,2120.922797913626,0.0,0.0,0.0025380339118016436,-0.01781207694241051,0.01781207694241051,True,3.8562575355172157e-10,4.263256414560601e-13,fede058f9ba207b2b5c59d00838e813d7bf0032d7ba032375b72c29bafae2e40,ec2e8bec11e507a6d8f5b7dca627b59470f52d9052b36044015427c0ec552844,False,2.0,ABNORMAL_TERMINATION_IN_LNSRCH,0.0,-5.127072654431686e-06,0.0,0.0,True,0.038546019408827126,0.5139469254510284,True,7505.004353072321,33147.28346178111,16275.505073342369,0.0,,,,,False,False
2016,0.139,139,v4p9p11_robust_repeat,2711.0,114.77937958467639,0.41736507528662004,2114.109771200063,1,1,114.759745462414,0.4173412904081546,2114.1097716751246,-4.7506182454526424e-07,610,381,229,bd0ab995bbb5a963c0bd6510f72eeced74ddd3f3fdae1e69d6f9b662f644b4fa,60c858164d0cb8ad7afdb99a5f26afbadf51b571d1968e8d95778fe743e82045,92ba6e5f0c8a2264eb90ee8b03435a6ed791c30242945bee2abadf76f04d206d,2114.109771200063,0.0,0.0,-5.6953130069208044e-05,0.001120600953572123,0.001120600953572123,True,4.474713932722807e-10,4.547473508864641e-13,52cba827ed0547f2c0ffc8bda84feea3455a108c1365c847176ef18e45496ca5,9c71bde1ce80c9f7ec247eadd8b8ffd5ea5d4ea223bd22aeb3b281d87c10aab6,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,0.0,0.0,0.0,True,0.03857841645993673,0.5143788861324898,True,7032.080053387303,31797.870139182174,15414.415045912741,0.0,,,,,True,False
2016,0.14,140,v4p9p11_robust_repeat,9151.0,103.74748548878775,0.40776909649544973,2117.5665627005883,3,3,103.74544989214456,0.4077693807136709,2117.5665631528445,-4.5225624489830807e-07,610,385,225,23fab7c6fce0ea3553f7411b305ec9986ccc14f886788c7d1bdf230e83951b57,d63f24a089aac6e9b2b9f815ef7405c3d63e020f79b75d6ec4beea64f813b0a2,480c4891d2765f8b921f484b675752255d2ae762925231216aaeaa9c0f369b76,2117.5665627005883,0.0,0.0,-2.042098760205576e-05,6.365368497798233e-05,6.365368497798233e-05,True,4.18367562815547e-10,4.121147867408581e-13,ffe2eccbe8ecb824c58a45c8ae54424394b22b5e4c0dac5a4a3efb6f811282ec,e3cf31ad24e915e09ddda537eb88cbaf0657d03ca5cb4601fb8005b46787c2ca,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,0.0,0.0,0.0,True,0.03860908557236316,0.5147878076315088,True,6677.201542737578,30082.301663965685,14589.748930716263,0.0,,,,,True,True
2016,0.141,141,v4p9p11_robust_repeat,2711.0,150.29033136400838,0.447154754805083,2111.7539285405687,3,3,150.21613977515628,0.4471287553546733,2111.753927063032,1.4775368981645443e-06,608,388,220,2f4e8d53d66a65f3f0e86bd09e74c4ff2f06b7b21c9bba6bb7b6f3418b16d185,62c6e4ea2a20701114cd4e801af6d8591238ee698368b31ee9624db072e9a5bd,ab6726b245f0c250cdd9610039116124a92260937d225b75bd6a881c5714c982,2111.7539285405687,0.0,0.0,-0.0010829733423016103,0.0005284583825835448,0.0010829733423016103,True,4.656612873077393e-10,8.242295734817162e-13,d4da92003541440529de00e7a1e745cf03789d3686c43d6f74fd939a1c1b6468,27b8a92e7864a20f091f8f029ed234f8bc7b06363c70e4f32a6b148806104205,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,0.0,0.0,0.0,True,0.03863796425832954,0.5151728567777272,True,6288.619663955483,28771.656229926837,13673.921095794638,0.0,,,,,True,True
2016,0.142,142,v4p9p11_robust_repeat,2711.0,150.75985963854498,0.4480910617706303,2113.432922322248,2,2,150.69150300104278,0.4480291959286689,2113.4329254802633,-3.1580152608512435e-06,608,392,216,7941222865f4434f8010c36988d1c625d983caa88ca44c2b87430a4392c46563,704835b3f5e8b51496ac6e4b78fb52bb4ac76148a8a0b41d3c9b0d5121053d3b,c0d5c9ddd2dd37a61c70cf1214f63c079c20eb4b5b988411c6cc2739b9ade9a3,2113.432922322248,0.0,0.0,-1.9137735792172775e-05,0.0005314087651212789,0.0005314087651212789,True,5.456968210637569e-10,8.242295734817162e-13,2e756c9fc9da03113559c110bc0bb7113a98512eb9526f15623b2530ced23dee,36a74bcc1b70f96cde3cb6ca132d72a2022c9c19a3fcf87cdd6dd082c3c09ce2,False,2.0,ABNORMAL_TERMINATION_IN_LNSRCH,0.0,3.5261437005829066e-06,1.7721167244804962e-14,4.820312384436438e-13,True,0.0386649901738852,0.5155332023184693,True,5983.995067842367,27202.212066847675,12924.054790418728,0.0,,,,,False,False
2016,0.143,143,v4p9p11_robust_repeat,6043.0,112.42192033965318,0.41572238282869345,2107.729828985857,1,1,151.1724088484906,0.4510524416530685,2107.770061199118,-0.04023221326133353,606,395,211,ef2d90c60f5255bb67b0b7e8f4e7b1722d90e32deab065763cfcc8daeaa3d266,a9cc770c330047bc3568ce9d12b94c164743a334b9df1db88b0cadd6d56e10c0,96d20759a03f41dfdc7a2452b7e645bdecf5550ecf996e50de8aceb1ebc1a1c6,2107.729828985857,0.0,0.0,3.5034341318166984e-05,0.001055183474887637,0.001055183474887637,True,3.41970007866621e-10,4.973799150320701e-13,3629da3dc389a99ac10fdf1b96cf5b82a4b18806de6b25f717c37a06b89b0f96,c396595a4387f87bc5133ef7038e3f81b7465f36a2beb91ea8ec4f8b680dabd6,True,0.0,CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH,0.0,3.868440217047464e-06,3.861379340746256e-07,1.1620254030683715e-05,True,0.038690101112505516,0.5158680148334068,True,5619.339813485633,26154.32817610262,12345.01162139916,0.0,,,,,True,False
