method,mass_MeV,observed_r,asimov_r,response_sd,z_standardized,p_asymptotic,p_local_common_truth,p_global_gp,p_global_gp_low,p_global_gp_high,p_global_direct,p_global_direct_low,p_global_direct_high,p_global_raw_ordering,parent_envelope_p
profiled,101,-4.436530460986502,-0.29170001477696567,0.9863820451687968,-4.202053825402147,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,102,-4.499121459355815,-0.0796587578563393,0.9877615601878926,-4.4742201758274565,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,103,-4.4034229936288645,0.08593439331937627,0.9879743128610271,-4.544002134982364,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,104,-4.0039071121974645,0.1554189946699343,0.9872385387754714,-4.21309130823281,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,105,-3.446611537636563,0.18923554701025863,0.9857752871814712,-3.6883122674361575,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,106,-2.711069411426993,0.17840493182591852,0.9841676655660271,-2.9359574027369417,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,107,-2.070118641245045,0.13193013267545833,0.9826477185809397,-2.2409340929428136,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,108,-1.3347199820715694,0.1202520875936308,0.9812202333855392,-1.4828190656495719,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,109,-0.5621837695140424,0.11482340682232725,0.9815633901498348,-0.6897233363940204,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,110,0.5664443601690122,0.7758224381171946,0.9854363308268652,-0.2124724565132446,0.2855458731535738,0.5841307681307856,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5463059192706214
profiled,111,1.1386654357858748,0.21406569617804466,0.9788021990754485,0.9446236844187551,0.12742136218472727,0.17242551548436652,0.99373,0.9933743047564327,0.9940712687834611,0.993,0.9856308050210814,0.9971811412403795,1.0,0.1734236974615194
profiled,112,1.7986739920583703,1.5552780146274865,0.9831067589223171,0.24757837866733293,0.03603513265459907,0.40223032065880937,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3915700778111146
profiled,113,2.302584042408582,1.7799868449013276,0.981891642454025,0.5322351010149511,0.010651128925191834,0.2972815874200164,0.99993,0.9998825546807372,0.9999617298371241,1.0,0.9963179161031344,1.0,1.0,0.3042590280186072
profiled,114,2.7054560729503305,1.718950225399829,0.9793785980663733,1.00727731798326,0.0034105334468762104,0.15690076327701485,0.98976,0.989309115447715,0.9901966032360762,0.992,0.9842979508239253,0.9965400238346707,1.0,0.1565235814824914
profiled,115,2.7143112180086626,1.8440326235553866,0.9781457541829489,0.8897228155738661,0.0033206870565664274,0.18680736997073333,0.99608,0.9957963235577728,0.9963491454088034,0.995,0.9883705294401879,0.9983745804824372,1.0,0.1899638639859974
profiled,116,3.0285699891592297,1.2956747905401187,0.9735138891911749,1.7800415770738036,0.0012285707689768286,0.037534578314925175,0.68727,0.6852329939480784,0.6893015770784234,0.717,0.6879700381683815,0.7447461374617574,1.0,0.0343124238683362
profiled,117,3.2786144965272666,0.606096736033202,0.9747157444764343,2.7418432252057237,0.0005215901799674634,0.0030547747001570245,0.119165,0.11774813624709553,0.12059291193723251,0.134,0.11348831145425935,0.15669281546729974,1.0,0.0032517258538767
profiled,118,2.7497747028709956,1.233537308307623,0.9714596394665871,1.5607826954045299,0.002981812623362486,0.059287515869378624,0.82751,0.8258469806248236,0.8291635213217055,0.826,0.8010531420069635,0.8490099415239745,1.0,0.0610722525759432
profiled,119,3.1703590609723116,0.1821936161504985,0.981106445530097,3.0457097274570364,0.0007612533617279191,0.001160659105418251,0.05188,0.0509120035163393,0.05286101056713253,0.058,0.044332860252820704,0.07433649538235158,1.0,0.00113720246419
profiled,120,2.8125642769128567,0.1515320096359686,0.9833339404933368,2.7061328381911167,0.0024574099764893124,0.003403590514496836,0.130505,0.1290315433188288,0.13198917493389578,0.149,0.12748860044831295,0.17260045358082526,1.0,0.0036659324936271
profiled,121,2.668593100093291,0.007501494079863962,0.9865780775852365,2.6972944832980223,0.003808483265827438,0.0034952710100051914,0.13342,0.13193260873337828,0.13491802473959386,0.151,0.1293613620026536,0.174715466038191,1.0,0.0054714256484721
profiled,122,2.215160045674331,0.023494857334440778,0.9876747874626242,2.2190150200860805,0.013374540598818823,0.013242851349501244,0.37102,0.3689022389098148,0.3731414999861276,0.408,0.37734858444460107,0.4391946775594,1.0,0.0212380281981283
profiled,123,1.7641189989069226,0.04741244038787722,0.9881389017614957,1.7373129986672684,0.038855973206101325,0.04116596919355852,0.7173,0.7153208183842001,0.7192728817672117,0.736,0.7075104336595898,0.7630926390526391,1.0,0.0575789689346132
profiled,124,1.3543526318305856,0.08190305173988575,0.9881706091812448,1.287682074601466,0.0878119510505701,0.0989283279547849,0.941415,0.9403768454940066,0.9424403375647986,0.948,0.9323649859494927,0.9609234650560196,1.0,0.1280250156278495
profiled,125,0.9866846844239804,0.0991328836224305,0.9876763216425455,0.898626180817533,0.16189862027091845,0.18442590433700434,0.995745,0.9954499203512966,0.9960255653118381,0.994,0.9869865767290255,0.9977950175148487,1.0,0.2382349920864035
profiled,126,0.579283570130858,0.22066542016543148,0.9867534542005962,0.3634323735465975,0.2811989248567087,0.3581409610225178,0.999995,0.9999721421014378,0.9999998734109681,1.0,0.9963179161031344,1.0,1.0,0.3940221397742369
profiled,127,-0.6308373278215199,-0.45836536168756964,0.9788536376158639,-0.17619791101152782,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,128,-0.7369006836625047,-1.0623547614354822,0.9769031572367042,0.33314876235385105,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,129,-0.7202955735944949,-1.1335106119845286,0.9794208597466024,0.421897322563603,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,130,-0.6152947920088726,-0.9314994209570662,0.9827922161784409,0.3217410798975862,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,131,-0.7316262552607621,-1.3204559275289494,0.981734838348292,0.5997848393145105,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,132,-0.7325696511845007,-1.3987988154680806,0.9815947926143039,0.6787211681402634,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,133,-0.7313153179380282,-1.5691317324857295,0.9809563128813555,0.8540812710474226,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,134,-0.8086275219622274,-1.5636640437667608,0.979624104450086,0.7707410611628168,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,135,-0.970794536358194,-1.4644199256296646,0.9766717951933154,0.5054158333442669,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,136,-1.1527956807125757,-1.3584523842779024,0.9725247114333765,0.2114668153390315,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,137,-1.2279863080326254,-1.3718622712541655,0.9691948748275789,0.14844895176229217,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,138,-1.7432078002245492,-1.0149164329307254,0.9645557301645055,-0.7550536941702822,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,139,-1.6573965014874066,-1.1493337472739684,0.9623724939749912,-0.5279273435122107,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,140,-1.4215777723605996,-1.2629585656109137,0.9615748114756444,-0.16495773896808602,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,141,-2.314391743487885,-0.375730945354972,0.9684360150682176,-2.0018470688498216,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,142,-2.3113560417487897,-0.3745683271848842,0.9706122857297629,-1.9954288061661158,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,143,-2.2998557627740435,-0.313923001657971,0.9740547567343956,-2.038830720127159,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,144,-1.047257819791898,-0.8156113195847714,0.9616708723757014,-0.24087918939966393,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,145,-2.164237796571028,-0.2312389657896182,0.9812246224225475,-1.9699860629353403,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,146,-2.0637153289288013,-0.1932484865576056,0.9844308034360023,-1.9000490799786258,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,147,-1.9723507140058016,-0.1313933040547723,0.9875613216208522,-1.8641449089252766,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,148,-1.6829610773869796,-0.15928704873467536,0.9886204903386341,-1.5412122685525134,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,149,-0.2801289359078471,-0.22662018116377924,0.9772029446637432,-0.054757054341951744,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,150,-0.1529284672790415,-0.09813537455132718,0.9806803063814936,-0.05587253294591939,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,151,0.258435857360507,0.3163425005781198,0.981463444046279,-0.059000305685233775,0.39803527303868885,0.5235240676819937,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5038014184772218
profiled,152,0.5177412464810296,0.5358632847923938,0.9837890214593449,-0.018420655156816117,0.30231940802694607,0.5073483625973423,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5162916464656048
profiled,153,0.675077063412453,0.5665125288260885,0.9864640794033759,0.11005421976644654,0.24981340259122303,0.4561831874343421,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4405087490526553
profiled,154,0.8083117861774111,0.49621898121061436,0.988298796468534,0.31578790349840646,0.20945555963947404,0.3760817501346681,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.3809885773869819
profiled,155,0.9774458721278548,0.5980230500073374,0.9883386234425815,0.3838996201513523,0.1641742312372489,0.35052642395205047,0.999995,0.9999721421014378,0.9999998734109681,1.0,0.9963179161031344,1.0,1.0,0.3451358615154528
profiled,156,1.3137190768349076,0.6904860538618881,0.9870658894840247,0.6313996153780637,0.09447037936543573,0.2638896337213822,0.999775,0.999698943748605,0.9998358788700062,1.0,0.9963179161031344,1.0,1.0,0.2736905182547338
profiled,157,1.4277855111645077,0.9445411565455378,0.98600775280879,0.4901019827099496,0.0766768022075495,0.31203086757463594,0.999975,0.9999416593122019,0.999991882519821,1.0,0.9963179161031344,1.0,1.0,0.3115732468522273
profiled,158,1.5970846131323166,0.9835219852848063,0.9826353085501242,0.6244052320416009,0.05512342377430354,0.2661807449480357,0.999795,0.9997219045179676,0.9998528845701309,1.0,0.9963179161031344,1.0,1.0,0.2587856205527095
profiled,159,1.7231502116379565,1.0719322914259706,0.9792572780513233,0.6650120808985759,0.042430682319481335,0.2530213830490641,0.999615,0.9995188391999922,0.9996961524486014,0.999,0.9944410757201734,0.9999746825125088,1.0,0.2678522374524825
profiled,160,1.9407859627959192,1.0079314661647274,0.9726679662728231,0.9590677692468962,0.026142122175596,0.1687623030302059,0.993085,0.992712079530935,0.9934435193009519,0.993,0.9856308050210814,0.9971811412403795,1.0,0.1736583080390292
profiled,161,1.8978600112655344,1.082958742687296,0.9676367005336787,0.8421562226079247,0.02885726266668483,0.1998502571634999,0.99746,0.9972295288976004,0.9976758580300833,0.996,0.9897903353160701,0.9989090920122741,1.0,0.1985457186302227
profiled,162,2.003673012747154,1.035822014939806,0.9610822458489051,1.007042843614767,0.022552549496418085,0.15695709298290844,0.98978,0.9893295416957013,0.9902161763023726,0.992,0.9842979508239253,0.9965400238346707,1.0,0.1498846037951555
profiled,163,1.8106250800432329,1.1408063712503544,0.9579629184468642,0.6992115205031619,0.03509945360585552,0.24220992597920588,0.99941,0.999293483558021,0.9995116178031365,0.999,0.9944410757201734,0.9999746825125088,1.0,0.2363904529763526
profiled,164,1.460911290956519,1.119082306351463,0.9551826359774637,0.3578676702547606,0.07201989380269493,0.36022117298112144,0.999995,0.9999721421014378,0.9999998734109681,1.0,0.9963179161031344,1.0,1.0,0.3631478564423665
profiled,165,1.2910354008351876,1.070950402191248,0.9511730771831597,0.23138270407706224,0.09834570115853891,0.40850875038499157,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.412091105158118
profiled,166,0.9727162560817776,0.9460624284754416,0.9482117186097087,0.02810957414175016,0.1653471718092736,0.4887873790155223,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4770119545576405
profiled,167,1.0092131164122695,1.0255218472002747,0.9467026318978833,-0.01722687804861238,0.1564362187538128,0.5068721901066053,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.4904859293295868
profiled,168,0.9963147605762432,1.0161209243701617,0.9480877251168344,-0.0208906446831992,0.15954861708207596,0.5083335552708711,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.506708208254454
profiled,169,0.7631659356730933,0.96043179362355,0.9502339925785911,-0.20759713869543708,0.22268222063599463,0.582228230656899,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.5621655039252461
profiled,170,0.0400337909743915,0.5880726457355725,0.9479975363919723,-0.5781015601021364,0.4840330932881003,0.7184022230845322,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,0.6936837042129926
profiled,171,-0.2993737606432965,0.3621229242877151,0.9496563136447189,-0.6965642995540465,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
profiled,172,-0.7222029043565841,0.09619630334308316,0.9515667927586773,-0.8600544007289859,0.5,1.0,1.0,0.9999815557728263,1.0,1.0,0.9963179161031344,1.0,1.0,1.0
